 , C00, C01, C02, C03, C04, C05, C07, C10, C11, C12, C17, C21, C23, C40, C43
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
15.6, 8.018701, 487.1957, 1623.781, 85.25002, 39.76386, 36.40061, 318.844, 522.5374, 143.4054, 218.5312, 7.933043, 64.19948, 1445.635, 794.2349, 183.5342
15.7, 7.589334, 462.619, 1538.049, 80.47887, 36.32496, 33.34799, 300.1973, 496.1165, 183.8776, 208.1466, 7.312501, 61.28462, 1495.414, 755.5184, 169.5165
15.8, 7.182957, 463.8379, 1559.172, 75.97476, 33.18347, 30.55137, 348.3872, 471.0316, 176.4447, 198.2555, 6.7405, 58.50211, 1424.821, 718.6893, 156.5694
15.9, 6.798339, 440.4396, 1449.507, 71.72272, 30.31367, 27.98928, 328.0128, 447.215, 169.3122, 188.8344, 6.213243, 55.84593, 1357.947, 683.6555, 144.6112
16, 6.434317, 481.7976, 1572.62, 67.70866, 61.83693, 25.64205, 308.8299, 541.6582, 221.6038, 182.4651, 5.727229, 53.31035, 1262.424, 695.9125, 133.5663
16.1, 6.089787, 457.4933, 1601.587, 63.91924, 64.36371, 23.49167, 290.7688, 514.2706, 230.8644, 173.7943, 5.279232, 50.8899, 1173.621, 759.9272, 123.365
16.2, 5.763704, 434.415, 1488.939, 60.34191, 58.79734, 21.52161, 273.764, 488.2677, 221.5322, 165.5356, 4.866278, 48.57934, 1091.065, 722.8831, 113.9428
16.3, 5.455082, 447.5374, 1532.514, 56.96479, 65.41193, 19.71677, 257.7537, 463.5796, 212.5771, 157.6693, 4.485626, 46.37368, 1014.316, 687.6448, 105.2402
16.4, 5.162986, 718.514, 1424.724, 53.77667, 106.7699, 18.06329, 242.6796, 512.9199, 309.1359, 150.1769, 4.13475, 44.26817, 1012.719, 654.1243, 97.20232
16.5, 4.886529, 682.2686, 1394.116, 50.76698, 97.53608, 16.54848, 228.4872, 498.7842, 296.6396, 143.0405, 3.81132, 42.25826, 941.4808, 622.2377, 89.77834
16.6, 4.624876, 738.838, 1296.06, 47.92574, 89.10087, 76.75673, 238.9733, 473.5644, 284.6485, 136.2431, 3.51319, 40.3396, 875.2539, 591.9056, 82.92138
16.7, 4.377234, 701.5672, 1383.397, 45.2435, 81.39516, 70.31979, 313.4177, 476.5388, 273.1421, 141.8879, 3.23838, 56.24482, 813.6857, 646.5261, 76.58813
16.8, 4.142852, 666.1766, 1350.537, 42.71139, 128.3159, 78.85408, 327.0401, 851.5284, 297.4928, 158.8765, 2.985066, 53.69113, 756.4483, 679.7438, 70.73859
16.9, 3.92102, 771.7816, 1255.547, 40.32098, 117.2188, 72.24124, 312.2811, 1354.256, 285.4671, 274.7851, 2.751568, 51.25338, 956.982, 646.6083, 65.33582
17, 3.711066, 739.3254, 1369.335, 38.06436, 107.0814, 66.18297, 319.376, 1866.203, 273.9276, 381.3275, 2.536334, 48.92632, 889.6647, 629.5588, 60.3457
17.1, 3.512354, 724.8563, 1273.022, 35.93404, 97.82065, 60.63275, 300.6982, 1976.043, 262.8546, 363.2068, 2.337936, 46.70491, 959.215, 598.8698, 55.73671
17.2, 3.324282, 688.2909, 1381.782, 33.92294, 89.36082, 55.54798, 283.1127, 1876.129, 252.2292, 393.355, 2.155057, 44.58436, 891.7406, 786.1324, 51.47972
17.3, 3.146281, 653.57, 1284.594, 32.02439, 159.3277, 50.88963, 266.5556, 1917.229, 242.0333, 461.5358, 1.986483, 42.56009, 962.4857, 747.811, 47.54788
17.4, 2.977811, 620.6006, 1194.241, 30.2321, 145.5486, 46.62194, 250.9669, 1981.275, 232.2495, 476.6003, 1.831096, 40.62773, 917.2829, 711.3575, 43.91634
17.5, 2.818362, 598.3182, 1161.583, 28.54012, 132.9611, 42.71215, 236.2898, 1881.097, 222.8612, 522.5098, 1.687863, 38.7831, 852.7582, 676.681, 40.56216
17.6, 2.66745, 700.0691, 1079.882, 26.94283, 121.4622, 39.13023, 222.471, 1811.553, 213.8525, 575.9436, 1.555835, 37.02223, 924.4489, 643.6949, 37.46416
17.7, 2.52462, 686.5729, 1117.604, 25.43493, 110.9578, 35.84871, 209.4604, 1719.956, 205.2079, 548.5746, 1.434134, 35.3413, 859.4201, 612.3168, 34.60278
17.8, 2.389437, 651.9387, 1038.997, 24.01143, 101.3618, 32.84237, 197.2107, 1718.296, 196.9127, 522.5063, 1.321952, 33.7367, 798.9656, 582.4683, 31.95994
17.9, 2.261493, 619.0517, 986.3727, 22.6676, 92.59576, 30.08815, 185.6774, 1647.269, 188.9529, 497.6768, 1.218546, 82.61772, 742.7637, 554.0748, 29.51895
18, 2.140399, 587.8236, 916.9958, 21.39897, 84.58781, 27.56491, 174.8185, 1776.36, 181.3148, 474.0271, 1.123229, 78.86662, 690.5153, 527.0654, 313.504
18.1, 2.02579, 558.1708, 852.4985, 20.20135, 77.2724, 25.25327, 184.7577, 1743.682, 173.9854, 451.5013, 1.035367, 75.28583, 642.5242, 501.3726, 289.5597
18.2, 1.917317, 530.0139, 814.3652, 19.07075, 70.58965, 62.62511, 236.7514, 1655.517, 166.9524, 430.0459, 0.9543784, 71.86761, 597.3269, 476.9322, 267.4441
18.3, 1.814653, 606.3311, 757.0865, 18.00343, 64.48485, 57.37326, 272.6787, 1571.81, 160.2036, 409.6101, 0.8797247, 68.6046, 555.309, 453.6833, 247.0176
18.4, 1.717486, 580.2831, 822.3657, 16.99584, 58.908, 52.56184, 256.7319, 1492.335, 153.7277, 390.1454, 0.8109106, 65.48974, 516.2467, 431.5676, 228.1513
18.5, 1.625522, 575.092, 764.5243, 16.04465, 150.4527, 48.15392, 241.7176, 1416.878, 147.5135, 371.6056, 0.7474793, 62.5163, 571.9693, 410.53, 210.7259
18.6, 1.538482, 821.848, 822.1895, 15.14668, 137.4411, 44.11565, 227.5815, 1461.138, 141.5505, 353.9469, 0.6890097, 59.67786, 531.7351, 390.518, 194.6314
18.7, 1.456103, 926.2827, 779.0761, 14.29898, 125.5547, 48.05009, 214.272, 1567.156, 135.8286, 399.1688, 0.6351138, 56.9683, 510.4247, 371.4814, 450.2037
18.8, 1.378135, 987.4716, 796.8466, 13.49872, 324.0049, 371.8218, 364.7462, 1657.724, 365.6038, 380.9622, 0.5854337, 54.38176, 730.9648, 353.3729, 415.8187
18.9, 1.304341, 969.8275, 740.8001, 12.74324, 295.984, 340.6402, 343.415, 1713.843, 350.8249, 362.8588, 0.5396397, 254.6546, 679.5463, 336.147, 384.0598
19, 1.234499, 1104.143, 766.1778, 12.03005, 270.3864, 312.0735, 323.3313, 1648.405, 336.6434, 345.6158, 0.4974278, 243.0924, 631.7448, 319.7609, 354.7267
19.1, 1.168397, 1347.612, 760.5084, 11.35677, 247.0026, 285.9025, 304.4222, 1724.297, 323.0352, 329.1921, 0.4585178, 232.0553, 587.3058, 304.1736, 327.6339
19.2, 1.105834, 1708.261, 707.0177, 10.72117, 225.6411, 261.9262, 286.6189, 1703.832, 309.9771, 313.5488, 0.4226515, 221.5192, 634.0916, 289.346, 302.6103
19.3, 1.046622, 1622.087, 657.2893, 10.12114, 206.1269, 239.9606, 269.8568, 1667.809, 297.4468, 298.649, 0.3895907, 344.6749, 603.7429, 275.2413, 279.498
19.4, 0.9905795, 1604.571, 611.0586, 9.554699, 188.3005, 219.8371, 254.075, 1757.009, 285.4231, 284.4572, 0.359116, 329.0255, 561.2736, 261.8242, 258.1509
19.5, 0.9375383, 1667.241, 568.0795, 9.019957, 172.0157, 201.4012, 239.2161, 1726.63, 273.8854, 270.9397, 0.3310251, 314.0868, 521.7917, 249.0611, 238.4342
19.6, 0.887337, 1611.857, 638.8322, 8.515141, 157.1392, 184.5114, 225.2262, 1639.327, 262.8141, 258.0646, 0.3051316, 299.8262, 485.0871, 236.9201, 220.2234
19.7, 0.8398238, 1530.547, 593.8997, 8.038579, 143.5494, 169.0379, 212.0545, 1556.438, 252.1903, 245.8014, 0.2812634, 400.9511, 654.5094, 225.371, 203.4035
19.8, 0.7948548, 1472.757, 585.3949, 7.588688, 131.1348, 154.8621, 199.653, 1689.344, 241.9959, 234.1209, 0.2592624, 382.7466, 633.6246, 214.3849, 187.8683
19.9, 0.7522936, 1419.737, 544.2209, 7.163977, 119.7939, 141.8751, 187.9769, 1630.025, 232.2137, 222.9954, 0.2389822, 365.3687, 589.0534, 203.9343, 173.5195
20, 0.7120115, 1398.875, 505.943, 6.763034, 109.4337, 129.9772, 176.9836, 1547.606, 222.8268, 212.3987, 0.2202885, 348.7799, 615.0238, 193.9931, 160.2667
20.1, 0.6738863, 1372.351, 624.9116, 6.384531, 99.96957, 165.5134, 166.6332, 1486.498, 213.8195, 202.3055, 0.203057, 332.9442, 571.761, 184.5366, 148.0261
20.2, 0.6378025, 1303.123, 686.3034, 6.027212, 91.3239, 236.1733, 156.8881, 1411.337, 205.1762, 192.6919, 0.1871734, 317.8275, 531.5414, 175.541, 136.7204
20.3, 0.6036509, 1237.386, 638.032, 5.68989, 83.42593, 216.3674, 147.7129, 1626.724, 196.8823, 183.5351, 0.1725323, 303.3971, 494.1511, 166.9839, 126.2781
20.4, 0.5713279, 1221.251, 593.1558, 5.371448, 76.21101, 198.2224, 139.0744, 1552.552, 188.9237, 174.8135, 0.1590364, 289.6219, 459.3908, 158.844, 116.6335
20.5, 0.5407357, 1159.645, 551.4359, 5.070827, 69.62005, 225.3429, 130.941, 1474.051, 181.2868, 166.5064, 0.1465962, 276.4722, 427.0758, 151.1008, 107.7254
20.6, 0.5117816, 1340.175, 640.8026, 4.787031, 63.5991, 206.4453, 123.2832, 1399.967, 173.9586, 158.594, 47.23394, 263.9195, 397.0338, 143.7351, 99.49769
20.7, 0.4843779, 1336.259, 595.7315, 4.519118, 58.09886, 189.1324, 116.0734, 1347.791, 166.9266, 151.0576, 43.53919, 288.5017, 369.1052, 136.7285, 91.8984
20.8, 0.4584415, 1656.41, 553.8305, 4.266199, 53.0743, 173.2714, 109.2851, 1345.424, 160.1789, 143.8793, 59.38471, 275.4028, 343.1411, 130.0634, 84.87952
20.9, 0.4338939, 1709.649, 555.4208, 4.027435, 48.48427, 158.7406, 102.8939, 1316.596, 153.704, 137.0421, 54.7395, 262.8987, 319.0034, 123.7232, 78.39672
21, 0.4106607, 1629.885, 591.2811, 3.802034, 44.29121, 682.343, 96.87643, 1250.025, 147.4908, 130.5299, 50.45765, 430.9634, 296.5636, 117.6921, 72.40905
21.1, 0.3886716, 1634.494, 563.6747, 3.589248, 40.46077, 1000.311, 91.21088, 1186.821, 141.5287, 124.3271, 46.51073, 411.3963, 275.7024, 111.955, 66.87869
21.2, 0.3678599, 1552.042, 673.3408, 3.388371, 36.9616, 1284.828, 85.87666, 1126.812, 135.8076, 118.4191, 65.3612, 392.7177, 256.3085, 106.4975, 61.77073
21.3, 0.3481625, 1534.174, 625.9811, 3.198735, 33.76505, 1555.04, 80.85441, 1104.091, 130.3179, 112.7918, 60.24849, 374.8871, 238.2789, 101.3061, 57.05289
21.4, 0.3295199, 1557.861, 581.9525, 3.019714, 30.84495, 1602.902, 76.12585, 1084.481, 125.05, 107.4319, 55.53572, 357.866, 299.5557, 96.36774, 52.69539
21.5, 0.3118755, 1551.986, 541.0206, 2.850711, 28.17739, 1493.327, 71.67385, 1134.48, 119.9951, 102.3267, 51.19158, 341.6178, 278.4839, 91.6701, 48.6707
21.6, 0.2951759, 1495.723, 602.3852, 2.691167, 25.74052, 1368.094, 67.4822, 1171.257, 115.1445, 97.46415, 47.18726, 326.1072, 258.8944, 87.20148, 44.9534
21.7, 0.2793705, 1420.271, 575.4425, 2.540552, 23.5144, 1253.363, 63.53569, 1126.901, 110.49, 92.83264, 43.49616, 341.5458, 240.683, 82.95068, 41.52001
21.8, 0.2644114, 1493.174, 534.9685, 2.398366, 21.48081, 1148.254, 112.235, 1069.922, 106.0236, 88.42122, 40.09379, 326.0386, 223.7525, 78.90708, 38.34885
21.9, 0.2502533, 1463.627, 497.3413, 2.264138, 19.62308, 1051.959, 105.6712, 1015.824, 101.7378, 84.21944, 36.95756, 311.2354, 208.013, 75.06061, 35.4199
22, 0.2368533, 1389.794, 462.3606, 2.137423, 17.92602, 963.7402, 99.49135, 964.4611, 97.62524, 80.21732, 34.06665, 297.1043, 193.3807, 71.40163, 32.71465
22.1, 0.2241708, 1534.363, 429.8403, 2.017799, 16.37572, 882.9193, 93.67287, 1043.497, 93.67892, 76.40539, 31.40188, 283.6149, 179.7777, 67.92103, 30.21602
22.2, 0.2121674, 1456.962, 399.6073, 1.90487, 14.9595, 808.8762, 88.19468, 1064.939, 89.89211, 72.77459, 28.94555, 270.7379, 167.1315, 64.61008, 27.90822
22.3, 0.2008067, 1403.056, 371.5008, 1.798261, 13.66576, 741.0424, 83.03685, 1130.017, 86.25838, 69.31634, 26.68136, 258.4455, 155.3749, 61.46054, 25.77669
22.4, 0.1900543, 1345.57, 345.3711, 1.697619, 12.4839, 678.8973, 78.18067, 1080.569, 82.77155, 66.02242, 77.44456, 246.7113, 144.4453, 58.46453, 23.80795
22.5, 0.1798777, 1343.659, 321.0793, 1.602609, 11.40426, 621.9639, 73.60849, 1025.932, 79.42565, 62.88503, 71.38667, 235.5098, 134.2846, 55.61457, 21.98958
22.6, 0.170246, 1277.31, 298.4961, 1.512917, 10.41798, 569.8049, 107.604, 974.0587, 76.21501, 59.89672, 65.80264, 224.8169, 132.9289, 52.90353, 20.31009
22.7, 0.1611301, 1212.876, 291.7045, 1.428244, 9.517005, 522.0201, 101.3111, 924.8078, 73.13416, 57.05042, 60.65541, 214.6095, 123.5782, 50.32465, 18.75888
22.8, 0.1525022, 1161.812, 271.1873, 1.34831, 8.693946, 478.2426, 95.38615, 878.0471, 70.17784, 54.33938, 55.9108, 204.8656, 114.8853, 47.87148, 17.32614
22.9, 0.1443364, 1307.332, 252.1133, 1.27285, 7.942067, 438.1364, 298.9468, 907.4041, 67.34103, 51.75717, 51.53733, 195.564, 106.8039, 45.5379, 16.00283
23, 0.1366078, 1241.384, 234.3808, 1.201613, 7.255213, 401.3936, 1070.8, 952.4454, 64.61888, 49.29766, 47.50596, 186.6848, 99.29097, 43.31807, 14.78059
23.1, 0.129293, 1296.963, 353.3243, 1.134363, 6.62776, 367.732, 1523.273, 904.2872, 62.00678, 46.95503, 43.78993, 178.2088, 92.30651, 41.20644, 13.6517
23.2, 0.1223699, 1304.777, 328.4731, 1.070877, 6.054572, 336.8934, 1671.784, 968.015, 59.50027, 44.72372, 40.36458, 170.1175, 85.81336, 39.19776, 12.60903
23.3, 0.1158175, 1335.378, 305.3699, 1.010944, 5.530954, 308.6409, 1649.787, 919.0696, 57.09508, 42.59845, 37.20717, 162.3937, 79.77696, 37.28699, 11.64599
23.4, 0.109616, 1268.014, 283.8916, 0.954365, 5.05262, 282.7578, 1584.01, 872.5991, 54.78711, 40.57417, 34.29674, 155.0205, 74.16518, 35.46937, 10.75651
23.5, 0.1037465, 1204.049, 321.9339, 0.9009526, 4.615654, 259.0452, 1491.374, 828.4782, 52.57244, 38.64608, 31.61397, 147.9821, 68.94816, 33.74035, 9.934967
23.6, 0.09819134, 1143.311, 299.2905, 0.8505295, 4.216479, 237.3213, 1404.155, 786.5881, 50.44729, 36.80961, 29.14105, 141.2632, 64.09811, 32.09561, 9.176168
23.7, 0.09293361, 1155.682, 278.2398, 0.8029284, 3.851825, 217.4191, 1415.334, 746.8162, 48.40805, 35.06042, 26.86157, 134.8494, 59.58924, 30.53105, 8.475324
23.8, 0.0879574, 1112.73, 258.6697, 0.7579914, 3.518708, 199.186, 1332.562, 887.8104, 46.45124, 33.39434, 24.76039, 128.7269, 55.39754, 29.04276, 7.828008
23.9, 0.08324765, 1056.599, 240.4761, 106.5835, 3.214399, 182.4819, 1254.943, 842.9204, 44.57353, 31.80744, 22.82358, 122.8822, 51.50069, 27.62701, 7.230132
24, 0.0787901, 1028.678, 266.7716, 100.6184, 2.936408, 167.1786, 1191.35, 800.3002, 42.77172, 30.29594, 21.03827, 117.303, 47.87796, 26.28028, 6.677919
24.1, 0.07457122, 976.7866, 248.0081, 94.98711, 2.682459, 153.1588, 1152.747, 759.8348, 41.04276, 28.85628, 19.3926, 111.9771, 44.51007, 24.9992, 6.167882
24.2, 0.07057825, 1072.834, 230.5644, 89.67102, 2.450472, 140.3146, 1085.332, 756.0881, 39.38367, 27.48503, 17.87567, 106.893, 41.37908, 23.78057, 5.696801
24.3, 0.06679907, 1018.715, 214.3475, 84.65245, 108.7268, 128.5476, 1021.859, 717.8583, 37.79166, 26.17893, 16.47739, 102.0397, 38.46834, 22.62134, 304.0131
24.4, 0.06322227, 967.326, 199.2713, 79.91476, 99.32375, 117.7674, 962.0989, 681.5615, 36.264, 24.93491, 15.18849, 97.40679, 35.76235, 21.51862, 826.9534
24.5, 0.05983698, 923.5302, 199.7086, 75.44221, 90.73393, 107.8912, 905.8333, 776.0494, 34.79809, 23.75, 14.00041, 92.98422, 33.24671, 20.46965, 1261.932
24.6, 0.05663296, 934.3238, 185.662, 71.21999, 82.88699, 98.84325, 852.8582, 738.2941, 33.39144, 22.6214, 12.90527, 88.76245, 30.90802, 19.47182, 1351.281
24.7, 0.0536005, 977.897, 206.0549, 67.23405, 75.71867, 165.419, 832.209, 700.9639, 32.04165, 21.54642, 11.89579, 84.73236, 28.73385, 18.52263, 1248.074
24.8, 0.05073043, 928.5669, 300.9724, 63.4712, 69.1703, 151.5467, 802.255, 712.7667, 30.74643, 20.52254, 10.96527, 80.88525, 26.71262, 17.61971, 1152.751
24.9, 0.04801403, 1153.166, 279.8034, 59.91895, 63.18824, 138.8377, 755.3374, 676.7273, 29.50356, 19.5473, 99.85903, 77.21281, 24.83356, 16.76081, 1064.708
25, 0.04544308, 1181.349, 260.1233, 56.56549, 57.72353, 127.1946, 711.1636, 679.3062, 28.31093, 18.61841, 92.04783, 73.70711, 23.08669, 15.94377, 983.389
25.1, 0.04300979, 1121.756, 241.8275, 53.39973, 52.73143, 116.5278, 669.5731, 644.9587, 27.16651, 17.73366, 84.84763, 70.36057, 21.46269, 15.16656, 908.2812
25.2, 0.0407068, 1209.127, 295.4765, 50.41113, 69.70739, 106.7556, 630.415, 612.3479, 26.06835, 16.89096, 78.21066, 67.16599, 19.95294, 14.42724, 838.9098
25.3, 0.03852712, 1182.768, 274.6941, 47.5898, 63.67889, 97.80288, 593.5469, 729.2946, 25.01459, 16.0883, 72.09283, 64.11644, 18.54938, 13.72395, 774.8367
25.4, 0.03646416, 1123.104, 255.3734, 124.8442, 58.17175, 89.60096, 686.3322, 692.4195, 24.00342, 15.32378, 66.45357, 61.20535, 17.24456, 13.05495, 715.6573
25.5, 0.03451166, 1066.449, 237.4116, 117.8571, 53.14088, 82.08687, 646.194, 657.4089, 23.03312, 14.59559, 61.25541, 58.42644, 16.03152, 12.41856, 660.9979
25.6, 0.0326637, 1016.471, 220.7131, 111.2611, 48.54509, 75.20293, 608.4031, 731.7824, 22.10205, 13.90201, 56.46387, 55.77369, 14.90381, 11.8132, 610.5132
25.7, 0.0309147, 1103.976, 205.1892, 105.0342, 44.34677, 68.89628, 572.8223, 694.7816, 21.20861, 13.24138, 52.04713, 53.24139, 13.85542, 11.23734, 563.8843
25.8, 0.02925935, 1146.402, 190.7571, 99.1558, 40.51152, 63.11852, 539.3224, 659.6516, 20.35129, 12.61215, 47.97589, 50.82407, 12.88079, 10.68956, 520.8167
25.9, 0.02769263, 1088.572, 207.9312, 93.6064, 37.00797, 57.82529, 507.7816, 626.2979, 19.52863, 12.01282, 44.2231, 48.5165, 11.97471, 10.16847, 481.0385
26, 0.02620981, 1033.659, 193.3063, 99.08942, 33.8074, 52.97596, 637.4712, 594.6306, 18.73922, 11.44197, 40.76387, 46.3137, 11.13237, 9.672793, 444.2985
26.1, 0.02480639, 1022.485, 179.71, 135.3255, 129.0231, 48.53331, 600.1904, 564.5646, 17.98172, 10.89825, 37.57522, 44.21091, 10.34928, 9.201275, 410.3645
26.2, 0.02347811, 1026.073, 167.07, 127.7518, 117.8648, 44.46322, 565.09, 536.0187, 17.25484, 10.38036, 34.636, 42.2036, 9.62128, 8.752741, 379.0222
26.3, 0.02222096, 974.3132, 155.3191, 120.602, 107.6715, 86.67511, 532.0423, 520.978, 16.55734, 9.887087, 31.92669, 40.28742, 8.944487, 8.326072, 350.0738
26.4, 0.02103112, 988.2785, 144.3947, 118.8022, 98.35975, 86.46136, 500.9273, 549.1805, 15.88804, 9.417251, 29.42931, 38.45825, 8.315302, 7.920202, 323.3364
26.5, 0.01990499, 938.4247, 134.2386, 112.1533, 89.8533, 79.21056, 471.6319, 650.2062, 15.2458, 8.969743, 73.01512, 36.71212, 7.730376, 7.534117, 298.6411
26.6, 0.01883916, 891.0859, 144.3892, 105.8765, 82.08252, 72.56783, 444.0498, 617.33, 14.62951, 8.543499, 67.30371, 35.04528, 7.186595, 7.166852, 275.8319
26.7, 0.0178304, 939.9022, 134.2335, 99.95096, 74.98378, 66.48217, 438.0155, 610.0282, 14.03814, 8.137511, 62.03906, 33.45412, 6.681067, 6.817491, 254.7648
26.8, 0.01687566, 892.4888, 172.2104, 95.12128, 240.1739, 60.90686, 412.3994, 579.1836, 13.47067, 7.750816, 57.18622, 31.9352, 6.211098, 6.485159, 235.3068
26.9, 0.01597204, 996.2443, 249.9473, 89.79768, 225.315, 55.79911, 499.3009, 574.214, 12.92614, 7.382497, 52.71298, 30.48524, 5.774189, 6.169028, 217.3348
27, 0.01511681, 945.9887, 232.3671, 84.77203, 272.9345, 70.53391, 470.1007, 581.5608, 54.98522, 7.03168, 155.9333, 29.10111, 5.368013, 5.868307, 200.7355
27.1, 0.01430736, 937.6199, 216.0235, 80.02764, 249.3303, 64.61882, 442.6081, 570.3745, 52.76254, 6.697534, 143.7358, 27.77983, 4.990409, 5.582245, 185.4041
27.2, 0.01354127, 1044.235, 200.8294, 75.54878, 227.7675, 59.19978, 416.7234, 606.3511, 50.62971, 6.379267, 132.4924, 26.51854, 4.639368, 5.310129, 171.2435
27.3, 0.01281619, 1029.749, 186.704, 71.32059, 208.0695, 54.23518, 392.3525, 645.5386, 48.58309, 6.076123, 199.1776, 25.31452, 4.313019, 5.051277, 158.1645
27.4, 0.01212994, 1094.581, 233.177, 67.32903, 249.5788, 49.68692, 388.2088, 612.8984, 72.97589, 5.787385, 183.5975, 24.16516, 4.009627, 4.805043, 146.0845
27.5, 0.01148043, 1117.894, 216.7764, 63.56086, 227.9944, 45.52009, 395.9685, 633.8615, 70.02596, 5.512368, 169.2361, 23.06798, 3.727577, 4.570812, 323.0328
27.6, 0.0108657, 1065.9, 201.5293, 60.00359, 208.2768, 48.37259, 372.8114, 601.8118, 67.19529, 5.25042, 155.998, 22.02063, 3.465367, 4.347999, 376.3345
27.7, 0.01028389, 1013.514, 187.3547, 56.6454, 190.2644, 44.31598, 414.1403, 631.3649, 64.47904, 5.00092, 143.7955, 21.02082, 3.221601, 4.136047, 524.7886
27.8, 0.00973323, 962.3876, 174.177, 53.47515, 235.2366, 40.59956, 389.9205, 599.4415, 61.87259, 4.763275, 132.5475, 20.06641, 2.994983, 3.934428, 484.707
27.9, 0.009212056, 957.475, 161.9262, 50.48234, 214.8927, 37.19482, 367.117, 569.1321, 59.3715, 4.536924, 122.1793, 19.15533, 2.784306, 3.742637, 447.6868
28, 0.00871879, 909.1751, 150.5371, 47.65702, 196.3081, 34.0756, 345.6472, 540.3553, 56.97151, 4.321329, 112.6221, 18.28562, 2.588449, 3.560195, 413.494
28.1, 0.008251935, 863.3118, 139.949, 44.98983, 179.3308, 31.21796, 325.433, 596.5728, 54.66854, 4.115979, 103.8126, 17.45539, 2.406369, 3.386647, 381.9128
28.2, 0.007810079, 848.0032, 149.6774, 42.47191, 169.3627, 28.59997, 306.401, 566.4085, 52.45866, 3.920387, 95.69212, 16.66286, 2.237097, 3.221558, 432.7623
28.3, 0.007391882, 805.2257, 139.1498, 40.09491, 157.3293, 26.20153, 288.482, 537.7694, 54.02551, 3.73409, 88.20686, 15.90632, 2.079732, 299.081, 399.7094
28.4, 0.006996078, 833.2356, 129.3627, 37.85094, 143.723, 24.00422, 271.6109, 510.5784, 51.84163, 3.556645, 81.30711, 15.18412, 1.933437, 369.1191, 369.181
28.5, 0.006621467, 944.9493, 120.2639, 35.73256, 131.2934, 21.99119, 255.7265, 484.7622, 49.74602, 3.387633, 74.94707, 14.49472, 1.797433, 351.1257, 407.8635
28.6, 0.006266916, 974.4839, 111.8051, 33.73273, 119.9388, 20.14697, 240.771, 460.2514, 47.73512, 3.226653, 69.08454, 13.83661, 1.670995, 334.0094, 376.7123
28.7, 0.005931349, 1010.163, 103.9412, 31.84483, 109.5661, 18.45741, 226.6902, 597.3851, 45.80552, 3.073322, 63.68059, 13.20839, 1.553452, 317.7274, 347.9403
28.8, 0.005613751, 959.205, 96.63049, 30.06259, 100.0905, 16.90954, 213.4328, 567.1797, 43.95391, 2.927277, 58.69934, 12.60868, 1.444177, 319.0824, 366.2318
28.9, 0.005313158, 936.9488, 89.83395, 28.38009, 91.43436, 15.49147, 200.9508, 552.179, 42.17715, 2.788173, 54.10775, 12.03621, 1.342589, 331.84, 391.6268
29, 0.005028661, 926.2189, 83.51544, 26.79176, 83.52685, 14.19233, 189.1988, 524.2594, 40.47222, 2.655679, 49.87531, 11.48973, 1.248147, 315.6638, 361.7157
29.1, 0.004759397, 879.4957, 77.64135, 25.29232, 76.30319, 13.00214, 178.134, 497.7515, 38.8362, 2.52948, 45.97395, 10.96806, 1.160348, 300.2762, 498.3751
29.2, 0.004504552, 835.1295, 72.18041, 23.8768, 97.03866, 11.91176, 167.7163, 472.5838, 37.26632, 2.409279, 42.37776, 10.47008, 1.078725, 285.6386, 1027.847
29.3, 0.004263352, 793.0014, 67.10358, 22.5405, 88.64646, 10.91282, 157.9079, 448.6888, 35.75989, 2.29479, 39.06287, 9.994701, 1.002844, 271.7146, 1642.928
29.4, 0.004035068, 752.9984, 62.38382, 21.27899, 80.98005, 9.997649, 148.6731, 426.0019, 34.31436, 2.185741, 36.00728, 9.540911, 0.9323006, 304.5255, 2147.457
29.5, 0.003819007, 715.0134, 57.99603, 20.08808, 73.97665, 9.159229, 139.9784, 404.4621, 32.92726, 2.081875, 33.19071, 9.107723, 0.8667195, 372.2279, 2702.166
29.6, 0.003614515, 678.9445, 53.91685, 18.96382, 67.57893, 8.391121, 131.7921, 384.0114, 31.59623, 1.982944, 30.59445, 8.694204, 0.8057516, 354.083, 3162.946
29.7, 0.003420973, 731.022, 50.12459, 17.90248, 61.7345, 7.687427, 124.0846, 364.5948, 30.31901, 1.888714, 28.20128, 67.03151, 0.7490723, 336.8226, 3435.642
29.8, 0.003237795, 694.1456, 46.59906, 16.90055, 56.39552, 7.042746, 116.8279, 346.1599, 29.09342, 1.798962, 25.99531, 63.98807, 0.6963801, 320.4035, 3686.332
29.9, 0.003064424, 659.1294, 43.3215, 15.95468, 51.51826, 6.452129, 109.9955, 328.6572, 27.91737, 1.713475, 23.9619, 61.08281, 0.6473944, 304.7849, 3764.156
30, 0.002900337, 625.8796, 40.27446, 15.06176, 58.39373, 5.911043, 103.5627, 312.0394, 26.78886, 1.632051, 22.08754, 58.30946, 0.6018546, 289.9275, 3906.016
