 , C00, C01, C02, C07, C08, C09, C13, C19, C22, C23, C30, C32, C34, C49
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
369.7, 102.3061, 337.4545, 1456.263, 110.8584, 0.01209394, 1792.174, 365.2018, 1.271125, 630.9914, 298.8176, 1135.848, 1944.175, 1127.55, 1207.479
369.8, 97.15384, 318.465, 1387.466, 106.0166, 0.01157531, 1843.252, 346.4914, 1.188577, 638.9445, 281.7928, 1090.575, 1920.94, 1163.214, 1182.175
369.9, 92.26107, 299.8607, 1410.893, 101.3862, 0.01107892, 1741.903, 328.7395, 1.11139, 596.4388, 265.738, 1091.393, 1968.433, 1133.55, 1294.603
370, 87.61471, 282.3433, 1344.239, 96.9581, 0.01060382, 1735.203, 311.8972, 1.039216, 556.7608, 250.5979, 1027.762, 1874.261, 1063.15, 1268.461
370.1, 83.20234, 265.8492, 1331.036, 92.72337, 0.01014909, 1662.465, 391.197, 0.9717286, 519.7224, 236.3204, 984.0886, 2394.256, 1060.716, 1307.684
370.2, 89.95455, 250.3186, 1268.155, 88.67359, 0.009713868, 1698.072, 371.1548, 0.908624, 485.148, 222.8563, 926.7142, 2672.462, 1433.103, 1247.785
370.3, 85.42435, 275.664, 1208.244, 84.80069, 0.009297305, 1604.706, 352.1393, 0.8496174, 452.8736, 210.1594, 1023.608, 2783.224, 1569.348, 1172.215
370.4, 81.12229, 259.5601, 1236.43, 81.09695, 0.008898606, 1721.613, 482.9084, 0.7944428, 422.7463, 198.1858, 963.93, 2631.71, 1471.881, 1101.222
370.5, 139.0244, 443.0725, 1184.33, 77.55496, 0.008517004, 1626.952, 458.1675, 0.7428512, 436.006, 186.8944, 907.7309, 2619.832, 1496.246, 1034.529
370.6, 313.3409, 432.9607, 1128.379, 74.16768, 0.008151766, 1565.443, 434.6942, 0.69461, 407.0008, 401.136, 915.968, 2560.3, 1403.319, 971.8748
370.7, 445.7071, 424.4764, 1210.92, 70.92834, 0.007802191, 1509.52, 412.4235, 0.6495016, 430.4833, 1099.667, 862.5651, 2396.643, 1316.164, 942.5936
370.8, 423.2608, 399.6791, 1153.713, 67.83047, 0.007467607, 1592.899, 391.2937, 0.6073226, 456.7767, 1678.898, 812.2758, 2243.447, 1234.422, 1000.15
370.9, 401.945, 376.3304, 1237.252, 64.86792, 0.007147371, 1505.315, 371.2465, 0.5678828, 426.3897, 1757.762, 831.0971, 2303.108, 1157.756, 1053.17
371, 381.7026, 354.3457, 1178.801, 62.03476, 0.006840868, 1422.547, 352.2264, 0.5310041, 423.4811, 1708.762, 782.6425, 2283.904, 1085.852, 989.3868
371.1, 438.1801, 376.68, 1123.112, 59.32533, 0.006547509, 1359.404, 334.1808, 0.4965204, 395.3091, 1846.568, 737.0128, 2137.914, 1018.414, 929.4666
371.2, 470.4468, 354.6749, 1070.053, 56.73425, 0.00626673, 1462.966, 317.0596, 0.4642761, 397.6493, 1741.362, 694.0435, 2113.875, 955.1637, 873.1754
371.3, 486.493, 339.9225, 1019.501, 56.61639, 0.005997992, 1382.526, 300.8157, 0.4341258, 371.1958, 1677.205, 701.3109, 2116.126, 895.8419, 908.8116
371.4, 461.9927, 320.0647, 971.3376, 54.14362, 0.005740778, 1306.51, 285.404, 0.4059334, 380.9728, 1632.326, 660.423, 2089.048, 840.2043, 853.7712
371.5, 438.7263, 301.3669, 1020.789, 51.77884, 0.005494594, 1234.673, 270.7818, 0.3795718, 355.6287, 1750.243, 655.9385, 1969.13, 788.0223, 918.493
371.6, 472.7406, 283.7615, 972.5646, 49.51736, 0.005258968, 1166.786, 256.9088, 0.3549222, 367.5903, 1650.525, 622.3431, 1923.073, 739.0811, 862.8664
371.7, 448.9329, 267.1845, 1011.293, 47.35464, 0.005033446, 1102.631, 243.7466, 0.3318734, 356.7795, 1666.298, 586.0593, 1891.205, 693.1794, 810.6086
371.8, 598.0237, 251.576, 963.5172, 45.28638, 0.004817595, 1042.005, 231.2587, 0.3103213, 617.6302, 1571.363, 714.2795, 1798.844, 650.1285, 1083.463
371.9, 709.7033, 236.8793, 917.9984, 43.30846, 0.004611, 984.7112, 219.4106, 0.2901689, 1145.723, 1751.918, 672.6355, 1743.686, 609.7513, 1172.039
372, 786.6078, 223.0411, 898.5023, 41.41692, 0.004413265, 930.5681, 208.1695, 0.2713251, 1245.687, 1652.104, 633.4195, 1632.228, 571.8818, 1101.057
372.1, 746.9935, 210.0113, 982.7368, 39.608, 0.00422401, 879.4019, 197.5043, 0.2537051, 1162.818, 1582.017, 596.4899, 1527.894, 581.5787, 1034.374
372.2, 709.3741, 197.7428, 936.31, 37.87809, 0.00404287, 831.0491, 187.3856, 0.2372294, 1085.462, 1491.884, 657.9453, 1480.283, 575.7644, 971.7288
372.3, 673.6493, 186.1909, 892.0765, 36.22373, 0.003869499, 785.3549, 246.0301, 0.2218236, 1013.251, 1495.027, 704.5312, 1542.272, 540.0057, 1029.527
372.4, 651.6642, 175.3139, 872.3591, 34.64162, 0.003703562, 742.1731, 233.4252, 0.2074182, 1073.62, 1513.836, 663.4556, 1443.689, 506.4679, 1013.023
372.5, 618.8457, 165.0723, 869.1491, 33.12862, 0.003544741, 745.6714, 221.4661, 0.1939483, 1002.198, 1427.588, 624.7748, 1351.406, 645.0439, 951.6716
372.6, 587.68, 155.429, 828.0884, 31.6817, 0.00339273, 833.455, 285.5374, 0.1813532, 943.1835, 1346.252, 619.2068, 1336.281, 604.9825, 984.7099
372.7, 558.0838, 146.349, 801.442, 30.29797, 0.003247239, 787.6284, 270.9085, 0.169576, 986.1504, 1441.923, 1151.813, 1250.864, 567.4092, 925.0729
372.8, 560.8946, 137.7995, 763.58, 28.97468, 0.003107986, 766.4319, 257.029, 0.1585637, 920.5469, 1361.529, 1084.66, 1194.031, 603.6093, 952.5483
372.9, 532.6473, 129.7495, 826.0366, 27.70918, 0.002974705, 745.0116, 335.482, 0.1482665, 873.5999, 1283.958, 1021.422, 1166.689, 566.1213, 969.1431
373, 505.8227, 122.1697, 787.0126, 26.49896, 0.00284714, 862.6897, 318.2943, 0.138638, 846.7516, 1352.923, 992.1794, 1420.63, 530.9615, 1008.839
373.1, 480.3489, 115.0327, 787.7971, 25.34159, 0.002725045, 815.2557, 301.987, 0.1296347, 882.3224, 1363.343, 934.3333, 1587.316, 497.9854, 947.7409
373.2, 456.1581, 180.5695, 750.5797, 41.905, 0.002608186, 770.4299, 353.8781, 0.1212162, 868.3322, 1399.182, 933.2651, 1485.853, 467.0573, 890.3429
373.3, 436.8039, 170.0209, 837.4966, 68.65192, 0.002496338, 728.0687, 335.7478, 0.1133443, 810.5666, 1319.465, 965.0583, 1656.901, 438.05, 836.4211
373.4, 414.806, 226.5182, 823.3895, 65.65348, 0.002389287, 740.4764, 318.5464, 0.1059837, 773.8098, 1244.29, 944.5723, 1647.959, 410.8443, 859.2911
373.5, 393.916, 213.2853, 784.4905, 117.7553, 0.002286826, 699.7622, 302.2263, 0.09910105, 760.2741, 1203.56, 889.5018, 1559.615, 385.3282, 807.2499
373.6, 434.0849, 200.8255, 759.6653, 112.6122, 0.00218876, 774.2048, 327.4792, 0.09266537, 737.0958, 1250.236, 870.6071, 1471.209, 361.3968, 831.7601
373.7, 458.0199, 189.0935, 723.7769, 107.6938, 0.002094899, 756.9352, 310.7014, 0.08664763, 816.5944, 1254.279, 819.8489, 1499.289, 338.9518, 781.3862
373.8, 437.6382, 178.047, 719.0425, 102.9901, 0.002005062, 754.7882, 294.7832, 0.08102068, 804.0298, 1182.818, 787.2137, 1744.71, 472.5838, 734.0632
373.9, 415.5983, 167.6457, 766.1806, 98.49195, 0.001919079, 784.205, 279.6805, 0.07575915, 750.5419, 1142.927, 813.8574, 2568.247, 443.2333, 689.6061
374, 394.6683, 321.0497, 744.8912, 94.19022, 0.001836782, 929.976, 265.3516, 0.07083931, 700.6122, 1131.24, 766.4078, 3099.254, 461.062, 647.8416
374.1, 374.7924, 302.2944, 709.7008, 90.07638, 0.001758015, 924.1596, 300.1826, 0.06623896, 677.1518, 1079.181, 721.7247, 3305.623, 519.5729, 758.231
374.2, 355.9174, 284.6348, 676.1729, 86.14221, 0.001682625, 873.3458, 317.4028, 0.06193737, 632.1044, 1101.698, 679.6467, 3299.807, 487.304, 864.5361
374.3, 337.9931, 268.0068, 644.2288, 82.37988, 0.001610469, 927.3456, 301.1413, 0.05791512, 590.0538, 1137.544, 739.6015, 3172.499, 457.0393, 812.1772
374.4, 320.9714, 252.3503, 783.1004, 78.78186, 0.001541406, 876.3567, 285.7129, 0.05415408, 550.8006, 1141.271, 880.9339, 3190.543, 440.3228, 762.9894
374.5, 304.8069, 237.6083, 746.1049, 75.34099, 0.001475306, 828.1713, 294.3907, 0.05063728, 514.1587, 1129.361, 898.4607, 2986.601, 432.2901, 716.7805
374.6, 289.4565, 223.7275, 710.8571, 72.0504, 0.00141204, 782.6353, 279.3082, 0.04734886, 479.9544, 1065.017, 855.095, 3019.879, 405.4421, 673.3701
374.7, 274.8792, 244.9437, 677.2745, 68.90353, 0.001351487, 755.2183, 264.9984, 0.044274, 517.9714, 1004.339, 861.1612, 3016.38, 380.2615, 864.6395
374.8, 261.036, 230.6344, 645.2784, 65.89411, 0.001293531, 713.6935, 251.4217, 0.04139882, 483.5134, 947.1183, 810.9537, 3003.66, 356.6448, 812.2744
374.9, 247.89, 264.1306, 614.7939, 63.01613, 0.00123806, 674.452, 356.1421, 0.03871036, 451.3478, 976.9636, 763.6735, 2811.663, 348.3896, 763.0806
375, 245.4214, 248.7005, 585.7496, 79.90504, 0.001184968, 729.0762, 337.8958, 0.03619649, 421.322, 921.3023, 789.3506, 2763.703, 361.0429, 762.522
375.1, 233.0617, 294.8599, 775.2731, 76.41512, 0.001134152, 762.848, 320.5844, 0.03384586, 393.2936, 997.9641, 806.5095, 2620.4, 338.6198, 733.4996
375.2, 231.8036, 341.6847, 738.6473, 73.07762, 0.001085516, 720.9037, 341.9654, 0.03164789, 367.1298, 1076.881, 759.4883, 2602.908, 317.5894, 723.5253
375.3, 220.1297, 321.7239, 703.7519, 69.88589, 0.001038965, 681.2657, 324.4454, 0.02959266, 342.7066, 1015.527, 715.2086, 2436.527, 297.865, 679.7064
375.4, 209.0438, 302.9293, 740.0458, 66.83356, 0.0009944111, 643.8071, 307.8231, 0.0276709, 319.9081, 957.6689, 889.6175, 2407.8, 279.3657, 638.5414
375.5, 205.1607, 285.2325, 705.0843, 63.91454, 0.0009517674, 608.4081, 292.0524, 0.02587393, 443.8828, 903.1069, 837.751, 2384.484, 262.0153, 638.256
375.6, 343.4536, 371.6395, 732.5491, 61.12302, 0.0009109524, 796.6301, 277.0896, 0.02419367, 414.3536, 851.6536, 788.9084, 2278.271, 245.7425, 599.6014
375.7, 343.5235, 350.0734, 697.9418, 58.45341, 0.0008718877, 807.3505, 361.4516, 0.02262252, 402.8214, 803.1317, 742.9134, 2347.497, 230.4803, 563.2877
375.8, 373.8017, 399.6239, 789.2504, 140.9867, 0.0008344983, 800.0145, 342.9333, 0.0211534, 674.3138, 757.3742, 699.6, 2235.443, 216.166, 669.4977
375.9, 354.9766, 376.2784, 894.0729, 147.1295, 0.0007987122, 756.0266, 325.3638, 0.01977968, 1183.492, 1108.571, 888.7089, 2232.643, 202.7407, 628.951
376, 337.0996, 354.2967, 851.8348, 140.7035, 0.0007644608, 725.1683, 308.6944, 0.01849518, 1274.189, 1496.196, 836.8954, 2306.901, 190.1492, 590.8599
376.1, 320.123, 333.5992, 811.592, 134.5582, 0.0007316782, 698.0292, 292.879, 0.01729409, 1189.424, 1410.952, 807.3562, 2216.306, 178.3397, 675.2606
376.2, 304.0012, 314.1108, 841.6063, 128.6812, 0.0007003014, 718.0814, 277.8739, 0.016171, 1110.297, 1330.565, 779.9268, 2156.393, 223.2131, 634.3648
376.3, 288.6914, 295.7609, 801.8468, 123.0609, 0.0006702701, 774.8958, 263.6376, 0.01512085, 1036.435, 1286.829, 734.4555, 2221.909, 387.6999, 595.9458
376.4, 274.1526, 278.4829, 810.4792, 117.6861, 0.0006415267, 732.2891, 250.1306, 0.01413889, 967.4865, 1279.474, 691.6353, 2079.883, 363.6213, 595.0441
376.5, 260.346, 318.8521, 772.1902, 112.5461, 0.0006140159, 692.0251, 237.3156, 0.01322071, 903.1246, 1387.373, 651.3115, 2113.715, 341.0381, 563.9642
376.6, 247.2347, 300.2252, 735.7101, 107.6306, 0.0005876849, 821.3033, 461.4146, 0.01236214, 843.0444, 1308.329, 613.3387, 2060.438, 319.8574, 578.8292
376.7, 234.7837, 282.6864, 700.9534, 102.9297, 0.000562483, 776.145, 437.7749, 0.01155934, 786.9611, 1233.788, 577.5798, 1928.733, 299.9922, 543.7736
376.8, 222.9598, 266.1722, 667.8386, 98.43415, 0.0005383618, 733.4695, 415.3463, 0.01080867, 734.6086, 1163.495, 543.9058, 1805.446, 281.3607, 510.8411
376.9, 211.7313, 250.6228, 636.2883, 94.13495, 0.0005152751, 693.1406, 394.0669, 0.01010675, 685.739, 1097.206, 621.594, 1735.716, 263.8864, 479.903
377, 201.0683, 235.9818, 606.2285, 90.02352, 0.0004931784, 655.0291, 373.8776, 0.00945041, 640.1203, 1255.867, 593.5138, 1665.111, 247.4974, 450.8387
377.1, 190.9423, 222.196, 577.5888, 86.09166, 0.0004720292, 619.0131, 354.7227, 0.008836695, 597.5364, 1184.316, 698.9093, 1694.719, 232.1262, 423.5345
377.2, 181.3262, 219.3664, 561.7077, 82.33153, 0.0004517871, 584.9774, 336.5491, 0.008262835, 557.7855, 1182.002, 658.1614, 1586.39, 217.7097, 397.884
377.3, 172.1944, 209.2784, 542.9997, 78.73563, 0.0004324129, 552.8131, 319.3067, 0.007726241, 520.6789, 1123.422, 824.836, 1521.621, 204.1885, 373.787
377.4, 163.5226, 197.0527, 517.3471, 75.29678, 0.0004138696, 522.4174, 302.9476, 0.007224495, 486.0408, 1147.789, 857.8693, 1431.391, 191.5071, 351.1493
377.5, 159.0451, 185.5411, 492.9064, 72.00812, 0.0003961215, 660.0188, 287.4267, 0.006755332, 453.7071, 1117.963, 807.8538, 1462.67, 179.6133, 329.8827
377.6, 151.0355, 174.7021, 575.2566, 68.8631, 0.0003791345, 685.8726, 272.7009, 0.006316637, 423.5243, 1061.781, 869.7167, 1369.175, 168.4581, 309.904
377.7, 143.4292, 164.4962, 548.0801, 65.85544, 0.000362876, 648.1608, 258.7296, 0.005906431, 395.3494, 1001.288, 840.7535, 1366.463, 157.9958, 291.1353
377.8, 136.2059, 154.8866, 522.1874, 62.97914, 0.0003473146, 612.5224, 245.4741, 0.005522863, 369.0489, 944.2407, 791.7358, 1312.891, 148.1832, 273.5033
377.9, 129.3465, 145.8383, 497.518, 60.22847, 0.0003324206, 648.5837, 232.8977, 0.005164206, 344.498, 921.2556, 745.576, 1228.969, 138.9801, 256.9391
378, 122.8324, 137.3186, 509.7836, 57.59794, 0.0003181653, 1147.768, 220.9656, 0.004828839, 321.5803, 868.7682, 785.1076, 1188.241, 130.3486, 241.3781
378.1, 116.6465, 177.4045, 566.4938, 55.0823, 0.0003045213, 1596.816, 209.6448, 0.004515252, 718.7228, 819.2712, 773.0623, 1112.288, 122.2531, 226.7596
378.2, 110.772, 167.0407, 539.7313, 52.67653, 0.0002914624, 2061.798, 198.9041, 0.004222028, 1003.885, 772.5942, 784.2679, 1041.189, 114.6604, 213.0263
378.3, 105.1934, 157.2825, 517.2177, 50.37584, 0.0002789636, 1987.444, 188.7136, 0.003947848, 937.102, 728.5767, 738.5435, 974.6353, 107.5392, 200.1248
378.4, 99.89578, 198.433, 492.7831, 48.17562, 0.0002670007, 1878.167, 179.0452, 0.003691472, 874.7615, 888.8569, 695.4849, 1014.178, 100.8603, 188.0047
378.5, 94.86493, 186.8408, 469.5028, 46.07151, 0.0002555508, 1792.935, 169.8722, 0.003451746, 816.5681, 838.2153, 654.9367, 984.257, 94.59627, 176.6185
378.6, 90.08743, 218.583, 447.3224, 44.0593, 0.0002445919, 1769.84, 161.1691, 0.003227587, 866.975, 790.459, 616.7526, 937.1481, 88.72123, 165.922
378.7, 85.55054, 205.8137, 457.7587, 42.13497, 0.000234103, 1672.528, 152.9119, 0.003017986, 809.2996, 745.4236, 580.7946, 877.2446, 83.21107, 155.8733
378.8, 81.24213, 193.7903, 436.1331, 40.29469, 0.0002240639, 1580.566, 145.0777, 0.002821996, 776.3184, 702.954, 546.9331, 821.1702, 78.04312, 146.4331
378.9, 77.15069, 206.4804, 435.3932, 38.53478, 0.0002144553, 1493.66, 137.645, 0.002638734, 724.674, 662.9041, 515.0458, 768.6801, 73.19614, 137.5647
379, 79.16052, 194.4181, 574.9824, 36.85174, 0.0002052587, 1411.533, 130.593, 0.002467373, 735.9487, 625.136, 485.0175, 719.5453, 68.65019, 129.2334
379.1, 102.116, 220.8356, 547.8188, 35.24221, 0.0001964565, 1510.821, 123.9023, 0.002307141, 686.9898, 589.5197, 456.74, 673.5512, 64.38657, 121.4066
379.2, 96.97335, 207.9347, 523.9988, 33.70297, 0.0001880318, 1427.75, 117.5544, 0.002157314, 641.288, 625.437, 430.1111, 630.4971, 60.38775, 114.0539
379.3, 98.559, 195.7875, 499.2439, 32.23096, 0.0001799684, 1669.512, 111.5317, 0.002017217, 598.6264, 589.8035, 405.0348, 636.7694, 56.63728, 107.1464
379.4, 93.59547, 184.3498, 482.3054, 30.82325, 0.0001722507, 1577.716, 105.8176, 0.001886217, 558.8029, 666.2907, 381.4204, 688.5732, 53.11974, 100.6573
379.5, 129.0162, 173.5804, 459.5201, 29.47701, 0.000164864, 1493.843, 100.3962, 0.001763725, 521.6287, 628.3297, 1140.752, 644.5589, 49.82067, 94.56121
379.6, 122.5188, 175.2859, 437.8112, 28.18958, 0.0001577941, 1478.964, 95.25262, 0.001649188, 486.9274, 592.5314, 1433.706, 603.358, 46.72648, 88.8343
379.7, 116.3486, 165.0459, 476.6916, 26.95837, 0.0001510274, 1412.708, 90.37254, 0.001542089, 454.5347, 558.7726, 1350.118, 574.8947, 43.82447, 83.45424
379.8, 128.8552, 155.4042, 454.1715, 25.78094, 0.0001445508, 1540.272, 85.74247, 0.001441945, 424.2968, 528.3372, 1405.844, 579.9059, 41.10268, 78.4
379.9, 122.3659, 146.3257, 439.4961, 24.65494, 0.000138352, 1513.027, 81.34962, 0.001348304, 396.0706, 498.2359, 1323.88, 542.8378, 38.54994, 73.65186
380, 116.2035, 137.7775, 418.7332, 23.57811, 0.000132419, 1429.835, 77.18182, 0.001260744, 369.7221, 469.8495, 1438.678, 622.5026, 36.15574, 69.19128
380.1, 110.3513, 129.7288, 398.9513, 22.54832, 0.0001267404, 1431.816, 73.22756, 0.001178871, 345.1264, 443.0804, 1439.826, 582.7115, 33.91024, 65.00085
380.2, 104.7939, 122.1502, 402.9981, 21.5635, 0.0001213054, 1353.089, 69.47588, 0.001102314, 322.1669, 417.8364, 1355.881, 545.4641, 31.8042, 61.06421
380.3, 99.5164, 115.0143, 412.5022, 20.62169, 0.0001161034, 1412.877, 65.91642, 0.001030729, 300.7348, 394.0307, 1276.83, 510.5974, 29.82895, 57.36598
380.4, 94.50465, 108.2954, 393.0146, 19.72102, 0.0001111245, 1387.4, 62.53932, 0.0009637931, 280.7285, 431.2992, 1213.769, 477.9595, 307.4969, 53.89172
380.5, 89.74529, 101.9689, 430.8979, 18.85969, 0.0001063591, 1311.116, 59.33524, 0.0009012038, 262.0531, 406.7265, 1170.081, 447.4078, 288.3994, 50.62788
380.6, 85.22562, 96.012, 435.1948, 18.03598, 0.0001017981, 1239.026, 56.29531, 0.0008426791, 244.62, 384.5396, 1101.863, 440.6165, 270.4879, 47.56171
380.7, 80.93357, 90.40311, 414.6352, 17.24824, 9.743264e-05, 1170.899, 53.41113, 0.0007879551, 228.3467, 362.6309, 1195.695, 412.4519, 253.6888, 44.68123
380.8, 76.85767, 85.12189, 395.0468, 16.49491, 9.325441e-05, 1344.728, 50.67471, 0.0007367848, 213.156, 469.9276, 1125.984, 386.0875, 237.9331, 41.9752
380.9, 72.98705, 80.14919, 376.3839, 15.77448, 8.925534e-05, 1270.79, 48.07848, 0.0006889376, 198.9759, 449.0062, 1216.703, 491.8492, 223.156, 39.43306
381, 69.31134, 75.46698, 358.6026, 15.08551, 8.542778e-05, 1264.495, 45.61527, 0.0006441976, 185.739, 437.272, 1145.767, 460.4097, 209.2965, 37.04488
381.1, 65.82075, 71.0583, 341.6613, 14.42664, 8.176434e-05, 1194.968, 43.27826, 0.0006023631, 173.3828, 412.359, 1078.966, 430.9799, 196.2979, 34.80133
381.2, 62.50595, 66.90717, 413.7647, 13.79654, 7.825802e-05, 1144.479, 41.06098, 0.0005632453, 161.8485, 423.2706, 1117.757, 403.4312, 184.1065, 32.69366
381.3, 59.35808, 62.99855, 394.2175, 13.19397, 7.490205e-05, 1291.943, 38.95729, 0.0005266678, 151.0816, 428.3933, 1052.59, 377.6434, 172.6723, 30.71363
381.4, 56.36875, 59.31826, 375.5937, 12.61771, 7.169e-05, 1469.178, 36.96139, 0.0004924657, 141.0309, 403.9862, 991.2217, 353.5041, 341.6808, 28.85352
381.5, 53.52996, 55.85297, 423.1065, 12.06662, 6.86157e-05, 1942.059, 35.06775, 0.0004604847, 247.6181, 380.9696, 958.1875, 330.9077, 943.6533, 27.10607
381.6, 50.83414, 52.59011, 403.1179, 11.5396, 6.567323e-05, 2993.137, 33.27111, 0.0004305805, 261.3106, 378.6615, 902.3232, 309.7557, 885.0464, 25.46444
381.7, 48.27408, 49.51787, 425.2314, 11.03559, 6.285694e-05, 3946.232, 31.56653, 0.0004026184, 243.927, 360.099, 1009.431, 289.9558, 988.6313, 23.92224
381.8, 45.84295, 46.6251, 405.1424, 10.55361, 6.016142e-05, 4339.35, 29.94928, 0.0003764721, 227.6998, 693.7994, 1079.634, 342.2678, 983.1801, 22.47344
381.9, 43.53425, 43.90133, 386.0025, 10.09267, 5.75815e-05, 4739.751, 28.41488, 0.0003520238, 507.8828, 663.5647, 1260.038, 382.2181, 922.1183, 21.11238
382, 41.34182, 41.33667, 370.8551, 9.65186, 5.511221e-05, 4859.288, 26.9591, 0.0003291632, 474.096, 625.7589, 1186.575, 357.7863, 864.8488, 19.83375
382.1, 39.2598, 38.92184, 391.3272, 9.230307, 5.274882e-05, 4733.325, 25.5779, 0.0003077872, 442.5568, 611.5577, 1180.593, 334.9163, 915.4371, 18.63256
382.2, 37.28264, 36.64808, 372.8399, 8.827165, 5.048677e-05, 4717.306, 24.26747, 0.0002877993, 413.1158, 576.715, 1111.762, 313.5081, 858.5825, 17.50412
382.3, 35.40504, 34.50715, 476.605, 8.44163, 4.832173e-05, 4559.714, 23.02417, 0.0002691094, 385.6334, 543.8574, 1107.148, 293.4683, 805.259, 16.44402
382.4, 33.62201, 32.49129, 454.4521, 8.072934, 4.624954e-05, 4309.004, 21.84457, 0.0002516333, 359.9792, 562.4109, 1042.599, 274.7095, 755.2473, 15.44812
382.5, 31.92877, 30.59319, 432.9826, 7.720342, 4.42662e-05, 4223.301, 20.7254, 0.0002352921, 336.0316, 554.4443, 981.8137, 257.1498, 708.3416, 14.51254
382.6, 47.52109, 28.80598, 412.5275, 7.383149, 4.236792e-05, 4183.842, 19.66358, 0.0002200121, 313.6772, 654.3345, 970.4831, 240.7125, 664.349, 13.63361
382.7, 53.2631, 32.50524, 393.0387, 7.060683, 4.055104e-05, 3953.799, 18.65615, 0.0002057244, 292.8099, 617.0546, 1030.642, 225.3259, 623.0887, 12.80792
382.8, 50.58072, 30.60633, 374.4706, 6.752301, 3.881208e-05, 3959.002, 17.70034, 0.0001923645, 273.3308, 581.8987, 977.1426, 210.9228, 584.3909, 12.03224
382.9, 48.03342, 28.81835, 415.0856, 6.457388, 3.714769e-05, 3896.048, 16.7935, 0.0001798723, 255.1475, 609.7086, 1078.844, 197.4404, 548.0964, 11.30353
383, 45.6144, 27.13482, 395.476, 6.175356, 3.555467e-05, 3919.124, 15.93311, 0.0001681912, 238.1739, 574.9712, 1015.945, 184.8198, 514.0562, 10.61895
383.1, 43.31721, 25.54964, 376.7928, 5.905642, 3.402997e-05, 3843.27, 15.11681, 0.0001572688, 222.3294, 542.213, 1071.888, 173.006, 482.13, 9.975837
383.2, 56.11148, 24.05707, 428.2732, 5.647708, 3.257065e-05, 3818.295, 14.34233, 0.0001470557, 207.539, 681.5116, 1164.859, 161.9473, 452.1866, 9.371671
383.3, 141.4106, 22.65169, 408.0405, 5.401039, 3.117391e-05, 3698.513, 13.60753, 0.0001375058, 193.7325, 642.6833, 1096.945, 151.5954, 424.1029, 8.804094
383.4, 134.289, 21.32841, 417.3349, 5.165144, 2.983707e-05, 3522.572, 12.91037, 0.0001285761, 180.8445, 606.0673, 1032.991, 141.9053, 397.7634, 8.270892
383.5, 127.526, 20.08243, 397.619, 4.939552, 2.855756e-05, 3363.589, 12.24893, 0.0001202263, 168.8138, 571.5374, 972.7656, 132.8345, 373.0597, 7.769982
383.6, 121.1037, 18.90924, 404.0218, 4.723813, 2.733292e-05, 3322.292, 11.62138, 0.0001124187, 157.5835, 538.9747, 916.0514, 124.3436, 349.8903, 7.299409
383.7, 115.0048, 17.80459, 384.9348, 4.517496, 2.616079e-05, 3478.709, 11.02598, 0.0001051182, 147.1003, 508.2673, 986.823, 116.3955, 328.1599, 6.857335
383.8, 109.213, 16.76447, 366.7496, 4.32019, 2.503893e-05, 3528.472, 10.46109, 9.829175e-05, 137.3145, 479.3094, 929.2892, 108.9553, 307.7791, 6.442035
383.9, 103.7129, 15.78512, 363.3981, 4.131502, 2.396517e-05, 3754.355, 9.925132, 9.190862e-05, 128.1797, 525.5998, 875.1097, 101.9908, 288.664, 6.051886
384, 98.48985, 14.86297, 346.2303, 3.951055, 2.293747e-05, 3647.439, 9.416636, 8.594002e-05, 119.6525, 495.6544, 824.0891, 95.47144, 270.7361, 5.685366
384.1, 93.5298, 13.9947, 329.8736, 3.778489, 2.195383e-05, 3462.779, 8.934193, 8.035903e-05, 111.6927, 467.4151, 897.9606, 89.36881, 253.9217, 5.341043
384.2, 88.81954, 13.17715, 314.2896, 3.61346, 2.101238e-05, 3432.903, 8.476466, 7.514047e-05, 104.2623, 527.5894, 845.6076, 83.65627, 238.1515, 5.017573
384.3, 84.3465, 12.40735, 299.4417, 3.455639, 2.01113e-05, 3369.244, 8.042191, 7.02608e-05, 97.32631, 497.5306, 796.3069, 78.30887, 223.3607, 4.713694
384.4, 80.09872, 11.68253, 285.2954, 3.304711, 1.924886e-05, 3243.539, 7.630164, 6.569803e-05, 90.85169, 469.1844, 749.8806, 73.30328, 209.4886, 4.428219
384.5, 76.06487, 111.57, 271.8174, 3.160374, 1.84234e-05, 3065.197, 7.239247, 6.143156e-05, 84.8078, 442.4532, 798.45, 143.4746, 196.478, 4.160033
384.6, 72.23416, 105.0522, 258.976, 3.022342, 1.763335e-05, 3056.839, 6.868358, 5.744216e-05, 79.16598, 417.245, 751.8987, 134.3035, 184.2755, 3.908089
384.7, 68.59637, 98.9152, 300.5039, 2.890339, 1.687717e-05, 2888.762, 6.516471, 5.371183e-05, 73.89948, 393.473, 708.0615, 125.7187, 172.8308, 3.671403
384.8, 65.14179, 93.13671, 286.3074, 2.764101, 1.615342e-05, 2965.589, 6.182612, 5.022376e-05, 68.98333, 406.9703, 666.78, 117.6826, 162.0969, 3.449052
384.9, 61.86118, 87.69579, 272.7815, 2.643376, 1.546071e-05, 2996.555, 5.865858, 4.69622e-05, 64.39423, 402.3527, 627.9054, 110.1602, 152.0296, 3.240167
