 , C000, C001, C002, C003, C004, C006, C009, C013, C017, C019, C020, C023, C030, C040, C047, C049, C069, C071, C112
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
183.9, 79.62393, 6.750825, 146.7258, 275.7477, 471.6414, 270.0174, 979.7112, 161.2384, 389.75, 358.0125, 191.0155, 39.78521, 726.8286, 543.0653, 422.3483, 282.2739, 472.129, 94.26235, 1487.489
184, 75.49654, 25.23599, 139.4259, 332.7686, 441.4787, 254.7013, 931.8452, 153.6868, 371.2386, 336.1287, 180.0999, 71.49765, 692.8896, 539.4664, 401.7718, 262.9287, 448.769, 88.80185, 1422.084
184.1, 71.58311, 122.0771, 132.4893, 314.6656, 413.245, 240.2541, 886.3178, 146.4889, 388.1805, 398.7501, 169.8081, 66.95057, 660.5355, 514.717, 382.1978, 244.9094, 426.5649, 101.2234, 1466.381
184.2, 67.87252, 146.4576, 125.8977, 297.5474, 386.8168, 226.6263, 970.1598, 139.6281, 369.7436, 374.3761, 160.1044, 62.69267, 698.17, 491.1031, 466.9729, 228.125, 405.4594, 95.35966, 1401.904
184.3, 107.656, 138.8885, 119.6341, 281.3604, 362.0789, 213.7715, 950.697, 133.0887, 352.1824, 351.4921, 150.9553, 58.70557, 746.2814, 479.8288, 444.2224, 263.0201, 385.3981, 89.83559, 1450.589
184.4, 107.216, 173.3351, 113.6821, 266.054, 338.9229, 201.6459, 977.9128, 126.8555, 335.4553, 330.0068, 142.3289, 54.97203, 711.4342, 457.8154, 610.3243, 315.2806, 366.3294, 84.63152, 1386.807
184.5, 157.3474, 190.6991, 108.0262, 282.6656, 317.2479, 190.208, 939.5287, 120.9143, 362.1867, 309.8348, 134.1956, 51.47594, 821.7966, 436.812, 755.0369, 293.6734, 348.2042, 79.72892, 1325.828
184.6, 149.1912, 180.8435, 102.6517, 267.2882, 296.9591, 179.419, 1125.149, 115.2513, 370.893, 290.8959, 126.527, 48.20219, 783.4232, 416.7721, 796.5339, 273.547, 400.2957, 75.11032, 1370.666
184.7, 141.4577, 204.8509, 97.54465, 252.7474, 392.1818, 169.2419, 1070.177, 109.8535, 353.7895, 330.9352, 119.2966, 45.13665, 746.8416, 397.6516, 757.7275, 254.8, 380.4899, 70.75927, 1448.021
184.8, 134.1251, 194.2639, 92.69165, 238.9976, 444.957, 230.0631, 1017.891, 104.7085, 336.9861, 346.6049, 112.4794, 42.26607, 711.9682, 379.4084, 720.8116, 237.3377, 472.0826, 66.66027, 1409.155
184.9, 127.1726, 184.2241, 88.08009, 225.9959, 416.5008, 217.0134, 994.7596, 99.80453, 320.9807, 345.3325, 106.0518, 39.57804, 698.8176, 470.9139, 685.6943, 221.0722, 458.265, 62.79872, 1422.327
185, 120.5805, 174.7032, 83.69796, 243.5842, 389.8644, 204.7038, 946.1583, 95.13021, 305.7355, 324.2237, 99.99144, 37.06097, 666.1866, 608.2036, 652.2878, 205.9214, 435.591, 59.16087, 1479.617
185.1, 114.3301, 165.6743, 79.53385, 292.1101, 364.9315, 275.8382, 899.9316, 90.67481, 291.2144, 304.4053, 94.27744, 34.70398, 635.0794, 873.7458, 620.5089, 191.809, 484.7134, 55.73375, 1525.291
185.2, 108.4036, 157.112, 75.57691, 276.2189, 449.9042, 260.192, 976.6418, 86.42808, 277.383, 285.7982, 88.88995, 32.49689, 605.4247, 833.6605, 590.2783, 178.6637, 460.7308, 52.50516, 1485.432
185.3, 102.7844, 148.9922, 71.81683, 261.1922, 421.1316, 245.4333, 958.8161, 82.38024, 264.2086, 268.3286, 187.2055, 30.43017, 577.1547, 825.871, 561.5204, 166.4193, 437.9348, 49.4636, 1533.138
185.4, 97.4565, 141.2921, 68.24383, 265.7704, 394.1991, 231.5117, 911.9709, 78.52198, 251.6598, 251.9268, 176.5076, 28.49488, 550.2047, 904.4381, 534.1636, 173.9533, 416.2667, 46.59823, 1465.725
185.5, 92.40475, 133.9899, 64.84859, 309.2588, 368.989, 218.3798, 968.0423, 74.84442, 239.7071, 236.5275, 169.4014, 26.68267, 524.5132, 879.1932, 769.6848, 268.2087, 395.6707, 84.11048, 1401.277
185.6, 125.0824, 127.0652, 61.62226, 292.4347, 345.3912, 205.9928, 920.7464, 71.3391, 303.71, 222.0696, 159.721, 24.98572, 500.0213, 838.858, 780.3607, 249.8275, 376.0938, 93.22024, 1384.474
185.7, 122.306, 120.4983, 58.55646, 276.5259, 323.3025, 248.7849, 875.7612, 67.99796, 289.2851, 208.4954, 150.5937, 23.39669, 593.1703, 800.3732, 742.3422, 232.706, 357.4855, 87.8201, 1416.306
185.8, 137.3314, 114.2708, 55.64318, 285.1103, 302.6264, 234.6732, 844.9045, 64.81329, 275.5453, 218.5295, 141.9881, 21.90871, 591.4877, 861.9023, 706.1758, 273.2314, 339.7979, 82.73279, 1489.865
185.9, 155.04, 108.3651, 52.87484, 332.8684, 283.2727, 221.362, 803.7628, 61.77777, 262.4581, 205.1717, 133.8742, 20.51537, 563.8685, 836.3261, 671.7715, 254.506, 322.9854, 163.1886, 1548.179
186, 147.0033, 102.7646, 50.24422, 321.7763, 265.1566, 208.8058, 809.5605, 58.88442, 249.9925, 192.6304, 126.2239, 19.21064, 537.5389, 810.554, 639.0434, 237.0639, 307.0048, 153.7352, 1594.487
186.1, 139.3833, 97.45363, 47.74449, 304.2712, 256.4733, 196.9618, 770.0076, 56.12658, 238.119, 180.8557, 179.9727, 17.98889, 512.4388, 773.3677, 607.9097, 220.8172, 291.8148, 144.8295, 1524.377
