 , C002, C003, C004, C005, C006, C007, C008, C011, C014, C015, C019, C022, C023, C027, C029, C030, C032, C034, C036, C037, C057, C068, C092
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
200.3, 1516.584, 2854.983, 1455.444, 43.85492, 1291.535, 1240.504, 1297.608, 53.69666, 509.187, 171.5376, 13.26792, 19.82005, 1227.74, 326.4776, 370.7658, 373.8374, 1303.069, 90.574, 683.4789, 1256.707, 1406.09, 532.3247, 2600.35
200.4, 1438.73, 2827.748, 1385.768, 41.43948, 1525.342, 1183.579, 1252.824, 51.19726, 531.681, 164.2082, 12.70914, 18.90517, 1273.416, 310.4274, 525.1873, 356.1302, 1315.59, 86.44701, 652.3378, 1230.064, 1336.862, 509.0873, 2837.274
200.5, 1364.873, 2884.675, 1435.457, 39.15708, 1444.082, 1210.696, 1206.428, 48.8142, 507.2614, 157.192, 12.17389, 18.03252, 1218.538, 295.1663, 561.9484, 339.2618, 1256.755, 82.50806, 622.6157, 1178.887, 1342.939, 607.5975, 2882.088
200.6, 1294.807, 2779.856, 1528.592, 37.00039, 1367.151, 1323.595, 1192.628, 46.54206, 483.9634, 150.4756, 11.66118, 17.20015, 1186.671, 280.6554, 534.5717, 323.1924, 1200.551, 78.74859, 655.3344, 1129.84, 1561.408, 581.0742, 2867.188
200.7, 1313.413, 2643.702, 1497.132, 34.96248, 1294.319, 1262.857, 1204.909, 44.37568, 461.7354, 144.0462, 11.17007, 16.4062, 1164.026, 266.8579, 582.3182, 307.8841, 1146.86, 75.16042, 625.4756, 1102.4, 1518.901, 580.0981, 3145.682
200.8, 1245.989, 2644.113, 1721.677, 33.03682, 1364.054, 1204.906, 1187.224, 42.31014, 440.5284, 137.8915, 10.69964, 15.6489, 1114.301, 253.7388, 681.3005, 293.3009, 1132.066, 71.73574, 596.9774, 1094.832, 1444.119, 660.1636, 3103.728
200.9, 1414.428, 2603.503, 1639.255, 31.21722, 1318.379, 1216.894, 1161.682, 107.7688, 420.2953, 131.9998, 10.24902, 14.92656, 1202.921, 241.2645, 648.1092, 279.4085, 1138.842, 68.46711, 569.7775, 1049.281, 1373.019, 659.0008, 3181.96
201, 1475.195, 2619.523, 1618.153, 29.49784, 1248.145, 1161.052, 1192.758, 102.7525, 420.8774, 126.3598, 9.817378, 14.23756, 1151.08, 229.4036, 713.7044, 266.1741, 1147.478, 65.34741, 543.817, 1005.626, 1358.638, 630.2336, 3158.199
201.1, 1756.74, 2508.163, 1540.688, 117.627, 1181.652, 1130.945, 1142.937, 101.3939, 401.547, 120.9607, 9.403916, 13.58036, 1101.474, 218.1257, 678.9345, 253.5665, 1096.161, 62.36987, 549.1579, 963.7871, 1457.157, 602.7222, 3223.207
201.2, 2079.215, 2710.983, 1633.059, 111.1484, 1118.702, 1093.868, 1207.297, 96.67434, 383.1043, 115.7924, 9.007867, 12.9535, 1177.698, 207.4023, 745.8395, 241.5561, 1086.607, 59.52799, 622.2526, 1082.334, 1502.566, 576.4117, 3383.79
201.3, 1972.478, 2568.722, 1592.997, 105.0265, 1059.105, 1043.672, 1235.371, 176.5298, 365.5087, 110.8449, 8.628497, 12.35558, 1230.324, 197.206, 709.5041, 230.1146, 1038.012, 56.8156, 593.9011, 1077.072, 1436.384, 551.2498, 3446.213
201.4, 2158.56, 2665.459, 1516.736, 99.24188, 1215.187, 1036.988, 1290.932, 168.313, 348.7213, 106.1088, 8.265105, 11.78525, 1227.298, 187.5111, 811.8669, 219.215, 991.5899, 54.2268, 601.7325, 1032.261, 1365.664, 527.1863, 3371.909
201.5, 2082.456, 2525.587, 1444.125, 250.6786, 1150.451, 989.4022, 1246.556, 199.3418, 472.006, 101.5751, 7.917017, 11.24125, 1198.29, 178.2927, 823.0274, 208.8317, 947.2443, 51.75597, 574.316, 989.3138, 1414.983, 504.1732, 3362.144
201.6, 2429.845, 2512.488, 1647.22, 272.3954, 1089.163, 954.9536, 1194.487, 190.0631, 450.3272, 97.23502, 7.58359, 10.72236, 1146.649, 169.5275, 872.1374, 198.9402, 993.7506, 49.39771, 786.5029, 948.1535, 1345.317, 482.1646, 3444.601
201.7, 2382.788, 2449.16, 1568.363, 257.3924, 1114.75, 1071.75, 1342.502, 181.2163, 429.6441, 93.08042, 7.264204, 10.22743, 1281.185, 161.1933, 829.649, 189.5173, 949.3083, 47.14691, 750.6678, 908.7057, 1382.646, 461.1169, 3433.375
201.8, 2260.468, 2559.981, 1564.328, 282.1035, 1055.364, 1022.569, 1286.426, 210.8416, 409.911, 89.10334, 6.95827, 9.755336, 1225.971, 153.2688, 789.2307, 180.5406, 949.3929, 44.99867, 721.4799, 929.7578, 1314.572, 440.9879, 3634.407
201.9, 2243.18, 2425.643, 1532.747, 266.5658, 999.1411, 975.6442, 1232.692, 206.054, 391.0842, 85.29619, 6.66522, 9.305037, 1371.963, 145.7338, 750.7813, 171.9892, 906.9344, 42.94831, 688.6074, 940.9396, 1503.078, 597.1535, 3572.935
202, 2307.138, 2502.913, 1508.052, 251.8839, 945.9138, 930.8731, 1191.365, 203.1033, 373.1221, 81.65171, 6.384512, 8.875523, 1328.35, 138.5693, 740.8231, 163.8428, 866.3748, 40.99137, 657.2327, 901.7919, 1429.075, 690.3262, 3559.895
202.1, 2282.72, 2401.62, 1450.821, 238.0106, 1004.616, 888.1566, 1141.602, 193.6495, 469.9636, 78.16295, 6.115626, 8.465835, 1352.638, 131.757, 747.2855, 156.0822, 827.629, 39.12361, 627.2875, 864.273, 1398.405, 665.7499, 3453.755
202.2, 2165.537, 2451.684, 1412.239, 224.9015, 1038.401, 847.4002, 1217.286, 199.418, 448.3786, 74.82325, 5.858065, 8.075057, 1294.345, 125.2796, 710.8796, 148.6893, 868.3424, 37.34095, 598.7067, 828.3151, 1542.787, 642.303, 3426.005
202.3, 2210.084, 2323.03, 1344.631, 212.5144, 983.0827, 826.5063, 1166.44, 190.1358, 427.785, 71.62625, 5.611351, 7.702318, 1238.564, 119.1206, 790.574, 141.6465, 829.5087, 35.63951, 571.4281, 793.8531, 1466.829, 614.2647, 3629.292
202.4, 2096.629, 2296.839, 1409.62, 286.2503, 982.136, 788.579, 1182.919, 181.2856, 408.1373, 68.56585, 5.375027, 7.346784, 1185.188, 113.2645, 752.0592, 134.9373, 792.4116, 34.0156, 545.3924, 760.825, 1394.611, 687.0804, 3627.118
202.5, 2079.345, 2307.094, 1360.263, 270.4843, 1009.697, 752.3921, 1178.678, 172.8474, 389.392, 65.63622, 5.148656, 7.007661, 1180.707, 276.7742, 715.4208, 128.5459, 757.9502, 32.46569, 520.5429, 729.1709, 1325.948, 780.3318, 3519.654
202.6, 2070.645, 2186.027, 1534.887, 255.5865, 955.9075, 756.5668, 1132.417, 164.8019, 371.5076, 62.83175, 4.931818, 6.684192, 1168.196, 263.1675, 680.5673, 122.4572, 748.1719, 30.98639, 496.8256, 698.8339, 1342.542, 746.2682, 3464.948
202.7, 2136.845, 2071.313, 1511.609, 260.8366, 904.9834, 742.9449, 1085.117, 157.1309, 354.4446, 60.14712, 4.724113, 6.375654, 1117.852, 250.2298, 758.8064, 116.6569, 714.7123, 29.5745, 522.2015, 669.759, 1276.443, 733.1099, 3425.668
202.8, 2027.15, 2083.669, 1462.537, 284.7684, 856.7722, 708.8522, 1064.012, 149.817, 430.4167, 57.57719, 4.525156, 6.081358, 1069.678, 282.2253, 721.8392, 111.1313, 761.1289, 28.22694, 610.4813, 641.8937, 1397.258, 701.1077, 3503.778
202.9, 2033.371, 2029.628, 1392.521, 269.0839, 811.1294, 682.7482, 1029.887, 191.5616, 410.6481, 55.11707, 4.334578, 5.800647, 1045.972, 268.3506, 705.5865, 105.8675, 727.0899, 26.94078, 582.6662, 615.1878, 1342.575, 877.3007, 3450.012
203, 2065.174, 1965.558, 1337.469, 264.1887, 895.2861, 706.7852, 986.8685, 182.645, 391.7875, 52.76206, 4.152025, 5.532893, 1000.895, 255.1581, 671.2122, 100.853, 694.5732, 103.9332, 556.7361, 589.593, 1276.474, 975.4985, 3557.917
203.1, 1959.158, 1862.414, 1305.869, 249.6377, 847.5916, 751.6454, 945.6471, 174.8321, 382.0359, 50.50768, 3.977161, 5.277498, 984.8304, 323.7734, 638.5124, 232.3833, 742.8949, 99.19749, 531.3698, 565.063, 1242.257, 1006.495, 3435.361
203.2, 2019.235, 1958.34, 1243.353, 327.5733, 1082.974, 907.9196, 1111.381, 166.6943, 418.1174, 48.34962, 9.495296, 5.033893, 953.3469, 453.0606, 877.2477, 221.3763, 709.6714, 94.67757, 589.9909, 541.5536, 1181.095, 1151.37, 3757.792
203.3, 2196.378, 2032.419, 1408.989, 484.9894, 1280.846, 1038.418, 1090.62, 183.7895, 692.9041, 46.28377, 79.47935, 4.801531, 966.2303, 620.7553, 933.2264, 427.2558, 677.9337, 104.4025, 664.2926, 519.0224, 1396.388, 1207.269, 3837.693
203.4, 2280.977, 2160.351, 1341.537, 513.9573, 1393.824, 1212.711, 1045.065, 209.7238, 661.0797, 44.30619, 76.13206, 4.579896, 1003.492, 654.8606, 902.2812, 407.0185, 817.4524, 99.64545, 873.9827, 497.4285, 1337.042, 1194.25, 3714.269
203.5, 2163.883, 2138.875, 1277.314, 519.353, 1613.717, 1157.061, 1090.13, 199.9619, 630.717, 42.4131, 72.92573, 4.368491, 1151.46, 622.6666, 858.3243, 387.7397, 928.1929, 217.0359, 1552.382, 476.7331, 1271.214, 1142.118, 3837.524
203.6, 2052.8, 2026.635, 1319.301, 532.8421, 1531.224, 1103.965, 1080.016, 304.4205, 766.4499, 40.6009, 69.85444, 4.166844, 1172.472, 592.0552, 834.6007, 369.3741, 886.6825, 238.2182, 1850.781, 456.8987, 1208.627, 1311.177, 3733.03
203.7, 1947.419, 2217.69, 1293.114, 559.5451, 1478.986, 1053.305, 1034.904, 400.1086, 731.2476, 38.86613, 66.9125, 17.98828, 1121.943, 926.4825, 894.3081, 351.8784, 938.7462, 227.3638, 1960.44, 437.8894, 1149.121, 1407.491, 3576.231
203.8, 1880.748, 2111.921, 1257.922, 528.7265, 1496.987, 1004.97, 991.6763, 381.4849, 887.3464, 37.20549, 64.09446, 17.15795, 1073.592, 880.9351, 850.7396, 335.2113, 896.7638, 272.248, 1871.118, 419.6711, 1092.545, 1346.05, 3426.018
203.9, 1796.928, 2119.567, 1266.768, 609.5128, 1417.238, 958.8536, 979.5932, 363.7281, 1103.97, 35.6158, 61.3951, 84.30413, 1027.325, 837.6268, 809.2937, 319.3338, 856.659, 259.843, 1836.425, 402.2108, 1219.21, 1287.291, 3447.292
204, 1760.421, 2008.34, 1316.335, 575.942, 1341.737, 921.3083, 982.2087, 346.7978, 1053.266, 34.09402, 58.80943, 80.41271, 983.0518, 796.4477, 769.8669, 304.2083, 830.7043, 248.0033, 1977.084, 385.4768, 1159.183, 1319.572, 3302.496
204.1, 1670.049, 1902.951, 1253.319, 544.2203, 1326.177, 933.23, 941.182, 330.6555, 1031.058, 32.63728, 56.33265, 112.3839, 940.6866, 757.293, 732.361, 289.7992, 830.9658, 236.703, 1945.294, 369.4391, 1102.111, 1261.969, 3261.18
204.2, 1584.317, 1910.54, 1261.36, 536.0088, 1281.749, 898.5814, 1044.42, 315.2646, 983.7026, 31.24277, 53.96018, 154.3955, 903.3405, 720.0632, 696.6822, 276.0726, 793.8036, 225.9177, 1877.742, 354.0686, 1047.85, 1206.881, 3309.942
204.3, 1725.52, 1981.92, 1200.975, 506.4865, 1213.466, 935.539, 1000.795, 300.5901, 938.5222, 29.90785, 51.68763, 147.2687, 902.0818, 684.6636, 662.7416, 262.9962, 758.3033, 215.6238, 1792.187, 339.3376, 1180.378, 1154.197, 3170.914
204.4, 1636.941, 1877.917, 1174.584, 478.5903, 1148.821, 1003.844, 958.9917, 286.5986, 895.4167, 28.62997, 49.51078, 140.4709, 863.2061, 651.0045, 630.4545, 250.5391, 724.3907, 205.7989, 1710.531, 325.2195, 1225.362, 1132.883, 3037.726
204.5, 1573.435, 1779.372, 1118.354, 577.8883, 1087.62, 957.7787, 918.9348, 273.2584, 854.2911, 27.40668, 47.42562, 133.9868, 842.6751, 619, 599.7403, 238.6721, 691.9947, 196.4217, 1640.19, 370.2456, 1165.032, 1105.586, 3279.355
204.6, 1591.557, 1781.648, 1167.898, 546.0594, 1029.679, 915.077, 880.551, 260.5392, 815.0544, 26.23567, 45.42828, 127.8021, 806.3595, 588.5689, 570.5225, 227.3672, 661.0475, 187.4718, 1565.459, 491.1594, 1135.353, 1057.324, 3233.525
204.7, 1509.855, 1688.154, 1201.207, 515.9835, 974.825, 914.4066, 942.6181, 248.4119, 804.9918, 25.11469, 43.51505, 121.9028, 832.8997, 559.6339, 542.728, 216.5978, 631.4843, 178.9296, 1511.962, 475.1144, 1088.953, 1011.169, 3171.449
204.8, 1432.346, 1715.475, 1284.154, 487.5642, 1006.338, 872.4457, 907.5056, 236.8492, 815.6981, 24.0416, 41.6824, 116.2759, 797.0054, 532.1213, 516.2877, 206.3384, 603.2432, 170.7767, 1555.255, 455.3473, 1099.057, 1096.575, 3222.026
204.9, 1515.171, 1713.665, 1222.678, 624.4529, 952.7274, 832.4103, 869.5992, 225.8246, 778.2339, 23.01437, 39.92693, 110.9086, 784.3171, 505.9614, 491.1354, 196.565, 596.7028, 162.9953, 1484.394, 453.9016, 1044.946, 1110.727, 3339.424
205, 1437.39, 1623.739, 1164.145, 590.0593, 901.9727, 794.212, 833.2762, 215.3133, 742.4904, 22.03103, 38.2454, 105.7892, 750.5164, 481.0875, 467.2085, 187.2546, 570.0172, 155.5685, 1421.973, 435.0171, 1158.971, 1111.81, 3199.158
205.1, 1363.601, 1572.332, 1177.742, 557.56, 853.9219, 757.7667, 891.9068, 205.2912, 708.3885, 21.0897, 36.63468, 101.7193, 718.1724, 457.4364, 444.4473, 178.3851, 544.5251, 148.48, 1503.693, 416.9182, 1101.91, 1213.377, 3064.784
205.2, 1293.601, 1647.657, 1194.225, 526.8507, 808.4308, 732.9971, 869.2907, 195.7355, 675.8529, 20.18859, 35.0918, 186.0365, 687.2223, 434.9481, 422.7949, 169.9357, 520.173, 141.7145, 1443.578, 399.5724, 1047.658, 1160.41, 2936.054
205.3, 1397.431, 1561.195, 1137.054, 528.0165, 765.3633, 699.3608, 904.8837, 186.6247, 644.8116, 19.32599, 33.6139, 177.5201, 725.9836, 413.5653, 402.1974, 161.8866, 496.9099, 135.2573, 1377.805, 382.9482, 1113.346, 1109.755, 3084.449
205.4, 1421.388, 1501.106, 1098.334, 534.9273, 724.5901, 667.268, 897.4002, 177.938, 615.1961, 18.50024, 32.19823, 169.3259, 694.6968, 393.2337, 382.6034, 154.2187, 488.3215, 129.0943, 1315.029, 471.8383, 1058.531, 1061.311, 2954.893
205.5, 1348.421, 1422.334, 1089.268, 531.7771, 715.0911, 636.6479, 925.6823, 169.6555, 663.1485, 17.70977, 30.8422, 161.5099, 666.4949, 373.9017, 363.9639, 146.914, 466.4829, 123.2122, 1279.463, 452.2076, 1074.751, 1014.982, 2830.779
205.6, 1279.2, 1347.696, 1037.122, 502.4879, 724.4988, 607.433, 887.0167, 161.7587, 699.0073, 16.95308, 29.54327, 154.0547, 637.7719, 355.5201, 346.2325, 139.9553, 445.621, 117.598, 1221.167, 461.9665, 1108.218, 1109.357, 2711.877
205.7, 1351.695, 1380.583, 987.472, 474.8119, 685.9026, 579.5587, 849.9661, 154.2293, 666.9025, 16.22872, 28.29904, 146.9436, 610.2867, 338.0421, 329.3649, 133.3262, 425.692, 112.2397, 1165.528, 455.1504, 1053.656, 1060.93, 2926.679
205.8, 1387.327, 1369.907, 1122.307, 448.6602, 649.3625, 557.1116, 856.5677, 147.0505, 664.6414, 15.53531, 27.10722, 140.1608, 583.986, 321.4234, 313.3191, 127.0111, 406.6544, 107.1255, 1215.62, 436.2139, 1001.78, 1014.618, 3017.789
205.9, 1316.109, 1298.02, 1068.579, 455.6106, 641.3873, 531.5464, 862.137, 140.2057, 668.6402, 14.87153, 25.96559, 133.6911, 558.8187, 305.6217, 298.0549, 120.9951, 388.4681, 102.2443, 1202.593, 418.0653, 1006.498, 970.327, 3072.569
206, 1248.546, 1229.905, 1055.024, 463.9733, 701.6104, 507.1544, 826.1256, 133.6796, 637.9302, 14.23611, 24.87204, 127.52, 651.3074, 290.5968, 283.5345, 115.2641, 379.1522, 97.58558, 1240.064, 434.9948, 1161.981, 927.9695, 2943.511
206.1, 1445.626, 1315.274, 1014.602, 462.2722, 687.9435, 518.8292, 791.6185, 127.4573, 608.6307, 13.62784, 23.82454, 121.6338, 623.2388, 276.3106, 269.7214, 109.8045, 362.1959, 93.1391, 1183.564, 416.8969, 1104.772, 950.3327, 2891.482
206.2, 1371.414, 1246.254, 1116.806, 436.8112, 722.2654, 495.0208, 758.5527, 121.5246, 667.414, 13.04556, 22.82117, 116.0192, 596.3799, 262.7267, 256.5812, 104.6035, 345.9979, 88.89523, 1180.709, 399.552, 1050.379, 908.8481, 2848.258
206.3, 1301.013, 1341.833, 1082.489, 479.5992, 752.3483, 472.3049, 855.748, 115.868, 636.7603, 12.48815, 21.86004, 110.6639, 570.6786, 249.8106, 244.0812, 99.64886, 330.5242, 84.84473, 1248.415, 439.3609, 1094.802, 869.1744, 2728.622
206.4, 1283.242, 1271.419, 1083.49, 453.1839, 712.2684, 450.6314, 899.2169, 110.4748, 607.5145, 11.95457, 20.9394, 105.5557, 546.0848, 237.5295, 232.1902, 94.92891, 315.7426, 80.97878, 1231.206, 421.0814, 1086.45, 831.2325, 2754.648
206.5, 1411.104, 1204.7, 1031.62, 530.4254, 674.3237, 429.9525, 861.6567, 105.3325, 579.612, 11.44378, 20.05753, 100.6833, 522.551, 225.8521, 220.8785, 90.43252, 301.6221, 77.28899, 1249.743, 403.5623, 1032.959, 794.947, 2638.944
206.6, 1363.249, 1141.482, 1056.44, 582.1537, 638.4005, 418.2129, 825.6655, 100.4297, 552.991, 10.95482, 19.2128, 96.03583, 500.0313, 214.7489, 228.3652, 86.14911, 288.133, 73.76733, 1202.676, 386.7722, 1158.698, 760.2454, 2726.413
206.7, 1293.267, 1151.721, 1021.836, 550.0899, 624.1765, 399.0217, 791.1776, 95.755, 618.6771, 10.48675, 18.40365, 91.60287, 478.4821, 204.1915, 217.2398, 82.06858, 275.2472, 70.40613, 1201.042, 370.6805, 1101.65, 953.1513, 2772.509
206.8, 1226.877, 1147.364, 1015.6, 583.9942, 610.7883, 475.7642, 758.1302, 91.29793, 613.5401, 10.03868, 17.62857, 87.37455, 457.8616, 346.2079, 251.2442, 78.18134, 262.9377, 67.19808, 1185.8, 355.2584, 1055.04, 911.5436, 2675.849
206.9, 1303.575, 1177.228, 966.9808, 551.829, 630.2029, 453.932, 761.6923, 87.04832, 585.3608, 9.609752, 16.88614, 83.3414, 479.1866, 329.1877, 239.0042, 74.47821, 251.1786, 64.13621, 1192.263, 417.4043, 1003.096, 871.7523, 2563.456
207, 1297.222, 1124.418, 920.6887, 521.4354, 596.6301, 438.0718, 729.8765, 82.99651, 558.4757, 9.199152, 16.17497, 79.49442, 572.9281, 313.0043, 227.3605, 70.95049, 239.9455, 61.21385, 1154.995, 484.1618, 1026.581, 833.6979, 2654.454
207.1, 1309.594, 1167.036, 876.6128, 511.9377, 564.8458, 417.9692, 753.3327, 79.13331, 532.8254, 8.806097, 15.49376, 75.825, 548.2374, 297.6165, 216.2841, 67.58986, 229.2147, 58.42464, 1138.714, 464.0183, 1077.758, 797.3047, 2817.274
207.2, 1256.504, 1115.459, 1080.944, 526.9819, 534.7547, 398.7892, 832.9103, 75.44992, 508.3533, 8.429836, 17.65814, 72.32497, 654.1782, 412.6487, 205.7473, 64.3884, 218.9639, 55.76253, 1086.831, 444.7129, 1244.963, 908.9359, 2926.075
207.3, 1330.493, 1146.753, 1029.197, 497.9568, 695.3682, 380.4892, 806.2031, 71.93798, 591.3278, 8.069652, 44.81762, 83.88578, 625.986, 392.3622, 344.4699, 61.33859, 209.1714, 53.22172, 1207.3, 426.2106, 1183.668, 932.6367, 3007.507
207.4, 1463.151, 1102.532, 979.926, 584.6113, 658.3239, 363.0291, 786.8762, 68.58951, 610.8073, 7.724857, 62.78087, 128.2924, 599.0087, 373.073, 327.6882, 58.43324, 199.8169, 50.79668, 1152.292, 408.4782, 1125.391, 891.9246, 3081.315
207.5, 1388.04, 1206.63, 1004.484, 552.412, 623.2529, 346.3701, 853.8346, 65.3969, 582.7535, 7.394794, 60.13683, 122.3705, 573.194, 354.7321, 311.7241, 55.6655, 190.8808, 48.48213, 1120.647, 589.3132, 1252.968, 852.9896, 3227.626
207.6, 1521.892, 1143.31, 956.3964, 521.9863, 590.0504, 330.4756, 818.17, 62.35289, 555.9882, 7.078834, 57.60415, 116.722, 548.4918, 337.2929, 296.5377, 53.02886, 182.3442, 46.27305, 1165.675, 564.7949, 1191.279, 815.7543, 3147.424
207.7, 1468.859, 1085.993, 976.0858, 591.2833, 558.6166, 315.3105, 783.9952, 59.45057, 530.4522, 6.776374, 55.17813, 111.3342, 524.8542, 320.711, 282.0911, 262.6421, 174.1895, 44.16462, 1112.564, 541.2967, 1132.627, 832.2098, 3036.275
207.8, 1393.455, 1029.005, 929.3578, 558.7166, 540.535, 300.8413, 763.8115, 56.68335, 506.0891, 6.486838, 52.85429, 106.1951, 502.2353, 304.9443, 280.5508, 338.2777, 166.3994, 42.15227, 1061.872, 518.7761, 1194.04, 921.3629, 3124.375
207.9, 1321.922, 1039.192, 884.8669, 569.6328, 593.7302, 312.9245, 731.9072, 54.04493, 482.8449, 6.209672, 53.11874, 101.2932, 516.6002, 289.9528, 266.8831, 322.2549, 158.9578, 40.23161, 1013.491, 497.1925, 1275.457, 881.1429, 3052.478
208, 1319.171, 1002.194, 879.5765, 615.453, 562.1003, 298.5648, 725.909, 51.52932, 460.6683, 5.94435, 50.88163, 103.2261, 494.337, 275.6982, 253.8812, 306.9911, 151.8489, 38.39846, 1068.533, 501.4058, 1212.66, 1010.46, 3163.497
208.1, 1326.034, 1053.569, 856.6378, 581.5551, 532.1556, 335.4217, 695.5879, 49.1308, 439.5103, 5.690363, 48.73873, 98.46121, 473.0332, 262.1444, 241.5127, 292.4502, 145.058, 36.64883, 1085.927, 480.5448, 1152.956, 966.3502, 3197.198
208.2, 1257.962, 1006.003, 815.6281, 675.3442, 503.806, 320.0297, 869.6602, 46.84393, 419.324, 5.447229, 64.22543, 111.7342, 452.6476, 249.257, 229.7468, 479.0442, 138.5707, 34.97894, 1063.122, 460.5518, 1096.191, 978.1675, 3238.16
208.3, 1292.467, 1000.759, 861.5859, 638.1476, 536.2084, 305.3439, 833.3347, 44.6635, 593.3813, 5.214484, 61.52055, 106.5766, 458.895, 442.0973, 218.5541, 456.3538, 132.3736, 33.38512, 1014.684, 441.3906, 1042.221, 1070.715, 3247.329
208.4, 1226.118, 1301.238, 820.3394, 602.9997, 507.6429, 294.8038, 798.5264, 42.58456, 566.1279, 4.991683, 83.03095, 101.6571, 541.1478, 420.363, 207.9067, 434.7383, 126.4536, 31.86394, 1000.892, 459.586, 1086.234, 1188.99, 3278.126
208.5, 1241.024, 1246.36, 781.0675, 569.7877, 556.9239, 281.2756, 766.1622, 40.60239, 540.1262, 4.778401, 79.53407, 127.188, 525.7292, 399.6973, 197.778, 414.1465, 120.7984, 30.41206, 1000.913, 440.465, 1032.754, 1137.088, 3227.881
208.6, 1177.316, 1395.413, 841.5212, 637.657, 658.3942, 332.8381, 734.1597, 38.71249, 515.3187, 4.574233, 76.18447, 153.7805, 503.0726, 413.9995, 188.1428, 394.5301, 115.3961, 29.02634, 955.3092, 450.0761, 981.907, 1118.109, 3283.068
208.7, 1203.696, 1467.823, 871.3552, 602.5361, 623.3195, 317.5645, 774.7798, 36.91055, 506.2224, 4.378788, 72.97594, 146.6821, 515.3733, 393.6466, 178.9769, 375.8429, 110.2354, 27.70375, 911.7828, 524.7799, 933.5635, 1102.968, 3267.714
208.8, 1172.359, 1390.797, 829.6411, 569.3497, 590.1134, 302.9919, 742.4174, 35.19249, 521.9976, 4.191694, 84.52928, 139.9114, 545.3092, 412.7639, 203.2262, 358.0407, 105.3054, 26.44144, 870.2397, 502.9465, 1035.918, 1054.82, 3328.346
208.9, 1112.176, 1317.814, 807.2316, 537.991, 608.2015, 442.1885, 711.4067, 33.5544, 498.0228, 4.012594, 80.9693, 133.4532, 555.1414, 431.1941, 193.3255, 341.0818, 100.596, 25.23664, 893.3652, 482.0215, 984.9156, 1021.425, 3188.546
209, 1115.909, 1284.166, 768.5872, 569.7327, 702.7908, 421.897, 681.6913, 31.99255, 475.1491, 3.841146, 94.14983, 127.2931, 531.2172, 449.0876, 290.3342, 324.9262, 96.09718, 24.08673, 852.6612, 461.967, 1059.41, 1143.021, 3180.873
209.1, 1132.817, 1230.646, 835.7474, 545.8047, 665.351, 493.9995, 653.2172, 30.50341, 503.6782, 3.677024, 158.2807, 130.8413, 508.3241, 526.6121, 306.8107, 309.5358, 91.79955, 22.98922, 815.3248, 442.7469, 1259.684, 1129.854, 3153.216
209.2, 1074.664, 1278.257, 795.7379, 557.7968, 629.9058, 471.3304, 625.9324, 29.08358, 550.8085, 3.519915, 235.7576, 181.7361, 498.1049, 500.7229, 335.4178, 294.8744, 87.69411, 21.94172, 900.6384, 424.3265, 1295.813, 1103.418, 3020.771
209.3, 1019.496, 1303.944, 757.6437, 603.4879, 648.2865, 449.7017, 709.1185, 27.72984, 525.5104, 3.369518, 225.8286, 173.3473, 523.2877, 476.1066, 449.6979, 280.9074, 83.77229, 20.94195, 956.2474, 406.6725, 1545.347, 1055.251, 3062.129
209.4, 1009.353, 1307.786, 721.3732, 570.249, 613.7503, 452.9987, 728.0474, 26.4391, 501.3743, 3.225548, 258.9607, 165.3457, 506.9695, 452.7004, 609.2957, 267.602, 80.02584, 19.98773, 912.6783, 389.7529, 1727.231, 1026.819, 3061.996
209.5, 957.5374, 1358.248, 686.8391, 538.8408, 581.054, 523.1385, 733.9983, 39.78581, 478.3466, 3.087729, 248.0545, 184.8474, 485.1213, 430.4449, 671.8763, 254.9268, 76.44695, 19.07699, 871.0944, 373.5373, 1811.563, 981.9957, 2960.53
209.6, 1103.257, 1286.973, 676.0107, 693.9575, 550.0994, 805.1688, 703.3393, 41.44115, 456.3766, 2.955798, 237.6076, 176.315, 533.8999, 566.8329, 639.1442, 242.8519, 73.02811, 18.20775, 914.2307, 357.9963, 1871.318, 939.1289, 3049.87
