 , C05, C07, C09, C12, C23, C30, C33, C34, C35, C54, C58, C60
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
392.5, 2359.976, 550.7416, 874.4556, 180.5638, 777.6774, 2857.432, 851.3952, 1266.888, 1262.48, 1007.903, 1930.633, 1555.302
392.6, 2430.721, 581.0663, 834.8175, 168.8608, 1112.917, 2911.261, 1036.228, 1190.58, 1191.209, 1214.963, 2062.605, 1593.145
392.7, 2430.272, 548.4996, 796.9762, 205.6713, 1043.949, 2881.65, 971.6965, 1258.136, 1123.962, 1142.835, 2444.216, 1507.772
392.8, 2336.037, 526.6304, 760.8502, 192.341, 979.2541, 3063.9, 1424.379, 1182.355, 1060.511, 1074.988, 2425.855, 1480.094
392.9, 2303.512, 497.1147, 726.3617, 179.8746, 918.5687, 3010.046, 1335.676, 1111.138, 1000.642, 1011.169, 2514.578, 1457.029
393, 2196.591, 469.2532, 793.7861, 168.2163, 861.644, 2874.814, 1252.497, 1080.21, 944.153, 951.1395, 2616.142, 1378.951
393.1, 2200.433, 442.9532, 757.8047, 157.3136, 808.247, 2928.668, 1174.497, 1239.526, 890.8528, 894.6733, 2789.8, 1305.057
393.2, 2166.434, 418.1273, 728.1339, 147.1175, 758.1591, 2797.092, 1101.356, 1205.604, 840.5615, 841.5594, 2769.98, 1341.532
393.3, 2060.077, 412.3075, 774.805, 137.5822, 711.1751, 2671.428, 1032.769, 1132.987, 793.1094, 1128.667, 2675.507, 1312.583
393.4, 2085.045, 389.1991, 739.684, 128.665, 667.1028, 2653.463, 968.4532, 1097.826, 876.5369, 2026.369, 2532.996, 1411.732
393.5, 1982.684, 367.3859, 706.1549, 120.3258, 625.7618, 2706.833, 908.1428, 1031.701, 923.0495, 2430.84, 2398.076, 1336.081
393.6, 1921.809, 346.7952, 674.1457, 112.527, 586.9827, 2585.224, 851.5883, 1133.614, 870.9407, 2455.504, 2270.343, 1264.484
393.7, 1827.462, 327.3586, 652.6119, 105.2337, 550.6068, 2469.079, 798.5557, 1065.333, 821.7735, 2309.729, 2285.982, 1196.724
393.8, 1743.466, 309.0113, 623.0298, 98.41312, 516.485, 2579.55, 748.8257, 1001.165, 844.2638, 2324.998, 2278.924, 1211.339
393.9, 1657.874, 291.6923, 613.5316, 92.03459, 484.4779, 2463.66, 702.1927, 959.5778, 853.7471, 2346.589, 2231.788, 1146.427
394, 1627.192, 275.344, 672.9022, 86.06949, 454.4543, 2352.976, 658.4637, 952.6572, 805.5505, 2328.313, 2237.908, 1084.993
394.1, 1547.308, 259.912, 642.4003, 80.491, 426.2913, 2360.835, 617.4579, 895.2759, 807.7369, 2318.706, 2206.927, 1298.608
394.2, 1471.346, 245.3448, 715.138, 75.27409, 439.7649, 2407.097, 579.0057, 960.7048, 762.1378, 2282.035, 2089.375, 1304.915
394.3, 1399.113, 231.5941, 742.7784, 70.39529, 412.5122, 2324.722, 542.9482, 902.8387, 719.1129, 2217.634, 2035.249, 1234.988
394.4, 1444.222, 218.6141, 709.1091, 65.83271, 386.9484, 2250.003, 509.1361, 928.0947, 789.3685, 2126.779, 2004.473, 1168.808
394.5, 1373.321, 206.3616, 676.966, 61.56585, 362.9688, 2431.651, 477.4297, 944.7018, 744.8063, 2134.173, 2061.273, 1106.175
394.6, 1305.9, 194.7957, 646.2799, 57.57553, 340.4752, 2322.405, 447.6978, 887.7997, 702.7598, 2236.439, 2118.516, 1046.898
394.7, 1241.79, 183.8781, 616.9848, 540.7945, 319.3756, 2306.488, 419.8174, 877.0666, 663.087, 2210.239, 2005.673, 990.7978
394.8, 1201.295, 173.5724, 589.0176, 505.7436, 299.5836, 2202.865, 393.6733, 969.6857, 625.6537, 2079.024, 1898.841, 1072.923
394.9, 1309.604, 163.8443, 562.3181, 472.9644, 314.512, 2190.866, 369.1573, 948.8834, 590.3337, 2010.612, 1913.23, 1015.428
395, 1245.311, 154.6614, 536.8289, 442.3098, 315.8185, 2140.983, 346.1681, 891.7294, 557.0077, 2039.963, 1913.333, 1055.137
395.1, 1184.175, 145.9932, 512.495, 464.1739, 296.2469, 2158.929, 324.6105, 885.6147, 525.563, 1918.857, 1872.511, 1126.182
395.2, 1126.04, 137.8108, 489.2642, 434.089, 297.8368, 2206.485, 304.3954, 832.2715, 495.8934, 1973.659, 1900.934, 1065.833
395.3, 1070.759, 130.087, 467.0864, 405.9541, 279.3795, 2107.355, 285.4392, 782.1414, 467.8988, 1856.489, 1799.681, 1008.717
395.4, 1018.193, 122.7961, 466.1586, 379.6427, 262.066, 2030.239, 267.6635, 735.0308, 441.4846, 1801.402, 1775.007, 1017.502
395.5, 990.1351, 115.9138, 549.1188, 355.0367, 245.8255, 2032.128, 250.9948, 780.6569, 416.5615, 2004.576, 1680.461, 1045.939
395.6, 941.5264, 109.4173, 524.2279, 332.0254, 230.5915, 1940.831, 235.3641, 813.6553, 393.0453, 1921.547, 1644.766, 1120.109
395.7, 1033.17, 103.2848, 555.9802, 310.5056, 216.3015, 1853.636, 220.7068, 799.4152, 370.8568, 1885.716, 1689.706, 1581.237
395.8, 982.4488, 97.49606, 530.7782, 290.3806, 202.897, 1867.747, 206.9623, 769.9743, 349.9208, 1773.767, 1599.704, 1960.833
395.9, 1039.835, 92.03175, 506.7186, 271.5599, 190.3233, 1942.033, 194.0737, 723.5966, 330.1668, 1837.288, 1608.68, 2048.478
396, 988.7867, 86.8737, 483.7497, 253.9591, 195.8239, 1871.71, 181.9878, 920.528, 311.5279, 1860.015, 1522.994, 2068.092
396.1, 958.6768, 82.00475, 471.6887, 237.4991, 183.6884, 1864.669, 170.6545, 865.0819, 420.7978, 1749.592, 1441.872, 1957.269
396.2, 911.6124, 77.40868, 506.0849, 222.1059, 172.3051, 1845.013, 160.027, 812.9755, 397.0425, 1645.724, 1547.764, 2098.406
396.3, 866.8585, 73.0702, 483.1447, 207.7103, 161.6272, 1807.894, 150.0614, 798.1525, 374.6283, 1645.542, 1492.054, 1985.958
396.4, 824.3018, 68.97488, 461.2443, 194.2479, 151.6109, 1838.167, 140.7163, 750.0775, 353.4794, 1700.131, 1451.02, 1987.155
396.5, 802.1373, 65.10908, 467.132, 181.6579, 142.2155, 1798.473, 131.9532, 704.8981, 397.3969, 1676.133, 1545.913, 1880.669
396.6, 762.7579, 61.45995, 445.9574, 169.884, 133.4022, 1717.674, 123.7358, 737.252, 374.9626, 1576.627, 1463.57, 1880.337
396.7, 725.3118, 58.01534, 425.7427, 158.8732, 155.306, 1796.502, 116.0302, 692.8452, 353.7949, 1483.027, 1385.613, 1883.408
396.8, 771.9148, 54.76378, 406.4442, 243.4062, 145.6815, 1765.648, 108.8044, 651.1131, 333.8221, 1394.984, 1399.058, 1829.928
396.9, 734.0191, 51.69447, 388.0206, 227.6301, 136.6535, 1803.835, 102.0286, 629.5931, 314.9769, 1488.606, 1324.537, 1731.867
397, 697.9838, 48.79718, 370.4321, 212.8766, 128.1849, 1722.794, 95.67481, 698.9818, 297.1955, 1460.219, 1357.929, 1639.061
397.1, 663.7177, 46.06227, 418.2102, 275.6829, 120.2412, 1673.305, 89.71667, 656.8801, 280.418, 1392.747, 1285.599, 1590.669
397.2, 631.1337, 43.48064, 408.223, 257.8148, 112.7897, 1598.129, 84.12957, 617.3143, 264.5876, 1327.749, 1339.87, 1727.497
397.3, 600.1494, 41.04371, 391.059, 241.1049, 105.8, 1667.134, 78.8904, 580.1317, 462.9989, 1284.353, 1268.501, 1695.01
397.4, 662.3232, 38.74335, 373.3328, 225.478, 99.24346, 1702.312, 73.97751, 545.1887, 608.1609, 1450.726, 1200.935, 1604.179
397.5, 629.8077, 36.57193, 429.2623, 210.8639, 93.09324, 1625.833, 69.37057, 512.3504, 573.8284, 1364.601, 1136.967, 1518.216
397.6, 598.8885, 34.52221, 416.8318, 197.197, 87.32415, 1598.106, 65.05052, 526.1235, 686.5284, 1283.589, 1076.406, 1647.55
397.7, 569.4872, 32.58736, 489.2307, 184.4159, 81.91258, 1683.477, 274.1623, 553.0174, 647.7719, 1263.596, 1082.737, 1559.262
397.8, 606.7667, 30.76096, 467.0544, 172.4633, 76.83637, 1607.844, 257.0889, 519.7076, 706.2377, 1188.58, 1116.996, 1475.705
397.9, 607.1286, 29.03691, 445.8833, 161.2853, 146.9397, 1569.054, 241.0787, 488.4041, 666.3685, 1118.018, 1087.854, 1605.214
398, 577.3228, 27.4095, 425.6719, 150.8318, 137.8337, 1535.016, 226.0655, 458.9861, 628.7501, 1199.393, 1164.051, 2185.111
398.1, 614.1783, 204.3631, 639.5448, 271.1264, 147.2594, 1654.775, 277.0365, 522.6476, 714.1759, 1573.817, 1337.278, 2504.573
398.2, 584.0264, 419.7268, 610.555, 253.5537, 138.1336, 1844.91, 569.5444, 764.794, 882.828, 1991.965, 1392.893, 2713.745
398.3, 555.3547, 396.2026, 582.8792, 237.1199, 194.3991, 1781.56, 534.076, 817.7161, 832.9897, 2001.403, 1318.7, 2755.999
398.4, 528.0907, 373.9968, 556.4579, 221.7513, 182.3519, 1918.56, 500.8165, 768.4627, 911.6753, 1882.586, 1248.46, 2731.92
398.5, 502.1651, 353.0356, 531.2344, 207.3788, 171.0514, 1832.366, 469.6282, 722.176, 938.7149, 1877.558, 1390.265, 2788.527
398.6, 477.5123, 333.2493, 507.1541, 193.9378, 160.4512, 1750.043, 440.3821, 678.6772, 885.7217, 1817.128, 1316.212, 2918.722
398.7, 454.0697, 314.5718, 484.1654, 181.3679, 150.5078, 1726.741, 412.9573, 637.7986, 835.7201, 1821.203, 1246.104, 2924.058
398.8, 431.778, 296.9412, 462.2188, 169.6128, 141.1807, 1649.164, 387.2404, 599.3821, 788.5413, 1807.56, 1299.591, 2970.003
398.9, 410.5807, 280.2987, 441.2669, 158.6196, 132.4316, 1722.442, 363.1251, 977.8168, 744.0258, 1700.25, 1230.368, 2810.849
399, 390.4241, 264.589, 421.2648, 148.3388, 124.2247, 1645.058, 340.5115, 1790.87, 702.0234, 1637.562, 1164.832, 2821.446
399.1, 371.257, 249.7597, 402.1693, 201.5337, 116.5263, 1571.151, 319.3062, 2435.241, 784.6506, 1575.234, 1102.788, 2875.292
399.2, 353.0308, 235.7616, 383.9394, 188.4716, 109.3051, 1600.41, 299.4214, 2586.293, 797.6218, 1481.717, 1044.048, 2721.212
399.3, 335.6995, 222.548, 366.5359, 185.811, 102.5313, 1729.719, 280.7749, 2607.644, 752.5938, 1393.752, 988.4365, 2685.53
399.4, 319.2189, 210.075, 349.9212, 204.3058, 96.17734, 1746.749, 263.2897, 2450.578, 710.1076, 1568.075, 935.7874, 2541.62
399.5, 303.5475, 198.301, 334.0597, 191.0639, 90.21712, 1668.273, 246.8934, 2424.365, 670.02, 1474.984, 885.9427, 2405.421
399.6, 288.6454, 470.705, 318.9171, 178.6804, 84.62627, 1619.977, 231.5181, 2528.841, 632.1954, 1387.418, 838.7531, 2276.521
399.7, 274.4749, 668.9575, 304.461, 167.0994, 79.3819, 1547.196, 217.1003, 2376.522, 596.5061, 1305.052, 794.0769, 2383.882
399.8, 261.0001, 771.5256, 290.6601, 341.9088, 74.46252, 1477.686, 1236.488, 2233.377, 562.8316, 1297.201, 885.8421, 2300.525
399.9, 248.1868, 728.2844, 277.4848, 319.7484, 69.84799, 1411.298, 2019.452, 2098.854, 531.0581, 1220.19, 838.6577, 2177.246
400, 236.0025, 687.4666, 264.9068, 320.3814, 65.51944, 1347.893, 2723.069, 1972.434, 501.0783, 1346.334, 793.9866, 2060.574
400.1, 224.4165, 648.9366, 252.8988, 299.6163, 61.45913, 1287.337, 2874.896, 1853.629, 472.791, 1266.406, 799.4807, 2244.918
400.2, 213.3992, 662.033, 241.4352, 340.7217, 57.65044, 1383.048, 2990.303, 1741.98, 446.1005, 1377.318, 1246.962, 2158.65
400.3, 202.9227, 701.3492, 230.4913, 318.6383, 191.2895, 1498.257, 2917.75, 1637.055, 464.046, 1410.784, 1335.995, 2123.196
400.4, 192.9606, 662.0411, 220.0434, 297.9861, 1202.309, 1430.945, 2818.554, 1538.451, 457.5151, 1495.974, 1444.084, 2711.687
400.5, 183.4876, 624.936, 210.069, 278.6725, 1874.071, 1398.936, 2889.166, 1445.785, 431.687, 1471.122, 1497.123, 3050.764
400.6, 174.4796, 589.9106, 200.5468, 260.6107, 1957.982, 1350.226, 2835.968, 1358.702, 451.3266, 1383.786, 1417.379, 2936.802
400.7, 165.9139, 556.8482, 191.4563, 243.7196, 1852.012, 1289.565, 2765.799, 1276.863, 425.8479, 1393.587, 1380.24, 2961.076
400.8, 157.7687, 525.6389, 182.7778, 227.9232, 1949.127, 1231.629, 2593.559, 1256.326, 764.9628, 1310.854, 1306.722, 2802.4
400.9, 150.0233, 496.1787, 174.4927, 213.1507, 1828.337, 1176.296, 2544.18, 1238.749, 741.5389, 1233.032, 1401.056, 2677.474
401, 142.6582, 468.3696, 166.5831, 199.3356, 1913.427, 1123.449, 2419.945, 1164.135, 1010.953, 1159.831, 2199.946, 2646.75
401.1, 135.6547, 442.1192, 159.0321, 186.4159, 2234.368, 1178.216, 2269.243, 1183.771, 993.5785, 1090.976, 2637.412, 2504.918
401.2, 128.995, 417.34, 151.8234, 174.3336, 2095.902, 1125.282, 2482.115, 1166.212, 1195.573, 1026.208, 2674.457, 2778.506
401.3, 122.6622, 393.9496, 144.9414, 163.0344, 1969.19, 1074.727, 3352.09, 1141.956, 1143.44, 965.285, 2696.06, 3415.234
401.4, 116.6404, 371.8701, 138.3714, 152.4675, 1856.367, 1163.381, 3809.852, 1073.173, 1124.379, 907.9791, 2644.389, 3841.418
401.5, 110.9141, 351.0281, 132.0992, 142.5855, 1773.369, 1392.299, 3941.094, 1040.431, 1110.152, 1002.747, 2503.536, 3815.537
401.6, 105.469, 331.3542, 126.1113, 133.344, 1776.046, 1329.747, 4072.182, 977.763, 1194.359, 943.2174, 2570.051, 3611.073
401.7, 100.2912, 312.783, 120.3948, 124.7015, 1932.555, 1378.139, 3949.134, 918.8695, 1126.934, 936.355, 2655.273, 3553.794
401.8, 95.36763, 295.2527, 114.9374, 116.6191, 1939.122, 1352.971, 3780.614, 1046.603, 1094.619, 1023.841, 2723.939, 3363.356
401.9, 90.68574, 278.7048, 109.7274, 109.0606, 1841.402, 1292.187, 3805.6, 983.5629, 1238.932, 999.8847, 2578.848, 3293.693
402, 86.2337, 263.0844, 104.7536, 101.992, 1835.417, 1342.256, 3586.457, 924.3201, 1168.991, 940.5247, 2545.417, 3117.193
402.1, 82.00022, 248.3394, 100.0053, 95.38149, 1721.675, 1384.408, 3717.147, 868.6456, 1102.998, 884.6887, 2546.641, 3164.879
402.2, 77.97458, 234.4209, 95.47213, 89.19946, 1614.981, 1322.211, 3911.361, 816.3246, 1040.73, 934.0402, 2410.994, 3221.386
402.3, 74.14657, 221.2825, 91.14449, 83.41811, 1672.591, 1347.242, 3685.768, 886.2103, 981.9781, 878.5891, 2434.159, 3196.261
402.4, 70.50648, 208.8804, 269.4098, 78.01147, 1568.939, 1345.001, 3530.558, 1307.024, 1280.831, 826.43, 2632.342, 3024.982
402.5, 67.0451, 197.1734, 538.5447, 72.95526, 1471.71, 1284.575, 3572.617, 1445.853, 1452.45, 860.1782, 2492.13, 2922.785
402.6, 63.75365, 306.1933, 618.0713, 68.22675, 1430.027, 1252.072, 3447.158, 1388.362, 1386.723, 809.1121, 2459.951, 2987.399
402.7, 60.62379, 289.0323, 590.0548, 63.80473, 1420.964, 1314.076, 3341.343, 1389.04, 1308.438, 761.0776, 2328.922, 3038.941
402.8, 57.64758, 272.833, 571.2008, 59.6693, 1332.906, 1255.039, 3133.261, 1442.677, 1234.573, 798.0989, 2409.027, 2893.784
402.9, 54.81749, 257.5417, 545.3089, 55.80191, 1250.304, 1212.09, 3020.402, 1405.737, 1193.003, 750.7183, 2280.71, 2826.748
403, 52.12633, 243.1074, 520.5907, 52.18518, 1172.822, 1297.644, 2881.606, 1385.902, 1125.654, 706.1505, 2159.229, 2718.027
403.1, 49.56729, 229.4821, 496.9929, 48.80287, 1182.423, 1239.345, 2971.626, 1302.425, 1062.108, 664.2286, 2168.614, 2572.375
403.2, 47.13388, 266.0879, 595.3621, 45.63977, 1120.708, 1183.665, 2931.686, 1323.573, 1160.26, 624.7954, 2200.751, 2743.268
403.3, 44.81993, 283.0478, 568.375, 42.68169, 1133.571, 1185.075, 2749.116, 1243.85, 1094.76, 587.7032, 2083.528, 2666.158
403.4, 42.61958, 267.184, 542.6112, 39.91533, 1089.038, 1131.833, 2631.491, 1227.598, 1032.958, 552.8131, 1972.549, 2523.286
403.5, 40.52726, 391.9788, 529.7679, 37.32827, 1021.549, 1080.984, 2604.757, 1204.968, 974.6443, 720.7865, 1966.565, 2388.07
403.6, 38.53765, 370.0098, 512.5161, 34.90888, 1137.253, 1032.419, 2636.238, 1132.389, 1001.171, 677.9957, 1974.347, 2435.769
403.7, 36.64572, 349.272, 489.2843, 32.64631, 1073.713, 986.0355, 2556.281, 1064.182, 944.6517, 637.7452, 1933.3, 2522.267
403.8, 34.84667, 329.6966, 467.1056, 30.53038, 1007.173, 1107.048, 2397.088, 1073.017, 891.3233, 833.7661, 1895.949, 2424.038
403.9, 33.13594, 311.2183, 553.6951, 28.55159, 1079.889, 1057.312, 2247.81, 1020.269, 841.0055, 784.268, 1794.961, 2469.117
404, 31.50919, 293.7756, 528.5967, 26.70106, 1012.968, 1038.922, 2107.828, 1028.932, 793.5283, 737.7084, 1890.843, 2336.804
404.1, 29.96231, 387.8099, 504.636, 24.97046, 994.6254, 992.2463, 2039.722, 966.9562, 748.7313, 693.913, 1891.992, 2325.16
404.2, 28.49137, 703.2146, 481.7615, 23.35203, 974.9233, 953.1049, 2164.857, 908.7137, 734.1992, 652.7175, 1962.256, 2291.394
404.3, 27.09264, 663.8019, 459.9238, 21.8385, 1476.255, 1109.24, 2030.04, 853.9792, 692.7515, 613.9677, 1857.737, 2396.032
404.4, 25.76258, 626.5982, 439.076, 20.42307, 1503.662, 1075.267, 2012.207, 802.5416, 653.6436, 577.5184, 1758.784, 2267.635
404.5, 24.49781, 632.0651, 419.1732, 19.09937, 1605.557, 1040.097, 1902.735, 780.6357, 616.7435, 543.2329, 1723.958, 2222.183
404.6, 23.29514, 596.6401, 400.1725, 17.86147, 1506.058, 1043.453, 1924.091, 754.4588, 617.8237, 510.9829, 1632.132, 2163.725
404.7, 22.15151, 591.2654, 382.0331, 16.7038, 1412.726, 1048.984, 1825.621, 854.6138, 582.9458, 480.6474, 1755.387, 2215.931
404.8, 21.06402, 566.9082, 364.716, 15.62116, 1336.699, 1016.841, 1711.93, 803.1379, 550.0368, 452.1129, 1661.886, 2113.296
404.9, 20.02993, 535.135, 348.1838, 14.6087, 1253.862, 971.158, 1751.415, 796.0491, 518.9856, 425.2723, 1647.328, 2115.976
405, 19.0466, 505.1426, 391.9295, 13.66185, 1394.942, 1021.844, 1642.345, 748.1008, 489.6873, 400.0252, 1559.583, 2102.949
405.1, 18.11154, 542.9483, 374.1638, 12.77638, 1310.322, 1016.77, 1596.453, 703.0405, 543.877, 534.7944, 1524.869, 2030.776
405.2, 17.22239, 544.1079, 357.2034, 11.94829, 1263.033, 971.0897, 1577.883, 695.0491, 513.1736, 572.0618, 1443.647, 2166.068
405.3, 16.37689, 552.7662, 344.3835, 11.17388, 1194.215, 994.5897, 1627.015, 653.1843, 484.2034, 616.7203, 1442.375, 2049.995
405.4, 15.5729, 521.7856, 328.773, 10.44966, 1120.208, 949.9061, 1610.499, 770.2808, 456.8687, 580.1075, 1441.816, 1940.141
405.5, 14.80838, 492.5414, 356.554, 9.772378, 1179.619, 958.6586, 1566.007, 723.8846, 431.0771, 545.6684, 1365.017, 1836.174
405.6, 14.08139, 464.9362, 340.3918, 9.138993, 1109.103, 915.5892, 1617.516, 760.1298, 515.2637, 513.2737, 1362.516, 1810.815
405.7, 13.39009, 438.8782, 324.9622, 8.546661, 1140.12, 921.1082, 1668.684, 714.345, 486.1755, 482.8023, 1422.749, 1713.779
405.8, 12.73273, 417.7612, 310.2321, 7.992721, 1069.466, 879.7258, 1666.01, 671.318, 458.7295, 564.4899, 1391.826, 1820.335
405.9, 12.10764, 394.3471, 296.1696, 7.474682, 1003.19, 1037.538, 1562.26, 630.8826, 432.8329, 530.9778, 1431.638, 1773.873
406, 11.51324, 394.4687, 282.7446, 6.99022, 941.021, 1012.783, 1464.97, 697.4584, 408.3982, 642.356, 1355.382, 1678.816
406.1, 10.94802, 422.8044, 269.9281, 6.537158, 1022.985, 967.2821, 1373.739, 655.4484, 385.3429, 604.2213, 1283.188, 1761.806
406.2, 10.41055, 399.1078, 257.6926, 6.113461, 959.5894, 1116.909, 1428.009, 615.9689, 363.5892, 568.3506, 1214.839, 1667.395
406.3, 9.899462, 410.9268, 246.0117, 5.717225, 906.1971, 1154.02, 1339.08, 578.8673, 343.0635, 534.6094, 1240.523, 1695.338
406.4, 9.413466, 387.8958, 234.8602, 5.34667, 850.0391, 1102.174, 1442.255, 602.7928, 323.6966, 502.8713, 1174.446, 1762.491
406.5, 8.95133, 366.1556, 224.2143, 5.000133, 853.0709, 1077.01, 1365.335, 709.0731, 305.4229, 540.5485, 1201.59, 1747.128
406.6, 8.511882, 345.6339, 214.0509, 4.676055, 800.2051, 1143.032, 1304.605, 666.3636, 288.1809, 551.1759, 1194.42, 1981.623
406.7, 8.094007, 326.2624, 204.3482, 4.372983, 750.6156, 1133.157, 1223.361, 654.7131, 271.9123, 556.8007, 1151.936, 2109.478
406.8, 7.696648, 307.9765, 195.0853, 4.089553, 815.6334, 1137.87, 1290.458, 615.2778, 256.562, 548.4843, 1259.131, 1996.437
406.9, 7.318796, 290.7155, 186.2423, 3.824494, 765.0878, 1147.295, 1364.463, 697.1539, 242.0783, 515.9224, 1192.064, 1889.453
407, 6.959494, 274.422, 177.8002, 3.576614, 717.6744, 1105.759, 1319.161, 655.1624, 228.4123, 563.3986, 1286.002, 1886.639
407.1, 6.617831, 259.0416, 202.035, 3.3448, 706.8674, 1102.684, 1237.011, 615.7, 215.5178, 529.9514, 1217.503, 1785.539
407.2, 6.292941, 264.7994, 192.877, 3.128011, 683.3298, 1053.144, 1659.248, 578.6146, 203.3512, 498.4898, 1152.653, 1689.857
407.3, 5.984001, 249.9584, 208.2346, 2.925273, 703.0285, 1061.13, 2108.091, 543.763, 191.8714, 468.896, 1273.264, 1860.897
407.4, 5.690228, 235.9491, 198.7956, 2.735675, 668.262, 1013.457, 2051.182, 511.0106, 181.0397, 441.0591, 1205.444, 1922.887
407.5, 5.410877, 222.725, 189.7844, 2.558366, 642.0951, 967.9255, 2013.717, 480.231, 170.8195, 414.8748, 1141.236, 1819.845
407.6, 5.145241, 225.005, 181.1817, 2.392549, 602.3038, 924.4398, 2024.907, 451.3053, 161.1762, 463.2214, 1080.448, 1722.324
407.7, 4.892645, 212.3943, 176.6385, 2.237479, 650.2367, 882.9077, 1898.807, 424.1219, 152.0773, 435.7214, 1152.976, 1630.03
407.8, 4.652451, 200.4903, 174.4863, 2.092459, 609.9409, 914.8317, 1780.558, 398.5758, 143.4921, 652.7546, 1181.144, 1542.681
407.9, 4.424047, 197.5241, 223.5142, 1.956839, 572.1422, 873.7313, 1771.869, 374.5684, 135.3916, 614.0026, 1210.978, 1460.013
408, 4.206857, 259.4906, 213.3826, 1.830009, 536.6859, 834.4775, 1711.429, 352.0071, 127.7483, 577.5511, 1146.475, 1625.821
408.1, 4.000329, 244.9471, 259.0072, 1.7114, 503.4269, 796.9872, 1604.85, 330.8047, 120.5366, 543.2637, 1155.062, 1538.698
408.2, 3.803941, 231.2186, 247.2667, 1.600477, 472.229, 827.7625, 1897.146, 310.8794, 113.7319, 511.0119, 1165.202, 1456.244
408.3, 3.617194, 218.2597, 284.9881, 1.496744, 442.9645, 790.5739, 3095.156, 292.1542, 107.3114, 480.6747, 1103.138, 1378.207
408.4, 3.439615, 206.027, 272.0699, 1.399735, 415.5135, 755.056, 4144.068, 274.5569, 101.2534, 583.8438, 1118.448, 1365.766
408.5, 3.270754, 194.4799, 259.7373, 1.309013, 462.8903, 784.4707, 4368.738, 258.0196, 95.53733, 688.097, 1058.874, 1466.98
408.6, 3.110182, 183.58, 247.9637, 1.224171, 434.2045, 749.2271, 4439.944, 242.4783, 90.14397, 769.4778, 1002.473, 1448.154
408.7, 2.957494, 173.291, 236.7238, 1.144828, 407.2964, 787.0322, 4270.971, 227.8731, 85.05508, 723.7963, 949.0763, 1547.912
408.8, 2.812301, 163.5787, 225.9933, 1.070627, 382.0558, 882.0694, 4133.155, 214.1477, 80.25347, 680.8267, 1012.868, 1571.384
408.9, 2.674237, 154.4107, 215.7493, 1.001236, 426.7438, 853.9835, 4073.306, 201.249, 75.72293, 640.4081, 958.9177, 1487.178
409, 2.542951, 145.7565, 205.9697, 0.9363419, 489.4451, 815.6168, 4082.454, 189.1272, 71.44815, 602.3891, 992.5507, 1407.484
409.1, 2.418109, 137.5874, 196.6333, 0.8756542, 459.1137, 778.9739, 3828.22, 177.7355, 67.4147, 566.6271, 962.1234, 1460.919
409.2, 2.299397, 129.8761, 187.7201, 0.8188998, 430.6619, 920.806, 3834.969, 167.03, 63.60894, 598.425, 981.9849, 1382.632
409.3, 2.186512, 122.597, 179.211, 0.7658238, 403.9734, 879.4373, 3778.52, 156.9693, 60.01803, 562.8984, 979.0498, 1383.393
409.4, 2.07917, 115.7259, 171.0876, 0.7161879, 378.9387, 839.9271, 3706.323, 147.5145, 56.62983, 710.5495, 926.9008, 1391.861
409.5, 1.977097, 109.2399, 163.3324, 0.6697691, 355.4554, 802.1919, 3724.17, 138.6293, 53.43291, 668.3664, 877.5294, 1317.275
409.6, 1.880035, 103.1174, 155.9287, 0.6263589, 333.4275, 766.152, 3492.248, 130.2793, 50.41647, 628.6876, 902.2963, 1246.686
409.7, 1.787738, 97.338, 148.8606, 0.5857622, 326.1174, 787.289, 3274.769, 286.9406, 47.57031, 724.0963, 854.2355, 1398.649
409.8, 1.699973, 91.88255, 142.1129, 0.5477968, 305.9076, 841.2165, 3254.282, 269.6573, 44.88483, 681.1089, 884.3387, 1323.699
409.9, 1.616516, 86.73286, 135.6711, 0.512292, 286.9501, 982.9799, 3202.136, 253.4151, 42.35095, 640.6736, 837.2344, 1252.766
