 , C003, C006, C008, C012, C013, C014, C017, C019, C023, C025, C028, C031, C037, C039, C042, C060, C076, C077, C088, C089, C094, C099, C100, C107, C109, C114, C115, C136, C139
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
397.9, 159.1711, 91.59376, 2046.779, 845.9167, 2097.6, 1496.508, 1479.931, 2660.082, 1577.604, 574.587, 1267.292, 615.1934, 1670.682, 1151.093, 429.0961, 734.929, 902.6744, 1483.986, 2192.221, 1858.815, 868.8155, 1953.993, 1419.821, 2190.176, 1983.297, 2313.434, 1024.929, 2168.586, 2982.467
398, 168.2446, 87.36557, 2109.944, 804.1112, 2155.849, 1490.068, 1416.078, 2589.741, 1506.987, 543.5469, 1305.007, 583.5123, 1594.528, 1095.717, 409.3901, 700.4961, 859.4717, 1428.933, 2191.273, 1783.002, 826.865, 1980.662, 1349.536, 2098.395, 1953.336, 2208.426, 1110.841, 2190.779, 3102.271
398.1, 160.5506, 83.33257, 1994.991, 808.0107, 2130.939, 1416.364, 1409.168, 2643.941, 1439.532, 514.1837, 1300.38, 553.4626, 1563.829, 1202.184, 390.5891, 667.6765, 818.3366, 1389.094, 2104.996, 1858.015, 897.3297, 1886.921, 1282.73, 2229.866, 1956.28, 2128.086, 1060.225, 2089.981, 3150.529
398.2, 153.2084, 79.48573, 2062.044, 768.0785, 2065.771, 1346.306, 1348.368, 2512.345, 1375.095, 540.43, 1239.546, 524.9605, 1564.81, 1144.35, 372.6515, 636.3946, 779.1703, 1428.698, 2047.236, 1810.843, 854.0024, 1926.073, 1219.231, 2136.422, 1911.643, 2105.618, 1095.895, 2212.902, 3015.894
398.3, 170.4708, 75.81647, 1991.372, 730.1198, 1976.35, 1279.714, 1290.191, 2387.299, 1313.544, 516.9644, 1181.558, 497.9261, 1493.481, 1089.298, 355.5376, 770.0477, 741.8785, 1368.68, 1969.529, 1736.987, 829.9696, 1834.916, 1285.725, 2183.421, 1854.957, 2058.188, 1045.96, 2111.086, 3148.467
398.4, 227.3545, 72.3166, 1882.88, 721.6132, 2013.559, 1216.415, 1311.802, 2268.476, 1254.747, 506.2143, 1126.283, 472.284, 1425.404, 1036.895, 339.2097, 733.9694, 706.3716, 1370.235, 2043.683, 1666.143, 789.8948, 1748.073, 1307.132, 2186.414, 1954.768, 2051.206, 998.3004, 2156.858, 3153.819
398.5, 216.9573, 68.97829, 1780.298, 685.9509, 1926.399, 1307.42, 1255.203, 2155.568, 1198.582, 505.2132, 1073.593, 447.9624, 1615.766, 987.013, 323.6317, 699.5815, 672.564, 1338.538, 1957.464, 1700.594, 751.7549, 1665.34, 1289.274, 2094.79, 1874.107, 2030.602, 952.8125, 2207.651, 3047.098
398.6, 207.0356, 65.79409, 1714.493, 652.0509, 1843.011, 1242.751, 1201.046, 2048.28, 1199.232, 477.9208, 1023.369, 424.8932, 1598.028, 1002.843, 308.7691, 666.8048, 640.3745, 1319.193, 1963.276, 1709.591, 791.9816, 1586.523, 1225.451, 2161.561, 1882.268, 1975.22, 1124.207, 2377.331, 3072.779
398.7, 197.5677, 62.75687, 1936.826, 711.4543, 1846.34, 1222.8, 1232.472, 2059.427, 1145.552, 477.9054, 1213.63, 403.0121, 1525.186, 1012.229, 294.5891, 635.5637, 609.7256, 1410.949, 2066.808, 1639.865, 862.3211, 1595.61, 1400.238, 2102.666, 1861.398, 1998.455, 1085.929, 2267.95, 2963.21
398.8, 188.5327, 59.85986, 1903.184, 679.1232, 1766.417, 1162.316, 1179.296, 2089.591, 1283.587, 452.0882, 1177.652, 382.2579, 1542.358, 1057.14, 281.0602, 722.388, 580.5436, 1351.676, 2158.005, 1604.604, 830.8978, 1658.362, 1330.922, 2014.552, 2016.251, 2076.625, 1036.448, 2163.602, 2901.112
398.9, 257.3012, 57.09659, 1980.176, 678.9434, 1830.136, 1104.824, 1298.959, 2340.282, 1280.551, 427.6657, 1144.859, 362.5724, 1472.052, 1006.284, 268.1527, 688.5427, 690.5961, 1294.893, 2066.964, 1748.55, 832.957, 1651.389, 1265.037, 2118.476, 1976.107, 1982.366, 1017.791, 2064.055, 3058.713
399, 245.5345, 54.46087, 1872.293, 645.3898, 1779.232, 1050.176, 1242.914, 2223.8, 1288.051, 404.5626, 1091.301, 455.9914, 1404.952, 1037.058, 255.8379, 953.6794, 657.5436, 1272.259, 1979.763, 1677.235, 929.0863, 1682.327, 1395.172, 2062.149, 1906.486, 2032.33, 1070.15, 1969.088, 2928.001
399.1, 234.306, 51.94683, 1770.288, 613.4944, 1818.391, 1125.745, 1189.287, 2113.115, 1230.396, 382.7075, 1040.248, 432.5088, 1340.91, 1077.166, 244.0887, 908.9977, 626.073, 1343.326, 1899.791, 1643.151, 884.2256, 1602.706, 1420.371, 1975.733, 1871.658, 2071.828, 1021.389, 2308.637, 2886.781
399.2, 223.5909, 49.54884, 1756.21, 583.1753, 1820.619, 1070.062, 1137.974, 2266.525, 1264.501, 362.033, 1110.418, 410.2355, 1279.787, 1025.346, 232.879, 866.4094, 703.7896, 1286.894, 2150.414, 1604.425, 841.5311, 1770.644, 1350.059, 1954.019, 1912.536, 2090.319, 974.8488, 2202.417, 2862.966
399.3, 220.0415, 47.26154, 1940.49, 554.3546, 1817.705, 1017.133, 1251.968, 2391.507, 1226.907, 342.4754, 1152.822, 389.1093, 1221.451, 976.0197, 222.1842, 825.8164, 670.1056, 1232.833, 2059.693, 1743.731, 800.898, 1892.196, 1283.227, 2102.027, 1833.617, 2044.59, 930.4294, 2152.211, 2848.659
399.4, 209.9788, 45.07983, 1950.955, 526.9581, 1742.682, 1021.429, 1197.95, 2320.01, 1181.231, 323.9744, 1184.481, 486.859, 1233.972, 929.066, 211.9805, 787.1253, 746.2673, 1182.764, 2156.835, 1705.26, 913.4932, 1965.9, 1219.703, 2040.069, 1852.998, 2132.049, 914.3672, 2105.698, 2871.566
399.5, 200.3762, 42.99884, 1844.664, 500.9157, 1759.949, 1005.318, 1308.885, 2475.004, 1148.623, 306.4728, 1129.069, 461.7868, 1177.724, 989.5181, 317.9672, 750.2469, 710.5503, 1318.196, 2065.843, 1663.419, 869.3854, 1872.858, 1240.989, 1977.876, 1805.121, 2166.592, 914.8613, 2110.426, 2748.852
399.6, 191.2128, 41.01391, 1771.838, 476.1602, 1849.22, 955.5915, 1252.411, 2493.095, 1198.737, 338.9837, 1260.809, 438.0058, 1124.04, 1022.953, 409.0681, 793.7138, 676.5427, 1262.82, 2080.384, 1752.176, 888.8747, 1866.147, 1321.052, 1990.193, 1763.654, 2097.391, 873.1754, 2136.539, 2797.955
399.7, 182.4684, 39.12061, 1718.332, 452.6282, 1769.173, 1058.601, 1198.375, 2369.007, 1239.953, 409.8416, 1208.506, 415.4494, 1232.979, 984.6927, 390.2818, 756.5268, 644.1628, 1346.879, 1992.617, 1732.29, 845.9556, 1851.543, 1255.656, 1941.48, 1926.669, 2063.903, 833.3889, 2201.06, 2933.345
399.8, 189.6575, 37.3147, 1884.829, 430.2592, 1798.164, 1048.48, 1146.67, 2334.247, 1184.451, 387.7013, 1151.97, 394.0547, 1237.125, 937.3218, 372.3583, 755.4607, 613.3326, 1309.243, 2081.117, 1816.885, 816.0936, 1864.251, 1193.497, 2068.245, 1847.167, 1997.646, 893.514, 2221.942, 3082.953
399.9, 180.9843, 35.59217, 1782.141, 408.9956, 1759.193, 1118.598, 1317.714, 2483.307, 1230.515, 399.4287, 1098.079, 485.2055, 1250.326, 924.8536, 355.258, 720.0659, 583.978, 1335.089, 2012.698, 1742.783, 776.6888, 1776.02, 1434.717, 1998.72, 1858.225, 2138.846, 852.8008, 2167.385, 3125.394
400, 172.7077, 33.94915, 1685.047, 388.7829, 1782.024, 1063.269, 1260.86, 2426.034, 1175.435, 377.851, 1046.709, 460.2184, 1275.481, 880.3614, 596.2808, 686.3295, 556.0283, 1387.098, 2092.611, 1787.97, 788.587, 1691.964, 1470.673, 1987.122, 1795.315, 2113.509, 813.9426, 2116.513, 3285.183
400.1, 182.8062, 32.38197, 1729.825, 369.5691, 1775.167, 1010.676, 1206.459, 2305.284, 1122.82, 431.6705, 997.7422, 436.5182, 1217.341, 838.0096, 568.8969, 787.5625, 529.4163, 1328.827, 2087.453, 1717.16, 780.9413, 1611.887, 1397.871, 1979.091, 1854.8, 2094.209, 776.8551, 2253.355, 3215.423
400.2, 178.499, 30.88714, 1635.582, 421.4845, 1825.789, 1155.384, 1154.405, 2190.543, 1151.597, 408.351, 951.0662, 414.0384, 1161.851, 797.6952, 542.7706, 750.6637, 504.0779, 1273.003, 2013.163, 1855.858, 743.2338, 1535.6, 1328.672, 1988.759, 1858.149, 1999.152, 741.4575, 2232.994, 3182.642
400.3, 192.7737, 29.46131, 1546.473, 400.6546, 1746.756, 1217.452, 1179.991, 2081.514, 1100.049, 461.7462, 906.5737, 392.7163, 1108.89, 759.3202, 517.8441, 826.6185, 479.9523, 1229.838, 1950.521, 1780.166, 765.3038, 1462.923, 1262.899, 2018.448, 1850.799, 1908.409, 707.6727, 2333.306, 3046.635
400.4, 198.8075, 28.10131, 1509.056, 380.8541, 1732.417, 1157.233, 1166.713, 1977.912, 1124.963, 436.8019, 864.1627, 372.4922, 1063.526, 742.3044, 494.0624, 787.8898, 456.9814, 1237.03, 2029.352, 1828.207, 789.2486, 1393.686, 1276.203, 1971.106, 1878.157, 1981.188, 784.4418, 2225.951, 3160.648
400.5, 189.7159, 26.80408, 1426.841, 362.0321, 1657.426, 1099.993, 1180.745, 1879.466, 1074.608, 553.4121, 823.7358, 353.3097, 1052.676, 706.5941, 471.3728, 750.9756, 435.1099, 1225.239, 1943.738, 1795.908, 857.6318, 1327.725, 1323.225, 1888.505, 1868.253, 1969.116, 811.657, 2123.535, 3093.598
400.6, 181.04, 25.56674, 1349.104, 344.1404, 1585.681, 1251.857, 1349.419, 1785.92, 1184.79, 811.271, 785.2001, 335.115, 1004.691, 760.4208, 524.9542, 842.7447, 723.9237, 1328.595, 1861.736, 1741.352, 816.2213, 1264.887, 1257.721, 1917.894, 1905.831, 1879.737, 774.6736, 2538.901, 2961.396
400.7, 172.7608, 24.38652, 1275.603, 327.1328, 1517.042, 1344.943, 1425.362, 1697.03, 1131.757, 1014.243, 748.4671, 317.8572, 958.8947, 837.2953, 500.846, 803.2605, 754.7843, 1409.493, 1783.193, 1925.592, 776.8103, 1205.022, 1472.676, 2030.524, 1997.815, 1794.415, 739.3754, 2768.6, 3013.157
400.8, 164.8603, 23.26078, 1206.107, 378.8878, 1688.611, 1278.418, 1363.863, 1612.564, 1081.097, 959.4517, 713.4526, 301.4883, 915.1854, 797.0153, 477.8449, 765.6262, 718.6597, 1350.281, 1707.965, 1861.022, 739.3022, 1147.991, 1399.774, 1945.434, 1958.926, 1793.615, 705.6855, 2641.217, 2987.688
400.9, 157.321, 22.187, 1220.19, 526.9992, 1675.263, 1302.208, 1305.018, 1641.286, 1148.183, 907.6206, 680.0761, 285.9622, 1079.477, 836.1189, 455.9001, 778.4014, 684.264, 1331.168, 1901.382, 1807.227, 703.6052, 1093.659, 1495.511, 2105.868, 2009.181, 1891.849, 673.5307, 2519.695, 3224.31
401, 150.1266, 21.1628, 1153.712, 500.9547, 1710.645, 1266.115, 1334.393, 1745.807, 1096.788, 858.5895, 648.261, 271.2358, 1030.271, 795.8954, 583.2244, 800.7562, 699.6353, 1390.788, 1831.756, 1856.95, 717.5791, 1041.898, 1421.479, 2128.437, 1995.538, 1858.325, 642.8411, 2459.979, 3156.293
401.1, 143.2611, 20.18587, 1090.856, 476.1974, 1725.965, 1514.923, 1276.819, 1658.914, 1093.935, 812.2072, 617.9343, 257.2677, 993.3908, 811.5876, 589.3113, 763.2393, 666.1501, 1332.362, 1957.851, 1783.607, 682.931, 1012.188, 1420.748, 2039.243, 2105.544, 1953.973, 613.5498, 2576.078, 3155.752
401.2, 136.7097, 19.25404, 1341.959, 598.2643, 1789.481, 1474.582, 1221.73, 1762.805, 1044.969, 768.3305, 801.2839, 244.019, 1206.556, 777.9265, 562.2475, 727.48, 634.2676, 1324.331, 1982.176, 1710.862, 649.9559, 1373.349, 1350.417, 2138.525, 2261.361, 1865.281, 811.0464, 2519.01, 3219.365
401.3, 239.3607, 18.36523, 1600.886, 595.6766, 1895.283, 1509.402, 1186.021, 1885.741, 998.1938, 726.8241, 763.7985, 231.4525, 1272.926, 848.6515, 567.0891, 693.3962, 603.9111, 1364.73, 2119.943, 1896.974, 670.16, 1390.387, 1573.489, 2122.141, 2274.103, 2037.757, 774.0909, 2403.111, 3215.758
401.4, 228.4145, 17.51744, 1513.668, 604.9905, 1837.946, 1459.391, 1160.257, 1953.291, 1096.608, 687.5599, 728.0668, 219.5332, 1409.503, 816.2697, 621.8298, 660.9092, 575.0074, 1366.658, 2139.124, 2048.571, 710.4709, 1423.03, 1541.119, 2033.211, 2408.379, 2064.004, 738.8192, 2292.544, 3316.898
401.5, 217.9689, 16.7088, 1511.136, 575.0917, 1917.56, 1495.6, 1202.702, 1856.07, 1062.392, 650.4169, 694.0066, 208.2277, 1414.923, 886.7991, 711.1688, 824.6131, 547.4871, 1366.945, 2099.345, 1965.019, 676.1661, 1355.681, 1586.92, 2051.049, 2520.437, 1970.318, 705.1547, 2378.111, 3252.716
401.6, 208.0009, 15.93748, 1428.807, 546.6704, 1834.555, 1460.521, 1279.261, 1904.934, 1203.216, 649.9025, 692.0951, 197.5044, 1350.427, 851.4265, 678.5088, 785.9784, 650.3507, 1309.521, 2143.583, 1884.875, 643.5176, 1291.519, 1508.363, 2020.583, 2416.434, 1880.884, 673.024, 2268.694, 3198.156
401.7, 198.4888, 15.20177, 1350.964, 519.6537, 1872.104, 1426.967, 1224.066, 1870.6, 1149.357, 614.7938, 659.7177, 276.3201, 1288.871, 923.4242, 647.3486, 875.9548, 619.2244, 1254.508, 2053.151, 1868.757, 666.4948, 1230.394, 1433.694, 2127.133, 2354.693, 1795.51, 670.0635, 2347.112, 3174.089
401.8, 189.4117, 14.50002, 1277.362, 607.3282, 1791.066, 1395.464, 1310.119, 1777.495, 1160.131, 785.563, 710.9233, 262.0902, 1230.12, 956.7737, 854.908, 834.9146, 589.5878, 1316.164, 2011.017, 1792.539, 643.522, 1172.162, 1362.722, 2037.993, 2273.673, 1714.011, 639.5319, 2326.737, 3079.041
401.9, 180.7497, 13.83066, 1576.231, 701.9949, 1794.34, 1326.44, 1274.722, 1921.032, 1125.002, 743.1257, 733.4627, 452.2971, 1433.218, 910.7459, 858.8679, 795.7972, 561.3696, 1308.129, 2057.891, 1778.748, 640.9909, 1459.287, 1295.263, 1952.589, 2257.639, 1888.243, 911.6974, 2219.684, 3197.798
402, 172.4838, 13.1922, 1490.356, 697.1534, 1840.336, 1433.266, 1219.723, 1825.417, 1316.799, 834.905, 699.1501, 429.0048, 1465.457, 1055.367, 957.1232, 934.316, 566.8867, 1409.712, 1971.073, 1857.635, 610.0408, 1440.497, 1326.684, 1870.765, 2373.787, 1802.535, 870.1556, 2117.556, 3116.5
402.1, 164.596, 12.58322, 1409.159, 662.6998, 1819.286, 1362.372, 1485.811, 1734.561, 1278.532, 789.8022, 666.4427, 406.9119, 1398.657, 1209.967, 994.9304, 890.5414, 791.2867, 1377.194, 1887.918, 1819.225, 580.5852, 1398.13, 1261.009, 1967.396, 2391.553, 1877.635, 830.5067, 2261.927, 2983.319
402.2, 157.0688, 12.00235, 1349.34, 756.6966, 1858.649, 1448.044, 1421.704, 1824.247, 1467.145, 774.5475, 635.2654, 534.256, 1387.071, 1198.256, 1159.74, 848.8179, 753.4151, 1344.323, 1962.567, 1797.044, 589.9326, 1331.96, 1227.753, 1993.829, 2433.275, 1792.408, 792.6644, 2157.856, 3072.636
402.3, 149.8859, 11.44829, 1691.863, 731.0523, 1899.963, 1376.42, 1360.364, 1985.649, 1503.699, 732.7053, 799.1567, 598.364, 1664.075, 1140.611, 1106.479, 809.0491, 717.356, 1355.562, 2193.575, 1770.24, 690.0796, 1540.615, 1443.885, 2022.613, 2414.71, 1896.851, 756.5464, 2058.574, 3113.464
402.4, 205.6016, 10.91981, 1645.757, 694.9235, 2026.592, 1476.646, 1388.888, 2143.054, 1576.79, 693.1234, 761.7709, 567.5496, 1854.086, 1189.595, 1269.198, 771.1436, 719.7509, 1298.616, 2192.842, 1728.007, 721.4445, 1769.557, 1488.674, 1993.131, 2539.844, 1870.563, 722.0742, 2028.8, 3053.834
402.5, 251.4852, 10.41572, 1556.094, 660.5801, 2171.128, 1403.606, 1499.239, 2299.845, 1793.258, 655.6798, 799.6193, 538.322, 1900.95, 1132.367, 1210.911, 735.014, 736.8666, 1244.062, 2310.71, 1840.611, 686.6097, 1892.193, 1584.346, 2099.037, 2453.949, 1865.744, 689.1726, 1935.455, 3031.077
402.6, 239.9846, 9.93491, 1590.367, 824.7465, 2180.292, 1334.179, 1493.485, 2223.749, 1805.561, 665.0294, 789.1415, 535.2159, 1885.563, 1172.4, 1323.033, 799.4516, 717.9717, 1298.945, 2213.226, 1861.044, 653.457, 1838.768, 1505.916, 2109.919, 2508.144, 1879.513, 657.7703, 2059.308, 3138.445
402.7, 229.0098, 9.476291, 1584.486, 783.9872, 2088.763, 1373.549, 1457.543, 2393.636, 1785.789, 629.1035, 872.7162, 623.4065, 1799.613, 1188.541, 1262.273, 761.9957, 739.3976, 1300.536, 2223.023, 1834.666, 734.4863, 1827.554, 1487.905, 2069.071, 2404.647, 2038.029, 627.7988, 2063.413, 3192.911
402.8, 218.5369, 9.038842, 1658.396, 745.2423, 2155.774, 1305.609, 1394.656, 2274.499, 1907.242, 595.1183, 831.8891, 591.3024, 1786.611, 1131.363, 1204.304, 783.3458, 908.7562, 1245.901, 2129.239, 1901.233, 753.3171, 1812.861, 1414.249, 2043.159, 2588.555, 1945.522, 638.1354, 2019.072, 3093.555
402.9, 208.543, 158.062, 1597.102, 708.4122, 2066.662, 1241.029, 1334.482, 2161.291, 1821.87, 602.6898, 792.9719, 560.8516, 1705.172, 1076.936, 1148.997, 783.3826, 865.2624, 1193.562, 2157.191, 1849.745, 741.2389, 1727.062, 1570.935, 2121.822, 2524.909, 1857.214, 734.6005, 1926.174, 3135.305
403, 199.0061, 150.7655, 1510.09, 673.4022, 2011.068, 1380.565, 1420.383, 2053.717, 1740.32, 594.1165, 755.8754, 531.9689, 1667.506, 1025.128, 1096.23, 977.4321, 823.8502, 1279.287, 2239.208, 1821.145, 763.3121, 1645.324, 1493.169, 2032.905, 2593.179, 1987.396, 701.1282, 2164.905, 3161.357
403.1, 189.9053, 143.8058, 1427.818, 764.0152, 1924.015, 1312.277, 1359.099, 1951.498, 1781.052, 562.0214, 720.5143, 504.5736, 1624.304, 1087.559, 1045.886, 931.6375, 784.42, 1225.545, 2228.641, 1791.163, 741.5988, 1567.454, 1419.253, 1947.715, 2556.866, 1939.487, 669.181, 2143.143, 3026.259
403.2, 181.2208, 137.1674, 1350.029, 887.7211, 1840.73, 1512.015, 1300.46, 1854.367, 1701.329, 772.521, 686.8074, 478.5891, 1550.263, 1035.24, 997.8546, 887.9885, 920.213, 1238.03, 2134.62, 1824.397, 840.9924, 1493.27, 1348.996, 2025.617, 2538.463, 1851.453, 638.6896, 2362.843, 2896.934
403.3, 172.9334, 130.8354, 1276.477, 843.8496, 1862.327, 1467.485, 1491.362, 1762.07, 1670.144, 751.8714, 654.6774, 453.9428, 1530.037, 985.4371, 1023.716, 920.4299, 932.8983, 1319.46, 2174.624, 1773.275, 800.3853, 1422.596, 1367.624, 2081.222, 2482.03, 1807.136, 609.5875, 2422.503, 2849.957
403.4, 165.0249, 124.7957, 1206.933, 873.9014, 2011.455, 1445.502, 1427.016, 1674.367, 1750.936, 711.2542, 624.0505, 430.5657, 1702.161, 938.0304, 1072.457, 877.306, 888.249, 1323.617, 2404.977, 1832.511, 783.2675, 1355.267, 1377.877, 2134.715, 2742.187, 1864.685, 581.8114, 2311.044, 2995.072
403.5, 157.4782, 119.0348, 1468.682, 837.9897, 2159.243, 1374.003, 1365.446, 1833.494, 1755.572, 672.8311, 676.1616, 408.3925, 1921.448, 977.8779, 1023.205, 836.2026, 845.7366, 1392.313, 2305.454, 1942.231, 745.4476, 1533.981, 1569.66, 2088.8, 2737.257, 2036.37, 555.301, 2204.713, 2867.08
403.6, 150.2765, 113.5399, 1449.058, 796.5759, 2065.776, 1306.041, 1607.815, 2019.85, 1676.99, 636.4838, 810.8015, 387.3611, 2085.291, 996.0134, 976.2151, 797.0248, 851.3012, 1333.823, 2296.144, 1942.844, 797.5258, 1466.118, 1491.957, 2083.872, 2624.307, 2055.469, 529.9985, 2103.274, 2894.899
403.7, 143.4042, 108.2986, 1391.716, 771.6819, 1976.355, 1285.838, 1633.075, 1919.317, 1626.035, 602.0999, 823.2704, 367.4129, 1990.237, 1022.686, 931.383, 759.6827, 931.4315, 1277.79, 2307.956, 1978.688, 759.0175, 1513.407, 1503.638, 2091.924, 2677.199, 2021.683, 505.849, 2281.111, 2966.895
403.8, 136.8462, 103.2993, 1364.632, 733.5451, 2119.558, 1222.236, 1562.614, 1856.824, 1635.188, 569.5735, 784.7565, 520.0395, 1967.759, 973.4872, 888.6097, 724.0901, 886.8524, 1384.439, 2286.075, 1897.987, 722.3685, 1679.39, 1458.187, 2141.62, 2566.727, 1989.036, 644.8843, 2238.882, 3016.667
