 , C000, C001, C004, C007, C009, C010, C011, C013, C015, C016, C021, C022, C023, C026, C030, C031, C032, C038, C040, C042, C043, C045, C046, C047, C049, C051, C052, C055, C057, C058, C059, C064, C065, C066, C068, C069, C071, C078, C101
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
5.9, 1055.656, 662.6714, 886.51, 394.6546, 314.3977, 273.2277, 596.5803, -2.384186e-07, 260.3221, 75.68099, 549.8046, 1322.021, 765.9634, 516.3683, 845.4008, 830.938, 1629.047, 2.838254, 1737.553, 40.91118, 636.9816, 564.4301, 877.3096, 1088.4, 1478.33, 989.3295, 2034.402, 598.5707, 1363.596, 1255.36, 364.2433, 863.9843, 585.1714, 1336.001, 0, 948.4126, 760.3839, 2618.249, 2170.058
6, 1009.953, 633.9713, 844.1024, 416.8605, 300.8821, 261.0889, 570.3498, -2.384186e-07, 248.3165, 72.55226, 526.7755, 1355.532, 778.6696, 494.7773, 810.8448, 796.8835, 1595.771, 2.715648, 1747.448, 39.25582, 609.9269, 561.456, 941.72, 1202.954, 1494.026, 989.1169, 2013.766, 567.2753, 1303.498, 1287.553, 349.0298, 858.489, 601.1379, 1356.512, 0, 939.2524, 726.6207, 2692.171, 2165.187
6.1, 966.2289, 651.1827, 845.3417, 524.6774, 287.9475, 267.364, 545.2726, -2.384186e-07, 284.7823, 69.55289, 504.711, 1308.505, 745.3314, 502.2829, 777.7013, 860.3392, 1597.61, 2.598339, 1695.556, 37.66744, 584.0212, 538.2191, 965.4701, 1154.127, 1477.011, 1042.211, 2039.64, 546.3352, 1302.625, 1230.302, 386.1865, 925.2421, 573.7559, 1404.389, 0, 927.0974, 713.6902, 2636.97, 2138.722
6.2, 924.3975, 622.9801, 804.9034, 502.7112, 275.569, 259.0016, 521.298, -3.576279e-07, 292.7789, 66.6775, 483.5707, 1331.505, 713.4205, 481.2808, 812.1703, 825.0798, 1628.232, 26.7993, 1660.104, 36.14333, 607.4927, 533.4757, 926.3257, 1176.577, 1412.128, 1028.716, 1998.756, 522.5784, 1359.966, 1175.596, 370.0565, 885.8788, 601.6479, 1344.928, 0, 979.2253, 788.711, 2524.184, 2191.971
6.3, 1067.587, 595.9989, 914.219, 481.6646, 331.5634, 247.4948, 498.3775, -4.768372e-07, 279.2764, 63.92099, 463.3159, 1426.511, 764.2184, 528.5118, 778.9727, 792.1603, 1559.981, 25.64163, 1657.375, 34.68088, 689.7093, 511.3968, 888.7682, 1128.821, 1405.001, 986.7963, 1950.619, 495.2562, 1300.028, 1232.68, 354.6002, 875.326, 574.2427, 1393.26, 0, 976.1927, 792.9527, 2635.638, 2277.539
6.4, 1021.367, 570.1863, 870.4858, 461.4992, 317.3099, 236.4993, 575.74, -4.768372e-07, 296.3499, 61.27843, 506.0463, 1391.679, 782.2401, 506.4131, 747.132, 759.6951, 1602.081, 24.53397, 1623.374, 33.27761, 700.7109, 490.2317, 911.2853, 1138.435, 1400.753, 994.65, 1959.349, 510.851, 1302.883, 1177.869, 339.7895, 947.8375, 548.0857, 1353.892, 0, 974.7018, 757.7434, 2608.556, 2372.555
6.5, 1055.317, 545.4916, 828.8446, 442.178, 303.6692, 248.5517, 550.4258, -3.576279e-07, 282.6827, 58.74513, 484.8501, 1329.708, 781.4343, 561.2888, 755.1713, 738.2346, 1557.581, 60.95469, 1634.839, 31.93112, 670.9495, 469.9425, 874.3378, 1092.227, 1339.219, 954.1188, 1937.191, 484.1418, 1366.813, 1125.495, 325.5974, 907.5131, 523.1202, 1475.803, 0, 932.2728, 724.0975, 2611.358, 2340.117
6.6, 1009.628, 559.4414, 871.9301, 504.5099, 290.6148, 237.5092, 606.0771, -4.768372e-07, 293.3017, 56.31655, 464.5417, 1399.612, 747.9778, 537.8194, 724.3035, 854.2533, 1544.11, 76.23154, 1562.396, 30.63911, 642.452, 450.493, 908.1254, 1104.927, 1280.389, 915.2393, 1939.63, 504.3776, 1336.736, 1114.373, 352.1002, 868.9041, 499.2918, 1413.318, 0, 891.6909, 691.9455, 2620.855, 2352.402
6.7, 1040.809, 555.3712, 854.2018, 483.388, 278.1216, 226.9572, 579.4291, -4.768372e-07, 324.3585, 53.98837, 445.084, 1337.288, 715.9536, 569.0994, 694.6974, 819.2433, 1553.592, 72.93852, 1642.615, 33.5466, 615.165, 488.9043, 871.306, 1060.079, 1453.964, 877.944, 1899.401, 478.0069, 1277.822, 1159.857, 337.3938, 879.5025, 476.5489, 1394.485, 0, 852.8754, 661.2212, 2639.144, 2463.555
6.8, 1071.657, 531.3182, 813.3396, 463.1504, 266.1655, 216.8741, 553.9527, -3.576279e-07, 309.3996, 51.75644, 439.8506, 1385.312, 685.3005, 545.3035, 666.3015, 785.6682, 1595.142, 81.00005, 1604.318, 32.18922, 589.0369, 541.5222, 835.9793, 1109.611, 1390.093, 842.1685, 1821.812, 453.015, 1313.573, 1108.284, 327.3831, 893.3475, 454.8419, 1340.204, 0, 815.7496, 631.8611, 2582.611, 2363.255
6.9, 1025.262, 508.3069, 774.4321, 443.7601, 254.7233, 207.2389, 570.9519, -3.576279e-07, 334.7889, 49.61678, 432.1764, 1423.664, 731.554, 560.4731, 672.5425, 753.4691, 1651.093, 77.50105, 1533.228, 30.88677, 633.0067, 519.1102, 802.085, 1122.754, 1423.101, 807.8508, 1747.393, 429.3298, 1255.68, 1075.291, 313.7092, 855.3412, 434.1237, 1364.997, 0, 780.2399, 603.8047, 2550.99, 2375.12
7, 980.8745, 486.2921, 851.6899, 452.0499, 263.9198, 198.0318, 545.8483, -4.768372e-07, 319.349, 47.56557, 414.0742, 1429.815, 700.233, 593.6472, 666.2543, 722.5895, 1581.883, 74.15319, 1627.329, 53.50113, 606.1208, 497.6259, 769.5649, 1185.6, 1360.586, 874.2761, 1836.185, 406.8829, 1412.579, 1097.737, 424.8433, 918.8004, 414.3491, 1402.105, 0, 746.2759, 576.9942, 2614.564, 2310.133
7.1, 1050.407, 553.8043, 841.5796, 433.1243, 312.2984, 189.2337, 579.3837, -3.576279e-07, 304.6211, 45.59917, 396.7304, 1428.201, 670.253, 568.8249, 681.3839, 713.6121, 1548.565, 130.4261, 1579.116, 51.33634, 580.3769, 477.0307, 762.6606, 1193.237, 1498.187, 838.6501, 1761.178, 395.1203, 1389.775, 1112.991, 416.847, 899.7205, 395.4753, 1362.649, 0, 782.9614, 627.7426, 2597.794, 2439.768
7.2, 1004.931, 529.8192, 825.1921, 485.468, 300.8746, 180.8265, 569.09, -3.576279e-07, 290.5725, 43.71405, 437.0933, 1484.574, 752.5319, 545.0405, 653.5322, 762.6818, 1682.761, 164.1726, 1583.281, 49.25916, 726.2418, 500.6862, 731.7389, 1192.611, 1538.576, 916.6794, 1870.388, 374.462, 1328.523, 1063.502, 399.4363, 861.4431, 398.9034, 1355.578, 0, 822.267, 609.3156, 2687.61, 2466.888
7.3, 1025.189, 506.8727, 841.0899, 528.9837, 303.9739, 172.7929, 630.6754, -2.384186e-07, 277.1717, 41.90688, 448.5159, 1436.872, 777.0057, 522.2505, 704.9457, 731.4246, 1612.224, 168.5013, 1513.123, 47.26601, 695.3959, 566.556, 767.6978, 1212.254, 1476.337, 879.3256, 1793.984, 354.8838, 1286.426, 1135.674, 382.7529, 824.7941, 443.5182, 1370.052, 0, 950.8736, 701.0853, 2763.585, 2461.789
7.4, 980.805, 484.9201, 847.0249, 523.975, 290.9064, 273.7344, 759.7279, -2.384186e-07, 264.389, 40.1744, 429.7294, 1396.081, 743.7388, 550.6631, 676.1309, 701.4485, 1544.643, 161.2225, 1592, 45.35352, 714.976, 545.8292, 795.6451, 1163.049, 1506.185, 880.2714, 1868.782, 336.3292, 1364.23, 1181.792, 366.7663, 816.1063, 424.3917, 1379.657, 0, 997.0701, 704.2388, 2707.202, 2361.561
7.5, 957.8893, 529.4962, 806.506, 604.1142, 286.3371, 261.573, 746.7374, -2.384186e-07, 252.1958, 38.51356, 411.7297, 1450.175, 711.8961, 530.5442, 648.4938, 751.3036, 1579.885, 179.8087, 1582.677, 43.51842, 725.0618, 523.239, 856.4764, 1126.012, 1568.891, 912.626, 1893.199, 318.7447, 1304.104, 1208.21, 351.4474, 861.6179, 405.0605, 1321.243, 0, 1136.22, 852.8801, 2668.807, 2421.134
7.6, 994.5222, 531.9507, 795.9547, 578.8223, 274.0278, 249.952, 713.9048, -3.576279e-07, 240.5649, 36.92137, 394.4841, 1469.315, 819.7006, 542.0486, 627.1223, 789.8562, 1513.66, 172.0414, 1539.082, 41.75756, 694.2661, 501.5838, 844.1669, 1106.394, 1499.972, 1026.342, 1910.618, 312.9944, 1297.899, 1154.487, 336.7683, 824.9614, 511.7608, 1265.303, 0, 1176.669, 845.7887, 2762.332, 2420.097
7.7, 1008.73, 575.0788, 757.8788, 554.5892, 262.2477, 238.8472, 682.5157, -2.384186e-07, 377.6701, 35.395, 381.5351, 1403.887, 813.3652, 519.3837, 601.4885, 827.5085, 1626.385, 164.6097, 1551.011, 40.06795, 674.1802, 523.8692, 809.9406, 1218.906, 1563.529, 1111.137, 1898.953, 296.6299, 1344.38, 1219.336, 333.5247, 942.2265, 488.4499, 1240.145, 0, 1151.958, 916.1906, 2673.136, 2493.151
7.8, 1045.779, 576.0327, 817.4198, 531.3707, 254.3108, 260.0474, 652.5068, -2.384186e-07, 450.8332, 33.93174, 480.8436, 1524.112, 786.6636, 497.6666, 704.735, 793.5945, 1689.11, 157.4989, 1553.067, 38.44671, 645.5456, 714.4705, 844.2172, 1307.286, 1720.394, 1127.62, 2041.763, 281.121, 1308.185, 1165.118, 319.5942, 902.1407, 466.2008, 1264.288, 0, 1119.337, 875.5091, 2681.601, 2411.6
7.9, 1000.503, 614.0709, 778.3171, 519.7781, 243.3783, 248.4941, 657.8253, -1.788139e-07, 610.4111, 32.52897, 582.4645, 1456.244, 856.0479, 476.8576, 675.9288, 768.3448, 1790.31, 150.6954, 1610.172, 36.89106, 618.1272, 684.9008, 809.9889, 1262.1, 1657.776, 1166.647, 2055.793, 266.423, 1369.915, 1222.667, 324.8172, 921.6813, 517.8811, 1438.732, 0, 1122.278, 881.9576, 2616.982, 2362.546
8, 1045.693, 587.4755, 741.085, 593.5189, 232.9157, 237.4542, 656.5665, -2.384186e-07, 846.6324, 31.18419, 577.1028, 1440.678, 828.6165, 456.9186, 648.3, 736.8556, 1875.694, 144.1857, 1574.752, 35.39837, 591.8733, 702.8378, 827.3257, 1210.872, 1584.952, 1176.441, 2106.755, 252.4935, 1309.538, 1168.301, 416.1282, 901.973, 494.2914, 1450.378, 0, 1073.425, 842.7962, 2687.729, 2266.359
8.1, 1094.403, 584.6864, 705.634, 568.6705, 222.9029, 261.7204, 627.6985, -1.788139e-07, 904.0859, 29.89501, 552.9303, 1466.123, 793.1398, 437.8134, 621.8006, 714.1752, 1862.771, 137.9572, 1571.339, 33.96606, 566.7344, 673.7496, 793.7823, 1161.724, 1571.69, 1128.502, 2093.399, 251.8755, 1285.38, 1116.353, 398.7476, 891.9998, 471.7762, 1512.817, 0, 1058.853, 908.5174, 2572.771, 2383.062
8.199999999999999, 1047.023, 559.3637, 758.8183, 551.6401, 213.3206, 297.5597, 627.4089, -1.192093e-07, 862.3908, 28.65912, 529.7703, 1439.748, 795.3669, 419.507, 608.9792, 742.7587, 1860.298, 131.9978, 1501.711, 32.59172, 542.6633, 675.3729, 889.4072, 1114.57, 1502.647, 1174.86, 2123.312, 311.8887, 1228.729, 1066.714, 382.0929, 854.0508, 495.0015, 1448.765, 0, 1044.996, 953.3873, 2523.83, 2447.362
8.300000000000001, 1051.999, 596.9988, 750.8022, 571.0275, 261.7468, 284.3398, 599.823, -1.192093e-07, 929.1859, 27.47433, 573.3752, 1414.024, 814.699, 401.966, 584.087, 732.0005, 1798.392, 126.2958, 1565.127, 31.27298, 519.6146, 647.4213, 853.3466, 1139.331, 1592.904, 1167.497, 2056.464, 295.582, 1174.575, 1019.282, 366.1339, 837.9488, 485.5164, 1387.426, 0, 1057.41, 911.0543, 2503.365, 2411.396
8.4, 1039.279, 627.407, 761.3124, 547.1208, 252.2605, 271.7073, 573.45, 67.20132, 910.2401, 26.33851, 549.3589, 1402.422, 831.2494, 445.8138, 562.4816, 702.0009, 1821.417, 156.4369, 1636.468, 30.00761, 497.5448, 633.931, 950.0389, 1249.31, 1680.372, 1318.001, 2020.264, 280.1279, 1273.555, 973.96, 414.5085, 843.2136, 502.4538, 1491.908, 0, 1072.197, 870.601, 2507.713, 2330.676
8.5, 994.2853, 634.7008, 724.8937, 524.215, 241.4161, 259.636, 648.4722, 273.2062, 868.2612, 25.24965, 526.3484, 1498.684, 795.66, 492.1363, 623.3148, 673.2307, 1909.304, 179.9291, 1696.125, 28.79343, 626.825, 866.8377, 920.7283, 1411.245, 1684.391, 1276.768, 2015.372, 265.4818, 1232.662, 930.6528, 410.8274, 964.1396, 479.5668, 1500.19, 0, 1025.524, 861.6257, 2598.741, 2256.437
8.6, 951.2392, 736.2158, 690.2172, 502.2681, 231.0379, 309.2233, 619.9601, 381.733, 864.3757, 24.20581, 504.3018, 1431.948, 761.5944, 471.5585, 627.1667, 645.6396, 1911.753, 174.5997, 1620.967, 27.62838, 600.2017, 830.962, 883.3979, 1353.964, 1714.843, 1440.49, 2131.895, 271.7443, 1222.878, 985.2589, 393.6682, 942.0941, 523.9825, 1555.409, 0, 1138.588, 972.1965, 2580.736, 2379.967
8.699999999999999, 910.0568, 723.2016, 657.1995, 481.2401, 221.1058, 295.4853, 636.42, 376.6743, 920.4813, 23.20512, 546.4879, 1439.298, 748.5948, 451.8411, 632.4705, 664.8115, 2034.003, 167.0574, 1679.584, 26.51047, 574.7091, 947.5926, 946.0764, 1402.462, 1779.112, 1381.791, 2058.715, 257.5365, 1271.554, 960.6934, 412.4426, 929.0135, 500.1149, 1579.321, 0, 1158.146, 962.9876, 2470.355, 2368.978
8.800000000000001, 1016.091, 691.8798, 752.478, 461.0924, 225.4411, 282.3576, 637.4576, 361.1737, 897.6932, 22.2458, 523.5977, 1518.886, 716.5442, 522.0141, 626.079, 637.5654, 1948.742, 189.7676, 1640.087, 25.4378, 550.2993, 954.2635, 963.6984, 1465.559, 1781.34, 1423.609, 2165.904, 244.0716, 1215.512, 917.9761, 435.0546, 889.4898, 477.3345, 1608.335, 0, 1107.731, 920.2283, 2668.308, 2305.042
8.9, 979.7203, 661.9146, 951.9611, 441.7883, 298.5093, 269.8132, 719.3542, 346.3109, 886.4081, 21.32613, 541.4691, 1451.25, 805.0728, 500.187, 699.2673, 611.4359, 1926.701, 201.6162, 1578.604, 24.40852, 575.4841, 923.2921, 930.2881, 1553.885, 1828.129, 1401.182, 2116.387, 231.3107, 1266.04, 946.1344, 416.8835, 851.6476, 455.5917, 1606.133, 0, 1206.988, 879.3676, 2660.9, 2330.108
9, 1022.052, 633.2472, 1099.672, 491.1122, 285.6768, 257.826, 724.6973, 332.0598, 875.449, 20.44449, 518.7892, 1544.764, 770.6041, 487.3031, 670.6846, 586.3773, 1899.921, 192.9069, 1584.412, 23.4209, 551.0414, 923.2997, 892.5701, 1519.899, 1747.821, 1352.995, 2062.437, 219.2169, 1274.434, 1016.553, 446.4672, 916.5006, 456.6065, 1574.224, 0, 1197.668, 840.3212, 2641.709, 2360.767
9.1, 977.8038, 605.8214, 1060.568, 485.3885, 273.3958, 246.3715, 692.8338, 318.3952, 876.3433, 19.5993, 497.0592, 1516.762, 737.6113, 531.0046, 643.2701, 618.6909, 1932.568, 184.5737, 1597.536, 90.93279, 527.6368, 930.3868, 856.3813, 1458.208, 1720.595, 1414.622, 2245.945, 207.7555, 1218.266, 1006.619, 427.8195, 903.8486, 435.8079, 1562.128, 0, 1145.533, 846.1955, 2624.237, 2337.667
9.199999999999999, 935.4713, 579.5833, 1061.65, 465.0672, 300.8725, 235.4258, 724.1928, 305.2929, 851.5383, 18.78904, 515.6453, 1529.998, 706.0309, 508.8016, 616.9763, 593.335, 1851.559, 176.6006, 1555.979, 87.25344, 522.903, 920.1145, 821.6599, 1552.584, 1794.774, 1442.118, 2193.032, 240.0896, 1224.331, 1004.664, 467.9061, 865.3955, 415.9567, 1585.097, 0, 1095.668, 914.0388, 2697.557, 2397.11
9.300000000000001, 973.0762, 572.7689, 1093.461, 468.5564, 287.9384, 224.9664, 692.3514, 292.7297, 834.6245, 18.01229, 553.1784, 1461.868, 735.3371, 490.0901, 591.7573, 569.0182, 1837.01, 168.9719, 1551.363, 83.72297, 500.6936, 882.0338, 788.3461, 1548.016, 1794.452, 1383.353, 2169.574, 227.5368, 1220.911, 959.9916, 448.3629, 870.6586, 397.0097, 1517.985, 0, 1102.315, 873.453, 2759.892, 2388.605
9.4, 983.3547, 589.1828, 1104.109, 502.2236, 312.5753, 214.9717, 719.5183, 316.3098, 867.9886, 17.26764, 565.3646, 1433.352, 703.8541, 491.0533, 596.8501, 581.6345, 1920.998, 161.6727, 1531.676, 110.7683, 479.4275, 874.5565, 756.3831, 1485.183, 1739.319, 1326.983, 2188.175, 215.6404, 1240.198, 1024.189, 429.6359, 972.2317, 423.3542, 1639.109, 0, 1123.234, 894.7352, 2641.849, 2425.233
9.5, 940.7819, 640.4397, 1064.489, 481.1974, 299.138, 205.4211, 721.3189, 314.2459, 827.9584, 16.55378, 541.6838, 1529.171, 673.7191, 540.0703, 572.4537, 557.7972, 1840.474, 154.6888, 1613.497, 106.7316, 550.7542, 838.3613, 781.4646, 1502.134, 1775.638, 1272.909, 2098.79, 204.3659, 1185.538, 978.6484, 483.993, 930.8694, 404.0703, 1572.321, 0, 1253.202, 855.0065, 2653.069, 2475.033
9.6, 1029.518, 612.7023, 1101.487, 461.0515, 286.2784, 196.2947, 752.9995, 351.894, 789.7742, 15.86943, 518.9949, 1461.078, 693.8781, 518.6151, 602.7844, 603.671, 1853.375, 148.0067, 1595.463, 102.413, 527.3618, 803.6641, 749.7806, 1441.164, 1697.636, 1279.176, 2028.877, 193.681, 1213.634, 935.1328, 463.7779, 891.2667, 385.6647, 1505.75, 0, 1198.65, 817.0418, 2673.648, 2429.327
9.699999999999999, 1011.804, 586.1663, 1084.614, 441.7491, 273.9717, 187.5738, 719.8915, 337.4131, 791.439, 15.21338, 497.2563, 1396.017, 664.1702, 496.9301, 578.1455, 578.9306, 1869.519, 141.6131, 1524.765, 98.26912, 504.963, 843.2303, 719.3812, 1382.668, 1643.924, 1289.252, 2159.445, 183.5546, 1209.907, 893.552, 444.4071, 943.4238, 376.9196, 1612.112, 0, 1146.472, 780.7629, 2715.592, 2432.24
9.800000000000001, 967.999, 560.7795, 1115.378, 423.2548, 262.194, 179.2404, 733.3176, 323.5282, 793.2244, 14.58444, 476.4283, 1518.263, 689.5355, 532.4112, 554.5137, 555.2042, 1791.153, 135.4958, 1457.201, 94.29292, 531.7203, 808.3316, 690.2142, 1419.482, 1682.992, 1248.86, 2095.971, 173.9577, 1261.033, 853.8202, 425.8454, 946.8634, 359.7508, 1543.856, 0, 1096.566, 746.0948, 2599.443, 2422.586
9.9, 969.8812, 536.4922, 1062.022, 405.5348, 295.3662, 171.2772, 732.5303, 310.2146, 756.6422, 13.98151, 456.4727, 1450.656, 745.9528, 532.3184, 531.8478, 532.4502, 1841.395, 129.6427, 1392.63, 90.47762, 509.1364, 818.9635, 707.6683, 1372.829, 1635.597, 1218.004, 2010.352, 164.8626, 1205.455, 921.4932, 408.0589, 966.8912, 343.364, 1631.068, 0, 1118.365, 812.5699, 2584.445, 2392.082
10, 995.233, 545.6115, 1084.847, 388.5566, 306.0284, 163.6677, 700.3223, 397.7995, 721.747, 13.4035, 437.3529, 1499.497, 745.373, 510.0604, 593.5814, 510.6287, 1812.139, 124.0424, 1520.74, 86.81668, 487.5117, 785.0692, 689.4337, 1422.446, 1633.766, 1168.371, 1996.956, 156.243, 1152.326, 880.519, 391.0154, 979.0438, 327.7236, 1562.009, 0, 1069.683, 776.4896, 2604.417, 2360.884
10.1, 952.1459, 521.9811, 1121.108, 372.2892, 292.8726, 156.3964, 729.8927, 480.858, 847.8347, 12.84938, 419.034, 1432.725, 713.4604, 519.7445, 597.7222, 544.903, 1749.232, 118.6841, 1453.354, 83.30388, 514.4636, 766.5293, 661.481, 1382.934, 1592.436, 1278.69, 2027.633, 148.074, 1216.548, 841.3666, 374.6837, 937.3916, 312.7957, 1516.511, 0, 1101.6, 769.9186, 2624.895, 2313.692
10.2, 910.9242, 499.3741, 1096.841, 457.994, 280.2823, 149.4481, 697.8007, 461.0701, 808.7339, 12.31818, 401.4823, 1445.362, 682.9141, 498.0123, 582.8848, 587.2175, 1890.257, 113.5573, 1388.953, 79.93321, 492.6125, 734.8051, 658.161, 1409.068, 1522.482, 1226.584, 1944.806, 140.3322, 1162.931, 803.9551, 359.0341, 897.5115, 298.5477, 1512.593, 0, 1053.647, 735.7322, 2558.699, 2416.537
10.3, 871.4872, 531.5281, 1044.372, 477.3879, 295.4883, 142.8085, 667.1198, 442.0966, 854.3137, 58.7476, 384.6659, 1494.188, 685.9568, 477.1888, 581.5341, 621.0204, 1854.59, 108.6519, 1469.543, 76.69894, 471.6897, 704.3937, 706.9878, 1351.875, 1569.933, 1176.602, 2010.684, 132.9951, 1127.804, 884.931, 362.7654, 961.571, 284.9488, 1566.819, 0, 1007.781, 822.0784, 2449.261, 2348.126
10.4, 833.7574, 515.6373, 994.4128, 460.3954, 311.9534, 136.4639, 637.7878, 423.9038, 814.9141, 56.31892, 368.5538, 1506.319, 656.588, 457.236, 557.7638, 595.5691, 1776.85, 103.9584, 1404.425, 155.5869, 465.6555, 773.0812, 701.6998, 1312.659, 1607.114, 1168.016, 2005.126, 126.0416, 1163.303, 845.5825, 347.6136, 920.6622, 333.5756, 1533.663, 0, 1009.661, 785.5759, 2527.485, 2413.326
10.5, 996.355, 493.3051, 946.8434, 480.8612, 298.5428, 130.4011, 609.7455, 451.4355, 777.3315, 53.99065, 367.1444, 1573.278, 692.1146, 438.1175, 534.965, 597.0565, 1793.053, 99.46761, 1496.593, 149.2915, 445.8776, 741.0858, 673.2498, 1277.857, 1562.626, 1184.505, 2052.74, 119.4517, 1154.03, 807.9836, 380.3834, 881.4938, 384.4191, 1501.765, 0, 1195.951, 750.6942, 2455.819, 2409.838
10.6, 982.2368, 471.9401, 996.1053, 591.1692, 285.7088, 124.6077, 582.9362, 432.8584, 785.7351, 51.75862, 351.7663, 1503.221, 692.5179, 419.7983, 536.9983, 572.5873, 1747.094, 95.17085, 1430.276, 143.2508, 487.2161, 723.9109, 699.7471, 1225.99, 1493.982, 1136.238, 1968.888, 113.2064, 1103.168, 796.7192, 364.4958, 904.6906, 366.9087, 1438.181, 0, 1143.891, 717.3613, 2496.095, 2390.088
10.7, 939.7123, 480.2162, 948.4549, 566.4192, 273.4265, 119.0717, 557.3056, 424.2399, 749.4983, 49.61887, 337.0322, 1589.909, 662.8682, 402.2452, 529.9604, 549.1208, 1825.108, 91.0597, 1366.899, 137.4546, 466.5224, 712.4836, 671.3762, 1279.866, 1527.439, 1149.186, 1980.022, 107.2875, 1156.378, 761.293, 387.6755, 866.2017, 374.3001, 1475.929, 0, 1167.029, 714.6574, 2541.572, 2325.939
10.8, 984.2831, 459.4181, 1013.323, 542.7054, 261.6723, 113.7816, 532.8019, 460.0036, 734.295, 57.20439, 322.9153, 1574.147, 634.488, 385.426, 508.2981, 526.6161, 1864.041, 87.12614, 1306.329, 131.8929, 455.3787, 696.2933, 644.1556, 1227.917, 1601.259, 1102.358, 2016.173, 101.6782, 1105.412, 727.4421, 371.4833, 829.3502, 357.2505, 1472.347, 0, 1116.228, 722.8541, 2459.863, 2332.353
10.9, 941.6702, 439.5208, 964.8488, 537.3271, 250.4233, 108.7266, 509.3757, 441.0739, 735.4537, 54.83951, 309.3897, 1504.051, 682.6647, 433.4706, 487.5213, 518.9564, 1835.462, 83.3625, 1314.813, 126.5562, 510.3522, 667.4758, 618.0387, 1358.184, 1583.208, 1057.438, 2002.612, 96.36207, 1093.517, 717.482, 355.9674, 824.6135, 379.0839, 1460.558, 0, 1067.639, 737.378, 2544.638, 2389.52
11, 900.902, 504.9556, 1074.012, 514.8314, 267.2021, 103.8961, 533.69, 488.5525, 774.1583, 74.80591, 296.4306, 1493.895, 802.4785, 486.5779, 467.5937, 497.6879, 1758.524, 79.76144, 1273.792, 121.4354, 488.6758, 639.8511, 752.5467, 1303.057, 1513.659, 1204.285, 1920.807, 91.32391, 1055.548, 780.181, 341.0996, 816.9427, 361.8165, 1398.719, 0, 1021.164, 722.3892, 2489.458, 2463.161
11.1, 1012.879, 483.086, 1122.871, 498.8254, 255.7154, 99.2803, 543.9709, 468.448, 782.1591, 71.71336, 323.9779, 1427.373, 866.2897, 531.5904, 448.4807, 494.2992, 1706.05, 76.31594, 1217.348, 116.5218, 478.8825, 613.3696, 724.587, 1250.167, 1527.099, 1155.211, 1842.344, 86.54917, 1111.389, 745.4902, 326.8527, 782.187, 345.3356, 1398.575, 0, 1127.342, 725.3817, 2435.18, 2450.427
11.2, 1065.293, 462.1636, 1069.156, 507.9091, 274.4003, 100.837, 520.0535, 449.1708, 746.0871, 68.74866, 310.4078, 1445.803, 829.2001, 520.0748, 541.0535, 600.9596, 1756.94, 73.01928, 1373.133, 116.857, 458.5428, 587.9841, 770.6804, 1347.011, 1621.689, 1108.137, 1974.168, 82.02407, 1162.222, 754.8738, 487.0916, 779.5289, 329.6054, 1462.745, 0, 1136.874, 766.8121, 2430.336, 2596.656
11.3, 1019.173, 602.9478, 1099.557, 486.6449, 262.6041, 96.35706, 577.1244, 475.2139, 807.5653, 65.90652, 403.0117, 1553.889, 859.8622, 498.3287, 518.9378, 611.9982, 1827.623, 69.86502, 1312.287, 132.5257, 439.0669, 563.6493, 739.7472, 1422.614, 1550.45, 1149.433, 2024.373, 77.73557, 1110.999, 721.3083, 535.4326, 746.3649, 314.5917, 1544.648, 0, 1183.558, 809.8999, 2416.235, 2594.197
11.4, 975.0493, 576.8342, 1120.93, 663.1761, 251.3151, 92.07615, 637.6301, 514.797, 770.3217, 77.20508, 386.1312, 1600.278, 873.946, 477.492, 525.0173, 604.919, 1751.013, 66.84702, 1397.063, 138.6517, 420.4183, 616.9059, 756.5083, 1386.724, 1482.341, 1138.566, 2017.226, 119.5303, 1146.103, 774.2322, 513.069, 877.4338, 461.1644, 1609.68, 0, 1141.082, 1024.66, 2392.924, 2654.007
11.5, 932.836, 591.9902, 1136.77, 780.3365, 240.5113, 87.98544, 609.5947, 503.5076, 768.3607, 168.8292, 369.9577, 1529.019, 836.5286, 457.5265, 508.7272, 652.062, 1757.439, 63.95939, 1368.065, 190.9308, 402.5617, 591.3741, 831.27, 1330.438, 1490.429, 1275.53, 1934.824, 191.7327, 1095.59, 739.8059, 491.6394, 892.0876, 478.1829, 1558.732, 0, 1134.715, 979.1619, 2450.636, 2573.034
