 , C000, C001, C002, C003, C004, C007, C010, C012, C015, C019, C022, C024, C025, C026, C029, C033, C035, C036, C040, C041, C044, C045, C051, C058, C062, C063, C064, C068, C076, C077, C078, C079, C085, C104, C106, C127
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
298.8, 19.93819, 159.5959, 0.2288034, 212.8491, 0.0001556994, 39.44319, 7.465769, 541.3469, 0.5779032, 1115.927, 74.18366, 148.8233, 1659.616, 12.13957, 516.7506, 511.8676, 122.3013, 611.3068, 1129.568, 1303.877, 1016.149, 0.4383545, 1.37051e-05, 1357.775, 520.997, 0.8039169, 3.902715e-05, 0.1961207, 2.970393, 169.5896, 4.28675, 150.0923, 1152.01, 0.02886509, 1296.572, 2393.6
298.9, 18.96005, 152.9017, 0.21911, 203.8264, 0.0001492593, 37.78319, 7.126342, 519.243, 0.5519059, 1231.751, 71.11941, 142.327, 1659.181, 11.62564, 520.7892, 491.0707, 117.1037, 582.9161, 1081.296, 1445.828, 1037.085, 0.4198168, 1.305763e-05, 1341.861, 495.9946, 0.7685716, 3.730891e-05, 0.187655, 2.833899, 161.4534, 4.106891, 143.4978, 1159.359, 0.02756965, 1240.724, 2468.113
299, 18.0299, 146.4883, 0.2098273, 195.1862, 0.0001430856, 36.19305, 6.802346, 655.985, 0.527078, 1182.026, 68.18172, 136.1143, 1690.026, 11.13348, 497.6224, 471.1189, 112.127, 555.844, 1094.86, 1378.201, 993.6948, 0.4020631, 1.244076e-05, 1278.503, 472.192, 0.7347803, 3.566632e-05, 0.1795547, 2.703676, 153.7075, 3.934578, 137.1931, 1108.058, 0.02633235, 1325.218, 2496.876
299.1, 17.14538, 140.344, 0.2009378, 266.3887, 0.0001371673, 34.66984, 6.493081, 662.8586, 0.5033671, 1134.308, 65.36539, 130.1728, 1638.114, 10.66215, 562.0107, 451.9777, 107.3618, 530.0292, 1094.828, 1402.724, 952.1196, 0.3850602, 1.185302e-05, 1218.136, 449.5318, 0.7024747, 3.409605e-05, 0.171804, 2.579438, 146.3332, 3.769495, 131.1654, 1059.027, 0.02515057, 1322.071, 2461.338
299.2, 16.30425, 134.4573, 0.192425, 255.0965, 0.0001314937, 33.21073, 6.197876, 635.7932, 0.4807228, 1088.516, 62.66538, 124.4907, 1767.934, 10.21077, 537.0103, 433.6142, 102.7991, 505.4133, 1098.762, 1337.113, 1026.532, 0.3687764, 1.129305e-05, 1160.619, 427.959, 0.6715894, 3.259491e-05, 0.1643879, 2.460909, 139.3128, 3.611338, 125.4025, 1099.588, 0.02402184, 1309.709, 2475.103
299.3, 15.50438, 128.8176, 0.1842728, 244.283, 0.0001260548, 31.81302, 5.916092, 665.8882, 0.4590971, 1172.007, 60.07691, 119.0565, 1693.459, 9.778502, 575.9004, 415.9967, 98.43033, 697.7173, 1119.107, 1331.554, 983.5832, 0.3531811, 1.075954e-05, 1190.649, 421.5883, 0.6420621, 3.115986e-05, 0.157292, 2.347827, 132.6291, 3.459817, 174.8494, 1050.932, 0.02294376, 1287.504, 2419.184
299.4, 14.74376, 155.6118, 0.176466, 233.9278, 0.0001208409, 30.47415, 5.64712, 756.1723, 0.4384444, 1124.693, 57.59535, 113.8596, 1700.127, 9.364533, 559.8931, 399.0951, 94.24722, 665.3135, 1132.161, 1289.742, 952.3055, 0.3382454, 1.025123e-05, 1184.355, 401.3564, 0.613833, 2.978799e-05, 0.1505023, 2.23994, 126.2661, 3.314653, 192.6161, 1024.955, 0.02191406, 1296.156, 2318.832
299.5, 14.02045, 149.0848, 0.1689899, 224.0116, 0.0001158426, 29.19161, 5.390377, 725.2968, 0.4187207, 1079.29, 55.2163, 108.8896, 1709.306, 8.96809, 549.3682, 382.8802, 90.24187, 634.4147, 1083.778, 1378.562, 1020.769, 0.3239413, 9.766938e-06, 1203.049, 441.5579, 0.586845, 2.847652e-05, 0.1440057, 2.137012, 120.2084, 3.17558, 184.1534, 979.6011, 0.02093058, 1261.869, 2434.601
299.6, 13.33263, 142.8315, 0.1618305, 214.5158, 0.0001110511, 27.96306, 5.145306, 695.6819, 0.3998843, 1035.719, 52.93552, 104.1364, 1723.516, 8.58843, 524.9301, 367.324, 86.40675, 604.9508, 1037.463, 1503.711, 999.0797, 0.3102421, 9.305522e-06, 1204.345, 474.4956, 0.5610436, 2.72228e-05, 0.1377896, 2.038813, 114.4413, 3.042342, 176.0624, 1125.879, 0.01999123, 1363.496, 2539.598
299.7, 12.67855, 136.8405, 0.1549745, 205.4225, 0.0001064578, 26.78621, 4.911377, 667.2763, 0.3818952, 1111.34, 50.74895, 99.59081, 1754.292, 8.224843, 587.7904, 352.3999, 82.73462, 576.8553, 1077.722, 1557.647, 979.7537, 0.2971222, 8.865905e-06, 1147.48, 451.7248, 0.5363765, 2.602427e-05, 0.1318417, 1.945126, 108.9509, 2.914695, 189.7375, 1076.06, 0.01909404, 1304.766, 2434.25
299.8, 12.05655, 131.1008, 0.1484089, 211.1886, 0.0001020544, 25.65889, 4.688084, 640.0305, 0.3647154, 1112.694, 48.65269, 95.24358, 1766.091, 7.876648, 561.6431, 338.0822, 79.21854, 550.0647, 1039.651, 1656.297, 1023.609, 0.2845572, 8.447057e-06, 1093.299, 430.0467, 0.512794, 2.48785e-05, 0.1261507, 1.855745, 103.7239, 2.792403, 325.5747, 1086.836, 0.01823712, 1248.566, 2505.127
299.9, 11.46508, 125.6019, 0.1421215, 246.0869, 9.78332e-05, 24.57901, 4.474942, 613.8972, 0.3483084, 1169.874, 46.64303, 91.08613, 1691.694, 7.543193, 536.659, 324.3461, 75.8519, 524.5182, 1088.234, 1578.825, 980.7821, 0.2725235, 8.047996e-06, 1173.594, 409.4089, 0.4902483, 2.378318e-05, 0.1207052, 1.77047, 98.74765, 2.675242, 311.2702, 1038.744, 0.01741865, 1240.054, 2490.861
300, 10.90262, 120.3335, 0.1361004, 235.6553, 9.378659e-05, 23.54458, 4.271491, 588.831, 0.3326396, 1172.412, 44.71638, 87.11015, 1671.666, 7.223855, 512.7863, 311.1682, 72.62833, 500.1583, 1049.681, 1684.902, 1009.044, 0.2609987, 7.667788e-06, 1118.18, 389.7616, 0.4686939, 2.273609e-05, 0.1154949, 1.689115, 94.01015, 2.562997, 324.3493, 1015.362, 0.01663692, 1220.809, 2552.334
300.1, 10.36775, 115.2862, 0.1303345, 225.6658, 8.990736e-05, 22.55369, 4.07729, 564.7883, 0.3176756, 1125.082, 42.86931, 83.30772, 1710.3, 6.918037, 489.9755, 298.5256, 69.54175, 476.9296, 1004.823, 1656.802, 1085.795, 0.2499613, 7.305542e-06, 1065.383, 371.0571, 0.4480871, 2.173509e-05, 0.1105094, 1.611497, 89.49993, 2.455461, 326.4106, 970.4326, 0.01589026, 1191.316, 2446.459
300.2, 9.859121, 163.5667, 0.1248128, 216.0999, 8.618858e-05, 21.60449, 3.891917, 541.7272, 0.3033847, 1079.663, 41.09854, 79.67126, 1638.253, 6.625165, 608.9568, 286.3968, 66.58635, 454.7798, 994.0822, 1579.306, 1040.366, 0.2393906, 6.960409e-06, 1015.079, 353.2503, 0.4283864, 2.077817e-05, 0.1057392, 1.537446, 85.2061, 2.352437, 312.0695, 927.4917, 0.01517712, 1185.616, 2344.975
300.3, 9.375446, 156.706, 0.119525, 206.9394, 8.262361e-05, 20.69525, 3.714973, 519.6078, 0.2897367, 1073.717, 39.40091, 76.19355, 1569.241, 6.344692, 581.8679, 274.7607, 63.75655, 433.6586, 1039.751, 1550.749, 996.8384, 0.229267, 6.631581e-06, 967.1501, 394.7231, 0.4095518, 1.986337e-05, 0.1011748, 1.466798, 81.11826, 2.253736, 298.3584, 961.2491, 0.01449599, 1134.548, 2403.394
300.4, 8.9155, 195.4673, 0.1144613, 198.1672, 7.92061e-05, 19.82427, 3.546074, 498.3915, 0.2767028, 1030.371, 37.7734, 72.86764, 1571.392, 6.076092, 634.538, 263.5974, 61.047, 413.5184, 1092.368, 1526.24, 1027.039, 0.2195715, 6.318288e-06, 1042.151, 375.7805, 0.3915453, 1.898885e-05, 0.09680752, 1.399397, 77.22655, 2.159176, 373.9166, 1076.194, 0.01384542, 1223.909, 2514.07
300.5, 8.478118, 187.2686, 0.1096121, 189.7669, 7.592995e-05, 18.98995, 3.384853, 478.0415, 0.2642551, 1056.216, 36.21312, 69.6869, 1627.446, 5.818863, 606.3112, 252.8876, 58.45261, 394.3135, 1045.686, 1561.502, 984.069, 0.210286, 6.019796e-06, 1158.559, 357.7469, 0.3743305, 1.815284e-05, 0.09262873, 1.335092, 73.52154, 2.068583, 357.4883, 1037.798, 0.01322405, 1171.191, 2535.375
300.6, 8.062193, 242.0284, 0.1049683, 181.7227, 7.278931e-05, 18.19074, 3.230963, 458.5225, 0.2523674, 1049.897, 34.71729, 66.64501, 1671.031, 5.572525, 674.4238, 242.6129, 55.96848, 376.0006, 1036.51, 1666.821, 942.8965, 0.2013932, 5.735405e-06, 1103.855, 371.0051, 0.3578725, 1.735363e-05, 0.08863032, 1.273743, 69.99428, 1.981792, 341.7817, 991.8765, 0.01263057, 1120.745, 2513.552
300.7, 7.666673, 231.8767, 0.1005212, 228.8466, 6.977857e-05, 17.42517, 3.084068, 439.8004, 0.2410145, 1007.513, 33.28325, 63.7359, 1600.639, 5.336614, 644.4227, 491.1666, 53.58992, 358.5382, 1057.397, 1611.912, 932.7842, 0.1928765, 5.46445e-06, 1051.734, 417.5867, 0.3421382, 1.658961e-05, 0.08480451, 1.215212, 66.63625, 1.898642, 371.7518, 1003.357, 0.01206372, 1216.261, 2598.471
300.8, 7.290556, 222.1508, 0.0962626, 219.1458, 6.689237e-05, 16.69181, 2.943853, 421.8427, 0.2301723, 1084.449, 31.90844, 60.95378, 1684.514, 5.110691, 615.7562, 471.2109, 51.31244, 341.8867, 1015.702, 1616.381, 896.8289, 0.1847199, 5.206295e-06, 1109.935, 403.3924, 0.3270956, 1.585922e-05, 0.08114383, 1.159371, 63.43932, 1.81898, 355.4185, 1034.876, 0.01152231, 1184.453, 2583.698
300.9, 6.932892, 212.8328, 0.09218439, 209.8562, 6.412554e-05, 15.98932, 2.810012, 404.6183, 0.2198179, 1040.671, 30.59042, 58.2931, 1690.027, 4.894332, 588.3649, 452.0659, 49.13176, 326.0086, 972.2958, 1625.92, 1104.555, 0.1769082, 4.960336e-06, 1097.219, 384.0338, 0.3127144, 1.516099e-05, 0.07764118, 1.106097, 60.39576, 1.742661, 339.8029, 1025.505, 0.0110052, 1133.435, 2604.268
301, 6.592774, 203.9056, 0.08827894, 200.9604, 6.147315e-05, 15.3164, 2.682256, 703.2268, 0.2099292, 998.6591, 29.32684, 55.74856, 1679.239, 4.687133, 562.192, 524.4631, 47.04374, 310.868, 1069.979, 1618.772, 1058.341, 0.1694269, 4.725997e-06, 1109.685, 365.6042, 0.2989655, 1.44935e-05, 0.07428972, 1.05527, 57.49822, 1.669545, 408.1992, 980.1276, 0.01051129, 1144.996, 2496.238
301.1, 6.269341, 195.3529, 0.08453896, 192.4417, 5.893048e-05, 14.67179, 2.560308, 674.5131, 0.2004854, 958.3436, 28.11546, 53.31509, 1666.363, 4.488705, 537.1835, 503.1545, 45.04447, 296.4305, 1024.254, 1543.055, 1014.061, 0.162262, 4.502729e-06, 1090.675, 439.1819, 0.2858211, 1.38554e-05, 0.07108293, 1.006778, 54.7397, 1.599495, 390.2646, 936.7577, 0.01003955, 1181.11, 2597.901
301.2, 5.961776, 187.1589, 0.08095742, 184.2841, 5.649298e-05, 14.05432, 2.443905, 646.9719, 0.1914664, 1002.543, 26.95411, 50.98784, 1733.867, 4.298678, 513.2874, 482.7117, 43.13016, 282.6635, 1028.76, 1584.127, 989.0088, 0.1554001, 4.290009e-06, 1107.026, 460.1611, 0.2732545, 1.324539e-05, 0.06801457, 0.9605154, 52.11351, 1.532385, 424.4186, 979.7071, 0.009588988, 1130.236, 2545.952
301.3, 5.6693, 246.5626, 0.07752761, 201.121, 5.415629e-05, 13.46283, 2.332794, 620.5551, 0.1828532, 988.1091, 25.84074, 48.76218, 1685.506, 4.116695, 490.4543, 508.2284, 41.2972, 269.5358, 1030.788, 1646.366, 1053.987, 0.1488283, 4.087338e-06, 1054.755, 443.8851, 0.2612405, 1.266224e-05, 0.06507865, 0.9163783, 49.61332, 1.468091, 432.2867, 936.3558, 0.009158642, 1081.553, 2522.058
301.4, 5.391171, 236.2207, 0.07424311, 192.5955, 5.191626e-05, 12.89624, 2.226735, 595.217, 0.1746274, 1020.082, 24.77335, 46.63367, 1704.285, 3.942417, 586.7276, 606.689, 39.54214, 257.0179, 1093.621, 1643.853, 1009.89, 0.1425345, 3.894242e-06, 1004.953, 422.5833, 0.2497547, 1.210476e-05, 0.06226947, 0.8742692, 47.23308, 1.406494, 453.0254, 986.5229, 0.00874761, 1034.968, 2667.726
301.5, 5.126688, 226.3125, 0.07109776, 184.4314, 4.976889e-05, 12.35349, 2.125498, 570.9135, 0.1667717, 978.9019, 23.75006, 44.59807, 1648.397, 3.775517, 560.6276, 582.0396, 37.86168, 245.0813, 1111.771, 1566.963, 967.6369, 0.1365069, 3.710268e-06, 957.5021, 618.117, 0.2387739, 1.157183e-05, 0.05958154, 0.8340952, 44.96703, 1.347482, 433.1213, 942.87, 0.008355025, 990.3884, 2621.546
301.6, 4.87518, 216.82, 0.06808566, 176.6133, 4.771033e-05, 11.83358, 2.028863, 547.6024, 0.1592694, 939.384, 22.76903, 42.65133, 1578.958, 3.615682, 611.3215, 558.3918, 36.25262, 233.6991, 1105.483, 1555.677, 962.009, 0.1307341, 3.534985e-06, 982.5952, 588.4539, 0.2282759, 1.106236e-05, 0.05700965, 0.7957672, 42.8097, 1.290946, 414.0917, 971.0465, 0.007980059, 947.7294, 2572.306
301.7, 4.63601, 207.7256, 0.06520118, 169.1267, 4.573692e-05, 11.33555, 1.936622, 525.243, 0.1521045, 963.4492, 21.82852, 40.78957, 1551.179, 3.462613, 673.1008, 535.7047, 34.71195, 222.8455, 1058.24, 1482.911, 921.7596, 0.1252055, 3.367983e-06, 1075.709, 570.0055, 0.2182395, 1.057532e-05, 0.05454877, 0.7592005, 40.75587, 1.236781, 395.8982, 928.0784, 0.007621921, 906.9078, 2465.602
301.8, 4.408574, 241.0816, 0.06243889, 161.9574, 4.384513e-05, 10.85849, 1.848574, 503.7967, 0.145262, 946.0457, 20.92687, 39.00907, 1485.836, 3.316025, 666.5474, 513.9394, 33.23675, 212.496, 1013.016, 1478.776, 984.0074, 0.1199106, 3.208871e-06, 1116.819, 717.2191, 0.2086443, 1.010972e-05, 0.05219412, 0.7243141, 38.80058, 1.18489, 378.504, 887.0117, 0.007279856, 969.2768, 2488.49
301.9, 4.192296, 230.9695, 0.05979364, 155.092, 4.20316e-05, 10.4015, 1.764529, 483.226, 0.1387273, 972.4508, 20.06246, 37.30629, 1587.167, 3.175643, 636.8967, 542.2751, 31.82425, 202.6271, 969.7243, 1504.25, 942.8376, 0.1148397, 3.057276e-06, 1217.411, 682.8001, 0.1994709, 9.664624e-06, 0.04994111, 0.6910307, 36.93909, 1.135175, 361.8741, 920.8359, 0.006953142, 927.5272, 2742.746
302, 3.986627, 221.2816, 0.05726045, 148.5177, 4.029307e-05, 9.963739, 1.684306, 463.4952, 0.1324866, 978.2032, 19.23375, 35.67784, 1592.306, 3.041203, 701.967, 520.2429, 30.47178, 193.2166, 993.0494, 1473.689, 903.3903, 0.1099833, 2.912842e-06, 1159.929, 678.1024, 0.1907009, 9.239123e-06, 0.04778535, 0.6592768, 35.1669, 1.087547, 345.9748, 923.1625, 0.006641091, 978.0817, 2628.971
302.1, 3.791049, 212.0001, 0.05483457, 142.222, 3.862645e-05, 9.544407, 1.60773, 444.5701, 0.1265266, 938.7136, 18.43927, 34.12048, 1579.811, 2.912455, 670.7407, 746.6768, 29.17678, 184.2431, 1027.12, 1512.353, 865.5934, 0.1053322, 2.775232e-06, 1142.654, 645.5605, 0.1823165, 8.832354e-06, 0.04572265, 0.628982, 33.47974, 1.041916, 330.774, 882.3132, 0.006343045, 987.3045, 2624.433
302.2, 3.605065, 224.1801, 0.05251148, 195.364, 3.702877e-05, 9.142722, 1.534635, 426.4177, 0.1208347, 966.0101, 17.67762, 32.63109, 1513.261, 2.789158, 733.993, 716.3398, 27.93682, 175.6864, 1036.16, 1520.776, 829.3779, 0.1008777, 2.644123e-06, 1154.142, 614.5804, 0.1743007, 8.443494e-06, 0.04374899, 0.6000793, 31.87353, 0.9982008, 316.2411, 864.8575, 0.006058374, 1065.235, 2719.427
302.3, 3.428206, 214.777, 0.0502868, 187.0825, 3.549718e-05, 8.757942, 1.464864, 409.0065, 0.1153989, 927.0126, 16.94742, 31.20671, 1511.82, 2.67108, 701.3421, 687.2355, 26.74955, 167.5271, 1099.002, 1600.746, 794.6776, 0.09661172, 2.519208e-06, 1099.647, 585.087, 0.1666373, 8.071755e-06, 0.04186052, 0.5725047, 30.34437, 0.9563193, 302.3468, 914.6268, 0.00578648, 1019.352, 2606.62
302.4, 3.260023, 293.241, 0.04815637, 185.1642, 3.402893e-05, 8.389357, 1.398265, 392.3062, 0.1102076, 930.0544, 16.24738, 29.84452, 1459.161, 2.558001, 705.9069, 659.3136, 25.61274, 159.7467, 1103.734, 1525.872, 951.4673, 0.09252609, 2.400194e-06, 1075.853, 566.5941, 0.1593109, 7.716381e-06, 0.04005357, 0.5461972, 28.88857, 0.916195, 348.218, 874.1553, 0.005526788, 975.4453, 2575.135
302.5, 3.100091, 280.9411, 0.0461162, 177.3151, 3.262141e-05, 8.036283, 1.334693, 376.2879, 0.1052498, 892.5085, 15.57626, 28.54178, 1529.931, 2.449709, 793.0386, 632.5262, 24.52425, 152.3276, 1063.797, 1454.5, 911.6589, 0.08861324, 2.286802e-06, 1025.055, 539.4035, 0.1523066, 7.376654e-06, 0.03832461, 0.5210986, 27.50261, 0.8777542, 414.2889, 867.8204, 0.00527875, 1084.815, 2610.534
302.6, 2.948004, 269.1572, 0.04416246, 169.7987, 3.127212e-05, 7.69807, 1.274012, 360.9236, 0.1005151, 880.6963, 14.93287, 27.29591, 1501.309, 2.346002, 802.4256, 606.8271, 23.48201, 145.2531, 1018.336, 1463.021, 1006.733, 0.08486586, 2.178768e-06, 1113.886, 613.7811, 0.1456102, 7.051884e-06, 0.03667029, 0.4971533, 26.18315, 0.8409262, 455.5866, 893.9916, 0.005041845, 1038.089, 2664.097
302.7, 2.803379, 257.8676, 0.0422915, 162.601, 2.997863e-05, 7.37409, 1.216089, 346.1866, 0.09599334, 863.2812, 14.31604, 26.10442, 1554.747, 2.246685, 766.7305, 582.1721, 22.48407, 138.5072, 1079.505, 1580.257, 964.6125, 0.08127695, 2.075837e-06, 1061.291, 584.326, 0.1392083, 6.741413e-06, 0.03508738, 0.4743084, 24.92699, 0.8056435, 461.4484, 854.4331, 0.004815571, 1083.18, 2698.313
302.8, 2.665849, 247.0515, 0.0404998, 161.0021, 2.873864e-05, 7.063745, 1.160801, 332.0513, 0.09167502, 849.2579, 13.7247, 24.96494, 1489.253, 2.151573, 732.6232, 558.5189, 21.52853, 132.0746, 1033.372, 1666.673, 924.2542, 0.07783982, 1.977769e-06, 1060.025, 704.4282, 0.1330878, 6.44461e-06, 0.0335728, 0.4525132, 23.7311, 0.7718411, 441.1742, 857.2764, 0.004599452, 1036.524, 2778.946
302.9, 2.535067, 236.689, 0.038784, 154.1772, 2.754994e-05, 6.76646, 1.108025, 318.4932, 0.08755096, 886.8569, 13.15778, 23.8752, 1547.832, 2.060487, 700.0332, 535.8267, 20.61361, 125.9407, 989.2108, 1635.994, 1000.368, 0.07454804, 1.884334e-06, 1044.717, 670.623, 0.1272364, 6.160875e-06, 0.0321236, 0.4317195, 22.59258, 0.739457, 534.1575, 819.3426, 0.004393033, 1079.33, 2663.67
303, 2.4107, 226.7612, 0.03714089, 165.5094, 2.641041e-05, 6.481688, 1.057649, 305.4887, 0.08361243, 851.0548, 12.61428, 22.83303, 1577.528, 1.973257, 743.5616, 514.0565, 19.73757, 120.0917, 1000.822, 1636.089, 971.2158, 0.07139547, 1.795314e-06, 995.3882, 638.4401, 0.1216423, 5.889632e-06, 0.03073696, 0.4118813, 21.50868, 0.7084315, 510.6888, 783.0873, 0.004195878, 1103.494, 2728.126
303.1, 2.292434, 217.2499, 0.0355674, 158.4935, 2.531802e-05, 6.2089, 1.009564, 293.0152, 0.07985107, 918.8977, 12.09324, 21.83635, 1533.85, 1.88972, 710.485, 493.1707, 18.89875, 114.5143, 996.351, 1679.612, 1025.111, 0.06837622, 1.710498e-06, 948.389, 607.8017, 0.1162941, 5.630331e-06, 0.02941017, 0.3929547, 20.47679, 0.6787078, 488.2512, 840.1784, 0.00400757, 1055.963, 2674.074
303.2, 2.179971, 208.1374, 0.03406056, 151.7749, 2.427081e-05, 5.947593, 0.9636646, 281.051, 0.07625891, 903.8754, 11.59371, 20.88318, 1633.2, 1.80972, 678.8798, 473.1335, 18.09559, 109.196, 953.7718, 1697.395, 1015.806, 0.06548465, 1.62969e-06, 1085.924, 578.6335, 0.1111811, 5.382446e-06, 0.02814065, 0.3748978, 19.49439, 0.6502313, 466.7994, 868.3876, 0.003827714, 1051.134, 2672.679
303.3, 280.7646, 234.2559, 0.03261757, 145.3412, 2.326691e-05, 5.697283, 0.919852, 269.5753, 0.07282835, 867.3862, 11.11481, 19.97161, 1618.858, 1.733106, 692.7759, 453.9105, 17.32656, 104.1246, 913.0123, 1618, 973.3055, 0.06271536, 1.552699e-06, 1034.65, 689.8812, 0.1062929, 5.145474e-06, 0.02692593, 0.3576707, 18.55913, 0.6229495, 446.2901, 829.9621, 0.00365593, 1038.651, 2646.946
303.4, 266.9907, 224.4302, 0.03123571, 139.1802, 2.230454e-05, 5.457508, 0.8780314, 258.5682, 0.06955212, 914.2163, 10.6557, 19.09983, 1608.855, 1.659736, 661.9585, 435.4684, 16.59021, 99.28883, 957.5787, 1710.76, 1103.72, 0.06006318, 1.479346e-06, 1072.947, 656.7741, 0.1016196, 4.918936e-06, 0.02576364, 0.3412352, 17.66874, 0.5968124, 426.6819, 863.897, 0.003491855, 1055.917, 2706.047
303.5, 253.8925, 215.0166, 0.02991239, 133.2804, 2.138197e-05, 5.227824, 0.8381121, 248.0105, 0.06642327, 877.3098, 10.21556, 18.26611, 1541.082, 1.589471, 700.5401, 417.7757, 15.88516, 94.6776, 916.6564, 1689.947, 1057.542, 0.05752316, 1.409458e-06, 1134.94, 625.2558, 0.09715171, 4.702371e-06, 0.02465153, 0.3255549, 16.82107, 0.571772, 407.9352, 878.4849, 0.003335143, 1038.56, 2741.619
303.6, 241.4369, 205.9978, 0.02864514, 218.1637, 2.049756e-05, 5.007807, 0.8000078, 237.8839, 0.06343518, 841.8931, 9.793589, 17.46878, 1476.163, 1.522182, 682.1813, 400.8018, 15.21007, 90.28053, 1057.737, 1711.673, 1013.295, 0.05509056, 1.342871e-06, 1081.352, 595.2501, 0.09288031, 4.495341e-06, 0.02358742, 0.3105951, 16.01406, 0.5477821, 390.0122, 932.2941, 0.003185465, 1022.217, 2627.891
303.7, 229.5923, 197.3574, 0.02743157, 240.3065, 1.964973e-05, 4.797049, 0.7636358, 228.1708, 0.06058151, 835.1866, 9.389051, 16.70625, 1614.162, 1.457741, 694.4487, 384.5175, 14.56367, 86.08767, 1045.295, 1843.995, 970.9, 0.05276082, 1.279431e-06, 1030.294, 575.9994, 0.0887967, 4.297426e-06, 0.02256925, 0.2963228, 15.24578, 0.5247988, 372.8766, 891.0408, 0.003042504, 1048.499, 2783.899
303.8, 218.3288, 257.6518, 0.02626942, 230.1199, 1.883697e-05, 4.59516, 0.7289175, 218.8543, 0.05785621, 849.666, 9.001225, 15.97701, 1613.849, 1.396028, 663.5568, 368.8948, 13.94474, 82.08954, 1165.141, 1883.116, 990.1686, 0.05052961, 1.218987e-06, 981.6462, 560.8821, 0.08489263, 4.108224e-06, 0.02159503, 0.2827063, 14.51435, 0.5027798, 460.9268, 869.8987, 0.002905959, 1003.337, 2668.418
303.9, 207.6179, 259.028, 0.0251565, 220.3652, 1.805783e-05, 4.401769, 0.6957776, 209.9182, 0.05525351, 815.3653, 8.629417, 15.2796, 1649.046, 1.336928, 634.0391, 353.9069, 13.35211, 78.27709, 1115.348, 1981.755, 948.741, 0.04839276, 1.161399e-06, 1115.083, 533.9656, 0.08116021, 3.927353e-06, 0.02066286, 0.2697155, 13.81801, 0.4816847, 440.6755, 877.9479, 0.002775542, 960.1202, 2732.4
304, 197.4325, 248.1632, 0.02409073, 211.0239, 1.731092e-05, 4.216517, 0.6641444, 201.3469, 0.0527679, 782.4493, 8.272968, 14.61263, 1579.579, 1.28033, 728.1121, 339.528, 12.78467, 273.9546, 1067.684, 2001.631, 984.8798, 0.04634627, 1.106531e-06, 1093.392, 575.6002, 0.07759189, 3.754444e-06, 0.01977092, 0.2573217, 13.15508, 0.4614746, 421.314, 990.6265, 0.002650978, 1035.997, 2664.996
304.1, 187.7467, 237.7541, 0.02307011, 202.0786, 1.65949e-05, 4.039061, 0.6339494, 193.1257, 0.0503941, 792.9651, 7.931242, 13.97478, 1598.651, 1.226127, 695.7227, 325.7332, 12.24134, 261.2314, 1209.565, 2040.5, 1014.943, 0.04438633, 1.054256e-06, 1041.765, 571.715, 0.07418045, 3.589148e-06, 0.01891749, 0.2454973, 12.52395, 0.4421125, 402.8032, 946.7921, 0.002532005, 991.3737, 2740.269
304.2, 178.5361, 227.7816, 0.02209273, 193.5125, 1.590849e-05, 3.869074, 0.6051272, 185.2401, 0.04812708, 760.9534, 7.603632, 13.36477, 1700.606, 1.17422, 664.7742, 312.4989, 11.72111, 249.0992, 1157.874, 2033.483, 1068.702, 0.04250927, 1.00445e-06, 1137.936, 544.2786, 0.07091901, 3.43113e-06, 0.0181009, 0.2342163, 11.92311, 0.4235628, 385.1056, 904.8972, 0.00241837, 1052.035, 2626.597
304.3, 169.7774, 248.5135, 0.02115676, 185.3095, 1.525048e-05, 3.70624, 0.5776154, 177.6765, 0.04596206, 814.8712, 7.289554, 12.78139, 1732.753, 1.12451, 762.8292, 299.8023, 11.22298, 279.2685, 1108.392, 1938.368, 1054.494, 0.04071159, 9.569975e-07, 1084.206, 622.4341, 0.06780095, 3.280068e-06, 0.01731956, 0.2234537, 11.35108, 0.4057914, 368.1856, 864.8562, 0.002309836, 1018.429, 2601.677
304.4, 161.4483, 290.6668, 0.02026044, 177.4542, 1.461969e-05, 3.55026, 0.5513543, 170.4217, 0.04389443, 781.9752, 6.98845, 12.22347, 1659.761, 1.076904, 728.8955, 287.6215, 10.74602, 266.2986, 1183.879, 1890.105, 1010.375, 0.03898994, 9.117865e-07, 1033.013, 592.5638, 0.06481999, 3.135658e-06, 0.01657194, 0.2131857, 10.80651, 0.3887656, 352.0091, 826.587, 0.002206173, 988.4283, 2522.147
304.5, 153.5279, 278.475, 0.0194021, 169.9319, 1.401498e-05, 3.400844, 0.5262873, 163.4632, 0.04191981, 783.9066, 6.699782, 11.68991, 1589.843, 1.031314, 696.4713, 275.9357, 10.28934, 253.931, 1184.3, 1949.028, 1015.589, 0.03734108, 8.687113e-07, 1043.926, 564.1269, 0.06197009, 2.997605e-06, 0.0158566, 0.2033895, 10.28806, 0.3724542, 336.5432, 790.0111, 0.002107161, 963.6398, 2531.407
