 , C000, C002, C004, C005, C006, C007, C008, C009, C010, C011, C012, C013, C014, C015, C016, C017, C018, C019, C020, C022, C024, C025, C027, C031, C032, C033, C035, C036, C037, C038, C041, C043, C044, C046, C050, C056, C058, C060, C062, C066, C068, C069, C072, C073, C076, C079, C084, C088, C092, C096, C097, C105
281.3, 2.350912, 854.061, 343.3275, 1035.538, 2277.144, 763.2484, 1679.209, 253.1982, 914.89, 882.7541, 474.2772, 1015.552, 421.9514, 623.0811, 823.6916, 1214.725, 163.6866, 1234.496, 91.95451, 1046.128, 503.5117, 1086.322, 999.9182, 584.4854, 788.4542, 1458.549, 450.3403, 1690.605, 865.3776, 623.7703, 574.2022, 100.1172, 1.088617, 1043.366, 907.3878, 520.6834, 590.2582, 1758.684, 1304.722, 1.900216, 1253.593, 386.3579, 806.4362, 274.7841, 1651.986, 926.178, 2302.401, 1245.314, 10.68782, 216.9928, 998.2619, 1274.88
281.4, 2.232473, 816.9771, 339.6158, 1006.381, 2249.429, 728.109, 1612.319, 239.4844, 910.4766, 841.7617, 543.9191, 972.3965, 403.3215, 666.1503, 784.1506, 1157.622, 155.8011, 1177.85, 87.13374, 996.7782, 479.9986, 1058.144, 950.9003, 555.1906, 752.1575, 1510.557, 428.0588, 1930.866, 828.7165, 768.6874, 547.9713, 95.89182, 1.04024, 998.4341, 860.1449, 559.1727, 677.9409, 1682.834, 1379.657, 1.819209, 1214.191, 423.6404, 766.5109, 262.7761, 1623.89, 885.0767, 2203.021, 1183.366, 10.25255, 206.8145, 1045.084, 1250.508
281.5, 2.12, 821.6091, 323.136, 953.3572, 2350.278, 694.5874, 1530.923, 226.5135, 894.9957, 888.2136, 518.6932, 931.0748, 385.5142, 633.2437, 746.5077, 1103.204, 148.2954, 1195.355, 82.56569, 1058.276, 472.2027, 1011.644, 904.2853, 527.3641, 717.5316, 1500.088, 406.8797, 1843.102, 833.6659, 734.8749, 522.9386, 91.84478, 0.9940125, 955.4371, 895.1941, 564.1685, 684.2721, 1610.255, 1321.901, 1.741656, 1176.058, 442.9853, 822.2418, 251.2929, 1769.14, 925.3243, 2171.366, 1189.091, 9.835018, 197.1137, 1106.633, 1288.137
281.6, 2.013195, 871.0222, 353.8534, 903.1273, 2250.5, 662.6091, 1594.909, 214.245, 886.9636, 846.9677, 494.6372, 930.1903, 368.493, 601.9627, 710.6719, 1051.344, 141.1513, 1140.506, 78.23713, 1022.828, 450.1517, 1078.421, 859.9556, 543.6985, 684.4998, 1449.623, 386.7485, 1823.537, 798.3483, 702.5497, 499.0495, 87.96854, 0.9498395, 914.2917, 848.5861, 541.0775, 648.7095, 1678.261, 1322.79, 1.66741, 1159.167, 422.8749, 859.8021, 240.3114, 1877.849, 884.2608, 2077.643, 1161.704, 9.434486, 187.8679, 1130.743, 1335.446
281.7, 1.91177, 858.3935, 355.5567, 855.5439, 2352.726, 632.103, 1550.422, 202.6411, 950.3597, 807.637, 471.6969, 890.6621, 352.2234, 638.4849, 722.3247, 1061.793, 134.3514, 1088.173, 74.1355, 974.5773, 474.4787, 1031.031, 817.7989, 516.4481, 733.3746, 1479.253, 367.6134, 1740.651, 764.5269, 671.6464, 476.2517, 84.25589, 0.9076296, 874.9182, 879.3073, 799.2115, 614.9952, 1605.88, 1318.073, 1.596328, 1109.363, 553.5031, 917.9019, 229.8099, 1899.587, 976.0202, 2001.531, 1194.253, 9.050266, 179.0558, 1074.323, 1266.802
281.8, 1.815454, 821.5168, 363.2118, 810.4675, 2252.843, 603.0015, 1472.151, 191.6656, 909.6104, 870.1338, 449.8205, 965.5662, 336.6722, 606.945, 687.6498, 1011.88, 127.8791, 1038.242, 70.24889, 1186.155, 452.3214, 991.5582, 777.7089, 541.6094, 699.6134, 1414.398, 349.425, 1661.532, 756.8432, 642.1025, 454.4954, 80.69994, 0.8672954, 999.8108, 833.5264, 766.5004, 678.937, 1536.62, 1348.977, 1.528276, 1061.699, 528.3755, 872.4582, 219.7673, 1888.338, 932.707, 2088.472, 1214.99, 8.681693, 170.657, 1161.501, 1247.931
281.9, 1.723992, 848.1368, 345.5871, 797.4055, 2293.255, 575.2397, 1426.718, 181.2846, 870.6083, 829.7274, 428.9587, 924.5348, 321.8075, 576.9631, 654.6394, 964.3124, 121.7185, 1094.586, 66.56605, 1130.2, 431.1988, 1021.835, 739.5841, 514.4636, 679.7637, 1431.871, 332.1364, 1760.881, 724.7801, 613.8581, 521.7964, 77.29405, 0.8287537, 1010.094, 790.1291, 735.1281, 643.6517, 1470.347, 1387.816, 1.463126, 1016.083, 504.3886, 829.2643, 210.1635, 1804.083, 929.4368, 2082.038, 1179.227, 8.32813, 162.6521, 1103.547, 1222.896
282, 1.637137, 811.3101, 328.8176, 842.5552, 2297.359, 665.899, 1360.664, 171.4658, 916.4747, 900.9593, 409.0645, 885.2469, 307.5992, 548.4622, 623.2137, 947.5407, 115.8548, 1219.008, 63.07628, 1076.884, 411.0626, 986.7013, 703.3283, 488.6784, 769.7088, 1369.093, 315.7033, 1680.843, 712.5535, 586.8561, 497.9595, 74.03191, 0.7919247, 966.5944, 796.131, 705.0399, 610.2002, 1406.932, 1353.915, 1.400753, 972.4267, 601.6464, 860.408, 200.9794, 1723.587, 948.2862, 2015.789, 1166.124, 7.988966, 155.0228, 1048.485, 1278.134
282.1, 1.554658, 776.0823, 312.8618, 798.1632, 2199.827, 652.0895, 1291.973, 162.1789, 948.709, 859.1215, 450.9326, 847.6287, 294.0182, 557.0521, 593.2966, 1041.254, 110.2735, 1163.073, 59.76946, 1026.083, 391.8667, 1020.28, 668.8498, 519.4814, 734.275, 1349.82, 300.0833, 1686.33, 737.3376, 561.0419, 475.2115, 70.90745, 0.7567323, 1020.23, 801.7128, 676.1831, 578.4872, 1346.252, 1361.63, 1.341039, 930.6463, 611.6085, 886.3364, 192.1967, 1646.683, 947.1931, 2050.975, 1134.743, 7.663614, 147.7513, 996.1695, 1212.436
282.2, 1.476334, 742.3842, 297.6803, 756.11, 2106.436, 677.5243, 1350.924, 153.3949, 1003.637, 819.2264, 480.0617, 886.6425, 281.0367, 557.6669, 564.8156, 1062.921, 104.9611, 1109.705, 56.63601, 977.6786, 373.5673, 975.4444, 636.0615, 528.3635, 700.4724, 1474.754, 285.236, 1762.515, 706.1008, 536.3632, 512.0726, 67.91485, 0.7231039, 976.2944, 775.5054, 648.5074, 548.4225, 1288.19, 1325.366, 1.28387, 986.2477, 583.8431, 842.4554, 183.7978, 1751.985, 1107.004, 1962.448, 1078.296, 7.351513, 140.8208, 946.4647, 1150.115
282.3, 1.401956, 710.1493, 283.2354, 779.8521, 2017.01, 684.5349, 1282.724, 164.6689, 969.0569, 781.184, 457.7974, 1064.153, 268.6285, 613.7206, 579.1354, 1012.954, 99.90465, 1058.786, 53.66683, 931.5577, 578.3433, 932.5793, 712.7313, 501.8816, 668.2259, 1410.096, 271.1234, 1682.403, 676.1874, 512.77, 743.493, 65.04855, 0.6909699, 934.2509, 761.2582, 621.9645, 519.9202, 1232.631, 1384.063, 1.229139, 1005.598, 557.3382, 800.7469, 175.7659, 1840.269, 1070.243, 1877.742, 1119.228, 7.052122, 134.2155, 899.2399, 1090.997
282.4, 1.331325, 753.0252, 269.4915, 764.7653, 2045.596, 653.0194, 1273.207, 167.4437, 1249.214, 744.9082, 742.2119, 1018.932, 256.7681, 583.4041, 563.9272, 965.3364, 95.09177, 1010.203, 50.85331, 887.6125, 551.3357, 891.5978, 677.7919, 476.727, 696.7519, 1348.273, 257.709, 1789.114, 647.5412, 588.2891, 726.3498, 62.30323, 0.6602638, 894.0178, 795.2902, 596.508, 688.3619, 1179.469, 1326.123, 1.176741, 962.3926, 532.0365, 761.1033, 168.0849, 1828.941, 1022.748, 1801.133, 1063.552, 6.764923, 127.92, 854.3715, 1034.919
282.5, 1.264253, 720.3282, 256.4146, 724.4718, 1958.752, 622.9548, 1248.443, 186.7989, 1240.381, 710.317, 779.3603, 975.6331, 245.4313, 554.585, 577, 919.9571, 90.51076, 1129.459, 48.18729, 845.7404, 525.5893, 879.6185, 644.5652, 452.8331, 664.6767, 1372.873, 400.4897, 1707.792, 776.7512, 562.4118, 750.0242, 59.67376, 0.6309224, 855.5174, 859.0989, 572.0934, 652.5868, 1262.057, 1398.783, 1.126576, 1047.7, 634.6881, 723.4224, 160.7397, 1819.205, 1037.642, 1723.389, 1010.646, 6.489421, 121.9198, 880.5078, 1024.094
282.6, 1.20056, 843.8873, 394.6305, 686.3013, 2140.827, 688.9115, 1185.417, 176.6815, 1398.623, 677.332, 836.6846, 934.1738, 234.5951, 527.1896, 549.3013, 876.7111, 86.15043, 1077.634, 45.66104, 883.0987, 501.0452, 868.2477, 637.6008, 582.5522, 634.0781, 1462.545, 380.6747, 1801.385, 743.8447, 681.4285, 715.7613, 57.15528, 0.6028848, 947.8315, 937.2201, 548.678, 618.671, 1207.626, 1428.002, 1.07855, 1002.686, 656.5693, 687.6071, 153.7154, 1827.211, 1164.251, 1791.871, 960.3713, 6.225139, 116.201, 887.1744, 1112.109
282.7, 1.140075, 828.967, 375.4812, 732.299, 2049.94, 686.543, 1125.573, 167.112, 1459.345, 645.8787, 833.5621, 894.4764, 224.2373, 501.1474, 522.9323, 835.498, 82.00016, 1028.186, 43.26723, 944.7746, 532.5453, 918.7676, 606.3444, 553.3544, 604.8881, 1505.346, 539.7598, 1787.486, 712.3323, 745.6624, 683.0636, 54.74308, 0.5760932, 907.0137, 888.424, 526.2211, 586.5178, 1155.542, 1432.356, 1.032572, 959.6052, 626.7628, 653.5648, 146.9981, 1771.006, 1112.585, 1800.607, 912.5978, 5.971619, 110.7505, 934.4709, 1054.945
282.8, 1.082638, 826.4583, 357.2611, 920.2625, 2134.645, 728.8515, 1158.225, 177.8266, 1396.771, 615.886, 794.9031, 962.6062, 214.3369, 554.4636, 497.8291, 796.2223, 78.04983, 1149.893, 40.99891, 900.2059, 507.6764, 878.3931, 668.2936, 525.6199, 577.0418, 1439.347, 571.6348, 1721.801, 682.1549, 712.8627, 694.4351, 52.43269, 0.5504922, 914.0184, 842.1685, 611.3754, 643.1637, 1220.422, 1372.394, 0.9885531, 1010.763, 668.2529, 621.2079, 140.5743, 1907.042, 1063.211, 1722.886, 1142.15, 5.728424, 105.5556, 944.759, 1260.433
282.9, 1.028095, 938.347, 339.9251, 871.7762, 2105.695, 695.2957, 1146.204, 236.6302, 1469.39, 587.2862, 758.0371, 921.7005, 204.8735, 527.0742, 473.931, 758.7928, 74.2898, 1097.13, 38.84952, 898.9092, 483.9688, 839.7928, 635.5326, 499.2755, 723.5914, 1478.808, 679.6833, 1643.539, 653.2559, 681.5058, 773.0211, 50.21981, 0.5260288, 874.6567, 798.3212, 586.3522, 609.7376, 1167.786, 1314.942, 0.9464111, 967.3358, 637.916, 590.453, 134.4313, 1821.952, 1044.828, 1882.524, 1206.951, 5.495133, 100.6044, 1111.387, 1374.284
283, 0.9762992, 924.7075, 345.0148, 905.1088, 2208.038, 727.4745, 1115.24, 223.8138, 1417.314, 560.0144, 722.8809, 888.7586, 195.828, 501.0377, 451.1801, 723.1229, 70.71091, 1093.289, 36.81281, 856.5041, 461.3683, 848.3728, 604.3776, 583.4086, 690.2806, 1477.345, 646.0546, 1593.555, 625.5812, 651.5282, 737.7076, 48.10032, 0.5026526, 918.6401, 756.7568, 562.3533, 578.0487, 1117.421, 1259.895, 0.9060655, 1012.775, 608.9562, 561.2207, 128.5567, 1925.356, 1036.825, 1802.044, 1195.533, 5.271344, 95.88548, 1055.933, 1403.433
283.1, 0.9271132, 884.556, 328.2731, 938.7039, 2148.976, 745.3243, 1100.714, 264.2597, 1377.367, 534.009, 689.3551, 906.8373, 187.1819, 476.2874, 429.5214, 689.1298, 67.30444, 1043.123, 34.88287, 919.6818, 559.1467, 874.9745, 601.1946, 554.1678, 658.5033, 1412.573, 614.0898, 1611.825, 599.079, 622.8692, 704.0073, 46.07028, 0.4803152, 879.0794, 717.3564, 539.3365, 548.0067, 1069.227, 1306.85, 0.8674399, 986.4343, 629.431, 533.4356, 122.9388, 2104.895, 1081.915, 1724.261, 1136.061, 5.056668, 91.38788, 1003.246, 1428.92
283.2, 0.8804051, 856.0681, 354.8143, 889.246, 2186.882, 711.0101, 1045.146, 287.1876, 1318.309, 618.7173, 657.3842, 868.3015, 178.9174, 521.3065, 408.9024, 656.7347, 64.06207, 995.2592, 33.05411, 941.4496, 533.0356, 863.4536, 571.7229, 526.3926, 675.9717, 1430.763, 583.7064, 1661.165, 573.6995, 595.4708, 671.8466, 44.12592, 0.4589705, 841.2223, 680.0075, 517.2619, 630.4323, 1023.113, 1252.142, 0.830461, 982.5964, 600.8565, 699.7067, 117.5664, 2010.977, 1033.902, 1658.041, 1079.548, 4.850734, 505.8308, 1089.816, 1355.471
283.3, 0.8360502, 885.7752, 344.4355, 945.9326, 2094.04, 678.2758, 992.3831, 271.6329, 1394.844, 661.5842, 697.5027, 831.4033, 171.0179, 495.555, 389.2732, 625.8624, 60.97589, 1211.589, 31.32123, 897.0378, 508.1438, 825.5098, 543.696, 500.0095, 644.8531, 1442.681, 554.8264, 1652.565, 549.3951, 631.2534, 641.155, 42.26361, 0.4385743, 881.2796, 644.6031, 496.0908, 597.6678, 978.9868, 1199.724, 0.7950584, 940.379, 630.4013, 665.0654, 112.4288, 2077.023, 1037.645, 1680.133, 1025.846, 4.653188, 595.3345, 1035.439, 1285.798
283.4, 0.7939299, 847.3141, 399.839, 896.0939, 2005.14, 691.2866, 1016.762, 256.9207, 1438.204, 630.8622, 665.1539, 878.8276, 163.4672, 471.0755, 370.5863, 596.4414, 58.0384, 1194.052, 29.67919, 854.721, 484.4144, 789.2335, 517.043, 498.6764, 615.1671, 1379.429, 527.3752, 1674.097, 526.1204, 603.4863, 611.8655, 40.47991, 0.4190845, 919.3271, 611.042, 554.7774, 566.6062, 936.764, 1280.2, 0.7611651, 912.5094, 601.7828, 632.1392, 107.5157, 1984.349, 1002.015, 1607.613, 974.8158, 4.463686, 657.2367, 983.7745, 1219.706
283.5, 0.7539316, 810.5231, 380.4369, 864.4674, 2155.429, 659.4603, 1041.179, 287.477, 1376.537, 601.5669, 634.3054, 962.5829, 156.2498, 447.8053, 352.7964, 568.4034, 55.24242, 1139.263, 28.12324, 814.4005, 461.7931, 774.6982, 491.6965, 473.6825, 618.3364, 1330.062, 501.2822, 1778.827, 503.8317, 736.5353, 715.9949, 38.77149, 0.4004607, 879.7368, 658.1922, 532.0708, 537.1589, 1053.248, 1226.608, 0.7287166, 892.0848, 574.4634, 739.2481, 102.8173, 1948.219, 1169.612, 1706.217, 1112.723, 4.281902, 626.4083, 934.6882, 1226.75
283.6, 0.7159485, 919.5046, 361.9763, 854.4252, 2192.309, 760.473, 1009.797, 290.2794, 1396.552, 609.9224, 604.8876, 921.6783, 149.3511, 454.6236, 378.9558, 541.6835, 52.58113, 1086.987, 26.64886, 851.6713, 569.8632, 850.7518, 546.4943, 581.5055, 711.9352, 1271.748, 476.4803, 1697.974, 554.5011, 704.1371, 683.2865, 37.13517, 0.3826647, 909.6453, 696.4285, 510.2935, 509.242, 1007.822, 1220.185, 0.6976514, 863.5531, 668.6776, 819.1386, 98.3242, 1966.73, 1174.682, 1794.917, 1057.37, 4.107521, 597.026, 971.4633, 1245.088
283.7, 0.6798789, 880.7083, 345.548, 809.4077, 2186.185, 818.6541, 970.2401, 328.6461, 1336.671, 593.548, 576.8341, 882.5118, 142.757, 466.6355, 377.2935, 585.0045, 50.04805, 1037.111, 25.25177, 825.7981, 621.1819, 813.3662, 519.7041, 560.0884, 679.161, 1255.205, 452.9054, 1675.663, 562.7516, 673.164, 652.0723, 35.56791, 0.3656594, 870.4719, 760.6569, 558.5883, 482.776, 1100.575, 1314.13, 0.6679105, 861.5976, 653.7769, 866.5192, 94.02747, 1878.977, 1122.552, 1728.298, 1130.605, 3.940242, 569.0219, 922.9912, 1287.753
283.8, 0.6456265, 842.4672, 332.2537, 766.7621, 2131.632, 839.4126, 926.8523, 379.1883, 1279.358, 624.8536, 664.6064, 845.0098, 136.4541, 443.5846, 359.1817, 557.5042, 47.637, 1104.206, 23.92793, 786.842, 592.1739, 781.2659, 494.2272, 585.9614, 647.8956, 1207.945, 430.497, 1917.024, 604.9022, 643.5533, 670.9696, 34.06679, 0.3494099, 832.9855, 721.0535, 535.7257, 457.6854, 1053.108, 1320.953, 0.6394375, 868.4305, 659.9288, 892.9435, 307.3385, 1887.337, 1072.736, 1653.698, 1074.364, 3.779775, 542.3314, 876.9377, 1221.56
283.9, 0.6130998, 805.8867, 370.7868, 726.3635, 2133.188, 800.7667, 899.4377, 366.7631, 1224.502, 595.8373, 633.7833, 856.261, 130.4294, 421.6723, 341.9393, 531.2966, 45.34211, 1053.539, 22.67349, 799.0158, 564.5204, 799.7926, 469.9993, 556.5927, 618.0695, 1154.985, 409.1973, 1829.889, 579.276, 615.2451, 696.3119, 32.62902, 0.3338825, 895.9568, 809.5318, 513.7988, 433.8989, 1153.195, 1283.16, 0.6121783, 876.219, 629.9698, 848.7354, 354.519, 1863.554, 1025.131, 1639.746, 1020.92, 3.625843, 516.8928, 833.1821, 1158.77
284, 0.5822118, 836.5658, 367.9521, 688.0933, 2169.816, 853.2808, 854.0308, 346.8984, 1257.558, 616.3495, 604.3896, 819.8745, 124.6707, 479.5506, 348.6011, 591.658, 43.15776, 1005.197, 21.48482, 761.3231, 538.1583, 768.4838, 446.959, 682.7001, 637.0239, 1173.58, 388.9514, 1746.714, 606.3859, 588.1821, 664.5027, 31.25194, 0.3190451, 857.3729, 767.3837, 541.9833, 411.3486, 1103.459, 1247.394, 0.5860811, 838.5721, 667.8218, 806.716, 339.0267, 1780.405, 1144.089, 1713.177, 1013.043, 3.47818, 492.6474, 866.0159, 1130.71
284.1, 0.5528799, 800.2415, 350.0973, 673.127, 2096.368, 813.9964, 875.9525, 328.1097, 1307.03, 628.4588, 576.3593, 785.0341, 119.1663, 486.6685, 331.8667, 610.2682, 41.07865, 1099.019, 20.35847, 725.4085, 558.8795, 796.9495, 425.0482, 703.5483, 607.6983, 1142.604, 369.7072, 1667.32, 580.6968, 562.3096, 663.5294, 29.93297, 0.304867, 820.4506, 727.4301, 548.0581, 389.9702, 1078.313, 1342.432, 0.5610964, 802.5428, 637.5045, 766.7769, 324.2113, 1781.141, 1093.317, 1746.897, 989.4429, 3.336531, 621.1697, 822.8052, 1072.59
284.2, 0.5250257, 765.4943, 333.1089, 640.7341, 2065.523, 776.5206, 831.7311, 357.3777, 1250.988, 668.8853, 549.6288, 896.1021, 113.9049, 495.1542, 315.9355, 682.4709, 39.0997, 1048.59, 19.29116, 831.2532, 532.7808, 761.9282, 404.2116, 668.286, 579.7227, 1148.502, 351.4152, 1591.534, 595.6118, 537.5751, 633.2178, 28.66967, 0.291319, 817.7858, 689.5567, 525.6265, 369.7029, 1171.12, 1286.234, 0.5371769, 823.8804, 608.5635, 758.3999, 310.0434, 2001.23, 1044.798, 1671.495, 1010.211, 3.20065, 592.0331, 781.7505, 1086.93
284.3, 0.4985749, 732.256, 316.9449, 641.3008, 2054.667, 740.7701, 906.1329, 338.0213, 1229.529, 713.051, 524.1381, 858.0225, 108.8758, 470.6945, 321.4479, 683.0588, 37.21608, 1000.475, 18.27981, 792.0397, 507.9008, 829.8298, 384.3964, 634.7911, 563.7193, 1098.148, 334.0282, 1745.021, 592.7895, 513.9286, 604.2908, 27.45969, 0.2783731, 888.8516, 653.6552, 552.8652, 350.489, 1192.811, 1232.389, 0.514277, 798.9763, 580.9363, 785.4294, 296.4946, 1911.938, 1221.687, 1599.348, 991.0059, 3.070304, 564.2632, 742.7444, 1142.592
284.4, 0.4734566, 700.4609, 366.1165, 624.7012, 1994.817, 706.6656, 860.3879, 319.7134, 1234.302, 679.939, 499.8297, 821.5611, 104.0687, 447.4431, 345.6718, 650.9491, 35.42321, 954.5677, 17.32147, 823.0987, 484.1828, 898.7711, 365.5525, 638.0256, 537.7683, 1050.001, 317.5015, 1665.704, 567.6764, 491.3222, 685.159, 26.30078, 0.2660025, 850.5736, 619.6228, 594.4708, 332.2736, 1185.412, 1282.209, 0.4923534, 850.5027, 604.9778, 746.5442, 283.5378, 1826.63, 1167.471, 1553.772, 984.7684, 2.945265, 537.7958, 705.6844, 1146.716
284.5, 0.4496038, 670.0463, 348.3508, 591.7873, 1959.058, 733.9081, 816.9524, 302.397, 1181.378, 732.9794, 476.6485, 839.2176, 99.4739, 425.3403, 329.0779, 620.3488, 33.71671, 1000.706, 16.41338, 836.959, 461.5723, 885.1638, 347.6324, 646.5602, 538.9691, 1064.298, 301.7924, 1589.992, 572.0677, 469.7103, 653.8593, 25.19077, 0.2541816, 973.6929, 587.3623, 570.1395, 315.0049, 1328.349, 1338.503, 0.4713644, 881.4235, 641.1699, 859.9237, 271.1473, 1820.546, 1115.662, 1676.163, 987.358, 2.825319, 617.2581, 670.4736, 1087.773
284.6, 0.4269527, 676.769, 331.4472, 662.8408, 1991.386, 700.1195, 775.7096, 286.0186, 1130.723, 824.1933, 454.5425, 923.393, 95.08195, 404.3293, 313.2806, 628.1583, 32.09242, 954.7883, 15.5529, 943.7717, 440.0177, 846.266, 330.5909, 641.9339, 514.1575, 1017.635, 286.8607, 1540.46, 547.8325, 449.049, 742.9676, 24.12761, 0.242886, 931.7613, 556.7814, 546.8041, 298.6336, 1463.586, 1394.052, 0.4512701, 953.2308, 612.0624, 883.2227, 259.2983, 1758.385, 1066.152, 1603.814, 1042.072, 2.710258, 588.3049, 825.8998, 1119.786
284.7, 0.4054428, 647.3832, 315.3638, 627.9174, 1998.28, 778.3062, 736.5489, 270.5272, 1082.24, 785.9203, 433.4617, 884.1537, 90.88393, 384.3562, 298.2417, 598.6293, 30.54638, 910.9775, 14.73753, 899.2503, 419.4697, 822.3279, 314.3847, 609.7598, 490.488, 1004.779, 272.6676, 1511.895, 524.624, 429.2965, 709.027, 23.10933, 0.2320924, 891.6355, 527.7928, 524.4238, 283.1132, 1400.463, 1335.693, 0.4320325, 912.2751, 584.2764, 839.4959, 247.967, 1811.256, 1018.839, 1534.588, 990.2346, 2.599882, 560.7099, 826.5222, 1099.45
284.8, 0.3850166, 624.7294, 320.4987, 594.8341, 2068.232, 742.4735, 699.3652, 330.1852, 1035.836, 749.4246, 413.3586, 846.5818, 86.87125, 472.4335, 283.9247, 591.045, 29.07482, 962.1071, 13.9649, 856.8292, 399.8812, 886.52, 298.9729, 664.6722, 489.4269, 1070.313, 259.1768, 1516.838, 598.6469, 410.4129, 676.637, 22.13401, 0.2217785, 853.2377, 589.9313, 827.2134, 268.3994, 1340.063, 1279.778, 0.4136149, 873.0792, 653.0264, 797.9339, 397.5605, 1746.844, 1062.652, 1468.35, 940.9756, 2.494001, 598.0179, 861.7963, 1229.95
284.9, 0.3656194, 701.9976, 304.9467, 605.4139, 2098.249, 775.9829, 664.0587, 312.3017, 1239.435, 828.0363, 394.1879, 896.7478, 83.03573, 449.0962, 270.295, 563.2607, 27.67415, 917.9605, 13.23278, 850.0392, 381.2075, 847.5626, 284.3167, 700.8998, 466.896, 1057.049, 246.3535, 1447.893, 633.5007, 392.3599, 645.7266, 21.19987, 0.2119229, 816.4934, 559.2167, 793.3562, 254.4504, 1408.187, 1313.989, 0.3959825, 918.5605, 623.3807, 758.4296, 380.1872, 1800.658, 1040.458, 1494.433, 894.1669, 2.392433, 569.9673, 818.7961, 1166.729
285, 0.3471995, 709.9311, 475.7335, 577.5593, 2009.17, 740.2572, 649.994, 295.3867, 1186.291, 789.5848, 375.9062, 932.1955, 79.36956, 451.2023, 257.3196, 641.7568, 26.34095, 875.8396, 12.53905, 892.1337, 363.4058, 822.9613, 270.379, 665.7703, 445.4023, 1010.705, 234.1647, 1515.593, 606.663, 375.101, 616.2282, 20.30514, 0.2025052, 874.7485, 589.3409, 760.8847, 241.2262, 1347.453, 1369.525, 0.3791018, 975.1331, 719.122, 920.2481, 363.5732, 1800.868, 1030.485, 1521.637, 849.6868, 2.295001, 543.2325, 777.9415, 1186.357
285.1, 0.3297075, 679.1053, 476.9945, 555.6674, 2108.409, 706.1763, 637.0529, 279.388, 1135.425, 822.179, 358.4725, 892.5821, 75.86526, 428.9138, 244.9671, 611.5886, 25.07199, 835.6514, 11.88168, 850.0483, 346.4354, 831.1746, 257.1245, 712.7963, 424.898, 1091.453, 222.5789, 1446.704, 580.9622, 358.6013, 588.0774, 19.44818, 0.1935061, 837.0779, 558.657, 729.7422, 352.746, 1289.339, 1349.614, 0.3629406, 933.2364, 686.4758, 892.85, 347.6851, 1720.515, 984.7552, 1492.138, 807.4193, 2.201537, 601.1378, 810.0692, 1139.586
285.2, 0.3130968, 669.4241, 453.8485, 526.3907, 2103.304, 673.6644, 604.8921, 264.2558, 1137.863, 917.5384, 341.8472, 854.6521, 72.51568, 407.7263, 261.1927, 582.8386, 23.86415, 797.3073, 11.25877, 911.6959, 376.4221, 853.5623, 244.5197, 752.2039, 405.3377, 1043.6, 211.5664, 1574.531, 611.9475, 469.5739, 561.2126, 18.62738, 0.1849069, 917.0583, 529.5707, 699.8745, 334.4133, 1320.566, 1408.594, 0.3474685, 905.2986, 716.1945, 944.0922, 332.4914, 1778.114, 1072.126, 1576.25, 767.2544, 2.111879, 572.9408, 1020.496, 1279.499
285.3, 0.297323, 640.3572, 431.8257, 532.6062, 2084.787, 705.3052, 574.3549, 249.9431, 1089.073, 927.3593, 325.993, 818.3339, 69.31399, 499.3258, 248.6543, 555.4401, 22.7145, 760.7226, 10.66852, 868.6877, 398.9418, 816.0532, 232.5329, 714.503, 431.0125, 1119.74, 201.0987, 1622.475, 646.3328, 741.8732, 535.575, 17.84123, 0.1766898, 933.3361, 539.7656, 671.2291, 317.0334, 1396.699, 1463.972, 0.3326559, 898.4998, 683.6812, 897.3519, 317.9616, 1814.785, 1037.229, 1508.213, 729.0875, 2.025872, 546.0665, 969.5775, 1213.731
285.4, 0.2823438, 672.1868, 410.8715, 504.5446, 2073.816, 672.8335, 651.8173, 275.1173, 1135.166, 884.2955, 310.8741, 783.5591, 66.25365, 474.66, 236.7177, 532.7487, 21.62024, 725.8166, 10.10922, 916.424, 380.3119, 828.3173, 221.1337, 678.6917, 411.1707, 1070.647, 191.1489, 1643.993, 618.9514, 709.2402, 511.1086, 17.08825, 0.1688379, 893.1425, 574.9993, 643.7562, 300.5568, 1336.461, 1402.686, 0.3184747, 859.8956, 652.6439, 852.9255, 304.0668, 1944.078, 991.1992, 1443.113, 786.0109, 1.943369, 520.4527, 921.1995, 1151.344
285.5, 0.2681193, 642.9999, 390.9341, 543.6445, 2021.918, 707.8572, 618.9111, 260.2164, 1086.492, 843.2315, 435.4329, 1020.109, 63.32844, 451.2127, 225.3542, 634.7523, 20.57869, 763.4783, 9.579238, 873.1927, 397.9912, 807.3849, 210.2933, 644.6752, 392.2423, 1101.137, 181.6915, 1580.271, 602.0222, 678.0426, 537.7853, 16.36705, 0.1613349, 854.6798, 545.0621, 617.4078, 284.9364, 1354.984, 1408.845, 0.3048981, 822.9501, 623.0156, 810.6987, 290.7792, 1857.335, 1029.07, 1548.093, 767.751, 1.864225, 496.0403, 875.2354, 1092.163
