 , C000, C001, C003, C004, C005, C007, C008, C009, C010, C012, C013, C014, C015, C016, C017, C018, C019, C020, C021, C022, C023, C025, C026, C028, C031, C032, C033, C035, C036, C037, C038, C039, C040, C041, C043, C044, C048, C049, C051, C054, C055, C056, C059, C060, C062, C067, C072, C079, C085, C090, C097, C111
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
260.5, 303.9738, 352.8018, 2172.6, 186.199, 941.6142, 242.1422, 1332.91, 503.5501, 889.5255, 410.8637, 530.9781, 372.2215, 657.0315, 1408.043, 108.2734, 296.6168, 70.51067, 213.523, 535.0262, 6.279735, 784.1564, 0.1194911, 0.01360995, 1776.462, 781.3406, 2012.88, 889.9372, 1527.6, 628.0163, 620.0607, 413.652, 858.7773, 177.6514, 1115.713, 0.002668887, 41.55928, 1003.897, 362.9851, 1207.694, 1154.219, 2032.666, 937.2652, 1482.812, 1034.69, 163.3166, 1075.838, 1651.314, 964.6705, 1173.823, 1055.89, 1354.131, 2907.464
260.6, 289.8184, 337.7683, 2066.744, 178.356, 937.7163, 231.5115, 1331.513, 476.2467, 849.897, 392.2421, 500.5925, 356.1697, 629.6721, 1470.311, 103.755, 361.9247, 66.88729, 204.472, 512.2027, 6.016667, 779.5476, 0.1134973, 0.01293107, 1751.805, 787.1578, 2546.345, 891.3972, 1481.262, 639.0982, 591.9643, 420.5896, 873.9006, 169.8085, 1171.812, 0.002547367, 39.80141, 969.5448, 348.0192, 1220.409, 1103.529, 2136.102, 899.1718, 1464.18, 989.9309, 155.577, 1027.573, 1673.815, 949.0429, 1144.182, 1006.286, 1294.807, 2980.602
260.7, 276.3222, 352.8185, 2040.105, 170.8433, 894.4367, 221.3475, 1260.232, 450.4237, 812.034, 374.4646, 515.8051, 340.8102, 603.4519, 1583.275, 99.42516, 437.8343, 63.45011, 195.8046, 490.3528, 5.76462, 818.2393, 0.1078042, 0.01228606, 1793.252, 826.9019, 2874.721, 851.7953, 1599.763, 657.3026, 565.141, 470.2375, 837.4208, 162.3118, 1163.889, 0.00243138, 38.11789, 1039.706, 333.6703, 1252.411, 1171.102, 2257.806, 862.6267, 1427.515, 947.108, 148.2042, 981.4741, 1602.534, 977.5914, 1133.555, 1184.936, 1238.083, 3195.78
260.8, 263.4544, 378.5876, 1940.704, 167.6931, 853.1547, 211.6297, 1192.766, 426.0008, 805.2847, 357.4927, 499.3379, 326.113, 578.3236, 1548.692, 95.27602, 427.768, 60.18956, 187.5047, 469.4349, 5.523131, 784.7556, 0.1023967, 0.01167322, 1869.928, 792.7382, 2890.072, 813.9528, 1671.16, 679.6973, 539.5331, 501.5996, 846.0681, 155.1461, 1189.492, 0.002320675, 36.50558, 991.1401, 351.2297, 1256.98, 1238.239, 2162.97, 827.5669, 1365.75, 906.1376, 141.1807, 937.4428, 1635.41, 977.8091, 1085.905, 1129.269, 1183.844, 3491.739
260.9, 279.8185, 397.0984, 1869.101, 160.6296, 813.778, 202.3386, 1128.912, 402.9023, 834.8752, 341.2901, 499.6984, 312.0497, 554.2417, 1522.692, 91.30003, 419.5912, 57.09655, 179.5565, 449.4094, 5.291759, 752.642, 0.09726042, 0.01109095, 1793.423, 759.9859, 2904.867, 777.7916, 1648.344, 694.8235, 515.0856, 491.0997, 841.4147, 148.2967, 1139.735, 0.00221501, 34.96148, 1057.874, 336.7485, 1204.566, 1227.39, 2072.118, 793.932, 1411.216, 866.9395, 134.4902, 895.3869, 1699.513, 1029.946, 1040.258, 1174.956, 1131.981, 3683.031
261, 266.7879, 380.1773, 1878.968, 153.8636, 776.2186, 193.4553, 1068.476, 381.0561, 841.4237, 325.8218, 484.0844, 298.5928, 531.1625, 1472.977, 87.48997, 419.4722, 54.16249, 187.4461, 430.2382, 5.070079, 721.8427, 0.09238178, 0.01053772, 1812.84, 728.5868, 2941.413, 743.2368, 1671.965, 678.8079, 491.7459, 467.4572, 866.3, 141.7498, 1143.481, 0.002114156, 33.48268, 1008.46, 322.8643, 1154.338, 1259.266, 1985.082, 849.6541, 1489.725, 829.4371, 370.3279, 855.2177, 1627.138, 1040.091, 996.5291, 1175.622, 1082.39, 3897.16
261.1, 254.3642, 397.4392, 1851.527, 147.3826, 740.3928, 184.9621, 1011.276, 360.3945, 858.2261, 311.0546, 528.7925, 287.8134, 509.0444, 1508.423, 166.4424, 439.0391, 51.37921, 179.5004, 538.7294, 4.857686, 692.3036, 0.08774786, 0.01001209, 1781.091, 754.7997, 2973.671, 884.2346, 1593.174, 646.0399, 469.4637, 465.6685, 870.2938, 135.4918, 1121.906, 0.002017894, 32.06643, 988.2701, 460.3535, 1158.431, 1326.369, 2001.85, 829.1169, 1425.268, 902.4413, 450.4059, 816.8506, 1557.844, 1013.666, 954.6389, 1263.694, 1034.971, 4007.218
261.2, 270.7305, 406.5264, 1846.798, 141.1746, 748.2104, 176.8417, 974.1609, 340.8532, 884.8701, 296.9567, 521.7382, 416.6525, 487.8474, 1440.847, 159.4965, 417.6922, 48.73895, 189.9473, 515.7479, 4.65419, 704.2484, 0.08334637, 0.009512679, 1804.553, 723.6149, 2885.467, 948.07, 1579.633, 698.1696, 448.1912, 494.1573, 881.4729, 129.5101, 1182.197, 0.001926015, 30.71009, 973.2217, 527.5659, 1248.046, 1268.119, 2029.513, 866.1607, 1363.601, 863.4031, 429.0611, 1048.812, 1598.122, 1111.118, 914.5095, 1204.328, 989.6302, 4016.292
261.3, 258.1232, 389.2035, 1827.545, 135.228, 778.209, 169.0779, 1107.017, 383.8693, 968.5441, 283.4978, 491.8813, 398.6847, 467.5329, 1433.574, 240.6814, 397.3831, 46.23437, 239.7303, 493.7468, 4.459219, 770.9908, 0.07916567, 0.009038177, 1816.65, 693.7185, 2884.817, 905.9504, 1567.409, 664.4669, 427.8826, 470.3676, 880.1055, 123.7925, 1135.657, 0.00183832, 29.41111, 927.7616, 505.8143, 1196.005, 1212.427, 1975.252, 915.3299, 1381.583, 826.0536, 408.7278, 1001.76, 1530.065, 1138.77, 1083.313, 1253.269, 1038.279, 4047.957
261.4, 246.1029, 372.6188, 1882.847, 129.532, 754.0572, 161.6549, 1077.201, 453.2058, 925.3954, 270.6488, 463.733, 381.4917, 448.0644, 1566.666, 388.2526, 378.0616, 43.85849, 229.5684, 472.6841, 4.272416, 803.3253, 0.07519468, 0.008587345, 1742.325, 665.0573, 2786.609, 1144.637, 1658.206, 728.528, 408.4943, 447.7232, 843.3666, 118.3274, 1088.152, 0.001754617, 28.16709, 957.3485, 484.9596, 1146.133, 1264.674, 2056.853, 906.8863, 1373.956, 790.3198, 460.613, 956.8184, 1464.905, 1177.922, 1108.991, 1240.34, 1071.618, 4008.698
261.5, 234.6424, 356.7408, 1791.109, 124.0759, 777.7997, 154.5578, 1039.342, 428.6321, 884.1689, 258.3822, 553.6283, 365.0402, 429.4066, 1559.78, 372.0503, 359.6795, 41.60471, 219.8372, 581.2812, 4.093438, 781.769, 0.07142287, 353.3773, 1740.64, 637.5801, 2820.565, 1154.088, 1630.078, 693.3598, 389.9844, 426.1689, 857.3281, 113.1035, 1042.634, 420.9614, 26.97568, 970.4595, 536.3249, 1172.391, 1300.59, 2070.502, 935.9927, 1465.167, 756.1318, 438.7845, 913.8932, 1524.969, 1243.412, 1062.373, 1261.681, 1024.672, 3990.877
261.6, 223.7156, 341.5394, 1703.841, 118.8496, 741.901, 147.7722, 1069.293, 405.3908, 844.7791, 246.6716, 600.7325, 349.2981, 411.5257, 1501.627, 356.5242, 461.1255, 39.46674, 237.5827, 556.4845, 3.921957, 793.8017, 0.06784026, 440.8079, 1782.939, 611.2383, 2768.115, 1189.879, 1613.801, 659.8893, 372.3133, 486.3376, 821.54, 108.1102, 999.0201, 401.7941, 25.83466, 925.1284, 543.5754, 1213.559, 1354.886, 1983.534, 897.951, 1440.585, 817.692, 479.5398, 872.8937, 1579.705, 1190.401, 1017.715, 1259.023, 979.7817, 3919.007
261.7, 213.2976, 326.9858, 1656.503, 113.8434, 707.6591, 141.2846, 1024.766, 383.4098, 807.144, 235.4917, 632.5454, 334.2349, 394.3894, 1593.551, 437.0485, 559.0262, 37.43864, 374.3268, 532.7455, 3.757661, 761.318, 0.06443735, 418.82, 1794.691, 585.9847, 2852.427, 1137.017, 1656.684, 628.0345, 355.4429, 462.9244, 787.2459, 103.3374, 957.2307, 383.4996, 24.74191, 923.6605, 521.1638, 1233.099, 1364.191, 1900.218, 881.3985, 1398.775, 819.272, 456.8143, 833.7336, 1649.111, 1139.65, 974.934, 1199.876, 936.8584, 3901.891
261.8, 203.3648, 367.6776, 1746.212, 109.0481, 674.9976, 135.0818, 1002.138, 362.6205, 801.7996, 224.8185, 630.4213, 319.8213, 377.9666, 1619.974, 418.8099, 641.2367, 35.51475, 398.6161, 510.0193, 3.600246, 773.5687, 0.06120514, 564.5934, 1834.278, 561.7745, 2831.362, 1122.029, 1591.708, 597.7174, 339.337, 487.7856, 795.272, 98.77524, 1000.915, 366.0381, 23.69538, 897.9167, 522.8889, 1314.84, 1304.28, 1877.61, 962.4998, 1338.254, 828.2964, 475.9007, 796.3304, 1578.882, 1091.063, 933.9515, 1143.507, 895.8155, 3906.802
261.9, 193.8945, 388.0034, 1661.131, 104.4548, 714.0082, 129.1514, 948.4891, 342.9586, 804.4384, 214.6291, 709.6946, 306.0293, 362.2278, 1547.401, 468.2695, 610.0585, 33.68973, 382.5409, 488.2625, 3.449427, 842.3981, 0.05813505, 536.431, 1796.12, 538.5646, 2812.302, 1239.115, 1577.798, 568.8638, 323.9608, 599.9381, 838.6614, 94.41452, 985.5589, 349.3716, 22.69312, 855.9742, 501.3302, 1304.244, 1247, 1798.744, 932.9096, 1333.762, 994.1013, 627.4151, 760.6051, 1599.511, 1044.547, 999.0637, 1089.787, 913.3887, 3891.914
262, 202.4971, 371.4699, 1633.74, 100.055, 681.0536, 123.4813, 897.7124, 324.3627, 860.7155, 204.9014, 669.0818, 292.832, 347.1443, 1529.767, 448.728, 629.0827, 31.95849, 366.3254, 467.4338, 3.304925, 807.9257, 0.05521896, 509.6734, 1802.651, 516.3137, 2685.685, 1249.942, 1542.43, 573.4362, 309.2814, 583.9681, 836.0954, 90.24632, 947.4487, 333.4641, 21.73324, 891.4034, 528.2701, 1308.36, 1367.434, 1899.27, 894.9933, 1300.931, 1036.151, 597.6818, 726.4825, 1531.394, 1000.014, 957.0668, 1038.59, 935.2002, 3877.984
262.1, 203.4709, 355.6408, 1701.266, 95.84052, 649.6201, 118.0601, 907.8085, 306.7751, 834.5306, 195.6147, 781.0539, 280.2039, 406.3611, 1551.326, 483.1707, 735.4661, 30.31622, 350.7972, 547.11, 3.166477, 774.864, 0.05244915, 484.2504, 1895.313, 539.6058, 2698.847, 1194.411, 1469.743, 591.6954, 295.2672, 612.2659, 801.1937, 86.26214, 952.9237, 318.2808, 20.81397, 849.7651, 506.4895, 1311.783, 1307.381, 1910.626, 858.618, 1362.152, 991.3289, 569.3575, 693.8908, 1682.853, 1125.799, 973.8537, 1117.703, 894.23, 3812.194
262.2, 193.9957, 340.4863, 1678.337, 91.80355, 619.6374, 112.8769, 902.362, 290.1412, 797.3521, 186.7489, 736.3574, 268.1203, 395.4671, 1553.699, 463.0074, 1000.552, 28.75834, 445.0729, 662.5032, 3.033828, 743.1553, 0.04981827, 460.0956, 1952.377, 564.0612, 2726.004, 1141.347, 1556.287, 889.9135, 281.8879, 606.3163, 838.0603, 82.45385, 913.0624, 303.7888, 203.4129, 903.2007, 485.6069, 1257.084, 1249.965, 1853.977, 823.7211, 1428.93, 984.6077, 542.3755, 662.7612, 1611.186, 1183.149, 932.9166, 1097.877, 855.0546, 3830.493
262.3, 184.9617, 325.9775, 1688.415, 87.93662, 591.0385, 107.9213, 893.2318, 274.4091, 839.7145, 178.2849, 694.2188, 256.5578, 508.0259, 1592.87, 443.6855, 1223.916, 27.28052, 426.2067, 772.2387, 2.906737, 904.8172, 0.04731936, 437.1456, 1973.897, 540.7568, 2721.211, 1090.641, 1496.871, 1046.839, 269.1149, 757.9906, 832.9172, 78.81369, 874.8686, 375.066, 299.3411, 861.0113, 465.5854, 1204.665, 1328.422, 1796.586, 823.0761, 1439.965, 942.0151, 516.6722, 860.2302, 1542.572, 1152.855, 893.7004, 1046.3, 817.5955, 3796.617
262.4, 176.3484, 312.087, 1606.15, 84.23257, 563.7596, 103.1833, 935.3543, 259.5302, 1010.535, 170.2045, 654.4915, 246.0744, 519.2363, 1615.692, 425.1699, 1480.655, 25.87864, 408.1403, 739.296, 2.784969, 869.0722, 0.04494579, 415.3403, 1893.139, 710.0931, 2732.489, 1183.764, 1426.331, 1394.602, 431.6306, 1033.083, 873.6669, 188.317, 838.2724, 414.0019, 295.3867, 820.7926, 446.3893, 1154.433, 1270.082, 1839.295, 789.6238, 1484.118, 901.265, 492.187, 1114.916, 1476.88, 1168.217, 904.972, 1096.955, 1052.222, 3820.229
262.5, 168.1362, 298.7884, 1716.854, 80.68455, 537.7397, 98.65322, 933.366, 245.4579, 1017.643, 162.4903, 617.0377, 235.4626, 497.6148, 1543.31, 407.427, 1740.402, 24.54879, 542.3333, 730.4634, 2.668303, 833.5083, 0.04269128, 394.6228, 1815.685, 680.7553, 2609.465, 1131.173, 1451.027, 1556.328, 454.4423, 1208.693, 855.667, 180.0032, 811.9383, 461.0606, 550.3955, 977.3912, 427.9846, 1106.295, 1214.304, 1762.038, 757.531, 1545.907, 862.2777, 468.8621, 1064.898, 1472.852, 1173.876, 866.9305, 1129.675, 1006.125, 3782.189
262.6, 160.3065, 286.0565, 1633.203, 124.3351, 630.6193, 94.32207, 883.3989, 232.1487, 1005.469, 155.1257, 704.6839, 225.3085, 476.8937, 1546.096, 390.4246, 1704.487, 23.28729, 519.3443, 732.6041, 2.556523, 799.3997, 0.04054986, 374.9386, 1741.4, 652.6296, 2631.377, 1080.919, 1416.16, 1686.625, 433.8505, 1285.602, 819.9483, 172.0564, 777.9745, 440.0675, 527.1149, 931.7363, 410.3388, 1060.164, 1210.612, 1825.446, 726.7426, 1479.02, 885.7097, 446.6426, 1017.124, 1458.419, 1147.088, 933.9629, 1076.605, 962.0478, 3709.118
262.7, 152.8413, 273.867, 1553.628, 119.0979, 625.7266, 90.18106, 904.4848, 219.5612, 970.8381, 148.095, 664.3578, 215.5922, 457.0354, 1515.487, 374.1316, 1768.21, 22.09061, 497.3298, 701.3522, 2.449427, 772.571, 0.03851586, 356.2364, 1829.194, 625.666, 2512.905, 1059.316, 1368.248, 1656.042, 414.1917, 1257.547, 785.7206, 164.4605, 745.4315, 420.0304, 504.8191, 888.2141, 533.2133, 1173.281, 1324.887, 1748.771, 697.2056, 1415.026, 847.3953, 425.4761, 971.4933, 1396.311, 1151.024, 922.3861, 1065.628, 919.9014, 3672.962
262.8, 145.7238, 262.1971, 1586.724, 114.0813, 596.8466, 86.22186, 871.0567, 207.6561, 968.6049, 141.3829, 724.8383, 206.295, 438.004, 1618.786, 358.5186, 1867.376, 20.95542, 476.2485, 784.1286, 2.346817, 740.9561, 0.03658388, 338.4669, 1775.802, 599.8164, 2522.394, 1025.677, 1329.303, 1725.486, 395.4237, 1320.463, 844.0502, 157.1999, 714.2498, 492.621, 483.4663, 938.002, 511.2289, 1342.28, 1349.308, 1731.58, 668.869, 1353.802, 841.8274, 405.3127, 927.9099, 1510.844, 1101.952, 964.915, 1066.739, 879.6014, 3666.27
262.9, 184.4525, 295.5048, 1509.414, 109.2759, 684.0618, 82.43647, 871.4988, 196.3966, 925.4534, 134.975, 683.3588, 197.3987, 419.7651, 1546.266, 372.9453, 1821.59, 19.87857, 456.0609, 792.601, 2.248505, 710.6349, 0.03474881, 321.5839, 1787.959, 575.0348, 2408.829, 980.1091, 1301.68, 1946.482, 377.5061, 1378.744, 808.8164, 150.2599, 684.3724, 470.1909, 463.0167, 894.187, 490.1509, 1333.378, 1344.89, 1717.822, 641.6841, 1295.227, 805.4113, 386.1049, 886.2816, 1534.293, 1091.903, 998.9446, 1016.625, 841.0669, 3625.597
263, 201.0056, 282.9128, 1481.995, 107.8634, 738.4745, 78.81728, 824.8437, 185.7476, 947.9634, 330.0303, 697.7538, 255.1473, 402.2857, 1556.757, 433.2239, 1766.876, 18.85706, 436.7289, 758.7897, 2.154312, 688.2399, 0.03300579, 305.543, 1714.808, 551.277, 2358.862, 992.3369, 1393.925, 1907.358, 487.8004, 1312.368, 775.0534, 143.6263, 655.7448, 448.7822, 443.432, 887.5806, 469.942, 1313.051, 1285.827, 1760.053, 638.7822, 1239.186, 841.3184, 367.8073, 846.5209, 1468.953, 1208.797, 956.9528, 1018.99, 804.2205, 3525.537
263.1, 195.8747, 270.8574, 1449.016, 128.8873, 704.3908, 75.35698, 780.6862, 175.676, 980.3583, 315.0724, 657.8243, 252.9001, 385.5341, 1600.086, 415.1449, 1770.089, 17.88804, 418.2164, 726.4207, 2.064064, 660.0759, 0.0313502, 290.3022, 1644.65, 528.5008, 2421.269, 948.2505, 1343.719, 1949.134, 480.1147, 1286.548, 742.6998, 137.2855, 628.3146, 428.3482, 424.6758, 846.1208, 450.5662, 1258.299, 1229.357, 1686.125, 686.5505, 1185.57, 840.2601, 350.3768, 808.544, 1406.396, 1157.262, 916.7261, 1057.279, 768.9884, 3516.144
263.2, 186.7532, 259.3156, 1464.801, 123.4583, 671.8802, 72.0486, 738.8927, 166.1505, 961.7841, 300.7924, 620.1797, 241.994, 369.4801, 1528.404, 397.8204, 1858.476, 16.96881, 400.4887, 695.4324, 1.977597, 633.0645, 0.02977766, 275.8217, 1640.905, 506.6656, 2443.984, 906.1229, 1368.069, 1981.298, 510.8087, 1224.611, 711.6968, 131.2246, 602.0319, 408.8447, 406.7129, 806.5977, 431.9894, 1338.224, 1267.191, 1727.985, 790.7317, 1134.273, 831.1344, 333.7723, 772.2708, 1394.135, 1107.924, 957.9768, 1007.61, 735.2997, 3544.237
263.3, 218.8535, 248.2657, 1523.563, 269.1352, 677.1067, 68.88546, 788.8194, 157.1415, 918.9365, 378.3264, 669.2816, 231.5582, 402.3487, 1559.209, 423.3634, 1831.89, 16.09682, 383.5124, 733.3142, 1.894753, 607.1584, 0.02828399, 262.0635, 1573.771, 561.9474, 2333.95, 959.6595, 1376.362, 1905.03, 487.6628, 1293.023, 709.1694, 125.4313, 607.5345, 390.2291, 389.5098, 890.9318, 414.1784, 1388.212, 1211.54, 1655.404, 758.5939, 1085.196, 871.5526, 317.9548, 737.6249, 1334.764, 1222.219, 990.6572, 1055.629, 703.087, 3483.688
263.4, 208.6619, 237.6866, 1449.331, 305.7518, 645.8553, 65.86119, 746.5905, 148.621, 877.9978, 361.1795, 745.1732, 221.5725, 398.583, 1596.611, 405.6959, 1940.042, 15.26965, 367.2557, 702.0319, 1.815379, 650.3505, 0.02686525, 248.9915, 1727.314, 538.7303, 2228.869, 917.025, 1311.501, 1866.277, 465.5657, 1230.774, 702.218, 119.8938, 639.5955, 437.3899, 373.0344, 849.3156, 397.1018, 1403.038, 1218.837, 1585.871, 727.7623, 1038.243, 948.7669, 302.8868, 704.5333, 1342.644, 1327.316, 1005.688, 1067.498, 672.2854, 3418.369
263.5, 237.3846, 243.2608, 1378.715, 292.873, 616.0464, 62.9697, 721.8509, 140.5625, 962.3036, 429.7397, 702.5301, 246.4783, 493.3383, 1525.085, 388.7657, 1845.713, 14.48497, 351.6881, 740.3314, 1.73933, 623.7371, 0.02551767, 236.5716, 1687.164, 516.4725, 2225.473, 876.2845, 1249.697, 1868.416, 444.4698, 1171.522, 706.4872, 114.6008, 612.8409, 487.8768, 357.2558, 809.6432, 380.7293, 1426.714, 1280.051, 1592.409, 750.1221, 1095.293, 907.7247, 288.533, 672.9262, 1285.466, 1270.728, 1144.483, 1032.182, 642.8332, 3412.566
263.6, 226.3301, 281.5021, 1311.539, 358.5159, 587.6132, 60.20515, 705.845, 132.9409, 919.4329, 410.2627, 662.3272, 273.8579, 472.7952, 1575.486, 372.542, 1798.835, 13.74063, 336.7804, 708.7498, 1.666467, 598.2127, 0.02423769, 224.7712, 1618.137, 495.1342, 2263.097, 908.0562, 1190.805, 1786.1, 424.3298, 1170.142, 676.9958, 109.5414, 587.2055, 465.6628, 342.1446, 823.3983, 365.0318, 1367.222, 1223.835, 1626.799, 719.6348, 1160.305, 868.458, 274.8593, 642.7371, 1273.858, 1216.552, 1150.195, 1010.915, 614.6713, 3401.593
263.7, 215.7904, 269.5068, 1343.459, 343.4146, 560.4924, 57.56198, 668.058, 125.7326, 900.861, 391.6683, 624.425, 262.048, 453.1076, 1504.905, 356.9953, 1842.158, 13.03453, 322.5046, 678.5154, 1.596656, 573.7328, 0.02302191, 213.5594, 1658.22, 474.6776, 2186.678, 867.7142, 1157, 1778.136, 405.1024, 1133.617, 715.7861, 104.7054, 589.0375, 444.4602, 327.6726, 784.9366, 349.9816, 1310.211, 1170.088, 1558.468, 690.3866, 1110.102, 830.8899, 261.8337, 613.9024, 1256.425, 1306.64, 1101.845, 963.4233, 713.7484, 3327.941
263.8, 205.7415, 258.0226, 1306.381, 328.9493, 582.172, 55.03484, 683.793, 118.9151, 970.3503, 446.7971, 588.6918, 250.7474, 434.2398, 1437.487, 365.946, 1822.342, 12.36471, 308.834, 649.5707, 1.52977, 550.2548, 0.02186712, 202.9068, 1620.439, 455.0661, 2215.074, 838.7061, 1175.81, 1841.718, 386.7463, 1146.421, 704.2747, 100.0828, 568.4667, 424.223, 313.8128, 748.2714, 335.5518, 1370.828, 1176.64, 1493.007, 662.3271, 1123.892, 794.9469, 249.4253, 586.3613, 1348.277, 1250.933, 1055.528, 1002.175, 723.0736, 3329.043
263.9, 196.1605, 247.0278, 1242.73, 315.0934, 602.8187, 52.61866, 647.1866, 112.4673, 927.121, 426.547, 711.4691, 239.9341, 416.1576, 1373.089, 363.0039, 1800.261, 11.72932, 295.7428, 621.8608, 1.465685, 527.7374, 0.02077025, 192.7857, 1660.928, 480.6676, 2194.492, 841.4734, 1120.4, 1769.318, 369.2219, 1121.793, 709.3477, 95.66441, 549.1713, 404.9073, 300.5392, 713.319, 321.717, 1378.857, 1235.977, 1430.295, 635.4081, 1268.401, 867.8466, 237.605, 560.0557, 1290.859, 1314.739, 1011.157, 955.0939, 691.3964, 3223.449
264, 187.0258, 236.5014, 1227.725, 301.8211, 574.996, 50.30855, 612.5399, 106.3691, 885.8177, 407.2146, 670.7547, 229.5871, 398.8284, 1311.576, 347.8553, 1964.998, 11.12658, 283.2066, 595.333, 1.404285, 506.1415, 0.01972841, 183.1693, 1678.237, 460.8087, 2189.637, 804.0895, 1229.387, 1736.708, 352.4916, 1067.788, 816.8591, 91.44102, 526.1992, 386.471, 287.827, 679.9991, 308.4526, 1335.176, 1181.696, 1598.931, 678.9378, 1213.52, 830.3049, 226.3448, 534.9303, 1235.886, 1258.687, 968.6522, 1123.91, 661.107, 3165.149
264.1, 178.3164, 226.4237, 1354.329, 289.1079, 548.4575, 48.09986, 579.748, 100.6016, 876.2077, 470.6281, 632.3702, 219.6864, 382.2209, 1252.818, 333.3388, 1869.456, 10.55481, 271.2018, 569.9368, 1.345458, 485.4294, 0.01873882, 174.0327, 1675.967, 522.1225, 2127.327, 827.2872, 1171.452, 1744.562, 489.013, 1016.382, 813.0659, 362.3351, 504.188, 368.8742, 275.6525, 648.2357, 295.7351, 1368.123, 1129.8, 1567.371, 699.3765, 1161.015, 794.3872, 215.6183, 843.9919, 1247.275, 1205.025, 927.9337, 1071.11, 754.318, 3224.81
264.2, 170.0125, 216.7753, 1320.79, 276.9302, 549.6674, 45.98814, 548.7115, 95.14678, 876.5944, 496.6194, 596.1823, 213.4842, 366.3048, 1196.693, 319.4282, 1795.035, 10.01242, 259.7058, 545.624, 1.289094, 465.5648, 0.01779887, 165.3518, 1615.528, 553.8354, 2086.699, 867.6263, 1163.041, 1865.075, 466.8546, 967.4517, 889.9901, 346.3388, 483.0976, 352.0786, 263.993, 617.956, 283.5419, 1328.532, 1080.183, 1592.493, 689.337, 1366.014, 760.0233, 205.4001, 981.2784, 1194.158, 1376.63, 1024.355, 1020.791, 822.1216, 3167.775
264.3, 162.0954, 207.5381, 1256.437, 265.2654, 524.2979, 43.96914, 588.6047, 89.98774, 837.5421, 523.9935, 657.2642, 259.2201, 351.0515, 1143.082, 366.5667, 1785.164, 9.497906, 248.6971, 522.3484, 1.235092, 446.5131, 0.01690607, 157.1039, 1600.364, 530.9536, 1992.751, 829.0805, 1140.592, 1812.616, 445.7004, 943.1508, 868.321, 331.0487, 462.8894, 506.3107, 252.8266, 669.8677, 271.8515, 1323.993, 1237.304, 1594.174, 694.6041, 1306.91, 762.0824, 195.6662, 937.2559, 1175.508, 1394.052, 998.5729, 972.8354, 786.1053, 3249.529
264.4, 154.547, 198.6945, 1261.193, 267.7012, 500.0993, 42.03876, 557.0941, 85.10843, 800.2294, 500.2445, 653.0493, 248.0414, 336.4334, 1091.873, 362.0705, 1876.807, 9.00983, 238.1551, 500.0657, 1.183352, 428.241, 0.01605805, 149.2674, 1614.133, 563.545, 2038.218, 792.2472, 1168.823, 1736.658, 443.0049, 915.3738, 836.5938, 316.4336, 443.5265, 545.0645, 242.1326, 678.6956, 260.6431, 1328.92, 1228.736, 1587.681, 732.3884, 1250.364, 786.9832, 455.1098, 895.2084, 1176.527, 1390.045, 991.3291, 1031.181, 846.4402, 3142.421
264.5, 147.35, 190.2278, 1333.064, 256.4252, 477.0176, 40.19315, 548.086, 80.49368, 853.8166, 477.572, 634.3169, 237.3448, 322.424, 1116.155, 453.3045, 1852.625, 8.546836, 228.0599, 596.7759, 1.13378, 410.7166, 0.01525257, 141.8218, 1656.957, 540.2619, 2056.998, 757.0502, 1210.341, 1717.808, 461.7906, 902.4918, 838.4113, 302.4637, 424.9736, 520.2466, 231.8909, 691.7308, 274.7109, 1273.506, 1279.292, 1574.444, 730.8708, 1196.264, 752.9396, 494.3225, 855.0472, 1165.695, 1330.783, 1061.866, 1037.051, 809.3585, 3144.359
264.6, 140.4883, 182.1218, 1315.293, 245.6241, 537.4611, 38.42855, 518.7446, 76.12916, 815.7789, 455.927, 598.0176, 227.1095, 308.998, 1066.153, 459.9846, 1762.547, 8.107634, 218.3927, 571.3182, 1.086284, 395.6919, 0.01448749, 134.7476, 1589.166, 736.6252, 2081.396, 822.4438, 1197.774, 1682.689, 539.1611, 859.0441, 861.5767, 386.7479, 407.1967, 496.5587, 222.0824, 659.4194, 263.3846, 1220.403, 1223.109, 1508.312, 715.7472, 1308.308, 720.3686, 492.3804, 816.6877, 1116.053, 1274.047, 1041.512, 1032.593, 821.7798, 3203.459
264.7, 133.946, 174.3612, 1321.393, 235.278, 512.655, 36.74143, 510.9618, 72.00129, 779.4359, 435.2631, 563.7955, 217.3156, 296.131, 1018.39, 440.7889, 1676.848, 7.691001, 209.1353, 546.9465, 1.040778, 379.4995, 0.01376079, 128.0263, 1588.984, 706.1913, 2151.297, 809.4996, 1211.12, 1742.369, 524.5916, 817.688, 874.6147, 543.118, 390.1635, 473.9493, 212.6888, 628.6173, 322.3822, 1169.514, 1254.336, 1599.331, 686.657, 1263.594, 689.2066, 601.6834, 780.0492, 1214.405, 1297.786, 1072.141, 984.0834, 907.4451, 3439.325
