 , C000, C001, C002, C003, C004, C005, C006, C008, C009, C011, C012, C013, C015, C024, C025, C029, C037, C039, C111
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
277.8, 13.36564, 254.3991, 1144.504, 660.9355, 188.0269, 41.53347, 450.6352, 1456.087, 395.3482, 108.5277, 917.1094, 565.9419, 1452.458, 597.2189, 463.9882, 1167.025, 96.79446, 943.1094, 1134.08
277.9, 12.54879, 239.2492, 1085.693, 637.5186, 177.5397, 38.05793, 421.431, 1371.681, 369.9842, 102.4401, 913.088, 533.6251, 1384.574, 559.2327, 438.8642, 1194.531, 90.69456, 905.8338, 1076.319
278, 11.78186, 225.0014, 1029.903, 608.1625, 167.6375, 34.87323, 394.1194, 1383.36, 346.2474, 96.69392, 1021.99, 611.9878, 1398.089, 523.6625, 415.1006, 1127.15, 84.97908, 967.6661, 1021.5
278.1, 11.0618, 211.6022, 976.9812, 604.3944, 158.2875, 31.95503, 368.5778, 1365.015, 324.0335, 91.27007, 971.3358, 577.0416, 1351.83, 490.3549, 392.6237, 1116.778, 79.62378, 1095.583, 969.4738
278.2, 10.38575, 199.0009, 1006.753, 605.1824, 214.5218, 29.28102, 409.2396, 1285.888, 361.2374, 86.15046, 947.8096, 554.5784, 1288.649, 459.1658, 371.364, 1075.706, 74.60596, 1067.849, 1177.851
278.3, 9.751019, 294.1448, 1000.823, 577.3154, 202.5569, 26.83078, 382.718, 1551.135, 664.0801, 81.31802, 1626.909, 627.197, 1228.421, 459.2126, 351.2553, 1219.489, 69.90437, 1008.299, 1117.861
278.4, 9.155078, 276.6279, 1084.143, 550.7315, 191.2593, 24.58557, 357.9153, 1699.956, 621.4752, 76.75665, 1714.642, 591.3823, 1253.556, 430.0043, 332.2356, 1150.7, 65.49906, 952.0703, 1274.696
278.5, 8.595558, 260.1542, 1042.951, 525.3718, 180.5918, 22.52824, 334.72, 1617.473, 581.6038, 72.45114, 1826.632, 644.7425, 1194.968, 402.6538, 314.2457, 1131.946, 61.37137, 971.6876, 1209.774
278.6, 8.070234, 244.6616, 989.3586, 501.1798, 170.5193, 20.64307, 313.0278, 1523.712, 544.2903, 68.38714, 1835.511, 607.9259, 1139.118, 377.0429, 297.2299, 1068.095, 57.50381, 961.5826, 1148.158
278.7, 7.577016, 271.4268, 1121.482, 524.0909, 161.0086, 18.91565, 330.8667, 1549.612, 509.3707, 64.5511, 1744.536, 573.2117, 1148.541, 353.0611, 464.5409, 1205.507, 53.87997, 999.5266, 1089.681
278.8, 7.113941, 255.2628, 1063.854, 572.076, 152.0284, 17.33278, 365.7999, 1459.784, 476.6914, 60.93024, 1658.07, 540.4797, 1123.305, 330.6046, 439.3869, 1192.395, 50.48451, 943.7868, 1255.2
278.9, 6.679167, 240.0615, 1011.862, 545.7334, 143.549, 15.88237, 342.0936, 1375.164, 446.1087, 57.51248, 1575.889, 509.6169, 1136.849, 309.5764, 415.595, 1125.135, 47.30302, 949.094, 1191.271
279, 6.270965, 225.7654, 963.2195, 520.6038, 135.5426, 14.55333, 319.9236, 1388.374, 417.4881, 54.28643, 1544.254, 480.5163, 1083.716, 289.8857, 408.9754, 1205.404, 44.32203, 896.1666, 1130.597
279.1, 5.88771, 212.3207, 976.2538, 496.6314, 131.1673, 13.3355, 299.1904, 1307.893, 390.7036, 51.24134, 1502.656, 453.0775, 1033.066, 271.4475, 386.8302, 1137.41, 41.5289, 1056.001, 1073.014
279.2, 5.527878, 199.6766, 981.8591, 477.4674, 123.8514, 12.21958, 279.8008, 1232.077, 365.6376, 48.36707, 1438.884, 551.0309, 1065.063, 254.182, 365.8841, 1073.251, 38.91179, 997.1119, 1094.608
279.3, 5.190038, 187.7855, 992.1369, 455.4813, 116.9436, 11.19704, 261.6678, 1160.656, 342.1797, 45.65401, 1567.808, 519.5656, 1015.285, 238.0147, 346.0722, 1012.712, 36.45961, 972.4335, 1192.872
279.4, 4.872845, 176.6026, 941.1553, 446.1352, 110.4211, 10.26007, 315.2562, 1107.025, 320.2267, 43.09314, 1520.121, 489.8969, 967.8334, 222.8757, 327.3331, 955.587, 34.16196, 918.2045, 1344.085
279.5, 4.575037, 166.0856, 892.7935, 444.3877, 104.2624, 9.401505, 294.8255, 1042.853, 299.6822, 40.67592, 1444.777, 535.1016, 922.5995, 208.6997, 309.6087, 901.6844, 32.0091, 866.9998, 1275.629
279.6, 4.29543, 156.1949, 991.4899, 483.5967, 98.44713, 8.614783, 275.7188, 1016.721, 280.4557, 38.39429, 1474.665, 504.5459, 879.4797, 195.4253, 292.844, 850.8224, 29.99192, 818.6505, 1210.659
279.7, 4.032912, 146.8932, 940.5415, 461.3283, 92.95625, 7.893895, 275.9644, 1005.543, 262.4628, 36.24064, 1455.032, 517.1382, 838.3752, 182.9952, 276.9871, 802.8295, 28.10186, 803.9187, 1148.998
279.8, 45.8886, 138.1454, 934.4054, 440.0854, 87.77161, 7.233331, 370.3495, 947.2538, 245.6242, 34.20779, 1499.677, 604.9138, 799.1918, 171.3558, 261.9888, 757.5436, 26.3309, 759.0872, 1090.478
279.9, 43.08409, 129.9186, 1073.768, 419.8206, 82.87616, 6.628044, 346.3484, 892.3436, 229.8659, 32.28898, 1454.007, 655.3961, 874.1733, 160.4567, 247.8027, 714.8123, 24.67156, 716.7558, 1034.938
280, 40.45097, 122.1817, 1018.592, 400.489, 78.25375, 6.073407, 412.3707, 853.0479, 215.1185, 30.47779, 1463.019, 673.5999, 833.3168, 150.2508, 234.3847, 674.4913, 23.11678, 676.785, 982.2269
280.1, 37.97878, 114.9056, 988.1953, 382.0475, 73.88915, 5.565182, 385.6463, 803.5986, 201.3174, 28.7682, 1390.506, 762.6965, 794.3698, 140.6941, 221.6932, 636.4448, 21.65998, 639.0433, 1060.641
280.2, 35.65768, 108.0628, 1114.297, 389.1309, 69.76799, 5.099486, 372.295, 879.7418, 188.4016, 27.15451, 1321.587, 719.1445, 757.2431, 211.0701, 209.689, 600.5444, 20.29499, 672.0061, 1006.621
280.3, 33.47843, 101.6274, 1074.096, 538.3188, 65.87669, 4.672759, 348.1677, 828.7451, 176.3145, 25.63133, 1354.325, 678.0793, 721.8516, 224.7328, 198.3347, 566.6691, 19.01602, 736.3703, 1011.263
280.4, 31.43237, 95.57534, 1236.086, 518.9086, 62.20242, 4.281741, 453.9739, 816.3511, 165.0028, 24.19359, 1319.908, 639.3591, 688.1142, 210.4386, 187.5953, 534.7045, 17.81765, 695.3057, 1042.516
280.5, 29.51136, 89.88366, 1347.424, 495.0142, 58.73309, 3.923444, 424.5533, 871.2379, 154.4169, 22.8365, 1374.548, 658.5162, 753.5034, 197.0536, 177.4374, 672.3281, 16.6948, 656.5311, 1061.492
280.6, 27.70775, 84.53093, 1334.632, 472.2201, 55.45725, 3.595129, 397.0394, 842.8237, 144.5101, 21.55553, 1467.319, 633.0239, 718.2866, 233.752, 167.8295, 634.4036, 15.64271, 668.162, 1037.045
280.7, 26.01437, 79.49696, 1300.074, 450.4756, 52.36413, 35.10176, 371.3085, 988.6233, 135.2389, 20.34642, 1556.456, 596.8765, 684.7158, 459.5455, 158.7419, 782.6242, 14.65692, 803.6424, 984.2262
280.8, 24.42448, 74.76278, 1233.269, 429.7324, 49.44352, 32.16443, 347.2452, 931.315, 126.5625, 19.20513, 1628.755, 623.8675, 832.4543, 430.316, 150.1463, 738.4781, 13.73325, 776.916, 1014.543
280.9, 22.93176, 70.31052, 1238.788, 409.9443, 46.68581, 29.4729, 324.7413, 877.3287, 118.4427, 18.12786, 1620.035, 588.2429, 793.5476, 402.9457, 142.0162, 696.8223, 12.8678, 733.5903, 962.8705
281, 21.53027, 66.12341, 1258.334, 391.0674, 44.08192, 27.0066, 306.247, 826.4719, 110.8439, 17.11101, 1613.409, 554.6526, 756.4594, 377.3163, 134.3263, 657.5161, 12.05688, 692.6808, 997.0051
281.1, 20.21444, 62.18564, 1270.695, 455.8373, 41.62325, 24.74668, 286.4001, 778.5632, 103.7325, 16.1512, 1533.442, 522.9805, 721.1045, 574.39, 127.0528, 620.4271, 11.29707, 654.0526, 946.226
281.2, 18.97902, 58.48237, 1205.4, 434.8472, 39.30172, 22.67587, 267.8394, 733.4316, 97.07745, 15.24523, 1457.439, 493.1169, 687.402, 538.7673, 120.1732, 585.4302, 10.58514, 646.6829, 898.0332
281.3, 17.8191, 83.77281, 1275.216, 417.9811, 37.10967, 20.77834, 273.8436, 959.4639, 90.84933, 14.39008, 1411.735, 464.9585, 655.2747, 755.5916, 113.6661, 552.4074, 9.918073, 727.1592, 903.9255
281.4, 16.73007, 78.78399, 1209.688, 398.7342, 40.50502, 19.0396, 282.0493, 903.8459, 85.02079, 13.5829, 1359.786, 530.4565, 714.3865, 812.8057, 107.5113, 521.2474, 9.293045, 886.9839, 985.8891
281.5, 15.7076, 74.09226, 1147.527, 415.8657, 96.13922, 17.44636, 263.7706, 896.5674, 79.56618, 12.821, 1452.336, 566.2236, 680.998, 761.1071, 101.6898, 491.845, 8.707406, 837.5202, 935.6761
281.6, 14.74762, 69.67994, 1155.089, 452.8468, 90.77706, 15.98645, 246.6764, 960.0341, 74.46152, 12.10183, 1458.02, 533.8907, 649.17, 712.6967, 96.18346, 464.1011, 8.158673, 814.7974, 888.0206
281.7, 13.84631, 65.53037, 1202.891, 431.9944, 85.71397, 14.64869, 230.6901, 904.383, 69.68436, 11.423, 1551.324, 503.4041, 618.8295, 667.3655, 90.97532, 437.9222, 7.644522, 817.8953, 842.7923
281.8, 13.00008, 61.62792, 1237.756, 412.1022, 80.93328, 13.42289, 275.9395, 851.9579, 65.21368, 10.78225, 1474.434, 474.6583, 589.9071, 680.0663, 86.04919, 413.22, 7.162771, 772.2844, 799.8675
281.9, 12.20557, 104.0286, 1234.1, 393.126, 76.41924, 12.29966, 258.0568, 938.9052, 61.02982, 10.17744, 1401.356, 447.554, 562.3364, 636.8105, 81.38981, 504.9382, 6.71138, 729.217, 759.1289
282, 11.45962, 97.83353, 1170.685, 408.1675, 72.15696, 11.27042, 241.3329, 884.4789, 57.11438, 9.60656, 1392.113, 455.8012, 536.0543, 596.3061, 76.98272, 476.4558, 6.288436, 688.5513, 927.2338
282.1, 10.75925, 92.00737, 1110.528, 403.0048, 68.13241, 10.3273, 231.8694, 890.6398, 53.45013, 9.067699, 1341.645, 429.7737, 511.0006, 558.3779, 72.81426, 449.58, 5.892145, 704.5887, 880.0082
282.2, 10.1017, 86.52817, 1201.044, 384.4474, 64.33233, 9.463112, 216.8427, 839.0114, 50.02098, 8.559065, 1275.147, 405.2325, 487.1178, 525.97, 68.87152, 424.2202, 5.520827, 696.1425, 835.188
282.3, 9.484323, 81.37526, 1256.886, 366.7447, 60.7442, 8.671235, 222.9646, 854.534, 46.81182, 8.078961, 1235.87, 382.0926, 464.3512, 492.5156, 65.14227, 400.2909, 5.17291, 657.3212, 870.5563
282.4, 8.904681, 76.52922, 1192.301, 349.857, 57.35619, 7.945623, 208.515, 816.2862, 43.80855, 7.625788, 1209.965, 360.274, 536.3765, 550.5441, 61.61494, 444.7999, 4.846919, 811.5721, 826.2174
282.5, 8.360465, 71.97177, 1131.033, 383.1481, 54.15716, 7.280731, 195.0018, 768.9679, 40.99796, 7.198035, 1174.7, 489.6808, 511.3077, 612.6797, 58.27862, 419.7098, 4.541471, 766.3138, 931.4207
282.6, 7.849509, 125.8616, 1313.804, 365.5052, 51.13655, 6.671477, 182.3643, 765.2792, 187.5069, 6.794276, 1126.345, 461.7187, 519.059, 573.7101, 55.12295, 396.0349, 4.255271, 723.5793, 883.9819
282.7, 7.369781, 118.3663, 1246.293, 578.6788, 48.28441, 6.113206, 170.5459, 720.9177, 175.4772, 6.413165, 1152.068, 435.3533, 494.7996, 537.2192, 52.13816, 373.6954, 3.987108, 851.0483, 838.9593
282.8, 6.919371, 153.4826, 1303.805, 587.2592, 45.59135, 5.601651, 164.3261, 679.1277, 164.2192, 58.31487, 1169.101, 410.4934, 582.1758, 532.5474, 49.31498, 352.6161, 3.735845, 803.5885, 868.9001
282.9, 6.496489, 144.3424, 1236.808, 560.2174, 45.49473, 5.132903, 153.6767, 639.7602, 153.6836, 63.74269, 1111.156, 387.0531, 667.4941, 533.8609, 46.64468, 458.3445, 3.500415, 835.0098, 824.6456
283, 6.099451, 135.8388, 1173.254, 534.4208, 42.95727, 4.70338, 143.7174, 602.6747, 143.8238, 60.16718, 1056.083, 364.9513, 636.2972, 499.9046, 44.11896, 432.4903, 3.279823, 788.4445, 782.6451
283.1, 5.726678, 127.7494, 1145.766, 509.8122, 40.56133, 4.309799, 134.4035, 567.739, 176.843, 56.79222, 1068.222, 344.1116, 606.5584, 615.7904, 41.73001, 408.0945, 3.073131, 810.469, 742.7837
283.2, 5.376688, 120.1417, 1126.595, 627.4363, 38.29902, 3.949154, 125.6932, 534.8284, 165.4975, 53.60658, 1015.277, 324.4619, 578.2095, 576.6229, 39.47042, 385.0748, 2.879466, 845.8804, 876.2175
283.3, 5.048088, 112.987, 1257.182, 598.5445, 36.1629, 17.57354, 117.5475, 532.1476, 192.6595, 50.59962, 964.9557, 305.9342, 551.1855, 539.9467, 37.33318, 363.3536, 2.698004, 863.6149, 831.5903
283.4, 4.73957, 106.2585, 1192.581, 570.9831, 34.14592, 16.10298, 109.9296, 501.3002, 275.7337, 63.689, 1108.802, 288.4645, 525.4246, 616.6032, 35.31166, 342.8577, 2.527979, 815.4543, 937.8295
283.5, 4.449908, 99.93057, 1131.3, 678.9534, 32.24143, 14.75548, 161.1089, 531.4946, 258.0437, 60.1165, 1053.846, 271.9924, 500.8676, 726.1049, 33.3996, 323.5178, 2.368668, 787.3099, 890.0643
283.6, 4.177948, 93.97953, 1073.167, 647.6893, 89.48641, 49.80196, 166.0645, 500.685, 241.4886, 56.74438, 1094.417, 256.4609, 477.4584, 679.9208, 31.59108, 305.2689, 2.219397, 807.8854, 844.7319
283.7, 3.92261, 88.38288, 1078.455, 617.8649, 84.49532, 60.20306, 195.9295, 476.651, 225.9956, 53.56142, 1065.842, 241.8163, 455.1433, 636.6743, 29.88049, 288.0494, 2.079533, 762.8327, 801.7083
283.8, 3.682877, 83.11952, 1023.038, 589.4139, 79.78259, 55.16525, 241.0728, 449.0206, 211.4966, 50.557, 1013.015, 228.0079, 433.8711, 870.9246, 28.26252, 271.8011, 1.948483, 891.5539, 760.876
283.9, 3.457795, 78.16961, 970.4681, 562.2729, 75.33273, 87.40353, 294.7188, 434.3506, 197.9278, 47.72111, 962.8056, 214.988, 413.5931, 815.5293, 26.73217, 256.4695, 1.825691, 841.8353, 722.1233
284, 3.246469, 73.51447, 940.3346, 602.4635, 71.13105, 103.0859, 333.7668, 464.0519, 185.2295, 45.04429, 945.134, 202.7116, 394.2629, 763.6574, 25.28467, 242.0026, 1.710638, 794.8893, 685.3444
284.1, 3.048059, 69.13656, 956.1287, 574.7216, 67.16372, 96.2058, 335.3815, 437.1519, 173.3459, 42.51762, 940.2683, 191.1362, 375.8361, 771.9468, 23.91556, 330.0019, 1.602835, 750.5613, 650.4387
284.2, 2.861775, 65.01936, 939.3486, 548.2572, 63.41767, 88.15527, 313.6465, 586.7065, 162.2247, 40.13268, 1097.436, 180.2218, 358.2705, 946.4058, 22.62058, 340.7752, 1.501826, 804.3895, 617.3107
284.3, 2.686875, 154.1137, 971.0446, 523.0114, 59.88055, 178.0159, 293.32, 603.7388, 151.817, 37.88152, 1198.167, 256.3124, 341.5259, 1050.103, 21.39572, 405.7854, 1.407182, 1052.57, 950.0563
284.4, 35.71596, 144.936, 1023.112, 498.9281, 56.54072, 163.1195, 274.3109, 568.7414, 142.077, 35.75663, 1207.875, 311.8552, 325.5639, 983.311, 20.23719, 611.0325, 1.318503, 1070.105, 1091.383
284.5, 41.13691, 136.3048, 1062.527, 475.9538, 53.38717, 149.4696, 301.2453, 535.7727, 292.4215, 33.75094, 1191.691, 340.6535, 560.3181, 995.9373, 19.14139, 657.1837, 1.235412, 1364.213, 1035.797
284.6, 107.7208, 128.1876, 1068.519, 482.872, 50.4095, 136.9619, 281.7226, 504.7151, 368.6617, 89.01055, 1162.715, 321.2012, 534.1304, 932.5905, 18.10492, 620.1135, 1.157558, 1288.136, 1088.769
284.7, 151.7922, 120.5538, 1013.612, 460.637, 47.59792, 125.5009, 266.2598, 511.0892, 451.1587, 84.01768, 1105.086, 302.8598, 509.1666, 873.2729, 17.12457, 585.1343, 1.084609, 1379.5, 1033.317
284.8, 192.9624, 113.3746, 1076.254, 439.4259, 44.94315, 114.9989, 249.0044, 481.4625, 572.9098, 79.30489, 1099.714, 342.6135, 485.3695, 817.7283, 16.19731, 702.7049, 1.016258, 1470.702, 980.6882
284.9, 212.3827, 128.8339, 1055.977, 536.4359, 72.46824, 105.3758, 232.8672, 497.5056, 536.1541, 74.85644, 1045.208, 358.5073, 462.6846, 765.7165, 15.32026, 663.0669, 0.9522147, 1633.495, 980.9677
285, 350.0757, 121.1616, 1033.948, 511.7344, 68.42633, 96.55791, 296.6734, 570.5871, 501.7565, 70.65752, 993.4033, 338.0355, 441.06, 717.0129, 14.4907, 658.4555, 0.8922071, 1605.01, 1046.657
285.1, 355.0477, 187.5842, 980.8182, 594.0414, 69.09334, 88.47791, 277.4469, 537.5114, 469.5658, 189.4581, 1106.208, 463.2458, 420.446, 671.4072, 97.50417, 1012.844, 0.8359811, 1725.896, 1035.611
285.2, 378.348, 218.1516, 949.9709, 566.6874, 75.75838, 81.07405, 341.6478, 506.3531, 439.4402, 232.3743, 1093.279, 436.7932, 400.7955, 628.7022, 92.22452, 955.7114, 0.7832984, 1653.124, 982.866
285.3, 355.225, 205.1602, 901.156, 569.5394, 71.53296, 74.28975, 319.5067, 477.0009, 482.3067, 219.3397, 1039.091, 411.8511, 382.0634, 588.7135, 201.7129, 901.8019, 0.7339357, 1739.924, 932.807
285.4, 333.5152, 194.1688, 854.8495, 543.3135, 67.54321, 69.29469, 298.8005, 449.3502, 451.3638, 207.0363, 987.59, 388.3333, 364.2068, 551.2682, 190.7905, 850.9333, 0.6876838, 1836.899, 1068.055
285.5, 313.1321, 182.6057, 823.8254, 518.2953, 63.77599, 63.49608, 342.5369, 423.3024, 542.9887, 195.423, 1016.025, 366.1584, 347.1847, 516.2047, 264.6695, 802.9341, 0.6443466, 2024.64, 1013.657
285.6, 293.9948, 171.7312, 791.766, 494.4292, 60.21889, 58.18271, 320.3381, 398.7645, 560.013, 261.7649, 965.6664, 345.2497, 330.9583, 483.3714, 250.3382, 757.6424, 0.6037405, 2013.76, 1243.328
285.7, 276.0271, 161.5043, 866.6331, 471.662, 56.86019, 53.31396, 299.578, 375.649, 524.0847, 247.0817, 917.8042, 325.535, 315.4901, 452.6265, 241.1992, 714.9055, 0.5656934, 2028.663, 1180.004
285.8, 259.1575, 235.7205, 917.4109, 449.9432, 53.68882, 48.85263, 421.132, 353.8734, 490.4615, 233.2222, 872.3142, 365.3247, 300.745, 423.8371, 228.1388, 674.5793, 0.5300439, 1944.593, 1196.24
285.9, 243.3189, 241.6118, 870.2692, 429.2245, 50.69432, 44.76463, 393.8397, 333.3602, 458.9953, 220.14, 908.027, 344.4636, 286.689, 396.8788, 215.7856, 636.5278, 0.496641, 1868.915, 1135.314
286, 228.4483, 227.2234, 832.0704, 409.4598, 47.86685, 41.01871, 368.3162, 314.036, 429.5479, 207.7917, 863.0216, 324.7938, 273.2899, 371.6353, 302.0718, 600.6227, 0.4653432, 1764.693, 1108.689
286.1, 214.4865, 213.6918, 789.3139, 390.6053, 45.19708, 37.58625, 360.3127, 295.8321, 401.9898, 196.1361, 820.2468, 306.2472, 260.5171, 347.9973, 285.7152, 566.7429, 0.4360177, 1835.891, 1096.972
286.2, 201.378, 244.6701, 757.526, 404.2617, 42.67622, 113.5103, 336.9619, 278.6833, 376.1996, 220.2786, 779.5922, 288.7596, 248.3412, 325.8629, 302.1089, 534.7742, 0.4085403, 1909.638, 1041.102
286.3, 189.0706, 230.0995, 751.5541, 385.6465, 40.29596, 104.0117, 315.1245, 262.5287, 352.0641, 207.9225, 798.1343, 374.4175, 236.7344, 305.1363, 285.7503, 504.6088, 0.3827945, 1803.145, 988.0767
286.4, 177.5154, 239.1654, 811.13, 367.8885, 38.04845, 95.30801, 450.9482, 300.8355, 393.2397, 196.2595, 903.7308, 353.0372, 225.6701, 285.7281, 298.1583, 476.145, 0.3586712, 1935.463, 1184.193
286.5, 166.6665, 224.9226, 829.9067, 350.9482, 49.85848, 87.3326, 521.4211, 283.3967, 374.9397, 185.2507, 858.9383, 332.8778, 215.1229, 267.5543, 282.0136, 449.2867, 0.336068, 1827.53, 1359.989
286.6, 156.4805, 211.5281, 787.2614, 334.788, 47.07763, 107.3107, 496.5512, 370.2574, 375.4138, 174.8595, 861.6237, 313.8696, 205.0686, 250.5364, 266.7432, 423.9435, 0.3148893, 1766.122, 1290.722
286.7, 146.9171, 242.6262, 746.8075, 319.3719, 67.72757, 98.33093, 650.2786, 348.7944, 351.3286, 165.0511, 818.9183, 295.9468, 195.4843, 234.601, 252.2996, 400.0298, 0.2950453, 1667.632, 1331.468
286.8, 137.9382, 263.8717, 708.4323, 361.8312, 64.28842, 90.10257, 720.7841, 328.5755, 328.7887, 155.7929, 778.3295, 279.0474, 186.3479, 219.6792, 238.6381, 377.465, 0.2764519, 1574.635, 1573.127
286.9, 129.508, 358.7109, 672.0291, 404.1618, 62.16899, 82.56276, 674.0723, 335.9011, 404.8458, 147.054, 739.7524, 263.113, 177.6385, 205.7064, 225.7163, 356.173, 0.2590301, 1486.823, 1493.005
287, 121.593, 410.0258, 637.4964, 403.8661, 71.45848, 75.65388, 651.524, 332.6961, 378.8724, 138.8053, 799.9523, 248.0886, 169.3361, 192.6224, 213.4942, 336.0821, 0.2427063, 1509.555, 1504.591
287.1, 114.1617, 385.6081, 604.7382, 385.2692, 67.47289, 69.32314, 800.5977, 313.4104, 517.8998, 131.0193, 827.7488, 233.922, 161.4218, 180.3707, 201.9339, 317.1245, 0.2274112, 1425.372, 1533.669
287.2, 107.1847, 362.6444, 573.6633, 367.5285, 98.545, 178.5572, 748.7134, 295.2427, 502.2519, 123.67, 819.869, 220.5644, 153.8774, 168.8981, 190.9996, 299.2362, 0.2130799, 1345.885, 1455.556
287.3, 100.634, 341.0483, 653.2961, 350.6048, 95.43407, 163.6155, 700.1917, 329.7615, 603.3817, 116.733, 883.4628, 207.9696, 146.6856, 158.1553, 180.6574, 282.3569, 0.1996519, 1270.83, 1381.422
287.4, 94.48367, 333.2666, 619.7261, 334.4604, 90.11124, 261.3792, 654.8145, 310.646, 649.75, 110.1851, 839.6749, 196.094, 139.8299, 148.0959, 319.4444, 266.4298, 0.18707, 1287.576, 1311.064
287.5, 88.70924, 313.42, 598.1631, 344.2774, 85.08529, 239.5069, 612.3781, 437.2929, 872.4321, 104.0045, 798.0573, 184.8965, 133.2946, 138.6762, 302.1471, 251.4011, 0.175281, 1398.183, 1440.432
287.6, 83.2877, 446.0336, 628.333, 328.4243, 103.3095, 412.9936, 601.0842, 411.944, 816.4602, 98.17057, 813.6696, 174.3384, 127.0648, 129.8557, 285.7864, 237.2201, 0.164235, 1333.567, 1367.068
287.7, 78.19752, 419.4715, 631.9701, 313.3012, 168.0443, 378.4341, 562.1299, 388.0645, 866.0707, 92.66389, 773.3409, 164.3832, 121.1261, 121.5962, 270.3117, 223.8391, 0.1538851, 1338.585, 1297.441
287.8, 73.41842, 521.4429, 599.4959, 298.8745, 159.2285, 346.7667, 525.7, 365.5693, 810.507, 87.46609, 875.2444, 154.9964, 115.465, 213.129, 255.6749, 211.2128, 0.1441874, 1296.81, 1231.361
287.9, 68.9314, 490.39, 568.6904, 285.1122, 150.3475, 317.7491, 491.6311, 344.378, 758.5079, 82.55986, 890.8698, 146.1457, 110.0685, 307.8068, 241.8306, 199.2988, 0.1351008, 1279.346, 1168.645
288, 64.71861, 461.1864, 545.5717, 271.9835, 141.9619, 365.0486, 459.77, 494.8004, 923.6464, 77.92883, 872.4602, 137.8004, 104.9242, 969.9579, 308.6722, 188.0568, 0.1265869, 1487.509, 1109.124
288.1, 60.76328, 433.722, 517.5372, 326.069, 144.2768, 334.5012, 489.7191, 466.1179, 975.1858, 73.55757, 850.2341, 129.9316, 100.0203, 1054.194, 291.9582, 177.4489, 0.1186095, 1452.005, 1052.635
288.2, 57.04969, 407.893, 546.6654, 311.0544, 136.2297, 306.51, 457.982, 535.7153, 912.6216, 69.43151, 808.0931, 122.5122, 95.34561, 1059.348, 276.1493, 167.4394, 0.1111348, 1371.033, 999.0225
288.3, 53.56305, 417.4216, 518.5746, 296.7311, 169.831, 280.8611, 428.3016, 504.661, 854.0713, 65.53689, 988.9971, 115.5164, 90.88941, 991.9678, 261.1964, 157.9946, 0.1041312, 1294.575, 1059.965
288.4, 50.28951, 392.5634, 619.1947, 283.0674, 258.0691, 257.3586, 529.1091, 475.407, 799.2773, 61.86073, 939.9785, 108.9201, 86.64149, 1137.766, 247.0531, 149.0824, 0.09756899, 1222.382, 1093.311
288.5, 47.21603, 369.1855, 587.377, 270.0329, 243.6753, 235.8227, 506.0476, 447.8487, 747.9988, 58.39078, 893.3895, 102.7004, 82.59209, 1065.399, 246.0561, 140.673, 0.09142029, 1154.214, 1037.627
288.6, 44.33038, 391.5273, 557.1943, 257.5986, 274.4345, 279.9859, 473.5728, 421.8879, 784.4998, 55.11546, 849.1096, 96.83597, 78.73196, 1041.692, 308.9659, 132.738, 0.08565906, 1144.311, 984.7788
288.7, 41.6211, 433.591, 620.5593, 245.7369, 259.1279, 256.5565, 442.8821, 397.432, 734.1693, 52.02387, 807.0244, 91.30637, 75.05225, 975.4352, 292.2361, 125.2505, 0.08026091, 1080.497, 1092.974
288.8, 39.07739, 407.7699, 588.6715, 234.4213, 348.8289, 235.0878, 414.1803, 421.8641, 687.0678, 49.1057, 767.025, 86.09252, 71.5445, 913.3925, 276.4121, 118.1854, 0.07520294, 1020.242, 1037.307
288.9, 36.68915, 482.1625, 558.4222, 223.6268, 329.373, 245.3286, 387.3386, 460.1867, 642.9882, 46.35121, 729.0082, 163.5423, 68.20071, 855.296, 261.4449, 111.5189, 0.07046372, 1200.211, 984.4752
289, 34.44687, 453.4489, 529.7274, 213.3294, 311.0023, 224.7994, 362.2365, 433.5107, 601.7365, 43.75124, 692.8757, 154.2036, 65.01319, 800.8948, 316.0621, 105.2283, 0.06602317, 1133.279, 934.3342
