 , C000, C001, C002, C003, C004, C005, C006, C007, C010, C012, C014, C015, C018, C019, C020, C023, C024, C026, C035, C050, C058, C085, C089, C101
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
9.5, 81.79102, 243.9902, 562.3313, 296.6924, 837.5401, 123.7023, 699.2726, 780.2905, 567.2233, 1767.564, 653.8088, 1211.256, 149.1594, 695.7058, 255.6398, 216.0905, 1310.352, 139.3574, 628.5357, 787.9877, 1220.433, 1561.007, 1245.744, 1071.831
9.6, 77.46657, 229.3213, 609.5342, 285.3524, 881.2868, 116.1426, 729.4858, 735.3335, 542.4398, 1864.741, 620.8188, 1146.096, 142.1538, 658.4681, 240.3055, 203.9969, 1253.159, 131.7247, 589.0718, 752.9181, 1201.671, 1656.206, 1175.428, 1178.375
9.699999999999999, 73.37076, 215.5344, 575.5275, 265.6237, 924.6844, 109.0449, 851.655, 692.9667, 518.7392, 1782.214, 589.4933, 1084.44, 135.4773, 623.2236, 284.1093, 192.5801, 1198.463, 361.6324, 552.0858, 755.4305, 1139.276, 1570.306, 1109.08, 1126.843
9.800000000000001, 69.49151, 202.5763, 627.6027, 442.0299, 915.9987, 102.3809, 898.5558, 653.0408, 496.0742, 1916.052, 559.7485, 1026.101, 129.1144, 589.8656, 267.0673, 181.8023, 1332.475, 341.8255, 517.422, 843.8747, 1121.556, 1488.861, 1046.478, 1077.564
9.9, 65.81736, 215.1028, 592.588, 439.4401, 1419.976, 96.12421, 898.1811, 615.4155, 474.3994, 1845.891, 531.5046, 1061.717, 123.0503, 558.293, 251.0476, 171.6276, 1274.317, 323.1034, 484.9346, 806.3178, 1063.321, 1411.641, 987.4089, 1062.798
10, 62.33746, 202.1707, 614.6063, 416.3409, 1782.902, 90.24987, 929.4163, 579.9578, 453.6717, 1957.916, 504.6858, 1094.449, 117.271, 528.4104, 235.9887, 162.0224, 1218.697, 486.5812, 454.487, 770.4324, 1061.024, 1338.425, 931.6743, 1016.32
10.1, 59.04156, 190.0161, 644.3754, 387.556, 1779.131, 84.73451, 883.0466, 546.5431, 504.6456, 1871.266, 479.2202, 1035.572, 111.7631, 500.1273, 221.8332, 152.9548, 1165.505, 459.9308, 425.9511, 736.1441, 1094.749, 1269.007, 879.0856, 971.8745
10.2, 55.91992, 178.5922, 608.4249, 404.6459, 1754.896, 79.55621, 1086.767, 515.0536, 482.5963, 1853.195, 455.0396, 979.8624, 106.514, 473.358, 258.4181, 144.3946, 1114.634, 434.7401, 399.2069, 703.3818, 1053.668, 1396.714, 829.4653, 980.4411
10.3, 52.96333, 167.8551, 574.48, 387.9915, 1734.164, 74.69437, 1426.574, 485.3784, 476.7987, 1951.34, 432.0791, 927.1496, 101.5114, 448.0215, 541.7079, 136.3135, 1371.933, 410.929, 399.1707, 737.7224, 1369.783, 1324.272, 782.6458, 982.9994
10.4, 50.16305, 157.7635, 591.6076, 600.5482, 1655.874, 70.12965, 1474.898, 457.4129, 537.5787, 1988.008, 410.2772, 877.2726, 96.74369, 424.0412, 555.1644, 128.6846, 1439.458, 388.4221, 473.3409, 797.0657, 1510.602, 1313.299, 738.4691, 940.0112
10.5, 47.51083, 148.2787, 558.6011, 656.3871, 1738.322, 110.4481, 1470.092, 431.0587, 514.0905, 1900.026, 578.0348, 830.0787, 92.19994, 401.3444, 521.8635, 121.4827, 1628.685, 367.1479, 443.6212, 824.2308, 1612.021, 1304.308, 696.7859, 898.903
10.6, 44.99884, 139.3641, 527.436, 611.006, 1659.844, 103.6984, 1469.914, 406.223, 568.2047, 1815.937, 548.8682, 785.4237, 87.86961, 379.8624, 490.5601, 114.6839, 1557.598, 347.0389, 415.7676, 787.5482, 1546.922, 1236.659, 657.4556, 859.5925
10.7, 42.61966, 130.9855, 498.0097, 572.5786, 1624.987, 108.5672, 1396.579, 382.8181, 637.7979, 1735.57, 521.1733, 743.171, 83.74265, 359.5303, 461.1344, 108.2655, 1489.614, 328.0314, 389.6628, 752.4981, 1536.111, 1172.519, 620.3453, 822.0011
10.8, 40.36628, 123.1105, 514.685, 605.4182, 1551.626, 101.9325, 1384.884, 360.7618, 609.9308, 1658.76, 494.8758, 703.1913, 79.80952, 340.2864, 599.0296, 102.2064, 1499.873, 310.0648, 365.197, 719.0079, 1536.7, 1226.061, 585.3297, 786.0536
10.9, 38.23204, 115.7091, 604.8968, 779.2751, 1512.696, 106.8324, 1747.045, 339.9762, 631.3704, 1585.349, 494.1443, 665.3623, 76.06111, 322.0726, 563.0975, 96.48637, 1434.408, 293.0823, 360.1795, 687.0083, 1699.617, 1162.47, 552.2906, 842.6861
11, 36.21063, 108.7526, 575.7985, 725.3976, 1534.217, 166.2696, 1712.555, 320.3882, 603.7842, 1618.909, 650.8395, 800.2431, 72.48876, 566.7097, 529.3207, 91.08646, 1371.801, 277.03, 337.5649, 656.4328, 1931.308, 1190.393, 521.1163, 937.0821
11.1, 34.29611, 102.2143, 543.674, 675.2452, 1464.953, 272.4729, 1754.275, 301.9288, 719.8342, 1557.284, 617.9993, 757.1931, 69.08419, 584.4263, 575.8337, 85.98875, 1539.599, 261.8568, 316.3702, 627.218, 1960.606, 1253.021, 491.7017, 981.5779
11.2, 32.4828, 96.06912, 513.3417, 628.5602, 1398.817, 275.5576, 1826.817, 284.533, 688.3828, 1550.342, 586.8162, 716.459, 65.83952, 553.1449, 667.8657, 81.17635, 1563.015, 247.5148, 296.5063, 599.3035, 1959.022, 1188.033, 463.9474, 992.3166
11.3, 30.76538, 90.29339, 484.7018, 585.1028, 1335.666, 258.7178, 1818.652, 268.1394, 658.3055, 1481.729, 557.2064, 677.9164, 62.74725, 523.5378, 661.5387, 76.63328, 1640.625, 233.9582, 413.1159, 649.0852, 1993.233, 1126.415, 437.7598, 1072.036
11.4, 29.13875, 84.8649, 457.6596, 544.6501, 1275.366, 242.907, 1727.917, 252.6903, 886.9235, 1470.097, 588.0288, 641.4471, 59.80021, 495.5155, 621.857, 72.34447, 1569.017, 221.1441, 602.6421, 634.314, 1917.441, 1197.224, 413.0503, 1025.154
11.5, 27.59813, 79.76277, 432.1262, 506.9941, 1373.476, 228.0625, 1716.19, 238.1314, 999.878, 1568.187, 605.0619, 685.7151, 56.99158, 468.993, 584.5555, 68.29567, 1500.534, 209.0319, 583.9365, 619.0144, 1935.275, 1135.129, 389.7355, 1077.006
11.6, 26.13896, 74.96738, 408.0174, 471.9416, 1435.272, 214.1251, 1837.871, 224.4113, 956.1907, 1537.498, 574.5315, 739.4321, 54.31487, 486.4402, 608.9121, 64.47347, 1435.041, 281.9552, 617.4983, 874.0399, 1897.949, 1076.255, 367.7368, 1054.098
11.7, 24.75694, 70.4603, 385.2536, 502.5997, 1503.904, 201.0395, 1746.177, 211.4816, 940.1055, 1526.538, 545.5416, 976.9267, 51.76387, 502.0471, 572.3872, 60.86518, 1450.78, 266.5123, 578.7274, 835.1404, 1799.401, 1020.435, 346.9797, 1008
11.8, 23.448, 66.22419, 363.7598, 467.851, 1476.473, 188.7535, 1659.058, 199.297, 1120, 1482.779, 566.9555, 924.3718, 49.33268, 475.175, 538.0532, 57.45883, 1387.458, 251.9152, 542.3909, 797.9722, 1819.969, 1077.777, 327.3943, 1001.314
11.9, 22.20826, 62.24275, 343.4651, 435.5048, 1409.816, 238.0525, 1678.889, 187.8143, 1071.064, 1417.157, 656.7568, 874.6442, 47.01568, 449.7413, 505.7786, 54.24312, 1412.18, 238.1176, 508.3358, 762.4583, 1725.47, 1021.877, 308.9144, 1157.426
12, 21.03406, 58.50068, 324.3028, 465.9861, 1346.169, 267.4718, 1651.064, 176.9933, 1024.266, 1354.438, 623.618, 827.5917, 44.8075, 450.0804, 475.4401, 51.20738, 1350.543, 225.0757, 476.4189, 728.5248, 1635.878, 968.8769, 291.4776, 1106.81
12.1, 19.92195, 54.98359, 306.2096, 433.7688, 1285.395, 251.126, 1697.468, 166.7957, 1097.345, 1398.938, 695.7119, 783.0706, 42.70303, 505.2507, 637.4582, 48.34153, 1291.596, 212.7481, 446.506, 696.1016, 1777.535, 1012.017, 275.0251, 1133.247
12.2, 18.86864, 51.67794, 294.3889, 403.7789, 1227.365, 235.7792, 1649.019, 157.1856, 1058.719, 1337.026, 660.6075, 740.9444, 40.69741, 579.2728, 691.1986, 45.63607, 1235.222, 201.0957, 418.4713, 665.1214, 1685.239, 959.5282, 259.5012, 1083.689
12.3, 17.87102, 48.57103, 294.2605, 420.1072, 1171.954, 355.799, 1566.747, 148.1292, 1038.236, 1298.636, 627.2744, 701.0845, 38.78598, 548.2672, 649.7378, 43.08203, 1398.601, 190.0816, 392.1967, 635.52, 1816.704, 909.7617, 244.8535, 1036.297
12.4, 16.92614, 45.65092, 277.8433, 391.0619, 1119.045, 384.9488, 1548.67, 139.5947, 1042.734, 1241.163, 595.6232, 663.3688, 36.96432, 607.4526, 798.6095, 40.67092, 1391.959, 179.6707, 367.5718, 607.236, 1929.037, 966.3044, 231.0327, 990.9781
12.5, 16.03122, 42.90636, 434.6204, 364.0247, 1152.863, 361.4238, 1471.405, 131.5518, 997.1743, 1303.296, 634.4122, 627.6822, 35.22823, 574.9387, 750.7058, 38.39476, 1331.204, 169.83, 344.4931, 580.2108, 1828.875, 939.9079, 217.992, 1074.99
12.6, 15.18362, 40.3268, 410.3724, 338.8568, 1100.816, 372.4453, 1413.273, 123.9723, 953.6052, 1290.32, 602.4009, 593.9153, 33.57367, 544.1652, 705.6755, 36.24598, 1408.677, 160.5282, 382.9082, 554.3883, 1733.913, 923.7372, 205.6873, 1027.979
12.7, 14.38083, 37.90233, 387.4772, 315.429, 1051.119, 349.6844, 1435.532, 116.8296, 1034.909, 1233.215, 581.3248, 561.965, 31.99681, 515.0387, 663.3463, 34.21745, 1477.433, 244.0098, 358.8665, 529.7151, 1704.761, 1043.652, 194.0772, 1011.423
12.8, 13.62049, 35.62362, 419.3907, 293.6209, 1003.666, 329.0333, 1363.911, 110.0984, 989.6914, 1346.487, 637.9045, 531.7335, 30.49403, 487.4713, 623.5562, 32.30246, 1524.475, 230.6452, 336.3344, 506.14, 1757.041, 1051.748, 183.1225, 1142.085
12.9, 12.90035, 33.48191, 416.4294, 273.3206, 1062.636, 509.0704, 1518.795, 103.755, 1025.642, 1286.896, 681.7652, 503.1283, 29.06182, 516.3401, 586.1529, 30.49463, 1817.463, 302.9241, 315.2169, 483.614, 2050.147, 1028.298, 172.7861, 1092.14
13, 12.21828, 31.46896, 473.4588, 382.7021, 1103.686, 477.9601, 1482.205, 285.7708, 980.8292, 1472.512, 699.4688, 476.0619, 27.69688, 622.4218, 550.9932, 28.78799, 1801.318, 286.3327, 295.4254, 462.0907, 2057.181, 1253.292, 163.0331, 1105.26
13.1, 11.57228, 29.57702, 519.6071, 356.2429, 1053.859, 458.5232, 1408.256, 269.3059, 1060.533, 1407.344, 698.9153, 450.4517, 26.39604, 589.1067, 517.9424, 27.17685, 1722.697, 270.6501, 337.6082, 441.5252, 1950.365, 1336.457, 153.8306, 1151.169
13.2, 10.96043, 27.79883, 584.0757, 543.6302, 1006.282, 480.0223, 1411.415, 458.3542, 1038.376, 1345.06, 791.6486, 426.2191, 25.1563, 557.5748, 486.8742, 25.65589, 1727.891, 255.8264, 316.4108, 421.875, 1968.888, 1285.086, 145.1476, 1100.826
13.3, 10.38093, 26.12755, 551.4894, 553.9551, 960.8525, 450.6872, 1465.866, 431.9458, 1036.736, 1448.108, 810.511, 403.2902, 23.97479, 527.7306, 457.6696, 24.22004, 1883.684, 241.8146, 370.4367, 403.0993, 2215.219, 1240.781, 136.9547, 1126.329
13.4, 9.832071, 24.55675, 520.7211, 1005.044, 917.474, 423.1448, 1593.405, 476.861, 991.4387, 1739.658, 830.058, 381.5947, 22.84877, 499.4838, 430.2168, 22.86456, 2005.686, 245.3715, 347.1781, 385.1592, 2406.943, 1395.855, 129.2242, 1077.072
13.5, 9.31223, 23.08038, 491.6694, 1000.043, 876.054, 397.2855, 1513.908, 633.4066, 1107.115, 1662.666, 960.2003, 361.0664, 21.77564, 472.749, 606.1108, 21.58493, 2186.546, 368.268, 325.3798, 368.0176, 2460.137, 1323.458, 121.9301, 1066.896
13.6, 8.819875, 21.69278, 464.2386, 930.9017, 907.48, 373.0066, 1535.044, 596.9124, 1194.379, 1589.083, 911.7503, 341.6424, 20.7529, 447.4451, 569.754, 20.37692, 2091.11, 433.8261, 332.6068, 351.6389, 2467.917, 1376.26, 115.0478, 1020.239
13.7, 8.353551, 20.38859, 488.3, 866.5412, 965.8339, 350.2114, 1739.243, 562.5208, 1142.193, 1599.343, 904.7106, 323.2634, 19.7782, 569.4988, 535.5779, 19.23652, 2256.123, 504.8745, 311.7234, 335.9891, 2456.556, 1438.997, 108.5538, 1067.537
13.8, 7.911883, 19.16282, 686.029, 806.6304, 1020.977, 339.7294, 1652.47, 646.7285, 1119.897, 1666.77, 940.5388, 305.8731, 18.84929, 539.0164, 503.4519, 18.15993, 2157.65, 559.7789, 292.1512, 321.0358, 2551.608, 1364.363, 102.4265, 1038.6
13.9, 7.493566, 18.01074, 647.7546, 750.8617, 974.8842, 318.9679, 1685.863, 748.6486, 1311.321, 1593.004, 981.1758, 289.4183, 17.96399, 510.1655, 538.8922, 17.1436, 2192.348, 610.4949, 273.8079, 306.748, 2530.798, 1428.598, 96.64498, 1127.233
14, 7.097366, 16.92793, 611.6155, 954.5341, 1031.846, 299.4751, 1601.754, 705.5146, 1254.026, 1936.725, 931.6674, 273.8487, 17.12028, 482.8589, 539.3586, 16.18415, 2503.524, 577.0576, 256.6163, 293.0961, 2745.333, 1426.928, 461.6869, 1077.937
14.1, 6.722115, 15.91021, 577.4927, 962.4394, 985.2624, 281.1736, 1559.703, 664.8659, 1300.586, 2045.955, 884.6571, 259.1168, 16.31619, 457.0139, 614.7444, 15.2784, 2652.029, 545.4518, 240.5041, 280.0517, 2745.536, 1386.47, 507.9893, 1135.786
14.2, 6.366704, 14.95368, 558.9517, 895.8984, 940.782, 263.9904, 1549.713, 900.1954, 1243.76, 2048.882, 875.4344, 245.1773, 15.54987, 432.5523, 577.8696, 14.42334, 2632.44, 515.577, 559.9045, 267.588, 2602.978, 1326.723, 479.3157, 1176.45
14.3, 6.030084, 14.05465, 527.7671, 833.9578, 1057.887, 249.8782, 1590.018, 1007.746, 1324.314, 1958.205, 922.3848, 231.9877, 14.81955, 409.3999, 543.2067, 13.61613, 2635.585, 487.3384, 908.1581, 255.6789, 2560.007, 1437.16, 635.4916, 1268.49
14.4, 5.711262, 13.20968, 498.3223, 795.3723, 1086.902, 234.6077, 1576.241, 1062.24, 1266.451, 1871.542, 875.8428, 219.5076, 14.12352, 387.4868, 510.623, 12.85409, 2520.55, 460.6465, 1019.88, 244.2998, 2638.643, 1362.621, 599.6211, 1323.794
14.5, 5.409296, 12.41551, 470.5203, 977.8102, 1496.766, 221.6337, 1694.492, 1001.039, 1229.832, 1961.044, 831.6494, 207.699, 13.46018, 366.7466, 479.9939, 12.13471, 2410.536, 435.4166, 955.8448, 233.4272, 2606.552, 1291.947, 648.9413, 1275.66
14.6, 5.123296, 11.66908, 516.1608, 910.2065, 2100.207, 208.0892, 1609.952, 943.363, 1216.276, 2086.826, 789.6858, 196.5256, 12.828, 347.1165, 451.202, 11.45558, 2305.324, 411.5685, 895.8301, 223.0384, 2823.235, 1282.742, 764.6839, 1302.56
14.7, 4.852417, 240.2825, 487.3636, 847.2767, 2005.392, 197.1895, 1529.63, 889.0104, 1226.31, 1994.47, 749.8397, 185.9533, 12.22551, 328.5371, 424.1371, 10.81447, 2204.704, 389.0266, 839.5837, 213.112, 2676.643, 1240.799, 980.6872, 1245.597
14.8, 4.59586, 225.8366, 460.1729, 788.6978, 2000.962, 185.1389, 1584.757, 837.7894, 1172.729, 1980.152, 712.004, 175.9497, 11.65131, 310.9522, 547.952, 10.20923, 2108.476, 367.7193, 786.8687, 203.6274, 2537.663, 1176.444, 925.332, 1191.125
14.9, 4.352869, 212.2592, 434.4993, 776.8454, 2041.038, 193.5251, 1564.061, 789.5195, 1255.101, 1892.518, 676.0776, 166.4843, 11.10409, 294.3085, 515.0837, 9.637866, 2016.447, 347.579, 737.4636, 194.5649, 2405.898, 1166.008, 873.1013, 1139.035
15, 4.122724, 199.498, 498.4219, 723.136, 1948.893, 181.6984, 1486.028, 744.0308, 1200.262, 1808.761, 641.9639, 157.5281, 10.58256, 278.5557, 484.1869, 9.098479, 2104.719, 328.5418, 764.0754, 185.9058, 2280.976, 1105.533, 823.8188, 1089.223
15.1, 3.904747, 187.5041, 470.6143, 678.2729, 1893.644, 170.5945, 1486.433, 936.8671, 1183.859, 1864.794, 609.5715, 149.0537, 10.08553, 263.646, 455.1435, 8.589278, 2012.855, 310.5474, 716.1014, 177.632, 2162.54, 1048.193, 777.3181, 1237.609
15.2, 3.698296, 176.2312, 493.4761, 678.8697, 1899.083, 160.1691, 1527.166, 882.8888, 1227.407, 1782.265, 578.8135, 141.0352, 9.611849, 350.2978, 427.8422, 8.108575, 2166.16, 293.5385, 671.1395, 169.7264, 2050.253, 993.8283, 733.442, 1183.486
15.3, 3.50276, 165.6361, 465.9444, 631.9341, 1830.426, 150.3808, 1450.974, 832.0204, 1173.779, 1703.388, 549.6077, 133.448, 9.160411, 417.717, 402.1786, 7.654775, 2071.614, 277.4611, 629.0007, 162.1727, 1943.797, 942.2827, 692.0426, 1131.73
15.4, 3.317562, 155.678, 439.9488, 588.2435, 1889.432, 141.1907, 1378.583, 784.083, 1140.119, 1681.822, 521.8754, 126.2691, 8.730176, 395.3587, 378.0543, 7.226371, 1981.195, 262.2643, 589.5076, 154.9551, 1842.868, 893.4106, 652.98, 1120.97
15.5, 3.142156, 146.3185, 415.4035, 547.5737, 1804.132, 132.5623, 1309.803, 738.9074, 1129.174, 1699.933, 495.5425, 119.4763, 8.320148, 374.1972, 502.0071, 6.821944, 1949.523, 247.8999, 552.4942, 148.0588, 1747.18, 1035.348, 616.1224, 1121.738
15.6, 2.976024, 294.4562, 392.2276, 509.7156, 1722.683, 174.6062, 1244.456, 696.3347, 1079.837, 1624.7, 470.5383, 113.0489, 7.929377, 354.1683, 537.2129, 6.44015, 2019.823, 234.3223, 517.8047, 141.4694, 1656.461, 981.6488, 581.3451, 1072.682
15.7, 2.818676, 411.989, 370.3447, 474.4749, 1644.911, 163.9357, 1182.368, 656.2148, 1188.337, 1552.796, 446.7957, 106.9673, 7.556959, 335.2114, 504.9887, 6.079724, 1931.664, 221.4883, 485.2933, 135.1733, 1570.452, 930.7349, 548.5309, 1145.361
15.8, 2.669647, 387.22, 470.4269, 441.6708, 1662.862, 153.9172, 1123.378, 618.4066, 1136.415, 1535.727, 424.2512, 101.2129, 7.202032, 317.2692, 1128.25, 5.73947, 1920.695, 209.3572, 454.8232, 129.1573, 1488.908, 882.4618, 517.5688, 1151.655
15.9, 2.528498, 404.1251, 444.1812, 431.132, 1587.791, 144.511, 1067.332, 582.7766, 1086.762, 1528.859, 402.8443, 95.76804, 6.863776, 300.2874, 1668.202, 5.418257, 2136.03, 197.8905, 503.6102, 123.4092, 1411.599, 836.6923, 488.3545, 1186.497
16, 2.394811, 523.8298, 523.9387, 401.3244, 1584.252, 135.6797, 1014.081, 549.1995, 1039.279, 1461.197, 382.5174, 90.61609, 6.541405, 284.2145, 1903.061, 5.115022, 2042.799, 187.0519, 549.6553, 117.9168, 1338.304, 793.2968, 614.9026, 1234.304
16.1, 2.268193, 492.3368, 494.7074, 373.5777, 1615.798, 127.388, 1104.892, 517.5569, 1086.967, 1396.529, 363.2163, 85.74129, 6.234176, 269.002, 1899.656, 4.828757, 1953.637, 176.8069, 515.144, 112.6689, 1268.814, 752.1519, 675.4618, 1180.326
16.2, 2.148269, 462.7372, 520.3953, 347.7493, 1542.852, 137.6258, 1049.768, 487.7375, 1163.828, 1334.724, 344.889, 81.12875, 5.941376, 510.4126, 1880.055, 4.558513, 1868.367, 167.1231, 532.799, 107.6545, 1202.933, 713.1411, 784.0215, 1128.708
16.3, 2.034686, 434.9172, 529.8298, 323.7067, 1590.287, 433.8833, 997.3938, 459.6361, 1112.977, 1382.64, 327.4865, 76.76434, 5.662329, 1008.407, 1973.5, 4.303394, 1786.819, 157.9696, 499.3461, 102.8633, 1140.473, 735.6081, 802.9119, 1126.288
16.4, 1.927108, 408.7697, 591.9526, 301.3263, 1518.492, 431.3835, 947.6326, 433.1539, 1064.348, 1321.449, 310.9621, 72.63471, 5.396387, 1340.273, 2012.613, 4.062552, 1708.83, 149.3175, 467.9937, 98.28535, 1081.255, 880.0875, 802.9406, 1139.672
16.5, 1.825218, 384.1942, 661.8987, 280.4932, 1527.649, 513.7222, 900.3541, 408.1974, 1222.77, 1262.967, 295.2715, 68.72725, 5.142936, 1268.535, 2075.295, 3.83519, 1634.245, 141.1393, 497.423, 93.91113, 1025.113, 881.3431, 757.6183, 1212.211
16.6, 1.728716, 391.8997, 636.4169, 261.1005, 1535.105, 482.3275, 855.4343, 384.6788, 1169.344, 1207.072, 280.3726, 65.02998, 4.901388, 1300.48, 1950.81, 3.620552, 1562.916, 133.409, 466.1913, 89.7316, 971.8856, 1020.791, 865.2376, 1246.779
16.7, 1.637315, 416.4482, 600.9105, 243.0486, 1465.801, 511.8348, 812.7556, 362.5152, 1299.72, 1232.834, 266.2255, 61.53162, 4.671185, 1230.872, 2019.718, 3.417926, 1494.699, 126.1021, 436.9206, 85.73806, 921.4219, 1008.391, 898.8742, 1192.255
16.8, 1.550747, 462.4653, 733.5584, 226.2447, 1399.626, 480.5556, 772.2062, 341.6286, 1379.531, 1178.273, 252.7922, 58.22147, 4.451794, 1164.99, 1898.567, 3.22664, 1429.46, 119.1953, 409.4876, 81.92226, 873.5785, 1029.218, 848.137, 1167.91
16.9, 1.468756, 434.6616, 714.9057, 210.6026, 1336.439, 451.1878, 791.3177, 321.9454, 1319.256, 1126.127, 240.0368, 55.08938, 4.242708, 1102.633, 1829.62, 3.04606, 1367.069, 112.6669, 383.7771, 78.27629, 828.2192, 1001.215, 870.5943, 1116.835
17, 1.3911, 408.5295, 1340.821, 196.042, 1276.105, 423.6148, 833.7416, 303.3963, 1261.614, 1076.288, 227.9249, 52.12578, 4.043441, 1163.076, 1832.785, 2.875586, 1307.401, 106.4961, 359.6809, 74.79259, 785.2153, 1001.21, 821.4533, 1067.994
17.1, 1.31755, 421.4499, 1447.677, 182.4881, 1218.494, 397.7268, 792.1451, 285.9159, 1258.408, 1108.71, 216.4242, 49.32162, 3.853534, 1141.553, 2023.082, 2.714652, 1250.337, 100.6632, 337.0976, 71.46392, 744.4442, 949.2814, 815.8661, 1127.898
17.2, 1.247888, 396.1121, 1366.909, 169.8713, 1217.895, 373.4209, 752.6241, 269.4426, 1325.449, 1059.642, 205.5039, 46.6683, 3.672545, 1080.451, 1901.729, 2.562725, 1195.764, 95.1498, 315.9323, 68.28339, 705.79, 900.0463, 830.2062, 1078.573
17.3, 1.18191, 372.2975, 1439.875, 158.1267, 1162.912, 416.5032, 715.0748, 253.9185, 1327.509, 1012.746, 195.1345, 44.15773, 3.500057, 1022.62, 1787.656, 2.419301, 1143.572, 89.93837, 296.0959, 65.24442, 669.143, 880.0101, 1045.727, 1041.819
17.4, 1.11942, 349.9148, 1359.542, 147.1942, 1136.853, 391.0498, 679.3988, 239.2888, 1269.507, 967.9255, 185.2883, 41.78222, 3.33567, 1014.363, 2107.905, 2.283904, 1093.659, 85.01237, 277.5049, 62.3407, 634.3987, 868.8719, 986.7008, 1031.211
17.5, 1.060234, 328.8777, 1404.6, 137.0175, 1085.528, 401.2193, 645.5027, 225.502, 1353.387, 925.0885, 175.939, 39.5345, 3.179005, 960.0696, 2222.443, 2.156084, 1045.924, 80.35619, 260.0812, 59.56621, 601.4586, 823.8073, 1091.384, 1046.313
17.6, 1.004178, 309.1054, 1647.203, 127.5444, 1110.959, 405.331, 613.2979, 212.5095, 1426.215, 1032.328, 167.0615, 37.4077, 3.029697, 960.4345, 2202.881, 2.035418, 1000.273, 75.95501, 243.7515, 56.9152, 570.2288, 904.5128, 1068.062, 1096.835
17.7, 0.9510849, 356.8055, 1666.658, 118.7262, 1197.158, 380.5604, 582.6996, 200.2656, 1363.9, 986.6409, 158.6318, 35.39531, 2.887402, 909.0273, 2093.491, 1.921504, 956.6144, 548.5168, 327.2261, 54.38217, 540.6205, 857.5996, 1007.775, 1150.288
17.8, 0.9007992, 349.5113, 1573.673, 110.5178, 1328.106, 357.3036, 553.6281, 188.7272, 1625.978, 942.9756, 150.6275, 33.49117, 2.751789, 860.3716, 2019.59, 1.813967, 914.8612, 518.4742, 306.6805, 51.96188, 512.5496, 1198.943, 1201.051, 1169.955
17.9, 0.8531721, 328.4984, 1589.444, 102.8768, 1727.491, 335.468, 526.0068, 177.8535, 1554.935, 1080.239, 143.0271, 31.68948, 2.622546, 814.3203, 1994.07, 1.712447, 874.9304, 621.1214, 287.425, 49.6493, 485.9363, 1136.759, 1225.079, 1118.791
18, 0.8080633, 308.7489, 1686.183, 95.76413, 2015.498, 377.5598, 499.7637, 167.6063, 1486.995, 1138.825, 135.8102, 29.98471, 2.499373, 770.7338, 1874.458, 1.616609, 836.7425, 754.6575, 269.3784, 47.43964, 460.7048, 1150.32, 1155.929, 1106.632
18.1, 0.7653394, 339.4873, 1632.4, 89.1432, 1924.507, 354.4864, 474.8299, 157.9496, 1422.025, 1128.013, 128.9575, 28.37165, 2.381986, 791.6335, 1836.482, 1.526135, 800.2213, 800.3653, 252.465, 45.32832, 436.7834, 1090.658, 1090.682, 1089.875
18.2, 0.7248744, 319.0771, 1541.326, 82.98003, 1837.624, 332.823, 451.14, 148.8492, 1359.893, 1114.949, 122.4505, 26.84536, 2.270112, 784.7894, 1797.906, 1.440724, 765.2942, 756.5287, 236.6135, 43.31097, 414.1041, 1034.09, 1104.139, 1108.253
18.3, 0.6865489, 299.894, 1462.463, 77.24297, 1754.663, 312.4835, 428.6321, 140.2731, 1300.476, 1065.605, 116.2719, 25.40119, 2.163491, 801.8239, 1783.978, 1.360093, 731.8915, 715.0931, 221.7572, 41.38341, 392.6024, 1101.827, 1041.815, 1109.928
18.4, 0.6502498, 281.8642, 1380.871, 71.90255, 1675.447, 333.3452, 407.2471, 132.1912, 1243.654, 1095.391, 110.405, 24.0347, 2.061879, 758.9063, 1754.583, 1.283975, 699.9468, 675.9269, 207.8337, 39.54162, 372.2171, 1044.68, 983.0096, 1096.303
18.5, 0.6158698, 264.9184, 1303.83, 66.93137, 1630.407, 464.9257, 386.929, 124.5749, 1229.967, 1046.913, 104.8342, 22.74173, 1.965039, 1023.505, 1789.267, 1.212117, 669.3964, 638.9058, 194.7845, 37.78181, 352.8903, 1014.9, 1025.632, 1048.36
