 , C000, C002, C003, C004, C005, C006, C008, C009, C011, C012, C013, C016, C018, C022, C023, C024, C038, C072, C083, C128, C130
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
11, 231.2918, 15.59383, 857.3215, 1033.217, 0, 242.0828, 0.6129201, 6.498659, 1078.99, 1063.658, 335.2894, 124.3054, 2598.233, 327.5037, 103.5729, 571.5503, 1951.997, 1877.261, 633.1801, 2068.395, 2361.317
11.1, 219.9982, 14.76016, 819.8005, 982.3007, 0, 369.4799, 0.5782398, 6.169779, 1030.083, 1004.596, 320.6278, 165.4889, 2662.037, 309.1907, 98.92158, 624.3553, 1859.691, 2414.524, 601.0228, 1975.881, 2258.945
11.2, 209.2561, 13.97105, 783.9217, 933.8937, 0, 347.1897, 0.5455217, 5.857543, 1134.737, 948.8139, 306.6075, 157.0031, 2619.38, 291.9019, 94.47913, 587.1077, 1771.75, 2289.721, 570.4987, 2020.137, 2161.011
11.3, 199.0385, 13.22413, 1022.651, 1078.06, 0, 326.2443, 0.514655, 5.561109, 1083.304, 994.07, 293.2001, 148.9524, 2513.094, 364.2291, 237.212, 764.9155, 1945.447, 2171.37, 541.5248, 1929.781, 2486.207
11.4, 189.3198, 12.51715, 977.894, 1033.925, 0, 306.5625, 0.4855347, 5.279676, 1114.591, 938.8724, 319.0818, 306.2686, 2463.943, 343.8626, 377.8655, 727.0322, 1853.451, 2191.159, 514.0224, 2211.319, 2510.39
11.5, 219.2561, 11.84796, 969.5737, 982.9742, 0, 288.0681, 0.4580621, 5.012486, 1064.071, 965.1768, 362.4971, 313.0403, 2498.212, 324.6349, 377.0835, 825.7222, 2015.668, 2077.902, 487.9168, 2169.023, 2572.705
11.6, 208.5502, 11.21454, 927.14, 934.5341, 0, 270.6894, 0.432144, 4.758818, 1150.09, 911.5836, 346.6458, 296.9885, 2430.111, 306.4825, 360.1491, 824.9558, 2118.995, 2045.657, 463.137, 2147.175, 2694.492
11.7, 198.3671, 10.61499, 1096.439, 888.481, 0, 254.3591, 0.4076923, 4.517987, 1097.961, 860.9661, 331.4877, 281.7597, 2508.386, 289.345, 343.9753, 775.7408, 2197.578, 1939.921, 439.6156, 2079.421, 2577.675
11.8, 188.6811, 10.0475, 1111.051, 905.9337, 0, 409.4745, 0.3846242, 4.289344, 1093.055, 813.1594, 316.9924, 344.7796, 2420.787, 273.1658, 328.5277, 960.3407, 2093.658, 1839.65, 488.7476, 2134.099, 2633.187
11.9, 329.1546, 9.510338, 1101.696, 1103.328, 0, 384.7715, 0.3628613, 4.072272, 1043.511, 849.5895, 303.131, 366.7069, 2472.472, 257.8913, 313.7739, 903.049, 2099.982, 1744.562, 463.9256, 2038.646, 2519.028
12, 313.0825, 9.001898, 1053.48, 1128.006, 0, 361.5588, 0.3423298, 3.866186, 1314.593, 877.0616, 322.6809, 347.9031, 2396.592, 243.4708, 299.6827, 903.5848, 2142.26, 1760.841, 440.3643, 2044.78, 2525.101
12.1, 297.7952, 8.520639, 1181.198, 1072.419, 0, 339.7466, 0.3229601, 3.670529, 1255.008, 828.3611, 308.5707, 330.0636, 2396.594, 229.8568, 286.2243, 1001.117, 2162.101, 1738.678, 417.9995, 2115.844, 2464.297
12.2, 283.2544, 8.06511, 1266.801, 1056.023, 0, 330.5877, 0.3046863, 3.484773, 1216.325, 787.7388, 295.0776, 313.1388, 2402.45, 217.004, 273.3703, 943.0465, 2223.75, 1719.231, 396.7705, 2267.956, 2511.68
12.3, 269.4236, 28.29302, 1371.978, 1003.984, 0, 310.6438, 0.2874465, 3.308418, 1194.133, 743.9982, 282.1744, 297.0819, 2480.701, 204.8698, 261.0936, 1053.633, 2272.136, 1808.103, 376.6198, 2166.515, 2724.781
12.4, 256.2681, 26.78042, 1381.977, 1000.968, 0, 291.9032, 0.2711821, 3.140988, 1140.007, 702.6862, 301.7635, 281.8484, 2445.893, 193.4142, 249.3682, 990.7755, 2596.862, 1714.645, 422.0143, 2229.108, 2606.651
12.5, 243.7549, 25.34869, 1321.494, 951.6408, 0, 374.5347, 71.64562, 2.982032, 1140.673, 663.6682, 458.3929, 267.3959, 2412.695, 182.5991, 238.1694, 931.668, 2700.961, 1697.012, 404.804, 2300.276, 2560.904
12.6, 231.8528, 23.9935, 1263.658, 904.7448, 0, 351.9396, 67.59176, 2.831119, 1088.971, 626.8168, 438.3483, 253.6846, 2463.63, 172.3888, 227.4734, 1014.45, 2573.238, 1609.297, 601.8477, 2197.391, 2449.879
12.7, 220.5318, 22.71076, 1208.354, 860.1597, 0, 330.7076, 63.76727, 2.687844, 1039.613, 674.7996, 419.1802, 240.6763, 2526.709, 162.7493, 217.2579, 1007.348, 2451.554, 2019.764, 624.5145, 2099.107, 2343.667
12.8, 209.7636, 21.4966, 1155.47, 817.7718, 0, 310.7566, 60.15918, 2.551819, 1038.587, 637.33, 410.1385, 272.5167, 2421.772, 153.6489, 207.5011, 947.2518, 2335.625, 1915.367, 592.7973, 2005.219, 2423.477
12.9, 199.5212, 20.34736, 1104.901, 777.4727, 0, 509.7039, 56.75525, 2.422679, 1153.045, 601.9411, 392.204, 258.5428, 2366.912, 145.0574, 198.1825, 925.0429, 2225.178, 2100.051, 562.6909, 1915.53, 2318.41
13, 189.7789, 19.25955, 1056.544, 739.1595, 0, 478.9543, 53.54391, 2.300074, 1116.94, 568.5171, 405.3311, 245.2854, 2395.633, 136.9463, 189.2823, 990.1606, 2119.954, 2012.976, 580.6923, 1829.853, 2217.898
13.1, 180.5123, 18.2299, 1010.304, 702.7343, 0, 450.0598, 139.664, 2.183673, 1113.591, 549.6037, 402.8025, 232.7078, 2509.81, 129.2887, 180.7819, 1096.21, 2171.178, 1908.929, 551.2007, 1869.622, 2234.734
13.2, 171.6982, 17.25529, 966.088, 746.5214, 0, 515.9625, 131.7615, 2.073164, 1063.116, 519.0859, 385.1888, 220.7752, 2407.685, 122.0593, 172.6632, 1119.873, 2068.507, 2109.238, 584.8919, 1947.183, 2137.85
13.3, 163.3145, 16.33279, 923.8068, 709.7335, 0, 512.3857, 196.96, 1.968246, 1014.929, 490.2627, 368.3453, 209.4545, 2307.692, 115.2342, 164.9091, 1053.064, 1970.692, 2089.906, 589.4898, 1907.666, 2045.166
13.4, 155.3401, 15.45961, 883.3761, 694.7997, 0, 481.4742, 185.8156, 1.868639, 968.9266, 463.0399, 352.2383, 198.7142, 2267.204, 108.7907, 157.5032, 990.2407, 1877.501, 1988.718, 559.5514, 1822.341, 2186.54
13.5, 147.7551, 14.63311, 844.7148, 719.2127, 0, 452.4276, 175.3017, 1.774072, 925.009, 640.9538, 355.51, 188.5247, 2223.122, 102.7074, 150.4299, 931.1652, 1788.718, 1885.924, 531.1335, 1908.848, 2091.745
13.6, 140.5405, 13.8508, 807.7457, 795.4125, 0, 425.1334, 165.3828, 1.684291, 883.082, 605.3636, 339.9643, 178.8576, 2157.375, 96.96439, 143.6743, 875.614, 1803.059, 1788.444, 753.2836, 1872.202, 2001.06
13.7, 133.6782, 13.11031, 772.3944, 765.4457, 0, 401.6043, 156.0251, 1.599054, 879.0108, 571.7496, 325.0984, 169.6863, 2115.529, 91.54246, 137.2221, 823.3768, 1836.059, 1782.769, 850.6835, 1788.463, 2018.328
13.8, 127.1509, 12.40941, 738.5903, 761.1847, 0, 465.7891, 147.1968, 1.51813, 839.1687, 555.5331, 310.8825, 160.9853, 2204.864, 86.42371, 131.0596, 774.256, 1749.236, 1887.797, 822.001, 1736.513, 2035.661
13.9, 120.9423, 11.74598, 706.2657, 723.6741, 0, 437.6888, 138.8681, 1.441302, 926.8121, 524.686, 297.2882, 152.7304, 2113.293, 81.59118, 125.1738, 728.0657, 1666.518, 1790.22, 879.0276, 1678.114, 2166.833
14, 115.0369, 11.11802, 675.3558, 688.0121, 0, 411.2838, 131.0107, 1.368361, 1097.217, 545.8577, 284.2885, 144.8988, 2035.188, 77.02888, 119.5524, 686.2434, 1587.711, 1816.939, 834.3845, 1664.055, 2145.906
14.1, 109.4199, 10.52363, 645.7986, 719.5428, 0, 433.3948, 123.5978, 1.299112, 1047.484, 767.1268, 271.8571, 144.127, 2116.729, 72.72167, 114.1835, 645.3037, 1681.799, 1787.767, 857.5168, 1589.626, 2052.873
14.2, 104.0771, 9.961015, 617.535, 786.4484, 0, 407.2488, 118.2494, 1.233368, 1077.31, 724.5307, 259.9694, 136.7366, 2167.278, 68.65532, 109.0556, 627.2079, 1602.27, 1695.361, 813.9661, 1571.768, 1963.873
14.3, 98.99516, 9.42848, 590.5085, 811.2139, 0, 446.842, 111.5586, 1.17095, 1028.479, 684.2997, 248.6014, 129.7251, 2108.299, 64.81634, 104.1581, 656.1102, 1526.502, 1824.068, 917.3674, 1501.467, 1994.182
14.4, 94.16139, 8.924417, 564.6647, 771.2379, 0, 419.8847, 105.2464, 1.111692, 1023.968, 744.1011, 237.7306, 123.0732, 2126.44, 61.19202, 99.48046, 616.9681, 1632.845, 1729.786, 870.777, 1574.973, 1907.727
14.5, 89.56365, 8.447301, 539.952, 733.232, 0, 394.5537, 99.29132, 1.055432, 977.556, 702.7834, 227.3351, 116.7623, 2101.667, 57.77037, 95.01291, 648.9976, 1555.631, 1640.376, 826.5529, 1504.528, 1825.02
14.6, 85.19041, 7.995693, 516.3208, 697.0989, 0, 370.7509, 93.6732, 1.00202, 1026.016, 663.7601, 217.3942, 139.0348, 2072.743, 54.54004, 90.74599, 610.2798, 1482.069, 1558.605, 826.8978, 1542.853, 1932.925
14.7, 81.03071, 7.568228, 493.7239, 662.7465, 0, 377.2749, 149.5638, 0.9513102, 1105.598, 626.9035, 207.888, 131.9054, 2020.393, 51.49035, 86.6707, 751.8472, 1411.984, 1510.37, 784.9022, 1671.251, 1849.125
14.8, 77.07412, 7.163617, 535.8221, 630.0869, 0, 459.3287, 227.0327, 0.9031669, 1224.683, 713.3339, 198.7975, 125.1417, 2093.986, 48.61118, 82.77842, 805.7485, 1425.584, 1560.768, 831.9542, 1596.5, 1920.274
14.9, 73.31072, 6.780636, 527.045, 661.5721, 0, 431.6181, 234.0309, 0.8574601, 1203.147, 691.5166, 222.9218, 118.7248, 2124.253, 45.893, 79.06094, 877.2634, 1476.717, 1527.833, 859.9284, 1755.077, 1891.045
15, 69.73109, 6.418131, 503.9788, 628.9704, 0, 405.5793, 237.3827, 0.8140664, 1299.486, 653.1188, 219.5756, 112.6369, 2044.485, 43.32682, 75.51041, 886.2575, 1607.869, 1448.862, 883.297, 1676.577, 1865.691
15.1, 66.32623, 6.075006, 481.922, 597.9752, 0, 381.1113, 223.951, 0.7728688, 1270.494, 767.1603, 230.1116, 106.8612, 2115.052, 40.90413, 72.11932, 1013.496, 1595.914, 1373.973, 958.5547, 1748.133, 1815.632
15.2, 63.08764, 5.750225, 460.8305, 621.8214, 0, 358.1195, 211.2794, 0.733756, 1252.543, 758.0847, 307.0963, 101.3816, 2027.211, 38.6169, 68.88052, 953.033, 1520.446, 1370.306, 948.7819, 1669.943, 1954.273
15.3, 60.00717, 5.442807, 674.0781, 591.1786, 0, 336.5147, 199.3248, 0.6966226, 1195.77, 752.9193, 293.6676, 96.18304, 1943.019, 36.45757, 65.78719, 1141.017, 1448.547, 1299.478, 900.5962, 1780.079, 1992.605
15.4, 57.07712, 5.151824, 644.5768, 562.0458, 0, 316.2133, 188.0465, 0.6613684, 1211.487, 711.1121, 360.0428, 91.25104, 1948.893, 34.41899, 62.83276, 1072.946, 1485.52, 1367.621, 964.7847, 1826.134, 1963.052
15.5, 54.29014, 4.876398, 616.3668, 655.1981, 0, 354.9267, 177.4065, 0.6278984, 1156.575, 671.6262, 356.7173, 86.57193, 2008.727, 32.49439, 60.01101, 1008.937, 1589.947, 1375.414, 915.7861, 1800.527, 1995.658
15.6, 51.63925, 4.615697, 589.3913, 707.4753, 0, 333.5146, 167.3684, 0.5961221, 1240.885, 654.0718, 377.3608, 82.13276, 2061.899, 30.67741, 57.31599, 1062.898, 1514.761, 1304.322, 869.2761, 1719.994, 2016.497
15.7, 49.11779, 4.368933, 563.5964, 701.0753, 0, 354.7826, 157.8983, 0.565954, 1184.64, 617.7533, 360.8596, 77.92121, 1976.266, 28.96204, 54.74199, 999.4875, 1443.131, 1345.837, 874.2446, 1739.942, 1929.074
15.8, 46.71945, 4.135362, 538.9305, 677.1506, 0, 333.3791, 148.9641, 0.5373126, 1130.945, 701.8539, 345.0799, 73.92562, 1932.528, 27.34258, 52.2836, 939.8604, 1374.888, 1557.138, 829.8444, 1838.476, 1845.441
15.9, 44.43822, 25.6046, 515.344, 694.8991, 0, 313.2668, 140.5354, 0.5101207, 1095.062, 662.8821, 329.9903, 70.13492, 1977.823, 25.81367, 49.9356, 954.9641, 1309.873, 1476.652, 836.1206, 1883.289, 1832.204
16, 42.26838, 24.23573, 492.7898, 660.6551, 0, 362.9302, 132.5836, 0.4843049, 1045.428, 724.8571, 315.5605, 66.53859, 1895.681, 24.37026, 47.69305, 897.993, 1247.931, 1400.327, 793.6566, 1799.054, 2097.989
16.1, 40.20449, 22.94004, 471.2227, 646.8593, 0, 341.0352, 125.0817, 0.4597955, 1085.458, 684.608, 301.7617, 63.12667, 1832.086, 23.00755, 45.55121, 903.103, 1188.919, 1403.88, 870.4982, 1881.877, 2007.033
16.2, 38.24137, 107.9121, 450.5995, 614.9826, 0, 320.4611, 118.0043, 0.4365265, 1036.259, 646.5939, 288.5663, 59.88971, 1903.113, 21.72105, 43.50556, 849.2259, 1132.697, 1331.316, 912.512, 1797.705, 2097.69
16.3, 36.37411, 102.1429, 430.8789, 584.6768, 0, 301.1282, 111.3274, 0.4144351, 989.2891, 610.6905, 275.9479, 56.81873, 1909.145, 20.50648, 41.55178, 878.0321, 1079.134, 1332.716, 866.1683, 1782.186, 2006.747
16.4, 34.59803, 96.68217, 412.0213, 555.8644, 0, 282.9616, 105.0283, 0.3934617, 944.4485, 676.7768, 263.8813, 53.90522, 1975.047, 19.35983, 39.68574, 948.7958, 1101.072, 1375.766, 822.1783, 1702.473, 2023.393
16.5, 32.90866, 91.51337, 393.9891, 560.6528, 0, 265.891, 99.08553, 0.3735497, 901.6404, 639.1975, 252.3423, 51.1411, 1947.049, 18.27729, 37.9035, 892.1928, 1049.004, 1510.55, 780.4224, 1723.626, 1935.671
16.6, 31.30179, 86.6209, 376.746, 533.0244, 0, 300.562, 93.47906, 0.3546453, 860.7726, 707.4833, 312.1296, 48.51873, 1986.72, 17.25528, 36.2013, 838.9666, 1156.167, 1642.203, 828.0981, 1646.532, 2020.721
16.7, 29.77338, 81.98998, 360.2577, 506.7574, 0, 282.4295, 88.18981, 0.3366977, 1004.814, 668.199, 308.4252, 46.03082, 1904.209, 16.29042, 34.57554, 1025.724, 1101.494, 1588.906, 786.0414, 1572.887, 2094.978
16.8, 28.31959, 77.60664, 344.4909, 481.7848, 0, 265.391, 83.19984, 0.3196583, 959.27, 674.709, 294.9384, 43.67048, 1825.125, 15.37952, 33.02279, 969.7624, 1049.406, 1652.974, 746.1208, 1546.426, 2004.153
16.9, 26.9368, 73.45765, 329.4141, 499.3953, 0, 279.7397, 78.49222, 0.3034813, 915.79, 637.2444, 306.9056, 41.43118, 1826.101, 14.51955, 31.53978, 1045.69, 999.782, 1595.029, 708.2275, 1578.855, 1982.047
17, 25.62152, 125.2855, 314.9972, 636.9501, 0, 347.2342, 74.05096, 0.288123, 874.2809, 601.8603, 293.4853, 39.3067, 1924.529, 13.70766, 30.12336, 983.3069, 952.5042, 1547.819, 672.2589, 1536.149, 1896.118
17.1, 24.37046, 118.5875, 301.2112, 605.5618, 0, 326.2861, 70.11655, 0.2735418, 999.9115, 568.4408, 280.6518, 37.29116, 1844.602, 12.94118, 28.77056, 924.645, 907.4621, 1467.815, 638.1168, 1467.441, 1813.914
17.2, 23.18049, 161.641, 288.0286, 575.7202, 0, 306.6018, 66.14921, 0.2596986, 1077.906, 536.877, 268.3795, 35.37897, 1842.414, 12.21755, 27.4785, 878.9105, 864.55, 1391.946, 605.7088, 1459.074, 1942.991
17.3, 22.04863, 152.9993, 275.423, 634.966, 0, 288.1226, 62.40635, 0.246556, 1029.048, 598.6665, 256.6438, 33.56483, 1765.897, 11.53438, 26.24448, 868.2433, 966.4011, 1450.211, 705.3528, 1393.813, 1858.755
17.4, 20.97203, 144.8197, 263.369, 603.6754, 0, 270.7406, 58.87526, 0.2340785, 982.4056, 730.9809, 264.4143, 31.84372, 1810.678, 10.88942, 25.06587, 969.3901, 920.7018, 1402.246, 710.1, 1419.917, 1778.17
17.5, 19.948, 141.563, 251.8426, 573.9268, 0, 296.3888, 55.54397, 0.2222324, 937.877, 690.3918, 252.852, 30.21086, 1735.478, 10.28052, 23.94019, 911.5585, 877.1636, 1329.767, 674.0362, 1570.328, 1701.08
17.6, 18.97398, 133.9948, 240.8206, 675.5735, 0, 278.5081, 52.40117, 0.2109858, 895.3668, 652.0565, 241.7953, 28.66173, 1824.789, 9.705667, 22.86507, 857.1769, 835.6843, 1279.28, 639.804, 1583.297, 1730.807
17.7, 18.04751, 126.8312, 230.281, 717.8612, 0, 261.7061, 98.76198, 0.2003084, 854.7833, 628.4987, 231.2221, 27.19203, 1766.549, 9.162958, 21.83822, 806.0397, 796.1664, 1213.156, 607.3103, 1512.48, 1737.954
17.8, 17.16628, 120.0506, 220.2027, 785.1262, 0, 245.9178, 93.17381, 0.1901714, 874.0964, 611.8991, 294.233, 25.7977, 1693.182, 8.650597, 20.85749, 780.7339, 758.5172, 1279.336, 576.4669, 1498.863, 1728.691
17.9, 16.32808, 113.6324, 210.5654, 746.4359, 0, 332.5948, 87.90183, 0.1805473, 1007.379, 577.9222, 281.3668, 24.47486, 1622.862, 8.166884, 19.92081, 734.1571, 722.6484, 1344.001, 616.3679, 1505.933, 1823.829
18, 15.53081, 107.5574, 201.35, 709.6522, 0, 312.5299, 144.7618, 0.1714103, 987.4151, 627.5739, 269.0632, 23.21986, 1634.071, 7.710219, 19.02619, 690.3589, 688.4757, 1457.457, 591.0642, 1524.48, 1776.243
18.1, 14.77246, 101.8072, 192.5378, 674.6811, 0, 293.6754, 136.5709, 0.1627357, 942.6595, 592.7267, 302.6498, 22.02921, 1650.592, 7.279089, 18.17175, 653.3922, 655.9191, 1382.123, 561.0458, 1456.294, 1699.236
18.2, 14.05115, 96.36441, 184.1113, 641.4334, 0, 309.4827, 128.8434, 0.1545001, 899.9324, 559.8144, 353.1677, 20.89961, 1655.341, 6.872066, 17.35567, 614.4123, 735.1317, 1522.281, 536.0688, 1391.157, 1942.891
18.3, 13.36506, 91.21259, 176.0537, 609.8241, 0, 290.8121, 121.5532, 0.1466813, 895.0834, 528.7296, 337.7244, 19.82794, 1721.435, 6.487803, 16.57625, 577.7579, 1140.855, 1443.597, 589.9647, 1328.934, 1858.659
18.4, 12.71246, 86.3362, 168.3486, 766.5788, 0, 277.1454, 114.6754, 0.1392581, 917.3893, 499.3709, 322.9564, 18.81121, 1667.59, 6.125028, 15.83183, 543.2901, 1086.906, 1368.98, 560.0022, 1269.494, 1778.079
18.5, 12.09173, 81.7205, 160.9808, 728.8024, 0, 260.4257, 108.1868, 0.1322107, 995.4594, 471.6424, 308.8342, 17.84663, 1598.333, 5.782537, 15.12084, 521.4865, 1035.509, 1315.458, 531.5613, 1212.713, 1767.678
18.6, 11.50132, 77.35158, 153.9354, 692.8877, 0, 244.7146, 102.0654, 0.1255198, 990.98, 487.7024, 295.3295, 16.9315, 1684.428, 5.459196, 14.44178, 490.3757, 986.5413, 1350.21, 504.565, 1293.989, 1691.042
18.7, 10.93973, 73.21622, 147.1984, 658.7428, 0, 229.9513, 96.29031, 0.1191676, 972.162, 460.6218, 282.4154, 16.0633, 1614.472, 5.153936, 13.79322, 648.9662, 939.8896, 1280.42, 478.9396, 1236.112, 1787.623
18.8, 10.40556, 69.30194, 140.7562, 757.4135, 0, 216.0787, 90.84199, 0.1131369, 928.0977, 435.0449, 270.0659, 15.23962, 1646.833, 4.865745, 13.17378, 610.2503, 895.4442, 1214.237, 454.6158, 1378.414, 1710.123
18.9, 9.897471, 65.59693, 134.596, 791.0345, 0, 228.8544, 85.70195, 0.1074113, 1016.905, 410.8882, 258.2565, 14.45817, 1664.046, 4.593669, 12.58216, 573.8442, 853.1003, 1151.476, 431.5272, 1316.761, 1790.064
19, 9.414195, 73.98519, 128.7053, 834.9915, 0, 215.048, 80.85275, 0.1019755, 1018.965, 516.0669, 246.9635, 13.71679, 1594.936, 4.336806, 12.01711, 820.6371, 812.7589, 1190.799, 409.6112, 1257.865, 1806.27
19.1, 8.954515, 92.16338, 123.0725, 793.8439, 0, 202.0745, 76.27792, 0.09681483, 972.7791, 488.8763, 236.1643, 13.01344, 1572.955, 4.094307, 11.47744, 773.8132, 774.3251, 1150.208, 388.8083, 1201.604, 1727.961
19.2, 8.517282, 87.23616, 117.6862, 754.7239, 0, 268.8321, 71.96195, 0.0919153, 968.3253, 605.9396, 225.8373, 12.34614, 1712.287, 3.865367, 10.962, 727.6492, 737.7088, 1090.756, 498.8616, 1231.161, 1708.315
19.3, 8.101398, 82.57236, 255.2363, 793.3201, 0, 252.6138, 67.89019, 0.08726372, 924.4349, 582.9681, 275.3658, 11.71307, 1641.174, 3.649228, 10.46971, 905.9816, 835.4255, 1143.816, 473.5259, 1176.094, 1686.847
19.4, 7.70582, 78.15788, 244.0658, 754.2259, 0, 237.374, 64.04881, 0.08284754, 890.8353, 550.5977, 296.6096, 11.11245, 1593.409, 3.445175, 9.999528, 851.9327, 795.9199, 1084.694, 461.0518, 1310.509, 1714.356
19.5, 7.329558, 191.5598, 233.3842, 735.1382, 0, 223.0536, 60.4248, 17.18967, 900.285, 670.9868, 283.6394, 10.54263, 1697.808, 3.252533, 9.550461, 801.1084, 758.2824, 1201.913, 437.6364, 1313.732, 1926.31
19.6, 6.971668, 207.8481, 343.3799, 698.9112, 0, 224.6582, 57.00583, 16.31975, 859.4786, 633.7289, 271.2365, 10.00204, 1627.296, 3.070662, 150.4652, 753.316, 722.4247, 1184.577, 415.4102, 1425.108, 1867.947
19.7, 6.631254, 232.9316, 328.3517, 694.2092, 0, 211.1049, 53.78032, 27.02732, 820.5219, 604.917, 259.3759, 9.489159, 1559.713, 2.898961, 162.7807, 944.9146, 688.2626, 1123.348, 394.3127, 1416.765, 1881.905
19.8, 6.307461, 220.4787, 313.9813, 659.9992, 0, 198.3693, 50.73732, 25.65954, 861.4484, 571.3278, 248.0339, 9.002581, 1536.641, 2.736861, 155.4704, 958.8042, 655.7161, 1132.758, 374.2868, 1465.29, 1836.594
19.9, 5.999478, 209.4132, 300.2398, 880.23, 0, 192.0508, 47.86649, 24.36098, 896.4297, 605.3565, 274.9817, 8.540953, 1538.504, 2.583824, 148.4884, 1046.094, 624.7085, 1204.414, 391.928, 1625.91, 1865.264
20, 5.706534, 198.2176, 287.0997, 849.1035, 0, 180.4647, 45.1581, 35.645, 855.798, 571.7429, 262.9573, 8.102996, 1474.608, 2.439345, 141.82, 1015.587, 595.1672, 1217.764, 372.0231, 1553.187, 1784.397
20.1, 83.22327, 187.6205, 274.5347, 833.3434, 0, 169.5776, 42.60296, 33.84111, 916.8702, 620.1056, 251.4587, 7.687496, 1515.004, 2.302945, 135.451, 977.525, 567.0229, 1172.582, 353.1292, 1483.716, 1854.228
20.2, 79.15961, 177.59, 262.5196, 792.277, 0, 245.6091, 40.19239, 32.1285, 875.3121, 585.673, 273.6526, 7.293302, 1591.401, 2.174172, 129.3681, 919.2081, 540.2095, 1190.162, 335.1948, 1417.353, 1773.84
20.3, 94.04398, 168.0957, 251.0304, 753.2343, 0, 230.7919, 37.91822, 30.50257, 901.7653, 553.1524, 261.6864, 6.919322, 1544.635, 2.0526, 123.5583, 1078.349, 514.6641, 1170.294, 318.1713, 1557.777, 1880.907
20.4, 89.45197, 159.1089, 240.0439, 716.1155, 0, 216.8686, 35.77273, 66.08831, 860.8918, 537.7009, 250.2433, 6.564517, 1480.558, 1.937825, 118.0095, 1014.017, 490.3266, 1109.803, 357.8603, 1488.101, 1883.435
20.5, 85.08418, 150.6027, 229.5383, 680.826, 0, 203.7852, 33.74863, 284.1098, 821.871, 617.4987, 239.3007, 6.227907, 1455.62, 1.829469, 112.7098, 953.5229, 467.14, 1221.49, 339.6857, 1421.542, 1801.781
20.6, 80.92966, 142.5512, 219.4925, 775.3392, 0, 191.4912, 31.83906, 478.2573, 784.6188, 583.2109, 228.8366, 5.908556, 1395.166, 1.727171, 125.1682, 994.1208, 445.0499, 1218.636, 322.4341, 1549.677, 1785.734
20.7, 80.63556, 134.9301, 209.8864, 852.4669, 0, 179.9388, 129.0687, 454.054, 749.0552, 575.1801, 218.83, 5.605582, 1448.666, 1.630593, 119.547, 997.9738, 424.0043, 1155.647, 357.2947, 1480.364, 1708.315
20.8, 133.0331, 127.7165, 200.7006, 810.458, 0, 174.9557, 121.7657, 431.0756, 715.1035, 624.3651, 209.2611, 5.318143, 1421.311, 1.539416, 114.1783, 951.3145, 403.954, 1165.819, 339.1487, 1467.184, 1746.644
20.9, 126.5373, 120.8886, 191.9169, 835.1258, 0, 164.4009, 114.8759, 409.26, 682.6907, 589.696, 200.1105, 27.54868, 1362.283, 1.453337, 109.0507, 909.1324, 384.8518, 1112.72, 321.9244, 1401.561, 1773.39
21, 120.3587, 114.4256, 183.5176, 793.9715, 0, 195.9245, 108.376, 388.5485, 658.1959, 599.7004, 191.3601, 26.13606, 1467.67, 1.372071, 104.1534, 854.8957, 366.6529, 1157.733, 305.5748, 1338.872, 1766.675
21.1, 114.4818, 108.3082, 175.4859, 754.8453, 0, 184.1047, 102.2439, 368.8851, 740.802, 566.4009, 182.9923, 24.79588, 1416.686, 1.295349, 99.47598, 803.8945, 349.3146, 1097.892, 290.0556, 1536.146, 1690.082
21.2, 108.8918, 102.5179, 167.8057, 825.6885, 0, 172.9979, 96.45868, 350.2169, 707.2244, 534.9504, 174.9904, 118.6268, 1357.849, 1.222918, 95.00863, 755.936, 332.7962, 1104.307, 275.3246, 1467.438, 1796.236
21.3, 103.5748, 97.03707, 160.4616, 833.2032, 0, 162.5612, 91.00085, 332.4933, 675.1687, 644.8724, 167.3385, 112.544, 1347.63, 1.154536, 90.74191, 710.8385, 317.0589, 1118.762, 261.3417, 1401.803, 1718.362
21.4, 98.51744, 91.84929, 153.439, 864.5803, 0, 237.3453, 85.85182, 315.6668, 655.5419, 609.0646, 160.0211, 106.773, 1291.661, 1.089978, 86.66679, 837.4842, 302.0658, 1221.956, 248.0689, 1339.104, 1643.864
21.5, 93.707, 86.93886, 146.7237, 821.9745, 0, 245.0073, 80.99413, 299.6917, 674.6534, 575.2452, 153.0237, 101.298, 1393.209, 1.02903, 82.77469, 787.5217, 439.1511, 1265.109, 235.4703, 1343.302, 1572.596
21.6, 89.13145, 82.29095, 140.3023, 781.4683, 0, 243.8479, 76.41132, 284.5252, 644.074, 543.3036, 146.3323, 96.10371, 1410.109, 0.9714905, 79.05738, 874.4025, 450.7495, 1335.936, 223.5114, 1283.219, 1504.418
