 , C000, C002, C003, C004, C005, C006, C007, C008, C009, C010, C012, C013, C016, C017, C018, C019, C020, C024, C037, C040, C041, C051, C052, C062, C074, C084, C088, C109, C111, C124
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
7.5, 225.9079, 184.955, 13.36361, 323.2028, 83.35416, 98.32854, 154.9014, 464.7712, 551.8839, 1212.737, 997.4272, 215.8373, 914.1364, 387.9645, 543.409, 461.849, 22.74551, 209.588, 609.6122, 846.991, 1409.102, 2472.233, 1380.927, 1382.572, 542.321, 617.6501, 711.7577, 1419.332, 27.73375, 1365.824
7.6, 210.8397, 175.674, 12.74245, 307.9449, 77.54578, 93.33109, 146.8731, 441.2386, 540.8625, 1154.553, 944.8306, 205.3314, 872.1912, 366.9536, 514.2786, 434.5766, 21.40275, 509.6268, 636.626, 799.9386, 1343.47, 2347.026, 1376.727, 1387.856, 539.3052, 582.265, 671.9816, 1358.705, 26.4547, 1427.252
7.7, 196.7766, 166.8587, 26.76381, 293.4073, 72.14215, 88.58762, 139.2609, 418.8975, 526.3409, 1099.161, 895.0075, 195.3369, 832.1707, 481.7582, 486.7099, 408.9146, 20.13925, 479.6815, 604.6164, 819.8467, 1280.895, 2228.161, 1314.44, 1323.446, 613.1162, 548.907, 634.4284, 1325.019, 25.23465, 1387.675
7.8, 289.3879, 158.4858, 25.51979, 279.5561, 67.11507, 84.08524, 132.0432, 397.6876, 500.2936, 1046.426, 847.8117, 267.1064, 950.4244, 572.7018, 496.4522, 636.205, 171.257, 451.4958, 725.0925, 825.2058, 1302.201, 2141.14, 1254.971, 1290.708, 993.7159, 517.4602, 696.4681, 1268.421, 24.07085, 1353.825
7.9, 270.0856, 150.5331, 46.3919, 328.7921, 62.43828, 79.81169, 125.1996, 416.1968, 628.1747, 996.2216, 803.1047, 254.105, 906.8141, 589.3815, 498.6397, 693.0737, 298.4099, 424.9663, 712.7573, 818.8582, 1398.189, 2032.702, 1371.901, 1340.037, 1074.063, 487.8149, 657.5465, 1353.97, 22.96074, 1375.009
8, 252.0708, 142.9794, 51.22034, 323.4955, 58.08739, 144.5976, 118.7107, 414.2463, 597.0878, 1033.643, 760.7551, 241.7364, 865.205, 557.4625, 471.9093, 737.9872, 280.7935, 399.9956, 676.9198, 937.5835, 1530.305, 2173.733, 1309.832, 1301.052, 1022.692, 602.2924, 817.7836, 1330.312, 21.90181, 1343.296
8.1, 235.2576, 135.8047, 48.83955, 308.2238, 54.03968, 137.2486, 162.0121, 422.6916, 589.6056, 1018.679, 720.6387, 229.9699, 825.505, 527.2721, 545.022, 694.4088, 264.2171, 376.4922, 642.8842, 885.4985, 1459.027, 2063.644, 1250.572, 1328.505, 973.7777, 597.8494, 898.713, 1273.487, 20.89173, 1360.44
8.199999999999999, 219.5659, 128.9901, 46.56942, 391.319, 114.7697, 130.2731, 153.6152, 401.2896, 669.7297, 1123.286, 682.6378, 280.3981, 871.4708, 498.7167, 515.8052, 752.2234, 248.6193, 495.6901, 610.5599, 836.307, 1391.07, 1959.13, 1267.819, 1266.849, 937.2752, 563.5986, 848.489, 1324.542, 19.92823, 1439.649
8.300000000000001, 204.9207, 122.5174, 109.2697, 505.9957, 106.7722, 164.8098, 145.6536, 380.9712, 636.5864, 1187.571, 646.6407, 280.9622, 831.4833, 471.7079, 525.1293, 707.8043, 233.9422, 466.5637, 644.4738, 1037.081, 1326.278, 1989.215, 1210.46, 1208.055, 892.4466, 716.2119, 833.7836, 1323.093, 19.00916, 1513.798
8.4, 191.2525, 116.3696, 104.1907, 522.4783, 201.5495, 156.4335, 249.7579, 361.6816, 605.0833, 1130.594, 612.5419, 267.2863, 793.3307, 446.1617, 496.9789, 666.0082, 220.1317, 439.1488, 640.7999, 1177.126, 1264.504, 1888.471, 1175.769, 1206.942, 849.7621, 675.1801, 1014.418, 1362.964, 18.13248, 1480.232
8.5, 178.4959, 110.5302, 99.34778, 566.4349, 187.5049, 226.6897, 236.8134, 343.3687, 575.1391, 1097.72, 580.2411, 254.2762, 1004.163, 421.999, 470.3376, 626.6801, 207.1364, 413.3448, 608.5804, 1111.734, 1205.607, 1901.633, 1214.174, 1279.662, 932.7879, 636.499, 1068.314, 1304.745, 17.29623, 1562.439
8.6, 214.9482, 104.9838, 94.72996, 539.6944, 238.0981, 215.1684, 224.5397, 325.9831, 568.2733, 1062.637, 549.6437, 241.8993, 958.087, 399.1449, 445.1243, 650.4301, 194.9082, 517.0378, 577.981, 1049.974, 1149.453, 2069.881, 1233.013, 1220.273, 888.1738, 600.034, 1179.439, 1315.188, 16.49855, 1497.52
8.699999999999999, 237.559, 99.71578, 90.32677, 514.2164, 221.5067, 204.2327, 212.9021, 309.4777, 540.1507, 1061.44, 520.6598, 230.1249, 914.1251, 563.5078, 421.2627, 612.0219, 257.6307, 486.6571, 650.8534, 991.6457, 1095.915, 1965.052, 1177.228, 1195.125, 903.9677, 565.6581, 1202.408, 1296.873, 15.73766, 1435.299
8.800000000000001, 221.7138, 94.71208, 163.3033, 539.9145, 382.8889, 193.8527, 259.4324, 293.808, 626.713, 1010.515, 493.2042, 218.9236, 872.1805, 569.8691, 480.2131, 613.4634, 354.3449, 496.2474, 682.6345, 936.5574, 1044.87, 1886.041, 1467.531, 1216.926, 860.7321, 533.2515, 1554.203, 1339.536, 298.7102, 1568.585
8.9, 206.9254, 89.95947, 155.7128, 606.0722, 380.3033, 239.8642, 279.8596, 325.9256, 677.7072, 962.033, 467.1964, 208.2675, 832.1605, 698.064, 454.4705, 720.4241, 471.031, 598.2358, 736.6361, 884.5295, 996.2031, 1790.522, 1468.014, 1160.449, 832.7416, 502.7016, 1735.383, 1282.318, 394.358, 1610.436
9, 193.1234, 85.44534, 148.475, 753.0577, 353.8026, 227.6733, 265.3549, 383.9288, 644.1691, 915.8772, 442.5601, 198.1301, 811.8654, 660.2592, 524.5089, 677.8828, 443.2241, 690.0593, 766.5699, 835.3918, 949.8027, 1817.664, 1486.616, 1122.159, 792.9127, 473.9018, 1757.292, 1227.543, 376.1707, 1543.523
9.1, 180.242, 81.15771, 141.5737, 717.5071, 357.7409, 226.0114, 251.6019, 364.4894, 686.053, 871.9359, 419.2229, 206.9124, 774.6129, 624.5016, 575.0442, 674.3441, 454.7311, 649.512, 766.0976, 788.9838, 905.5636, 1725.608, 1632.46, 1309.451, 754.9888, 446.752, 1942.063, 1175.108, 358.8222, 1479.39
9.199999999999999, 230.3721, 77.08525, 134.9931, 683.6348, 401.4313, 267.1591, 268.9237, 505.0528, 683.7104, 830.1028, 397.1163, 236.1933, 771.1544, 696.1979, 544.218, 634.5237, 439.5523, 611.3472, 756.9329, 745.1539, 863.385, 1689.225, 1558.603, 1248.679, 718.8787, 601.9433, 2276.096, 1124.913, 439.84, 1430.866
9.300000000000001, 215.0062, 73.21715, 222.7155, 651.3615, 373.4583, 311.872, 254.9858, 479.4806, 649.8752, 790.2768, 376.1754, 278.8223, 770.2573, 857.6995, 577.2863, 633.5818, 472.3575, 701.1833, 773.404, 703.7588, 823.171, 1624.786, 1548.821, 1386.709, 743.2324, 567.458, 2148.898, 1076.862, 419.5551, 1479.085
9.4, 200.6652, 69.54314, 277.4336, 690.231, 347.4346, 303.3166, 271.722, 496.8064, 671.131, 752.3615, 356.3388, 315.778, 734.9141, 854.2761, 632.2364, 596.1685, 444.4722, 659.9823, 783.9586, 664.6633, 784.83, 1674.728, 1564.309, 1386.264, 789.9966, 750.0439, 2028.809, 1030.864, 475.0739, 1448.284
9.5, 187.2808, 66.05349, 264.5381, 657.6463, 323.2242, 357.1841, 404.9098, 547.5496, 746.8409, 716.2652, 337.5482, 711.6267, 701.1925, 961.811, 690.2145, 624.8284, 544.9346, 621.2023, 1030, 627.7397, 748.2748, 1589.911, 1666.361, 1593.771, 752.2122, 784.2919, 1915.43, 986.8305, 509.1098, 1635.146
9.6, 174.7891, 62.73895, 254.3796, 695.7038, 432.7133, 373.167, 542.2405, 519.8257, 1164.85, 681.9008, 319.7486, 859.7023, 669.0183, 1430.207, 748.3469, 596.7065, 512.7648, 584.7009, 998.2652, 592.8673, 713.4224, 1509.39, 1934.423, 1867.518, 807.5815, 739.3598, 1808.388, 944.6778, 552.4958, 1833.312
9.699999999999999, 163.1306, 59.59074, 269.721, 860.3127, 402.5605, 383.5835, 514.137, 493.5056, 1703.784, 716.0717, 302.8875, 933.2122, 638.3204, 1589.396, 898.3279, 614.2844, 482.4942, 550.3444, 948.0724, 559.9321, 680.1931, 1432.946, 2383.559, 1952.279, 890.2122, 1144.751, 1707.327, 904.3257, 787.5557, 1848.535
9.800000000000001, 152.2497, 56.6005, 364.3563, 819.6987, 374.5088, 476.0606, 487.4901, 468.5181, 1907.433, 681.7165, 286.9155, 887.7881, 609.031, 1787.545, 1068.915, 578.0107, 454.0106, 518.0066, 1048.276, 528.8266, 648.5117, 1360.375, 2299.236, 2073.557, 1184.519, 1128.028, 1611.914, 865.6972, 955.7573, 1935.405
9.9, 142.0946, 53.76031, 347.4205, 781.0021, 357.6149, 451.8653, 462.2242, 444.7958, 2180.171, 649.0096, 271.7858, 950.5975, 641.8209, 1777.849, 1305.356, 726.9766, 427.2084, 487.5689, 1211.126, 499.449, 618.3058, 1291.478, 2279.1, 2177.602, 1127.865, 1063.403, 1521.834, 828.7188, 1315.639, 1895.778
10, 172.0941, 231.5282, 331.2719, 807.5306, 596.7736, 853.277, 438.2678, 422.2746, 2695.815, 617.8718, 516.611, 1190.874, 817.4377, 1863.405, 1652.279, 850.3624, 401.9885, 458.9198, 1448.558, 471.7035, 589.5069, 1226.071, 2175.987, 2146.633, 1310.238, 1002.481, 1436.787, 793.3199, 1428.24, 1817.009
10.1, 234.8524, 232.856, 315.8739, 967.614, 700.2614, 809.91, 415.5531, 400.8937, 3339.737, 726.7928, 489.3689, 1269.883, 859.5692, 2038.417, 1850.761, 1027.164, 378.2574, 431.954, 2090.353, 445.4992, 562.0494, 1163.976, 2405.835, 2047.008, 1247.571, 1162.427, 1356.493, 759.4332, 1753.871, 1930.375
10.2, 296.9659, 322.0812, 301.1917, 1513.292, 657.9209, 768.7471, 394.0156, 380.5954, 4062.342, 691.9233, 707.3162, 1208.072, 820.1278, 1963.655, 2094.268, 966.51, 355.9273, 406.5727, 2407.931, 420.7507, 535.8707, 1105.027, 2476.047, 2103.153, 1250.028, 1095.832, 1280.687, 726.9938, 1986.233, 2103.799
10.3, 330.196, 336.2873, 287.1918, 1885.592, 612.0749, 729.6763, 373.5943, 361.3248, 3980.499, 658.7267, 670.0178, 1149.269, 782.4963, 1857.309, 2017.788, 1047.627, 334.9154, 382.6828, 2573.015, 397.377, 510.9114, 1049.062, 2578.695, 2022.324, 1190.24, 1033.052, 1209.116, 695.9401, 1894.63, 2138.483
10.4, 453.7382, 551.7075, 273.8427, 1796.576, 569.4236, 692.5912, 354.2315, 343.03, 4108.594, 627.1228, 804.7284, 1093.328, 746.5914, 1756.724, 2140.455, 1235.501, 315.144, 360.1967, 2700.927, 375.3018, 487.1146, 995.9323, 2715.999, 2274.231, 1337.393, 973.8681, 1141.546, 666.213, 1929.963, 2202.123
10.5, 1078.199, 1285.708, 261.1142, 2033.133, 756.6284, 679.314, 335.8722, 325.6615, 4124.492, 597.0352, 801.0161, 1040.11, 712.334, 1670.779, 2522.404, 1195.037, 296.5397, 339.0318, 2607.79, 354.4529, 464.4262, 945.4932, 2744.54, 2273.434, 1287.913, 918.0753, 1077.751, 637.7555, 1908.563, 2406.614
10.6, 2252.462, 2598.613, 248.9772, 1937.152, 939.7206, 788.3092, 318.4645, 309.1724, 4300.703, 568.391, 991.5169, 989.4831, 1135.35, 1972.245, 2518.611, 1124.469, 279.0337, 319.1106, 2669.155, 334.7622, 442.7945, 897.6085, 2620.369, 2167.925, 1346.117, 985.4145, 1017.522, 610.5137, 1932.743, 2457.602
10.7, 3532.805, 2468.216, 237.4044, 1941.103, 951.2793, 930.4109, 301.959, 293.5182, 4233.039, 541.1212, 939.2319, 941.3201, 1121.987, 1881.974, 2946.389, 1144.831, 262.5612, 300.3599, 2686.879, 316.1653, 422.1704, 852.1489, 2501.816, 2067.312, 1281.734, 928.9601, 960.6584, 584.4354, 1991.528, 2376.697
10.8, 4086.719, 2546.805, 226.3695, 1890.031, 1024.287, 883.1237, 286.3089, 278.6566, 4668.81, 551.3153, 889.704, 895.5014, 1070.504, 1794.222, 2788.443, 1285.73, 247.0611, 478.7764, 2860.206, 298.6016, 402.5069, 808.9917, 2388.627, 2250.197, 1423.159, 914.3942, 906.9727, 559.4712, 2076.342, 2277.945
10.9, 4953.5, 2633.73, 215.8475, 1959.882, 952.9117, 1346.032, 271.4699, 264.5475, 5292.869, 560.4342, 842.788, 851.9129, 1021.384, 2015.177, 2848.615, 1245.584, 232.4761, 751.6414, 3083.518, 282.0136, 383.7593, 768.0201, 2280.559, 2470.652, 1377.271, 981.2922, 856.2872, 535.5732, 2074.395, 2333.431
11, 5678.735, 2738.698, 205.8146, 1897.834, 900.7973, 1493.972, 257.4, 251.1527, 5592.028, 533.5461, 798.3458, 810.4461, 1007.242, 2064.684, 2872.928, 1273.296, 218.752, 707.4756, 3239.314, 266.3471, 365.8849, 729.1237, 2177.38, 2608.51, 1311.398, 1368.488, 808.4341, 512.6961, 2007.137, 2236.478
11.1, 5876.081, 2719.671, 196.248, 1808.24, 1024.376, 1439.94, 244.0594, 238.4362, 5766.09, 507.948, 756.2471, 770.9977, 961.0246, 1952.868, 2718.92, 1281.494, 205.8382, 665.9049, 3337.472, 251.5509, 348.843, 692.1971, 2078.87, 2584.673, 1270.449, 1378.99, 763.2554, 490.7962, 1914.57, 2143.553
11.2, 6339.155, 2630.547, 187.1261, 1791.449, 952.9948, 1366.756, 231.4101, 226.3635, 5679.313, 483.578, 716.3685, 733.4694, 916.9279, 1847.107, 2573.168, 1423.09, 193.6867, 626.7769, 3363.835, 237.5766, 332.5949, 657.1406, 1984.816, 2581.292, 1209.685, 1388.982, 720.6014, 469.8318, 1826.272, 2054.489
11.3, 6759.289, 2713.774, 186.0936, 1706.877, 1143.956, 1297.292, 219.4165, 214.9021, 5581.594, 460.3773, 678.5928, 697.7678, 874.8547, 1747.073, 2435.229, 1339.056, 182.2526, 589.9479, 3372.24, 224.3787, 317.1035, 623.8596, 1895.017, 2461.495, 1164.599, 1385.114, 680.3311, 449.7628, 1976.198, 1969.125
11.4, 6459.498, 2616.255, 177.4436, 1626.298, 1064.242, 1231.358, 208.0445, 204.0211, 5558.757, 438.2896, 642.809, 663.804, 834.7119, 1652.458, 2304.685, 1290.515, 171.4934, 555.2831, 3202.684, 211.9139, 302.3338, 592.2642, 1809.281, 2347.257, 1108.898, 1518.264, 642.3113, 430.5511, 1994.518, 1887.308
11.5, 6362.615, 2484.972, 185.4211, 1549.524, 990.0819, 1168.776, 197.2618, 193.6909, 5283.667, 465.1072, 608.9122, 631.4933, 809.8024, 1694.196, 2287.852, 1214.309, 161.3695, 522.6551, 3093.004, 200.1416, 288.2519, 562.2689, 1727.424, 2366.143, 1055.861, 1431.283, 606.4161, 412.16, 1902.534, 1808.891
11.6, 6093.563, 2565.472, 176.8025, 1476.373, 921.09, 1109.374, 187.0381, 183.8839, 5335.907, 442.7926, 576.8029, 600.7555, 772.6446, 1602.444, 2165.208, 1183.753, 151.8432, 491.9443, 3069.486, 189.0233, 274.826, 533.7926, 1649.271, 2256.331, 1005.361, 1349.285, 572.527, 394.5545, 1814.791, 1733.732
11.7, 5876.658, 2436.738, 168.5844, 1406.676, 856.9056, 1052.991, 177.3441, 174.5733, 5071.845, 482.6299, 546.3868, 571.5137, 895.6179, 1517.259, 2049.138, 1268.124, 142.8792, 463.038, 2915.152, 178.5226, 262.0254, 506.7586, 1574.653, 2151.615, 957.2755, 1271.984, 540.5317, 377.701, 1731.095, 1661.696
11.8, 5594.65, 2342.278, 318.4208, 1347.378, 797.1937, 999.4738, 168.1527, 165.7342, 4820.851, 576.9933, 517.5745, 543.6953, 1008.625, 1544.923, 1939.291, 1193.241, 134.4445, 435.8303, 2918.417, 168.6052, 445.2599, 481.0937, 1503.411, 2051.759, 981.2759, 1199.112, 510.3245, 485.9863, 1651.259, 1592.653
11.9, 5416.002, 2224.743, 303.6202, 1306.083, 741.6428, 948.6765, 159.4376, 157.3426, 4582.279, 549.3108, 490.2816, 517.231, 1126.071, 1461.255, 1835.332, 1122.779, 126.5076, 410.2212, 2838.796, 159.2388, 531.4189, 456.7286, 1653.161, 1956.538, 934.3428, 1130.415, 481.8054, 484.4657, 1575.105, 1583.158
12, 5372.302, 2162.007, 289.5074, 1244.425, 689.9629, 900.4609, 151.1741, 149.376, 4682.961, 522.9564, 464.428, 492.0547, 1086.622, 1382.118, 1736.946, 1056.479, 119.0394, 386.1169, 2696.061, 150.3927, 506.6669, 433.5975, 1578.367, 1865.735, 1001.073, 1065.654, 454.88, 490.5821, 1502.463, 1617.966
12.1, 5213.01, 2132.192, 292.849, 1185.677, 641.8842, 854.6958, 143.339, 141.8127, 4567.795, 497.8663, 439.9376, 468.104, 1036.762, 1307.267, 1643.834, 994.093, 112.012, 363.429, 2707.408, 142.0381, 533.6883, 411.6379, 1546.425, 1779.147, 1061.823, 1004.602, 429.4594, 469.6267, 1433.171, 1638.529
12.2, 5117.363, 2025.2, 328.8819, 1345.11, 597.1557, 844.9905, 135.91, 134.6323, 4389.271, 473.9801, 416.7387, 445.3191, 989.1906, 1236.47, 1696.802, 935.3914, 105.3994, 342.0742, 2699.946, 134.1475, 718.0072, 390.7904, 1506.14, 1759.498, 1011.037, 947.0488, 405.4593, 572.2615, 1525.52, 1570.449
12.3, 4812.11, 1923.576, 336.6348, 1362.54, 555.5441, 843.3118, 128.866, 127.8155, 4276.579, 451.2398, 394.7631, 461.0705, 974.9214, 1169.506, 1605.842, 880.1561, 99.17727, 515.3102, 2678.864, 126.6953, 684.5645, 370.9988, 1457.76, 1677.84, 962.6808, 892.7924, 382.8005, 640.5596, 1506.61, 1505.197
12.4, 4737.937, 1917.16, 457.4651, 1298.217, 516.8321, 800.4513, 122.187, 121.3439, 4139.25, 429.5905, 373.9464, 438.628, 930.1871, 1106.17, 1519.758, 828.1825, 93.32242, 485.031, 2554.072, 119.6571, 812.0237, 352.2095, 1391.807, 1599.972, 916.637, 841.6443, 361.408, 613.198, 1437.127, 1442.656
12.5, 4421.914, 1820.958, 436.2015, 1236.93, 480.8176, 759.7691, 115.8543, 115.1999, 4194.216, 408.98, 354.2273, 417.2778, 887.5055, 1071.737, 1438.289, 779.278, 87.81321, 456.5309, 2608.983, 113.0098, 1188.372, 334.3718, 1407.095, 1525.718, 881.6008, 793.4266, 341.2109, 604.7331, 1370.848, 1382.714
12.6, 4320.152, 1729.583, 415.9262, 1178.537, 447.3128, 759.4072, 109.8497, 109.367, 4056.336, 389.3582, 335.5481, 396.9668, 846.7823, 1030.509, 1423.772, 733.2612, 82.62923, 429.7055, 2621.238, 106.7319, 1294.982, 317.4374, 1365.317, 1454.91, 839.4351, 747.9712, 322.1426, 616.3806, 1307.626, 1325.263
12.7, 4031.997, 1642.793, 409.212, 1252.399, 416.1426, 720.8111, 104.1564, 103.8295, 4087.354, 370.6779, 317.8539, 490.6901, 807.9277, 974.6995, 1347.448, 689.9619, 77.75128, 404.4564, 2489.442, 100.8027, 1292.781, 301.3608, 1303.547, 1387.388, 867.9441, 705.12, 304.1399, 590.0518, 1247.32, 1383.656
12.8, 3868.881, 1594.284, 390.1912, 1368.155, 387.1446, 773.6954, 98.75809, 98.57233, 3907.8, 352.8938, 301.0927, 466.8058, 999.4418, 921.913, 1275.216, 649.2193, 73.1613, 380.6908, 2418.454, 95.20285, 1299.976, 286.0983, 1304.51, 1439.693, 844.2982, 664.7236, 287.1432, 641.2136, 1189.795, 1326.165
12.9, 3659.014, 1693.714, 372.0546, 1313.22, 360.1671, 734.373, 93.63961, 93.58134, 3773.714, 335.9629, 285.2154, 444.084, 953.5824, 871.9851, 1206.856, 610.8826, 68.84228, 526.8846, 2384.714, 89.91411, 1269.518, 271.6088, 1282.814, 1372.877, 935.655, 803.0683, 271.0965, 613.824, 1208.765, 1380.992
13, 3554.211, 1608.724, 354.7609, 1292.816, 335.0696, 697.0493, 88.78641, 88.84308, 3763.354, 319.8443, 270.1753, 422.4683, 909.8273, 836.3339, 1278.057, 574.8097, 64.77824, 883.5464, 2276.356, 84.91917, 1210.387, 257.8531, 1245.722, 1309.162, 929.1791, 830.5247, 255.9464, 740.5323, 1153.018, 1323.612
13.1, 3592.902, 1527.999, 338.2711, 1239.169, 311.7209, 661.6224, 84.18474, 84.34471, 3695.01, 304.499, 255.9284, 401.9046, 916.4062, 841.0959, 1209.545, 540.8669, 60.95411, 831.6299, 2396.329, 80.20171, 1427.496, 244.7941, 1449.21, 1248.405, 884.7377, 782.9439, 241.6431, 754.0708, 1099.842, 1309.646
13.2, 3392.662, 1451.325, 322.5478, 1180.67, 289.9992, 664.0367, 79.82157, 80.07411, 3661.686, 289.89, 242.4327, 382.3419, 923.2027, 795.5449, 1144.705, 508.9285, 57.35573, 905.9923, 2348.826, 75.74632, 1385.733, 232.3965, 1383.643, 1305.932, 842.4219, 828.1516, 228.139, 796.3638, 1156.636, 1255.23
13.3, 3166.37, 1405.22, 307.5553, 1268.842, 269.7912, 635.1768, 75.68454, 76.01975, 3480.478, 275.9819, 229.6487, 363.7315, 880.8416, 752.4607, 1083.341, 608.4277, 53.96978, 852.757, 2287.319, 71.53843, 1580.682, 220.6267, 1321.044, 1245.324, 802.13, 780.7068, 215.3896, 762.3469, 1103.293, 1245.423
13.4, 2955.172, 1472.527, 293.2597, 1208.942, 250.9913, 602.8945, 71.76192, 72.17067, 3428.675, 262.741, 217.5387, 372.0889, 908.8267, 711.7098, 1025.267, 681.1979, 50.78372, 802.6496, 2212.704, 67.5643, 1929.457, 209.453, 1261.276, 1257.677, 763.7652, 735.9802, 203.3527, 729.7831, 1052.411, 1237.669
13.5, 2806.696, 1444.282, 279.6286, 1151.87, 233.5015, 572.253, 68.04261, 68.51648, 3507.24, 379.2114, 206.0674, 353.9775, 867.1252, 673.1659, 970.3059, 681.8279, 47.78575, 755.4866, 2257.264, 63.81094, 1889.83, 198.8453, 1204.212, 1357.549, 727.2354, 693.8159, 191.9885, 710.4672, 1003.875, 1274.502
13.6, 2619.488, 1378.966, 266.631, 1129.932, 234.7826, 557.3505, 64.51606, 65.04731, 3333.675, 361.0178, 195.201, 336.7477, 1066.001, 636.7094, 918.2911, 907.2719, 44.96476, 711.0947, 2351.077, 60.26609, 1801.807, 188.7747, 1149.73, 1294.545, 692.4526, 654.0672, 181.2594, 752.1335, 957.5773, 1318.699
13.7, 2444.768, 1487.014, 254.2376, 1111.792, 218.4222, 574.9134, 61.17229, 61.75379, 3260.047, 343.6972, 184.9076, 320.3565, 1111.057, 602.2273, 869.0646, 967.1592, 42.3103, 669.3113, 2232.865, 56.91817, 1929.325, 179.2142, 1097.713, 1234.466, 659.3336, 886.0941, 171.1298, 720.006, 913.415, 1263.907
13.8, 2281.701, 1495.464, 242.4203, 1059.306, 203.2019, 577.5727, 58.00182, 58.62703, 3098.715, 327.2076, 175.157, 304.7632, 1060.076, 569.6125, 822.477, 910.0481, 39.81255, 629.9832, 2272.59, 53.75623, 2002.64, 170.1378, 1048.05, 1177.175, 713.4191, 835.3298, 161.5663, 823.1969, 871.2894, 1352.354
13.9, 2129.51, 1601.105, 231.1523, 1191.803, 212.4578, 982.7207, 54.99567, 55.65859, 2945.367, 311.509, 165.9206, 418.3929, 1011.435, 538.7642, 778.3868, 856.3093, 37.46225, 1306.182, 2279.492, 50.76995, 2019.611, 161.5212, 1000.633, 1122.542, 709.0731, 1128.812, 152.5373, 980.3632, 936.9127, 1330.932
14, 1987.471, 1549.734, 220.408, 1135.54, 197.653, 1132.185, 52.14533, 52.84044, 2857.228, 296.5637, 157.1712, 398.0277, 1036.07, 509.5864, 736.6601, 805.7439, 35.25069, 1443.224, 2447.034, 47.94955, 1925.543, 153.3409, 955.3616, 1070.445, 818.4791, 1064.142, 144.0129, 938.4868, 893.7034, 1411.043
14.1, 1854.906, 1626.599, 388.0887, 1081.933, 183.88, 1074.643, 49.44272, 50.16499, 2819.537, 282.3354, 148.8832, 417.5974, 1004.456, 481.9889, 697.1702, 969.8449, 33.1697, 1848.471, 2351.582, 45.28584, 1969.879, 145.5749, 912.1384, 1020.766, 779.3323, 1003.177, 135.9648, 898.3992, 852.4869, 1352.415
14.2, 1812.502, 1691.922, 374.0866, 1030.857, 171.0667, 1020.025, 46.88018, 47.625, 2737.122, 268.7897, 141.0323, 543.4586, 1152.768, 455.8859, 694.0217, 959.389, 31.21155, 1739.856, 2233.344, 42.77011, 1906.228, 138.2023, 870.8707, 973.3929, 971.7678, 945.7053, 128.3665, 860.0239, 813.1713, 1296.222
14.3, 1728.431, 1632.576, 386.7054, 982.192, 159.1462, 968.1835, 44.45045, 45.21362, 2731.712, 255.8939, 133.5953, 517.0057, 1179.851, 460.4848, 764.2686, 1010.15, 29.369, 1637.624, 2266.441, 246.8496, 2219.133, 131.203, 831.4701, 928.218, 954.0177, 891.5259, 121.1928, 823.2878, 775.6688, 1414.858
14.4, 1613.144, 1905.296, 386.2661, 935.8243, 148.0564, 918.9765, 42.14665, 42.92434, 2596.526, 243.6168, 126.5505, 514.8553, 1175.708, 435.5464, 723.2987, 950.5, 27.63523, 1541.398, 2452.489, 269.7948, 2508.404, 124.5582, 793.8521, 885.1396, 1141.973, 840.4504, 114.4201, 788.1208, 739.8959, 1429.349
14.5, 1505.547, 1809.689, 368.3119, 925.9739, 137.7394, 969.9523, 39.96225, 40.75097, 2559.087, 231.9287, 119.8772, 678.9557, 1215.997, 411.9586, 684.5251, 1137.307, 26.00381, 1450.827, 2497.407, 254.8071, 2485.471, 118.2499, 757.936, 950.7472, 1087.354, 792.3011, 108.0258, 905.4418, 864.2025, 1440.98
14.6, 1405.126, 1763.71, 351.1922, 882.2603, 128.1413, 920.6555, 37.89107, 38.68764, 2579.211, 220.8014, 113.5558, 645.9075, 1297.725, 432.3446, 647.83, 1122.225, 24.46869, 1365.577, 2402.875, 360.7901, 2369.705, 112.2611, 723.6448, 906.6233, 1035.348, 746.9102, 101.9888, 866.7657, 824.3466, 1381.107
14.7, 1311.404, 1761.944, 334.8683, 840.6102, 119.212, 905.4013, 35.92723, 36.72878, 2496.187, 303.3134, 107.5678, 614.4681, 1238.179, 516.4022, 613.102, 1092.322, 23.0242, 1285.337, 2485.499, 340.7473, 2259.331, 239.8635, 690.9052, 864.5472, 1076.909, 704.1197, 96.28925, 976.793, 941.8914, 1323.723
