 , C000, C002, C003, C004, C005, C010, C015, C017, C018, C019, C021, C022, C024, C027, C030, C060, C075
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
271.9, 1315.811, 227.8374, 451.5705, 591.6318, 37.41273, 0.6473125, 64.96346, 2247.495, 2889.912, 1720.465, 1081.861, 1002.881, 380.6669, 423.1905, 2388.381, 1539.442, 235.6449
272, 1280.041, 217.2304, 419.1945, 1015.702, 35.10014, 376.8932, 61.41774, 2125.331, 2906.817, 1638.582, 1019.789, 1144.939, 355.479, 399.889, 2383.127, 1478.013, 223.5675
272.1, 1198.113, 207.1173, 502.5456, 1165.846, 32.93049, 934.4542, 304.8125, 2009.807, 2780.543, 1560.596, 961.278, 1224.437, 331.9577, 377.8705, 2318.151, 1396.133, 212.1092
272.2, 1121.428, 197.4749, 553.2426, 1105.083, 30.89496, 1035.014, 288.1758, 1900.563, 2747.33, 1486.322, 949.9394, 1166.099, 309.9927, 357.0645, 2271.89, 1318.789, 201.2381
272.3, 1049.651, 188.2815, 521.7216, 1047.486, 28.98525, 977.0046, 272.4471, 1797.256, 2688.708, 1415.582, 895.4364, 1161.877, 289.4812, 337.404, 2206.658, 1271.907, 190.9241
272.4, 982.4689, 179.5161, 504.4603, 992.8915, 27.19358, 1008.632, 286.9881, 1699.565, 2725.034, 1556.716, 844.0605, 1106.521, 270.3268, 318.826, 2089.958, 1241.722, 181.1388
272.5, 919.5864, 171.1587, 497.4952, 968.2169, 25.51266, 952.1014, 409.8516, 1607.184, 2830.182, 1482.626, 795.6323, 1083.173, 252.4399, 301.271, 2001.119, 1210.995, 171.855
272.6, 1499.738, 163.1904, 632.3457, 1060.854, 23.93565, 912.2534, 387.4818, 1749.392, 2707.237, 1478.408, 792.6118, 1055.865, 235.7365, 284.6826, 1928.4, 1372.451, 163.047
272.7, 1403.748, 155.5931, 600.1219, 1162.425, 22.45611, 917.5944, 366.333, 1744.85, 2741.498, 1578.537, 747.1354, 1005.56, 575.0466, 269.0076, 2014.415, 1532.264, 154.6905
272.8, 1322.537, 148.3495, 652.2004, 1233.635, 21.06803, 866.166, 557.6556, 1799.494, 2689.458, 1637.639, 716.1921, 957.6505, 899.6835, 254.1957, 1907.882, 1562.803, 146.7622
272.9, 1387.721, 141.4431, 613.2764, 1437.08, 19.76575, 817.62, 527.2186, 2023.317, 2743.14, 1559.698, 753.6443, 1032.854, 1080.226, 240.1993, 1806.984, 1643.497, 139.2403
273, 1333.996, 134.8582, 621.6965, 1362.18, 18.54397, 771.7949, 638.7606, 1913.338, 2767.329, 1645.131, 833.4059, 1128.606, 1008.75, 226.9736, 1853.746, 1645.384, 132.1039
273.1, 1270.525, 128.5798, 590.343, 1291.183, 17.39771, 728.5381, 603.897, 2038.71, 2679.794, 1566.834, 785.589, 1126.662, 1274.709, 214.4761, 1892.754, 1554.231, 125.3333
273.2, 1189.205, 122.5938, 686.9881, 1369.398, 16.32231, 687.7057, 570.9362, 1927.894, 2563.383, 1492.262, 740.5156, 1072.983, 1190.364, 202.6667, 1806.766, 1557.845, 118.9097
273.3, 1113.091, 116.8865, 637.7335, 1384.097, 15.31338, 649.1619, 539.7744, 1823.102, 2452.028, 1421.24, 698.0284, 1021.861, 1154.742, 191.5076, 1728.175, 1498.606, 112.8153
273.4, 1041.848, 111.4448, 592.0103, 1311.959, 14.36681, 612.7784, 510.3134, 1724.006, 2442.68, 1353.598, 657.9788, 973.1756, 1248.052, 180.963, 1783.999, 1415.584, 107.0332
273.5, 975.1649, 106.2565, 549.5652, 1243.58, 13.47875, 578.434, 482.4604, 1630.296, 2427.123, 1476.022, 620.2271, 926.8094, 1195.644, 170.9989, 1771.973, 1416.156, 101.5475
273.6, 912.7498, 101.3097, 510.1633, 1178.765, 12.64559, 546.0145, 456.1276, 1541.68, 2321.687, 1405.773, 584.6414, 959.4266, 1116.531, 161.5834, 1678.262, 1497.16, 96.34296
273.7, 854.3297, 96.59326, 473.5864, 1117.328, 11.86393, 515.412, 619.6126, 1457.881, 2249.303, 1338.867, 551.0975, 967.5757, 1042.652, 152.6864, 1589.507, 1471.19, 91.40515
273.8, 799.6486, 92.09637, 439.6319, 1059.093, 11.13058, 486.5248, 623.5806, 1378.637, 2151.592, 1504.354, 519.4781, 972.0406, 973.662, 144.2793, 1505.446, 1501.79, 86.72042
273.9, 748.4674, 87.80882, 408.1119, 1135.972, 65.7505, 459.2565, 589.5455, 1303.7, 2126.103, 1432.756, 489.6729, 925.7285, 909.2368, 178.9541, 1516.194, 1418.592, 82.27579
274, 700.5621, 83.72089, 378.8517, 1224.61, 114.8396, 433.5166, 557.368, 1232.837, 2097.101, 1364.566, 461.5778, 881.6229, 1019.2, 169.1007, 1472.571, 1340.004, 301.8431
274.1, 700.6125, 79.82327, 351.6894, 1160.784, 107.7411, 409.2193, 526.9468, 1165.825, 2141.218, 1299.621, 435.0947, 839.6186, 1065.226, 243.0054, 1394.694, 1265.769, 445.3635
274.2, 703.1821, 76.10709, 326.4745, 1100.284, 104.3384, 386.2838, 638.7542, 1102.456, 2141.394, 1237.767, 410.131, 799.6156, 1041.095, 229.6252, 1320.935, 1195.647, 460.8926
274.3, 658.1752, 72.56393, 303.0674, 1042.938, 97.88891, 528.2385, 603.8909, 1042.531, 2077.276, 1413.123, 386.5996, 761.5185, 972.2078, 216.9817, 1350.237, 1330.525, 480.5667
274.4, 616.049, 69.18571, 281.3386, 988.5801, 160.3545, 523.3991, 606.5339, 985.8632, 2089.123, 1345.868, 364.4184, 725.2365, 949.8648, 205.0344, 1448.359, 1256.815, 579.4918
274.5, 576.619, 65.96478, 333.8659, 937.0557, 353.4331, 494.0642, 609.6273, 932.2759, 1998.37, 1281.813, 343.5098, 690.6832, 887.0143, 193.7449, 1371.763, 1187.189, 549.7915
274.6, 539.7127, 62.89379, 309.9289, 888.2167, 331.5864, 466.3734, 597.1414, 881.6013, 1911.559, 1220.807, 323.8008, 731.0794, 828.3224, 183.0771, 1336.534, 1121.42, 760.5991
274.7, 505.1686, 59.96577, 287.7081, 841.9232, 321.5172, 440.2346, 619.5602, 833.6812, 1828.52, 1162.704, 305.2227, 696.2477, 773.514, 172.9966, 1265.851, 1139.988, 721.6166
274.8, 472.8355, 57.17406, 267.0804, 798.0425, 338.3471, 470.8348, 677.1603, 788.3658, 1832.64, 1107.367, 287.7104, 687.8495, 743.161, 163.4711, 1198.906, 1179.448, 684.632
274.9, 442.5718, 54.51233, 247.9317, 756.4488, 351.9558, 504.4232, 640.2008, 745.5136, 1784.77, 1054.663, 271.203, 655.0775, 724.744, 154.4702, 1191.462, 1114.108, 649.543
275, 414.2452, 51.97451, 308.8448, 717.0229, 330.2003, 532.4286, 641.3237, 704.9907, 1894.498, 1004.468, 255.6427, 792.1091, 676.7892, 145.9649, 1205.09, 1103.686, 616.2524
275.1, 387.7316, 49.55483, 286.7017, 679.652, 309.7896, 524.2831, 606.3201, 666.6703, 1812.2, 956.6616, 240.9751, 829.0515, 728.1753, 137.9278, 1189.972, 1042.543, 584.668
275.2, 362.915, 47.24781, 266.1462, 644.2288, 290.6406, 555.0277, 610.5868, 630.433, 1788.442, 1107.524, 227.1491, 789.5519, 718.9427, 130.3333, 1127.04, 1054.433, 554.7024
275.3, 485.3231, 45.04819, 298.7381, 610.6518, 386.5157, 523.9201, 685.2672, 596.1653, 1770.359, 1054.813, 214.1164, 751.9343, 786.0997, 123.157, 1107.246, 996.0184, 526.2726
275.4, 501.6716, 42.95097, 280.1287, 578.8248, 374.3633, 494.556, 647.8652, 563.7603, 1728.128, 1004.611, 201.8314, 744.0924, 734.0851, 116.3758, 1117.704, 1012.546, 645.0408
275.5, 469.5623, 40.95139, 362.5329, 548.6567, 351.2228, 546.6666, 612.5046, 533.1167, 1679.372, 956.7977, 190.2513, 708.6407, 831.7489, 109.968, 1058.594, 956.4521, 650.9233
275.6, 439.5082, 39.0449, 336.5406, 520.0609, 329.5127, 612.967, 579.074, 504.1387, 1766.169, 911.2603, 179.3356, 810.3723, 776.7138, 103.913, 1076.548, 1123.848, 617.562
275.7, 411.3776, 37.22717, 312.4118, 531.9155, 464.8283, 624.0922, 547.4681, 476.7359, 1827.629, 867.8901, 169.0461, 771.7628, 725.3203, 98.19139, 1065.257, 1061.588, 675.9891
275.8, 385.0476, 35.49406, 290.013, 541.8771, 436.0959, 814.9296, 517.5872, 450.8226, 1813.615, 956.7981, 159.3471, 1013.482, 677.3274, 92.78484, 1008.921, 1310.187, 641.3431
275.9, 497.5814, 33.84163, 269.2201, 788.1693, 536.4117, 769.2553, 489.3372, 823.6758, 1895.36, 911.2606, 150.2045, 981.684, 632.5101, 87.67597, 1072.872, 1362.885, 608.4727
276, 839.595, 32.26614, 249.918, 1302.973, 582.7855, 1254.453, 462.6291, 912.7422, 1881.226, 867.8903, 269.8994, 934.9124, 590.6582, 82.84841, 1189.94, 1472.567, 577.287
276.1, 785.8571, 30.76399, 254.2594, 1386.209, 546.7618, 1599.852, 437.3787, 1151.471, 1968.091, 910.355, 254.4139, 959.6176, 551.5756, 78.28666, 1196.327, 1390.988, 547.6997
276.2, 930.5521, 29.33177, 236.0299, 1394.881, 512.9648, 1513.839, 413.5065, 1157.519, 1967.288, 979.225, 344.3062, 1058.917, 515.079, 73.97609, 1168.382, 1407.397, 565.0372
276.3, 870.9924, 27.96623, 323.0583, 1322.18, 481.2569, 1702.916, 390.9373, 1205.646, 2157.196, 1058.257, 324.5515, 1008.465, 480.9973, 69.90286, 1396.7, 1329.429, 614.2024
276.4, 815.2449, 26.66426, 332.7281, 1253.269, 451.5089, 1827.447, 639.1749, 1140.112, 2082.194, 1007.89, 354.6741, 960.4177, 449.1708, 66.05391, 1322.836, 1377.369, 582.7231
276.5, 763.0655, 25.42291, 394.1533, 1229.044, 423.5998, 1909.415, 604.2886, 1145.177, 1991.742, 959.9211, 334.3246, 914.6593, 525.7913, 62.41689, 1252.877, 1301.064, 552.8572
276.6, 714.2258, 24.23935, 365.8939, 1164.987, 397.4158, 1802.398, 655.1068, 1126.279, 2113.143, 914.235, 405.3934, 871.0811, 491.0008, 58.98013, 1222.367, 1228.986, 524.5219
276.7, 668.512, 23.11088, 339.6606, 1322.747, 435.5808, 1816.155, 723.1154, 1185.129, 2021.346, 1353.51, 544.7002, 829.579, 758.1052, 55.7326, 1298.398, 1366.429, 669.8384
276.8, 625.7242, 22.03496, 442.6324, 1253.806, 440.9963, 1714.365, 683.6476, 1244.29, 2090.877, 1289.091, 541.2526, 858.943, 707.943, 52.66389, 1229.732, 1290.731, 635.5076
276.9, 646.0347, 21.00912, 410.8972, 1366.906, 413.737, 1618.28, 701.6896, 1176.656, 2047.826, 1227.739, 661.7602, 934.4647, 661.0999, 49.76414, 1164.698, 1338.893, 602.9363
277, 639.8263, 20.03104, 613.1459, 1494.642, 388.1627, 1527.58, 663.3912, 1112.698, 2204.672, 1169.306, 623.7916, 889.9429, 646.3677, 47.02406, 1240.505, 1264.719, 572.0344
277.1, 611.9943, 19.0985, 569.1855, 1416.742, 364.1691, 1802.628, 745.8798, 1236.491, 2198.222, 1113.655, 788.7271, 1053.585, 859.5726, 44.43485, 1274.754, 1412.209, 787.9053
277.2, 662.5378, 18.20937, 677.865, 1342.902, 341.6587, 2305.133, 735.171, 1169.281, 2326.473, 1060.652, 743.4737, 1003.387, 915.385, 41.9882, 1207.338, 1417.29, 885.417
277.3, 620.1324, 17.36163, 782.5544, 1606.105, 320.5398, 2687.593, 967.1171, 1166.747, 2288.291, 1010.171, 805.3394, 955.5817, 890.817, 39.67628, 1220.391, 1499.412, 863.3267
277.4, 580.441, 16.55336, 782.8168, 1522.395, 300.7262, 2714.451, 1202.486, 1103.328, 2188.886, 962.0936, 759.1329, 910.0537, 839.8864, 37.49165, 1155.85, 1416.346, 819.0791
277.5, 543.2902, 15.78272, 879.1244, 1443.049, 282.1374, 2764.094, 1352.617, 1107.519, 2226.311, 916.304, 941.8034, 866.6949, 843.4999, 35.4273, 1094.723, 1450.416, 813.9517
277.6, 508.5171, 15.04795, 832.4396, 1547.582, 264.6976, 2924.81, 1783.893, 1122.408, 2364.668, 872.6938, 962.7471, 825.4019, 981.479, 33.47663, 1036.828, 1370.064, 874.8278
277.7, 475.9697, 14.3474, 832.5034, 1589.884, 248.3359, 3463.006, 1814.678, 1061.399, 2270.557, 831.1591, 907.5092, 786.0762, 962.3159, 31.63336, 1236.032, 1510.719, 829.9908
277.8, 445.5054, 13.67945, 828.9132, 1621.49, 232.9855, 3563.189, 1943.441, 1003.706, 2469.181, 791.6012, 1026.355, 748.6241, 1148.649, 29.89158, 1170.664, 1517.525, 787.4518
277.9, 416.991, 13.04261, 1039.727, 1638.885, 218.5839, 3449.478, 1877.476, 949.1484, 2419.472, 753.926, 967.4677, 712.9565, 1072.645, 28.24571, 1108.754, 1611.313, 747.093
278, 390.3017, 12.43541, 1010.016, 1572.245, 205.0726, 3309.59, 1923.058, 897.5568, 2360.41, 718.0439, 911.959, 678.9882, 1114.516, 26.69046, 1050.117, 1522.048, 777.3543
278.1, 365.3206, 11.85648, 1165.836, 1490.301, 192.3964, 3180.679, 1818.098, 848.7694, 2303.344, 683.8696, 943.8965, 646.6383, 1138.669, 25.22085, 994.5815, 1547.005, 737.5131
278.2, 341.9384, 11.3045, 1082.25, 1412.627, 180.5038, 3075.174, 1718.865, 802.6339, 2298.857, 651.3218, 889.7402, 615.8297, 1210.147, 23.83215, 941.9829, 1461.303, 699.7137
278.3, 320.0528, 10.77822, 1004.656, 1339.001, 169.3463, 2968.556, 1625.05, 759.0062, 2249.035, 620.323, 838.6911, 586.489, 1130.074, 22.51992, 892.166, 1416.911, 663.8517
278.4, 299.5679, 10.27644, 932.626, 1365.468, 158.8785, 2822.522, 1536.354, 717.7498, 2151.336, 590.7996, 790.571, 558.5461, 1055.3, 21.27994, 971.4339, 1338.415, 1069.979
278.5, 280.3942, 9.798021, 865.76, 1323.167, 149.0577, 2664.328, 1524.213, 808.4082, 2118.934, 562.6813, 745.2118, 531.9346, 985.4726, 20.10824, 920.0595, 1264.269, 1145.418
278.6, 262.4477, 9.341875, 803.6881, 1736.236, 139.844, 2621.444, 1589.926, 764.4666, 2026.886, 535.9012, 702.4551, 506.591, 920.2659, 19.00105, 871.402, 1327.72, 1086.713
278.7, 391.4841, 8.906964, 907.5099, 1645.744, 131.1998, 2543.323, 1503.147, 722.9134, 1977.579, 510.3958, 662.1516, 482.4549, 859.3739, 17.95483, 825.3179, 1254.165, 1031.016
278.8, 366.4273, 8.492301, 853.9415, 1656.179, 123.09, 2509.687, 1421.105, 810.4344, 1945.796, 486.1042, 624.1605, 459.4687, 802.5109, 16.96621, 920.976, 1365.638, 1027.666
278.9, 399.6693, 8.096942, 792.7169, 1707.579, 115.4814, 2396.534, 1343.541, 835.6252, 1938.425, 462.9687, 588.3491, 437.5776, 749.4105, 16.03203, 872.2701, 1314.204, 1050.629
279, 416.6389, 7.719989, 775.2729, 1684.362, 153.5396, 2410, 1385.81, 958.566, 1854.219, 440.9343, 737.8473, 416.7296, 699.8235, 15.14928, 951.914, 1241.398, 1259.109
279.1, 418.2896, 7.360585, 719.6886, 1596.574, 144.0489, 2274.927, 1428.244, 990.0718, 1783.91, 419.9486, 695.5131, 396.8748, 653.5177, 14.31514, 1018.363, 1207.656, 1194.577
279.2, 391.5171, 7.017913, 767.5223, 1696.323, 135.1448, 2147.425, 1396.919, 936.2557, 1712.545, 399.9618, 655.6079, 377.966, 610.2758, 13.52693, 964.5065, 1360.317, 1133.352
279.3, 366.4582, 6.691194, 819.0391, 1607.911, 126.791, 2027.068, 1320.675, 968.0627, 1688.044, 380.9261, 617.9922, 359.9581, 569.8951, 12.78212, 1064.062, 1284.957, 1159.263
279.4, 343.0032, 6.379685, 760.3168, 1524.108, 118.9537, 1913.457, 1248.592, 915.443, 1694.753, 362.7964, 662.8214, 342.8081, 532.1864, 12.07831, 1007.789, 1213.772, 1178.534
279.5, 321.0494, 6.082679, 705.8048, 1444.672, 111.6008, 1806.214, 1180.444, 925.4785, 1728.377, 345.5296, 624.7919, 326.4753, 496.9727, 11.41327, 1036.983, 1146.53, 1118.131
279.6, 375.1736, 5.7995, 732.6129, 1369.376, 104.7024, 1704.981, 1116.015, 959.7421, 1728.827, 329.0846, 616.0103, 310.9206, 464.0891, 10.78484, 982.1421, 1083.013, 1121.622
279.7, 356.2197, 5.529505, 680.0871, 1298.005, 98.23045, 1609.422, 1309.297, 1020.307, 1653.726, 313.4223, 580.6665, 296.1071, 433.3813, 10.19101, 930.2014, 1023.016, 1064.136
279.8, 333.42, 5.272079, 635.1243, 1286.891, 92.15853, 1519.219, 1237.835, 964.8471, 1603.277, 298.5054, 547.3506, 281.9993, 404.7054, 9.629876, 962.7839, 966.3416, 1009.596
279.9, 426.7216, 5.026638, 589.5881, 1245.946, 86.46193, 1434.071, 1211.935, 951.9163, 1684.507, 284.2984, 515.9463, 268.5636, 377.9269, 9.099642, 960.0057, 912.8073, 957.8522
280, 399.4095, 4.792623, 547.3168, 1181.008, 81.11745, 1433.586, 1145.788, 927.6142, 1692.076, 270.7676, 486.3438, 255.7681, 352.9203, 8.598603, 995.9821, 1162.598, 908.76
280.1, 373.8455, 4.569502, 560.9794, 1149.262, 76.10334, 1356.629, 1083.25, 877.1931, 1671.202, 257.8808, 458.4397, 243.5822, 329.5683, 8.125153, 1058.484, 1177.131, 1020.217
280.2, 349.9176, 4.356769, 554.1805, 1177.344, 71.39916, 1280.594, 1122.941, 1019.839, 1686.147, 245.6073, 511.2003, 231.9769, 307.7614, 7.67777, 1002.506, 1264.51, 967.9281
