 , C00, C01, C02, C03, C05, C07, C10, C11, C12, C15, C18, C22, C25, C47
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
133.6, 314.3646, 709.2718, 205.7832, 90.27631, 169.8207, 185.6013, 795.9699, 33.3763, 135.9238, 397.2611, 637.4074, 2038.015, 320.5511, 547.3528
133.7, 298.5044, 669.777, 195.7571, 84.93264, 169.1618, 174.534, 775.9079, 31.42726, 126.2181, 371.761, 620.0171, 1933.715, 302.4577, 514.3672
133.8, 283.4443, 632.4815, 186.2195, 79.90527, 160.1674, 164.1267, 770.7304, 29.59204, 117.2054, 347.8977, 577.3228, 1804.089, 285.3856, 483.3694
133.9, 269.1441, 597.2628, 177.1465, 75.17548, 151.6513, 159.7079, 752.102, 27.86399, 108.8363, 325.5663, 537.5684, 1717.569, 269.2771, 454.2397
134, 255.5654, 564.0051, 168.5157, 70.72566, 143.5879, 150.1847, 775.8323, 26.23686, 101.0648, 304.6683, 586.6002, 1602.432, 254.0778, 426.8655
134.1, 242.6717, 601.6958, 160.3053, 66.53924, 135.9533, 173.2473, 937.9619, 24.70473, 93.84821, 285.1117, 546.207, 1495.012, 239.7365, 401.141
134.2, 230.4285, 568.1913, 152.495, 62.60062, 128.7246, 162.9167, 897.2886, 23.26208, 87.14692, 266.8105, 513.6577, 1744.891, 226.2046, 376.9667
134.3, 218.8031, 536.5524, 145.0652, 58.89514, 121.8803, 153.2021, 858.3791, 21.90368, 80.92414, 249.684, 478.2873, 1627.922, 213.4366, 354.2493
134.4, 207.7641, 617.7596, 137.9973, 55.40899, 149.6182, 144.0668, 821.1568, 20.6246, 75.14571, 233.6568, 445.3524, 1518.794, 201.3892, 332.9008
134.5, 214.9955, 655.9459, 131.2739, 52.1292, 141.663, 144.3376, 785.5486, 19.42021, 69.77988, 218.6584, 414.6855, 1516.093, 262.6623, 312.839
134.6, 204.1486, 619.4205, 124.878, 49.04354, 134.1307, 135.7309, 803.9046, 18.28615, 64.79721, 204.6228, 420.6252, 1522.022, 247.8364, 293.9861
134.7, 193.849, 584.929, 118.7937, 46.14054, 126.9989, 150.7737, 771.3608, 17.21832, 60.17033, 191.4881, 391.661, 1512.882, 358.8578, 276.2694
134.8, 225.0604, 552.3582, 122.7371, 43.40937, 120.2464, 141.7832, 737.9119, 16.21284, 55.87383, 179.1966, 364.6913, 1411.466, 365.3746, 398.4969
134.9, 213.7057, 521.601, 116.7572, 40.83986, 113.8528, 133.3288, 705.9135, 15.26608, 51.88412, 167.694, 339.5787, 1454.49, 442.1498, 374.482
135, 302.2676, 537.8143, 111.0686, 38.42245, 107.7992, 125.3785, 780.2596, 14.37461, 48.17931, 156.9297, 316.1953, 1490.022, 417.1928, 393.9786
135.1, 287.0178, 629.8886, 105.6571, 36.14813, 102.0675, 144.8632, 800.1342, 13.53519, 44.73904, 146.8565, 294.4222, 1390.138, 439.339, 370.236
135.2, 287.4353, 594.8142, 100.5093, 34.00844, 96.64055, 136.2251, 765.4376, 12.74479, 41.54442, 137.4298, 300.5692, 1398.639, 414.5406, 347.9241
135.3, 272.9337, 561.6929, 132.5696, 31.9954, 91.50214, 128.1021, 732.2455, 12.00055, 41.83901, 128.6082, 279.872, 1388.942, 391.142, 326.9569
135.4, 259.1638, 530.4158, 126.1106, 46.96009, 86.63694, 192.8463, 700.4929, 11.29977, 38.85147, 120.3529, 287.4731, 1380.454, 369.0641, 365.8441
135.5, 246.0886, 500.8804, 126.7277, 44.18041, 82.03043, 181.347, 797.733, 10.63991, 36.07726, 112.6275, 298.7195, 1334.167, 389.5838, 343.7969
135.6, 233.673, 472.9897, 165.8966, 41.56527, 106.9389, 170.5334, 763.1406, 10.01859, 33.50114, 105.3979, 278.1497, 1254.719, 367.5939, 417.7734
135.7, 367.8152, 446.6519, 157.8139, 39.10492, 101.2529, 358.4544, 730.0482, 9.433543, 31.10897, 98.63248, 258.9964, 1223.671, 346.8452, 392.5968
135.8, 427.9978, 464.7875, 150.1249, 36.7902, 95.86929, 337.08, 748.2452, 8.882665, 28.88762, 92.30128, 257.6694, 1141.642, 413.0652, 368.9374
135.9, 488.5787, 559.1908, 142.8106, 34.6125, 90.77189, 521.6468, 715.7988, 8.363955, 26.82488, 86.37649, 268.9667, 1288.363, 431.5849, 346.7038
136, 463.9292, 528.0531, 135.8526, 32.5637, 85.94552, 513.5495, 692.3339, 7.875535, 24.90943, 80.832, 423.0228, 1201.997, 474.6404, 325.8101
136.1, 452.6034, 498.6493, 129.2336, 30.63618, 81.37577, 558.1667, 766.1605, 7.415637, 23.13076, 75.64342, 529.1223, 1121.421, 1154.314, 306.1755
136.2, 453.5688, 517.5062, 122.9372, 28.82275, 77.049, 524.8836, 778.7501, 6.982596, 21.4791, 70.78789, 492.687, 1046.247, 1274.714, 287.7242
136.3, 430.6855, 500.8799, 116.9475, 27.11666, 72.95228, 493.5852, 744.9808, 6.574842, 19.94537, 66.24403, 484.3671, 1022.833, 1202.763, 270.3849
136.4, 408.9568, 544.7157, 111.2496, 25.51156, 69.07338, 464.153, 712.6759, 6.190899, 18.52116, 61.99185, 451.0137, 954.2669, 1140.171, 254.0905
136.5, 420.0891, 514.384, 105.8293, 24.00147, 103.2353, 438.0117, 810.3167, 5.829377, 17.19864, 58.01261, 419.9569, 890.2975, 1111.038, 376.9497
136.6, 398.895, 505.6942, 100.6731, 22.58076, 97.74627, 411.8934, 816.4457, 5.488966, 15.97056, 54.2888, 391.0388, 912.6239, 1073.457, 354.2333
136.7, 378.7701, 477.5353, 95.76818, 21.24415, 92.54907, 387.3325, 781.0418, 5.168434, 14.83018, 50.80401, 364.1119, 851.4461, 1110.384, 332.8858
136.8, 359.6606, 450.9445, 91.1022, 19.98666, 87.62821, 364.2361, 747.1732, 4.86662, 13.77122, 47.54292, 339.0392, 794.3693, 1100.032, 312.8249
136.9, 341.5151, 479.7578, 86.66354, 18.8036, 82.96899, 349.4601, 714.7731, 4.58243, 12.78788, 44.49115, 315.693, 741.1187, 1043.278, 293.9728
137, 324.2851, 508.0159, 82.44115, 17.69057, 78.5575, 328.622, 683.7781, 4.314836, 11.87475, 41.63528, 293.9544, 726.784, 997.619, 276.2569
137.1, 307.9244, 479.7278, 78.42448, 16.64342, 74.38058, 465.7756, 696.1382, 4.062868, 11.02683, 38.96272, 273.7127, 678.064, 1027.172, 259.6086
137.2, 292.3892, 598.7652, 74.60352, 15.65826, 70.42574, 438.0017, 724.7975, 3.825613, 10.23945, 36.46171, 254.8649, 632.6099, 1045.006, 243.9636
137.3, 277.6377, 610.2456, 70.9687, 14.73141, 387.3733, 411.884, 693.3677, 3.602214, 9.508296, 34.12124, 237.3149, 623.5344, 986.0214, 229.2615
137.4, 263.6304, 576.265, 67.51099, 13.85942, 764.3577, 387.3237, 663.3009, 3.39186, 8.82935, 31.93101, 220.9735, 581.7357, 1001.655, 215.4453
137.5, 250.3298, 544.1766, 64.22175, 13.03905, 883.6244, 364.2279, 634.5379, 3.19379, 8.198886, 29.88137, 205.7573, 626.7829, 967.8729, 202.4617
137.6, 237.7003, 513.8749, 61.09276, 12.26723, 849.2329, 342.5092, 607.0222, 3.007286, 7.61344, 27.96329, 289.765, 584.7665, 913.2416, 190.2606
137.7, 559.9152, 528.6535, 58.11622, 11.54111, 907.1832, 322.0857, 580.6996, 2.831673, 7.069798, 26.16833, 318.2103, 545.5666, 861.694, 178.7948
137.8, 583.707, 499.2162, 55.2847, 10.85796, 869.2576, 338.4252, 555.5184, 2.666316, 6.564974, 24.48859, 296.2984, 570.9453, 813.0559, 168.0199
137.9, 554.2581, 471.4181, 52.59114, 10.21525, 823.0389, 318.2451, 531.4293, 2.510614, 6.096199, 22.91668, 275.8953, 532.6719, 901.5082, 157.8944
138, 526.2949, 445.1679, 50.02881, 9.610586, 779.2777, 401.9935, 508.3846, 2.364005, 5.660896, 21.44566, 256.8972, 496.9642, 850.6228, 148.3791
138.1, 499.7425, 495.752, 47.59132, 9.041713, 737.8433, 378.0229, 486.3393, 2.225957, 5.256676, 20.06907, 239.2073, 463.6501, 802.6097, 139.4372
138.2, 562.55, 476.1835, 45.27259, 8.506512, 698.6119, 402.5905, 465.25, 2.095971, 4.88132, 18.78084, 222.7355, 432.5693, 757.3066, 131.0342
138.3, 633.0062, 474.5879, 43.06683, 8.002991, 661.4664, 378.5844, 445.0751, 1.973575, 4.532766, 17.5753, 207.3979, 403.572, 714.5607, 214.0194
138.4, 601.07, 448.1612, 40.96854, 7.529274, 626.296, 359.7955, 495.3391, 1.858327, 4.209102, 16.44715, 193.1165, 376.5185, 704.4836, 201.1217
138.5, 570.7451, 429.5859, 38.97249, 7.083599, 592.9957, 338.3412, 473.8595, 1.749808, 3.908548, 15.39141, 179.8186, 351.2786, 675.6413, 189.0014
138.6, 541.9501, 405.6651, 37.07368, 6.664303, 561.4659, 318.1661, 468.8938, 1.647627, 3.629456, 14.40344, 167.4363, 327.7306, 691.682, 177.6115
138.7, 556.9445, 383.0763, 86.54805, 6.269827, 531.6125, 299.1941, 672.5193, 1.551412, 3.370293, 13.47889, 180.7945, 305.7611, 652.6402, 166.9079
138.8, 664.4327, 393.3788, 106.8206, 5.898701, 552.4399, 281.3534, 643.3566, 1.460817, 3.129635, 12.61368, 191.3179, 1010.576, 649.9588, 156.8494
138.9, 749.1479, 371.4741, 101.6161, 211.3392, 731.7629, 264.5765, 696.4669, 1.375511, 2.906162, 11.80401, 179.5265, 2318.014, 665.5503, 243.5346
139, 711.3522, 350.7891, 257.9484, 198.8295, 703.9911, 248.8, 666.2656, 1.295187, 2.698645, 11.04632, 263.5502, 2607.824, 627.9835, 228.8583
139.1, 675.4634, 331.256, 245.3807, 223.6389, 782.2216, 233.9642, 637.374, 1.219554, 2.505947, 10.33726, 503.6608, 2700.879, 605.8887, 215.0664
139.2, 641.3852, 312.8105, 233.4253, 210.4012, 740.6306, 220.0131, 609.7353, 1.148337, 2.327008, 9.673712, 662.0997, 2587.07, 619.7427, 381.6448
139.3, 609.0263, 295.3921, 222.0525, 197.947, 701.251, 206.8939, 602.9834, 1.081279, 2.160847, 9.052759, 616.5076, 2413.646, 584.7615, 358.6454
139.4, 578.3, 328.9677, 211.2337, 186.2301, 750.9003, 194.557, 608.1203, 1.018137, 2.00655, 8.471665, 582.0468, 2293.019, 551.7548, 337.0321
139.5, 549.1238, 310.6496, 200.942, 206.2418, 710.9747, 182.9557, 581.7501, 0.9586821, 1.863271, 7.927871, 541.9671, 2343.845, 558.6535, 316.7212
139.6, 521.4197, 293.3515, 191.1518, 194.0338, 673.172, 172.0462, 556.5234, 0.9026992, 1.730223, 7.418983, 504.6473, 2278.558, 559.2572, 297.6344
139.7, 566.2144, 277.0167, 181.8386, 182.5485, 637.3792, 161.7872, 532.3907, 0.8499854, 1.606676, 6.942761, 570.9086, 2125.814, 836.1649, 279.6978
139.8, 537.6479, 298.3801, 172.9791, 171.743, 603.4896, 233.5056, 543.8837, 0.8003498, 1.49195, 6.497107, 531.5959, 1983.31, 1264.004, 262.8422
139.9, 510.5228, 365.511, 194.0938, 161.5771, 636.3885, 349.6425, 520.299, 0.7536128, 292.1163, 6.08006, 559.486, 2045.462, 1192.657, 247.0023
140, 484.7661, 345.158, 184.6372, 163.3717, 730.1715, 328.7935, 693.4571, 0.709605, 451.7793, 5.689782, 520.9599, 1960.902, 1266.513, 232.117
140.1, 560.2731, 344.6693, 181.205, 153.7013, 752.3781, 309.1878, 663.3864, 0.6681671, 492.8323, 5.324556, 485.0867, 1955.194, 1219.266, 218.1287
140.2, 559.9957, 325.4769, 172.3763, 379.7744, 753.6323, 290.7512, 726.4389, 260.2476, 576.1895, 4.982775, 451.6837, 2092.257, 1150.445, 204.9835
140.3, 564.7877, 307.3532, 163.9779, 1028.781, 1344.472, 295.9016, 811.1699, 245.0503, 632.9593, 4.662932, 520.7304, 2971.024, 1168.735, 192.6304
140.4, 609.1137, 422.8873, 155.9886, 1179.164, 1350.812, 379.0589, 775.9948, 230.7404, 621.5261, 4.36362, 559.3251, 3514.261, 1165.084, 181.0217
140.5, 578.3829, 498.0928, 156.9305, 1246.2, 1401.294, 466.4642, 1088.165, 217.2661, 828.9557, 4.08352, 532.4279, 3518.802, 1229.898, 170.1127
140.6, 549.2026, 574.4594, 149.2846, 1172.434, 1480.052, 818.6699, 1127.68, 466.1048, 883.8895, 3.8214, 630.2859, 3303.858, 1197.663, 159.8611
140.7, 521.4944, 542.4714, 142.0112, 1103.035, 1810.92, 945.2892, 1078.78, 583.9695, 820.7748, 344.5433, 668.4928, 3446.293, 1130.061, 150.2272
140.8, 495.1842, 512.2647, 135.0922, 1061.47, 2530.481, 1256.787, 1032, 780.9882, 762.1669, 503.6517, 622.4604, 3252.279, 1066.275, 141.174
140.9, 470.2014, 565.6617, 128.5103, 1310.527, 2723.723, 1217.079, 987.2493, 930.09, 707.744, 1002.595, 579.5979, 3137.93, 1307.772, 132.6663
141, 446.479, 543.4575, 122.249, 1244.986, 2578.902, 1144.506, 944.4387, 963.2687, 657.2071, 1406.701, 539.6869, 2927.579, 2038.925, 124.6713
141.1, 423.9534, 513.1959, 116.2929, 1171.292, 2483.553, 1196.257, 903.4846, 907.0179, 610.2788, 1507.819, 502.5241, 2875.829, 2157.838, 117.1581
141.2, 402.5643, 484.6194, 110.6269, 1138.612, 2351.501, 1373.486, 864.3064, 854.0519, 566.7015, 1622.107, 467.9203, 3353.434, 2111.523, 110.0977
141.3, 382.2543, 524.558, 105.2369, 1071.214, 2387.572, 1291.586, 856.0159, 863.0829, 526.2358, 1517.985, 435.6994, 3484.994, 2118.173, 103.4628
141.4, 362.969, 495.3488, 100.1096, 1007.807, 2932.382, 1214.57, 818.8961, 1073.095, 531.9327, 1420.546, 405.6972, 3381.568, 2246.705, 97.22777
141.5, 344.6566, 467.766, 95.23212, 1048.176, 2788.861, 1142.146, 783.3859, 1010.431, 493.9498, 1329.361, 377.761, 3318.833, 2898.671, 91.36845
141.6, 545.4665, 441.7191, 90.59225, 986.132, 2751.083, 1074.041, 865.0156, 951.4257, 458.679, 1244.03, 351.7484, 3205.497, 3194.815, 85.86224
141.7, 723.5512, 417.1227, 86.17844, 927.7604, 2604.807, 1009.997, 827.5056, 895.8665, 472.2909, 1164.176, 327.527, 2990.616, 3239.243, 80.68786
141.8, 763.4378, 393.8958, 81.97968, 937.042, 2466.308, 949.7712, 791.6221, 843.5517, 438.5667, 1089.448, 304.9736, 3016.387, 3083.629, 75.8253
141.9, 724.9211, 371.9623, 77.9855, 881.5762, 2531.207, 893.137, 757.2946, 794.2919, 407.2506, 1019.516, 283.9731, 3051.525, 2924.41, 71.25578
142, 688.3477, 351.2502, 74.18591, 983.3478, 2477.346, 839.8799, 790.4092, 747.9086, 378.1707, 954.0739, 264.4188, 2866.452, 2923.041, 66.96164
142.1, 653.6195, 331.6913, 70.57145, 925.1411, 2447.689, 789.7985, 756.1343, 704.2339, 351.1671, 892.8322, 246.211, 2804.396, 2816.034, 62.92628
142.2, 653.6156, 336.1408, 67.13309, 870.3797, 2428.974, 742.7034, 899.2578, 663.1097, 326.0919, 835.5215, 229.2569, 2729.024, 2657.084, 59.1341
142.3, 620.6396, 317.4233, 63.86225, 870.6683, 2398.604, 698.4166, 860.2628, 624.3869, 302.8071, 781.8896, 213.4703, 2564.16, 2694.852, 55.57045
142.4, 589.3274, 299.7481, 60.75077, 819.1313, 2336.372, 656.7705, 822.9589, 587.9254, 281.1849, 731.7003, 198.7708, 2732.209, 2708.596, 52.22157
142.5, 559.5949, 283.0571, 57.79089, 770.6449, 2212.146, 617.6078, 787.2725, 638.4236, 261.1068, 684.7327, 185.0834, 2782.846, 2557.56, 49.07449
142.6, 531.3625, 267.2955, 54.97522, 725.0286, 2094.526, 580.7803, 753.1337, 601.1423, 242.4623, 828.5495, 172.3386, 2687.893, 2500.853, 46.11708
142.7, 504.5544, 252.4115, 52.29674, 682.1124, 1983.159, 546.1488, 720.4752, 566.0382, 225.1491, 775.3651, 160.4714, 2568.412, 2611.922, 43.33789
142.8, 479.0988, 238.3564, 49.74875, 641.7365, 1877.714, 536.8933, 689.2329, 532.984, 209.0722, 725.5946, 149.4213, 2526.892, 2625.468, 40.72618
142.9, 454.9276, 225.0838, 47.32491, 613.4754, 1777.875, 609.731, 659.3454, 501.86, 194.1433, 865.871, 139.1322, 2596.562, 2477.274, 38.27187
143, 460.5231, 256.0225, 45.01916, 631.5563, 1916.965, 629.0508, 681.7968, 472.5535, 180.2804, 810.291, 129.5516, 2668.837, 2419.951, 35.96546
143.1, 437.289, 241.7662, 42.82575, 644.4614, 2030.557, 613.5555, 652.2317, 444.9584, 167.4073, 758.2786, 120.6307, 2489.931, 2403.739, 33.79804
143.2, 479.3426, 228.3038, 40.73921, 664.6682, 2009.812, 591.7812, 646.3429, 418.9747, 155.4535, 709.6049, 170.9911, 2426.339, 2268.061, 31.76124
143.3, 496.0176, 215.5911, 38.75433, 625.3249, 1902.95, 556.4938, 623.7285, 394.5084, 144.3533, 664.0555, 159.2166, 2263.689, 2278.313, 29.84719
143.4, 490.8202, 203.5862, 36.86615, 683.113, 1801.77, 523.3105, 596.6815, 371.4708, 134.0456, 621.43, 148.253, 2246.164, 2161.138, 28.04848
143.5, 466.0576, 192.2498, 35.06997, 642.6779, 1825.848, 587.9366, 570.8074, 349.7785, 124.474, 581.5406, 138.0443, 2147.083, 2075.267, 26.35818
143.6, 442.5442, 181.5447, 33.3613, 683.5356, 1728.767, 552.8784, 546.0552, 417.6198, 115.5859, 544.2117, 128.5386, 2011.211, 2001.46, 24.76973
143.7, 473.3898, 171.4357, 31.73588, 643.0755, 1771.527, 546.2861, 522.3763, 393.2325, 107.3324, 509.2789, 119.6875, 2054.484, 2079.364, 23.27701
143.8, 449.5065, 161.8895, 30.18966, 620.042, 1725.562, 581.6264, 499.7243, 370.2694, 99.66827, 476.5884, 111.4458, 1916.761, 1990.186, 21.87425
143.9, 426.8282, 152.8749, 28.71877, 583.3402, 1633.813, 562.8916, 478.0545, 348.6473, 92.55139, 445.9963, 103.7717, 1833.529, 1991.835, 20.55603
144, 405.294, 144.3623, 27.31954, 548.8109, 1611.878, 529.3268, 482.2508, 390.2852, 85.9427, 417.368, 96.62595, 1744.74, 1879.406, 19.31724
144.1, 384.8463, 180.2768, 25.98849, 516.3254, 1568.301, 497.7634, 497.4427, 414.5059, 79.80592, 390.5772, 89.9723, 1814.195, 1842.076, 18.15311
144.2, 365.4302, 170.2384, 24.72228, 485.7629, 1484.914, 468.0822, 475.8719, 519.5099, 74.10733, 365.5062, 83.77682, 1692.58, 1843.232, 17.05914
144.3, 346.9937, 160.7589, 23.51777, 457.0094, 1481.218, 543.3326, 455.2364, 489.1728, 68.81565, 1072.068, 78.00796, 1661.163, 1792.571, 16.03109
144.4, 329.4873, 151.8073, 22.37195, 638.7626, 1402.461, 510.9341, 673.7648, 460.6072, 63.90183, 1595.823, 72.63634, 1633.073, 1765.035, 15.06499
144.5, 312.8641, 143.3542, 21.28195, 600.9528, 1327.892, 633.8452, 644.548, 433.7097, 59.33888, 1493.388, 67.63461, 1523.6, 1753.051, 14.15712
144.6, 297.0797, 145.1796, 20.24506, 565.3809, 1257.287, 596.0494, 642.4399, 475.9813, 55.10175, 1444.661, 62.97729, 1599.499, 1654.1, 13.30396
144.7, 282.0915, 178.4103, 19.25868, 531.9147, 1190.437, 560.5074, 623.6074, 448.186, 51.16718, 1412.169, 58.64069, 1492.276, 1694.615, 12.50221
144.8, 267.8596, 168.4758, 18.32037, 500.4294, 1132.758, 589.9378, 596.5656, 422.0139, 143.7982, 1405.952, 54.6027, 1437.65, 1598.963, 11.74878
144.9, 254.3456, 159.0945, 17.42777, 470.8077, 1366.562, 554.7603, 570.6965, 397.3701, 655.7241, 1315.704, 50.84276, 1453.458, 1508.71, 11.04075
145, 241.5135, 150.2355, 16.57866, 442.9395, 1426.033, 521.6803, 545.9491, 374.1653, 676.8862, 1231.249, 47.34174, 1356.025, 1423.551, 10.37539
145.1, 229.3288, 141.8699, 15.77092, 416.7208, 1400.622, 522.2625, 522.2748, 499.416, 628.5528, 1152.216, 44.08179, 1350.44, 1514.21, 9.750134
145.2, 217.7588, 133.9701, 15.00253, 392.0541, 1326.15, 681.1741, 586.7001, 470.2522, 583.6706, 1078.255, 41.04633, 1273.262, 1526.276, 9.162553
145.3, 206.7725, 126.5102, 14.27159, 368.8475, 1255.638, 803.8289, 561.2587, 442.7915, 541.9932, 1371.264, 38.21988, 1201.595, 1549.922, 8.610382
145.4, 196.3405, 119.4656, 13.57625, 347.0145, 1265.508, 808.4039, 536.9206, 416.9344, 503.2919, 1459.349, 35.58806, 1179.817, 1477.06, 8.091488
145.5, 186.4348, 112.8134, 12.91479, 326.4739, 1308.666, 860.672, 513.6379, 392.5872, 467.354, 2168.731, 33.13747, 1156.76, 1491.995, 7.603864
145.6, 177.0289, 106.5315, 12.28556, 307.1491, 1239.084, 836.0432, 491.3648, 369.6617, 433.9823, 2670.076, 30.85563, 1079.217, 1785.69, 7.145627
145.7, 168.0975, 100.5995, 11.68699, 288.9682, 1173.201, 938.6161, 517.2338, 407.8695, 463.924, 2794.846, 28.73092, 1132.533, 2440.654, 6.715004
145.8, 159.6167, 94.99775, 11.11758, 271.8635, 1201.399, 928.9513, 548.2065, 531.4215, 430.7973, 3277.76, 26.75251, 1074.585, 2633.638, 6.310332
145.9, 151.5638, 89.70794, 10.57591, 285.428, 1137.521, 873.5586, 524.4343, 500.3888, 412.6231, 3245.137, 24.91033, 1110.565, 2515.811, 5.930048
146, 143.9172, 84.71268, 10.06064, 268.5328, 1153.202, 860.606, 530.5195, 510.8758, 383.1595, 3036.833, 23.19501, 1074.304, 2407.667, 5.57268
146.1, 136.6563, 96.19079, 9.570466, 252.6377, 1915.169, 809.2886, 507.5144, 481.0428, 379.6939, 2983.652, 21.59781, 1061.109, 2271.767, 5.236849
146.2, 129.7618, 90.83455, 9.104177, 237.6835, 2301.702, 761.0314, 485.5068, 452.952, 352.5817, 3074.208, 20.11058, 989.9771, 2282.099, 4.921257
146.3, 123.2151, 123.1056, 8.660605, 223.6144, 2179.32, 1166.464, 464.4536, 426.5015, 327.4054, 2933.158, 18.72577, 923.6138, 2153.287, 4.624683
146.4, 116.9987, 116.2506, 8.238647, 210.3781, 2063.445, 1687.782, 444.3132, 401.5956, 304.0268, 2744.879, 17.43632, 861.6993, 2147.27, 4.345983
146.5, 111.0959, 109.7774, 7.837246, 197.9253, 1953.731, 1747.216, 425.0463, 378.1441, 282.3176, 2700.669, 16.23565, 803.9352, 2160.326, 4.084077
146.6, 105.491, 103.6646, 7.455402, 186.2096, 2173.413, 1755.963, 406.6148, 356.0621, 262.1585, 2659.456, 15.11767, 816.1105, 2627.855, 3.837955
146.7, 100.1688, 97.8922, 7.092163, 175.1874, 2057.852, 1651.256, 454.5735, 335.2696, 243.4389, 2561.28, 14.07667, 761.4025, 2854.721, 3.606665
146.8, 95.1151, 92.44122, 6.746621, 164.8177, 2135.446, 1552.793, 434.8616, 315.6913, 226.056, 2501.338, 13.10735, 750.4177, 3005.801, 3.389313
146.9, 90.3164, 87.29377, 6.417914, 155.0617, 2059.818, 1460.201, 539.958, 297.2563, 209.9144, 2521.284, 12.20478, 700.1134, 2943.363, 3.185061
147, 85.7598, 82.43295, 6.105222, 145.8832, 1987.046, 1498.04, 516.5436, 397.589, 194.9253, 2359.444, 11.36436, 653.1813, 2777.226, 2.993117
147.1, 81.43308, 83.80823, 5.807765, 137.2481, 2068.901, 1408.713, 494.1445, 457.989, 181.0066, 2207.992, 10.58181, 609.3952, 2652.824, 2.81274
147.2, 77.32465, 79.14149, 5.524801, 153.5389, 1958.897, 1613.216, 472.7167, 431.2444, 174.2978, 2197.826, 9.853149, 568.5444, 2722.196, 2.643234
147.3, 73.4235, 74.73462, 5.255624, 207.9693, 1854.742, 1517.021, 452.218, 406.0616, 161.852, 2496.651, 9.174663, 530.4319, 2674.872, 2.483942
147.4, 69.71917, 111.6326, 4.999561, 195.6591, 2068.144, 1599.43, 432.6083, 382.3493, 150.2948, 3043.795, 8.542896, 529.7871, 2591.358, 2.33425
147.5, 66.20173, 105.4165, 4.755974, 184.0776, 2024.176, 1533.231, 413.8489, 431.9918, 139.563, 2848.414, 7.954634, 546.2105, 2445.09, 2.19358
147.6, 62.86175, 99.54654, 4.524255, 173.1816, 1947.224, 1486.666, 395.903, 406.7653, 129.5974, 2848.995, 7.406878, 519.2213, 2488.897, 2.061386
147.7, 59.69027, 94.00344, 4.303825, 162.9305, 1972.069, 1492.636, 378.7353, 429.4904, 120.3434, 2666.118, 6.896842, 547.528, 2511.451, 1.937159
147.8, 56.67881, 90.17716, 4.094136, 153.2863, 1867.213, 1463.777, 362.312, 404.41, 111.7502, 2688.467, 6.421926, 510.8244, 2369.693, 1.820419
147.9, 53.81927, 85.15578, 3.894663, 144.2129, 1828.013, 1376.493, 378.2689, 380.7942, 103.7706, 2697.474, 5.979713, 476.5812, 2235.937, 1.710713
148, 51.104, 80.41402, 3.704908, 135.6766, 1857.697, 1294.413, 361.8658, 420.227, 96.36082, 2524.323, 5.567951, 444.6335, 2269.732, 1.607619
148.1, 48.52573, 75.93629, 3.524399, 127.6456, 1784.789, 1254.868, 346.1741, 395.6875, 89.48012, 2566.701, 5.184542, 472.8681, 2213.546, 1.510738
148.2, 46.07753, 71.70789, 3.352684, 120.0899, 1696.608, 1180.041, 331.1628, 405.6732, 83.09074, 2401.945, 4.827535, 441.1694, 2088.603, 282.6137
148.3, 43.75284, 67.71494, 3.189336, 112.9815, 1721.252, 1109.676, 316.8025, 578.3566, 77.15759, 2247.765, 4.495111, 528.3901, 1970.713, 265.5823
148.4, 41.54544, 63.94434, 3.033946, 106.2938, 1706.844, 1172.021, 344.2975, 544.583, 71.64811, 2156.634, 4.185579, 492.9694, 1915.531, 437.9727
148.5, 39.44941, 60.38369, 2.886127, 100.0021, 1641.284, 1191.176, 329.3676, 512.7817, 66.53204, 2083.019, 3.89736, 459.9232, 1917.319, 411.5788
148.6, 37.45913, 57.02132, 2.74551, 94.0827, 1682.288, 1120.147, 315.0851, 482.8374, 61.78128, 2111.63, 3.628989, 429.0922, 1809.097, 493.1496
