 , C09, C12, C15, C19, C21, C24, C25, C29, C34, C37, C39, C45, C57, C63, C72, C92
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
346.2, 1112.43, 1087.37, 60.2646, 910.7273, 684.9401, 869.4417, 60.7494, 546.1513, 112.1876, 1565.609, 240.6938, 2533.876, 4.230027, 1837.121, 1562.062, 958.4374
346.3, 1135.856, 1028.287, 57.37719, 1050.703, 853.0253, 964.3865, 57.06832, 514.7369, 104.8561, 1507.473, 229.6192, 2638.508, 4.001134, 2338.89, 1611.945, 1070.289
346.4, 1306.074, 972.414, 54.62813, 985.2991, 986.6826, 918.0884, 53.61029, 485.1295, 98.00381, 1417.178, 219.0541, 2492.222, 3.784628, 2389.544, 1521.135, 1016.022
346.5, 1236.105, 955.017, 52.01078, 923.9669, 1136.971, 891.7672, 50.3618, 457.2251, 348.4661, 1672.559, 208.9751, 2500.096, 3.579837, 2350.522, 1435.441, 964.5063
346.6, 1177.843, 903.1253, 49.51883, 1088.884, 1064.562, 848.9554, 47.31015, 430.9257, 484.215, 1833.061, 199.3598, 2473.622, 3.386127, 2230.997, 1490.332, 1250.635
346.7, 1419.827, 913.1873, 47.14628, 1021.104, 996.765, 843.3911, 44.44341, 406.139, 486.7885, 1723.263, 190.187, 2384.317, 3.202899, 2117.549, 1406.373, 1187.224
346.8, 1504.955, 863.5684, 44.88741, 957.5433, 937.9669, 802.9017, 41.75038, 382.7781, 600.6957, 1620.042, 181.4362, 2234.646, 3.029586, 2222.663, 1445.745, 1249.639
346.9, 1424.332, 881.1159, 42.73676, 897.9388, 878.2317, 764.3562, 39.22054, 360.7609, 561.4404, 1523.004, 173.0881, 2287.356, 2.865651, 2193.949, 1805.686, 1186.278
347, 1348.028, 833.2397, 40.68915, 842.0446, 899.439, 727.6611, 36.84398, 340.0101, 524.7504, 1585.788, 165.124, 2143.771, 2.710587, 2119.112, 1954.944, 1126.13
347.1, 1366.858, 787.9648, 38.73964, 818.1488, 842.1575, 692.7277, 34.61144, 382.1781, 490.458, 1490.801, 157.5264, 2088.338, 2.563914, 2114.38, 1975.971, 1232.145
347.2, 1293.633, 745.1501, 36.88354, 767.2213, 788.524, 659.4714, 32.51418, 360.1954, 458.4067, 1546.183, 150.2784, 1957.246, 2.425177, 2185.744, 1864.653, 1169.672
347.3, 1238.433, 704.6617, 35.11637, 820.8438, 745.8619, 627.8116, 30.54399, 367.8876, 428.4499, 1628.106, 143.3639, 1974.355, 2.293948, 2220.147, 1898.599, 1110.365
347.4, 1241.886, 666.3733, 33.43388, 769.7485, 712.6607, 597.6718, 28.69319, 346.7269, 400.4508, 1589.803, 136.7675, 1850.419, 2.169819, 2107.251, 1841.427, 1054.066
347.5, 1175.356, 769.2171, 31.83199, 749.1125, 667.2743, 568.9789, 26.95454, 326.7833, 374.2814, 1557.835, 130.4746, 1802.534, 2.052407, 2114.792, 1895.219, 1000.622
347.6, 1181.619, 727.421, 30.30685, 702.4823, 624.7784, 541.6635, 25.32124, 307.9869, 349.8222, 1464.523, 124.4713, 1897.428, 1.941349, 2137.702, 1788.45, 949.8867
347.7, 1135.326, 687.8959, 28.85478, 718.1465, 646.4254, 515.6594, 23.78691, 332.1931, 326.9614, 1452.831, 118.7442, 1893.253, 1.8363, 2052.65, 1784.963, 1024.335
347.8, 1074.505, 650.5185, 27.47229, 673.4439, 605.2572, 490.9037, 22.34556, 412.2901, 305.5945, 1365.809, 113.2806, 1774.408, 1.736935, 2026.997, 1748.449, 1053.898
347.9, 1016.942, 615.172, 26.15603, 858.4379, 698.1445, 467.3365, 20.99154, 388.5753, 285.624, 1339.853, 108.0684, 1663.022, 1.642948, 2165.459, 1649.949, 1000.462
348, 962.4622, 648.0626, 24.90284, 862.1499, 962.9068, 444.9007, 19.71956, 366.2247, 404.252, 1404.786, 160.1853, 1697.232, 1.554046, 2107.888, 1556.998, 949.7355
348.1, 985.913, 612.8495, 23.7097, 808.4834, 1496.622, 423.542, 18.52467, 530.0399, 880.0698, 1447.391, 301.4876, 1812.72, 1.469954, 2000.701, 1577.495, 901.5807
348.2, 1084.822, 579.5498, 22.57371, 758.1575, 1516.434, 403.2087, 17.40217, 1052.172, 1813.757, 1444.96, 452.9053, 2131.903, 1.390413, 1981.177, 1582.665, 855.8676
348.3, 1123.948, 548.0594, 21.49216, 889.1988, 1419.859, 383.8515, 16.34769, 1275.702, 2195.675, 1742.994, 432.0664, 2168.249, 1.315176, 1880.432, 1493.504, 812.4723
348.4, 1063.736, 518.2802, 20.46242, 879.6504, 1522.821, 391.9872, 15.35711, 1202.324, 2224.715, 1638.591, 412.1864, 2181.724, 1.24401, 1820.044, 1476.198, 771.2773
348.5, 1137.408, 490.1189, 19.48203, 824.8945, 1516.515, 373.1687, 14.42656, 1182.034, 2316.333, 1575.703, 393.2211, 2044.77, 1.176695, 1847.461, 1393.035, 902.5492
348.6, 1076.475, 463.4879, 18.5486, 831.2297, 1419.934, 355.2537, 13.55239, 1114.044, 2299.522, 1511.789, 375.1284, 2005.626, 1.113023, 1788.581, 1314.558, 856.787
348.7, 1018.807, 438.3039, 17.6599, 779.488, 1329.505, 338.1988, 12.73118, 1049.964, 2188.354, 1673.674, 357.8683, 1987.71, 1.052795, 1781.264, 1240.501, 813.3451
348.8, 1066.454, 414.4882, 16.81377, 730.967, 1244.834, 344.1409, 11.95974, 1028.604, 2211.331, 1573.424, 341.4022, 1862.935, 0.9958273, 1703.495, 1265.901, 772.1058
348.9, 1009.322, 407.9545, 16.00819, 776.9774, 1165.556, 327.6194, 11.23505, 1057.849, 2163.989, 1562.592, 370.2531, 1745.993, 0.9419417, 1616.871, 1297.161, 814.1697
349, 965.8365, 491.8672, 15.2412, 728.6126, 1138.721, 311.8912, 10.55427, 1030.688, 2022.573, 1500.47, 380.0873, 1690.201, 0.890972, 1655.639, 1224.084, 772.8886
349.1, 1026.198, 465.1412, 14.51097, 787.6716, 1135.834, 368.1152, 9.914735, 971.4033, 2034.767, 1449.729, 362.599, 1846.148, 0.8427604, 1615.39, 1241.556, 811.3688
349.2, 1030.357, 439.8673, 13.81571, 877.7416, 1066.164, 350.4428, 9.313956, 1004.275, 2066.955, 1537.817, 345.9153, 1730.259, 0.7971575, 1659.591, 1171.613, 893.9972
349.3, 1166.3, 415.9667, 13.15377, 823.1046, 1139.033, 333.6188, 8.749581, 993.4927, 1931.88, 1445.704, 329.9992, 1727.153, 0.7540223, 1695.081, 1105.609, 848.6686
349.4, 1290.639, 393.3648, 12.52355, 771.8685, 1066.493, 317.6025, 8.219404, 974.6501, 1805.632, 1383.185, 314.8154, 1641.708, 0.7132212, 1608.885, 1149.587, 1048.564
349.5, 1221.498, 371.991, 11.92352, 770.9093, 1003.649, 302.3551, 7.721353, 918.5887, 1687.634, 1346.197, 358.9765, 1589.302, 0.6746278, 1579.114, 1118.966, 995.3983
349.6, 1397.349, 384.3438, 11.35224, 855.4594, 1052.801, 287.8397, 7.253481, 865.7519, 1666.957, 1265.561, 342.4594, 1548.148, 0.6381229, 1517.287, 1165.228, 944.9283
349.7, 1322.49, 363.4601, 10.80833, 888.0582, 985.7526, 274.0211, 6.81396, 862.6547, 1558.022, 1252.184, 376.8094, 1450.966, 0.6035932, 1440.132, 1164.332, 949.7059
349.8, 1323.707, 343.7112, 10.29048, 832.779, 1040.486, 260.866, 6.401071, 813.0352, 1574.65, 1281.908, 359.4718, 1359.884, 0.570932, 1433.171, 1098.739, 901.5527
349.9, 1420.365, 325.0353, 9.79744, 848.1005, 1187.397, 248.3424, 6.013201, 766.2697, 1530.718, 1205.123, 342.932, 1425.448, 0.5400381, 1360.293, 1517.594, 977.0386
350, 1344.274, 307.3743, 9.328024, 885.3815, 1111.777, 236.42, 5.648834, 737.9749, 1430.686, 1332.176, 327.1532, 1335.968, 0.5108159, 1441.52, 1562.425, 927.4996
350.1, 1272.259, 316.894, 8.881099, 830.2689, 1040.972, 281.7279, 5.306545, 709.8848, 1708.387, 1252.381, 312.1004, 1252.105, 0.483175, 1368.217, 1596.215, 880.4723
350.2, 1204.101, 300.2991, 8.455586, 778.5869, 1055.897, 338.055, 4.984997, 729.4205, 1625.277, 1177.365, 297.7402, 1209.476, 0.4570298, 1375.206, 1506.291, 835.8295
350.3, 1154.76, 319.103, 8.050462, 786.8602, 1007.758, 321.8257, 4.682933, 687.4646, 1519.065, 1241.083, 284.0407, 1244.892, 0.4322993, 1327.903, 1464.562, 793.4502
350.4, 1254.867, 301.7643, 7.664747, 746.5854, 989.4171, 306.3756, 4.399173, 679.2081, 1541.14, 1166.743, 270.9716, 1166.746, 0.408907, 1282.815, 1555.311, 819.5821
350.5, 1187.641, 285.3676, 7.297513, 700.1125, 926.4053, 291.6672, 4.132607, 680.2592, 1576.811, 1096.857, 258.5038, 1248.011, 0.3867805, 1313.533, 1487.528, 778.0266
350.6, 1421.673, 541.1392, 6.947874, 656.5324, 867.4064, 277.6649, 3.882194, 712.7296, 1497.286, 1031.157, 246.6096, 1298.503, 0.3658513, 1303.982, 1463.56, 825.8832
350.7, 1372.059, 1339.62, 6.614986, 615.665, 812.1649, 264.3348, 3.646954, 671.7337, 1534.313, 969.392, 235.2628, 1216.992, 0.3460546, 1237.673, 1527.941, 933.5541
350.8, 1298.556, 1820.823, 6.298048, 577.3416, 760.4415, 251.6447, 3.425969, 633.0959, 1434.046, 911.3267, 224.438, 1140.598, 0.3273292, 1224.901, 1574.831, 916.7767
350.9, 1228.99, 1721.887, 5.996295, 541.4036, 712.0121, 239.5638, 3.218374, 663.3625, 1340.332, 856.7395, 214.1113, 1068.999, 257.6069, 1162.614, 1664.381, 968.8004
351, 1163.151, 1767.406, 5.709, 507.7027, 694.1393, 228.0629, 3.023358, 660.2184, 1343.133, 805.422, 204.2597, 1001.894, 243.6674, 1103.494, 1570.617, 951.1811
351.1, 1238.05, 1711.851, 5.43547, 544.3069, 649.9325, 217.1141, 2.840159, 622.243, 1255.359, 757.1783, 194.8614, 1038.535, 409.0678, 1265.148, 1482.136, 902.9531
351.2, 1196.032, 1811.622, 5.175045, 565.9351, 622.4351, 206.6909, 2.668061, 586.4518, 1288.761, 711.8244, 185.8956, 973.3424, 386.9326, 1318.712, 1544.26, 936.1058
351.3, 1131.959, 1823.684, 4.927097, 530.7072, 735.4757, 196.7681, 2.506391, 552.7194, 1204.54, 669.1871, 177.3423, 912.2426, 365.9951, 1251.655, 1560.055, 888.6422
351.4, 1071.318, 1724.593, 4.69103, 546.1234, 782.42, 187.3217, 2.354517, 520.9272, 1160.595, 781.0054, 169.1825, 854.9781, 346.1907, 1236.077, 1593.481, 967.7626
351.5, 1125.716, 1630.885, 4.466272, 512.1287, 732.5909, 178.3288, 2.211846, 490.9637, 1084.75, 808.1926, 161.3981, 911.8548, 327.4579, 1173.222, 1503.711, 1034.671
351.6, 1071.403, 1542.27, 4.252284, 480.2501, 685.9353, 169.7677, 2.07782, 531.4568, 1226.353, 759.783, 153.972, 854.6147, 309.7387, 1144.521, 1463.346, 982.21
351.7, 1161.14, 1649.028, 4.048548, 450.3558, 724.1629, 161.6175, 1.951916, 500.8876, 1146.211, 714.2731, 146.8875, 800.9678, 383.6761, 1125.893, 1474.566, 932.4088
351.8, 1098.936, 1559.427, 3.854573, 489.819, 678.044, 153.8586, 1.83364, 472.0768, 1071.307, 671.4891, 140.129, 750.6885, 502.8898, 1068.64, 1391.495, 885.1326
351.9, 1040.064, 1604.946, 3.669893, 459.3291, 634.8622, 146.4722, 1.722532, 487.0744, 1060.944, 631.2678, 133.6815, 703.5653, 526.8519, 1157.854, 1313.104, 840.2534
352, 1038.939, 1614.7, 3.49406, 430.7372, 621.7188, 139.4404, 1.618155, 459.0581, 1012.954, 593.4557, 127.5306, 731.4447, 623.3098, 1152.676, 1331.273, 1001.202
352.1, 983.2812, 1535.708, 87.67336, 632.7946, 673.1018, 132.7462, 1.520104, 508.6906, 946.7581, 557.9086, 121.6627, 786.5905, 589.5817, 1216.967, 1256.275, 1151.675
352.2, 930.6051, 1669.462, 83.47275, 642.7513, 669.4556, 126.3733, 1.427994, 580.4866, 884.8876, 524.4906, 116.0648, 737.2136, 557.6786, 1155.083, 1232.302, 1093.281
352.3, 940.2496, 1651.014, 148.6352, 602.7418, 797.1561, 120.3064, 1.341465, 565.275, 904.3516, 493.0743, 110.7245, 690.9363, 527.502, 1096.347, 1162.879, 1037.848
352.4, 1015.092, 1561.305, 143.9213, 565.2227, 765.9671, 114.5308, 1.26018, 532.7606, 928.7291, 683.7996, 105.6299, 647.564, 498.9581, 1040.597, 1187.125, 985.226
352.5, 960.7119, 1476.47, 137.0257, 781.5831, 774.5532, 109.0324, 1.18382, 502.1165, 886.9821, 729.32, 100.7697, 606.9144, 471.9589, 987.6819, 1120.248, 935.2717
352.6, 909.2448, 1619.327, 130.4605, 813.5239, 725.2251, 103.798, 1.112087, 473.235, 875.201, 914.4587, 96.13319, 954.5737, 446.4206, 964.7334, 1142.451, 887.8504
352.7, 860.535, 1613.402, 244.0802, 860.89, 850.4158, 98.81488, 1.044701, 498.5856, 818.0068, 859.6839, 91.70996, 894.652, 422.2642, 949.6642, 1078.09, 842.8335
352.8, 814.4346, 1635.672, 232.3858, 807.3019, 802.8889, 94.071, 0.9813973, 469.9072, 764.5502, 902.7156, 87.49025, 838.4918, 399.4149, 989.786, 1017.355, 800.0991
352.9, 770.8039, 1546.796, 221.2517, 815.3287, 751.7562, 89.55486, 0.92193, 518.6473, 714.587, 848.6442, 83.4647, 785.8569, 377.802, 996.7402, 1060.927, 759.5314
353, 729.5106, 1575.705, 210.6511, 891.2674, 703.88, 85.25552, 0.8660661, 723.063, 667.8889, 797.8116, 79.62437, 736.5262, 357.3587, 946.0554, 1001.159, 721.0207
353.1, 729.9466, 1583.539, 200.5583, 886.46, 659.0528, 81.1626, 0.8135872, 681.4727, 624.2424, 803.7571, 75.96073, 690.2921, 429.8443, 897.9479, 944.7584, 684.4626
353.2, 690.842, 1508.93, 190.9491, 835.5551, 700.9757, 77.26616, 0.7642882, 642.2747, 583.4483, 822.2349, 72.46567, 646.9602, 406.5849, 852.2867, 966.6915, 649.7581
353.3, 653.8324, 1532.22, 181.8004, 783.544, 656.3335, 73.55679, 0.7179765, 605.3314, 545.3201, 772.9842, 69.13142, 606.3484, 439.2191, 924.1459, 960.1805, 616.8132
353.4, 897.7671, 1521.624, 173.0899, 734.7705, 614.5344, 70.02549, 0.674471, 570.5129, 509.6835, 726.6835, 65.95058, 568.286, 415.4524, 877.1525, 906.0882, 585.5387
353.5, 1014.416, 1471.576, 164.7968, 689.033, 575.3972, 66.66372, 0.6336017, 537.6973, 476.3758, 847.8886, 62.9161, 532.6129, 499.2641, 832.5487, 855.0432, 864.3507
353.6, 960.0716, 1620.655, 156.9011, 915.3675, 538.7526, 63.46334, 0.5952089, 506.7692, 585.0859, 797.1013, 60.02124, 499.179, 472.2483, 790.2131, 891.3718, 820.5253
353.7, 908.6389, 1544.04, 149.3836, 858.3884, 562.2946, 60.41661, 0.5591425, 489.2056, 546.8507, 749.356, 57.25957, 467.8439, 446.6943, 828.1136, 841.1558, 778.9219
353.8, 927.7006, 1502.683, 142.2263, 804.9561, 543.4004, 57.51614, 0.5252615, 491.2297, 511.1141, 704.4706, 54.62498, 438.4759, 422.5231, 799.3007, 793.7687, 739.428
353.9, 954.3568, 1497.429, 135.412, 754.8497, 542.3571, 54.75492, 0.4934335, 462.9744, 477.7129, 662.2738, 52.1116, 410.9513, 399.6599, 814.5695, 858.2762, 701.9366
354, 903.2302, 1445.222, 128.9241, 707.8624, 507.8166, 52.12626, 0.4635341, 436.3443, 446.4944, 622.6045, 49.71387, 385.1546, 378.0337, 825.3854, 809.9247, 666.3461
354.1, 854.8425, 1399.725, 122.7471, 663.7999, 475.4759, 49.62379, 0.4354464, 411.246, 417.3161, 585.3113, 47.42646, 360.9772, 519.7694, 835.2143, 969.4575, 632.5601
354.2, 983.2947, 1379.618, 116.866, 622.4801, 445.1948, 47.24146, 0.4090607, 387.5913, 455.0456, 550.252, 45.2443, 338.3175, 567.0269, 792.7431, 1050.568, 600.4872
354.3, 930.6179, 1304.655, 111.2667, 583.7324, 416.8422, 44.9735, 0.3842739, 365.2972, 444.3878, 517.2927, 43.16255, 317.0802, 561.1934, 752.4316, 991.3836, 879.7892
354.4, 1032.87, 1260.196, 105.9357, 672.223, 390.2953, 42.81443, 0.360989, 374.2175, 479.6809, 486.3076, 41.17658, 297.1761, 530.8265, 714.17, 1016.464, 907.7667
354.5, 977.5371, 1191.723, 100.8601, 642.262, 414.9766, 40.759, 0.339115, 362.6648, 564.351, 457.1784, 39.28199, 278.5214, 502.1028, 1055.211, 959.2009, 861.74
354.6, 925.1687, 1382.44, 96.02765, 602.283, 388.5485, 38.80225, 0.3185665, 341.8045, 588.0781, 429.7941, 37.47456, 261.0377, 558.4455, 1163.615, 945.2922, 818.0469
354.7, 950.28, 1312.144, 91.42676, 564.7925, 568.639, 36.93944, 0.2992631, 344.819, 549.6473, 404.05, 35.75031, 244.6515, 528.2273, 1104.444, 960.0187, 776.5693
354.8, 1130.202, 1353.49, 87.04631, 926.2727, 537.5603, 35.16606, 0.2811294, 399.6504, 566.4464, 379.848, 34.10538, 229.2939, 781.9742, 1048.282, 1003.048, 938.8514
354.9, 1069.655, 1381.552, 82.87574, 868.6147, 505.5198, 33.47782, 0.2640944, 376.6627, 529.4292, 357.0956, 32.53614, 214.9004, 739.6605, 1032.707, 1034.326, 891.2485
355, 1012.352, 1306.484, 78.90499, 814.5458, 536.1038, 31.87062, 0.2480918, 389.23, 494.8311, 335.7061, 31.03911, 201.4104, 699.6365, 1076.357, 1039.644, 846.0593
355.1, 1000.733, 1235.495, 75.12449, 763.8426, 501.9615, 30.34058, 0.2330588, 366.8417, 462.494, 315.5977, 29.61095, 188.7672, 661.7783, 1043.125, 1098.98, 925.5432
355.2, 953.5455, 1226.086, 71.52512, 896.681, 469.9937, 28.884, 0.2189367, 345.7411, 483.3376, 296.6938, 28.24851, 176.9177, 625.9686, 1054.762, 1037.069, 878.6151
355.3, 1073.149, 1227.006, 68.0982, 840.8651, 469.5357, 27.49734, 0.2056703, 325.8542, 451.7516, 407.9835, 26.94876, 165.812, 592.0967, 1001.127, 1047.549, 834.0664
355.4, 1154.915, 1160.336, 64.83547, 788.5235, 439.633, 26.17726, 0.1932078, 307.1113, 574.5855, 646.1253, 25.70881, 155.4035, 560.0576, 950.2186, 988.5346, 982.7767
355.5, 1093.044, 1097.288, 61.72907, 739.4401, 411.6346, 24.92054, 0.1815004, 302.6328, 714.2009, 1260.489, 24.52591, 145.6483, 529.7521, 1022.99, 1122.613, 970.4019
355.6, 1034.488, 1097.672, 58.7715, 693.4119, 385.4193, 23.72416, 0.1705025, 285.2255, 667.528, 1324.043, 23.39743, 136.5055, 501.0865, 970.9706, 1377.613, 1002.093
355.7, 979.0684, 1082.973, 55.95563, 650.2489, 402.4202, 22.58522, 0.160171, 275.2366, 623.9052, 1490.114, 22.32088, 127.9366, 473.9721, 921.5962, 1300.005, 1039.592
355.8, 1054.31, 1047.409, 53.27468, 609.7727, 385.8018, 21.50095, 0.1504655, 323.5901, 604.9943, 1400.858, 21.29387, 119.9056, 448.3249, 874.7324, 1226.768, 1018.975
355.9, 997.8284, 990.4969, 50.72218, 685.0538, 508.1691, 20.46874, 0.1413481, 341.0873, 641.4799, 1316.949, 20.31411, 333.5913, 424.0654, 830.2517, 1157.657, 1097.175
356, 1052.049, 936.6774, 48.29197, 730.5834, 475.8059, 19.48608, 0.1327832, 321.4681, 635.0702, 1238.065, 19.37943, 312.6507, 401.1187, 788.0329, 1092.44, 1066.682
356.1, 1035.579, 996.807, 45.9782, 685.1066, 445.5038, 18.5506, 0.1247372, 302.9774, 593.5685, 1163.907, 18.48775, 361.8805, 379.4136, 747.9609, 1030.897, 1033.993
356.2, 980.1016, 957.0685, 43.77529, 731.0748, 434.9772, 17.66002, 0.1171788, 419.4717, 639.6705, 1094.19, 17.6371, 478.9883, 358.8831, 709.9266, 1181.386, 1250.553
356.3, 1307.787, 1334.367, 41.67792, 748.6846, 590.343, 16.8122, 0.1100784, 415.7402, 597.8682, 1083.377, 16.82559, 448.9207, 339.4634, 673.8264, 1526.46, 1187.146
356.4, 1257.473, 1877.722, 39.68105, 702.081, 739.3791, 16.00509, 0.1034083, 506.7209, 558.7976, 1209.558, 16.05142, 420.7405, 321.0946, 1062.959, 1440.466, 1126.954
356.5, 1567.69, 1784.682, 37.77984, 884.9161, 1082.813, 15.23672, 0.09714231, 477.5746, 522.2803, 1137.107, 15.31287, 394.3293, 303.7198, 1736.564, 1359.316, 1069.813
356.6, 1622.331, 1687.71, 35.96973, 829.8325, 1144.032, 14.50524, 0.09125602, 450.1047, 719.8268, 1239.626, 14.6083, 369.5759, 287.2851, 1648.259, 1282.738, 1015.57
356.7, 1564.828, 1596.006, 34.24635, 778.1777, 1199.442, 13.80887, 0.0857264, 424.2148, 672.7863, 1256.603, 13.93616, 346.3765, 271.7397, 1836.369, 1210.474, 964.0777
356.8, 1480.997, 1509.286, 32.60553, 729.7382, 1518.025, 13.14594, 0.08053184, 399.8142, 628.8198, 1260.385, 13.29493, 324.6333, 257.0356, 1742.989, 1142.282, 915.1958
356.9, 1401.658, 1427.278, 31.04333, 749.2214, 1488.52, 12.51483, 0.07565205, 376.8171, 587.7266, 1184.89, 12.68321, 304.255, 243.127, 1725.251, 1157.03, 868.7924
357, 1326.568, 1383.637, 29.55598, 792.7805, 1481.774, 11.91402, 0.07106794, 355.1427, 549.3187, 1113.917, 12.09964, 285.156, 229.9711, 1810.692, 1178.067, 824.7418
357.1, 1300.793, 1412.447, 28.13989, 743.4321, 1387.406, 11.34206, 0.06676161, 334.7151, 513.4208, 1047.195, 11.54292, 267.2558, 217.5271, 1764.417, 1224.441, 782.9246
357.2, 1366.974, 1370.693, 26.79165, 697.1555, 1299.048, 10.79755, 0.06271622, 315.4624, 479.8689, 1156.718, 11.01181, 250.4793, 205.7564, 1674.695, 1155.461, 743.2278
357.3, 1435.927, 1296.215, 25.508, 1144.043, 1233.774, 10.27918, 0.05891596, 297.3172, 448.5095, 1144.426, 10.50514, 234.7559, 194.6227, 1589.536, 1175.884, 705.5437
357.4, 1776.402, 1225.784, 24.28586, 1187.898, 1161.896, 9.785702, 0.05534597, 280.2156, 419.1995, 1075.877, 10.02179, 371.6544, 184.0914, 1508.707, 1185.118, 669.7703
357.5, 1681.237, 1159.18, 23.12227, 1410.536, 1156.891, 9.315912, 0.05199231, 354.6611, 391.8049, 1049.549, 9.56067, 439.5667, 174.13, 1569.27, 1118.354, 635.8108
357.6, 1591.17, 1097.908, 22.01443, 1322.734, 1169.089, 8.868676, 0.04884186, 334.2611, 366.2005, 1049.257, 9.12077, 411.9736, 164.7076, 1489.472, 1223.039, 603.5731
357.7, 1522.086, 1050.111, 20.95967, 1362.514, 1122.982, 8.442911, 0.04588231, 350.2307, 342.2694, 1022.751, 8.70111, 1055.559, 155.795, 1413.731, 1154.138, 572.97
357.8, 1519.071, 1016.867, 19.95545, 1405.571, 1127.674, 8.037585, 0.04310209, 330.0855, 319.9021, 1211.05, 8.300759, 1794.148, 147.3648, 1341.842, 1381.155, 543.9185
357.9, 1437.692, 987.5973, 18.99934, 1473.394, 1055.857, 7.651719, 0.04049034, 311.0992, 298.9966, 1212.727, 7.918829, 2399.505, 139.3907, 1453.992, 1990.689, 516.3401
358, 1562.101, 987.3359, 18.08904, 1381.68, 988.6138, 7.284377, 0.03803684, 293.2049, 279.4572, 1197.557, 7.554472, 2386.182, 131.8481, 1436.323, 2141.223, 490.1599
358.1, 1575.819, 933.6881, 17.22236, 1295.674, 925.6531, 6.93467, 0.03573202, 342.8479, 261.1947, 1125.825, 7.20688, 2236.394, 124.7136, 1363.285, 2214.472, 638.283
358.2, 1491.4, 993.6147, 16.3972, 1215.022, 870.001, 6.601752, 0.03356685, 323.1275, 244.1257, 1058.39, 6.875281, 2306.025, 117.9652, 1329.231, 2312.018, 712.6606
358.3, 1478.674, 1003.84, 15.61158, 1199.903, 814.5943, 6.284816, 0.03153288, 304.5413, 228.1721, 994.9935, 6.558939, 2161.268, 111.5819, 1370.277, 2334.246, 847.663
358.4, 1399.459, 949.2953, 14.86359, 1125.212, 887.04, 5.983096, 0.02962216, 287.0242, 213.2611, 999.29, 6.257153, 2069.417, 105.5441, 1370.286, 2318.097, 887.7645
358.5, 1420.898, 897.7145, 14.15145, 1055.171, 830.5481, 5.695861, 0.02782722, 270.5147, 199.3246, 1094.55, 5.969253, 2044.218, 99.83295, 1371.328, 2676.57, 964.9686
358.6, 1413.811, 848.9363, 13.47342, 1165.298, 777.6539, 5.422415, 0.02614104, 254.9548, 186.2987, 1028.988, 5.694599, 1980.626, 94.43086, 1315.84, 2759.731, 916.0415
358.7, 1338.07, 803.278, 12.82788, 1092.762, 728.1284, 5.162097, 0.02455704, 240.29, 174.1241, 967.353, 5.432582, 1932.265, 89.32108, 1329.536, 2720.795, 869.5952
358.8, 1266.388, 926.6851, 12.21327, 1024.74, 681.757, 4.914276, 0.02306901, 226.4686, 162.7452, 1002.194, 5.182621, 1884.921, 84.4878, 1261.928, 2594.083, 825.5039
358.9, 1392.263, 876.3328, 11.62811, 960.9529, 638.3387, 4.678353, 0.02167116, 213.4422, 152.1098, 942.1643, 4.944161, 1879.784, 79.91605, 1276.571, 2543.57, 783.6481
359, 1407.734, 828.7165, 11.07098, 1127.21, 597.6855, 4.453755, 0.020358, 201.1651, 142.1694, 885.73, 4.716673, 1761.784, 75.59169, 1211.657, 2522.061, 743.9146
359.1, 1395.705, 826.9539, 10.54055, 1093.202, 695.8688, 4.239941, 0.01912442, 189.5942, 132.8787, 832.676, 4.499652, 1821.585, 71.50133, 1150.043, 2453.781, 1016.61
359.2, 1320.935, 782.0206, 10.03553, 1231.24, 651.5518, 4.03639, 0.01796558, 178.6888, 124.1951, 1023.822, 4.292616, 1707.239, 67.6323, 1091.563, 2335.041, 1084.944
359.3, 1250.17, 739.5289, 9.554702, 1154.599, 739.7094, 3.842612, 0.01687697, 168.4107, 116.079, 962.4964, 4.095107, 1691.668, 63.97263, 1506.098, 2357.604, 1029.934
359.4, 1298.065, 725.7009, 9.096916, 1082.728, 692.6004, 3.658137, 0.01585431, 158.7238, 108.4932, 904.8442, 3.906685, 1684.587, 60.51099, 1715.529, 2498.063, 977.7128
