 , C000, C001, C002, C003, C004, C005, C006, C007, C008, C010, C011, C012, C015, C016, C017, C018, C019, C021, C023, C024, C025, C032, C033, C034, C038, C039, C040, C042, C045, C047, C049, C056, C068, C083, C086
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
88.7, 30.32595, 28.50971, 399.0109, 128.4769, 208.662, 168.101, 175.3096, 38.11847, 109.6657, 630.7922, 189.7697, 332.7757, 131.5882, 122.6944, 145.8689, 121.0459, 45.56086, 457.1503, 111.8318, 386.9034, 195.2336, 198.3065, 442.5233, 147.574, 691.5139, 175.7817, 1272.745, 265.5102, 209.4842, 1504.224, 1007.31, 814.986, 1121.327, 347.0559, 825.7722
88.8, 28.11123, 26.5452, 378.634, 120.5328, 197.0313, 160.2218, 185.7782, 57.67371, 104.5018, 584.3316, 178.7994, 315.7627, 123.8583, 115.0398, 138.296, 115.1755, 42.97755, 425.6618, 105.3034, 367.9411, 183.2634, 184.5982, 418.6844, 138.9489, 653.9965, 164.2357, 1284.081, 251.5121, 197.7151, 1447.446, 951.146, 778.4416, 1066.965, 430.6953, 771.2598
88.90000000000001, 26.05825, 24.71606, 359.2977, 113.0799, 186.049, 152.712, 199.6221, 54.39117, 99.58096, 541.2931, 168.4632, 366.7607, 116.5825, 107.8627, 131.1162, 109.5898, 40.54071, 396.3422, 99.15599, 349.9082, 172.0271, 171.8374, 396.1297, 130.828, 618.5146, 153.4481, 1216.922, 238.252, 186.6071, 1349.319, 898.1131, 743.5359, 1080.209, 407.5457, 720.3459
89, 37.89833, 23.01296, 340.9489, 106.0878, 175.6787, 145.5541, 189.4611, 51.29545, 94.89186, 501.4245, 158.7246, 348.0102, 254.7241, 109.9157, 124.3092, 104.275, 38.24204, 369.0421, 93.36749, 332.7591, 161.4798, 223.2659, 374.7901, 123.1816, 584.9577, 304.6817, 1153.276, 246.1029, 176.1233, 1257.845, 848.0371, 710.1954, 1027.84, 385.6403, 672.793
89.09999999999999, 35.1306, 21.42722, 323.5371, 99.5281, 165.8866, 138.7318, 179.8173, 48.37593, 149.9289, 464.4925, 149.5489, 352.0638, 239.7609, 103.0584, 117.8556, 99.21798, 36.0737, 343.6225, 111.2616, 316.4505, 151.5791, 259.7534, 354.6, 167.1279, 553.2214, 284.6691, 1092.959, 233.128, 166.2284, 1234.869, 800.7532, 678.3499, 978.0104, 364.9124, 628.3793
89.2, 32.56499, 19.95074, 307.0146, 120.2038, 156.6402, 132.2292, 199.8205, 45.62257, 142.869, 430.2806, 140.9037, 334.0647, 225.6767, 96.62882, 111.7371, 94.4062, 34.02831, 319.9538, 104.7664, 300.9411, 142.2854, 241.7974, 335.4976, 157.36, 523.207, 265.971, 1035.796, 220.8372, 315.958, 1151.154, 756.1057, 647.9323, 930.5963, 398.2704, 586.8975
89.3, 30.18676, 18.57601, 291.3358, 247.3605, 147.9092, 126.0314, 189.6494, 43.02592, 136.1415, 398.5886, 132.7583, 316.9858, 212.4198, 94.71771, 105.9361, 89.82777, 32.0989, 297.9154, 98.65037, 286.1919, 133.5616, 225.0827, 317.4243, 148.163, 494.8209, 248.5011, 981.6229, 288.6325, 356.5192, 1168.301, 713.9476, 653.4651, 885.4808, 376.8636, 907.255
89.40000000000001, 27.9822, 17.296, 276.4577, 232.0655, 139.6648, 120.1241, 179.9961, 40.57707, 129.7309, 369.2308, 125.0837, 300.78, 199.9416, 88.80852, 100.4364, 85.47139, 30.27888, 277.395, 92.89139, 272.1655, 204.8646, 209.5234, 300.3245, 139.5035, 467.9749, 232.1787, 930.2831, 298.5042, 336.4894, 1089.099, 674.1401, 624.1635, 842.5526, 356.6075, 918.0392
89.5, 25.93865, 16.10419, 262.3394, 217.7162, 131.88, 114.4936, 202.3785, 38.26759, 123.622, 342.0354, 117.8528, 285.4028, 247.8236, 83.26798, 95.22215, 300.5058, 28.56206, 258.288, 87.46861, 354.616, 192.3039, 195.0397, 284.1459, 131.3501, 442.5854, 216.9284, 881.6285, 282.7666, 317.5849, 1015.266, 636.5522, 688.8212, 801.7055, 337.44, 940.4011
89.59999999999999, 24.04434, 14.99451, 248.9421, 245.1029, 124.5291, 109.1271, 192.0772, 76.78239, 117.8009, 316.843, 111.0399, 330.5171, 268.0638, 78.07311, 90.27863, 285.9322, 26.94258, 240.4971, 82.36239, 362.1365, 180.5133, 181.5572, 268.8389, 231.9953, 418.5734, 202.6797, 1031.996, 267.8588, 299.7425, 946.438, 601.0601, 699.3368, 762.8387, 405.5778, 878.3215
89.7, 22.28837, 13.96129, 236.229, 229.9474, 290.3708, 104.0122, 199.2968, 72.41225, 112.2539, 293.5062, 104.6208, 313.6196, 252.3169, 73.20233, 85.59174, 272.0653, 25.41493, 311.89, 77.55426, 344.388, 193.6389, 212.8385, 313.642, 218.4361, 395.8641, 189.367, 984.9816, 253.7369, 461.8163, 882.2764, 567.5468, 698.8905, 725.8561, 383.7782, 871.1093
89.8, 20.66064, 12.99926, 224.1651, 233.5897, 427.1327, 99.13694, 189.1524, 68.29085, 146.496, 271.8882, 98.57281, 297.5859, 382.2269, 68.63543, 81.14819, 258.8709, 23.97389, 314.7424, 73.02682, 357.1216, 272.4418, 198.1256, 383.8981, 465.9361, 627.8536, 176.9287, 976.9099, 240.3595, 669.9101, 822.4645, 535.9022, 745.5317, 690.6665, 363.1504, 813.6039
89.90000000000001, 19.15178, 12.10353, 212.7173, 219.1462, 475.9359, 94.49023, 179.5243, 64.40401, 139.5977, 251.8625, 92.87445, 282.372, 359.7738, 64.35344, 76.93532, 246.3164, 22.61457, 348.1018, 68.76369, 339.6189, 255.7378, 184.4298, 363.2174, 469.4174, 702.3862, 165.3074, 969.6381, 250.2701, 632.2736, 954.8256, 506.0219, 785.8043, 657.1829, 343.6313, 935.7303
90, 17.75312, 11.26952, 201.8542, 205.5957, 464.634, 90.06131, 170.3863, 60.73841, 133.0243, 233.3117, 87.50551, 267.9359, 338.6396, 60.3386, 72.94116, 234.3708, 21.33231, 367.2014, 64.74942, 322.9741, 240.058, 171.6807, 343.6508, 483.5573, 777.4103, 154.4494, 918.9252, 237.0755, 596.7515, 890.0954, 477.8077, 835.3321, 700.2615, 325.1613, 873.959
90.09999999999999, 16.4566, 10.49297, 191.5458, 192.8831, 530.4261, 85.83999, 161.7134, 57.28143, 126.7605, 216.1273, 82.44694, 254.2378, 355.6037, 110.0757, 69.15437, 405.4308, 20.12276, 475.756, 60.9695, 307.145, 225.3395, 159.813, 325.1382, 455.2954, 735.2327, 144.3046, 870.8646, 224.5766, 563.2251, 829.7534, 547.4138, 797.8754, 666.3127, 399.9811, 1070.007
90.2, 15.25477, 9.769939, 181.7638, 180.9566, 500.8606, 81.81653, 153.482, 54.02121, 120.7915, 200.2086, 77.68079, 241.24, 334.7145, 103.2084, 65.56416, 385.7686, 18.9818, 442.9859, 57.41024, 292.0917, 211.5234, 148.7656, 307.6229, 428.6853, 869.8903, 134.8262, 1066.319, 212.7366, 531.5823, 773.5022, 534.5378, 762.0982, 657.8239, 378.4823, 999.3713
90.3, 14.1407, 9.096726, 172.4814, 183.8843, 484.0252, 77.98165, 145.6696, 50.94655, 115.1037, 185.4624, 73.19017, 228.9067, 315.0524, 107.183, 62.16035, 367.0599, 17.90553, 412.4731, 54.05876, 306.7696, 255.0958, 138.4819, 291.0511, 403.6305, 1072.95, 125.9703, 1010.55, 201.5208, 501.7172, 721.0644, 745.3734, 727.9254, 697.1946, 358.1391, 933.3989
90.40000000000001, 13.108, 8.469902, 337.7065, 172.5142, 457.046, 74.32652, 267.0871, 48.04688, 109.6836, 171.8023, 68.95914, 217.2039, 363.375, 100.4962, 58.93325, 349.2586, 16.89028, 384.0619, 50.90294, 291.7347, 239.4554, 128.9091, 275.3721, 380.04, 1014.738, 117.6962, 1124.226, 190.8964, 473.53, 672.1815, 721.6949, 742.011, 663.3945, 440.3949, 871.7816
90.5, 12.15072, 7.886271, 320.4603, 203.2857, 431.5706, 70.84271, 253.492, 45.31226, 104.5188, 159.1483, 64.97271, 206.0995, 443.5518, 94.22647, 55.87368, 332.3206, 15.93259, 357.6077, 47.93134, 319.1221, 238.4208, 119.998, 260.5378, 357.8283, 1045.687, 109.9655, 1110.782, 225.8773, 510.3026, 626.6124, 681.4555, 770.77, 631.233, 416.7239, 814.2319
90.59999999999999, 11.26334, 7.342855, 412.9329, 190.7159, 407.5152, 67.52219, 254.1307, 42.73327, 99.59721, 147.4264, 61.21672, 195.5628, 417.4963, 113.7815, 52.97296, 316.204, 15.02921, 332.9757, 45.13322, 303.4818, 360.7956, 111.7029, 246.5025, 336.9147, 1152.285, 102.7425, 1228.356, 213.9687, 481.633, 584.1327, 643.4597, 736.2083, 600.6307, 394.3253, 760.4812
90.7, 10.44078, 6.836884, 391.845, 178.9234, 384.8006, 64.35732, 241.1952, 55.58615, 94.90735, 136.5678, 57.67787, 230.8645, 392.9713, 140.7709, 50.22282, 300.869, 14.17705, 374.8737, 42.49844, 288.6081, 338.6744, 103.9812, 233.2233, 317.2235, 1337.388, 95.99404, 1297.265, 202.688, 454.5742, 544.5328, 901.6158, 703.1964, 599.8214, 373.1306, 710.2789
90.8, 9.678283, 6.365778, 371.8341, 209.2472, 363.3521, 61.34078, 292.3658, 52.42242, 90.43832, 126.509, 54.34359, 228.5212, 369.8871, 131.9885, 47.61547, 286.2778, 13.37321, 349.0524, 40.01748, 274.4633, 317.9095, 96.79328, 220.6595, 298.6831, 1371.788, 89.68881, 1321.355, 192.002, 429.0355, 507.6174, 1094.395, 671.6647, 627.9154, 353.075, 663.3906
90.90000000000001, 8.971473, 5.927134, 352.8451, 196.3088, 343.0992, 58.46564, 277.484, 49.43875, 86.17974, 117.191, 51.20206, 216.8382, 348.1588, 123.7541, 45.14347, 272.3941, 12.61494, 412.9248, 123.4009, 261.0117, 298.4178, 90.10226, 208.7725, 281.2264, 1429.43, 83.79773, 1352.177, 181.8794, 497.3999, 473.2047, 1243.778, 641.5469, 783.7737, 334.0974, 619.5975
91, 8.316282, 5.518716, 334.8258, 184.1705, 323.9751, 55.72525, 263.3597, 46.6249, 82.12169, 108.5594, 48.24214, 240.3088, 327.707, 116.0334, 42.79982, 259.1838, 11.89967, 384.4825, 116.197, 248.2195, 280.1212, 115.0496, 197.5259, 287.3192, 1351.878, 78.29359, 1347.084, 172.2905, 469.4553, 441.1248, 1174.428, 758.1742, 745.7762, 316.1399, 578.6954
91.09999999999999, 7.70894, 5.13844, 317.7267, 172.7826, 305.917, 53.11332, 249.9544, 43.97121, 78.25472, 100.5636, 45.45333, 283.4985, 308.4565, 108.7944, 40.57783, 246.6142, 11.22496, 357.9994, 109.4137, 236.0542, 262.9463, 160.4624, 186.8851, 270.5266, 1431.826, 73.15099, 1289.522, 163.2071, 486.9998, 411.2198, 1108.946, 773.2216, 709.6209, 299.1476, 808.772
91.2, 7.145953, 4.784368, 301.5009, 162.099, 288.8654, 110.1744, 257.7605, 41.46855, 74.56985, 93.15662, 42.82573, 269.0048, 290.3369, 118.7418, 38.4712, 234.6541, 10.5885, 333.3404, 110.7571, 224.4851, 246.8245, 149.3701, 176.8175, 254.7155, 1354.144, 68.34618, 1222.078, 199.8646, 570.0251, 383.3421, 1047.115, 883.1274, 675.2184, 283.0686, 814.1735
91.3, 6.62408, 4.454694, 286.1037, 300.2501, 353.4809, 165.8707, 244.6402, 39.10833, 71.05848, 86.29523, 40.35004, 324.4952, 273.2817, 111.3338, 36.47394, 223.274, 9.988127, 439.2883, 104.2913, 213.483, 231.6912, 139.0446, 167.2923, 239.8285, 1280.676, 63.85696, 1158.163, 189.3275, 597.3242, 471.2231, 988.7309, 905.9332, 642.4837, 267.8538, 760.4267
91.40000000000001, 6.14032, 4.147736, 271.4928, 281.6847, 333.7781, 158.0961, 232.1877, 36.88245, 67.71246, 79.93922, 38.01746, 346.9922, 257.2283, 104.388, 34.58037, 212.4459, 9.421797, 409.0301, 98.20305, 203.0201, 217.4857, 129.4329, 158.2802, 225.8115, 1211.195, 59.66261, 1097.59, 218.013, 726.2791, 439.2776, 933.6024, 976.1182, 611.336, 253.4568, 710.228
91.5, 5.69189, 3.86193, 257.628, 264.2673, 315.1736, 150.6858, 220.3691, 121.8059, 64.52399, 74.05135, 35.81972, 389.1791, 242.118, 156.3209, 188.6756, 202.1429, 8.887578, 380.8561, 92.47018, 193.07, 204.1512, 120.4856, 232.0438, 212.6138, 1145.482, 55.74376, 1040.185, 211.5921, 685.4756, 409.4978, 881.5476, 1015.82, 581.6984, 239.8337, 751.5646
91.59999999999999, 5.276208, 3.595818, 244.4713, 270.0619, 297.606, 143.6229, 228.7565, 132.0762, 92.55152, 68.59715, 33.74903, 465.1937, 227.8953, 288.2361, 316.9849, 285.6502, 8.38365, 404.398, 87.07199, 183.6076, 191.6342, 112.1568, 219.5435, 200.1874, 1083.335, 52.08231, 985.7823, 229.1402, 646.9646, 412.1095, 913.2836, 970.2704, 553.4976, 226.9428, 701.9509
91.7, 4.890884, 3.348042, 333.9588, 257.9625, 340.5937, 136.8911, 217.1125, 124.559, 88.19343, 63.54468, 31.79804, 453.922, 214.5081, 304.6584, 398.4407, 271.797, 109.8701, 376.543, 81.98893, 174.6089, 179.8847, 104.4037, 361.3269, 272.6745, 1024.56, 48.66136, 974.9448, 217.0596, 610.6172, 433.6171, 880.7119, 956.0601, 634.7019, 214.7448, 655.6124
91.8, 4.533701, 3.11734, 316.904, 280.2128, 346.5625, 130.4748, 367.4324, 117.4696, 84.04055, 58.86434, 29.95984, 456.0769, 201.9073, 285.6516, 400.3053, 337.6918, 103.6405, 350.6068, 77.20261, 196.777, 168.8556, 97.1866, 379.346, 296.298, 1082.048, 45.46511, 1033.731, 205.616, 576.3118, 575.8469, 906.1411, 913.1898, 623.369, 296.6122, 902.4733
91.90000000000001, 4.202602, 2.902535, 336.7841, 262.8864, 327.2454, 124.3592, 348.7297, 123.1129, 80.08323, 54.52873, 28.2279, 477.0507, 190.0466, 414.694, 379.5231, 321.3147, 97.76402, 400.4323, 72.69569, 187.1329, 158.5027, 90.46838, 522.4816, 314.6049, 1023.342, 42.4788, 1033.927, 194.7756, 543.9338, 555.1858, 929.0328, 872.2419, 618.0819, 709.3738, 878.3073
92, 3.895684, 2.702532, 319.585, 246.6313, 358.7087, 118.5303, 330.9789, 116.1058, 76.31225, 50.51245, 26.59609, 452.6617, 178.8828, 388.8224, 359.8199, 305.7319, 142.9964, 372.8505, 68.45189, 177.9614, 148.7845, 84.21458, 494.3353, 297.9185, 1103.888, 39.68864, 1081.84, 184.5068, 513.3748, 571.145, 907.8073, 833.1302, 626.5114, 820.713, 932.4564
92.09999999999999, 3.611181, 2.516309, 303.2643, 231.3814, 338.7146, 112.9746, 314.1317, 109.4975, 72.71883, 88.0593, 25.0586, 429.5196, 168.3747, 364.5647, 411.8735, 290.9048, 134.8884, 347.1685, 64.45583, 169.2395, 139.6622, 222.7997, 467.7053, 293.1015, 1043.997, 37.08175, 1080.615, 174.7793, 484.5326, 532.4255, 882.5355, 795.7722, 671.5645, 776.6002, 950.0424
92.2, 3.347454, 2.342919, 287.777, 217.0744, 321.272, 107.6793, 298.142, 103.2654, 69.29463, 111.0066, 23.61, 476.8819, 158.4839, 358.5056, 390.4908, 276.7968, 127.2402, 437.3303, 77.06351, 160.945, 131.0992, 207.3982, 442.5099, 333.945, 987.3564, 34.64609, 1024.098, 226.4923, 457.3108, 569.2094, 833.3281, 789.3961, 639.0069, 734.8584, 948.7692
92.3, 75.78108, 2.181477, 273.0807, 203.652, 303.3645, 102.6322, 282.9662, 97.38797, 97.01954, 102.8305, 22.24514, 452.5015, 149.1741, 336.1393, 370.2182, 263.3729, 120.0257, 426.034, 72.56473, 153.057, 123.0612, 193.0614, 541.9902, 314.4273, 933.7883, 32.37041, 970.5367, 233.1569, 431.6184, 530.6211, 786.8644, 870.4694, 608.0278, 695.3602, 977.8942
92.40000000000001, 70.24676, 2.031159, 259.1348, 270.0381, 286.4552, 97.82162, 268.5629, 91.84505, 124.6036, 95.25655, 20.95918, 429.3676, 140.4111, 315.1685, 350.998, 250.6001, 113.2202, 454.3769, 68.32857, 145.5556, 115.5161, 179.7157, 512.793, 296.0504, 883.1266, 30.24421, 919.7768, 322.055, 407.3694, 494.6489, 742.9913, 844.968, 578.5505, 657.985, 913.3395
92.5, 65.1166, 1.891199, 315.4868, 253.3408, 270.4884, 93.23656, 338.7034, 86.61761, 118.7362, 88.24049, 19.74755, 407.4164, 132.163, 295.5059, 332.7757, 238.4467, 106.8005, 423.0794, 64.33971, 138.4219, 108.4335, 167.2925, 485.1686, 308.923, 835.2134, 28.25766, 871.6717, 305.0758, 384.4828, 461.1153, 727.181, 807.0792, 550.5023, 622.6188, 853.0464
92.59999999999999, 60.3611, 1.760883, 325.0199, 237.676, 255.4116, 88.86641, 332.9338, 81.68771, 113.1451, 81.7412, 18.60597, 386.5874, 124.3994, 277.0701, 315.4994, 226.8828, 100.7449, 510.0469, 60.5837, 131.6378, 101.7852, 155.728, 459.0324, 290.8678, 789.8998, 26.4016, 963.358, 288.9918, 362.882, 429.855, 686.6356, 854.494, 523.8138, 589.1534, 796.7335
92.7, 84.18386, 1.639546, 308.4216, 222.9798, 241.1752, 84.7011, 340.2082, 77.03838, 107.8173, 75.72061, 17.53039, 366.8233, 347.7882, 259.7844, 299.12, 215.8796, 95.03266, 474.9148, 57.04697, 125.1862, 95.54456, 144.963, 434.3042, 301.826, 747.0446, 24.66745, 912.9735, 273.7558, 342.4948, 482.6992, 698.2479, 816.178, 556.0914, 641.2582, 744.1379
92.8, 78.84645, 1.526571, 292.671, 209.1923, 227.7323, 80.73102, 322.8912, 72.65368, 102.7404, 103.4437, 16.51698, 348.0697, 327.3582, 243.5771, 283.5909, 205.4101, 89.64428, 442.2027, 53.7167, 119.0508, 89.68651, 134.9422, 410.9081, 345.8941, 728.9918, 23.0472, 865.2242, 259.323, 323.2529, 449.9757, 677.5701, 838.5643, 529.132, 685.6436, 695.0145
92.90000000000001, 73.08826, 1.42138, 277.7247, 196.2573, 285.9789, 76.94702, 394.5814, 68.51853, 97.90253, 184.7244, 15.56215, 330.2748, 308.1282, 228.381, 268.8681, 195.4483, 84.56142, 411.7437, 50.58084, 113.2161, 84.18763, 125.614, 388.7724, 325.678, 701.5062, 21.53338, 861.8412, 245.6511, 305.0921, 419.4706, 639.7909, 800.9626, 503.4796, 648.7907, 752.916
93, 67.75059, 1.323438, 263.5417, 184.1221, 270.0386, 73.34039, 374.4967, 64.61874, 93.29247, 171.1186, 14.66253, 313.3896, 290.0279, 214.1329, 254.9096, 185.9696, 79.76677, 383.3828, 47.62805, 107.6673, 79.0259, 116.9307, 367.8291, 450.1341, 663.4467, 20.11899, 816.7661, 232.7001, 287.9515, 464.5818, 643.8674, 783.0198, 479.0708, 964.7599, 760.554
93.09999999999999, 62.80273, 1.232244, 250.083, 172.7373, 254.9869, 69.9028, 355.4344, 60.94091, 88.89948, 173.9013, 13.81491, 297.3678, 272.9908, 200.7737, 450.0428, 314.6163, 75.24397, 356.9754, 44.84763, 102.3905, 74.18065, 108.8477, 348.014, 423.8257, 770.6987, 18.7975, 774.0485, 220.4318, 271.774, 433.0865, 695.235, 826.059, 455.8454, 1019.696, 710.3469
93.2, 58.21622, 1.147334, 281.31, 162.0564, 240.7741, 66.62634, 337.3423, 57.47241, 84.71336, 161.0927, 13.01629, 282.165, 256.9545, 188.2479, 426.6785, 371.9905, 70.97762, 332.3869, 42.22953, 97.3723, 69.63247, 101.3233, 329.2664, 399.0548, 728.8853, 17.56282, 733.5651, 208.8103, 256.5053, 403.7264, 778.4653, 789.0181, 433.7459, 1074.389, 663.4541
93.3, 78.93884, 1.068276, 332.684, 152.036, 227.3536, 63.50346, 420.9638, 54.20132, 80.72436, 149.2275, 12.26383, 267.7394, 241.8603, 176.5036, 404.5271, 353.9501, 66.95316, 481.6689, 39.76427, 92.60005, 65.36315, 94.31918, 411.3208, 451.6237, 747.7846, 16.40923, 695.199, 197.8016, 242.0945, 465.4939, 815.5485, 753.6381, 412.7178, 1081.266, 765.1748
93.40000000000001, 73.1739, 0.9946644, 337.3657, 142.6351, 214.681, 60.52694, 399.5363, 51.11641, 76.92319, 138.2363, 11.55488, 254.0514, 227.6527, 165.492, 383.5258, 336.7845, 63.1569, 448.4915, 37.44292, 88.06169, 61.35559, 87.79918, 389.1628, 425.2282, 707.2143, 15.33141, 658.8395, 187.3732, 228.4932, 433.9368, 940.2804, 719.8445, 392.7092, 1141.36, 907.0434
93.5, 67.82998, 0.9261255, 411.6272, 133.8156, 230.5145, 57.68995, 379.1994, 48.20708, 73.30101, 164.9061, 10.8869, 241.0631, 214.2797, 155.1674, 458.7646, 320.4514, 59.57589, 417.5994, 35.25709, 88.34241, 57.59375, 81.72989, 368.1985, 441.135, 668.8451, 14.32439, 709.6418, 196.9403, 215.6561, 404.5191, 1002.893, 808.5061, 461.8398, 1256.769, 847.1659
93.59999999999999, 62.87632, 0.8623093, 390.606, 165.1638, 269.8116, 54.98592, 410.221, 45.46334, 69.8494, 152.7601, 10.25755, 228.7389, 201.6923, 145.4869, 493.2746, 304.9105, 56.19791, 388.8351, 33.19886, 84.01272, 128.6096, 76.08015, 348.3635, 471.1004, 632.5576, 13.38351, 672.5269, 186.5573, 393.6881, 377.0956, 979.8794, 772.2523, 519.688, 1340.841, 1140.466
93.7, 59.85912, 0.8028906, 441.2457, 154.9512, 254.7725, 52.40864, 436.1036, 42.87576, 66.56031, 141.5086, 9.664573, 217.0447, 189.8443, 136.4104, 503.8396, 290.1232, 53.01147, 362.0522, 56.72335, 106.2467, 162.0438, 70.82096, 329.5971, 750.2003, 598.2388, 12.50444, 637.3531, 216.3116, 371.5701, 351.5313, 925.2444, 737.6241, 494.4934, 1268.772, 1201.567
93.8, 83.55228, 0.7475662, 452.3877, 145.3701, 240.5717, 49.95216, 413.9054, 40.43545, 63.4261, 131.0859, 9.105877, 205.9484, 178.6923, 127.9001, 477.6824, 276.0531, 50.00571, 337.114, 53.41197, 101.0395, 152.1085, 65.92532, 311.8416, 910.9321, 565.7819, 11.6831, 696.0278, 204.9073, 350.6948, 327.7, 937.92, 835.1938, 542.7714, 1200.576, 1122.247
93.90000000000001, 77.45042, 0.696054, 429.2849, 136.3814, 227.1624, 47.61082, 392.8372, 38.13403, 60.43948, 121.4309, 8.579478, 195.4194, 168.1954, 119.9207, 452.8831, 262.6653, 47.17037, 313.8936, 50.2939, 96.08749, 142.7824, 61.36811, 295.0426, 857.692, 535.086, 10.91571, 659.6249, 194.1043, 629.0837, 305.4844, 885.6245, 797.7433, 516.4578, 1206.157, 1048.163
94, 71.79418, 0.6480913, 484.3444, 127.9485, 214.5006, 45.37922, 372.8413, 35.9636, 57.59349, 112.487, 8.08351, 185.4287, 158.3152, 112.4392, 429.3714, 301.7446, 44.4958, 292.2726, 57.85329, 98.82631, 134.0281, 57.12592, 279.1485, 807.5635, 506.0555, 10.19873, 625.126, 183.8709, 698.4155, 284.7747, 836.2449, 761.9721, 491.4198, 1141.327, 978.9698
94.09999999999999, 80.57843, 0.6034336, 459.6096, 120.0371, 202.5445, 43.25222, 415.9876, 33.9167, 54.88151, 104.2018, 7.616214, 175.9487, 149.0153, 105.4244, 407.0802, 287.1109, 41.97287, 272.1408, 54.47595, 93.9828, 125.8105, 53.17698, 264.1107, 760.3649, 478.5999, 9.528843, 618.3367, 268.3249, 684.8557, 265.4691, 789.6185, 727.8049, 467.5957, 1079.982, 965.5343
94.2, 74.69375, 0.5618531, 436.138, 112.6148, 191.2548, 41.22492, 394.8134, 31.98631, 52.29723, 96.5269, 7.175931, 166.9534, 140.2617, 98.84724, 385.9464, 289.2022, 39.59299, 253.3958, 66.72812, 89.37667, 118.0968, 49.50101, 249.883, 715.9247, 452.634, 8.902955, 585.9971, 368.4097, 646.3795, 534.4037, 905.4271, 695.1697, 444.9266, 1122.142, 1073.34
94.3, 69.23883, 0.5231377, 434.0577, 105.6515, 180.5944, 39.29264, 667.391, 195.1449, 49.83465, 89.41728, 6.7611, 158.418, 262.4417, 92.68041, 422.4274, 435.0476, 37.34806, 235.9419, 62.83269, 107.8725, 110.856, 46.07915, 236.4217, 674.082, 460.3349, 8.318177, 555.349, 348.9866, 610.0649, 498.1751, 854.9433, 663.998, 423.3565, 1113.477, 1029.274
94.40000000000001, 64.18229, 0.4870901, 411.8911, 126.4353, 170.5282, 37.45093, 719.2675, 185.2092, 47.48802, 82.83131, 52.96342, 150.319, 247.0251, 147.7054, 400.4967, 413.9491, 35.23042, 219.6902, 59.16466, 131.5586, 104.0592, 42.89384, 443.8696, 656.1234, 435.3599, 7.77181, 526.3038, 333.5221, 618.639, 508.4603, 826.3943, 634.224, 402.8321, 1053.628, 1196.932
94.5, 71.01078, 0.4535264, 487.7349, 118.6174, 161.0231, 35.69554, 695.2448, 174.6678, 73.60355, 76.73043, 49.90168, 313.0434, 322.9377, 138.4905, 475.878, 393.8738, 33.23284, 204.5579, 55.71077, 173.1414, 97.67912, 39.92872, 461.0032, 738.7526, 411.7398, 7.26133, 535.856, 412.7118, 636.8694, 546.2535, 810.1765, 605.7851, 383.3028, 1145.77, 1117.917
94.59999999999999, 65.82483, 0.4222755, 462.827, 111.283, 152.0478, 34.02243, 659.856, 198.2825, 115.2373, 71.0789, 47.01693, 297.0392, 303.9674, 277.065, 580.8284, 374.7721, 69.35265, 190.468, 58.62935, 164.6557, 91.6902, 37.16857, 517.085, 695.5756, 452.7492, 6.78438, 687.0471, 434.8685, 685.4611, 509.2215, 784.7945, 648.1494, 364.7202, 1084.185, 1283.553
94.7, 71.97556, 0.3931779, 619.1891, 104.402, 143.5728, 143.4442, 644.4183, 205.6577, 115.7486, 65.84364, 44.29895, 281.8532, 286.1115, 259.7796, 550.6742, 356.5967, 65.42034, 332.6245, 147.1486, 156.5858, 86.06847, 34.59922, 489.2295, 663.2089, 531.4988, 6.338758, 864.2159, 411.9416, 646.9509, 474.7, 756.0696, 683.6039, 486.0896, 1025.911, 1198.821
94.8, 87.3264, 0.3660854, 587.5681, 172.9765, 135.5701, 215.9597, 611.6167, 193.9525, 110.2982, 60.99397, 119.4018, 267.4436, 269.3045, 278.9444, 598.4778, 339.3028, 91.48267, 309.7133, 138.5584, 148.9115, 167.7154, 32.20748, 462.8745, 697.5289, 529.0394, 146.1816, 819.0167, 390.2235, 610.6042, 442.5188, 828.1984, 652.9507, 462.5239, 970.7688, 1222.934
94.90000000000001, 123.443, 0.3408597, 657.3806, 162.2808, 128.0135, 246.873, 580.4847, 182.9136, 109.0054, 66.57245, 151.441, 661.6702, 429.8519, 261.5417, 567.4073, 322.8476, 134.3609, 453.5652, 222.1137, 351.2951, 166.4486, 29.98108, 437.9393, 687.3019, 678.277, 136.5799, 1047.348, 369.6504, 576.2996, 412.5192, 842.5325, 720.1013, 440.1007, 918.5906, 1142.204
95, 117.9737, 0.3173722, 649.1553, 182.5727, 120.8782, 307.6088, 600.5427, 172.5029, 103.8725, 61.6691, 142.6864, 627.8426, 404.6012, 302.2088, 537.95, 307.1905, 126.7426, 422.3236, 239.4852, 334.078, 156.2433, 27.90858, 414.3474, 798.4189, 641.4777, 131.2541, 1151.516, 350.1619, 543.9222, 384.5534, 911.5859, 754.5246, 418.7646, 995.9934, 1066.802
