 , C000, C003, C004, C007, C009, C010, C011, C016, C017, C020, C022, C026, C031, C033, C036, C044, C050
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
143.1, 92.45933, 461.731, 2.13995e-15, 1477.298, 2.284654, 4.505724, 287.5081, 377.6868, 572.2828, 259.5907, 194.4384, 331.4367, 72.44731, 10.30334, 12.1986, 142.3108, 107.8549
143.2, 85.25665, 436.4385, 1.975672e-15, 1444.074, 2.126984, 4.273999, 273.3559, 406.2444, 625.127, 242.9384, 180.4757, 439.8967, 67.82771, 9.677444, 11.63303, 134.9765, 101.5491
143.3, 78.61506, 450.3078, 1.824005e-15, 1377.071, 1.980194, 4.054192, 259.9002, 380.3278, 590.8137, 227.3544, 167.5155, 411.7104, 63.50267, 9.089569, 11.09369, 128.0202, 95.61189
143.4, 72.49086, 425.641, 1.683981e-15, 1460.659, 1.843535, 3.845689, 247.1069, 356.0646, 638.6118, 212.77, 155.4861, 556.6841, 59.45342, 8.537406, 10.57935, 121.4225, 90.02184
143.5, 151.0625, 402.3253, 1.554707e-15, 1392.886, 1.716307, 3.647909, 234.9434, 333.3492, 603.5583, 320.9664, 144.3205, 550.993, 55.66237, 8.018785, 10.08885, 115.1647, 84.75861
143.6, 247.7657, 655.3493, 1.435356e-15, 1521.084, 1.59786, 3.4603, 223.3786, 533.9606, 598.0125, 300.377, 136.9224, 646.6049, 52.11306, 103.0775, 9.6211, 109.2295, 79.80312
143.7, 228.4645, 619.4507, 1.325168e-15, 1450.508, 1.487587, 3.282341, 212.383, 502.6371, 848.6244, 281.1083, 127.0899, 605.1739, 105.138, 141.9249, 9.175034, 103.6001, 75.13734
143.8, 210.6669, 585.5186, 1.223438e-15, 1386.743, 1.384924, 3.113533, 201.9287, 470.5711, 802.0433, 263.0757, 117.9634, 566.3976, 98.43384, 133.3034, 8.749648, 98.26086, 632.8574
143.9, 194.2557, 553.5717, 1.129518e-15, 1437.811, 1.289346, 2.953408, 191.989, 447.9619, 785.4243, 249.036, 109.4924, 530.1058, 92.1572, 188.4648, 8.343985, 93.19678, 1007.693
144, 179.1229, 523.2482, 1.042808e-15, 1405.895, 1.200365, 2.801517, 182.5386, 443.3829, 742.3123, 341.9375, 101.6297, 496.1395, 86.28078, 177.0161, 7.957129, 88.3937, 1161.98
144.1, 165.1691, 494.5859, 9.627546e-16, 1340.663, 1.117524, 2.657438, 173.5533, 466.4768, 701.5667, 320.0028, 94.33154, 464.3495, 80.77908, 166.263, 7.58821, 83.83815, 1094.044
144.2, 152.3022, 467.4936, 8.888465e-16, 1278.459, 1.040401, 2.520768, 165.0104, 436.7177, 726.6042, 355.9318, 87.55752, 519.7915, 75.6282, 156.163, 7.236395, 79.51738, 1046.32
144.3, 140.4377, 442.0958, 8.206122e-16, 1368.911, 0.9685994, 2.391128, 256.0797, 408.857, 714.8459, 333.0994, 81.26994, 575.6379, 70.80577, 146.6766, 6.900892, 75.41929, 985.1454
144.4, 129.4974, 417.8788, 7.57616e-16, 1305.396, 0.9017535, 2.268154, 249.8536, 382.7738, 709.6266, 311.7317, 75.43388, 563.707, 66.29084, 137.7665, 6.580943, 71.5324, 988.897
144.5, 119.4094, 394.9883, 6.994559e-16, 1244.827, 0.8395208, 2.151505, 237.5548, 403.1758, 670.675, 415.0003, 70.01691, 597.6, 62.0638, 129.3976, 6.275828, 67.84583, 931.0801
144.6, 135.4259, 456.1054, 6.457606e-16, 1323.016, 0.781583, 2.040856, 225.8615, 695.6166, 633.8616, 495.1526, 64.98894, 559.309, 58.1063, 121.5371, 5.98486, 135.6394, 893.2462
144.7, 217.7637, 431.121, 5.961873e-16, 1319.522, 0.7276437, 1.935897, 214.7437, 854.1423, 599.0688, 463.3895, 60.32203, 587.7966, 54.40115, 114.1541, 5.707382, 153.9572, 912.4579
144.8, 200.7997, 407.5052, 5.504196e-16, 1279.723, 0.6774268, 1.836335, 204.1732, 851.4001, 566.1858, 516.5865, 55.99025, 644.0269, 50.93226, 107.2196, 5.442769, 146.0227, 899.0801
144.9, 262.9227, 566.7327, 5.081655e-16, 1291.505, 0.6306756, 1.741894, 288.2379, 1055.834, 535.1078, 483.4484, 51.96954, 602.7611, 47.68456, 100.7064, 5.190423, 182.0993, 877.9693
145, 242.4407, 535.6884, 4.69155e-16, 1231.581, 0.5871508, 1.652311, 274.0497, 988.4765, 505.7356, 452.4361, 48.23757, 685.6403, 44.64395, 94.58876, 4.949778, 172.7145, 889.9741
145.1, 408.3513, 506.3446, 4.331392e-16, 1174.438, 0.5466298, 1.567334, 355.5541, 1039.927, 477.9757, 432.0954, 44.77359, 641.7081, 41.79723, 88.84279, 4.72029, 178.4309, 837.9408
145.2, 376.5403, 478.6082, 3.998883e-16, 1119.945, 0.5089052, 1.486728, 478.0168, 973.5845, 451.7395, 404.3773, 41.55836, 600.5909, 39.13202, 83.44587, 4.501441, 183.8969, 872.0327
145.3, 347.2074, 467.2089, 3.6919e-16, 1116.564, 0.4737842, 91.05007, 454.487, 916.1284, 444.6141, 378.4372, 38.57402, 581.2839, 137.5571, 78.55851, 4.292739, 174.4194, 911.4263
145.4, 320.1595, 455.098, 3.408483e-16, 1064.757, 0.4410869, 239.7809, 432.1154, 857.6835, 420.2092, 354.1612, 35.80399, 544.0384, 489.2601, 120.775, 4.093714, 165.4303, 858.1388
145.5, 295.2188, 430.1688, 3.146823e-16, 1015.354, 0.4106462, 227.4492, 523.8212, 802.9671, 397.1439, 331.4424, 33.23287, 509.1793, 1112.228, 308.7948, 3.903915, 400.868, 807.9669
145.6, 272.2209, 441.4028, 2.90525e-16, 968.2427, 0.3823063, 278.0647, 498.0367, 751.7414, 422.3337, 310.1809, 30.84639, 476.5538, 1433.225, 729.3008, 3.722917, 452.3155, 760.7283
145.7, 251.0146, 417.2238, 2.682222e-16, 923.3176, 0.3559223, 263.7641, 473.5214, 703.7837, 399.1518, 290.2834, 130.0572, 518.1587, 1450.189, 684.9981, 3.55031, 429.0045, 716.2515
145.8, 231.4603, 477.2424, 2.476315e-16, 1023.802, 0.331359, 250.199, 450.2129, 658.8854, 525.0583, 271.6622, 120.7177, 512.41, 1357.718, 643.3867, 3.385706, 406.8949, 674.3751
145.9, 213.4292, 451.1001, 2.286216e-16, 976.2991, 114.4154, 276.7062, 428.0517, 616.8515, 602.2913, 254.2356, 148.8322, 575.6937, 1271.143, 604.3029, 3.228733, 385.9247, 634.9471
146, 231.9457, 426.3899, 2.110709e-16, 931.0002, 251.7883, 262.4755, 406.9813, 577.4991, 569.2314, 237.9268, 138.1444, 538.8063, 1514.118, 567.5934, 3.079038, 366.0353, 597.8243
146.1, 213.8768, 403.0332, 639.7818, 969.4022, 234.4117, 297.6436, 386.9482, 540.6573, 537.9862, 222.6643, 315.873, 858.119, 1530.072, 533.114, 69.17554, 347.1709, 562.8719
146.2, 197.2156, 380.956, 1736.152, 924.4233, 491.095, 282.3361, 367.9011, 506.1658, 508.4561, 208.3808, 293.1898, 1102.396, 1542.366, 500.729, 65.96834, 329.2788, 529.963
146.3, 181.8523, 360.088, 1843.827, 1088.938, 1403.454, 267.8158, 349.7916, 473.8747, 496.5344, 195.0135, 272.1357, 1031.761, 1444.017, 470.3113, 62.90982, 312.3087, 498.9782
146.4, 167.6858, 340.3632, 1837.919, 1105.619, 1764.485, 254.0423, 332.5735, 443.6436, 595.0109, 182.5038, 252.5934, 965.6512, 1351.939, 441.7414, 68.06323, 296.2133, 469.8049
146.5, 154.6229, 321.7189, 1696.827, 1065.579, 1838.404, 240.9772, 320.4573, 415.3411, 562.3507, 170.7965, 377.8478, 903.7775, 1265.733, 414.907, 93.80157, 280.9473, 442.3373
146.6, 142.5776, 487.1336, 1566.567, 1047.596, 1711.531, 228.584, 395.7226, 490.5908, 531.4832, 159.8402, 425.5747, 845.8682, 1185.023, 389.7027, 151.5122, 266.4681, 416.4756
146.7, 131.4706, 460.4496, 1446.306, 998.989, 1593.413, 216.8281, 440.6165, 459.2933, 502.31, 149.5867, 395.0139, 791.6696, 1109.46, 366.0295, 238.4746, 252.7351, 392.1259
146.8, 121.2289, 435.2272, 1335.277, 952.6373, 1588.79, 205.6769, 589.1718, 430.2499, 490.5797, 139.991, 380.5121, 768.2367, 1038.715, 343.7943, 274.2834, 239.7099, 369.1999
146.9, 111.785, 411.3864, 1232.771, 915.6856, 1479.143, 195.0991, 931.7311, 402.8019, 463.6517, 174.033, 392.9057, 719.0122, 972.4817, 322.9099, 320.3913, 227.356, 347.6143
147, 103.0769, 388.8516, 1138.135, 873.1991, 1377.063, 185.0654, 991.4503, 441.5032, 438.2018, 348.362, 364.6908, 672.9418, 910.4714, 303.2942, 305.5369, 215.6387, 327.2906
147.1, 95.04707, 389.272, 1050.763, 832.6839, 1299.285, 175.5477, 1054.591, 455.4287, 414.1488, 331.5841, 338.502, 629.8233, 852.4151, 284.87, 291.3712, 204.5253, 308.1553
147.2, 87.64279, 367.9485, 970.0991, 900.334, 1209.617, 166.5194, 1006.474, 426.3744, 391.4161, 324.953, 314.1939, 589.4676, 868.9135, 267.565, 277.8622, 193.9847, 290.1387
147.3, 80.81532, 347.7932, 895.6272, 1425.536, 1360.336, 157.9555, 956.9315, 399.1736, 369.9312, 304.1078, 400.8272, 551.6977, 813.5072, 251.3113, 264.9796, 183.9873, 273.1754
147.4, 74.51972, 328.7418, 826.8724, 2003.346, 1266.456, 149.832, 909.8277, 521.6041, 349.6257, 284.5999, 372.0435, 516.3478, 761.6339, 236.0449, 252.6942, 174.5051, 257.2039
147.5, 68.71455, 439.9225, 763.3956, 2063.078, 1179.054, 142.1263, 865.0425, 488.3281, 330.4347, 266.3433, 345.3267, 483.263, 713.0682, 221.7059, 240.9785, 165.5117, 242.1663
147.6, 63.36161, 415.8246, 704.7918, 1967.354, 1097.684, 134.8169, 892.9584, 457.1749, 312.2971, 249.2579, 320.5285, 452.2981, 667.5994, 208.238, 229.8059, 156.9817, 228.0078
147.7, 58.42567, 393.0467, 650.6869, 1944.734, 1021.929, 127.8834, 849.0036, 428.0092, 295.155, 233.2684, 297.5111, 423.3173, 625.0299, 195.5882, 219.1513, 148.8913, 300.0966
147.8, 53.87425, 385.3309, 600.7354, 1950.072, 951.403, 121.3065, 807.2124, 435.4002, 278.9539, 302.915, 276.1466, 396.1934, 585.1749, 183.7068, 208.9908, 141.2179, 282.5512
147.9, 49.67738, 513.6245, 554.6186, 1859.591, 885.7438, 115.0678, 794.7677, 484.9407, 263.6421, 283.4836, 256.3163, 370.8074, 547.8611, 172.5472, 199.3012, 133.9399, 266.0315
148, 45.80746, 520.3824, 512.0421, 1897.64, 990.6077, 109.15, 755.6462, 962.7747, 300.6165, 265.2986, 585.0749, 538.4664, 800.6066, 162.0655, 190.061, 127.0371, 369.0043
148.1, 42.23901, 491.8771, 472.734, 1929.362, 922.243, 103.5365, 718.4504, 1380.075, 284.1156, 454.9514, 613.8248, 686.1503, 800.7391, 152.2206, 181.2491, 120.4899, 347.4301
148.2, 104.0594, 512.9875, 442.4774, 1871.856, 858.5963, 98.21175, 683.0855, 1308.241, 268.5204, 426.5077, 569.7455, 642.1854, 749.68, 142.9736, 172.8458, 114.2803, 327.1172
148.3, 148.133, 506.6093, 408.5096, 1795.507, 799.342, 93.16083, 657.6419, 1224.781, 268.5603, 399.148, 528.8317, 720.4435, 701.8766, 134.2884, 164.8321, 108.3906, 307.992
148.4, 136.5932, 478.8584, 377.1494, 1752.665, 779.071, 88.36966, 625.2703, 1146.646, 253.819, 373.5434, 490.8558, 743.0211, 657.1214, 126.1308, 157.1899, 102.8045, 289.9849
148.5, 125.9525, 530.6371, 348.1967, 1682.728, 725.305, 83.8249, 594.4921, 1240.165, 239.8868, 484.6235, 455.607, 695.4122, 615.22, 118.4688, 149.9021, 129.7158, 273.0307
148.6, 116.1406, 501.57, 321.4666, 1731.832, 675.2496, 79.51387, 619.5901, 1206.523, 226.7194, 460.5906, 422.8895, 670.821, 575.9905, 111.2722, 142.9521, 123.0306, 257.0677
148.7, 107.0932, 474.0952, 296.7885, 1654.388, 628.6486, 75.42455, 589.0916, 1214.822, 214.2747, 431.0445, 392.5215, 627.8384, 539.2624, 104.5127, 136.3244, 116.69, 242.0379
148.8, 98.75048, 448.1253, 274.0049, 1695.324, 585.2637, 96.30074, 560.0942, 1137.322, 202.5132, 543.7381, 364.3342, 814.653, 504.8763, 98.16393, 130.0039, 176.6695, 227.8869
148.9, 95.45474, 482.2048, 252.9702, 1656.43, 551.9099, 91.34809, 532.5242, 1070.473, 191.3972, 542.3714, 338.171, 762.4544, 472.6829, 92.20078, 123.9765, 167.5645, 214.5633
149, 88.01871, 455.7907, 233.5504, 1579.574, 513.8209, 86.65015, 506.3113, 1002.182, 229.3323, 507.5793, 313.8867, 928.3137, 456.5609, 86.59987, 118.2285, 158.9287, 202.0186
149.1, 81.16195, 430.8235, 215.6214, 1643.394, 582.0581, 82.19382, 481.3887, 1184.973, 216.7442, 490.7348, 291.3462, 996.9289, 452.2645, 81.3392, 112.7471, 150.738, 190.2074
149.2, 136.9594, 407.224, 199.0687, 2029.669, 541.8885, 77.96668, 457.6929, 1153.859, 204.8471, 459.2551, 311.7334, 955.0891, 481.4879, 76.3981, 107.5197, 142.9694, 179.0867
149.3, 126.2901, 384.9172, 183.7868, 2119.693, 504.4912, 73.95694, 435.1635, 1155.672, 193.603, 429.7947, 289.3476, 893.8922, 450.7859, 71.75716, 102.5347, 135.6012, 168.6163
149.4, 116.452, 436.8238, 169.6779, 2149.884, 469.6748, 70.15341, 413.7431, 1081.945, 182.9761, 402.2241, 308.8542, 836.6163, 422.0415, 67.39813, 97.78089, 128.6127, 158.7579
149.5, 234.1707, 412.8955, 156.6522, 2050.132, 437.2612, 66.54549, 393.3771, 1012.922, 172.9325, 376.4222, 286.6751, 783.0104, 395.13, 63.30391, 93.24744, 121.9844, 149.476
149.6, 215.9286, 390.8743, 144.6265, 1993.093, 407.0845, 63.12313, 582.9691, 948.3018, 163.4402, 364.4822, 266.0887, 900.797, 369.9345, 59.4584, 88.92418, 115.6977, 140.7367
149.7, 199.1075, 369.4631, 133.5239, 1900.617, 378.9904, 59.87677, 572.1674, 887.8044, 154.469, 463.4228, 246.9807, 1004.296, 346.3456, 55.84649, 84.80135, 109.735, 132.5084
149.8, 183.5968, 382.8674, 123.2736, 1976.104, 352.8352, 56.79737, 593.5507, 831.1664, 145.9901, 433.695, 229.2448, 1000.96, 324.2608, 52.45399, 80.86967, 104.0796, 124.7612
149.9, 169.2944, 449.95, 113.8102, 2025.205, 328.485, 53.87634, 564.3338, 778.1418, 263.4458, 405.8743, 212.7825, 936.8237, 303.5843, 49.26757, 77.12029, 98.7156, 117.4669
150, 156.1062, 425.3028, 105.0733, 1973.792, 305.8153, 51.10553, 536.5551, 774.3915, 248.9852, 379.8382, 197.5024, 876.7971, 284.2263, 46.27472, 73.54473, 93.62809, 110.5991
150.1, 143.9453, 402.0056, 97.00716, 1946.031, 284.7101, 54.79069, 510.1438, 724.9888, 235.3183, 355.4723, 183.3196, 976.6707, 266.1026, 43.46368, 70.13495, 88.80277, 104.1328
150.2, 332.1279, 404.2989, 89.56018, 1901.396, 265.0614, 54.39329, 485.0326, 788.7697, 222.4017, 387.0295, 170.1553, 914.0908, 249.1345, 40.8234, 66.88326, 84.22614, 98.04455
150.3, 374.1291, 382.1523, 82.68489, 1839.255, 246.7687, 51.5959, 461.1574, 773.876, 210.194, 362.2023, 157.9363, 855.5208, 233.2484, 38.34351, 63.78232, 79.88538, 92.31227
150.4, 344.984, 368.8707, 76.33739, 1753.916, 229.7385, 48.94238, 624.6754, 724.5062, 198.6564, 338.9677, 146.5948, 928.8884, 218.3754, 36.01426, 60.82516, 75.76832, 86.91514
150.5, 318.1093, 461.1864, 70.47718, 1744.441, 213.8835, 46.42532, 908.7687, 692.211, 187.7522, 317.2235, 136.0677, 895.1783, 204.4506, 33.82651, 58.0051, 71.86344, 81.83356
150.6, 357.4344, 435.9237, 65.06684, 1666.917, 199.1228, 44.03771, 917.2149, 648.051, 177.4464, 459.9308, 126.2965, 837.8201, 191.4138, 31.77165, 55.31579, 68.15981, 77.04907
150.7, 434.893, 412.0448, 60.07184, 1621.083, 185.3808, 41.7729, 881.8025, 606.7083, 167.7064, 430.4271, 139.7457, 984.1034, 179.2083, 29.84163, 52.75117, 64.64706, 72.54432
150.8, 542.5621, 389.4739, 55.46029, 1577.97, 172.5871, 39.62456, 838.3968, 619.7279, 158.5009, 402.8159, 189.5933, 1027.619, 167.7811, 28.02884, 50.30545, 61.31534, 68.30294
150.9, 507.3557, 368.1394, 51.20275, 1684.545, 160.6764, 37.58671, 797.1277, 607.8591, 149.8008, 376.976, 231.7816, 961.7746, 157.0825, 26.32618, 47.97312, 58.15533, 64.30954
151, 467.8322, 453.2943, 47.27206, 1609.914, 149.5876, 35.65367, 757.89, 569.0804, 141.5782, 352.7937, 215.1371, 960.239, 147.0662, 24.72695, 45.74892, 55.15817, 60.54962
151.1, 431.3875, 428.4639, 43.64311, 1603.607, 139.2641, 33.82003, 720.5837, 532.7756, 133.8069, 330.1626, 238.008, 913.2983, 137.6885, 23.22486, 43.62785, 52.31548, 154.0326
151.2, 480.1893, 404.9936, 40.29275, 1529.202, 129.6531, 32.0807, 685.1138, 498.787, 126.4623, 308.9833, 220.9164, 918.5889, 128.9088, 21.81403, 41.60512, 49.6193, 145.0269
151.3, 1281.18, 382.809, 37.19959, 2218.167, 120.7054, 30.43083, 651.3899, 837.8912, 119.5207, 289.1626, 205.0522, 859.7306, 150.8992, 20.48889, 39.67617, 47.06207, 243.5617
151.4, 2662.119, 433.9227, 34.34388, 2643.684, 112.3751, 110.7516, 619.326, 1444.535, 112.9602, 270.6133, 190.3273, 804.6437, 196.6092, 19.24426, 37.83665, 44.63663, 641.3077
151.5, 3870.334, 410.1534, 31.70739, 2806.601, 104.6198, 105.0558, 588.8404, 1515.598, 106.7598, 253.254, 176.6597, 753.0864, 215.0868, 18.07523, 36.08241, 42.33619, 689.8613
151.6, 4238.254, 387.6861, 29.2733, 2676.378, 97.39967, 233.2219, 559.8554, 1418.91, 100.8998, 237.0082, 163.9736, 704.8327, 562.961, 16.97721, 34.40951, 40.15431, 649.5279
151.7, 4262.683, 563.3, 27.02607, 2665.894, 90.67783, 221.2276, 532.2972, 1386.499, 95.36135, 221.8046, 152.1985, 659.6708, 937.7059, 680.2642, 32.81417, 73.42389, 611.5526
151.8, 4121.965, 532.4437, 24.95135, 2542.2, 84.41989, 209.8501, 506.0955, 1298.046, 90.12695, 207.5762, 358.3572, 617.4026, 1592.435, 756.114, 31.2928, 69.63984, 575.7975
151.9, 3800.86, 503.2776, 23.03591, 2615.704, 78.59383, 199.0577, 481.1835, 1215.237, 85.17987, 194.2605, 360.3697, 577.8427, 2118.681, 1426.537, 29.84196, 530.6945, 542.1329
152, 3504.768, 475.7092, 21.2675, 2494.339, 73.16984, 188.8204, 457.4978, 1137.71, 80.50433, 181.7991, 511.4933, 540.8176, 2662.464, 1537.009, 28.45838, 643.4567, 510.4366
152.1, 3379.256, 471.0509, 19.63485, 2543.861, 68.12017, 221.1542, 434.978, 1065.129, 76.08544, 170.137, 613.4102, 506.1649, 2813.296, 1597.613, 27.13896, 846.8695, 480.5934
152.2, 3116.008, 445.2478, 18.12754, 2492.821, 63.419, 209.7804, 413.5667, 997.1788, 71.9091, 159.223, 569.3607, 473.7326, 2754.614, 1549.231, 25.8807, 863.7047, 452.495
152.3, 3082.577, 420.8581, 16.73594, 3011.938, 59.04227, 198.9917, 393.2094, 933.5633, 67.962, 149.0092, 557.8167, 443.3784, 2578.966, 1455.12, 24.68079, 819.1919, 426.0394
152.4, 2910.82, 397.8045, 15.45117, 4016.063, 184.6155, 188.7577, 373.8541, 874.0062, 64.23155, 197.1994, 531.2044, 414.9691, 2567.94, 1366.726, 23.5365, 776.9731, 401.1306
152.5, 2758.797, 376.0136, 572.4214, 4542.278, 409.9582, 235.765, 355.4516, 818.2485, 60.70587, 184.5494, 655.2097, 388.3801, 2404.195, 1283.702, 22.44527, 736.9302, 377.6781
152.6, 2543.884, 355.4165, 588.3804, 4605.191, 1033.846, 223.6398, 337.9549, 871.3095, 57.37372, 172.7109, 608.1586, 363.4948, 2447.372, 1205.721, 21.40464, 742.447, 355.5968
152.7, 2345.712, 409.5404, 543.212, 4391.517, 1087.515, 212.1383, 321.3194, 876.4919, 54.22446, 161.6318, 564.4862, 389.2344, 2291.315, 1132.477, 20.41224, 704.1835, 334.8065
152.8, 2162.979, 387.1067, 501.5111, 4327.388, 1137.253, 201.2282, 305.5028, 845.887, 51.24807, 151.2634, 523.95, 506.4344, 2264.117, 1063.683, 19.46586, 667.892, 315.2317
152.9, 1994.48, 375.0888, 463.0115, 4323.487, 1058.767, 190.8793, 290.4648, 791.9232, 48.43506, 141.5601, 486.3247, 921.4435, 2119.745, 999.0674, 18.56336, 669.4992, 296.8013
153, 1855.606, 354.5423, 427.4674, 4266.823, 985.6988, 239.4484, 276.167, 774.2998, 45.77645, 132.4793, 451.4013, 862.4023, 1984.579, 938.3772, 17.7027, 646.8535, 279.4485
153.1, 1711.052, 335.1213, 394.6519, 4092.595, 917.6728, 227.1338, 262.573, 724.903, 43.26377, 123.981, 418.9858, 807.1442, 1909.878, 881.3737, 16.88194, 613.5165, 263.1103
153.2, 1615.725, 323.9952, 364.3555, 4044.278, 854.3415, 215.4526, 372.2862, 829.6633, 40.88902, 116.0278, 388.8981, 755.4268, 1789.241, 827.8331, 16.09924, 581.8977, 247.7273
153.3, 1489.858, 306.2475, 336.3849, 3856.629, 795.3809, 204.3721, 931.3399, 891.2112, 38.64462, 201.3995, 360.971, 707.0231, 1675.15, 777.5448, 15.35283, 551.9084, 233.2437
153.4, 1473.602, 289.472, 310.5616, 3846.978, 740.4893, 193.8614, 885.4958, 890.9648, 36.52341, 188.4801, 335.0493, 661.7208, 1568.334, 730.3114, 82.62009, 523.4647, 219.6068
153.5, 1358.807, 273.6153, 286.7206, 3740.473, 689.3859, 183.8913, 888.7314, 859.6998, 34.51863, 210.0764, 310.9892, 619.3213, 1468.329, 702.3113, 78.78954, 496.4869, 206.7673
153.6, 1252.954, 258.6273, 264.7099, 3719.339, 641.8094, 174.434, 853.5876, 837.6617, 32.6239, 298.4678, 288.6568, 961.326, 1374.701, 659.6481, 75.1366, 512.2086, 194.6784
153.7, 1155.348, 244.4603, 244.3888, 3770.1, 597.5162, 306.6802, 811.5707, 784.2227, 30.83317, 388.8483, 267.9281, 1388.3, 1287.043, 619.5765, 71.65302, 485.8109, 183.2964
153.8, 1244.21, 231.0693, 225.6277, 3620.452, 569.0042, 305.3188, 845.4161, 734.1927, 29.14073, 363.9044, 248.6879, 1299.345, 1222.553, 581.9392, 68.33094, 460.7736, 172.5797
153.9, 1147.285, 218.4118, 208.3069, 3518.852, 529.7355, 289.6166, 803.8015, 776.1429, 27.54119, 340.5606, 230.8294, 1216.09, 1144.597, 643.5446, 65.16289, 437.0267, 162.4897
154, 1057.91, 206.4477, 192.3158, 3484.794, 493.1769, 274.7219, 764.2352, 726.6285, 26.02945, 318.7143, 214.2534, 1138.17, 1071.612, 604.4512, 62.14172, 414.5036, 152.9896
154.1, 975.4974, 225.0658, 177.5522, 3407.994, 459.1413, 260.5932, 726.6166, 787.5267, 24.60069, 298.2693, 198.8677, 1065.242, 1003.28, 567.7327, 59.26062, 393.1413, 144.0449
154.2, 899.5051, 259.5245, 163.922, 3249.868, 427.4546, 247.1912, 742.6367, 737.286, 23.25035, 279.1359, 184.5868, 996.9868, 939.3061, 533.2448, 56.5131, 372.88, 135.6231
154.3, 829.4326, 347.9507, 151.3382, 3204.424, 397.9547, 234.4784, 706.0813, 690.2505, 21.97414, 373.1732, 171.3315, 933.1052, 879.4112, 500.8518, 53.89296, 356.8028, 127.6938
154.4, 770.0236, 328.8908, 139.7204, 3185.78, 370.4907, 222.4194, 723.7369, 857.0474, 20.76797, 388.5606, 159.028, 873.3168, 823.3355, 470.5313, 51.3943, 338.4142, 120.2281
154.5, 710.0379, 310.8749, 128.9944, 3081.104, 344.922, 210.9806, 688.1118, 802.3716, 19.62802, 363.6352, 147.6081, 817.3593, 770.8355, 441.948, 49.01149, 320.9734, 113.1988
154.6, 724.5387, 370.3394, 119.0919, 3094.347, 321.118, 200.1301, 892.0159, 910.9378, 18.55063, 340.3086, 137.0082, 764.9873, 865.3765, 415.101, 46.73915, 304.4314, 106.5805
154.7, 668.0963, 350.053, 109.9495, 2950.774, 298.9567, 189.8376, 1262.556, 852.824, 17.53238, 318.4785, 127.1695, 715.971, 810.1957, 454.697, 74.09717, 288.7419, 256.8041
154.8, 699.7022, 330.8779, 101.509, 2890.781, 278.3248, 180.0745, 1248.649, 913.5372, 16.57003, 355.2018, 118.0374, 670.0954, 758.5335, 453.8867, 129.7737, 273.861, 241.7898
154.9, 645.1946, 501.4608, 93.71641, 3104.628, 305.2898, 205.3093, 1297.345, 886.6512, 15.6605, 770.3985, 113.2947, 627.1593, 1117.699, 426.3145, 123.757, 259.747, 335.3131
155, 594.9332, 473.9919, 86.52206, 2960.578, 319.9359, 194.7505, 1251.757, 830.0869, 14.80089, 720.9788, 239.8478, 586.9743, 1335.311, 434.5767, 118.0192, 246.3604, 315.7087
155.1, 548.5873, 448.0277, 79.88, 3049.457, 297.8562, 184.7346, 1190.141, 777.131, 13.98847, 674.7293, 222.6241, 549.3641, 1517.08, 408.1775, 118.6148, 233.6637, 297.2505
155.2, 505.8517, 423.4858, 73.74783, 2979.442, 277.3003, 175.2339, 1156.981, 727.5536, 13.22064, 631.4467, 230.6616, 514.1638, 1420.343, 408.4477, 113.1154, 221.6214, 279.8714
155.3, 467.5992, 400.2882, 68.0864, 2844.533, 258.163, 166.2218, 1100.03, 681.1389, 12.49496, 590.9405, 214.0976, 481.219, 1385.518, 383.6358, 107.871, 210.1997, 263.5084
155.4, 431.1727, 378.3613, 62.8596, 2712.551, 240.3464, 157.6732, 1072.099, 685.8296, 11.80911, 553.0327, 215.6603, 450.385, 1297.17, 360.3311, 102.8698, 289.7853, 248.1021
155.5, 397.5838, 357.6355, 58.03404, 2722.143, 235.7767, 154.8061, 1060.538, 706.6205, 11.1609, 517.5566, 289.1953, 450.3059, 1413.271, 338.4421, 98.10038, 274.8506, 233.5966
155.6, 366.6116, 450.7664, 53.57892, 2787.76, 222.1842, 146.8446, 1035.648, 833.9999, 10.54828, 1655.455, 268.4279, 421.4528, 1323.154, 317.8828, 93.55212, 260.6857, 219.9391
