 , C000, C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C012, C013, C014, C015, C016, C017, C018, C021, C022, C023, C026, C028, C029, C033, C036, C040, C046, C050, C051, C052, C054, C057, C058, C060, C061, C066, C067, C068, C089
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
70.40000000000001, 412.931, 148.4935, 222.9188, 151.9139, 535.3882, 347.1007, 483.0846, 246.6835, 749.666, 451.4687, 305.0458, 455.1944, 152.5676, 3.398755, 434.0877, 355.7589, 349.1205, 138.5745, 778.4807, 129.7118, 467.0518, 86.73668, 318.6006, 355.4498, 55.52185, 1178.103, 47.91759, 3.290583, 915.468, 1085.664, 79.36621, 334.2308, 136.6862, 479.4662, 1589.457, 378.8489, 634.5219, 370.9965, 563.7324, 379.3705, 767.2192
70.5, 389.443, 142.2288, 210.8148, 144.8991, 510.7437, 331.5332, 458.657, 235.8727, 704.66, 429.2124, 356.6074, 475.11, 145.1728, 3.244813, 456.1315, 339.8199, 331.067, 132.2952, 742.8546, 123.9974, 516.9319, 82.03202, 303.6906, 346.7894, 52.12042, 1112.834, 45.01107, 3.112194, 877.1783, 1034.034, 76.15448, 319.065, 129.118, 451.8822, 1512.747, 363.0048, 636.0022, 351.1057, 538.6572, 354.678, 725.0305
70.59999999999999, 367.2911, 136.2283, 199.368, 138.2081, 487.2337, 329.8455, 451.1707, 225.5356, 662.3559, 408.0533, 340.2573, 461.8038, 138.1365, 3.097844, 463.0984, 418.4939, 313.9471, 126.3005, 708.8588, 118.5347, 490.1887, 77.58254, 289.4783, 414.7743, 48.92738, 1047.799, 42.28085, 2.943476, 840.4901, 984.8595, 73.07272, 304.5873, 121.9688, 704.8303, 1474.557, 347.8233, 848.3929, 332.2813, 514.6973, 331.5927, 685.1616
70.7, 346.3992, 130.4811, 188.5428, 131.8262, 464.8058, 369.4563, 428.3568, 215.6516, 683.2885, 387.9373, 324.6569, 442.2624, 131.4412, 2.957531, 512.0294, 399.7443, 297.7125, 120.5774, 676.4188, 113.3126, 464.8289, 73.37441, 415.9169, 395.3615, 45.92995, 996.5143, 162.3661, 2.783905, 805.3363, 1105.044, 70.11568, 290.7666, 231.106, 681.006, 1403.392, 333.2768, 848.0061, 314.4662, 491.8031, 310.01, 647.4852
70.8, 326.6957, 124.9763, 178.3053, 125.7389, 443.4104, 352.8861, 406.6965, 206.2008, 642.2674, 368.813, 309.7718, 423.5479, 125.0704, 2.823574, 744.936, 381.8347, 282.3174, 144.3678, 645.4634, 108.3206, 440.7812, 69.39453, 413.0171, 376.8571, 43.11615, 997.0559, 152.5175, 2.632984, 771.6529, 1071.123, 67.27829, 277.573, 218.3098, 801.4073, 1435.968, 319.3386, 808.213, 297.6063, 576.4403, 289.8321, 611.8805
70.90000000000001, 308.1129, 230.1749, 168.6237, 119.9327, 422.9998, 337.0591, 386.1315, 197.1641, 603.709, 350.6314, 295.5691, 451.6633, 119.0084, 2.695684, 808.9848, 364.7275, 267.7184, 137.826, 615.9247, 103.5486, 417.9775, 65.63052, 399.1831, 359.2189, 40.47474, 964.5854, 171.8731, 2.490245, 845.5284, 1169.496, 64.55573, 264.9781, 206.2221, 755.3018, 1416.699, 305.9833, 809.5798, 281.6502, 604.6336, 270.9675, 709.4369
71, 290.5871, 281.726, 159.4678, 114.3947, 403.5287, 349.7367, 366.6064, 188.5235, 567.4655, 333.3462, 282.0176, 451.6956, 113.2402, 2.573587, 858.3048, 350.7378, 253.8743, 131.5807, 587.7377, 98.98674, 477.0255, 62.07068, 380.5019, 417.9781, 37.99514, 908.2137, 204.3811, 2.355244, 810.1639, 1113.879, 61.94334, 252.9547, 194.8037, 912.2888, 1348.327, 293.1866, 802.7362, 266.5497, 577.739, 284.1877, 670.4255
71.09999999999999, 274.0582, 269.8404, 183.0035, 109.1123, 384.9538, 334.0509, 348.0686, 180.2615, 533.3979, 316.913, 303.7612, 432.582, 107.7516, 2.45702, 912.6425, 335.0238, 240.7462, 125.6183, 560.8407, 94.62588, 452.3467, 58.70392, 362.695, 736.0325, 35.66745, 855.1364, 205.2451, 2.227561, 776.2786, 1088.691, 59.43666, 241.4768, 184.0175, 859.8042, 1283.254, 280.9251, 898.6007, 252.2587, 638.7395, 292.5672, 704.538
71.2, 258.4695, 269.6084, 173.0668, 104.0739, 367.234, 319.0687, 330.4682, 172.3616, 501.3755, 301.29, 457.8402, 414.2771, 102.529, 2.345732, 901.1595, 320.0138, 228.2969, 119.9261, 535.1746, 90.45714, 428.9447, 55.51978, 345.7214, 771.8867, 33.48236, 805.1609, 192.7956, 2.106801, 743.8105, 1071.082, 57.03143, 230.5197, 173.8286, 1024.003, 1221.322, 269.1763, 856.4334, 238.734, 690.0492, 316.7093, 665.7961
71.3, 243.7675, 258.234, 163.6696, 99.26816, 350.3299, 318.8271, 313.7577, 164.8079, 471.2755, 286.4372, 436.8487, 396.7469, 97.55955, 2.239486, 859.1714, 305.6764, 216.4913, 114.4918, 510.683, 86.47205, 406.7534, 52.50835, 339.5873, 777.5737, 31.43114, 758.1061, 200.9371, 1.992587, 712.7004, 1020.146, 54.72353, 220.0598, 164.2038, 965.0915, 1162.379, 257.9189, 816.2449, 225.9344, 659.3552, 296.0953, 629.1845
71.40000000000001, 229.9017, 247.3395, 154.7827, 94.68431, 334.2038, 304.5277, 297.8923, 157.5853, 473.8091, 395.6595, 416.8197, 379.9584, 92.83096, 2.138051, 819.1398, 291.9812, 205.2963, 109.3038, 487.3123, 82.66253, 385.7102, 49.66026, 346.0782, 741.1806, 29.50558, 713.8013, 242.8455, 1.884565, 682.8915, 971.6316, 52.50902, 210.0746, 155.1119, 995.411, 1106.281, 247.1323, 777.9422, 213.821, 630.0266, 276.8231, 674.1086
71.5, 216.8247, 236.9046, 146.3783, 90.31213, 318.8201, 290.8696, 282.8291, 150.6792, 445.3641, 376.1545, 397.709, 363.8803, 88.33155, 2.041211, 808.2649, 278.8997, 194.6801, 104.3509, 465.0111, 79.02084, 365.7556, 46.96665, 329.8822, 749.6357, 84.56234, 672.0858, 228.1154, 1.782399, 740.5247, 986.469, 50.38412, 200.5424, 146.5234, 938.1443, 1052.89, 236.7968, 762.6826, 202.3571, 602.0024, 258.8052, 637.0399
71.59999999999999, 204.4915, 226.91, 138.4303, 86.14184, 304.1445, 277.8241, 268.5276, 144.0757, 418.6268, 357.611, 379.4745, 348.4826, 84.05023, 1.948757, 804.6651, 287.0115, 184.613, 99.6224, 443.7305, 75.53957, 346.8334, 44.41914, 314.4442, 714.5501, 86.50038, 632.8081, 316.0966, 1.685772, 709.552, 939.5563, 112.1652, 191.4427, 138.4105, 884.1723, 1002.076, 226.8936, 726.8933, 191.5078, 812.592, 241.9601, 602.0096
71.7, 192.8598, 217.337, 130.9138, 82.16412, 290.1444, 265.3636, 254.9492, 137.7617, 447.2787, 339.9817, 362.076, 333.7365, 79.97642, 1.860491, 767.173, 274.1526, 175.0664, 95.10817, 423.4237, 72.21168, 328.8901, 42.00982, 299.7287, 681.1067, 81.20113, 595.8259, 383.7515, 1.594383, 701.7398, 894.8746, 159.2858, 182.756, 130.7468, 833.3053, 953.7144, 217.4045, 692.7835, 181.2402, 776.4473, 226.2113, 568.9056
71.8, 181.8897, 285.3999, 123.8055, 78.37007, 276.7888, 253.462, 242.0574, 131.7243, 420.4264, 323.2214, 345.4753, 319.6143, 76.10006, 1.776223, 731.4279, 261.8699, 166.0135, 90.79849, 457.6385, 69.0304, 311.8751, 39.73118, 285.7019, 649.2285, 76.22652, 650.6585, 360.4744, 1.507949, 700.2692, 852.3178, 204.0861, 174.4634, 123.5074, 815.8007, 907.6866, 208.3123, 708.6982, 171.5231, 741.9103, 211.4877, 537.622
71.90000000000001, 171.5437, 273.3593, 117.0831, 74.75122, 264.0479, 242.0942, 229.8176, 125.9516, 395.1862, 307.2874, 394.2371, 306.0898, 72.41158, 1.695771, 726.4962, 250.1374, 157.4287, 86.6841, 462.3071, 65.98927, 295.7404, 37.57613, 272.3315, 652.7286, 104.9529, 652.9438, 338.6093, 1.4262, 670.9802, 811.7849, 195.8273, 166.5471, 116.6688, 828.028, 863.8802, 199.6004, 675.4422, 162.327, 708.9095, 197.7224, 564.8813
72, 161.7861, 269.1058, 110.7258, 71.29948, 251.8935, 231.2363, 218.1966, 120.4318, 371.4613, 292.1389, 376.1617, 293.1375, 68.90189, 1.618963, 741.9352, 238.9306, 149.2879, 82.75615, 568.9509, 63.08211, 280.4403, 35.53798, 259.5867, 661.377, 98.52322, 614.7849, 318.0704, 1.348883, 669.7668, 804.3338, 187.9027, 158.99, 110.209, 780.3911, 822.188, 191.2527, 643.7468, 153.6239, 677.3767, 254.9438, 597.6896
72.09999999999999, 152.5835, 257.7527, 104.7136, 68.00712, 240.2986, 220.8653, 207.1633, 115.1539, 349.1607, 277.7372, 358.9152, 280.7333, 65.56229, 1.545635, 707.366, 228.2259, 141.568, 79.00619, 542.9136, 60.30303, 265.9319, 33.61037, 247.4385, 630.4222, 92.48741, 578.856, 298.7773, 1.275757, 641.7537, 766.0828, 180.2988, 151.7758, 104.1067, 735.4946, 782.5079, 183.2542, 706.1401, 145.3874, 647.2465, 255.0496, 564.8231
72.2, 143.9044, 246.8784, 99.02787, 64.86679, 229.2374, 210.9595, 196.6879, 110.1073, 331.6194, 264.0454, 399.7534, 268.854, 62.38457, 1.475627, 674.4074, 218.0007, 134.2473, 75.42615, 518.0679, 57.64638, 252.174, 31.78732, 235.8587, 600.9163, 86.82137, 692.7075, 280.6545, 1.206596, 614.9121, 747.5579, 176.1582, 144.8889, 98.34241, 794.356, 784.5415, 175.5902, 754.8866, 137.5925, 618.4564, 238.449, 533.764
72.3, 135.719, 236.463, 106.3624, 61.87148, 218.6854, 201.4979, 186.7422, 105.2819, 311.7107, 251.0286, 407.4554, 257.4773, 59.36087, 1.408791, 642.9845, 208.2337, 127.3052, 72.00833, 494.3593, 55.10677, 313.9496, 30.06315, 224.8209, 572.7913, 81.50246, 652.2247, 301.6116, 1.141184, 589.1932, 738.4087, 225.0244, 138.3145, 92.89724, 748.6562, 746.6783, 168.2468, 750.6479, 130.2155, 590.947, 222.9288, 504.4128
72.40000000000001, 127.9992, 226.487, 122.4785, 59.01447, 208.6191, 192.4607, 177.2994, 100.668, 292.9972, 238.6535, 452.2079, 246.5821, 56.48372, 1.344982, 613.0257, 201.5584, 120.7221, 68.74538, 471.7356, 52.67904, 297.7076, 28.43251, 214.2996, 545.9827, 76.50939, 614.1077, 283.3169, 1.079318, 564.55, 703.2928, 215.9183, 132.0385, 87.75356, 705.5855, 710.6424, 161.2104, 715.4234, 123.2341, 682.1799, 268.0777, 476.6755
72.5, 120.7184, 216.9318, 159.9185, 56.28939, 199.0161, 183.8288, 168.3341, 96.25624, 420.7726, 226.8885, 431.4746, 236.1479, 53.74602, 1.284063, 584.4628, 220.3316, 114.4794, 67.68021, 494.2921, 50.35826, 282.3058, 26.89031, 204.2707, 520.4288, 71.82221, 695.8546, 375.8253, 1.020806, 540.9376, 752.7148, 275.1759, 126.0472, 82.89469, 664.9927, 676.3456, 154.4683, 681.8518, 116.6269, 651.836, 250.629, 450.4635
72.59999999999999, 113.8519, 207.7798, 151.2353, 53.69015, 470.9307, 175.5841, 159.8221, 92.03785, 395.5116, 215.7035, 411.692, 226.1552, 51.14102, 1.225903, 557.2307, 210.4601, 108.5595, 64.6134, 471.6715, 48.13973, 267.7008, 25.43176, 194.7111, 496.071, 67.42218, 655.1878, 370.013, 0.9654666, 540.881, 716.9186, 264.0403, 120.3278, 213.7393, 626.7353, 643.7041, 148.0082, 730.3536, 110.374, 622.8418, 234.3161, 509.4371
72.7, 107.3758, 199.0139, 143.0235, 51.21093, 449.2533, 198.8083, 151.7405, 88.00433, 371.7672, 205.0698, 466.2539, 216.5854, 48.66228, 1.170377, 531.9607, 243.9678, 102.9457, 114.5987, 468.584, 46.01894, 253.8514, 24.05232, 233.644, 500.9235, 63.29171, 616.8976, 369.8759, 0.9131268, 543.9555, 711.3802, 253.3554, 114.8679, 201.9047, 590.6788, 612.6379, 141.8183, 696.0814, 104.4564, 595.1373, 235.9877, 598.7196
72.8, 101.2682, 190.6178, 200.6485, 49.9783, 428.5737, 189.8917, 158.5609, 84.14757, 349.4482, 194.9604, 444.8767, 207.4205, 46.30368, 1.117367, 586.1328, 233.0374, 97.62228, 109.4058, 447.1398, 43.99157, 240.7185, 22.74771, 339.1996, 525.9834, 59.41428, 717.7776, 359.1151, 0.8636244, 547.0781, 713.2366, 243.1028, 109.6557, 190.7253, 572.3776, 583.071, 135.8872, 663.4175, 98.85601, 654.6221, 338.59, 699.246
72.90000000000001, 95.50797, 182.5759, 189.7537, 47.67048, 446.2413, 303.6902, 279.4691, 80.45983, 344.1637, 339.921, 424.4796, 198.6435, 44.05939, 1.066757, 685.887, 222.5967, 92.5741, 104.4483, 426.6771, 42.05352, 228.265, 21.51385, 323.3256, 548.0883, 55.7744, 744.9838, 363.5314, 0.8168057, 528.108, 679.3178, 321.3036, 104.6801, 180.165, 539.4483, 554.9311, 130.2041, 632.2863, 93.55589, 625.504, 316.5518, 856.6403
73, 90.07538, 192.2542, 189.9683, 45.46923, 425.7004, 290.0696, 265.3375, 76.93371, 323.502, 323.1637, 502.7223, 191.3224, 113.8229, 1.01844, 653.9292, 345.8775, 87.78697, 99.71539, 407.1508, 40.20086, 216.4558, 20.34693, 345.7583, 535.7896, 52.3575, 701.4459, 341.4808, 0.7725251, 621.9076, 647.0121, 308.3013, 99.93018, 170.1893, 508.4135, 528.1492, 124.7588, 602.616, 88.53993, 640.5743, 351.5907, 809.5343
73.09999999999999, 84.9518, 184.1433, 179.6534, 43.36963, 589.3027, 277.06, 251.9204, 73.56212, 339.5514, 307.2325, 479.6731, 183.2265, 108.306, 0.9723108, 623.4604, 330.3813, 216.4138, 95.19694, 388.518, 38.42981, 205.2575, 19.2433, 329.5774, 510.7128, 49.14994, 660.4523, 320.7677, 0.730645, 595.8961, 744.1361, 295.8252, 95.39583, 160.766, 479.1641, 502.6599, 119.5412, 574.3379, 83.7929, 801.2637, 408.1528, 765.0187
73.2, 80.11965, 176.3745, 169.8986, 41.36697, 562.1765, 264.6338, 239.1818, 70.33829, 319.1665, 292.0867, 457.6806, 405.8491, 155.9898, 0.9282714, 646.9395, 315.5793, 205.2227, 90.88324, 370.738, 36.73678, 194.6386, 18.19953, 494.6459, 498.4235, 46.13887, 717.247, 301.311, 0.6910353, 570.9726, 708.7479, 283.854, 91.06722, 151.8645, 451.5975, 478.4008, 114.5418, 547.3868, 79.30038, 765.6229, 381.5869, 722.9509
73.3, 75.56236, 168.9336, 514.7428, 39.45679, 577.6109, 303.842, 342.4519, 67.25574, 361.3959, 277.6876, 436.6965, 388.6754, 167.0839, 0.8862266, 616.7964, 301.4405, 282.851, 86.76501, 396.787, 35.11834, 184.5691, 17.21237, 471.4972, 475.0956, 43.31228, 737.3384, 283.0345, 0.653573, 814.2192, 801.1479, 344.4771, 86.93503, 143.4558, 425.6168, 455.3124, 109.7514, 521.7004, 75.04873, 731.5673, 356.7502, 683.1965
73.40000000000001, 71.2643, 232.7086, 1477.857, 37.63482, 551.0229, 290.2147, 325.1355, 64.30828, 339.6996, 263.9983, 416.6745, 372.2285, 227.7445, 0.8460862, 588.0578, 287.9352, 268.2244, 82.83339, 378.6285, 33.57121, 288.8544, 16.27876, 460.0175, 530.5639, 40.65885, 694.2473, 265.8666, 0.6181415, 870.7978, 763.0483, 330.5371, 82.99033, 135.5128, 401.1308, 433.3383, 105.1614, 497.2193, 71.02502, 699.0266, 390.9472, 645.6281
73.5, 67.21071, 222.891, 2517.3, 35.89697, 613.0201, 277.1985, 319.3565, 61.48999, 319.3058, 250.9838, 397.5704, 406.1986, 216.706, 0.8077639, 560.6582, 275.0349, 254.3541, 79.07993, 361.3011, 32.09223, 273.9106, 15.39579, 438.4894, 505.7317, 38.16797, 698.6879, 249.74, 0.5846309, 834.3764, 726.7607, 317.1612, 79.22462, 128.0095, 378.0535, 412.4247, 100.7634, 473.8871, 67.21705, 667.9333, 365.5012, 610.1255
73.59999999999999, 63.3877, 213.4876, 3630.387, 34.23938, 584.8022, 323.8242, 411.5168, 58.79522, 300.1364, 238.6109, 379.3423, 389.0102, 206.2025, 0.7711773, 534.5353, 262.7126, 270.8895, 75.49654, 344.7667, 30.67841, 259.7399, 14.56071, 422.4901, 482.0616, 35.8297, 722.3495, 234.5917, 0.552937, 799.4784, 733.819, 304.3266, 75.62979, 120.9217, 356.3038, 392.5204, 96.54932, 451.6497, 63.61324, 638.2231, 406.1168, 576.5752
73.7, 59.78214, 204.4808, 4421.671, 32.65833, 557.8832, 309.3007, 390.7081, 56.21854, 282.1177, 226.848, 361.9499, 421.954, 244.5448, 0.7362479, 509.6295, 250.9424, 256.8814, 72.07554, 328.9889, 29.32687, 332.2743, 13.77093, 444.875, 459.4995, 33.63467, 680.1343, 220.3621, 0.5229612, 766.04, 834.6217, 292.0113, 72.19807, 114.2263, 335.8055, 373.5768, 92.51147, 430.4558, 60.20264, 609.8345, 379.6834, 706.6856
73.8, 56.38167, 195.8541, 4309.138, 31.15028, 562.6376, 295.4285, 370.9516, 53.75478, 265.1809, 215.665, 345.3549, 423.858, 276.511, 0.7029005, 485.8841, 239.6995, 243.5977, 68.80955, 313.9331, 28.03488, 315.0842, 13.02398, 424.0555, 437.9933, 31.57412, 688.4933, 206.9957, 0.4946105, 734.0001, 794.9303, 280.1944, 68.92207, 107.9016, 316.4864, 355.5473, 88.64249, 410.2565, 56.9749, 582.7086, 354.9706, 780.7156
73.90000000000001, 53.17463, 187.5913, 4365.856, 29.71187, 561.0214, 282.1785, 352.1941, 51.399, 249.2608, 205.0332, 329.5208, 420.9844, 263.1089, 0.6710636, 463.2451, 228.9603, 311.0912, 65.69155, 299.5664, 26.7998, 298.7835, 12.31755, 404.2104, 417.4937, 29.6398, 648.2568, 194.44, 0.4677967, 703.3004, 757.1265, 268.8557, 65.79472, 101.9272, 298.2787, 338.3881, 84.93532, 391.005, 53.92022, 556.7892, 464.4854, 737.7847
74, 50.15, 179.6771, 4256.252, 28.33989, 535.197, 274.7452, 334.385, 49.14646, 234.2965, 194.9256, 314.4126, 403.1703, 250.3563, 0.6406687, 441.661, 218.7023, 295.0042, 62.71484, 285.8571, 25.61913, 395.9173, 11.64944, 385.2939, 397.9536, 27.82398, 674.0383, 203.2956, 0.4424365, 673.8846, 721.1204, 257.9759, 62.80927, 96.28352, 281.1185, 322.0569, 81.38318, 372.6569, 51.02931, 532.0228, 458.0096, 697.2145
74.09999999999999, 47.29742, 172.0968, 4156.451, 27.03125, 510.5614, 288.7715, 317.4765, 46.99264, 263.7697, 185.3163, 299.9972, 386.1101, 238.2219, 0.6116505, 421.0826, 208.9039, 343.1841, 59.87302, 436.9837, 24.49048, 446.1313, 11.01756, 367.2627, 379.3279, 26.11941, 676.264, 604.5693, 0.4184512, 645.6992, 686.8267, 247.5363, 59.95928, 90.95235, 264.9456, 306.5139, 77.9796, 355.1698, 48.2934, 508.358, 658.7136, 804.1934
74.2, 44.60709, 164.8363, 3944.993, 25.78304, 487.0597, 275.8201, 301.423, 191.3246, 290.0065, 176.1806, 286.2426, 376.8018, 226.6755, 0.5839466, 401.4629, 199.5444, 325.4376, 57.15997, 711.7944, 23.41156, 423.0509, 10.41996, 350.0754, 361.5741, 24.51926, 636.7421, 649.0016, 0.3957661, 618.6926, 654.1639, 237.5192, 57.23862, 85.91636, 249.7031, 291.7211, 74.71836, 338.5033, 45.70417, 485.7458, 1279.419, 759.9715
74.3, 42.06979, 157.8821, 3829.624, 24.59247, 464.6399, 263.4495, 286.1813, 360.9644, 306.8849, 167.4953, 273.1187, 360.8573, 215.6889, 0.5574975, 382.7574, 190.6043, 308.6088, 54.56985, 679.22, 22.38016, 401.1645, 9.854777, 333.6924, 344.6512, 23.01714, 640.5192, 615.3357, 0.3743109, 592.8156, 681.3835, 227.9075, 54.6414, 81.15921, 235.3375, 277.6422, 71.59351, 322.6189, 43.25376, 464.1394, 1758.254, 718.1813
74.40000000000001, 39.67682, 151.2213, 3834.426, 23.45688, 443.252, 251.6338, 271.7103, 345.1453, 288.4612, 159.2382, 260.5966, 345.5876, 205.2347, 0.5322464, 368.0292, 182.0647, 292.6503, 52.09711, 648.1364, 21.3942, 380.4104, 9.320248, 318.076, 328.5203, 21.60705, 603.0863, 594.7126, 0.3540188, 568.0209, 648.9796, 218.6847, 52.16204, 76.66547, 221.7984, 356.925, 68.59936, 307.4798, 40.93473, 443.4941, 1657.17, 859.1646
74.5, 37.41996, 144.8415, 3719.699, 22.37373, 422.8487, 240.348, 257.971, 330.0194, 271.1435, 151.3882, 248.6485, 371.9361, 195.2872, 0.508139, 350.8815, 173.9077, 277.5169, 49.73641, 618.4753, 20.45168, 360.73, 8.814711, 303.1906, 313.1444, 20.28334, 567.8411, 558.6393, 0.3348268, 544.2633, 618.1166, 209.8351, 49.79517, 72.42054, 209.0382, 339.6992, 65.73042, 293.0512, 38.74003, 423.7672, 1605.793, 811.9199
74.59999999999999, 88.03251, 163.6676, 3602.512, 21.34059, 403.3846, 229.5683, 244.9264, 315.5565, 254.8654, 143.9251, 237.2482, 356.1975, 185.8219, 0.4851235, 334.5327, 166.1162, 263.1662, 47.48268, 590.1716, 19.55068, 342.0678, 8.336595, 289.0017, 298.4882, 19.04073, 609.064, 524.7542, 0.3166752, 521.4993, 725.8704, 201.3437, 47.53571, 68.41065, 197.0121, 323.3048, 62.98146, 279.2996, 355.4052, 404.9177, 1501.276, 767.2731
74.7, 83.02513, 156.7627, 3466.308, 20.35516, 384.8164, 219.2722, 232.5415, 301.7273, 344.1593, 136.83, 226.3707, 341.1249, 176.8153, 0.4631505, 318.9457, 158.6737, 249.5575, 45.33108, 563.1632, 18.68938, 324.3711, 7.884412, 275.4768, 284.5179, 17.87424, 573.4694, 492.9243, 0.2995076, 499.6875, 691.3508, 193.1959, 45.37876, 64.62279, 185.6778, 384.3229, 60.34747, 332.1844, 336.3503, 386.9066, 1548.509, 725.0814
74.8, 78.30257, 150.1492, 3503.238, 19.41523, 367.1029, 209.4378, 220.7828, 288.5042, 323.4978, 130.0846, 215.9919, 336.7961, 168.2453, 0.4421728, 304.085, 151.5647, 236.6525, 43.27697, 537.3908, 17.86602, 307.5898, 7.456756, 262.5849, 271.2014, 16.77921, 539.955, 463.0252, 0.2832707, 478.7879, 658.4728, 185.3778, 43.31969, 61.04465, 174.9957, 365.7749, 57.82364, 316.5964, 318.317, 369.6967, 1482.776, 685.2097
74.90000000000001, 73.84865, 143.8146, 3313.019, 18.5187, 468.5282, 200.0445, 209.6187, 275.8607, 304.0767, 123.6717, 206.0889, 322.5445, 160.0906, 0.4221452, 289.9167, 144.7742, 224.4149, 41.31594, 512.7979, 17.07893, 291.6768, 7.052296, 250.2963, 258.5083, 15.75127, 508.3992, 434.9397, 0.2679141, 458.7625, 627.1583, 177.8761, 41.35405, 57.66464, 164.9281, 348.122, 55.40536, 340.0318, 301.2506, 353.2523, 1390.152, 647.5306
75, 69.64806, 137.7473, 3208.049, 17.66357, 489.1806, 191.0725, 199.0191, 263.7712, 285.8215, 117.575, 196.6399, 308.896, 152.3312, 0.4030247, 276.4085, 138.288, 212.8101, 39.44378, 489.3304, 16.32652, 276.587, 6.669775, 238.5828, 246.4092, 14.7863, 478.6876, 408.5577, 0.2533899, 439.5746, 786.7707, 170.6779, 39.4776, 54.47178, 155.4397, 401.4081, 53.08822, 363.9793, 285.0992, 337.5393, 1351.719, 611.9235
75.09999999999999, 65.68641, 131.9359, 3179.484, 16.84793, 480.1725, 182.5028, 188.9556, 252.2115, 268.6623, 111.7789, 187.6242, 320.6703, 144.9479, 0.3847702, 263.5297, 132.0923, 201.8054, 37.65644, 466.9368, 15.60725, 262.2779, 6.308001, 227.4175, 234.8764, 13.88045, 486.1857, 383.776, 0.2396532, 421.1892, 993.1069, 163.7711, 37.68629, 51.4557, 146.4971, 382.0356, 50.86798, 346.8994, 269.8137, 482.0083, 1299.203, 578.2743
75.2, 61.9501, 126.3697, 3087.501, 16.06996, 590.8536, 174.3176, 179.4008, 241.1584, 252.5332, 106.2685, 179.0219, 307.101, 137.9225, 0.3673426, 251.2509, 126.1742, 191.3698, 40.12455, 445.5681, 14.91968, 248.709, 5.965851, 252.5843, 223.8833, 13.0301, 457.7723, 360.4974, 0.2266611, 403.5729, 945.8785, 157.1437, 35.97627, 48.60663, 138.069, 363.5979, 48.7406, 330.621, 255.3478, 460.5682, 1214.641, 546.4755
75.3, 58.42632, 121.0384, 3061.286, 15.3279, 619.35, 166.4994, 170.3293, 230.5898, 237.3725, 101.0297, 170.8139, 294.1059, 131.2375, 0.3507043, 239.5443, 120.5213, 181.4738, 38.30637, 425.1772, 14.26239, 235.8422, 5.642259, 240.7637, 213.4048, 12.23184, 454.8635, 446.7095, 0.2143734, 386.6933, 976.6021, 150.7845, 34.34384, 45.9153, 130.1258, 346.0501, 46.70218, 435.8896, 241.6574, 440.0817, 1175.813, 658.6341
75.40000000000001, 55.10297, 115.9319, 2907.337, 14.62012, 679.1626, 159.0319, 161.7164, 220.4843, 223.1219, 96.04917, 162.9823, 281.6607, 124.8766, 0.3348196, 298.7425, 115.1216, 172.0896, 36.57058, 405.7195, 13.63406, 223.641, 5.336219, 375.7563, 203.4167, 11.48248, 550.8226, 863.8867, 0.2027518, 370.5198, 930.1587, 153.0104, 32.78548, 43.37299, 122.6396, 329.3492, 44.74902, 415.4352, 228.7011, 420.5065, 1099.281, 622.4164
75.5, 84.03227, 111.0409, 2947.464, 13.94501, 647.9001, 151.8993, 153.539, 210.8216, 209.7268, 91.31419, 155.5097, 269.7422, 118.824, 0.3196544, 284.8231, 109.9638, 163.1906, 34.91344, 387.1523, 13.03341, 212.071, 5.046779, 358.1714, 193.8961, 10.77903, 518.6318, 836.7663, 0.1917602, 355.0227, 885.9239, 157.9343, 31.29783, 40.97145, 247.7553, 313.4543, 42.87754, 395.9407, 216.4394, 428.7916, 1580.952, 652.2257
75.59999999999999, 160.4166, 106.3563, 2846.092, 13.30108, 618.0766, 145.0866, 145.7752, 201.5824, 211.9057, 86.81262, 148.3798, 258.328, 113.0648, 0.3051761, 271.5522, 105.0372, 154.7518, 33.33139, 369.4348, 12.45923, 201.0996, 4.773038, 341.4095, 184.8211, 10.11868, 622.0954, 808.1363, 0.1813645, 340.1737, 843.7927, 151.5431, 29.87768, 38.70288, 233.5018, 298.3264, 41.08433, 377.361, 204.8351, 409.7186, 1478.051, 616.3604
