 , C001, C002, C003, C004, C006, C007, C008, C009, C010, C015, C016, C017, C018, C019, C023, C024, C026, C027, C028, C030, C032, C034, C035, C036, C037, C039, C040, C043, C045, C048, C049, C052, C055, C059, C061, C062, C063, C065, C071, C073, C074, C077, C079, C080, C082, C083, C084, C088, C089, C093, C095, C096, C099, C100, C102, C103, C106, C108, C109, C111, C112, C114, C117
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
446.5, 310.1807, 202.2758, 267.5192, 455.0377, 1291.072, 76.17429, 185.24, 925.6468, 1809.143, 824.2618, 1645.632, 353.6023, 1545.106, 311.9156, 1656.809, 168.2572, 518.1703, 430.6683, 146.7632, 712.9852, 705.9709, 104.7191, 2609.592, 1076.927, 1075.673, 415.263, 650.2554, 694.0685, 365.0021, 2217.799, 295.7284, 591.2117, 886.7257, 984.8699, 1009.95, 2141.462, 345.4028, 672.813, 680.7172, 586.889, 480.7116, 1301.287, 357.2006, 853.652, 433.524, 281.0149, 0.00419994, 334.6115, 368.7227, 717.8326, 949.4674, 1555.269, 433.8716, 1008.657, 700.1616, 2161.846, 1356.09, 1626.412, 1658.173, 1855.832, 34.96864, 725.7904, 2814.182
446.6, 296.6449, 193.3725, 256.0244, 434.8757, 1229.782, 72.5116, 175.439, 884.9746, 1733.132, 855.8276, 1610.44, 413.6693, 1541.622, 295.894, 1596.629, 159.68, 541.6125, 442.359, 140.0366, 682.1556, 675.0063, 100.0098, 2532.294, 1023.314, 1028.561, 396.6623, 617.962, 691.2823, 346.9209, 2175.318, 348.4511, 565.0394, 900.6497, 936.1224, 959.7786, 2143.007, 328.4901, 663.0397, 753.5948, 614.3633, 459.6253, 1336.134, 366.0344, 817.0418, 414.4446, 313.9756, 0.004026419, 320.0692, 353.2218, 651.0141, 908.2889, 1551.771, 450.0608, 965.5558, 668.5798, 2207.199, 1393.193, 1557.708, 1603.944, 1775.418, 33.40047, 689.3163, 2766.693
446.7, 283.6999, 184.861, 263.116, 415.6071, 1171.401, 69.02502, 166.1565, 919.8081, 1753.896, 816.6503, 1623.052, 495.4276, 1518.106, 280.6953, 1702.463, 151.5401, 587.7278, 457.9312, 133.6182, 693.2596, 645.4, 95.51236, 2546.855, 972.3687, 983.5119, 450.3502, 625.5516, 660.4103, 329.7354, 2204.415, 331.9956, 540.0258, 860.0879, 889.7878, 912.0996, 2192.462, 312.4056, 682.7389, 715.9052, 630.3251, 439.4639, 1275.829, 348.3387, 782.0016, 396.2049, 300.4393, 0.003860067, 306.1589, 378.9165, 590.4153, 868.8963, 1523.104, 429.8317, 1009.872, 638.4226, 2272.878, 1329.361, 1506.741, 1579.121, 1809.101, 31.90262, 654.6752, 3035.869
446.8, 271.3197, 176.7241, 251.8104, 397.1922, 1115.791, 223.6129, 157.3652, 980.1508, 1866.347, 779.2663, 1713.535, 474.2537, 1656.124, 266.2773, 1660.724, 143.8151, 619.1992, 518.5079, 127.4941, 786.1756, 617.0921, 91.21714, 2537.515, 923.9601, 940.436, 430.1779, 638.4303, 698.694, 313.4012, 2227.426, 316.3172, 516.1194, 864.4406, 896.241, 866.7892, 2243.45, 386.147, 738.7928, 751.0261, 602.4612, 507.7532, 1254.078, 331.4986, 748.4642, 378.7679, 287.4866, 0.003700588, 292.8531, 362.9871, 535.4573, 1046.517, 1536.375, 506.5718, 976.7909, 609.6257, 2253.89, 1315.264, 1653.194, 1547.835, 1827.837, 30.47194, 621.7749, 3215.781
446.9, 259.4798, 168.9454, 240.9906, 379.5933, 1062.822, 219.9555, 149.039, 1104.641, 1787.933, 774.4825, 1642.203, 453.9847, 1779.158, 401.3626, 1591.566, 136.4839, 592.18, 550.4956, 121.6506, 752.1813, 590.0259, 87.11508, 2433.102, 877.9615, 941.0508, 410.9091, 657.8522, 667.491, 297.8762, 2122.182, 301.3792, 493.2714, 892.5332, 851.8804, 952.2823, 2210.134, 449.3748, 744.9819, 816.8014, 575.8289, 564.7391, 1263.512, 315.4725, 771.5765, 362.0982, 275.0923, 0.003547698, 280.1257, 347.7273, 485.6149, 1001.129, 1532.291, 600.0163, 935.0511, 582.1276, 2160.209, 1351.827, 1583.359, 1483.256, 1833.82, 29.10542, 873.0454, 3076.018
447, 248.1566, 161.5091, 230.6357, 450.983, 1012.367, 241.6158, 141.1534, 1056.104, 1826.177, 764.7169, 1679.47, 434.582, 1710.121, 380.7466, 1525.287, 129.5264, 677.9142, 522.9086, 116.0749, 748.5387, 564.1468, 83.19749, 2332.985, 834.2529, 982.3392, 439.3166, 625.1816, 733.9064, 360.727, 2075.613, 287.1467, 471.4349, 977.657, 1056.614, 1009.747, 2120.019, 462.9289, 707.2269, 775.9505, 550.374, 539.9669, 1381.364, 346.5305, 738.4861, 580.2729, 263.2324, 0.003401125, 267.9513, 333.109, 440.4121, 957.7101, 1488.329, 619.9151, 895.0948, 692.5175, 2309.966, 1289.891, 1687.41, 1550.704, 1871.261, 27.80018, 829.1711, 2997.335
447.1, 237.3274, 154.4001, 220.7257, 431.0007, 964.3069, 229.9981, 133.685, 1047.576, 1857.544, 810.8177, 1724.06, 416.0086, 1703.236, 361.1894, 1461.769, 122.9236, 707.6744, 496.7041, 110.7548, 757.874, 539.4028, 79.45608, 2325.954, 792.7203, 1031.273, 419.6385, 619.8933, 780.1761, 342.8575, 1977.542, 273.5862, 450.565, 1048.219, 1004.315, 998.2564, 2133.907, 465.2691, 671.3852, 737.1427, 526.0443, 516.2814, 1414.149, 329.7777, 932.8496, 554.7351, 251.8837, 0.003260607, 256.3061, 319.1052, 399.4169, 916.1741, 1500.608, 592.0514, 856.846, 735.9264, 2406.525, 1264.278, 1710.328, 1637.255, 1829.798, 26.55348, 787.5016, 2899.01
447.2, 226.9709, 147.604, 211.2415, 411.9037, 918.5287, 218.9391, 126.6117, 1047.839, 1779.499, 890.5444, 1691.315, 398.2289, 1697.2, 342.6369, 1400.896, 116.6574, 676.7945, 493.3112, 105.6786, 725.9348, 515.7441, 75.88292, 2285.472, 753.2554, 986.1049, 400.8419, 589.1078, 766.4716, 325.8733, 2037.131, 260.6662, 430.619, 1098.886, 954.6053, 1058.332, 2132.268, 493.5625, 759.0632, 724.7798, 502.7901, 493.6348, 1350.323, 313.8349, 892.8428, 530.3212, 343.6725, 0.003125895, 245.167, 353.2572, 362.2377, 876.4395, 1430.379, 565.4401, 883.0479, 702.7314, 2306.5, 1299.638, 1638.079, 1568.945, 1844.67, 25.36268, 747.9263, 2792.567
447.3, 217.0663, 141.1071, 202.1649, 393.653, 874.9238, 252.8439, 119.9127, 1001.798, 1717.655, 880.2267, 1621.675, 440.1474, 1738.81, 325.0373, 1342.558, 110.7106, 701.7285, 468.5899, 100.835, 720.375, 493.1231, 72.47044, 2307.584, 715.7552, 971.2936, 382.8871, 699.0894, 732.2416, 309.7305, 1993.714, 279.6061, 411.556, 1049.396, 907.3558, 1005.758, 2146.874, 469.3951, 720.5945, 763.4349, 480.5639, 471.9816, 1360.705, 387.5768, 854.5518, 506.9817, 328.8558, 0.002996748, 234.5119, 338.4064, 570.6437, 1030.894, 1363.436, 540.0249, 875.6156, 718.5919, 2210.632, 1265.662, 1617.724, 1554.167, 1803.484, 24.22529, 710.3397, 2916.8
447.4, 207.5939, 134.8961, 193.4782, 376.2108, 833.3888, 240.6864, 113.5681, 957.7794, 1645.488, 856.3539, 1554.167, 448.1151, 1679.439, 308.3416, 1286.649, 105.067, 671.108, 445.1075, 96.21339, 689.226, 471.4943, 69.21143, 2212.632, 680.1219, 928.7528, 365.7367, 690.5333, 699.5403, 294.3873, 1899.513, 266.4018, 393.3369, 1002.136, 862.445, 972.5435, 2059.339, 446.4111, 684.0754, 830.4572, 459.3203, 451.2782, 1329.759, 368.8397, 817.903, 484.6694, 344.7148, 0.002872937, 224.32, 324.18, 769.4011, 986.1843, 1299.627, 515.7521, 932.2975, 722.0479, 2118.749, 1238.96, 1621.175, 1489.324, 1725.339, 23.1389, 674.6421, 2790.031
447.5, 198.5349, 128.9586, 185.1649, 359.5416, 793.8256, 229.1134, 107.5592, 954.8868, 1622.07, 867.796, 1645.534, 463.6383, 1726.883, 292.5036, 1370.757, 99.71103, 668.8524, 518.2062, 91.80362, 659.4238, 450.8141, 66.09897, 2294.216, 646.2626, 888.0752, 436.6279, 656.2396, 743.4536, 279.8041, 1857.097, 281.2144, 375.9243, 1089.211, 819.7571, 1068.202, 2146.507, 424.5526, 649.4071, 861.4012, 439.0157, 431.483, 1303.252, 351.0084, 782.8259, 463.339, 329.8532, 0.002754241, 378.3754, 372.9113, 697.7824, 943.4133, 1414.448, 549.7538, 931.4724, 689.4789, 2095.613, 1328.89, 1565.115, 1427.186, 1729.524, 22.10123, 640.7384, 2820.595
447.6, 189.8712, 123.2823, 177.2087, 343.6109, 756.1406, 218.0969, 101.8683, 962.597, 1553.919, 870.2483, 1577.033, 458.5728, 1769.853, 277.4791, 1344.983, 94.62811, 639.6665, 492.2374, 87.59595, 630.9102, 431.041, 63.12648, 2213.394, 614.089, 849.1792, 573.3514, 663.2999, 710.2516, 265.9434, 1769.352, 267.9341, 359.2826, 1040.157, 779.1821, 1088.278, 2084.617, 403.7643, 659.8973, 818.3198, 419.6086, 412.5561, 1330.674, 334.0392, 749.2531, 442.9474, 315.6324, 0.00264045, 361.9311, 357.2343, 632.8303, 902.4974, 1461.304, 644.6985, 908.1127, 658.379, 2008.51, 1268.004, 1577.938, 1468.609, 1715.605, 21.1101, 608.5385, 2726.899
447.7, 181.5855, 117.8559, 184.1551, 328.386, 874.09, 207.6102, 96.47846, 1024.704, 1639.495, 830.4108, 1674.513, 519.9291, 1691.312, 263.2263, 1388.163, 89.80429, 672.7328, 467.5699, 83.58115, 653.5686, 627.2983, 60.28767, 2202.883, 583.5171, 866.743, 566.8492, 672.6254, 678.5323, 341.9472, 1883.787, 284.7518, 343.3776, 993.3124, 943.058, 1034.215, 2053.409, 456.1798, 667.776, 777.3929, 439.96, 394.4594, 1316.245, 317.8903, 717.1202, 423.4532, 302.0247, 0.002531359, 346.2015, 342.2164, 573.9241, 1050.122, 1392.914, 615.7208, 869.3076, 722.851, 2314.551, 1209.907, 1747.809, 1553.544, 1853.401, 20.16342, 577.9568, 3340.638
447.8, 173.6614, 246.624, 214.9512, 313.8358, 832.5946, 197.6276, 91.37379, 979.6795, 1705.412, 862.9753, 1706.636, 527.9364, 1720.424, 249.7056, 1405.982, 85.22638, 736.9236, 444.1386, 79.75035, 747.0817, 718.9628, 57.57652, 2210.863, 554.4672, 890.5809, 569.0947, 639.2211, 684.6047, 325.0081, 1974.276, 312.5854, 328.1766, 948.5774, 912.9123, 982.8387, 2110.379, 433.8429, 783.2521, 738.513, 420.5113, 377.1565, 1274.368, 302.5222, 686.3653, 404.817, 343.5795, 0.002426776, 331.1555, 327.8298, 520.5011, 1062.925, 1327.725, 588.0457, 832.1607, 732.6706, 2334.465, 1154.473, 1839.344, 1506.462, 1858.026, 19.25918, 548.9119, 3442.605
447.9, 166.0832, 254.3976, 205.7152, 299.9302, 951.7756, 188.1251, 86.53922, 936.6331, 1648.098, 823.4708, 1635.592, 678.3673, 1644.077, 236.8795, 1424.259, 80.88184, 805.0872, 421.8815, 76.09513, 714.7778, 852.1154, 54.98728, 2289.861, 526.8635, 851.5751, 733.063, 607.4757, 654.0308, 327.0355, 1931.209, 297.8236, 313.6486, 905.8571, 867.7264, 934.0142, 2242.069, 488.5305, 743.5576, 701.5776, 401.9222, 360.6126, 1279.204, 287.8969, 656.9294, 387.001, 328.7669, 0.002326513, 374.0927, 410.9856, 472.0509, 1123.001, 1328.25, 561.6144, 809.4994, 699.6224, 2367.824, 1101.578, 1761.645, 1646.099, 1921.784, 18.3955, 521.3267, 3666.098
448, 158.8356, 324.2833, 196.876, 286.6408, 958.5161, 179.0795, 81.96043, 895.4781, 1578.854, 812.7751, 1567.505, 684.7344, 1571.118, 224.7121, 1385.572, 76.75876, 845.9952, 400.7398, 72.60744, 683.8707, 831.2606, 52.51449, 2379.317, 500.634, 814.2778, 700.2273, 577.3069, 652.9025, 436.8203, 1839.961, 283.759, 299.7638, 865.0607, 824.7772, 887.6152, 2208.894, 494.2153, 705.8747, 666.4894, 409.1112, 344.7944, 1353.685, 377.6826, 628.7559, 369.969, 314.5929, 0.002230393, 357.8345, 393.7079, 863.9824, 1106.943, 1266.087, 536.3712, 774.9082, 927.6122, 2308.212, 1082.695, 1687.229, 1727.651, 1866.375, 17.57055, 495.1278, 3542.473
448.1, 151.9043, 347.9374, 188.4166, 273.9402, 966.3738, 170.4688, 77.62392, 856.1315, 1621.813, 775.5686, 1502.253, 655.4697, 1521.62, 213.1697, 1425.473, 72.84586, 809.0796, 380.6575, 69.2796, 654.3001, 867.368, 159.4102, 2358.079, 475.7104, 778.614, 668.8624, 548.6364, 623.7444, 415.1814, 1800.508, 270.3586, 286.4936, 826.1016, 832.8813, 843.5211, 2302.551, 470.0159, 670.1016, 633.1561, 408.729, 329.6701, 1365.323, 359.4238, 601.7907, 457.5721, 301.03, 0.002138244, 430.3398, 377.1566, 783.5598, 1058.935, 1291.592, 512.2626, 753.0565, 885.771, 2379.179, 1033.089, 1710.409, 1690.801, 1855.818, 16.7826, 470.2455, 3480.389
448.2, 145.2755, 332.6226, 228.5633, 261.8024, 1043.999, 162.2721, 73.51685, 818.5138, 1620.339, 740.0652, 1510.497, 646.7311, 1533.078, 202.2202, 1451.18, 69.13244, 773.7748, 361.5817, 66.10429, 640.9868, 1070.215, 171.7963, 2467.276, 452.0275, 829.1093, 638.9023, 550.3881, 688.8049, 414.8441, 1943.075, 257.5909, 273.8108, 788.8972, 791.6567, 801.6175, 2533.524, 447.0015, 636.1414, 601.4899, 390.6608, 315.2092, 1303.702, 342.0477, 575.9819, 437.4343, 288.0518, 0.002049903, 411.6371, 395.0969, 710.6231, 1045.192, 1231.145, 489.2376, 793.2552, 845.817, 2497.301, 985.756, 1638.157, 1785.544, 1974.307, 16.02998, 446.6136, 3867.116
448.3, 138.9359, 419.5384, 274.3611, 296.3819, 1268.586, 154.4696, 69.62708, 782.549, 1719.252, 706.1871, 1508.226, 619.0906, 1465.045, 191.8331, 1564.634, 65.60831, 767.6294, 343.4617, 63.07451, 623.6472, 1105.898, 164.0706, 2378.892, 493.3994, 792.7959, 610.2843, 523.0544, 658.0435, 443.3752, 1949.207, 245.4263, 261.6895, 836.1377, 781.6366, 761.7955, 2630.356, 425.114, 603.9023, 571.4074, 373.3914, 301.3826, 1244.861, 325.5117, 551.28, 501.524, 275.6331, 0.001965211, 393.7473, 450.8143, 644.4757, 1119.413, 1173.527, 467.2475, 862.1166, 807.6652, 2470.035, 1012.225, 1664.379, 1839.818, 2040.515, 15.31111, 424.1693, 3853.089
448.4, 132.873, 410.8788, 265.5014, 318.2219, 1268.762, 147.0422, 65.94312, 748.1644, 1647.018, 741.3342, 1554.964, 592.6315, 1429.489, 181.9796, 1610.539, 62.26382, 734.1333, 326.2498, 60.1836, 636.1816, 1057.392, 156.6923, 2344.801, 518.3825, 758.0729, 582.9482, 497.0782, 716.3201, 486.7862, 2021.102, 233.8361, 250.1048, 798.4813, 827.5206, 793.4302, 2622.145, 456.9211, 573.2971, 647.2993, 431.215, 288.1625, 1257.767, 309.7751, 527.6375, 505.0532, 318.1257, 0.001884018, 376.6349, 431.8623, 584.4855, 1154.812, 1189.959, 446.2458, 825.277, 771.2343, 2561.711, 1138.446, 1677.046, 1893.057, 2117.998, 14.62448, 402.853, 3843.557
448.5, 127.0746, 408.3816, 255.8044, 304.122, 1313.28, 139.972, 62.45407, 715.2906, 1750.584, 719.9398, 1490.233, 567.3032, 1366.053, 172.6322, 1578.056, 59.08983, 789.351, 309.9005, 57.42519, 608.6731, 1078.768, 167.872, 2475.792, 526.7344, 724.8708, 556.8365, 472.392, 684.3299, 462.6721, 1925.607, 222.7933, 239.033, 816.0277, 786.5613, 754.015, 2560.119, 434.5479, 544.2429, 614.9258, 412.1528, 275.5223, 1201, 294.7992, 505.0089, 546.527, 304.4105, 0.00180618, 360.2663, 413.707, 530.0795, 1104.728, 1134.269, 426.1881, 790.0116, 736.4467, 2455.235, 1224.38, 1643.263, 1838.714, 2090.812, 13.96865, 382.6078, 3676.509
448.6, 121.5293, 438.4279, 284.2679, 379.3546, 1351.977, 133.2417, 59.14963, 683.8613, 1801.324, 726.161, 1452.387, 543.0574, 1334.897, 163.7649, 1623.175, 56.07764, 754.907, 340.5751, 54.7932, 582.354, 1221.566, 317.2013, 2480.272, 500.5113, 693.1228, 531.8944, 475.0642, 681.5731, 499.3741, 2032.514, 237.0804, 228.4513, 856.8888, 863.2296, 840.9405, 2521.551, 413.2702, 516.6611, 680.3925, 393.9333, 263.4366, 1205.666, 280.5474, 748.7198, 746.033, 309.8765, 0.001731557, 344.609, 396.315, 480.7377, 1056.816, 1081.184, 407.032, 756.2532, 703.2283, 2442.586, 1299.659, 1718.378, 1883.908, 2000.217, 13.34222, 363.3802, 3516.721
448.7, 116.226, 419.13, 272.0534, 362.5461, 1287.795, 126.835, 56.02003, 792.1757, 1735.602, 692.9194, 1470.54, 519.8479, 1327.988, 155.3531, 1633.056, 53.21899, 752.1241, 323.5079, 52.28185, 564.9206, 1167.987, 302.9367, 2462.038, 475.5938, 662.7653, 508.0695, 451.4713, 676.2354, 474.6365, 1950.461, 276.9799, 218.338, 844.3066, 833.3209, 874.1242, 2497.891, 393.0343, 490.4771, 698.8758, 376.5192, 251.881, 1326.065, 266.9845, 716.6098, 713.2, 296.5169, 0.001660018, 329.6322, 379.6541, 435.9889, 1084.76, 1085.17, 388.7368, 832.1216, 671.5082, 2461.354, 1240.113, 1704.578, 1913.765, 2048.494, 12.74389, 345.1187, 3482.014
448.8, 111.1541, 462.5859, 260.3638, 346.4822, 1358.404, 120.7364, 53.05602, 794.3065, 1662.681, 661.1995, 1423.428, 497.6303, 1287.635, 147.3733, 1668.126, 50.50608, 830.209, 307.2959, 49.8856, 540.4934, 1116.758, 289.3135, 2365.998, 551.6466, 718.1064, 485.3119, 429.05, 646.0353, 581.5322, 1923.026, 263.8996, 208.6724, 816.6017, 792.0745, 893.4718, 2547.023, 373.7893, 465.6202, 663.9227, 411.3129, 240.8323, 1346.945, 254.0773, 685.8768, 681.812, 305.3445, 0.001591434, 315.3063, 363.6936, 395.4054, 1037.714, 1118.28, 371.264, 796.5638, 641.2189, 2576.283, 1183.294, 1784.822, 1981.125, 1980.616, 12.17238, 327.775, 3468.842
448.9, 106.3035, 442.2247, 249.1765, 331.1302, 1364.24, 114.931, 50.24883, 759.4052, 1703.784, 708.3985, 1432.434, 476.3622, 1395.224, 139.8035, 1598.66, 47.93145, 793.9822, 308.874, 47.59918, 594.0342, 1067.776, 276.303, 2395.814, 586.0781, 702.8124, 463.5735, 407.7423, 651.7277, 552.7247, 1898.066, 251.437, 199.4347, 779.8251, 802.3693, 913.6978, 2585.39, 355.4867, 442.0229, 656.9683, 393.1305, 230.2682, 1438.134, 241.7942, 656.4619, 651.8054, 479.6803, 0.001525684, 301.603, 348.4041, 358.5996, 992.7081, 1074.066, 354.5766, 790.1337, 612.2958, 2677.014, 1129.079, 1777.661, 1991.808, 1930.127, 11.62651, 311.3029, 3362.758
449, 101.6646, 422.7597, 268.6278, 316.4583, 1342.269, 109.4048, 47.59016, 770.7281, 1762.492, 675.97, 1372.804, 456.0031, 1442.833, 132.6225, 1604.446, 45.48808, 759.3362, 332.3046, 45.41755, 582.3553, 1020.942, 263.8776, 2342.094, 556.9007, 696.5024, 442.8089, 387.4927, 713.0836, 525.3442, 1833.157, 239.5629, 190.606, 767.4958, 843.4523, 959.5485, 2522.414, 414.9442, 419.6216, 699.1844, 375.7519, 220.1676, 1459.31, 277.5725, 628.3085, 623.1193, 513.9348, 0.00146265, 288.4953, 333.7574, 325.2199, 1002.803, 1086.647, 338.6392, 803.1599, 584.6773, 2583.908, 1097.405, 1772.909, 2038.783, 1962.13, 11.10512, 295.6586, 3216.606
449.1, 97.22816, 404.1516, 257.0854, 302.4366, 1278.548, 104.1443, 45.07217, 868.8459, 1741.226, 645.0259, 1414.732, 436.5141, 1478.516, 239.6738, 1581.213, 124.8385, 726.202, 381.5568, 43.33592, 570.1309, 976.1627, 252.011, 2245.721, 529.1758, 665.9969, 422.9744, 390.6003, 748.4826, 499.3201, 1778.848, 228.2496, 182.1681, 794.8193, 849.6162, 911.881, 2419.567, 431.8288, 398.3556, 721.3679, 359.1415, 282.0381, 1427.68, 291.5845, 601.3624, 595.6958, 491.7777, 0.001402221, 275.9572, 319.7264, 294.9472, 959.311, 1035.791, 464.282, 768.8395, 558.3046, 2643.986, 1101.749, 1702.078, 1965.907, 1877.111, 10.60711, 280.8004, 3076.807
449.2, 92.9853, 386.3624, 290.7184, 289.0361, 1256.255, 99.1367, 42.68741, 916.8438, 1676.375, 615.4985, 1356.856, 417.8581, 1564.504, 285.3687, 1546.367, 126.1373, 694.5135, 389.379, 41.34969, 622.5538, 933.3473, 240.678, 2177.991, 502.8313, 727.0416, 404.0284, 469.5391, 715.056, 474.5852, 1899.808, 217.4706, 174.1037, 759.0236, 807.5633, 866.5815, 2466.023, 474.9313, 496.0722, 685.29, 389.7772, 269.6665, 1401.253, 277.4881, 575.572, 569.4792, 599.4228, 0.001344288, 263.964, 306.2853, 267.4924, 1072.008, 1006.147, 480.1207, 735.9858, 533.1215, 2575.831, 1051.27, 1815.265, 1952.389, 1948.716, 10.13143, 266.689, 3394.367
449.3, 88.92758, 432.5118, 325.9355, 276.2294, 1196.617, 188.8925, 40.42882, 1048.587, 1744.521, 587.3227, 1360.155, 508.9626, 1605.517, 270.7107, 1558.931, 140.3389, 664.2079, 412.847, 39.4545, 662.4763, 892.4099, 229.8546, 2250.281, 501.3857, 695.1985, 385.9309, 499.1437, 683.1223, 451.0755, 1810.045, 207.2006, 166.3963, 724.8401, 767.5919, 823.5323, 2403.036, 461.3409, 483.3262, 732.8932, 372.5468, 257.8376, 1338.01, 336.8261, 550.8877, 544.4163, 595.0735, 0.001288748, 351.4667, 293.4092, 377.2437, 1173.381, 970.1866, 490.7721, 766.5132, 509.0743, 2468.769, 1208.993, 1785.193, 1870.931, 1864.277, 9.677084, 688.263, 3670.447
449.4, 85.04694, 459.2638, 390.639, 263.9901, 1139.81, 262.9739, 196.9404, 1143.24, 1688.901, 634.3177, 1360.192, 533.6193, 1674.901, 439.7313, 1524.459, 166.2733, 635.2247, 465.4259, 37.64617, 633.8308, 853.2679, 219.518, 2284.323, 518.6377, 664.7502, 469.0601, 561.2487, 677.1236, 428.7305, 1827.003, 197.4156, 159.0302, 801.6112, 729.5989, 782.6217, 2325.963, 449.5654, 657.0602, 953.736, 356.0781, 372.1856, 1277.621, 320.5425, 527.262, 520.4565, 649.5876, 0.001235504, 336.1919, 281.0744, 425.5867, 1205.136, 1077.442, 468.713, 757.9269, 486.1118, 2366.156, 1256.791, 1709.782, 1792.872, 1856.895, 9.243114, 972.6887, 3895.179
449.5, 81.33564, 439.0488, 382.8659, 252.2931, 1085.701, 365.8748, 186.5203, 1239.628, 1632.837, 704.8459, 1443.512, 510.8131, 1719.638, 417.1444, 1558.104, 157.7973, 607.5062, 517.4649, 108.6218, 606.424, 815.8428, 209.6462, 2364.501, 492.8177, 696.8876, 448.0497, 584.0966, 781.8511, 407.4924, 1740.679, 188.0928, 151.9901, 864.8462, 693.4864, 820.8593, 2406.175, 452.7198, 623.7609, 906.0366, 404.1993, 452.7758, 1356.407, 322.3029, 504.6495, 497.5511, 621.5822, 0.001184459, 355.9519, 269.2582, 385.9716, 1152.87, 1027.017, 447.6455, 921.5086, 464.185, 2324.283, 1247.663, 1637.556, 1813.515, 1776.435, 8.828605, 923.8068, 3725.888
449.6, 77.78629, 456.5989, 400.4282, 241.1144, 1120.855, 348.2825, 176.6515, 1185.16, 1719.628, 715.6385, 1444.035, 488.9816, 1663.413, 395.7177, 1549.558, 149.7533, 580.9971, 491.5332, 130.2061, 585.8147, 780.0592, 200.2184, 2301.091, 468.2832, 682.2709, 427.9805, 744, 903.1739, 387.3063, 1813.193, 179.2101, 145.2616, 825.8968, 659.1613, 804.5152, 2396.043, 539.662, 592.1492, 860.7227, 453.9055, 432.9149, 1318.581, 328.1712, 483.0068, 475.6539, 594.7842, 0.001135523, 340.4821, 257.9387, 350.0439, 1182.859, 1046.716, 615.4322, 1007.649, 443.2473, 2397.53, 1190.499, 1681.079, 1810.48, 1827.486, 8.432685, 877.3815, 3678.256
449.7, 74.39184, 491.914, 406.9869, 230.4311, 1165.168, 331.536, 167.3049, 1133.085, 1647.378, 682.8786, 1427.21, 536.2247, 1745.09, 375.3916, 1569.299, 142.1194, 555.6448, 466.901, 124.2384, 592.128, 745.8451, 191.2145, 2343.549, 444.9701, 693.2473, 508.2754, 738.6606, 1016.302, 368.1202, 1727.522, 170.747, 138.8311, 788.7015, 626.5352, 764.5493, 2382.327, 513.2374, 562.1396, 879.9681, 433.8403, 413.9252, 1288.363, 363.1053, 462.2922, 454.7203, 569.1415, 0.001088609, 325.6847, 247.0951, 477.7981, 1262.973, 1014.16, 733.121, 1017.442, 423.254, 2474.763, 1135.954, 1754.073, 1800.045, 1878.252, 8.05452, 833.2893, 4099.323
449.8, 71.14551, 470.2619, 449.5531, 220.221, 1109.854, 315.5947, 158.4528, 1083.298, 1639.496, 698.6772, 1435.952, 550.7314, 1672.695, 356.1095, 1520.554, 134.8747, 583.673, 443.5032, 118.5441, 587.8455, 713.1317, 182.6155, 2253.192, 422.8177, 662.8844, 485.5085, 759.8437, 970.915, 349.8846, 1730.423, 162.6835, 132.6852, 753.1814, 595.524, 726.5687, 2285.192, 488.1066, 533.6508, 912.537, 414.6621, 395.7684, 1362.395, 492.4929, 442.4661, 434.708, 544.6043, 0.001043633, 387.1406, 425.2426, 433.3229, 1208.198, 1038.594, 700.1689, 1000.377, 404.1626, 2371.901, 1083.908, 1720.494, 1724.943, 1796.867, 7.693314, 791.4129, 3957.894
449.9, 68.04084, 449.5629, 465.0971, 210.4634, 1075.348, 300.42, 150.0691, 1035.699, 1678.669, 666.6937, 1376.176, 557.1281, 1730.623, 337.8179, 1473.568, 127.9992, 558.204, 502.9023, 126.1035, 562.4271, 681.853, 174.4033, 2382.015, 401.768, 633.8513, 566.8083, 722.1079, 974.0605, 546.4465, 1776.47, 155.0008, 126.8114, 836.0811, 566.0477, 727.1091, 2342.694, 464.2064, 506.6058, 912.3546, 522.6464, 378.4081, 1300.905, 468.6837, 423.4902, 415.5765, 521.125, 0.001000515, 449.6057, 407.3656, 468.8463, 1155.798, 989.9875, 668.698, 1122.84, 385.9323, 2273.315, 1142.559, 1655.135, 1683.88, 1777.508, 7.348306, 751.641, 3845.596
