 , C03, C06, C08, C09, C11, C12, C14, C18
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
240.5154486980314, 49.57082, 463.5498, 392.1818, 470.5373, 75.34039, 641.5752, 103.8641, 307.8659
240.6153720252844, 47.33969, 485.8137, 391.6441, 463.7147, 72.01483, 632.4939, 99.35647, 295.3302
240.7152953525375, 45.20899, 466.1248, 390.1317, 461.5267, 68.83606, 662.4297, 95.04445, 302.2598
240.8152186797905, 43.17419, 462.2654, 374.2762, 468.6416, 65.7976, 645.8702, 90.91956, 306.5642
240.9151420070435, 51.21812, 451.3173, 375.6161, 449.7768, 62.89326, 643.0515, 86.9737, 294.0815
241.0150653342965, 48.91286, 449.7064, 381.9633, 432.5305, 60.11712, 624.3105, 83.19908, 293.0515
241.1149886615496, 46.71135, 446.8488, 391.0655, 449.7994, 57.46352, 654.137, 79.58828, 281.119
241.2149119888026, 44.60893, 440.7592, 387.6912, 431.6931, 54.92705, 643.0002, 85.91129, 313.2863
241.3148353160556, 42.60114, 446.8119, 390.3622, 462.0147, 52.50254, 631.9609, 82.18279, 300.5298
241.4147586433087, 40.68371, 445.1994, 381.1611, 445.7368, 50.18505, 642.928, 78.61609, 295.5873
241.5146819705617, 38.85259, 432.8166, 365.6701, 427.794, 47.96986, 642.5374, 75.20419, 316.8295
241.6146052978147, 37.10388, 431.6767, 376.2051, 441.9476, 45.85244, 631.5107, 109.8382, 303.9287
241.7145286250677, 35.43388, 420.2161, 365.225, 424.1574, 43.82849, 646.55, 105.0713, 316.5427
241.8144519523208, 47.36633, 409.2959, 373.3984, 407.0833, 41.89388, 632.197, 100.5113, 305.7382
241.9143752795738, 45.23443, 425.263, 358.2229, 431.5052, 40.04466, 621.3309, 96.14912, 293.289
242.0142986068268, 43.19848, 408.0281, 344.2053, 414.1353, 53.21579, 609.0095, 91.9763, 309.0473
242.1142219340798, 41.25417, 427.1427, 357.0299, 398.0999, 58.58266, 631.9352, 87.98457, 296.4634
242.2141452613328, 39.39737, 411.61, 350.7759, 428.5147, 55.99679, 606.1622, 84.16608, 284.3919
242.3140685885859, 37.62415, 394.9284, 336.5199, 411.2652, 53.52506, 635.6538, 80.51331, 292.6585
242.4139919158389, 35.93073, 403.5716, 339.8017, 409.0032, 51.16244, 618.0996, 77.01907, 280.742
242.5139152430919, 37.83785, 406.867, 345.1747, 402.3319, 48.9041, 604.4374, 73.67648, 282.3583
242.6138385703449, 36.13482, 391.76, 333.5569, 400.6378, 50.91733, 579.7859, 70.47896, 284.6274
242.713761897598, 34.50843, 407.1295, 322.8643, 408.6263, 52.91835, 596.663, 67.4202, 273.0378
242.813685224851, 32.95525, 411.5326, 325.3664, 412.006, 50.5825, 576.0662, 64.4942, 261.9202
242.913608552104, 31.47197, 394.8542, 325.7733, 420.5058, 48.34977, 579.697, 70.52755, 277.1628
243.0135318793571, 30.05546, 394.4864, 335.0572, 405.1848, 46.21558, 566.5879, 67.46669, 272.2766
243.1134552066101, 28.7027, 378.4988, 321.4399, 408.0014, 44.17561, 589.7645, 64.53867, 276.8922
243.2133785338631, 27.41082, 363.1591, 319.1779, 417.743, 42.22567, 581.845, 61.73772, 280.8348
243.3133018611161, 26.1771, 374.7064, 315.6094, 401.1451, 40.36181, 558.1149, 59.05833, 295.8868
243.4132251883692, 24.9989, 359.5204, 307.5772, 389.0696, 38.58022, 562.6602, 56.49523, 283.8388
243.5131485156222, 23.87373, 360.6557, 307.0404, 373.4079, 36.87727, 547.6061, 75.68702, 272.2814
243.6130718428752, 22.7992, 368.7205, 304.3236, 398.4111, 35.24949, 536.2402, 72.40224, 261.1946
243.7129951701282, 21.77303, 353.7772, 312.2376, 382.3734, 33.69356, 541.7426, 83.57073, 277.7926
243.8129184973812, 20.79305, 345.297, 311.3986, 386.4497, 32.20631, 529.8397, 79.9438, 266.4814
243.9128418246343, 19.85719, 349.8105, 300.2698, 380.9706, 30.7847, 529.2054, 79.34279, 280.8173
244.0127651518873, 18.96344, 336.0004, 304.8159, 389.1475, 29.42585, 520.535, 75.89935, 282.9847
244.1126884791403, 18.10992, 347.2307, 311.7974, 396.8853, 35.26418, 516.8522, 72.60535, 274.558
244.2126118063933, 17.29481, 333.1583, 299.1255, 385.0956, 33.7076, 507.9989, 69.45432, 272.705
244.3125351336464, 16.51639, 331.5634, 286.9686, 400.2487, 32.39502, 487.2806, 66.44003, 301.5674
244.4124584608994, 15.77301, 318.126, 275.3057, 394.8798, 30.96509, 508.3598, 78.84425, 295.3061
244.5123817881524, 15.06309, 305.2331, 283.411, 387.7738, 29.59827, 494.275, 123.847, 300.5041
244.6123051154055, 14.38512, 319.5592, 274.594, 386.6774, 28.29179, 480.3003, 118.4721, 288.2681
244.7122284426585, 13.73766, 328.1779, 272.0283, 371.112, 27.04297, 492.6654, 113.3305, 293.6025
244.8121517699115, 13.11934, 314.8776, 275.5217, 388.3706, 25.84928, 496.2794, 108.412, 281.6476
244.9120750971645, 12.52886, 302.1164, 264.3241, 407.7097, 24.70828, 483.2539, 103.707, 270.1794
245.0119984244176, 11.96495, 294.7801, 266.9013, 391.2977, 56.25627, 466.7923, 99.20615, 284.6784
245.1119217516706, 11.42642, 313.1683, 280.1011, 375.5463, 53.77309, 467.8397, 94.90066, 273.0868
245.2118450789236, 10.91213, 301.7118, 268.7173, 381.5243, 51.39952, 448.7592, 90.78201, 261.9672
245.3117684061766, 10.42099, 294.024, 258.3354, 374.8771, 49.13071, 479.638, 86.84212, 251.3003
245.4116917334296, 9.951956, 282.1079, 259.002, 359.7867, 61.95747, 460.0763, 83.07321, 280.4991
245.5116150606827, 9.50403, 291.8381, 259.6139, 363.2013, 59.22263, 441.3125, 79.46787, 269.0777
245.6115383879357, 9.076265, 293.3071, 255.7258, 373.4469, 56.60852, 434.8554, 76.019, 258.1213
245.7114617151887, 8.667754, 288.5701, 260.5966, 371.1243, 54.10979, 442.4465, 74.52885, 247.6111
245.8113850424417, 8.277629, 290.1599, 250.0056, 384.1516, 51.72135, 432.6588, 71.29434, 251.664
245.9113083696948, 7.905063, 283.7228, 252.3439, 390.8906, 49.43834, 445.2301, 68.7885, 274.5043
246.0112316969478, 7.549266, 285.1457, 242.0883, 375.1556, 47.25611, 438.5105, 65.80311, 264.3159
246.1111550242008, 7.209483, 282.5079, 247.7759, 377.8297, 45.1702, 420.6262, 62.94728, 253.5534
246.2110783514539, 6.884993, 274.0044, 248.8374, 362.6204, 43.17636, 432.5121, 62.02505, 243.2292
246.3110016787069, 6.575108, 262.8996, 238.7243, 367.4505, 41.27053, 424.4986, 59.33319, 235.9386
246.4109250059599, 6.27917, 271.2948, 229.0221, 379.6065, 39.44883, 413.1364, 56.75816, 226.3316
246.5108483332129, 5.996552, 269.516, 235.8007, 364.3257, 37.70754, 396.2869, 84.38839, 260.9449
246.610771660466, 5.726655, 273.2319, 245.5468, 364.1499, 36.04311, 380.1247, 93.64614, 254.2742
246.710694987719, 5.468905, 263.2751, 246.0419, 349.4913, 34.45215, 400.6604, 89.58195, 243.9205
246.810618314972, 5.222757, 270.9026, 240.211, 335.4228, 32.93142, 402.681, 85.69414, 238.573
246.910541642225, 4.987687, 259.9236, 230.4484, 352.3795, 31.47781, 395.7755, 81.97505, 262.0759
247.0104649694781, 4.763197, 249.3895, 226.1992, 361.4365, 30.08836, 379.6341, 78.41737, 263.0818
247.1103882967311, 4.548812, 239.2824, 220.1704, 355.8958, 28.76024, 381.0684, 75.0141, 252.3696
247.2103116239841, 4.344076, 253.5957, 220.9565, 344.0903, 27.49075, 387.4508, 71.75852, 242.0936
247.3102349512371, 4.148554, 252.2478, 224.3226, 336.5102, 26.2773, 375.4755, 68.64423, 232.2359
247.4101582784901, 3.961833, 242.0248, 235.4466, 363.3714, 25.1174, 360.162, 78.1475, 253.8108
247.5100816057432, 3.783516, 253.9386, 239.0287, 348.7442, 24.00871, 360.9783, 74.75594, 243.4761
247.6100049329962, 3.613224, 243.647, 229.3142, 353.8631, 22.94895, 346.2561, 71.51157, 243.5714
247.7099282602492, 3.450598, 234.4649, 224.8587, 339.6186, 21.93597, 346.8546, 68.408, 233.6536
247.8098515875023, 3.29529, 240.2377, 230.107, 329.1174, 20.96771, 347.6024, 65.43913, 227.1329
247.9097749147553, 3.146973, 230.5015, 220.7551, 322.1005, 20.04218, 347.254, 80.534, 232.0341
248.0096982420083, 3.005332, 247.1718, 220.2744, 319.4828, 19.15751, 351.9378, 77.03886, 222.5861
248.1096215692613, 2.870065, 237.1545, 211.3221, 337.9144, 18.31189, 337.5843, 73.69541, 228.1866
248.2095448965144, 2.740887, 227.5432, 213.7039, 342.1211, 17.50359, 331.5328, 70.49707, 251.3336
248.3094682237674, 2.617523, 226.6497, 205.0186, 330.9305, 16.73097, 330.9859, 67.43753, 241.0998
248.4093915510204, 2.499712, 217.4641, 204.506, 345.7025, 15.99246, 324.6302, 64.51077, 231.2826
248.5093148782734, 2.387203, 214.6042, 196.6672, 331.7865, 15.28654, 324.522, 61.71104, 224.196
248.6092382055265, 2.279758, 205.9068, 198.8688, 334.0392, 14.61179, 327.7163, 59.03281, 227.5363
248.7091615327795, 2.177149, 197.5619, 210.0218, 329.542, 13.96681, 314.3506, 56.47081, 245.1408
248.8090848600325, 2.079158, 224.3885, 212.023, 322.4914, 13.35031, 306.6257, 54.02, 235.1591
248.9090081872855, 1.985578, 217.6328, 206.3416, 309.5097, 12.76102, 311.2638, 51.67556, 225.5838
249.0089315145385, 1.896209, 214.6798, 197.9555, 302.7842, 12.19774, 298.5691, 49.43287, 216.3985
249.1088548417916, 1.810863, 205.9793, 192.0837, 327.9438, 11.65933, 295.0068, 47.28751, 235.2693
249.2087781690446, 1.729358, 211.9174, 192.7319, 314.7427, 11.14468, 282.9752, 45.23525, 225.6895
249.3087014962976, 1.651522, 203.3289, 198.8989, 341.7255, 10.65275, 282.2367, 43.27206, 235.0066
249.4086248235507, 1.577189, 195.0885, 190.8154, 327.9696, 10.18253, 283.9756, 78.12344, 242.8911
249.5085481508037, 1.506202, 200.3555, 183.0603, 314.7674, 17.66114, 280.5544, 74.73292, 233.001
249.6084714780567, 1.43841, 192.2356, 191.5928, 318.3981, 16.88157, 295.4443, 71.48955, 223.5136
249.7083948053097, 1.373669, 184.4447, 191.7807, 308.0484, 16.13641, 283.3948, 68.38694, 236.074
249.8083181325628, 1.311841, 195.5926, 184.197, 307.4172, 15.42414, 271.8368, 65.41898, 226.4614
249.9082414598158, 1.252797, 190.3933, 176.7109, 295.0423, 14.74331, 260.7501, 62.57983, 217.2403
250.0081647870688, 1.19641, 197.0201, 187.6453, 301.2536, 14.09253, 273.0192, 59.8639, 208.3947
250.1080881143218, 1.142561, 190.2167, 181.969, 294.3845, 13.47048, 289.8355, 57.26583, 199.9092
250.2080114415749, 1.091136, 188.3028, 181.1754, 290.6458, 12.87589, 278.0148, 54.78052, 199.768
250.3079347688279, 1.042025, 183.4431, 173.8121, 278.9461, 12.30754, 275.8059, 53.14788, 201.2925
250.4078580960809, 0.9951249, 185.6564, 182.9565, 286.4697, 11.76428, 264.5574, 60.08597, 203.0022
250.5077814233339, 0.9503356, 189.7502, 176.5927, 274.9381, 11.245, 260.8555, 58.95919, 198.3658
250.6077047505869, 0.9075621, 206.2424, 170.0931, 286.4102, 10.74864, 250.2167, 56.40039, 190.2887
250.70762807784, 0.8667139, 199.4322, 173.7049, 284.7857, 10.27419, 260.4873, 57.32512, 191.9243
250.807551405093, 0.8277041, 191.3497, 176.4452, 285.4906, 9.820679, 249.8635, 54.83723, 184.1095
250.907474732346, 0.7904502, 183.5947, 170.2621, 282.842, 9.387189, 239.673, 52.45732, 194.3472
251.0073980595991, 0.754873, 188.6715, 172.5181, 283.0413, 8.972834, 247.2101, 50.1807, 186.4337
251.1073213868521, 0.7208971, 181.0251, 165.5067, 271.6477, 8.576768, 237.1278, 48.00288, 183.8366
251.2072447141051, 0.6884504, 174.4622, 158.7803, 261.825, 8.198185, 227.4568, 45.91958, 176.3511
251.3071680413581, 0.6574641, 167.3916, 153.9733, 267.592, 7.836313, 242.309, 47.73277, 185.7873
251.4070913686112, 0.6278724, 160.6077, 163.5654, 275.3139, 7.490414, 240.8096, 45.66119, 179.7065
251.5070146958642, 0.5996127, 159.9133, 169.5313, 265.8502, 7.159783, 230.9884, 54.42776, 191.8185
251.6069380231172, 0.5726248, 173.8515, 162.6413, 255.1486, 6.843746, 221.5677, 52.06563, 187.9265
251.7068613503702, 0.5468516, 166.8058, 156.0313, 276.2788, 6.54166, 226.2787, 49.806, 180.2744
251.8067846776233, 0.5222385, 167.9348, 167.6788, 267.9037, 6.252908, 228.8345, 47.64445, 172.934
251.9067080048763, 0.4987332, 161.1288, 165.0286, 257.1194, 5.976901, 219.5017, 45.5767, 182.8312
252.0066313321293, 0.4762858, 154.5987, 158.3216, 278.1387, 5.713078, 210.5495, 43.59869, 186.8494
252.1065546593823, 0.4548487, 159.2582, 151.8872, 266.9424, 5.460899, 217.2294, 41.70653, 179.2413
252.2064779866353, 0.4343765, 152.8039, 146.5494, 270.6463, 5.219852, 220.6388, 39.89649, 171.9429
252.3064013138884, 0.4148258, 151.9315, 157.0026, 267.7517, 4.989446, 211.6402, 38.165, 192.865
252.4063246411414, 0.396155, 150.6644, 150.6217, 258.8547, 4.769209, 216.826, 40.30165, 185.0118
252.5062479683944, 0.3783245, 144.5584, 148.6627, 255.618, 4.558693, 228.5851, 41.94771, 177.4785
252.6061712956475, 0.3612966, 139.5271, 142.6208, 255.3918, 4.357471, 231.5503, 40.1272, 176.5152
252.7060946229005, 0.3450351, 136.6346, 147.95, 271.6765, 4.16513, 222.1067, 38.3857, 169.3278
252.8060179501535, 0.3295055, 131.0971, 141.9371, 267.4986, 3.981279, 213.0483, 36.71978, 169.6868
252.9059412774065, 0.3146748, 140.8983, 140.7054, 256.7306, 3.805543, 217.2509, 35.12616, 179.3008
253.0058646046596, 0.3005117, 135.188, 134.9869, 265.5596, 3.637564, 208.3905, 33.6017, 172
253.1057879319126, 0.286986, 129.7092, 139.6962, 254.8697, 3.477, 218.7966, 32.1434, 171.7748
253.2057112591656, 0.2740691, 124.4524, 141.1817, 248.5401, 3.323524, 209.8732, 32.01572, 164.7805
253.3056345864186, 0.2617336, 126.0778, 135.4439, 265.4713, 3.176822, 201.3137, 30.62625, 173.1858
253.4055579136717, 0.2499533, 128.9002, 134.3134, 261.5235, 3.036595, 193.1032, 29.29709, 166.134
253.5054812409247, 0.2387032, 123.6762, 133.2531, 254.9745, 2.902558, 188.8427, 51.02934, 181.2754
253.6054045681777, 0.2279595, 118.6639, 127.8375, 259.2483, 2.774438, 196.8204, 48.81469, 173.8942
253.7053278954307, 0.2176993, 114.8954, 126.2713, 257.4319, 2.651973, 198.3254, 48.34903, 171.7312
253.8052512226838, 0.2079009, 110.2389, 121.1395, 250.1436, 2.534913, 194.9176, 46.2507, 164.7386
253.9051745499368, 0.1985436, 127.3618, 122.5288, 240.0743, 2.423021, 186.968, 44.24344, 158.0307
254.0050978771898, 0.1896074, 127.5932, 130.8082, 236.1191, 2.316067, 181.0261, 42.3233, 151.596
254.1050212044428, 0.1810734, 122.4222, 125.492, 249.1142, 2.213835, 177.8227, 40.48649, 162.8744
254.2049445316959, 0.1729235, 122.0319, 122.7509, 239.0863, 2.116115, 174.3764, 38.72939, 156.2424
254.3048678589489, 0.1651404, 122.1529, 122.9687, 237.9189, 2.022709, 172.0906, 37.04856, 149.8805
254.4047911862019, 0.1577076, 117.2024, 122.985, 233.8539, 1.933425, 181.7173, 35.44067, 156.0491
254.5047145134549, 0.1506094, 112.4524, 117.9867, 228.0262, 1.848083, 174.3061, 33.90256, 149.695
254.604637840708, 0.1438307, 118.193, 113.1915, 225.8331, 1.766508, 167.1971, 32.4312, 143.5997
254.704561167961, 0.137357, 113.403, 110.3356, 238.9299, 1.688533, 160.3781, 31.0237, 160.8424
254.804484495214, 0.1311747, 108.807, 115.0029, 235.295, 1.614, 169.0727, 29.67729, 154.2932
254.904407822467, 0.1252707, 113.9649, 119.2572, 225.8234, 1.542757, 172.2468, 33.52644, 148.0106
255.0043311497201, 0.1196324, 115.8466, 114.4104, 233.7757, 1.474659, 165.2219, 32.07141, 148.0771
255.1042544769731, 0.1142479, 111.1516, 122.2325, 224.3652, 1.409567, 158.4834, 30.67953, 159.9536
255.2041778042261, 0.1091058, 107.4632, 117.2648, 225.08, 1.347348, 152.0198, 31.64363, 153.4405
255.3041011314791, 0.1041951, 103.1079, 113.5361, 221.5943, 1.287875, 150.7575, 30.27031, 151.5399
255.4040244587322, 0.09950536, 102.0278, 111.248, 226.7169, 1.231028, 149.2089, 28.95659, 148.9429
255.5039477859852, 0.09502675, 97.89283, 106.7267, 222.5899, 1.17669, 143.1235, 40.23158, 158.823
255.6038711132382, 0.09074971, 100.9052, 102.3892, 213.6297, 1.12475, 141.4388, 38.48555, 152.356
255.7037944404912, 0.08666518, 96.81575, 103.3923, 245.1265, 1.075103, 135.6704, 36.81529, 152.2273
255.8037177677443, 0.08276448, 92.89204, 107.6931, 235.2591, 1.027647, 144.3727, 43.65461, 146.0289
255.9036410949973, 0.07903936, 93.02587, 106.5165, 231.591, 0.9822865, 144.8957, 41.76002, 150.0735
256.0035644222503, 0.07548189, 91.72389, 106.3594, 222.2685, 0.9389279, 143.666, 39.94765, 147.9616
256.1034877495034, 0.07208455, 102.0174, 102.0368, 219.4014, 0.8974831, 137.8067, 41.97511, 141.9369
256.2034110767564, 0.06884011, 102.0233, 97.88983, 212.9991, 0.8578677, 132.1864, 40.15341, 136.1574
256.3033344040094, 0.0657417, 97.88854, 99.482, 218.4848, 0.820001, 142.5191, 38.41077, 130.6133
256.4032577312624, 0.06278275, 93.92136, 95.69702, 232.2963, 0.7838057, 136.7066, 36.74376, 140.2233
256.5031810585155, 0.05995698, 93.90539, 97.42347, 222.9454, 0.7492082, 131.1311, 35.1491, 134.5137
256.6031043857685, 0.05725839, 94.84523, 97.62957, 218.0717, 0.7161377, 125.7831, 33.62365, 129.0365
256.7030277130215, 0.05468126, 91.00138, 93.66175, 209.2934, 0.684527, 123.7441, 32.16439, 132.238
256.8029510402745, 0.05222012, 96.28513, 94.46634, 225.2487, 0.6543117, 118.6973, 30.76847, 127.5129
256.9028743675275, 0.04986976, 97.30341, 93.93237, 216.1815, 0.62543, 117.5533, 29.43314, 127.1279
257.0027976947806, 0.04762518, 93.35994, 90.11481, 213.0134, 0.5978232, 125.6771, 28.15575, 132.271
257.1027210220336, 0.04548163, 94.09579, 86.91185, 214.1173, 0.571435, 127.2888, 26.93381, 137.7953
257.2026443492866, 0.04343456, 90.28231, 93.46886, 207.5032, 0.5462115, 122.0974, 37.29902, 134.9229
257.3025676765396, 0.04147962, 86.62339, 89.67014, 213.2352, 0.5221015, 124.4051, 35.68026, 148.1023
257.4024910037926, 0.03961267, 83.11275, 86.02581, 209.4774, 0.4990556, 119.3314, 34.13175, 146.4192
257.5024143310457, 0.03782976, 80.16003, 89.19474, 201.045, 0.4770271, 114.4645, 32.65045, 146.5764
257.6023376582987, 0.03612709, 76.91133, 85.56973, 197.0459, 0.4559708, 112.9188, 31.23344, 140.6081
257.7022609855517, 0.03450105, 79.12731, 82.09204, 190.7145, 0.435844, 108.3135, 29.87792, 134.8828
257.8021843128047, 0.0329482, 75.92047, 78.75569, 209.0048, 0.4166057, 106.1555, 33.76564, 149.378
257.9021076400578, 0.03146524, 72.8436, 76.11484, 217.5961, 0.3982165, 101.8261, 42.72303, 145.2866
258.0020309673108, 0.03004903, 69.89143, 79.15074, 208.837, 0.380639, 97.67316, 40.86887, 161.779
258.1019542945638, 0.02869656, 78.21342, 78.50507, 204.1913, 0.3638374, 99.17672, 39.09518, 155.1917
258.2018776218169, 0.02740496, 75.04362, 91.00884, 200.1567, 0.3477774, 95.13187, 37.39847, 157.5573
258.3018009490699, 0.0261715, 72.00228, 87.3101, 192.0995, 0.3324263, 103.6929, 38.62409, 151.1418
258.4017242763229, 0.02499355, 73.57993, 83.76169, 184.3667, 0.3177529, 99.46387, 36.94782, 144.9876
258.5016476035759, 0.02386862, 71.12623, 80.35748, 195.1537, 0.3037271, 110.7955, 35.34431, 139.0839
258.601570930829, 0.02279432, 71.80365, 80.17277, 192.7374, 0.2903204, 106.2768, 33.81038, 133.4207
258.701494258082, 0.02176838, 68.89362, 76.91442, 184.9789, 0.2775055, 103.2237, 32.34303, 127.988
258.801417585335, 0.02078861, 66.10153, 81.40456, 202.2425, 0.2652563, 99.01382, 39.6377, 122.7766
258.9013409125881, 0.01985294, 63.4226, 80.07816, 194.1013, 0.2535478, 104.229, 37.91744, 135.3767
259.0012642398411, 0.01895938, 61.18739, 76.82365, 199.4457, 0.242356, 99.97811, 40.33328, 129.8644
259.1011875670941, 0.01810604, 58.70761, 73.70142, 193.0054, 0.2316583, 100.1791, 38.58284, 124.5765
259.2011108943471, 0.01729111, 56.32833, 70.70609, 214.1374, 0.2214328, 96.09336, 36.90836, 133.4479
259.3010342216002, 0.01651286, 56.57285, 74.95645, 205.5175, 0.2116586, 92.17426, 35.30655, 128.0141
259.4009575488532, 0.01576964, 54.28009, 71.9101, 197.2445, 0.2023159, 88.41501, 51.22422, 123.6446
259.5008808761062, 0.01505986, 63.12809, 68.98756, 199.5472, 0.1933856, 93.30832, 49.00111, 118.61
259.6008042033592, 0.01438204, 60.56966, 66.1838, 191.5146, 0.1848494, 94.16391, 46.87449, 124.0047
259.7007275306123, 0.01373472, 58.11492, 66.02197, 191.9688, 0.1766901, 90.32351, 44.84016, 126.1288
259.8006508578653, 0.01311654, 62.41896, 63.33874, 184.2412, 4.962041, 86.63973, 42.89412, 120.993
259.9005741851183, 0.01252618, 59.88927, 60.76455, 207.9281, 4.743014, 86.46179, 41.03253, 116.0664
260.0004975123713, 0.01196239, 61.04918, 63.43285, 200.2554, 8.778093, 82.93552, 39.25174, 130.1918
260.1004208396243, 0.01142398, 58.575, 60.85484, 192.1942, 8.390624, 79.55305, 37.54823, 127.1769
260.2003441668774, 0.0109098, 58.48408, 69.73957, 195.4914, 8.020258, 76.30854, 38.23785, 121.9985
260.3002674941304, 0.01041876, 64.95927, 66.90524, 191.9487, 7.66624, 73.19636, 36.57835, 117.0309
260.4001908213834, 0.009949825, 62.32663, 64.67546, 184.222, 7.327848, 83.26136, 34.99087, 116.1259
260.5001141486364, 0.009501996, 59.80069, 65.4691, 193.7622, 7.004393, 79.86561, 33.47228, 111.3974
260.6000374758895, 0.009074322, 57.37711, 62.80833, 186.2701, 6.695216, 76.60835, 32.0196, 126.4896
260.6999608031425, 0.008665898, 55.05175, 60.25571, 197.9756, 6.399685, 73.48394, 30.62996, 121.3391
260.7998841303955, 0.008275856, 54.2564, 58.61808, 190.0062, 6.1172, 70.48695, 29.30064, 116.3984
260.8998074576485, 0.00790337, 58.14022, 56.23575, 200.8729, 5.847184, 67.6122, 28.02901, 111.6589
260.9997307849015, 0.007547649, 57.79189, 57.36167, 192.7869, 5.589086, 64.85468, 26.81256, 107.1123
