 , C000, C001, C002, C004, C005, C007, C009, C010, C011, C012, C015, C016, C017, C018, C019, C021, C022, C024, C025, C030, C040, C042, C045, C047, C049, C050, C053, C060, C062, C065, C067, C068, C074, C092, C094, C100, C110
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
352.2, 4155.562, 1475.977, 695.2465, 1104.164, 215.2482, 1782.619, 737.3088, 448.447, 0.8934823, 217.7705, 3.785015, 756.1154, 1124.702, 698.3478, 2297.226, 1276.708, 1784.439, 0.0258563, 689.9864, 50.7149, 308.1329, 636.7529, 1678.963, 927.5281, 2658.506, 1513.264, 1718.453, 758.3885, 276.614, 1865.162, 770.4011, 393.7303, 2388.388, 2897.969, 1066.268, 2086.705, 990.2208
352.3, 4158.961, 1410.845, 658.7588, 1174.339, 209.8925, 1820.178, 700.322, 428.0478, 0.8567362, 208.3161, 3.61743, 909.2866, 1141.85, 669.2984, 2337.244, 1293.742, 1774.64, 0.02479699, 662.041, 48.24145, 295.4363, 814.4843, 1751.461, 970.939, 2625.291, 1573.962, 1637.586, 720.782, 262.8879, 1841.883, 770.8706, 432.8999, 2272.534, 2775.538, 1017.945, 1991.195, 946.3504
352.4, 4203.363, 1403.97, 798.7485, 1193.9, 215.3714, 1746.786, 781.656, 408.5765, 0.8215014, 199.2722, 3.457266, 989.2245, 1093.955, 641.4574, 2266.164, 1240.637, 1797.195, 0.02378108, 719.1285, 45.88864, 283.2628, 781.1809, 1945.402, 929.1121, 2665.278, 1505.575, 1684.322, 823.1262, 249.843, 1823.216, 766.312, 411.4908, 2311.27, 2975.809, 971.8115, 1993.29, 904.4236
352.5, 4055.422, 1459.509, 769.8206, 1153.85, 203.2713, 1745.58, 742.4446, 389.991, 0.7877157, 190.6209, 3.304193, 943.0264, 1115.955, 655.7729, 2354.641, 1189.712, 1767.02, 0.0228068, 690.0027, 43.65058, 271.591, 749.2393, 1865.898, 889.0869, 2682.292, 1505.059, 1796.062, 782.3095, 237.4454, 1808.928, 923.6112, 391.1405, 2412.369, 2902.893, 927.7689, 1956.708, 926.7783
352.6, 4110.039, 1431.839, 765.722, 1161.59, 205.8473, 1831.475, 738.984, 372.2509, 0.7553195, 182.3452, 3.157898, 1069.315, 1130.445, 717.8708, 2337.822, 1309.234, 1755.827, 0.02187242, 662.0566, 41.52168, 260.4001, 795.712, 1935.322, 1019.432, 2688.877, 1573.325, 1711.542, 828.4349, 225.6629, 1857.978, 917.8033, 371.7966, 2295.351, 2993.596, 1007.467, 1982.192, 910.3696
352.7, 4119.103, 1615.456, 796.4191, 1105.802, 194.2823, 1861.625, 752.4866, 584.3229, 0.7242557, 174.4288, 3.01808, 1013.753, 1183.937, 688.0093, 2385.697, 1255.494, 1894.365, 0.02097633, 686.0751, 39.4966, 249.6703, 763.1762, 1853.556, 975.5155, 2574.6, 1540.553, 1875.753, 839.2222, 214.4652, 1981.864, 1063.394, 353.4094, 2539.507, 3135.121, 961.8087, 2005.638, 1008.569
352.8, 4222.732, 1544.169, 754.6218, 1075.544, 183.367, 1769.74, 833.7591, 557.7429, 0.6944694, 166.856, 2.884452, 1158.508, 1150.298, 761.0885, 2552.315, 1203.959, 1811.197, 0.02011695, 658.2881, 37.57029, 239.3826, 731.9708, 1807.794, 1098.43, 2465.18, 1570.981, 1787.483, 875.9839, 203.823, 1958.502, 1008.149, 335.9315, 2610.715, 3002.671, 1004.704, 1980.706, 1129.221
352.9, 4200.871, 1533.854, 788.2575, 1052.216, 173.0649, 1825.006, 791.9339, 532.3719, 0.6659081, 159.612, 2.756741, 1133.093, 1167.924, 729.4293, 2546.945, 1318.344, 1857.232, 0.01929278, 753.5967, 35.73792, 229.5188, 756.9942, 1892.895, 1051.111, 2499.546, 1574.14, 1703.367, 863.8011, 193.709, 1872.235, 1110.747, 319.318, 2620.916, 2875.817, 959.1711, 1890.047, 1079.193
353, 4239.054, 1466.168, 746.8885, 1012.74, 216.0333, 1863.349, 752.2068, 508.1551, 0.6385214, 152.6826, 2.634684, 1112.921, 1118.935, 699.087, 2473.446, 1308.498, 1846.214, 0.01850237, 723.075, 33.99493, 220.0615, 726.0416, 1974.372, 1142.679, 2421.795, 1556.721, 1623.209, 896.9288, 184.0969, 1789.768, 1053.042, 303.5261, 2493.782, 2879.38, 915.7014, 1803.538, 1062.107
353.1, 4275.938, 1401.469, 707.6906, 1046.309, 203.896, 1771.379, 714.4727, 485.0399, 0.6122611, 146.0539, 2.518032, 1055.094, 1072.001, 670.0068, 2456.011, 1254.788, 1781.437, 0.01774434, 727.3854, 32.33694, 210.9938, 696.3545, 1906.256, 1093.453, 2435.629, 1489.084, 1546.824, 852.4524, 174.9617, 1752.175, 998.3347, 288.5152, 2372.816, 2981.427, 874.2017, 1820.394, 1151
353.2, 4204.237, 1381.677, 670.5499, 1070.953, 273.3466, 1763.131, 678.6315, 462.9761, 0.5870808, 139.7131, 2.406544, 1000.271, 1027.036, 687.7261, 2450.354, 1237.193, 1917.539, 0.01701737, 790.6364, 30.75982, 202.2998, 667.8813, 1904.497, 1046.349, 2451.261, 1522.856, 1474.033, 810.1815, 166.2798, 1737.01, 1037.554, 274.2467, 2257.717, 2855.47, 879.1785, 1804.449, 1100.007
353.3, 4174.959, 1388.402, 635.3583, 1019.518, 257.9893, 1739.764, 644.5882, 441.916, 0.562936, 133.6475, 2.299993, 948.2962, 1025.683, 705.9024, 2378.622, 1186.409, 1852.933, 0.01632019, 758.6145, 29.25962, 193.9641, 640.5724, 1824.033, 1001.273, 2423.509, 1576.509, 1404.667, 770.0067, 158.0287, 1931.262, 1019.416, 260.6838, 2313.271, 2734.834, 839.334, 1721.857, 1051.272
353.4, 4066.299, 1332.655, 602.0137, 970.5535, 279.8942, 1736.899, 612.2527, 421.8139, 0.5397843, 127.8453, 2.198159, 899.0225, 982.6607, 676.5388, 2372.079, 1223.523, 1928.126, 0.01565156, 727.8895, 27.83258, 185.9718, 614.3801, 1811.163, 1096.948, 2392.854, 1549.514, 1338.566, 731.824, 150.1871, 1846.194, 1053.958, 247.7917, 2201.061, 2619.295, 916.4279, 1863.56, 1078.647
353.5, 4098.435, 1375.342, 570.4191, 923.9404, 264.169, 1651.171, 581.5393, 402.6262, 0.5175847, 122.2949, 2.100834, 852.309, 941.4428, 648.3965, 2334.36, 1289.815, 1843.475, 0.01501033, 698.409, 26.47514, 178.3088, 589.2587, 1858.803, 1049.693, 2380.488, 1578.771, 1275.575, 695.5347, 142.7345, 1764.874, 999.2034, 235.5371, 2185.585, 2508.637, 874.8953, 1820.467, 1030.859
353.6, 4071.291, 1314.651, 665.9342, 1023.389, 341.3789, 1600.681, 552.3666, 384.3113, 0.4962981, 116.9856, 2.007818, 808.0228, 901.9538, 621.425, 2278.733, 1236.871, 1762.541, 0.01439537, 670.1224, 25.18391, 170.9615, 565.1646, 1780.27, 1054.551, 2299.598, 1546.228, 1215.549, 661.0449, 135.6518, 1855.745, 1013.419, 223.8886, 2196.119, 2630.996, 936.037, 1817.653, 985.1884
353.7, 4071.762, 1387.793, 656.288, 974.238, 340.9737, 1521.675, 633.7505, 366.8296, 0.4758869, 111.9067, 1.91892, 766.0377, 864.1212, 627.9437, 2197.39, 1186.101, 1809.412, 0.01380561, 642.9815, 23.95565, 163.9171, 542.0557, 1895.135, 1009.122, 2464.323, 1479.046, 1282.563, 628.2654, 375.4863, 1875.156, 960.7703, 212.8162, 2089.592, 2519.844, 893.6158, 1734.457, 941.541
353.8, 4064.82, 1326.552, 621.8449, 927.448, 321.8169, 1620.065, 601.9587, 350.143, 0.4563152, 107.0483, 1.833959, 726.2342, 827.8754, 601.8229, 2302.96, 1255.634, 1729.973, 0.01324, 616.9398, 22.7873, 157.1629, 519.8916, 1870.804, 965.6498, 2396.766, 1457.047, 1268.713, 671.6003, 356.8541, 1792.56, 910.8568, 202.2914, 1988.231, 2413.387, 853.117, 1723.356, 899.8273
353.9, 3980.104, 1311.287, 589.2095, 938.5959, 303.7364, 1583.526, 571.7617, 334.2155, 0.4375485, 102.4009, 1.752759, 688.4988, 793.15, 668.411, 2204.354, 1204.093, 1707.057, 0.01269757, 591.9529, 21.67592, 150.687, 498.6338, 1854.297, 924.0507, 2294.903, 1393.74, 1209.01, 712.5162, 339.1464, 1846.962, 863.5364, 267.1497, 1891.787, 2518.823, 814.4537, 1644.476, 859.9616
354, 3890.628, 1253.423, 558.2868, 974.8112, 286.6717, 1710.767, 567.0714, 319.0126, 0.4195535, 97.95522, 1.675154, 726.5435, 795.5954, 640.6069, 2298.545, 1154.669, 1759.245, 0.01217737, 567.978, 20.61876, 144.4779, 478.2452, 1811.322, 986.553, 2345.072, 1406.622, 1152.115, 782.9854, 322.3174, 1787.22, 818.6744, 253.9378, 1881.096, 2412.41, 777.5425, 1720.122, 1036.475
354.1, 3864.413, 1198.112, 528.987, 927.9937, 339.2417, 1626.328, 720.1888, 304.5012, 0.4022986, 93.70254, 1.600986, 688.7921, 781.4301, 613.9594, 2200.128, 1107.272, 1682.009, 0.01167847, 627.4728, 19.61315, 138.5247, 458.6903, 1868.7, 944.0534, 2396.427, 1345.506, 1097.899, 744.1592, 306.3235, 1763.204, 867.3901, 241.3793, 1899.444, 2310.492, 836.2791, 1741.323, 1036.494
354.2, 3740.967, 1179.266, 501.2249, 883.4246, 320.1822, 1546.056, 705.8474, 290.6498, 0.3857534, 89.63449, 1.530101, 653.0022, 796.8592, 588.4203, 2306.985, 1061.822, 1813.964, 0.01120001, 672.8412, 18.65658, 132.8168, 439.9349, 1832.572, 903.3846, 2294.579, 1341.568, 1128.216, 707.2582, 291.1232, 1747.121, 822.3279, 229.4418, 1807.307, 2345.224, 798.3788, 1661.621, 990.5738
354.3, 3762.07, 1206.677, 538.0622, 1003.929, 302.1935, 1469.747, 670.4388, 277.4286, 0.3698886, 85.74306, 1.462355, 619.072, 763.4348, 563.9437, 2208.207, 1018.237, 1734.325, 0.01074116, 645.5902, 17.74667, 127.344, 421.9465, 1755.147, 864.4678, 2413.862, 1283.278, 1075.124, 672.1871, 276.6772, 1712.276, 927.3339, 218.0948, 1719.639, 2389.25, 778.2745, 1680.884, 946.6877
354.4, 3784.2, 1162.893, 549.9819, 955.7128, 285.2155, 1397.204, 636.8066, 264.8088, 0.3546762, 82.02057, 1.397608, 586.9048, 731.4123, 540.4851, 2270.469, 976.441, 1709.993, 0.0103011, 619.4429, 16.88114, 122.0968, 404.6935, 1772.856, 827.2275, 2409.392, 1372.399, 1024.531, 638.8551, 262.948, 1706.664, 879.1575, 245.3603, 1708, 2288.311, 783.2587, 1603.948, 904.746
354.5, 3703.757, 1158.028, 521.1179, 926.3702, 274.3362, 1493.136, 604.8615, 252.763, 0.3400896, 78.45969, 1.335728, 556.4091, 700.733, 518.0024, 2173.254, 936.3607, 1659.202, 0.009879078, 594.3546, 16.05782, 117.0658, 388.1461, 1851.421, 791.5915, 2452.417, 1312.77, 976.3181, 607.1759, 281.3794, 1742.459, 833.484, 233.226, 1653.186, 2191.636, 747.7614, 1530.534, 962.6698
354.6, 3830.492, 1228.438, 493.7688, 881.8791, 367.9693, 1419.439, 646.4191, 241.2652, 0.3261028, 75.0534, 1.276587, 579.2233, 671.3406, 496.4549, 2114.453, 897.9256, 1648.726, 0.009474341, 570.2823, 15.27465, 112.2421, 372.2752, 1773.2, 882.2875, 2402.828, 1444.803, 930.3741, 577.0676, 267.4169, 1750.533, 790.1833, 342.3138, 1572.995, 2209.414, 812.9523, 1568.776, 980.3649
354.7, 3703.634, 1174.23, 467.855, 971.2001, 379.463, 1402.441, 613.9918, 230.2904, 0.3126912, 71.795, 1.220066, 549.1266, 691.9935, 475.8037, 2023.918, 944.9689, 1576.342, 0.009086186, 547.1851, 14.52969, 107.6172, 357.0533, 1751.057, 844.2795, 2351.511, 1382.028, 1048.306, 548.4523, 435.5538, 1700.052, 749.1321, 446.1194, 1678.632, 2204.649, 821.299, 1496.972, 936.9312
354.8, 3608.392, 1122.413, 443.3013, 924.556, 364.8664, 1419.384, 583.1911, 219.8148, 0.2998312, 68.67805, 1.166046, 520.5939, 775.786, 456.0115, 2070.335, 906.1805, 1584.973, 0.008713934, 525.0234, 13.82105, 103.1828, 411.8555, 1754.2, 807.9089, 2251.572, 1525.845, 1014.111, 521.256, 413.9409, 1625.169, 710.2136, 424.0565, 1734.339, 2111.509, 784.0776, 1564.877, 934.4534
354.9, 3647.834, 1072.883, 420.0361, 928.64, 344.3672, 1365.711, 576.0931, 209.8158, 0.2875001, 65.69643, 1.114419, 612.3336, 1004.376, 437.0427, 2033.494, 951.839, 1599.888, 0.008356932, 604.5836, 13.14698, 98.93115, 420.177, 1753, 773.1051, 2300.76, 1493.768, 966.3882, 495.4082, 393.4005, 1642.179, 673.3169, 403.0847, 1650.211, 2022.303, 829.3488, 1607.271, 998.8251
355, 3568.161, 1137.953, 397.9919, 1000.364, 338.4861, 1331.811, 547.1936, 200.2716, 0.2756762, 62.84426, 1.065077, 580.5166, 1114.23, 418.8629, 2079.464, 912.7686, 1592.165, 0.008014556, 614.2235, 12.50578, 94.85469, 419.7981, 1837.563, 798.8953, 2227.601, 1428.866, 1117.397, 548.6096, 373.8793, 1569.845, 638.3371, 402.1136, 1656.43, 2187.972, 870.7616, 1533.704, 954.5735
355.1, 3635.225, 1133.223, 377.1047, 952.3194, 319.4691, 1472.282, 519.7439, 191.1615, 0.2643385, 60.11591, 1.01792, 550.3528, 1508.471, 569.7957, 2022.252, 875.3018, 1742.829, 0.007686207, 786.2125, 331.7034, 90.9462, 402.633, 1776.148, 764.4797, 2314.718, 1569.191, 1064.814, 664.9092, 355.3268, 1854.477, 605.1746, 382.2271, 1748.342, 2095.536, 831.2986, 1463.505, 1059.967
355.2, 3637.911, 1083.216, 357.3137, 906.582, 301.5205, 1399.614, 493.6712, 182.4659, 0.2534671, 57.506, 0.972851, 521.7563, 1445.198, 680.8805, 1946.374, 839.373, 1666.313, 0.00737131, 754.3698, 315.5257, 87.19875, 466.1312, 1701.107, 731.5468, 2216.343, 1501.012, 1014.706, 631.938, 337.6949, 1796.097, 573.7349, 363.324, 1751.365, 2007.006, 793.6241, 1482.758, 1013.006
355.3, 3599.253, 1035.416, 338.5613, 863.0413, 318.4128, 1408.797, 468.9064, 174.1657, 0.2430429, 55.00941, 0.9297774, 494.6457, 1404.449, 745.1591, 2007.156, 804.9189, 1764.102, 0.007069314, 723.8167, 300.137, 83.60573, 447.0716, 1652.235, 700.0326, 2122.148, 1435.795, 966.9552, 600.6019, 320.9379, 1729.91, 543.9285, 345.3558, 1666.411, 1922.215, 757.657, 1467.436, 1023.166
355.4, 3447.648, 989.725, 476.5418, 917.5643, 323.5319, 1339.263, 445.3839, 166.2432, 0.2330473, 52.6212, 0.8886108, 468.9438, 1345.539, 847.7905, 1992.084, 890.9088, 1794.536, 162.1835, 694.5011, 285.4989, 80.16075, 428.7913, 1636.145, 755.3142, 2208.743, 1598.231, 1009.608, 570.8196, 305.0124, 1845.4, 515.6706, 328.2762, 1585.578, 1841.007, 723.3199, 1511.088, 1070.714
355.5, 3473.158, 1113.594, 451.5322, 873.4962, 305.355, 1293.61, 423.0414, 158.681, 0.2234628, 50.33668, 0.8492669, 444.5773, 1289.1, 812.5247, 1975.549, 939.3824, 1715.75, 155.539, 666.3728, 271.5746, 76.85773, 411.2585, 1567.019, 751.6453, 2216.225, 1528.79, 962.0977, 542.5141, 289.8772, 1831.311, 488.8807, 356.42, 1604.368, 1763.23, 690.5389, 1616.771, 1023.278
355.6, 3551.748, 1141.523, 427.8351, 831.5444, 288.1994, 1419.809, 401.8197, 151.4629, 0.2142725, 48.15134, 0.8116651, 421.4769, 1291.601, 778.7258, 2127.875, 900.8233, 1667.98, 149.1667, 639.3838, 258.3295, 73.6908, 394.4426, 1500.814, 792.9524, 2202.918, 1510.749, 916.8229, 515.6122, 275.493, 1789.361, 560.6497, 338.7932, 1526.544, 1941.071, 724.566, 1696.224, 977.9428
355.7, 3614.592, 1122.144, 405.3816, 791.6075, 272.0076, 1349.731, 381.6626, 144.573, 0.2054602, 46.06087, 0.775728, 399.5769, 1276.832, 746.3329, 2036.766, 863.8469, 1626.264, 143.0555, 613.4879, 245.7304, 70.65437, 378.3143, 1437.406, 758.7928, 2109.294, 1785.707, 904.7334, 490.0444, 261.8226, 1858, 589.7194, 322.0382, 1502.935, 1904.75, 722.2059, 1754.92, 934.6164
355.8, 3587.47, 1183.609, 384.1065, 813.5893, 256.7255, 1283.112, 362.5167, 137.9966, 0.1970102, 44.06116, 0.7413821, 378.8148, 1265.394, 715.2875, 2027.557, 1017.768, 1562.304, 189.7666, 588.6407, 233.7457, 67.74306, 405.0214, 1599.415, 798.5237, 2214.323, 1990.591, 862.1581, 465.7443, 248.8305, 1776.16, 559.0826, 306.1118, 1430.032, 1824.279, 689.4755, 1738.126, 976.7802
355.9, 3432.974, 1239.107, 363.948, 774.5148, 242.302, 1273.565, 344.3312, 131.7194, 0.1889078, 42.14827, 0.7085569, 359.1314, 1212.317, 903.3726, 1984.615, 1006.363, 1578.821, 181.992, 564.8, 222.3456, 64.9517, 388.4605, 1613.599, 764.1241, 2152.471, 2283.646, 912.5421, 442.6493, 236.4832, 1828.659, 605.4739, 290.973, 1500.651, 1921.712, 658.2284, 1727.908, 933.5052
356, 3431.964, 1184.428, 344.8474, 737.3169, 240.798, 1230.449, 396.3969, 125.7276, 0.1811387, 40.31843, 0.6771851, 432.6166, 1469.846, 865.7947, 2017.831, 1027.369, 1702.768, 174.536, 541.9248, 211.5014, 62.27536, 372.5768, 1645.418, 794.4988, 2210.025, 2448.563, 944.2971, 495.6459, 224.7485, 1748.111, 574.0187, 276.5829, 1427.859, 1927.61, 685.6921, 1670.645, 892.1476
356.1, 3499.04, 1132.161, 326.7493, 701.9055, 227.2694, 1211.32, 376.5118, 120.0085, 0.173689, 38.56802, 0.6472022, 432.6528, 1408.193, 829.78, 1931.434, 1039.519, 1743.219, 167.3854, 519.9761, 201.1862, 59.7093, 357.3426, 1663.281, 760.2726, 2116.099, 2456.025, 1020.273, 544.1458, 213.5961, 1698.565, 544.1976, 262.9045, 1504.53, 1846.174, 724.6003, 1655.035, 1004.25
356.2, 3477.76, 1082.201, 309.601, 724.7224, 214.5008, 1225.465, 360.7766, 114.5495, 0.1665457, 36.89361, 0.6185468, 465.8477, 1560.493, 855.8171, 2015.156, 996.8492, 1666.686, 160.5278, 498.9163, 191.374, 57.24898, 422.4446, 1593.009, 727.5209, 2181.248, 2517.531, 972.2606, 566.8987, 202.9971, 1623.747, 684.545, 249.9026, 1620.842, 1945.248, 691.7614, 1622.185, 959.7584
356.3, 3364.233, 1135.019, 293.3526, 696.0863, 235.6828, 1245.694, 464.2572, 109.3388, 0.1596963, 35.2919, 0.5911602, 441.6421, 1529.493, 820.2175, 2086.427, 1055.128, 1632.95, 153.9511, 478.7095, 182.0404, 54.89003, 411.1926, 1525.706, 696.1801, 2211.967, 2509.778, 1065.266, 538.7877, 192.9241, 1582.322, 648.9819, 237.5436, 1604.493, 1929.111, 674.2749, 1688.999, 984.9212
356.4, 3326.365, 1084.933, 327.3364, 750.0988, 222.4415, 1184.21, 440.9679, 104.3651, 0.1531285, 33.75972, 0.5649862, 511.6552, 1465.338, 786.0986, 1997.092, 1011.818, 1734.277, 224.0527, 459.3211, 173.162, 52.62828, 446.5016, 1561.634, 666.1895, 2346.667, 2527.342, 1062.834, 512.0706, 183.3508, 1563.503, 615.2664, 225.7959, 1667.709, 2024.432, 723.9346, 1729.674, 941.2856
356.5, 3478.078, 1037.057, 310.1573, 736.3002, 209.9441, 1197.874, 588.4474, 99.6177, 0.1468308, 32.29406, 0.5399711, 627.9007, 1566.579, 753.399, 1967.388, 1106.602, 1658.137, 214.8734, 440.7179, 164.7166, 50.45973, 565.2861, 1669.229, 860.212, 2527.527, 2533.296, 1045.009, 486.6783, 174.2527, 1601.812, 583.3024, 234.3334, 1669.12, 1986.575, 691.1258, 1780.18, 899.5832
356.6, 3469.152, 1052.755, 293.8797, 700.9376, 198.1489, 1257.141, 558.9282, 95.08624, 0.1407921, 30.89203, 0.5160635, 595.2748, 1530.836, 830.5211, 1950.365, 1061.179, 1589.32, 206.0703, 422.8682, 156.6831, 48.38054, 542.1722, 1598.706, 823.155, 2420.107, 2530.729, 1061.812, 553.9591, 165.606, 1531.256, 552.999, 284.2869, 1712.974, 2041.508, 659.8039, 1698.699, 937.475
356.7, 3395.877, 1077.936, 345.775, 767.4944, 187.0164, 1238.924, 549.8884, 90.7609, 0.1350018, 29.55087, 0.4932144, 564.3441, 1541.451, 882.681, 2052.792, 1017.621, 1710.698, 197.6278, 405.7415, 149.0415, 46.38701, 520.0034, 1531.162, 830.5613, 2392.035, 2466.835, 1300.471, 526.4897, 157.3883, 1613.659, 524.2698, 278.8403, 1664.747, 2134.1, 690.2243, 1675.84, 956.8622
356.8, 3338.139, 1130.047, 357.1052, 824.9298, 176.5093, 1268.814, 522.3035, 86.63232, 0.1294496, 28.26793, 0.471377, 535.0206, 1476.795, 845.9639, 2032.508, 1058.326, 1635.593, 189.5311, 389.3083, 141.7725, 44.47563, 498.741, 1633.851, 794.7817, 2389.032, 2475.48, 1392.848, 500.3824, 149.5785, 1542.581, 609.8472, 295.5131, 1784.81, 2253.557, 658.9433, 1644.196, 1014.124
356.9, 3507.816, 1080.181, 374.2349, 812.6833, 166.5926, 1266.984, 496.1023, 82.69154, 0.1241257, 27.04069, 0.4505064, 507.2208, 1566.117, 810.774, 1945.482, 1075.989, 1635.993, 181.7662, 373.5408, 134.858, 347.7441, 478.348, 1678.597, 760.5433, 2287.499, 2427.664, 1327.303, 475.5697, 142.1561, 1474.634, 578.1647, 280.8985, 1854.618, 2158.351, 694.153, 1646.312, 969.1946
357, 3363.823, 1129.459, 354.5944, 773.6523, 157.233, 1228.348, 471.2155, 78.93002, 0.1190209, 25.86673, 0.4305599, 480.8654, 1500.426, 777.048, 2127.984, 1031.823, 1602.082, 174.3194, 634.0005, 128.2808, 333.4153, 458.7889, 1607.678, 727.78, 2260.133, 2474.63, 1264.842, 451.9875, 135.1021, 1464.393, 548.1282, 267.0066, 1764.656, 2067.166, 662.6939, 1688.742, 926.2558
357.1, 3374.058, 1157.113, 335.9847, 736.4959, 208.4243, 1208.579, 496.1629, 75.33961, 0.1141259, 24.74374, 0.4114966, 455.8795, 1437.49, 744.7249, 2069.298, 989.4693, 1588.984, 167.1777, 608.3226, 122.0243, 425.0749, 440.0295, 1681.641, 785.2493, 2313.847, 2367.11, 1205.321, 429.5746, 128.3981, 1622.503, 519.6522, 253.8018, 1679.057, 1979.834, 690.7655, 1710.778, 995.1964
357.2, 3350.982, 1106.052, 318.3517, 701.124, 196.7145, 1148.927, 471.2731, 71.91253, 0.1094323, 23.66951, 0.3932773, 432.1919, 1391.45, 713.7463, 2077.903, 990.9724, 1525.51, 160.3286, 583.6847, 116.073, 407.5597, 422.0372, 1676.92, 751.4216, 2215.509, 2368.87, 1148.6, 492.8276, 122.0268, 1616.164, 492.6555, 241.25, 1647.192, 1896.192, 659.46, 1632.474, 951.1056
357.3, 3280.705, 1057.244, 349.7527, 667.4509, 185.6626, 1092.219, 477.6111, 68.64133, 0.1049317, 22.64191, 0.3758647, 409.7351, 1364.704, 684.0564, 2049.27, 1203.648, 1675.708, 153.7601, 560.0446, 110.4119, 390.7662, 404.7805, 1661.351, 814.0459, 2186.66, 2319.43, 1229.182, 468.3895, 115.9716, 1544.976, 467.0613, 229.319, 1595.118, 1816.083, 695.4331, 1637.466, 962.4837
357.4, 3324.076, 1010.59, 331.3971, 692.3804, 175.2315, 1061.1, 453.6519, 65.51894, 0.1006162, 21.65892, 0.359223, 388.4452, 1371.09, 655.6015, 2066.649, 1287.118, 1636.061, 147.4607, 537.362, 105.027, 409.7293, 388.2295, 1608.083, 869.1591, 2288.96, 2390.989, 1171.339, 445.1633, 110.2169, 1599.967, 442.7968, 217.978, 1517.743, 1739.359, 663.916, 1637.081, 919.8422
357.5, 3217.906, 1170.9, 314.0048, 659.1273, 173.1708, 1177.701, 430.8947, 62.53858, 0.09647816, 20.71861, 0.3433181, 368.2614, 1313.58, 628.3303, 1978.161, 1234.285, 1564.232, 141.4194, 515.5981, 99.90465, 453.6396, 372.3553, 1701.648, 831.7166, 2276.36, 2287.104, 1291.599, 598.2809, 104.7478, 1610.557, 419.7928, 207.1979, 1525.719, 1665.876, 689.7285, 1595.422, 879.0898
357.6, 3326.919, 1145.316, 297.5254, 670.6808, 209.8419, 1119.573, 409.279, 192.6568, 0.09251032, 19.81912, 0.3281175, 349.1265, 1258.481, 602.1934, 1964.753, 1183.621, 1578.573, 135.6255, 494.7156, 95.03214, 540.614, 357.1301, 1629.755, 883.9971, 2179.615, 2187.732, 1230.818, 568.6137, 99.55004, 1666.656, 397.984, 196.9509, 1542.362, 1595.497, 686.8176, 1558.096, 956.851
357.7, 3211.645, 1094.776, 281.9108, 638.4698, 198.0525, 1210.198, 388.7477, 183.8931, 0.08870567, 18.95868, 0.3135899, 330.9857, 1240.287, 902.6171, 2028.259, 1170.365, 1544.479, 130.0691, 474.679, 90.39728, 623.906, 342.5274, 1689.839, 845.9155, 2086.981, 2331.548, 1321.218, 540.4176, 94.61021, 1692.635, 377.3081, 187.2107, 1703.9, 1528.092, 655.691, 1576.448, 914.459
357.8, 3193.686, 1090.069, 267.1156, 607.8058, 186.9254, 1183.594, 376.4273, 252.153, 0.08505749, 18.1356, 0.2997054, 313.7876, 1238.079, 865.0707, 1941.414, 1272.528, 1476.671, 124.7403, 455.4538, 85.98846, 671.5753, 328.5218, 1618.445, 809.4744, 1998.285, 2230.246, 1278.138, 513.6197, 89.91549, 1618.079, 462.0867, 286.073, 1621.249, 1463.534, 720.7051, 1585.92, 1049.873
357.9, 3291.177, 1080.828, 253.097, 677.9435, 176.4234, 1139.734, 357.5439, 330.0429, 0.08155935, 17.34825, 0.2864358, 297.4831, 1186.148, 829.0861, 1858.289, 1243.323, 1528.945, 119.6298, 437.0073, 81.79467, 877.7571, 315.0889, 1745.85, 774.6031, 2054.016, 2291.18, 1244.689, 488.1506, 85.45374, 1620.258, 519.8571, 271.9252, 1542.606, 1574.271, 688.0427, 1513.33, 1003.36
358, 3149.441, 1155.828, 239.8141, 649.159, 166.5115, 1102.333, 378.9344, 315.0297, 0.07820507, 16.59509, 0.2737536, 282.0258, 1136.395, 794.5983, 1884.576, 1192.287, 1512.688, 114.7286, 419.3079, 77.80542, 841.5891, 302.2053, 1812.536, 741.2341, 2065.71, 2255.786, 1350.405, 463.9445, 81.21338, 1614.499, 559.3702, 258.4771, 1713.544, 1711.522, 656.8605, 1586.329, 958.9074
358.1, 3105.062, 1104.823, 227.2282, 617.9816, 157.1564, 1077.421, 375.6023, 300.6995, 0.07498875, 15.87462, 0.261633, 267.3717, 1127.148, 761.5452, 1902.352, 1313.307, 1446.276, 110.0283, 402.3253, 74.01073, 857.0256, 289.8484, 1735.958, 826.0483, 2147.215, 2222.077, 1286.857, 440.9387, 77.18344, 1600.739, 642.8528, 315.1364, 1630.424, 1705.588, 627.0916, 1555.944, 916.4243
