 , C000, C001, C002, C003, C004, C006, C008, C009, C010, C011, C012, C013, C014, C022, C024, C025, C029, C030, C031, C033, C034, C035, C038, C039, C040, C043, C050, C051, C053, C054, C055, C057, C059, C062, C068, C070, C074, C076, C080, C090, C095, C096, C100, C117
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
358.7, 321.3812, 882.282, 355.1732, 334.3487, 707.307, 771.8794, 553.4532, 321.6597, 915.6764, 750.8099, 1.783885, 901.2094, 507.141, 22.86191, 652.1927, 458.2028, 281.0308, 941.5605, 2054.773, 834.42, 49.91541, 580.9572, 1312.62, 0.2548375, 440.2479, 393.7899, 153.3572, 1.094065, 14.7983, 175.8548, 129.0705, 1011.258, 1581.957, 282.8058, 1.508208, 6.675535, 2129.909, 578.5967, 1839.646, 1299.691, 268.7125, 2.490649, 0.246241, 2390.156
358.8, 306.1111, 840.951, 336.9645, 318.3471, 673.8514, 1122.821, 638.8456, 349.4265, 889.9334, 780.6484, 1.693403, 859.1269, 620.6296, 21.88016, 747.5126, 493.6277, 372.1525, 915.9628, 2262.74, 950.4218, 47.36177, 605.2261, 1378.42, 0.2439402, 590.8768, 377.1295, 170.6058, 1.046683, 14.16579, 167.4288, 123.6897, 966.2119, 1515.686, 270.9616, 1.444112, 6.358077, 2159.426, 671.2303, 1892.854, 1255.162, 507.4929, 2.369055, 0.2340555, 2327.677
358.9, 360.0645, 883.1678, 319.6894, 303.1114, 814.8593, 1255.236, 609.1953, 362.5742, 847.7665, 877.3814, 1.60751, 819.0095, 591.4773, 20.94057, 742.2301, 505.7343, 354.7175, 863.1483, 2345.563, 909.6466, 377.2898, 612.9053, 1320.915, 0.233509, 603.4359, 361.174, 184.4958, 1.001353, 13.56031, 159.4066, 118.5332, 968.0283, 1494.723, 259.6134, 1.38274, 6.055715, 2257.814, 690.3497, 1825.7, 1191.61, 593.2003, 2.253397, 0.222473, 2410.087
359, 342.9564, 1031.456, 303.3, 288.6048, 862.6194, 1193.781, 580.9211, 530.194, 807.5976, 929.9246, 1.525973, 906.6522, 563.6943, 20.04133, 709.1184, 534.0118, 338.0993, 813.3792, 2397.028, 870.6207, 508.9443, 580.9097, 1423.968, 0.2235239, 662.8494, 509.0691, 223.6695, 0.9579861, 12.98072, 151.7687, 113.5916, 999.8067, 1533.663, 248.7405, 1.323977, 5.767733, 2218.435, 658.8567, 1853.514, 1176.639, 596.3125, 2.143386, 0.2114637, 2480.327
359.1, 357.8691, 983.1367, 287.7507, 274.7925, 821.8175, 1135.335, 609.7921, 504.8121, 818.2771, 991.2806, 1.448573, 899.8087, 608.4863, 19.18071, 715.3294, 677.2779, 322.2596, 854.9877, 2294.648, 833.2692, 482.9071, 616.9269, 1421.214, 0.2139657, 718.5532, 487.5315, 212.0738, 0.9164973, 12.42589, 144.4968, 108.8561, 955.2708, 1484.97, 238.323, 1.26771, 5.493445, 2184.731, 683.1301, 1806.378, 1268.236, 617.8089, 295.3833, 0.2009992, 2412.627
359.2, 375.7965, 1152.484, 272.9987, 261.6412, 817.3619, 1079.75, 600.2255, 480.6452, 891.0811, 1068.183, 1.375098, 903.9752, 579.9044, 18.35704, 779.3793, 709.9941, 341.65, 904.3583, 2420.247, 819.2745, 458.2019, 675.9546, 1361.923, 0.2048162, 745.1423, 466.9051, 201.0792, 0.8768054, 11.89478, 137.5733, 104.318, 1016.045, 1422.762, 228.3417, 1.213835, 5.232202, 2337.83, 651.9664, 1730.729, 1230.579, 691.4896, 280.9626, 0.1910525, 2396.072
359.3, 403.7303, 1098.496, 336.2336, 249.1194, 938.777, 1026.886, 733.3799, 502.8477, 848.8598, 1015.915, 1.30535, 916.7944, 573.3528, 17.56874, 744.6104, 702.2477, 401.6981, 945.8476, 2316.876, 810.5778, 529.8099, 640.6675, 1474.022, 0.196058, 702.9065, 517.7279, 190.6547, 0.8388325, 11.38638, 130.9816, 99.96909, 1076.768, 1470.237, 218.7785, 1.16225, 4.983382, 2355.531, 622.2244, 1785.48, 1168.271, 739.5834, 304.3813, 0.1815981, 2409.963
359.4, 384.5475, 1047.036, 423.2511, 237.1968, 894.3729, 976.611, 699.3421, 594.3026, 933.3307, 966.204, 1.23914, 929.3214, 580.1635, 16.8143, 711.3925, 700.6297, 402.1152, 891.31, 2312.528, 775.8022, 502.7052, 607.2226, 1412.528, 0.1876743, 663.0647, 495.8239, 180.7706, 0.8025041, 10.8997, 124.7057, 95.80147, 1028.804, 1511.207, 209.6158, 1.112856, 4.746395, 2433.168, 593.8392, 1871.082, 1109.118, 739.7676, 289.5214, 0.1726115, 2360.065
359.5, 399.4347, 997.987, 401.5523, 225.8448, 961.0088, 928.797, 693.583, 974.7157, 889.1076, 918.9258, 1.176289, 885.9262, 552.9119, 16.09225, 679.6564, 669.4229, 475.2493, 892.3665, 2528.915, 775.0962, 476.9871, 633.8015, 1500.899, 0.1796491, 625.4812, 474.8467, 171.3989, 0.7677491, 10.43382, 118.7305, 91.80759, 1107.702, 1447.9, 200.8369, 1.065562, 4.520678, 2443.576, 566.7488, 1852.817, 1107.232, 770.1668, 275.3868, 0.1640697, 2367.78
359.6, 444.2311, 951.2357, 380.966, 215.0361, 1125.733, 883.324, 661.3922, 1475.546, 846.9799, 873.9611, 1.116625, 967.5486, 526.9405, 15.40121, 691.2371, 743.1627, 496.7714, 904.2297, 2588.526, 769.6642, 531.6327, 768.1441, 1438.284, 305.8348, 824.8613, 621.4188, 193.3149, 0.7344992, 9.987861, 113.0416, 87.98022, 1058.36, 1387.245, 192.4256, 404.2651, 4.305695, 2449.414, 723.257, 1799.056, 1155.193, 736.603, 308.0844, 0.1559505, 2433.007
359.7, 577.0429, 906.6746, 361.4351, 204.7447, 1302.897, 840.0773, 740.4164, 2006.491, 806.8482, 831.1965, 1.059987, 1002.684, 502.189, 14.73984, 660.4002, 788.2361, 587.0681, 1048.989, 2762.556, 799.9243, 734.5039, 773.0889, 1444.787, 292.7569, 822.7299, 802.576, 302.3469, 0.7026893, 9.560959, 107.6253, 84.31242, 1107.92, 1464.775, 184.3666, 584.5264, 4.100935, 2597.603, 791.7038, 1781.01, 1138.192, 830.2293, 579.2009, 0.1482331, 2544.678
359.8, 593.1992, 864.2009, 342.9054, 194.9459, 1241.27, 798.9479, 791.8201, 2165.694, 856.0731, 790.5245, 1.006223, 1012.619, 478.6001, 14.10687, 630.939, 753.1271, 608.4749, 988.504, 2741.679, 765.6058, 696.9272, 838.7386, 1455.792, 280.2382, 788.8191, 805.2263, 286.6723, 0.6722571, 9.152304, 102.4685, 80.79752, 1100.294, 1403.413, 176.6451, 675.8721, 3.905913, 2666.99, 755.5871, 1781.22, 1126.556, 848.6176, 550.9242, 0.1408977, 2425.974
359.9, 723.8679, 823.7169, 325.3257, 185.616, 1326.932, 759.8322, 755.0699, 2234.794, 815.5106, 812.3477, 169.1403, 1086.914, 540.868, 13.50109, 633.201, 816.8276, 653.3978, 931.5068, 2881.521, 822.4541, 940.6148, 952.4365, 1480.847, 316.1284, 855.4634, 942.6783, 365.0129, 0.6431428, 8.761115, 97.55875, 77.42915, 1051.282, 1391.589, 169.247, 743.291, 3.720166, 2592.556, 803.0461, 1724.522, 1149.047, 902.1295, 560.3522, 0.1339252, 2367.573
360, 872.822, 785.1295, 308.6473, 176.7326, 1521.901, 722.6315, 812.0808, 2572.129, 776.8701, 772.598, 279.3204, 1187.909, 577.1993, 12.92132, 656.1145, 954.8052, 788.2154, 936.4819, 3150.863, 890.5559, 1014.976, 936.1746, 1553.593, 302.6103, 960.5849, 1394.653, 500.7438, 0.6152894, 8.386647, 92.88428, 74.2012, 1099.018, 1333.293, 162.1587, 981.827, 3.543251, 2694.772, 766.412, 1778.458, 1149.769, 1230.267, 811.0886, 0.1272978, 2482.757
360.1, 925.1559, 748.3496, 292.8239, 168.2744, 1524.13, 687.2521, 774.3903, 2566.566, 740.0604, 981.6367, 341.0819, 1215.094, 550.087, 12.36644, 626.8445, 912.2771, 943.1267, 1053.406, 3016.287, 852.3491, 1100.254, 1152.666, 1528.658, 339.2104, 967.3784, 1536.165, 514.249, 138.5677, 8.028185, 88.43379, 71.10783, 1104.287, 1277.439, 155.3673, 1004.263, 3.37475, 2797.15, 922.4351, 1804.047, 1204.141, 1200.318, 835.2922, 0.1209983, 2366.941
360.2, 1358.415, 713.2928, 277.8118, 160.221, 1891.532, 653.6049, 866.9661, 2754.937, 704.9948, 967.4858, 365.5166, 1158.354, 524.2482, 11.8354, 598.8803, 1023.423, 898.942, 1064.461, 3309.173, 933.4792, 1433.419, 1804.413, 1721.058, 367.8319, 980.0178, 1920.555, 506.6005, 347.0781, 7.685044, 84.19654, 68.14341, 1173.48, 1223.924, 148.8604, 1271.608, 3.214262, 2739.261, 880.3546, 1728.495, 1259.119, 1433.209, 878.6608, 0.1150106, 2374.774
360.3, 2124.351, 679.8782, 263.5693, 152.553, 1951.591, 621.605, 992.9628, 3459.654, 737.2916, 920.1448, 467.8716, 1104.264, 646.1645, 11.32716, 572.1636, 977.8384, 856.8274, 1003.084, 3272.784, 893.4309, 1584.573, 2839.235, 1677.793, 352.1029, 1043.115, 2214.571, 624.0507, 396.9144, 7.356569, 80.16232, 65.30257, 1179.658, 1172.652, 142.6259, 1543.64, 3.061406, 2676.903, 912.2379, 1856.323, 1274.435, 1613.217, 1146.583, 0.1093192, 2380.05
360.4, 2893.988, 648.0289, 250.0569, 145.252, 1993.513, 591.1718, 946.8771, 3921.9, 702.3572, 875.1204, 535.1414, 1052.7, 685.5096, 10.84074, 546.6387, 1017.979, 816.6858, 1164.306, 3263.852, 855.1007, 1522.483, 3609.064, 1607.798, 337.0465, 1044.945, 2211.711, 591.698, 503.3121, 7.042134, 76.32139, 62.58017, 1179.092, 1231.407, 136.6526, 1478.039, 2.91582, 2646.874, 870.6225, 1845.924, 1461.487, 1783.954, 1090.606, 0.1039094, 2371.18
360.5, 3607.465, 617.6716, 237.2373, 138.3004, 2051.612, 562.2285, 992.6168, 4270.888, 669.0781, 879.7822, 507.9979, 1003.544, 769.5632, 10.37521, 522.2526, 972.6375, 778.4247, 1097.172, 3325.109, 818.415, 1680.492, 3899.743, 1596.897, 322.6339, 1064.085, 2237.846, 561.0226, 481.5145, 6.741139, 72.6645, 59.97127, 1126.569, 1179.821, 130.9294, 1415.225, 2.777156, 2581.946, 1043.98, 1873.866, 1468.86, 1754.835, 1176.803, 0.09876733, 2411.068
360.6, 4177.236, 588.7365, 225.0749, 131.6815, 2092.38, 534.7023, 1053.164, 4267.664, 637.3758, 836.7328, 482.2312, 956.6826, 868.7114, 9.929674, 498.9543, 929.3151, 741.9562, 1033.909, 3183.091, 783.3032, 1623.974, 4001.906, 1613.337, 308.8377, 1003.771, 2143.168, 531.9374, 460.661, 6.453009, 69.18282, 57.47112, 1198.327, 1272.698, 125.446, 1355.081, 2.645087, 2576.341, 996.3545, 1826.805, 1459.555, 1678.36, 1119.351, 0.09387973, 2469.478
360.7, 4350.331, 561.1567, 213.536, 125.3793, 1993.411, 508.5238, 1004.284, 4276.732, 607.1756, 795.7899, 457.7715, 947.8199, 827.9061, 9.503269, 476.6954, 887.9223, 707.1962, 974.2939, 3047.138, 749.6977, 1581.989, 3913.514, 1546.031, 295.6313, 1004.884, 2104.837, 525.9662, 440.7105, 6.177194, 65.86797, 55.07521, 1160.232, 1219.382, 120.1921, 1297.493, 2.519299, 2567.14, 950.9019, 1870.323, 1432.645, 1605.217, 1172.845, 0.08923399, 2354.282
360.8, 4310.993, 534.869, 202.5887, 119.3788, 1899.122, 483.627, 957.6732, 4109.56, 578.4064, 793.6491, 643.9035, 903.5609, 789.0176, 9.095175, 649.5429, 848.3732, 674.0647, 918.1161, 3024.865, 717.534, 1501.055, 3709.216, 1481.533, 332.8934, 1000.804, 2169.484, 498.6985, 421.6241, 5.913167, 62.71195, 52.77917, 1276.466, 1217.629, 115.1584, 1242.352, 2.399492, 2693.293, 907.5227, 1791.996, 1377.566, 1587.515, 1115.586, 0.08481815, 2343.451
360.9, 4304.152, 509.8128, 192.2026, 113.6655, 1989.048, 459.949, 913.2253, 4053.736, 551.0003, 754.8143, 611.2434, 861.3687, 751.9557, 8.704605, 620.5661, 854.3298, 642.4854, 865.1775, 3026.439, 686.7502, 1597.419, 3673.582, 1527.606, 397.3781, 1030.981, 2091.487, 500.2678, 403.3643, 5.660427, 59.70715, 50.57886, 1276.205, 1293.068, 110.3354, 1189.554, 2.285383, 2603.675, 866.1225, 1808.325, 1360.166, 1638.516, 1208.701, 0.08062084, 2467.114
361, 4856.13, 626.2284, 182.349, 108.2256, 1948.923, 437.4304, 911.915, 4025.763, 524.8928, 806.5684, 580.2399, 989.8968, 716.6348, 8.330808, 664.0042, 816.277, 612.3855, 815.2913, 2897.177, 657.287, 1691.036, 3660.51, 1531.559, 380.3856, 1041.385, 2229.799, 474.3324, 385.8954, 5.418488, 56.84631, 48.47028, 1219.357, 1360.375, 105.7144, 1139, 280.4161, 2686.302, 826.6109, 1816.776, 1291.297, 1729.771, 1224.907, 0.07663123, 2438.233
361.1, 5350, 596.8924, 173.0005, 103.046, 2106.799, 416.0142, 869.591, 4027.854, 569.2177, 883.7433, 550.8089, 945.3935, 682.9729, 7.973062, 634.3822, 779.9191, 583.6957, 768.2816, 2837.928, 629.088, 1604.524, 3487.459, 1537.108, 364.1198, 1004.846, 2176.728, 531.6819, 369.1829, 5.186891, 54.12256, 46.4496, 1165.042, 1350.952, 101.287, 1090.595, 495.1996, 2642.559, 788.9018, 1740.692, 1294.17, 1718.725, 1206.931, 0.07283906, 2324.494
361.2, 5431.567, 568.9307, 164.1313, 98.11433, 2007.147, 395.6465, 829.2313, 3934.575, 654.8569, 882.7869, 522.8707, 928.7753, 650.8922, 7.630678, 606.0817, 827.4376, 556.3501, 723.9825, 2779.949, 602.0987, 1522.438, 3425.396, 1654.905, 348.5495, 1165.276, 2101.17, 504.1179, 353.1942, 4.965192, 51.52931, 44.51316, 1113.145, 1294.358, 97.04497, 1044.247, 563.1245, 2624.159, 752.9129, 1766.978, 1359.904, 1669.491, 1198.744, 0.06923454, 2379.724
361.3, 5389.812, 576.8934, 155.7168, 93.41869, 1912.209, 376.276, 929.3839, 3746.215, 623.8285, 839.5905, 496.3496, 932.0403, 620.3184, 7.302998, 659.7654, 790.5825, 530.2856, 682.2376, 2677.242, 576.2673, 1489.774, 3371.12, 1585.865, 333.6451, 1144.514, 2046.845, 477.9829, 337.898, 4.75297, 49.06031, 42.65745, 1185.476, 1362.508, 92.98061, 999.8687, 630.8762, 2676.673, 718.5658, 1692.979, 1291.048, 1617.531, 1219.134, 0.0658084, 2324.842
361.4, 5324.803, 549.8685, 147.7337, 88.94778, 1891.244, 357.8539, 886.249, 3839.716, 721.5382, 798.5078, 471.1738, 888.5182, 591.1807, 6.989388, 691.2665, 755.369, 505.4422, 642.8998, 2694.781, 551.5442, 1598.971, 3249.079, 1647.89, 319.378, 1079.641, 1960.247, 453.2028, 323.2642, 4.549818, 46.70962, 40.8791, 1179.31, 1373.852, 89.08648, 957.3762, 680.5521, 2562.258, 685.7856, 1622.079, 1225.679, 1579.29, 1212.99, 0.0625518, 2267.277
361.5, 5292.08, 632.4739, 256.2977, 84.69083, 1908.858, 340.3337, 845.1161, 3793.771, 774.4976, 852.1897, 654.1566, 847.0284, 563.4117, 6.689247, 660.4284, 721.724, 481.7626, 605.8301, 2734.621, 527.8817, 1517.169, 3079.467, 1579.143, 305.7209, 1018.445, 1940.017, 429.7074, 309.2642, 4.35535, 44.47155, 39.17489, 1126.778, 1342.526, 85.35544, 916.6896, 648.188, 2652.628, 654.5008, 1703.984, 1163.619, 1563.149, 1181.046, 0.05945636, 2322.491
361.6, 5427.296, 704.6661, 243.1581, 80.63763, 1818.569, 323.6713, 838.7634, 3784.255, 888.6658, 821.7383, 620.9764, 807.476, 536.947, 6.401994, 630.9659, 757.1828, 459.1925, 570.8979, 2617.823, 505.2344, 1439.552, 3046.543, 1585.9, 292.6479, 1042.502, 1970.499, 407.4301, 295.8705, 4.169193, 42.34072, 37.54173, 1076.586, 1286.286, 81.78065, 877.7322, 617.3632, 2640.658, 624.6431, 1632.623, 1292.601, 1647.715, 1123.387, 685.8042, 2299.914
361.7, 5305.901, 671.6556, 230.6922, 76.7784, 1822.51, 307.8246, 893.7681, 3744.26, 911.9404, 1035.179, 589.4792, 790.9366, 608.9846, 6.127076, 602.8179, 846.3937, 437.6797, 537.9799, 2526.013, 483.5587, 1426.6, 3052.799, 1580.132, 280.1338, 1209.16, 1972.357, 435.2184, 283.0569, 3.990993, 40.312, 35.97665, 1146.841, 1307.51, 78.35559, 840.4303, 615.1078, 2527.783, 596.1476, 1618.334, 1227.153, 1575.908, 1231.616, 651.8665, 2358.852
361.8, 5241.836, 640.1915, 218.8653, 318.7691, 1736.305, 292.7538, 852.2863, 3624.682, 1079.849, 984.5255, 559.5797, 768.0877, 580.3792, 5.863964, 681.4094, 834.2767, 417.1748, 506.96, 2635.254, 462.813, 1353.616, 2989.299, 1514.212, 268.1549, 1140.623, 2022.246, 485.3435, 270.7982, 3.82041, 38.38047, 34.47681, 1166.591, 1361.456, 75.07397, 804.7137, 916.014, 2599.756, 568.952, 1574.093, 1165.019, 1507.23, 1171.489, 619.6082, 2294.924
361.9, 5208.742, 610.2014, 369.5551, 340.0856, 1654.178, 278.4209, 851.5319, 3561.547, 1028.684, 936.3508, 531.1966, 732.2214, 553.1176, 5.612151, 669.512, 840.9788, 397.6305, 477.7286, 2573.548, 442.9572, 1284.366, 2997.3, 1451.041, 256.6882, 1075.971, 1936.689, 558.8122, 259.0704, 402.2449, 36.54149, 33.03951, 1114.626, 1443.73, 71.92979, 770.515, 1178.14, 2499.88, 542.9969, 1573.153, 1106.031, 1586.408, 1114.296, 588.9462, 2187.87
362, 5063.57, 581.6162, 350.6092, 323.8094, 1575.935, 264.7896, 812.0104, 3536.915, 979.9427, 963.7318, 504.2532, 698.03, 527.1364, 5.371151, 639.6443, 838.0172, 379.0019, 450.1828, 2497.27, 423.9534, 1321.228, 3076.692, 1472.312, 245.7119, 1014.984, 1921.51, 529.8417, 247.8505, 385.0521, 34.79063, 31.66212, 1064.975, 1496, 68.91728, 737.7696, 1375.235, 2536.535, 518.226, 1582.538, 1050.029, 1517.272, 1059.896, 559.8016, 2120.066
362.1, 5058.892, 554.3701, 332.6346, 589.6437, 1501.394, 251.8258, 774.3231, 3539.531, 1183.693, 916.5745, 556.9974, 700.7183, 502.3757, 5.1405, 649.369, 800.6909, 361.246, 424.2252, 2512.853, 405.7649, 1253.634, 2916.079, 1410.89, 235.2049, 1166.573, 1840.215, 502.3731, 237.1165, 368.5942, 33.12366, 30.34216, 1056.276, 1433.33, 66.03094, 706.4159, 1572.933, 2428.11, 494.5851, 1595.798, 1083.43, 1451.15, 1066.602, 532.0992, 2132.871
362.2, 4955.691, 639.613, 315.5815, 582.2849, 1430.378, 239.4966, 738.385, 3412.366, 1430.414, 871.7248, 528.7453, 667.9979, 478.778, 4.919754, 658.7303, 765.0272, 344.3219, 399.7644, 2471.251, 388.3567, 1324.374, 2763.85, 1492.919, 332.7013, 1100.45, 1796.023, 476.3285, 226.8474, 352.8397, 31.53656, 29.07722, 1037.013, 1490.462, 63.26549, 676.3947, 1657.643, 2521.258, 472.0226, 1598.809, 1039.447, 1492.973, 1118.808, 505.7678, 2178.268
362.3, 4998.16, 609.65, 299.4026, 581.1585, 1362.721, 227.7711, 764.6197, 3269.66, 1579.293, 829.0696, 621.1241, 645.611, 456.2888, 4.708488, 770.0809, 730.952, 328.1907, 376.7139, 2445.452, 371.6953, 1256.62, 2742.656, 1430.637, 318.4745, 1038.075, 1720.037, 535.856, 217.0231, 337.7586, 30.0255, 27.86502, 990.8194, 1518.844, 60.61586, 647.6492, 1700.841, 2413.486, 450.4895, 1531.853, 1012.849, 1427.909, 1064.188, 480.7393, 2076.656
362.4, 4760.678, 673.6574, 284.0532, 573.3398, 1397.512, 216.6196, 729.132, 3239.791, 1504.463, 788.5017, 589.6194, 615.4638, 434.8559, 4.506293, 735.7268, 698.3945, 312.8152, 354.9926, 2341.005, 355.7487, 1243.345, 2762.74, 1452.659, 304.8561, 979.2354, 1689.755, 508.0756, 207.6242, 323.3221, 28.58685, 26.70336, 946.6838, 1550.641, 58.0772, 620.1254, 1619.957, 2494.006, 429.9386, 1526.13, 1098.267, 1365.681, 1012.234, 456.9494, 2191.869
362.5, 4750.012, 642.0995, 269.4907, 639.8535, 1331.41, 206.0141, 752.7953, 3251.527, 1573.934, 831.4468, 590.4825, 586.7244, 414.4298, 4.312782, 702.9052, 667.2872, 298.1601, 334.5237, 2396.803, 340.4863, 1288.845, 2618.515, 1392.056, 291.82, 1020.243, 1618.265, 481.7354, 198.6323, 309.5027, 232.4545, 25.59012, 987.2528, 1485.682, 55.64486, 593.7714, 1542.919, 2441.817, 410.3253, 1560.869, 1042.659, 1306.165, 1177.395, 434.3368, 2193.858
362.6, 4629.326, 657.6307, 255.6747, 609.2308, 1268.434, 195.9279, 739.4163, 3189.853, 1568.327, 869.6125, 605.1645, 559.327, 394.9631, 4.12758, 705.5526, 734.8194, 284.1916, 315.235, 2294.433, 325.8787, 1266.542, 2599.45, 1411.572, 279.3414, 962.414, 1642.017, 456.7608, 190.0299, 296.2739, 221.3166, 24.52329, 943.2761, 1423.444, 53.31439, 568.5373, 1534.854, 2434.755, 391.6067, 1575.62, 1017.761, 1249.242, 1119.914, 412.8432, 2091.518
362.7, 4615.858, 709.8736, 242.5671, 580.0737, 1500.53, 186.3354, 789.6605, 3234.014, 1494.017, 956, 625.3655, 539.7308, 376.4109, 3.950331, 685.0301, 726.0952, 270.8775, 297.0586, 2314.083, 311.8977, 1330.563, 2583.005, 1601.793, 527.3645, 1067.847, 1723.098, 433.0809, 181.8, 283.6105, 210.7123, 23.50094, 901.2582, 1363.814, 51.08152, 544.3756, 1461.863, 2430.621, 373.742, 1582.724, 1087.808, 1194.801, 1065.24, 645.1705, 2138.13
362.8, 4810.881, 722.9136, 230.1314, 552.3121, 1761.385, 177.2126, 856.809, 3079.192, 1979.235, 1514.576, 760.5528, 520.5476, 528.4568, 533.8879, 846.2371, 715.5033, 258.1871, 279.9302, 2413.474, 728.5831, 1262.493, 2468.516, 1534.969, 504.8137, 1074.761, 1871.66, 761.4855, 173.9266, 271.4884, 225.4804, 22.52121, 917.4436, 1306.681, 48.94217, 756.5621, 1392.344, 2555.84, 472.7952, 1516.441, 1440.244, 1649.275, 1013.234, 1115.755, 2090.695
362.9, 4807.248, 689.0483, 218.3333, 664.6429, 1847.987, 168.5365, 1067.837, 3012.289, 2142.046, 1687.031, 721.976, 629.6427, 503.6341, 704.1897, 1277.217, 745.6331, 246.0913, 263.7894, 2551.682, 865.9619, 1197.904, 2466.558, 1470.933, 483.2271, 1013.842, 1962.433, 1182.826, 166.3941, 259.8844, 316.9543, 21.58232, 1031.733, 1251.942, 46.89241, 965.1896, 1326.13, 2478.64, 613.2421, 1497.448, 1467.927, 1850.791, 963.7679, 1060.541, 2181.596
363, 4689.799, 810.5759, 207.1401, 632.8338, 1837.779, 388.1731, 1018.276, 3050.632, 2346.164, 1604.482, 685.3559, 600.2412, 479.9773, 817.7423, 1860.829, 838.6802, 234.5621, 248.5793, 2442.697, 828.8102, 1136.62, 2488.927, 1468.712, 462.5637, 956.3762, 1879.406, 1280.4, 159.1879, 248.7764, 482.006, 20.68258, 1155.432, 1199.496, 44.9285, 924.171, 1263.065, 2477.686, 687.9106, 1542.228, 1483.793, 2056.013, 916.7165, 1008.059, 2079.829
363.1, 4543.68, 772.604, 196.5206, 602.5471, 1750.852, 369.1685, 1056.11, 3059.725, 2399.139, 1525.971, 650.5933, 572.2126, 457.4318, 1031.502, 2326.974, 910.5974, 223.5731, 234.2462, 2453.501, 793.2524, 1078.472, 2564.732, 1631.465, 442.7838, 902.1674, 1875.988, 1365.123, 152.2938, 238.1432, 458.911, 19.82034, 1186.582, 1149.247, 43.04685, 884.8956, 1321.209, 2529.285, 895.2521, 1561.884, 1408.665, 2022.538, 871.9622, 958.1739, 1982.809
363.2, 4490.599, 889.9074, 186.4456, 573.7098, 1737.719, 389.9653, 1019.523, 3006.81, 2349.254, 1451.303, 617.5938, 545.4929, 435.9452, 1132.568, 2419.128, 870.0383, 213.0989, 220.7395, 2491.256, 759.2202, 1142.247, 2573.568, 1645.404, 423.8498, 851.0311, 1796.619, 1294.351, 145.6982, 227.9645, 544.496, 18.99405, 1208.461, 1101.103, 41.244, 847.2893, 1258.379, 2476.468, 854.4116, 1556.351, 1363.051, 2043.899, 829.3928, 910.7576, 2034.345
363.3, 4382.049, 848.2192, 176.8872, 546.2527, 1684.351, 403.098, 991.657, 2921.934, 2298.281, 1380.288, 586.2682, 520.0208, 415.4679, 1083.933, 2401.652, 888.5389, 203.1154, 208.0117, 2462.684, 726.6479, 1205.574, 2439.219, 1908.169, 405.7254, 802.7934, 1781.697, 1318.937, 139.3882, 218.2208, 518.4069, 18.20221, 1216.576, 1054.975, 39.51665, 811.2812, 1198.536, 2461.615, 815.4343, 1491.173, 1392.834, 2047.165, 788.9016, 865.6879, 2059.806
363.4, 4327.029, 808.4839, 167.8187, 520.1097, 1604.681, 383.3627, 970.9828, 2848.021, 2380.148, 1390.198, 556.5314, 495.7381, 395.9525, 1037.386, 2404.468, 896.5046, 193.5996, 196.0177, 2357.5, 695.4731, 1143.897, 2311.884, 2091.547, 388.376, 757.2899, 1831.119, 1331.961, 133.3516, 208.8936, 493.5677, 17.44337, 1162.384, 1089.234, 37.86165, 776.8033, 1141.539, 2511.908, 778.235, 1428.724, 1410.671, 1957.949, 750.3872, 822.8484, 1963.72
363.5, 4204.775, 770.61, 159.2152, 495.2178, 1528.779, 364.5936, 925.9172, 2767.755, 2281.496, 1416.032, 528.303, 472.5894, 424.1734, 1030.79, 2399.989, 887.1604, 184.5296, 184.7153, 2393.963, 665.6357, 1085.376, 2370.534, 2197.317, 371.7685, 882.9465, 1796.76, 1262.908, 127.5764, 199.965, 469.9187, 16.71618, 1156.363, 1101.435, 36.27596, 743.7908, 1087.252, 2476.518, 742.7327, 1501.25, 1339.245, 1872.622, 713.7531, 782.1289, 2092.371
363.6, 4163.022, 883.2983, 151.0527, 471.5172, 1693.095, 346.7435, 930.9817, 2826.155, 2201.417, 1346.743, 501.5064, 540.6569, 498.0399, 1093.551, 2292.923, 847.6452, 175.8846, 174.0647, 2440.876, 637.0785, 1166.569, 2246.784, 2105.648, 355.8712, 832.8997, 1769.017, 1279.798, 122.0512, 191.4181, 447.4029, 16.01929, 1104.853, 1118.962, 34.75668, 712.1812, 1109.42, 2415.433, 708.85, 1438.379, 1271.435, 1791.014, 678.9075, 743.4244, 2019.409
363.7, 4065.074, 860.5227, 143.3087, 448.951, 1613.012, 329.7672, 887.7727, 2826.926, 2287.34, 1280.844, 476.069, 515.4106, 519.076, 1046.591, 2190.633, 809.8901, 167.6445, 164.0281, 2336.624, 609.7464, 1106.888, 2255.993, 2248.17, 340.6536, 785.6897, 1881.065, 1246.705, 116.7654, 183.2365, 425.9658, 15.35147, 1170.811, 1157.88, 33.30103, 681.9149, 1056.661, 2436.667, 676.5131, 1398.776, 1314.82, 1712.962, 645.7631, 706.6353, 2044.156
