 , C000, C001, C002, C006, C008, C009, C010, C011, C013, C016, C017, C018, C020, C026, C030, C033, C034, C038, C039, C040, C045, C053, C055, C056, C063, C064, C083, C085, C086, C089, C091, C094, C095, C098, C107, C121, C125
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
389.1, 587.0784, 373.7478, 0.01559085, 348.2437, 62.21549, 580.4529, 1051.121, 180.7844, 260.6402, 0.08459272, 165.7393, 1622.463, 554.4406, 5.832755, 78.92659, 0.0002156528, 405.2657, 9.88061, 494.1931, 98.32396, 118.2259, 292.2739, 19.58514, 694.494, 1193.73, 284.9499, 473.4623, 561.634, 1312.682, 461.3276, 735.2236, 1819.742, 465.9272, 1400.72, 1012.989, 2491.958, 560.0854
389.2, 561.5669, 357.9765, 0.0149354, 333.9871, 59.58993, 663.4207, 1003.746, 172.8297, 249.217, 0.0811013, 158.8395, 1552.53, 530.4291, 5.594644, 75.379, 0.0002058966, 387.0286, 9.443928, 472.0229, 94.00977, 146.6446, 279.5446, 18.76732, 663.8639, 1140.736, 271.8724, 453.2816, 537.2153, 1257.146, 438.2842, 703.1149, 1762.821, 444.8289, 1340.24, 969.1517, 2389.15, 534.4656
389.3, 556.7872, 342.8706, 0.0143075, 320.3141, 57.07516, 631.5525, 1114.279, 165.225, 238.2944, 0.07775398, 152.2269, 1485.611, 507.4574, 5.366253, 97.67685, 0.0001965819, 463.1197, 9.026545, 450.8471, 89.88487, 140.7281, 267.3696, 17.98365, 634.5847, 1090.094, 259.3951, 433.9611, 628.898, 1257.185, 541.0015, 672.4084, 1707.404, 485.5901, 1282.371, 927.2114, 2364.4, 510.0178
389.4, 532.5919, 405.2518, 0.013706, 425.2247, 54.66653, 601.2151, 1064.057, 157.9549, 227.8506, 0.07454482, 159.419, 1527.384, 519.672, 5.147186, 93.28647, 0.0001876885, 498.1133, 8.627608, 430.6214, 85.94096, 136.4568, 255.7249, 139.8908, 606.5969, 1041.701, 247.4905, 415.4641, 601.5547, 1293.985, 568.7762, 681.171, 1707.149, 463.6014, 1447.504, 887.0861, 2303.748, 486.6882
389.5, 532.1741, 388.1511, 0.01312979, 407.8166, 52.35954, 572.3351, 1016.098, 151.0047, 217.8645, 0.07146811, 152.7823, 1479.559, 497.1662, 4.937062, 89.09342, 0.0001791974, 475.698, 8.246304, 411.303, 82.1701, 130.9513, 244.5874, 171.4342, 579.8434, 995.4555, 236.1322, 397.7555, 703.7245, 1239.24, 653.4072, 651.4229, 1635.05, 442.6084, 1385.003, 848.6973, 2288.156, 464.4258
389.6, 509.0485, 371.7719, 0.0125778, 451.6253, 50.1499, 544.8423, 970.3013, 144.3603, 208.316, 0.06851839, 146.422, 1496.827, 521.8847, 4.735516, 85.08884, 0.0001710905, 454.2915, 7.881851, 392.8513, 128.8233, 125.668, 233.935, 237.464, 554.2698, 951.2634, 225.2951, 380.8017, 673.128, 1186.811, 620.7695, 622.9739, 1565.997, 422.566, 1516.09, 811.9697, 2371.533, 443.1818
389.7, 632.285, 356.0839, 0.01204902, 482.9892, 48.03352, 518.6702, 926.5685, 138.0083, 199.1861, 0.06569041, 157.769, 1497.601, 499.2831, 4.542197, 155.4725, 0.0001633504, 560.3286, 7.533505, 375.2274, 214.7378, 120.5979, 223.7465, 227.5482, 529.8242, 909.0331, 214.9555, 463.8247, 643.8617, 1136.6, 661.2348, 595.7673, 1756.185, 403.4312, 1592.17, 776.8315, 2338.903, 422.9095
389.8, 643.9884, 341.5798, 0.01154247, 463.2163, 46.00645, 493.7552, 884.8067, 131.9358, 190.4563, 0.06297915, 151.201, 1472.227, 600.7822, 4.356771, 148.4843, 0.0001559604, 535.1137, 7.200555, 358.3941, 205.3157, 115.7323, 214.0017, 218.0464, 506.4567, 868.6776, 205.0903, 444.0548, 615.8679, 1088.514, 628.2061, 622.6438, 1795.242, 385.1629, 1544.145, 743.2139, 2264.687, 403.5645
389.9, 616.0038, 327.1659, 0.01105721, 444.2528, 44.06493, 470.0371, 940.3126, 126.1305, 182.109, 0.06037979, 144.9065, 1453.592, 574.7637, 4.178914, 188.6756, 0.0001489047, 615.1127, 6.88232, 342.3159, 196.307, 111.063, 204.6813, 208.9414, 484.1198, 830.1136, 195.6779, 425.1276, 589.0911, 1207.024, 639.4991, 595.4517, 1803.325, 367.7218, 1520.542, 711.0511, 2415.051, 385.1043
390, 589.2354, 313.3602, 0.01059236, 532.2123, 42.20533, 447.4584, 897.9313, 215.0968, 174.1277, 0.05788771, 138.874, 1465.179, 605.1957, 4.008317, 236.4095, 0.0001421683, 587.4325, 6.57815, 326.9591, 187.6936, 106.5821, 195.7669, 200.2166, 462.7681, 793.2616, 186.6975, 430.5116, 563.4786, 1155.958, 659.5958, 569.4471, 1766.598, 351.0705, 1454.889, 806.6659, 2367.48, 367.4886
390.1, 563.6301, 379.3902, 0.01014705, 510.4243, 40.42422, 425.9642, 857.4603, 205.6323, 166.4961, 0.0554985, 133.0926, 1402.026, 578.986, 3.844686, 225.7833, 0.0001357365, 560.9979, 6.287423, 312.2912, 179.4581, 102.282, 187.2407, 191.8562, 442.3581, 758.0456, 178.1292, 539.1898, 648.6182, 1107.053, 626.6489, 669.9691, 1691.989, 335.1732, 1483.996, 771.7573, 2313.057, 350.6787
390.2, 539.1375, 363.3807, 0.009720458, 489.5282, 38.71827, 405.5025, 956.2259, 196.5842, 159.199, 0.05320789, 186.8458, 1341.594, 553.9114, 3.687734, 215.6348, 0.0001295958, 571.4586, 6.009545, 298.2813, 171.584, 98.15542, 179.0859, 183.8448, 606.808, 724.393, 169.9542, 516.2075, 620.4175, 1161.148, 595.3477, 640.7101, 1720.261, 486.7087, 1469.455, 738.3593, 2358.275, 334.6378
390.3, 515.7092, 348.0468, 0.009311802, 469.4875, 37.08432, 386.0237, 913.1274, 187.9343, 152.2217, 0.05101183, 179.0673, 1359.217, 529.9228, 3.537189, 205.9425, 0.0001237329, 545.7429, 5.743948, 284.8999, 164.0553, 94.19529, 171.2862, 176.168, 580.0452, 858.5563, 162.1543, 494.2049, 593.443, 1112.024, 565.61, 612.7291, 1655.588, 464.6694, 1416.38, 754.2571, 2282.603, 319.3306
390.4, 601.4937, 333.36, 0.008920326, 450.2674, 35.51931, 367.4807, 871.9715, 179.6649, 145.5502, 0.0489064, 171.6127, 1326.065, 582.735, 3.39279, 196.6857, 0.0001181352, 521.1843, 5.490088, 272.1189, 156.857, 90.39494, 163.8262, 224.7507, 554.4628, 820.4417, 154.7124, 473.14, 567.6412, 1139.458, 644.8462, 585.97, 1713.557, 443.6281, 1416.027, 788.647, 2386.14, 304.7235
390.5, 623.4451, 319.2929, 0.008545308, 431.834, 34.02036, 349.8283, 832.6705, 246.6376, 139.1711, 0.04688787, 164.4684, 1370.216, 557.4981, 3.254286, 187.8451, 0.0001127908, 497.7308, 5.247449, 259.9112, 149.9745, 86.74791, 156.6911, 215.3657, 530.0086, 784.019, 147.612, 452.9731, 607.6027, 1146.289, 678.5684, 560.3795, 1641.188, 423.5396, 1354.886, 754.5181, 2349.111, 290.7847
390.6, 639.406, 305.8194, 0.008186056, 414.1553, 32.58466, 333.0239, 795.1408, 235.7853, 133.0716, 0.04495265, 157.6215, 1315.058, 616.7515, 3.121436, 179.4018, 0.0001076881, 627.2458, 5.015533, 248.2511, 143.3941, 83.24802, 149.8668, 206.3727, 506.633, 749.2134, 140.8376, 433.6657, 581.1852, 1181.453, 754.9554, 578.3123, 1651.835, 427.1198, 1387.558, 765.9406, 2335.917, 277.4834
390.7, 632.2847, 292.9145, 0.007841907, 397.2003, 31.20955, 317.0267, 759.3027, 262.0196, 127.2394, 0.04309731, 151.0597, 1258.375, 590.0414, 2.994009, 171.3381, 0.0001028163, 599.0196, 4.793868, 237.1142, 137.1023, 79.88934, 143.3397, 238.5577, 484.2883, 827.1568, 134.374, 415.1813, 622.3353, 1156.131, 717.2453, 553.0562, 1702.547, 417.5544, 1357.594, 769.7896, 2355.857, 264.7906
390.8, 641.7479, 280.5541, 0.007512227, 428.9377, 29.89247, 301.7979, 862.8534, 250.4904, 121.6628, 0.04131854, 144.771, 1437.2, 564.4881, 2.871784, 163.6368, 9.816485e-05, 618.1905, 4.581998, 226.4769, 131.0866, 76.66617, 137.0968, 346.1741, 462.9292, 890.254, 128.207, 397.4848, 595.2773, 1107.218, 681.4188, 528.9031, 1689.928, 398.6466, 1298.976, 872.4966, 2372.915, 252.6784
390.9, 613.8607, 268.7153, 0.007196407, 411.3775, 28.63097, 386.3895, 872.5272, 318.8356, 271.1272, 0.03961319, 138.7442, 1383.584, 632.0485, 2.754549, 156.2816, 9.372386e-05, 590.3718, 4.379493, 216.3167, 125.3349, 73.57304, 131.1259, 331.7189, 442.5121, 850.7321, 122.3231, 380.5425, 569.3958, 1122.981, 647.3819, 505.8049, 1671.188, 442.0956, 1273.192, 834.7391, 2415.352, 241.1202
391, 587.1854, 257.3761, 0.006893864, 473.4889, 27.42271, 418.6215, 963.2034, 320.0531, 259.2444, 0.03797822, 132.9682, 1361.872, 604.6759, 2.6421, 149.2571, 8.948378e-05, 563.8049, 4.185937, 206.6124, 119.8355, 70.6047, 125.415, 317.8672, 422.9954, 812.9648, 116.7092, 364.3224, 544.6396, 1075.471, 615.0451, 483.7154, 1600.608, 422.0765, 1445.466, 798.6156, 2315.705, 230.0907
391.1, 631.6307, 246.5154, 0.00660404, 454.1049, 26.26544, 398.5125, 919.7905, 305.9704, 247.8824, 0.03641074, 127.4327, 1303.171, 578.4888, 2.534241, 142.5482, 8.543552e-05, 620.5083, 4.000936, 197.3435, 114.5775, 67.75612, 119.9528, 304.594, 545.4991, 845.3242, 111.353, 348.7937, 520.9597, 1064.079, 584.3235, 601.1982, 1546.692, 402.9639, 1383.054, 764.0553, 2411.936, 219.5658
391.2, 646.1323, 236.1129, 0.006326401, 435.5144, 25.15701, 379.3695, 878.3342, 365.4529, 237.0183, 0.03490795, 122.1276, 1247, 553.4357, 2.430786, 136.141, 8.157041e-05, 592.5853, 3.824111, 188.4903, 109.5501, 65.02247, 114.7285, 291.8751, 540.4709, 807.7969, 106.2426, 333.9268, 498.3094, 1056.346, 555.1365, 574.9427, 1563.154, 384.7167, 1323.337, 730.9906, 2312.429, 209.5223
391.3, 705.1647, 226.1495, 0.006060434, 417.685, 24.09535, 361.1461, 910.8405, 358.6367, 226.6304, 0.03346718, 117.0434, 1341.808, 529.4677, 2.331554, 130.0217, 7.788016e-05, 565.9188, 3.655101, 180.0343, 104.7434, 62.39911, 109.7318, 279.6872, 529.0538, 856.2714, 101.3667, 319.6936, 476.6439, 1084.151, 527.4074, 549.8338, 1497.136, 427.2036, 1393.561, 699.3568, 2263.708, 199.9382
391.4, 715.3467, 216.6064, 0.005805648, 400.5856, 23.0785, 343.798, 943.4846, 342.8563, 216.6978, 0.03208588, 112.1709, 1283.972, 506.5377, 2.236372, 124.1775, 7.435685e-05, 540.4523, 3.493561, 171.9577, 100.1475, 59.88158, 104.9527, 268.0083, 629.9008, 850.5074, 96.71455, 306.0671, 821.9203, 1038.284, 501.0634, 525.8215, 1560.146, 468.9487, 1333.39, 669.092, 2374.053, 190.7925
391.5, 684.2612, 207.4661, 0.005561574, 426.1222, 22.10456, 433.2154, 900.9604, 327.7702, 207.2005, 0.03076159, 107.5012, 1265.227, 484.6007, 2.145077, 118.596, 7.099294e-05, 588.5554, 3.339159, 164.2434, 95.75331, 57.46563, 100.3817, 256.817, 602.1194, 812.7501, 92.27595, 293.0215, 786.1848, 1030.509, 476.0352, 502.8578, 1494.256, 447.7136, 1275.817, 800.2452, 2430.471, 182.0651
391.6, 695.5269, 198.7115, 0.005327761, 408.6773, 21.17172, 412.4054, 926.827, 313.3479, 198.1194, 0.02949196, 103.0258, 1222.653, 523.183, 2.057508, 113.2653, 6.778121e-05, 562.0702, 3.191582, 156.8752, 91.55191, 55.14716, 96.0098, 246.0931, 575.5634, 821.0399, 88.04105, 280.5318, 752.0029, 986.9109, 452.2572, 480.897, 1431.148, 427.44, 1251.933, 859.1634, 2356.722, 173.737
391.7, 665.3027, 190.3263, 0.005103777, 391.9466, 20.27825, 392.5951, 885.0536, 299.5603, 254.3949, 0.02827473, 98.73684, 1288.036, 500.5252, 1.973514, 108.1742, 6.471478e-05, 536.7769, 3.050528, 149.8375, 87.53486, 52.92222, 91.82831, 235.8169, 550.1786, 808.238, 84.0005, 268.5745, 719.3073, 1056.73, 429.6669, 459.8952, 1445.058, 408.0845, 1261.534, 821.9829, 2382.249, 165.7898
391.8, 636.3919, 182.2949, 0.00488921, 375.9008, 19.42249, 373.7363, 845.163, 286.3793, 293.19, 0.02710773, 94.62639, 1232.518, 536.0342, 1.892949, 138.2501, 6.178708e-05, 512.6218, 2.915707, 143.1156, 83.69407, 50.78704, 87.82893, 225.9699, 525.9135, 772.3571, 80.14539, 257.1269, 688.0332, 1012.023, 408.205, 439.8107, 1476.994, 389.6055, 1207.064, 786.4114, 2283.968, 158.2061
391.9, 625.4806, 174.6024, 0.004683664, 413.9899, 18.60284, 355.7834, 887.9813, 273.7783, 338.872, 0.02598891, 90.68706, 1179.392, 512.8198, 1.815673, 163.3572, 5.899182e-05, 489.5537, 2.786845, 136.6952, 80.0218, 48.73802, 84.00374, 216.5341, 502.7184, 836.5009, 76.4672, 405.7321, 658.1188, 969.2068, 387.8151, 420.6032, 1414.615, 371.9632, 1177.792, 752.3792, 2317.878, 150.9693
392, 598.3003, 167.2346, 0.004486759, 459.1889, 17.81778, 338.693, 880.051, 261.7317, 324.0201, 0.02491626, 86.91173, 1128.557, 490.6108, 1.741552, 156.0146, 5.632303e-05, 467.5237, 2.663678, 130.5628, 76.51066, 46.77166, 80.34515, 207.4922, 480.5464, 900.9512, 72.95782, 388.4383, 629.5051, 928.2024, 368.4437, 402.2346, 1459.111, 371.7003, 1126.937, 719.8198, 2246.056, 144.0636
392.1, 623.5667, 160.1776, 0.004298132, 440.3903, 17.06585, 322.4235, 840.3859, 250.2152, 309.8191, 0.02388789, 83.29356, 1108.594, 565.5363, 1.670456, 149.0021, 5.377497e-05, 446.485, 2.545954, 124.7055, 73.15358, 44.88464, 76.84589, 198.8279, 459.3523, 1006.097, 69.6095, 371.8817, 602.1354, 945.8886, 470.5423, 384.6682, 1397.488, 431.6162, 1145.802, 688.6694, 2338.225, 137.4738
392.2, 647.5952, 153.4185, 0.004117435, 422.3613, 16.34565, 342.2644, 837.657, 249.4843, 296.2405, 0.02290195, 79.82603, 1119.672, 541.0443, 1.602263, 142.3047, 5.134218e-05, 426.393, 2.433433, 119.111, 69.94379, 43.07374, 73.49905, 190.5255, 439.093, 961.4325, 66.41486, 356.0307, 575.9557, 905.8707, 447.0387, 367.869, 1475.473, 455.8979, 1096.329, 754.6489, 2241.76, 131.1854
392.3, 633.778, 146.9445, 0.003944335, 405.0704, 15.65584, 351.5836, 799.9026, 238.5067, 283.2571, 0.02195672, 76.50285, 1071.411, 530.3857, 1.536854, 135.9084, 4.901946e-05, 407.2052, 2.325886, 113.7675, 66.87485, 41.33591, 70.29796, 182.5697, 419.7271, 918.7507, 63.36682, 340.8554, 550.9143, 984.8575, 483.2083, 351.8034, 1413.159, 435.2538, 1098.653, 754.3727, 2398.326, 125.1846
392.4, 606.2371, 140.7438, 0.003778511, 388.4873, 14.99515, 345.7596, 891.8388, 228.0122, 270.8427, 0.02105049, 73.31801, 1175.399, 558.6122, 1.474114, 129.7996, 4.680181e-05, 388.8809, 52.20533, 108.6637, 63.94056, 39.66819, 67.23629, 174.9461, 401.2154, 877.9638, 60.45867, 326.3269, 526.9616, 943.1909, 459.072, 336.4395, 1353.476, 415.5445, 1051.215, 883.5218, 2299.381, 119.4583
392.5, 579.8931, 134.8047, 0.00361966, 372.5832, 14.36234, 412.9613, 851.6423, 217.9794, 346.0719, 0.02018167, 70.26575, 1170.129, 534.42, 1.413936, 128.0092, 4.468449e-05, 475.2592, 52.90259, 103.7889, 61.13502, 38.06776, 64.30796, 199.4725, 383.5201, 838.9875, 57.68398, 312.4176, 504.0503, 931.329, 436.1413, 321.7465, 1296.314, 396.7277, 1207.05, 845.2872, 2204.519, 113.994
392.6, 679.1431, 129.1162, 0.003467486, 357.3301, 13.75623, 393.1242, 813.2576, 208.388, 330.9044, 0.0193487, 67.34057, 1119.693, 511.2755, 1.356215, 122.2554, 4.266296e-05, 453.8724, 127.1042, 99.13277, 58.45258, 36.5319, 61.50717, 191.1431, 366.6052, 801.7416, 55.03664, 299.1013, 482.1352, 891.9271, 462.712, 307.6951, 1309.245, 378.7629, 1154.932, 808.7072, 2185.937, 108.7796
392.7, 649.6309, 123.6678, 0.00332171, 342.7015, 13.1757, 496.3427, 776.603, 199.2187, 316.4017, 0.01855012, 64.53716, 1071.43, 529.511, 1.30085, 161.1995, 4.073289e-05, 508.4911, 121.4867, 94.68551, 55.88784, 35.058, 58.82837, 183.1616, 350.4364, 766.1492, 52.5108, 286.3525, 461.1729, 930.8282, 480.0631, 294.2574, 1400.759, 361.6116, 1211.418, 773.7101, 2359.808, 103.8037
392.8, 621.4012, 122.0877, 0.003182063, 328.6718, 12.61967, 472.5002, 741.6003, 190.4529, 507.3715, 0.01778449, 61.85045, 1042.17, 506.5791, 1.247746, 153.9539, 3.889013e-05, 509.3347, 116.1175, 90.43777, 53.43563, 33.64357, 56.26623, 366.8632, 334.9807, 732.1369, 50.10087, 381.8326, 441.122, 891.4475, 546.1931, 281.4066, 1458.55, 345.237, 1329.044, 740.2277, 2606.151, 99.05548
392.9, 621.275, 116.9358, 0.003048286, 315.2164, 12.0871, 449.8032, 708.1754, 182.0727, 485.1347, 0.01705047, 59.2756, 1070.457, 484.6403, 1.196809, 245.5929, 3.713074e-05, 499.4583, 254.3636, 289.1201, 217.1902, 32.28621, 53.81568, 351.5441, 320.2066, 699.6345, 47.80154, 443.0981, 421.9428, 979.6342, 560.1548, 269.117, 1493.602, 329.6039, 1271.658, 708.1942, 2948.413, 817.1938
393, 594.2774, 122.9642, 0.002920134, 444.9508, 11.57701, 428.1964, 676.2569, 174.0613, 463.8725, 0.01634674, 56.80793, 1024.318, 463.6516, 1.147951, 234.554, 3.545094e-05, 656.0591, 266.2561, 276.1497, 207.6605, 30.9836, 51.47186, 409.8541, 306.0842, 668.575, 45.60775, 641.3857, 403.5976, 938.1887, 649.2457, 257.3641, 1451.916, 314.6786, 1352.787, 677.5469, 3050.68, 1108.821
393.1, 568.4531, 232.4361, 0.002797369, 453.0582, 67.21045, 407.6274, 645.777, 166.4024, 507.501, 0.01567206, 54.443, 1018.638, 443.5719, 1.101088, 224.0112, 256.9453, 626.5363, 254.4887, 339.2145, 198.5489, 29.73355, 49.23011, 392.7397, 292.5846, 638.8943, 43.51463, 614.0475, 386.0499, 1003.509, 640.4387, 246.1245, 1521.325, 300.4292, 1294.377, 648.2259, 3333.612, 1554.212
393.2, 543.7509, 265.2213, 0.002679765, 434.5106, 194.316, 418.9568, 616.671, 159.0805, 485.2585, 0.01502522, 52.17652, 1140.914, 424.3618, 1.056138, 273.3226, 327.511, 598.342, 243.2413, 323.9968, 189.8371, 28.53394, 427.0927, 378.7885, 279.6804, 610.5313, 41.51757, 587.8746, 369.2652, 961.0534, 630.2377, 235.3757, 1549.756, 286.8251, 1238.488, 620.1738, 3363.591, 1847.334
393.3, 520.1222, 294.9641, 0.002567106, 458.7505, 186.1157, 429.2847, 588.8767, 152.0808, 463.9908, 0.01440508, 50.00439, 1122.582, 405.9837, 1.013023, 322.4278, 454.9891, 571.4164, 267.0378, 309.4618, 181.5076, 27.38272, 408.4917, 419.1899, 267.3453, 826.6279, 39.61217, 562.8173, 353.2103, 982.7539, 625.6545, 225.0964, 1484.305, 273.8369, 1185.013, 593.3356, 3562.97, 2008.393
393.4, 497.5203, 282.5172, 0.002459182, 466.665, 238.5945, 408.6635, 562.3352, 145.389, 443.6553, 0.01381053, 47.9227, 1074.196, 442.8159, 0.9716687, 325.4762, 456.7964, 603.572, 372.6145, 295.5788, 173.5435, 26.27795, 390.7007, 401.6857, 386.1214, 820.9355, 37.79421, 538.8279, 337.8534, 941.1763, 594.403, 215.266, 1502.21, 261.437, 1254.761, 567.6588, 3757.799, 2239.255
393.5, 493.7955, 270.5956, 0.002355796, 447.5604, 258.8013, 389.0329, 647.7794, 138.9917, 447.7565, 0.01324053, 45.92766, 1027.895, 423.6385, 0.9320022, 310.8467, 503.9712, 626.8772, 356.1465, 364.7623, 165.9289, 25.21776, 373.6847, 384.9125, 369.0918, 889.7814, 36.05969, 515.8611, 323.1642, 901.3578, 670.3967, 205.8649, 1523.959, 249.5985, 1200.583, 543.0933, 3759.271, 2520.462
393.6, 472.3376, 277.739, 0.002256757, 429.2379, 247.8796, 420.227, 618.583, 132.8759, 428.1325, 0.01269405, 44.01567, 1125.665, 405.2917, 0.893955, 296.8747, 616.1671, 652.8282, 340.4063, 348.3985, 158.6483, 24.20033, 357.4097, 368.8397, 352.8133, 890.5908, 34.40477, 493.8733, 309.1136, 901.1395, 733.4805, 196.8743, 1459.597, 238.2961, 1148.744, 519.5908, 3802.258, 2484.434
393.7, 459.8752, 289.7776, 0.002161881, 411.6654, 237.4188, 466.6187, 674.8582, 216.5824, 434.7629, 0.01217012, 42.18329, 1077.145, 479.4519, 0.857461, 368.043, 588.2916, 623.4508, 325.3617, 430.9286, 151.6873, 23.22396, 341.8435, 380.1951, 337.2527, 896.4964, 32.8258, 472.8226, 295.674, 959.4874, 696.843, 188.2764, 1566.806, 348.885, 1216.167, 497.1053, 4079.733, 2640.471
393.8, 462.1541, 277.5497, 0.002070993, 474.7802, 227.3995, 444.2041, 644.4413, 279.7196, 415.7083, 0.01166782, 40.42719, 1030.717, 458.6879, 0.8224568, 351.5002, 561.6772, 595.3954, 310.9821, 411.5964, 145.0317, 22.28698, 326.9553, 407.8109, 371.5731, 856.6974, 31.3193, 452.6692, 282.8186, 947.6116, 662.0356, 314.4833, 1515.651, 531.5858, 1163.655, 475.593, 3980.032, 2726.167
393.9, 498.1128, 324.7519, 0.001983927, 455.3434, 217.8029, 499.6688, 640.9733, 267.4117, 397.4889, 0.01118625, 38.74419, 986.29, 438.8232, 0.7888815, 335.7009, 536.2669, 568.6024, 297.2379, 393.1316, 138.6681, 21.3878, 312.7155, 494.6034, 434.4273, 818.6653, 29.88193, 433.3748, 270.5222, 1030.812, 628.9669, 467.3911, 1488.245, 507.5143, 1193.707, 601.0535, 3996.121, 2743.214
394, 489.6227, 321.6343, 0.001900521, 562.0577, 208.6114, 475.6667, 710.0132, 255.6452, 480.5576, 0.01072456, 37.13125, 943.778, 542.7357, 0.756677, 320.6118, 512.0062, 727.9933, 313.8287, 375.4951, 132.5837, 20.5249, 299.0959, 548.784, 415.2673, 935.7533, 28.51053, 414.9027, 258.7604, 987.201, 675.2918, 446.9792, 1483.26, 555.2108, 1253.564, 659.2661, 3893.817, 2681.538
394.1, 561.8541, 308.062, 0.001820622, 539.0479, 199.8077, 452.8174, 713.9439, 244.3965, 459.496, 0.01028192, 35.58546, 971.0688, 519.2311, 0.725787, 306.201, 488.843, 695.2334, 299.9587, 403.7233, 126.7663, 19.69681, 286.0694, 525.8683, 436.5209, 894.2115, 27.20207, 397.2181, 247.51, 945.4353, 641.5609, 427.4587, 1420.617, 530.0695, 1270.055, 630.7362, 3930.917, 2846.525
394.2, 537.4387, 295.0624, 0.001744081, 516.9799, 191.3756, 431.0658, 745.8686, 233.6428, 439.3575, 0.00985755, 34.10403, 929.2129, 496.7444, 0.6961582, 292.4378, 466.7277, 663.9477, 286.7018, 385.6116, 121.2041, 18.90213, 273.6103, 539.6983, 417.2685, 854.514, 25.95366, 380.2872, 236.7487, 905.4366, 609.5149, 408.7907, 1472.075, 506.0667, 1307.423, 603.4409, 3841.091, 2762.914
394.3, 582.2827, 282.6114, 0.001670759, 495.8155, 183.2993, 410.3591, 712.2512, 223.3623, 420.1015, 0.009450696, 32.68427, 976.7156, 475.2315, 0.6677389, 279.2933, 445.6129, 736.1368, 274.0307, 580.2797, 115.886, 18.13952, 261.6938, 631.8171, 398.8652, 816.5789, 24.76255, 364.078, 226.4554, 912.7482, 696.2053, 390.938, 1522.208, 483.1508, 1250.971, 577.3268, 3983.341, 2688.783
394.4, 583.3807, 270.6858, 0.001600519, 475.5174, 175.5639, 390.647, 680.149, 213.5341, 401.6895, 0.009060635, 31.32361, 934.6162, 545.4826, 0.6404797, 266.7397, 425.4533, 703.0105, 261.9197, 554.2474, 110.8012, 17.40767, 250.2963, 648.1094, 415.1848, 780.3278, 23.6261, 348.5596, 216.6095, 922.2365, 661.4298, 373.865, 1483.171, 461.2726, 1299.698, 552.3429, 3819.006, 2658.559
394.5, 558.0299, 259.2635, 0.001533231, 456.0504, 168.1549, 371.8818, 649.4938, 204.1383, 384.0845, 0.008686673, 30.0196, 894.3315, 521.859, 0.6143333, 254.7502, 406.2057, 671.3748, 250.3439, 529.3829, 105.9396, 16.70535, 239.3952, 663.8289, 453.3074, 745.686, 22.54181, 333.7028, 207.1918, 883.2192, 757.2744, 357.5375, 1497.957, 440.3851, 1243.58, 528.4401, 3752.903, 2536.949
394.6, 533.7807, 248.3231, 0.001468773, 437.3803, 161.0586, 354.0181, 663.4458, 195.156, 367.251, 0.008328145, 28.76987, 871.4472, 499.2585, 0.5892543, 243.2997, 387.8289, 641.1628, 239.2798, 505.634, 101.2912, 16.03136, 228.9689, 636.1093, 485.5576, 712.5821, 21.50727, 319.4791, 198.1835, 845.8527, 719.4484, 341.9231, 1523.99, 420.4434, 1251.064, 505.5717, 3865.663, 2420.903
394.7, 510.5852, 237.8444, 0.001407025, 419.4745, 154.2617, 337.0124, 662.2152, 186.5689, 351.1554, 0.007984416, 27.57218, 858.6686, 477.6367, 0.5651991, 232.3638, 370.2835, 612.3103, 228.7046, 482.9504, 96.84684, 15.38457, 218.9967, 609.5472, 464.1425, 680.9478, 20.52022, 305.8618, 189.5668, 886.6255, 683.5119, 326.9907, 1479.657, 401.4048, 1197.046, 483.693, 3812.254, 2384.655
394.8, 503.4048, 227.8078, 0.001347872, 402.3018, 147.7517, 320.8236, 725.4019, 178.3596, 335.7651, 0.007654872, 26.42434, 821.6574, 456.9514, 0.5421259, 221.9195, 353.5318, 584.7562, 218.5968, 461.2845, 92.59747, 14.76387, 209.4588, 584.0943, 443.6718, 758.3436, 19.57847, 292.8248, 181.3248, 882.978, 649.3704, 312.7103, 1488.211, 383.2282, 1145.36, 462.7611, 3772.874, 2418.301
394.9, 481.5294, 218.1948, 0.001291207, 385.8321, 141.5164, 400.155, 692.707, 170.5116, 482.6407, 0.00733893, 25.32428, 793.6794, 437.1619, 0.5199947, 211.9447, 337.538, 558.442, 241.3436, 440.5905, 88.53454, 14.16822, 200.3363, 632.8929, 424.104, 743.3475, 18.67994, 280.3436, 173.4412, 935.145, 616.9343, 299.0536, 1425.359, 531.7741, 1095.906, 556.0267, 3833.109, 2361.644
