 , C000, C005, C006, C007, C008, C010, C015, C016, C018, C019, C020, C021, C027, C028, C030, C031, C032, C033, C036, C044, C048, C049, C053, C057, C059, C063, C064, C066, C069, C070, C075, C076, C077, C078, C083, C102, C103, C105
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
314.1, 470.2292, 255.6885, 1236.147, 63.32052, 122.006, 329.1097, 8.111713, 258.8357, 998.2825, 1528.579, 0.08045718, 30.97881, 104.399, 138.5654, 488.8234, 619.4764, 468.5732, 72.15366, 219.1216, 347.8277, 1059.457, 41.45417, 220.6455, 2154.537, 4.614982, 972.9401, 82.81578, 12.28254, 1224.605, 47.6634, 419.3743, 260.611, 202.5399, 378.3871, 0.1488609, 290.9929, 536.526, 616.8979
314.2, 509.6238, 244.8185, 1181.598, 118.6291, 116.4507, 387.5699, 7.777433, 246.916, 991.0936, 1622.17, 0.07710884, 29.59009, 99.74857, 135.0798, 464.6338, 674.1403, 449.2861, 69.22145, 206.8886, 329.7579, 1005.94, 39.72534, 209.5296, 2119.66, 4.406905, 1054.142, 79.41356, 11.70679, 1170.621, 45.59868, 485.7338, 248.9655, 192.7941, 447.0739, 0.1416872, 275.9038, 510.3008, 589.9205
314.3, 487.4642, 234.4107, 1158.729, 112.5454, 111.1483, 405.8188, 7.456929, 245.5721, 978.7632, 1670.646, 0.07389984, 28.26362, 95.30533, 129.2361, 441.6411, 661.8864, 430.7928, 66.40841, 195.3386, 312.6269, 955.1262, 38.0686, 198.9736, 2026.325, 4.20821, 1005.519, 76.1511, 11.15804, 1282.398, 43.62341, 600.8153, 237.8404, 225.7051, 428.7454, 0.1348591, 261.5972, 485.3575, 606.4397
314.4, 466.2681, 224.4453, 1194.062, 106.7738, 106.0874, 457.9721, 7.149633, 234.2633, 990.7993, 1626.29, 0.07082438, 26.99661, 91.06001, 123.6452, 419.7863, 633.4547, 413.0608, 63.70968, 184.4334, 393.1166, 1080.536, 36.48096, 188.9495, 1937.101, 4.018473, 1027.129, 73.02267, 10.635, 1275.527, 41.7337, 574.1773, 227.2124, 286.2976, 466.2997, 0.1283601, 248.0324, 461.6333, 704.8866
314.5, 493.4951, 215.1256, 1141.369, 101.2981, 101.257, 439.0608, 6.855, 223.4752, 950.7743, 1600.772, 0.06787692, 25.78641, 87.00378, 118.2962, 399.013, 622.0073, 396.0586, 61.12063, 240.0598, 372.6941, 1050.544, 34.95953, 179.4303, 1851.805, 3.837291, 1146.797, 70.02277, 10.13649, 1285.253, 39.92585, 548.7203, 261.5668, 307.6953, 447.1829, 0.1221743, 307.0769, 439.0688, 674.0613
314.6, 472.0367, 205.98, 1163.486, 96.10323, 96.64644, 420.9304, 6.572509, 237.6142, 984.0115, 1579.781, 0.06505212, 24.63045, 83.12825, 169.7192, 379.2677, 696.041, 437.5099, 58.63679, 226.658, 353.3324, 997.4776, 33.50155, 170.3908, 1963.659, 3.664278, 1130.103, 67.1461, 9.661338, 1296.169, 38.19631, 524.3921, 249.8786, 292.8897, 428.8499, 0.1162866, 311.2495, 485.1533, 675.4453
314.7, 451.5115, 197.2233, 1112.143, 91.17477, 92.24585, 403.5487, 6.301659, 226.6718, 971.9827, 1610.691, 0.06234488, 23.52631, 79.42535, 162.377, 360.4995, 666.1422, 494.6163, 56.25389, 273.3673, 334.9767, 947.0914, 32.10437, 161.8066, 1877.193, 3.499066, 1077.977, 64.38762, 9.208462, 1365.744, 36.54169, 501.1425, 238.7127, 278.7965, 488.3253, 0.1106827, 295.11, 533.1721, 727.7686
314.8, 431.8787, 189.4092, 1063.066, 86.49905, 88.04563, 386.8848, 6.041971, 216.2333, 978.1263, 1541.583, 0.0597503, 22.47167, 75.88739, 155.3524, 342.66, 637.5276, 515.4129, 53.96782, 258.106, 317.5745, 930.8719, 30.76547, 153.6549, 1905.627, 3.341303, 1045.03, 61.74246, 8.776814, 1372.433, 34.95875, 478.9236, 263.7527, 265.3814, 468.3055, 0.1053488, 279.8075, 570.52, 735.6901
314.9, 413.0996, 181.357, 1016.154, 82.06313, 84.03666, 370.909, 5.792984, 206.2755, 1005.015, 1563.227, 0.05726371, 21.4643, 72.50703, 148.6317, 440.4209, 621.4418, 494.1978, 51.77466, 243.6966, 301.0763, 883.8502, 29.4824, 145.9139, 1821.717, 3.190652, 1074.723, 59.20596, 8.3654, 1311.932, 79.17244, 457.6899, 251.9668, 252.6119, 449.1065, 0.1002719, 312.1206, 542.6331, 703.5178
315, 395.137, 173.647, 971.3126, 77.85468, 80.21023, 355.5928, 5.554258, 230.4696, 1034.091, 1563.201, 0.05488059, 20.5021, 69.27724, 142.2017, 490.8731, 594.7474, 565.4158, 49.67063, 230.0917, 285.4353, 876.8398, 28.25284, 138.5629, 1865.431, 3.046795, 1071.473, 56.77367, 7.973272, 1325.052, 75.74279, 437.3976, 240.7076, 240.4568, 430.6946, 0.09543972, 336.3207, 551.2299, 731.9043
315.1, 377.9555, 166.2648, 1024.816, 73.86206, 76.55802, 376.0392, 5.325369, 272.4278, 1016.341, 1496.13, 0.05259665, 19.58303, 66.19132, 136.0499, 466.5821, 674.1533, 542.1425, 47.6521, 255.0233, 270.6068, 1028.284, 386.0511, 131.5822, 1967.827, 2.909423, 1199.778, 54.44131, 7.599524, 1266.639, 72.46171, 418.0049, 229.9515, 228.8865, 522.9584, 0.09084039, 318.8813, 538.9915, 699.8975
315.2, 361.5211, 159.1965, 1093.139, 70.0742, 73.07211, 360.5112, 5.105914, 259.8821, 1022.799, 1451.307, 0.05040776, 18.70516, 67.02769, 130.1643, 551.7308, 645.1946, 519.8271, 45.7156, 240.786, 392.1813, 1017.026, 421.2776, 124.9531, 1881.178, 2.778245, 1461.785, 52.20476, 7.243296, 1255.926, 69.32275, 399.4721, 219.6761, 217.873, 501.5189, 0.08646271, 302.3461, 570.1166, 811.2422
315.3, 384.3985, 152.4286, 1044.9, 66.48058, 69.74493, 345.6244, 4.895502, 251.2999, 1037.18, 1532.517, 0.04830997, 17.86664, 64.04198, 124.5333, 524.4282, 617.4799, 558.5403, 43.85779, 227.3436, 371.8073, 965.652, 403.7083, 118.6581, 2033.822, 2.652982, 1413.896, 50.06009, 6.903766, 1200.561, 66.31978, 381.761, 276.0836, 207.3895, 480.9582, 0.08229598, 286.6683, 542.2495, 872.42
315.4, 424.371, 176.9877, 1040.333, 63.07126, 66.56924, 331.3524, 62.6133, 239.7272, 995.2813, 1612.608, 0.04629948, 17.06571, 85.36658, 149.8681, 556.6917, 590.9557, 598.5276, 42.07548, 214.6516, 352.4918, 916.8734, 386.8718, 112.6802, 1944.267, 2.533366, 1528.839, 48.00353, 6.580151, 1200.508, 118.227, 364.8351, 263.7467, 197.4103, 508.2455, 0.07833006, 355.8345, 515.7445, 834.2684
315.5, 583.7867, 182.8172, 1094.85, 59.83678, 63.53815, 317.6696, 60.03304, 389.5417, 955.0753, 1646.219, 0.04437266, 16.30069, 87.01572, 143.3847, 662.0878, 565.5708, 700.8939, 40.3656, 202.6682, 334.1797, 870.5588, 558.3367, 107.0034, 1940.414, 2.419143, 1458.321, 46.03146, 153.9788, 1147.585, 164.2299, 348.6596, 251.9611, 187.9114, 511.379, 0.07455526, 337.3831, 490.5351, 797.7852
315.6, 675.3195, 371.9946, 1119.782, 56.76817, 60.64507, 384.9467, 57.5591, 403.0479, 916.4933, 1575.586, 0.04252603, 183.1726, 129.4474, 147.1003, 629.324, 547.7017, 681.9512, 38.72521, 191.3538, 316.8189, 826.5837, 535.0514, 101.6127, 2027.904, 2.310071, 1503.766, 44.1404, 146.761, 1237.434, 287.6753, 421.1008, 240.7022, 178.8695, 490.4141, 0.07096238, 383.9965, 666.4998, 889.9221
315.7, 712.3643, 356.1801, 1129.874, 116.8065, 325.6868, 369.0509, 55.18712, 409.4269, 879.47, 1691.481, 0.04075624, 174.9613, 123.6812, 140.7365, 598.1816, 546.469, 725.7273, 37.15149, 180.671, 300.36, 963.3194, 512.7372, 96.49352, 2003.964, 2.205916, 1479.067, 42.32703, 139.8816, 1276.998, 275.2135, 542.3419, 229.9463, 170.2627, 666.6552, 0.06754263, 448.3293, 660.5424, 938.2472
315.8, 817.616, 529.2123, 1345.871, 110.8163, 331.4521, 353.8115, 52.91289, 390.5724, 843.9424, 1618.906, 0.03906011, 220.3687, 200.952, 134.6481, 587.7575, 708.9228, 771.911, 35.64171, 170.5847, 284.7562, 914.6586, 491.3536, 305.7855, 2147.335, 2.106457, 1490.123, 40.58816, 133.3246, 1243.02, 324.4239, 622.3412, 219.6711, 162.0701, 726.5948, 318.3777, 425.0818, 628.2552, 1111.746
315.9, 919.3546, 506.7141, 1319.738, 105.1333, 346.1317, 339.2014, 50.73237, 448.6299, 809.8499, 1711.047, 0.03743456, 210.49, 228.4969, 128.8231, 664.4667, 678.4706, 932.7327, 34.19329, 161.0614, 269.963, 868.4559, 470.8618, 327.0706, 2176.405, 2.011482, 1516.792, 104.8884, 127.075, 1188.223, 310.3702, 740.9854, 209.855, 154.2716, 780.8206, 374.9606, 515.6266, 654.6263, 1119.182
316, 879.3789, 485.1724, 1369.427, 123.2161, 450.7908, 386.0492, 48.64172, 427.97, 859.3922, 1637.633, 0.03587667, 226.0866, 441.1024, 123.2501, 631.5853, 770.2344, 915.4109, 32.80373, 152.0698, 255.9382, 824.5871, 451.2246, 362.9019, 2122.253, 1.92079, 1446.829, 131.2436, 121.1184, 1198.532, 378.4406, 708.1328, 200.4776, 146.8484, 868.4971, 479.8001, 488.8895, 794.8895, 1134.583
316.1, 906.5992, 465.6326, 1351.153, 116.8973, 430.265, 384.2751, 46.63721, 408.2615, 824.6756, 1684.953, 0.03438361, 313.9289, 421.4537, 117.9182, 600.3311, 790.1277, 877.7313, 31.47064, 143.5801, 242.6421, 956.415, 432.4064, 385.5537, 2216.965, 1.834187, 1493.37, 125.8518, 115.441, 1231.97, 429.1195, 676.7368, 191.5192, 139.7824, 887.5898, 456.6781, 463.5388, 756.0355, 1201.461
316.2, 893.9556, 445.8374, 1414.732, 110.9024, 410.6738, 394.2108, 44.71532, 395.8354, 791.3615, 1714.438, 0.03295268, 326.523, 417.6393, 208.1289, 570.6234, 756.1873, 1005.481, 30.19173, 135.5645, 230.0368, 908.103, 414.373, 442.2569, 2119.345, 1.751489, 1438.012, 120.6816, 110.0297, 1340.477, 443.5525, 757.6475, 281.2136, 133.0564, 851.2015, 434.6703, 439.5026, 719.0807, 1148.92
316.3, 855.0843, 482.4598, 1352.302, 120.3047, 391.9746, 417.144, 42.87262, 377.6067, 759.3931, 1655.426, 0.0315813, 311.8856, 399.0358, 199.125, 604.5433, 723.7048, 964.0939, 28.96479, 127.9963, 218.0863, 862.2314, 490.7438, 419.9763, 2212.444, 1.672519, 1392.524, 115.7238, 104.872, 1281.384, 436.764, 724.0561, 268.6475, 126.654, 816.3051, 413.7232, 416.7127, 683.9323, 1248.82
316.4, 855.0367, 461.9492, 1465.137, 114.1351, 482.0079, 399.9187, 41.10586, 360.2175, 890.7104, 1733.852, 0.030267, 297.9043, 440.1054, 190.5107, 574.6273, 692.6176, 958.4641, 27.78771, 120.8506, 310.4005, 894.5721, 622.5505, 398.8182, 2237.573, 1.597109, 1413.012, 137.2785, 99.95614, 1261.76, 431.2705, 691.954, 312.5645, 120.5597, 782.8392, 534.185, 421.5203, 650.5019, 1272.355
316.5, 994.3193, 493.7122, 1445.144, 143.8692, 460.0607, 383.4046, 39.4119, 406.0967, 854.7287, 1701.783, 0.0290074, 284.5498, 420.5012, 182.269, 546.1916, 685.3605, 919.0123, 26.65846, 190.8722, 365.8264, 849.384, 596.5872, 378.726, 2300.793, 1.5251, 1382.176, 131.6389, 95.27069, 1206.137, 412.5884, 661.2753, 298.5975, 114.7587, 750.7454, 508.4421, 516.4479, 735.2097, 1256.674
316.6, 951.084, 472.7232, 1381.371, 136.4912, 512.9792, 408.4213, 37.78776, 387.3955, 820.2005, 1628.766, 0.02780021, 354.1342, 401.7702, 174.3839, 519.1631, 702.731, 881.1844, 25.57511, 199.2702, 346.8216, 925.5022, 650.8362, 359.6461, 2244.557, 1.456337, 1347.864, 126.2309, 90.80487, 1217.842, 394.7156, 631.9568, 285.2545, 109.2367, 793.4658, 483.9398, 529.5787, 699.2729, 1201.719
316.7, 909.7286, 452.6265, 1320.413, 129.4915, 489.6218, 391.5561, 36.23054, 369.5555, 814.305, 1729.445, 0.02664326, 338.259, 383.8736, 166.8398, 636.5137, 681.5048, 844.9136, 24.53578, 188.1455, 328.804, 986.7638, 623.6932, 341.5273, 2359.13, 1.390675, 1312.808, 121.0451, 277.8653, 1164.155, 377.617, 680.9358, 272.5079, 103.9805, 760.9363, 460.6183, 502.1181, 690.2405, 1149.166
316.8, 870.1714, 433.3842, 1262.145, 122.8508, 467.3279, 407.3459, 34.7375, 387.9341, 781.4098, 1655.242, 0.02553446, 323.0955, 464.9223, 297.4261, 605.0155, 689.3249, 941.0795, 23.53868, 177.6418, 565.5027, 936.9188, 597.6823, 324.3214, 2255.251, 1.327973, 1298.396, 116.0723, 264.8403, 1235.495, 375.0355, 725.7949, 345.1769, 98.97719, 729.7404, 438.4206, 476.0814, 656.5018, 1135.885
316.9, 880.9811, 414.9599, 1206.448, 116.5506, 446.0492, 450.5318, 124.2497, 370.0693, 800.4981, 1684.255, 0.02447181, 308.6117, 483.844, 284.5591, 593.3848, 659.7145, 902.3434, 22.58211, 167.7246, 536.1246, 889.5916, 602.554, 307.9824, 2232.404, 1.268099, 1254.156, 173.0172, 252.4259, 1181.031, 358.7894, 693.6157, 383.0882, 94.21463, 699.8234, 470.6379, 487.0407, 624.4122, 1086.212
317, 898.4064, 461.5314, 1312.599, 127.9034, 425.7393, 431.9278, 119.1294, 353.0272, 920.338, 1735.583, 0.02345338, 294.7772, 462.2914, 380.1125, 564.0209, 640.2881, 865.2017, 21.66441, 158.361, 508.2726, 844.6551, 577.4246, 292.4664, 2206.408, 1.210924, 1259.429, 193.9688, 240.5934, 1128.967, 343.2471, 662.8633, 411.0226, 89.68124, 771.5134, 568.0724, 461.7858, 660.2893, 1140.759
317.1, 859.3416, 469.8387, 1254.676, 121.3441, 406.3541, 414.092, 114.2201, 382.0128, 918.931, 1837.819, 0.02247733, 281.5629, 483.8434, 396.4841, 558.1689, 639.0603, 829.5887, 20.78401, 158.1467, 481.8676, 801.9885, 613.4001, 329.4652, 2233.119, 1.156326, 1259.281, 186.0002, 229.3156, 1079.198, 487.4799, 633.4744, 509.6917, 85.36597, 739.8839, 540.6965, 470.9669, 628.0146, 1090.873
317.2, 867.8326, 449.8646, 1265.23, 115.1212, 387.8517, 396.9927, 109.5132, 364.4207, 901.7137, 1758.966, 0.0215419, 268.9409, 462.2909, 379.3318, 652.0627, 611.6091, 795.4417, 19.93938, 157.0503, 456.8344, 1034.421, 606.6649, 364.0397, 2134.789, 1.104191, 1314.821, 178.359, 218.5664, 1064.812, 466.3629, 605.3884, 486.916, 81.25835, 779.1115, 514.6398, 446.5455, 720.2383, 1148.227
317.3, 843.7198, 430.7397, 1403.679, 109.2175, 379.0151, 380.5995, 145.5275, 347.6387, 908.9235, 1781.659, 0.0206454, 256.8848, 441.6984, 377.4292, 619.7951, 585.337, 762.7002, 19.12908, 148.2827, 433.1017, 982.1682, 623.3981, 345.6997, 2040.788, 1.054406, 1268.03, 171.0316, 208.3211, 1106.054, 510.5418, 578.5477, 465.158, 77.34838, 747.1704, 489.8388, 423.3905, 781.7245, 1098.015
317.4, 807.0329, 412.4278, 1341.737, 103.6165, 420.0674, 454.1679, 139.5304, 331.6295, 910.434, 1790.059, 0.01978621, 245.3691, 453.7073, 361.1012, 589.1243, 560.1935, 731.3064, 18.3517, 140.0044, 410.6018, 932.5554, 597.3994, 328.2836, 2053.682, 1.006866, 1220.343, 164.0054, 198.556, 1057.295, 488.4258, 552.897, 444.3723, 73.62655, 795.0698, 466.233, 401.4361, 743.514, 1049.997
317.5, 810.8788, 394.8944, 1483.092, 98.3027, 449.5573, 435.4137, 133.7804, 316.3576, 873.6555, 1713.255, 0.01896278, 234.3697, 519.1744, 345.4796, 559.9712, 572.7315, 755.2937, 17.60592, 132.1884, 389.2709, 885.4486, 572.485, 471.4096, 2118.104, 0.9614687, 1260.9, 157.2677, 189.2487, 1010.686, 467.2678, 616.3311, 424.5154, 70.0838, 762.4745, 443.7648, 453.5661, 707.1713, 1113.375
317.6, 775.6199, 378.1064, 1524.605, 93.26144, 429.0877, 417.434, 128.2674, 328.7111, 853.86, 1704.943, 0.01817362, 223.8633, 496.048, 330.5338, 532.2607, 548.1295, 758.0476, 16.89044, 171.1743, 369.0481, 840.7214, 578.8474, 447.6604, 2119.865, 0.9181187, 1260.817, 150.8069, 180.3777, 1081.728, 458.0218, 589.0052, 405.5457, 66.71152, 780.9255, 422.3793, 430.047, 790.4796, 1120.664
317.7, 741.8941, 362.0322, 1457.326, 88.47871, 430.3901, 400.1967, 122.9816, 313.5735, 846.0613, 1668.599, 0.01741729, 213.8279, 485.2333, 316.2346, 576.2182, 591.053, 766.9095, 16.20404, 161.6181, 349.8759, 879.0596, 612.1617, 425.1076, 2026.521, 0.8767232, 1202.662, 175.709, 171.9225, 1034.042, 438.1809, 562.8909, 387.4238, 63.50151, 748.9102, 481.988, 407.7475, 765.6944, 1071.656
317.8, 752.291, 388.6495, 1393.016, 83.94125, 410.7932, 383.6711, 117.9136, 299.1331, 850.7864, 1711.769, 0.01669245, 204.2424, 463.6189, 302.554, 676.6391, 565.664, 771.7131, 15.54554, 152.5954, 331.6996, 900.8309, 633.7231, 403.6909, 2090.887, 0.8371941, 1267.153, 168.4905, 163.8636, 1102.815, 419.1994, 613.5896, 370.1116, 60.44596, 718.2073, 458.7605, 386.6043, 794.4619, 1099.473
317.9, 794.5257, 372.127, 1449.195, 79.6365, 392.0886, 367.828, 113.0544, 285.3577, 816.4174, 1774.986, 0.01599777, 195.0866, 442.9672, 289.4652, 643.1553, 559.5251, 739.9482, 14.91379, 144.0764, 314.4677, 855.3267, 644.7148, 383.3533, 2122.146, 0.7994474, 1291.505, 161.5686, 156.1825, 1054.199, 401.0403, 586.3853, 353.5731, 57.53744, 717.6716, 436.6524, 366.5574, 755.6288, 1051.392
318, 759.9778, 356.3069, 1385.244, 75.5525, 416.4574, 352.6391, 108.3955, 318.3495, 783.4368, 1698.829, 0.015332, 377.5291, 423.2355, 329.0503, 611.3285, 556.1011, 709.4909, 14.30772, 136.0331, 298.131, 812.1211, 617.8271, 364.0403, 2028.703, 0.7634025, 1266.608, 154.9311, 148.8614, 1092.976, 386.2336, 560.3871, 337.7736, 54.76887, 769.79, 484.9428, 415.6444, 718.6939, 1005.414
318.1, 726.9322, 369.9742, 1380.726, 71.67794, 397.4949, 338.0774, 103.9285, 318.3577, 805.7073, 1803.434, 0.01469393, 360.6052, 509.2946, 314.8152, 581.0766, 532.2134, 767.7482, 13.72628, 128.4387, 282.6429, 805.7501, 592.0607, 345.7002, 2067.053, 0.7289827, 1208.185, 148.5662, 141.8835, 1044.794, 497.175, 616.6833, 322.6801, 52.13351, 747.8383, 461.573, 394.0917, 739.3123, 961.4464
318.2, 695.3235, 354.2456, 1366.331, 68.00208, 379.3958, 432.5035, 100.7601, 303.697, 837.6723, 1726.056, 0.01408242, 344.4399, 486.6084, 301.196, 552.3218, 509.3519, 736.1465, 13.16847, 129.601, 267.9595, 803.9084, 686.8496, 328.284, 2091.627, 0.6961149, 1211.826, 207.8426, 135.2327, 1111.664, 475.638, 589.3419, 308.261, 97.74101, 789.5157, 439.3293, 373.6566, 732.3764, 1031.123
318.3, 665.0892, 339.1857, 1394.622, 143.7728, 362.1208, 505.9551, 96.60786, 289.7114, 868.1571, 1734.796, 0.01349636, 328.9993, 514.4494, 288.166, 616.8304, 567.4114, 837.7045, 12.63332, 122.3658, 254.0389, 894.4126, 726.4345, 456.4887, 1999.527, 0.664729, 1155.93, 199.304, 128.8937, 1062.658, 455.034, 563.2126, 294.4862, 111.7048, 881.9655, 581.0385, 354.2811, 696.5781, 1033.791
318.4, 636.1695, 324.766, 1333.079, 136.3997, 345.6324, 485.0624, 92.6267, 276.3698, 833.0864, 1754.669, 0.01293469, 314.2509, 491.5335, 275.6996, 586.3063, 543.0379, 803.2234, 12.11993, 196.8426, 240.8414, 849.2326, 740.7757, 433.4911, 2046.328, 0.6347582, 1159.681, 191.1162, 122.8518, 1059, 435.3225, 538.2418, 281.327, 189.958, 845.8078, 553.0377, 335.9103, 714.2804, 1027.188
318.5, 778.9553, 310.9594, 1309.431, 129.4047, 329.8947, 465.0325, 88.8096, 263.6427, 853.8814, 1679.383, 0.01239639, 300.1636, 469.6385, 263.7726, 642.4041, 526.8643, 770.1616, 11.62739, 185.8535, 228.3296, 996.3743, 754.6957, 509.4426, 2104.507, 0.6061386, 1194.167, 183.2648, 117.0931, 1096.688, 416.4648, 610.3708, 268.7558, 180.8177, 811.1324, 526.3862, 318.4921, 679.3666, 982.2684
318.6, 745.0845, 297.7397, 1251.648, 122.7684, 314.8737, 445.8297, 85.1498, 267.7625, 855.7464, 1624.987, 0.0118805, 286.7078, 448.7187, 252.3615, 610.6144, 609.0603, 738.4607, 11.15487, 184.7184, 216.4678, 946.0438, 723.2213, 483.7773, 2011.84, 0.5788095, 1248.194, 175.736, 111.6043, 1072.507, 398.4241, 583.3092, 256.7464, 172.1171, 777.8787, 501.0192, 334.6237, 646.1594, 1004.335
318.7, 724.4482, 285.082, 1321.22, 116.4725, 300.5366, 427.4198, 81.64082, 255.4317, 841.2358, 1649.472, 0.01138607, 273.8552, 428.7307, 241.4441, 632.8162, 582.8977, 708.0646, 10.70156, 174.4061, 205.2222, 898.2557, 732.8032, 459.4049, 2026.58, 0.5527126, 1190.621, 168.5164, 106.3729, 1089.196, 381.1649, 598.4416, 245.2736, 163.8352, 745.9882, 476.8746, 317.2722, 614.5753, 960.4149
318.8, 692.9475, 272.9624, 1326.014, 110.4995, 286.8523, 409.7701, 78.27644, 306.1389, 807.2526, 1663.727, 0.01091223, 261.5788, 409.6332, 252.0531, 601.501, 557.8589, 678.9196, 10.26667, 164.6694, 194.5608, 852.8815, 782.9677, 436.2604, 2000.895, 0.5277923, 1135.703, 161.5934, 101.3867, 1041.18, 364.6533, 604.2626, 234.3135, 155.9518, 715.4051, 453.8935, 394.2621, 639.2056, 978.0272
318.9, 662.8165, 261.3581, 1267.499, 104.8327, 273.7911, 517.5138, 75.05071, 340.2621, 827.0189, 1592.343, 0.0104581, 249.8527, 442.147, 280.6365, 571.7355, 651.04, 650.9743, 9.849445, 240.9148, 184.4533, 899.978, 750.3142, 414.2819, 1991.349, 0.5039955, 1159.152, 154.9549, 96.63415, 995.2816, 348.8569, 654.5521, 223.8431, 148.4478, 781.8474, 432.02, 373.8181, 634.7563, 935.2573
319, 633.9957, 269.8672, 1257.266, 99.45657, 364.643, 496.1438, 71.95791, 324.5926, 793.61, 1524.022, 0.01002287, 238.6522, 422.4518, 329.9792, 662.139, 623.0742, 624.1793, 9.449181, 227.4652, 174.8708, 854.5168, 719.0225, 393.4107, 2027.422, 0.4812717, 1182.704, 148.5891, 92.10442, 1035.821, 333.7449, 625.5317, 213.8406, 141.3048, 749.7942, 411.2005, 354.4343, 603.7297, 894.3578
319.1, 606.4281, 258.3945, 1298.053, 94.35614, 348.0398, 475.6563, 77.03547, 313.4686, 875.3812, 1639.922, 0.00960575, 227.9539, 403.6339, 315.7039, 629.3727, 596.3096, 598.4872, 9.065182, 270.6049, 165.7862, 881.498, 689.0358, 373.591, 2034.688, 0.4595725, 1250.221, 142.4848, 87.78702, 1095.248, 319.2875, 597.7979, 204.2851, 134.5055, 763.6888, 391.3844, 336.0556, 698.3279, 855.2468
319.2, 580.0592, 272.8817, 1286.017, 137.2548, 332.1925, 488.852, 73.86088, 299.033, 840.0187, 1602.429, 0.009205992, 217.7351, 385.6543, 302.0463, 598.228, 570.6948, 573.8526, 8.696788, 255.4978, 157.1735, 836.9704, 780.8063, 354.7697, 1978.224, 0.4388517, 1459.498, 136.6312, 83.672, 1098.154, 305.4563, 571.2936, 195.1565, 128.0334, 780.1995, 522.6578, 410.585, 664.1939, 817.8462
319.3, 637.0433, 261.2808, 1229.267, 130.216, 317.0669, 486.689, 81.59117, 285.2622, 842.4528, 1629.098, 0.008822871, 207.9745, 368.4755, 288.9794, 568.6244, 546.1802, 550.232, 8.343365, 241.234, 149.0083, 940.6221, 748.243, 336.8967, 1961.826, 0.419065, 1582.773, 131.0182, 79.74987, 1104.12, 292.2243, 545.9645, 186.4359, 121.8727, 798.6274, 522.1606, 389.2947, 631.7283, 782.0811
319.4, 609.3432, 250.173, 1175.021, 123.5381, 302.6299, 471.4873, 78.22884, 272.1255, 808.4205, 1576.494, 0.008455695, 198.6513, 413.6449, 276.4779, 540.4858, 640.1094, 527.5837, 8.004304, 227.7666, 141.2673, 893.1079, 717.0377, 319.9241, 2011.331, 0.4001705, 1750.989, 125.6357, 76.01159, 1085.417, 279.5656, 521.7584, 178.105, 116.0085, 848.9614, 496.9972, 369.1083, 658.5917, 806.7986
319.5, 609.5465, 239.5375, 1123.169, 117.2027, 288.8503, 517.9365, 75.00507, 259.5938, 775.763, 1515.864, 0.008103798, 189.7462, 395.2193, 264.5172, 513.7396, 689.1273, 505.8676, 7.679022, 215.051, 133.9284, 847.9938, 687.1338, 303.8065, 1947.567, 0.3821279, 1806.115, 120.4743, 72.44854, 1037.568, 267.4551, 498.6255, 170.1463, 110.4264, 898.1355, 652.7086, 349.9687, 626.4, 848.5314
319.6, 634.1137, 229.3542, 1073.605, 111.1922, 321.8767, 496.5491, 71.91415, 247.6393, 801.0983, 1494.152, 0.007766546, 181.2402, 377.6145, 253.0739, 488.317, 659.5253, 485.0453, 7.36696, 250.6256, 126.9707, 843.5881, 658.4771, 288.501, 1932.457, 0.3648988, 1827.305, 115.525, 69.05251, 1094.128, 303.4979, 588.999, 162.5432, 105.113, 861.3149, 621.2539, 450.8196, 616.9892, 811.4244
319.7, 606.541, 219.6037, 1112.375, 105.4899, 307.2207, 476.0449, 68.9506, 236.2352, 768.7366, 1441.797, 0.00744333, 173.1155, 360.7939, 242.1257, 464.1524, 631.195, 522.7705, 7.067579, 236.6339, 120.3745, 892.6819, 631.0154, 273.9665, 1955.537, 0.3484465, 1743.02, 110.7791, 65.81567, 1045.895, 290.3507, 643.9838, 155.28, 100.0552, 869.4404, 591.3151, 427.4429, 738.1205, 860.8633
319.8, 580.1671, 210.2678, 1063.287, 100.0801, 293.2321, 456.3873, 66.10918, 225.3563, 797.1147, 1379.936, 0.007133564, 165.3551, 344.7225, 231.6511, 441.1836, 604.0816, 652.4664, 6.780364, 223.4233, 114.121, 847.5894, 604.6991, 260.1642, 2000.783, 0.332736, 1717.828, 106.228, 62.73056, 1022.73, 277.7731, 768.4182, 148.3412, 95.24074, 833.7962, 562.819, 405.2784, 702.0414, 934.3857
