 , C001, C002, C003, C004, C005, C006, C008, C009, C010, C012, C013, C015, C016, C017, C020, C021, C024, C028, C032, C034, C036, C037, C038, C039, C043, C045, C046, C047, C050, C052, C053, C055, C061, C063, C064, C065, C070, C071, C076, C078, C087, C089, C097, C108
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
371.4, 486.0356, 269.5298, 469.5317, 274.1169, 58.77124, 80.95842, 57.59254, 1131.807, 2.426623, 361.2821, 365.6907, 53.40578, 924.9457, 0.3396662, 1333.796, 356.584, 693.8704, 834.7224, 703.5281, 29.01006, 665.6227, 683.5439, 2.504173, 325.5622, 432.3794, 376.7391, 568.1397, 1100.754, 960.9947, 2142.054, 41.05728, 73.75899, 694.5916, 1937.807, 574.4253, 219.2564, 1214.519, 142.0474, 1276.232, 1115.763, 1158.359, 1198.814, 3197.898, 1209.116
371.5, 496.2836, 256.353, 449.3237, 260.8889, 56.30794, 77.55645, 54.98624, 1165.222, 2.304834, 346.1664, 350.045, 51.00533, 889.6438, 0.3239717, 1274.126, 340.2261, 662.6478, 800.5593, 727.5053, 27.79911, 637.6199, 715.2641, 2.396, 308.1743, 413.9884, 359.1199, 544.5522, 1176.084, 923.3585, 2145.96, 39.39215, 70.43888, 663.7192, 1851.974, 544.4113, 209.6124, 1161.627, 136.096, 1296.141, 1165.565, 1207.486, 1204.503, 3172.957, 1249.44
371.6, 474.3549, 243.8204, 429.9854, 248.2993, 53.94788, 74.29744, 52.49789, 1109.905, 2.189157, 331.683, 335.0688, 48.71278, 990.0114, 0.3090023, 1389.647, 447.0256, 632.8301, 767.7944, 696.7379, 26.63871, 610.7952, 690.3874, 2.2925, 291.7151, 396.3796, 378.1066, 521.944, 1126.839, 914.0675, 2127.347, 37.79455, 98.28943, 634.219, 1830.262, 515.9655, 200.3925, 1111.038, 130.3939, 1342.013, 1186.479, 1251.075, 1227.993, 3212.342, 1258.485
371.7, 453.3952, 231.9005, 499.9842, 236.3171, 51.68674, 71.17538, 50.12215, 1057.214, 2.079286, 317.8056, 320.7332, 46.52328, 941.1962, 0.2947245, 1327.478, 426.5188, 604.3541, 809.7974, 667.2717, 25.52675, 585.0989, 708.7309, 2.19347, 276.1349, 379.5198, 438.253, 500.2744, 1079.655, 982.6254, 2091.469, 36.26175, 93.86514, 606.03, 1934.04, 489.006, 191.5782, 1062.653, 124.9307, 1321.405, 1329.656, 1286.427, 1198.039, 3268.16, 1280.332
371.8, 570.4744, 220.5633, 478.4655, 224.9132, 49.52038, 68.1845, 47.85392, 1128.25, 1.974929, 304.5089, 307.011, 44.43218, 894.7881, 0.2811065, 1278.929, 452.4059, 624.079, 776.6544, 643.7313, 24.4612, 613.7581, 744.7711, 2.098719, 261.3868, 417.6481, 471.5617, 479.5045, 1034.448, 935.3573, 2135.578, 34.7911, 89.63999, 579.0939, 1848.374, 607.0105, 183.1516, 1170.943, 119.6964, 1376.539, 1271.26, 1225.242, 1171.907, 3132.223, 1225.398
371.9, 545.2676, 233.3991, 519.3658, 214.0596, 47.44481, 138.9148, 45.68833, 1074.688, 1.875809, 291.7685, 293.8759, 42.43508, 850.6682, 0.2681178, 1466.623, 441.2965, 595.9968, 744.8679, 616.5069, 23.44014, 628.3834, 710.6613, 2.00806, 283.5344, 399.8837, 507.4624, 459.5968, 1110.471, 890.363, 2091.63, 33.3801, 85.60503, 553.355, 1766.502, 575.2939, 175.0956, 1119.949, 114.6814, 1370.932, 1215.43, 1166.967, 1227.747, 3001.941, 1220.185
372, 584.0309, 221.9887, 497.013, 203.7298, 45.45624, 133.0775, 43.62075, 1083.219, 1.781665, 279.5611, 281.3028, 40.52774, 808.7238, 0.2557291, 1562.752, 421.0526, 576.5229, 714.3823, 606.4008, 22.46169, 601.9472, 678.1137, 1.921317, 268.3912, 382.8748, 571.275, 440.5157, 1063.973, 847.5331, 2196.557, 32.02633, 81.7517, 528.7601, 1747.807, 545.2344, 167.394, 1071.175, 109.8765, 1513.379, 1255.16, 1111.463, 1174.229, 3231.873, 1167.831
372.1, 583.1714, 211.1361, 672.8061, 193.8984, 43.55102, 127.4854, 41.64674, 1031.795, 1.692245, 267.8645, 304.6226, 38.70613, 804.6138, 0.243913, 1554.92, 401.7372, 550.5806, 727.298, 580.7551, 21.52409, 576.6232, 647.0568, 1.838322, 254.0567, 366.5894, 544.5579, 422.2268, 1153.792, 806.7635, 2237.256, 30.72746, 146.9584, 505.2584, 1737.746, 516.7456, 160.0311, 1024.526, 105.2729, 1440.834, 1200.036, 1058.6, 1123.044, 3205.295, 1141.365
372.2, 557.4036, 200.814, 643.8494, 184.5415, 41.72565, 153.3077, 39.76205, 982.8123, 1.607313, 256.6572, 291.5896, 36.96639, 833.6351, 0.2326427, 1564.474, 383.308, 525.8057, 697.5315, 556.194, 20.62562, 552.3646, 617.4222, 1.758912, 240.4878, 350.9968, 519.0902, 404.6971, 1196.805, 767.955, 2166.066, 29.48127, 173.5771, 482.8013, 1854.829, 489.7454, 152.9921, 1099.937, 100.8622, 1371.766, 1333.552, 1105.316, 1183.955, 3071.973, 1204.933
372.3, 596.6761, 190.9966, 616.1389, 175.6361, 39.97678, 146.8655, 37.96266, 1000.056, 1.526644, 245.9189, 355.4559, 35.30486, 792.5305, 0.2218933, 1494.484, 399.0884, 502.1456, 740.3128, 532.6716, 19.76466, 529.1266, 589.1448, 1.682932, 227.6436, 336.0673, 581.4666, 387.8953, 1246.546, 751.5102, 2251.87, 28.28561, 165.7639, 461.3423, 1963.812, 478.7723, 146.2627, 1223.384, 96.63635, 1306.01, 1353.698, 1052.744, 1132.346, 3080.577, 1153.234
372.4, 582.4364, 181.6591, 589.6211, 167.1605, 38.30122, 140.6941, 36.2447, 952.5798, 1.450023, 235.6298, 340.2481, 33.718, 753.4527, 0.2116405, 1544.259, 380.7807, 693.5153, 710.0136, 661.4415, 18.93964, 506.8662, 562.1626, 1.610234, 215.4855, 321.7729, 554.2728, 371.791, 1386.145, 715.3596, 2289.127, 27.13845, 158.3024, 440.8371, 1965.294, 550.0714, 139.8293, 1170.105, 92.58752, 1243.405, 1723, 1002.673, 1106.611, 3139.059, 1233.514
372.5, 556.701, 172.7782, 564.2446, 217.778, 36.69588, 134.7819, 34.60448, 971.9013, 1.377248, 225.7713, 361.8171, 32.20247, 810.6923, 0.2018615, 1475.174, 363.3128, 690.8362, 680.9545, 633.468, 18.14905, 485.5423, 536.4161, 1.540676, 209.3744, 308.0864, 553.467, 356.3553, 1328.105, 714.4922, 2377.755, 26.03782, 151.1767, 421.2433, 1916.861, 521.3299, 133.6789, 1119.147, 88.70832, 1310.119, 1828.91, 1059.185, 1098.953, 3173.488, 1180.589
372.6, 557.8549, 216.9492, 539.9602, 207.2687, 35.15784, 129.1182, 33.03848, 1055.892, 1.308126, 216.3252, 346.3372, 30.75505, 770.7189, 0.1925343, 1578.812, 346.6462, 659.7501, 653.0847, 606.6776, 17.39147, 549.4423, 511.8488, 1.474123, 198.192, 294.9821, 527.5826, 341.5605, 1272.494, 680.1224, 2336.002, 24.98182, 144.3718, 402.5204, 1981.885, 545.8654, 127.799, 1201.601, 84.99165, 1319.249, 1748.588, 1008.807, 1051.05, 3156.69, 1129.934
372.7, 533.2056, 206.3429, 516.721, 197.2666, 33.68425, 123.6925, 31.54336, 1019.678, 1.242473, 207.2743, 331.5196, 29.3727, 732.7166, 0.1836381, 1746.015, 330.7442, 630.0627, 626.3556, 581.0202, 16.66551, 526.3272, 488.4066, 1.410446, 197.752, 282.4352, 502.9089, 327.3799, 1287.443, 647.4059, 2362.299, 23.96865, 137.8732, 384.6296, 1956.924, 631.894, 122.1777, 1156.958, 81.4307, 1298.522, 1785.777, 960.8262, 1056.818, 3064.941, 1145.169
372.8, 509.6456, 196.2552, 494.482, 187.7471, 32.27243, 146.9271, 30.11589, 971.2708, 1.180114, 198.6021, 317.3359, 28.05247, 766.3748, 0.1751529, 1681.182, 315.5717, 601.7113, 640.0311, 556.4479, 15.96985, 504.1846, 466.0381, 1.349518, 187.1903, 320.794, 479.389, 313.7881, 1472.073, 616.2632, 2378.409, 22.99657, 131.6671, 367.5341, 1870.244, 598.8772, 116.8037, 1164.597, 78.01894, 1236.276, 1759.914, 915.1272, 1078.701, 3158.972, 1096.034
372.9, 487.1265, 211.3813, 473.2001, 230.451, 30.91979, 140.753, 28.75303, 925.1615, 1.120886, 190.2927, 303.759, 26.79159, 874.4424, 0.1670598, 1683.558, 301.0952, 574.6356, 613.8362, 532.9148, 15.30323, 482.9735, 444.694, 1.291223, 177.1927, 336.0014, 456.9692, 300.7605, 1410.434, 672.0299, 2320.386, 22.06392, 125.7404, 351.1983, 1848.375, 718.9106, 111.6661, 1286.407, 74.75013, 1177.014, 1839.449, 871.6017, 1093.761, 3027.577, 1201.061
373, 465.6025, 201.0472, 452.8342, 219.3301, 29.62383, 134.8384, 27.45184, 881.2411, 1.06463, 182.331, 318.9963, 25.58739, 869.099, 0.1593407, 1734.693, 287.2828, 582.5349, 588.7134, 597.5306, 14.66444, 462.6548, 424.3274, 1.235446, 167.729, 321.7098, 481.8662, 288.2738, 1351.376, 639.7027, 2511.405, 21.16908, 120.0805, 335.5887, 1944.664, 681.3472, 106.7544, 1230.384, 71.61827, 1178.783, 1758.665, 893.6389, 1082.805, 3096.758, 1149.528
373.1, 445.0295, 191.2184, 433.3448, 208.746, 28.3822, 129.1723, 26.20953, 919.358, 1.011197, 174.7024, 305.3484, 24.4373, 826.2458, 0.1519782, 1782.972, 274.104, 556.3221, 564.6188, 580.2162, 14.05231, 443.1908, 404.8936, 1.182078, 158.7708, 308.026, 459.3305, 276.3055, 1294.791, 608.9305, 2540.532, 20.31054, 114.6753, 320.6728, 1958.784, 645.7464, 102.0588, 1176.801, 68.61763, 1406.609, 1738.8, 923.3382, 1093.375, 3015.746, 1100.206
373.2, 466.3305, 181.8701, 414.6942, 198.6725, 27.1926, 143.6383, 25.02344, 981.2849, 0.9604464, 167.393, 292.2844, 23.33891, 797.989, 0.1449559, 1901.655, 261.5298, 531.2889, 541.5104, 555.6779, 13.46574, 424.5457, 386.3499, 1.131016, 150.291, 294.9243, 437.8487, 264.8341, 1320.3, 579.6386, 2485.736, 19.48682, 109.5134, 306.4199, 1872.022, 664.4755, 97.56973, 1125.551, 65.74271, 1453.808, 1731.632, 957.0012, 1045.714, 3059.592, 1150.854
373.3, 553.0167, 172.9788, 396.8463, 189.0852, 26.05287, 161.9932, 23.89103, 934.7001, 0.9122427, 160.3894, 279.7794, 22.28989, 890.4168, 0.1382581, 1816.581, 249.5324, 507.382, 539.3228, 532.1774, 12.90364, 406.6851, 368.6555, 1.082159, 142.2642, 282.3799, 417.3716, 253.839, 1265.016, 551.7557, 2397.444, 18.69651, 120.0634, 292.8005, 1881.621, 705.7843, 93.2781, 1076.534, 62.98825, 1384.119, 1655.582, 934.2444, 1068.919, 3202.992, 1101.475
373.4, 684.4275, 164.5222, 379.7665, 179.9606, 24.96091, 155.186, 22.80986, 890.327, 0.8664583, 153.6788, 275.6739, 21.28802, 846.5125, 0.1318698, 2045.207, 238.0854, 662.1402, 517.2496, 509.6707, 12.36502, 389.5758, 351.7714, 1.035413, 134.666, 270.369, 460.153, 243.3003, 1212.047, 525.2142, 2453.48, 17.93825, 114.659, 279.7865, 1837.141, 742.5122, 89.17524, 1053.717, 60.34919, 1502.997, 1691.803, 889.8096, 1068.938, 3069.766, 1147.918
373.5, 654.1856, 156.479, 363.4218, 171.2763, 57.60998, 148.6649, 21.77763, 955.51, 0.8229718, 147.249, 305.1567, 20.33118, 804.7729, 0.1257766, 1953.71, 227.1635, 632.3453, 496.0799, 562.3339, 11.84887, 373.1863, 335.6606, 0.9906859, 127.4736, 258.869, 619.2433, 233.1992, 1161.296, 556.925, 2489.724, 17.21074, 109.4978, 267.3509, 1861.004, 703.7155, 85.25284, 1007.827, 57.8207, 1430.949, 1700.772, 882.3342, 1022.343, 3104.53, 1188.333
373.6, 695.5066, 148.8291, 507.1037, 163.011, 112.8203, 142.4178, 20.7921, 910.1489, 0.7816678, 141.0883, 292.1009, 19.41735, 791.7908, 0.119965, 1965.142, 216.7426, 603.8912, 562.7108, 632.9213, 11.35427, 434.9627, 320.2877, 0.9478911, 120.6654, 247.8581, 590.2828, 223.5175, 1194.18, 573.0604, 2472.283, 16.51274, 120.3363, 255.468, 1910.973, 666.946, 81.50298, 1103.797, 55.39815, 1397.061, 1742.639, 900.6855, 977.7787, 3170.56, 1191.101
373.7, 778.3235, 141.5531, 499.5671, 155.1446, 108.0916, 136.4333, 19.85117, 875.8863, 0.7424368, 135.1852, 279.6037, 18.54459, 1062.901, 0.1144219, 1877.227, 206.7998, 576.7174, 546.4406, 606.154, 10.88032, 416.6638, 305.6188, 0.9069449, 114.2208, 237.3156, 724.1635, 214.2377, 1234.947, 677.7498, 2609.676, 15.84304, 114.9196, 244.1132, 1826.328, 632.0977, 77.91805, 1055.727, 53.0771, 1379.042, 1785.722, 995.4337, 968.9417, 3130.304, 1197.551
373.8, 743.9328, 134.6329, 503.8212, 174.3022, 103.5611, 130.7002, 18.95283, 834.3052, 0.7051747, 129.5292, 267.6412, 17.71107, 1010.492, 0.1091349, 1948.439, 208.8407, 550.7664, 582.1104, 791.301, 10.42615, 416.7379, 426.0599, 0.8677675, 152.0581, 285.3226, 757.1959, 205.3432, 1183.237, 671.9407, 2546.456, 15.20051, 109.7467, 233.2632, 1900.029, 599.0702, 74.49081, 1009.75, 50.85329, 1382.344, 1707.297, 948.0886, 1018.547, 3085.046, 1200.865
373.9, 711.0616, 128.0509, 560.7983, 175.6149, 99.22049, 125.208, 18.09513, 947.7186, 0.6697828, 124.1098, 256.1905, 16.915, 960.6669, 0.1040923, 1861.271, 199.2603, 525.9831, 578.985, 757.8356, 9.990936, 500.043, 406.5468, 0.8302824, 143.9368, 401.8095, 721.7837, 196.8179, 1145.931, 639.6178, 2438.186, 14.58403, 142.4895, 222.8954, 1961.923, 567.7684, 71.21431, 965.7755, 48.72266, 1316.08, 1770.762, 1012.187, 974.1482, 3109.266, 1149.341
374, 679.6428, 121.7908, 536.6623, 167.1403, 95.06182, 119.9467, 17.27626, 902.7274, 0.6361672, 118.9171, 245.2297, 16.15472, 913.2987, 0.09928259, 1847.141, 190.1195, 541.4302, 612.5726, 725.7855, 9.573892, 479.0062, 464.9899, 0.7944165, 136.2493, 384.7187, 688.0276, 188.6466, 1217.941, 608.8497, 2420.711, 13.99256, 136.0756, 212.9884, 1875.022, 538.1022, 68.08193, 1098.064, 46.68129, 1272.909, 1824.324, 964.0452, 980.2651, 3242.39, 1121.114
374.1, 649.6123, 160.2588, 513.565, 159.0746, 91.07746, 114.9064, 16.49444, 866.2644, 0.6042387, 113.9417, 234.7378, 15.42861, 1139.926, 0.09469514, 1825.011, 181.398, 517.067, 604.3584, 695.0908, 9.174255, 458.8543, 483.2102, 0.7601, 128.9724, 368.3549, 655.8502, 180.8145, 1324.767, 579.5617, 2474.009, 13.42507, 129.9504, 203.5217, 1892.203, 594.3785, 65.08733, 1056.215, 44.72545, 1261.41, 1744.204, 918.1931, 1054, 3208.058, 1226.414
374.2, 620.9088, 152.4241, 491.4618, 151.3982, 100.2613, 110.0779, 15.748, 825.1401, 0.5739127, 109.1745, 224.6948, 14.73513, 1083.719, 0.09031967, 1826.303, 173.0766, 493.8001, 579.6235, 665.6943, 8.791301, 439.5503, 461.0797, 0.7272658, 122.0841, 352.6871, 625.1777, 173.3076, 1269.296, 551.6826, 2368.82, 12.8806, 124.101, 194.4758, 1808.389, 563.3219, 62.22445, 1010.217, 42.85156, 1277.619, 1667.603, 874.5217, 1067.62, 3166.737, 1173.793
374.3, 593.4734, 163.0004, 470.3099, 144.0922, 96.05899, 105.4523, 15.03534, 799.6989, 0.5451087, 104.6067, 215.0815, 14.07283, 1030.283, 0.08614637, 1838.361, 165.1369, 529.0285, 555.9009, 637.541, 8.424332, 421.0584, 446.8295, 0.69585, 115.5638, 337.6858, 595.9396, 166.1124, 1216.148, 525.1445, 2537.698, 12.35821, 118.5148, 185.832, 1808.54, 565.5359, 59.48749, 1164.875, 41.05618, 1260.879, 1701.684, 832.9275, 1021.082, 3035.019, 1181.708
374.4, 656.8748, 155.0316, 450.0684, 137.1387, 92.03283, 101.021, 14.35493, 818.9122, 0.5177503, 100.23, 205.8795, 13.4403, 1014.26, 0.0821659, 1978.806, 157.5614, 727.8571, 533.1493, 629.8922, 8.07268, 403.3444, 426.3651, 0.6657913, 109.3916, 323.3225, 568.069, 159.2159, 1165.226, 499.883, 2441.182, 11.857, 113.1801, 177.5723, 1728.433, 693.816, 56.87091, 1114.145, 39.33603, 1200.438, 1656.865, 793.3116, 976.5727, 3049.37, 1240.423
374.5, 627.8503, 150.3152, 561.6392, 130.5209, 88.17542, 184.3557, 13.70531, 846.0217, 0.491765, 96.03648, 197.0712, 12.83619, 1059.266, 0.07836936, 1890.279, 150.3334, 695.1051, 511.3288, 603.2531, 7.735708, 386.3757, 406.838, 0.637031, 103.5491, 309.5701, 541.5018, 152.6057, 1245.86, 475.8367, 2408.483, 11.37613, 108.0856, 169.6798, 1887.755, 657.5637, 54.36943, 1087.883, 37.68794, 1235.227, 1606.496, 755.5799, 947.3038, 3161.015, 1214.513
374.6, 600.1083, 148.4141, 565.5632, 124.2224, 84.47969, 176.6088, 13.08509, 805.8583, 0.4670839, 92.01839, 188.6397, 12.25924, 1101.223, 0.07474823, 1989.476, 143.4371, 663.8269, 490.4014, 685.3113, 7.412802, 370.1208, 454.9471, 0.609513, 98.0187, 296.4027, 516.1771, 146.27, 1193.693, 452.9471, 2539.022, 10.91475, 103.2203, 162.1381, 1804.138, 623.2056, 51.97798, 1188.18, 36.1089, 1244.889, 1535.943, 794.7974, 906.0105, 3029.535, 1162.403
374.7, 573.5921, 164.5749, 650.2845, 118.2278, 80.93886, 169.1875, 12.49293, 767.6017, 0.4436415, 88.1684, 180.569, 11.70822, 1046.925, 0.07129443, 1985.641, 136.857, 704.5359, 470.3304, 671.7568, 7.103374, 354.5498, 434.111, 0.5831838, 235.8771, 283.7954, 580.6976, 140.1973, 1210.282, 431.1586, 2431.068, 10.47209, 98.57407, 154.9315, 1798.218, 618.1513, 49.69172, 1136.435, 34.59602, 1214.757, 1582.67, 810.2233, 936.7717, 3044.885, 1112.528
374.8, 548.2476, 156.5291, 622.2971, 112.5225, 77.54643, 162.0781, 11.92758, 976.5273, 0.4213757, 84.47951, 172.8435, 11.18197, 995.3032, 0.0680002, 1896.809, 130.5789, 672.8333, 451.081, 686.676, 6.806863, 339.6339, 414.2291, 0.5579919, 223.2792, 271.7243, 624.3779, 134.3767, 1263.26, 410.4182, 2577.075, 10.04738, 109.509, 148.0453, 1930.878, 607.7798, 47.50601, 1086.943, 33.14653, 1275.341, 1547.089, 889.6697, 911.0094, 3131.386, 1249.804
374.9, 604.3967, 148.8767, 595.5142, 107.0925, 74.2962, 155.2673, 11.38781, 982.8957, 0.4002273, 80.94495, 225.8324, 10.67937, 1079.015, 0.0648582, 1957.111, 124.5887, 690.8516, 432.6194, 657.6354, 6.522728, 325.3454, 395.2578, 0.5338883, 211.3541, 260.1667, 595.1773, 128.7978, 1309.264, 423.8864, 2467.503, 9.639898, 151.2836, 141.4652, 1972.089, 669.863, 45.41645, 1039.607, 31.75777, 1214.207, 1608.923, 874.7954, 871.2982, 3103.023, 1260.115
375, 577.691, 141.5984, 630.7885, 101.9246, 71.18219, 148.7428, 10.87246, 945.0831, 0.3801404, 77.55827, 242.5123, 10.19936, 1069.862, 0.06186137, 2018, 118.8733, 659.7648, 463.682, 629.8229, 6.250454, 311.6581, 496.1477, 0.5108258, 200.0659, 249.1006, 591.0884, 123.4505, 1317.315, 403.4958, 2573.16, 9.24894, 144.4739, 135.1775, 2032.856, 688.6039, 43.4188, 994.3323, 30.42719, 1228.283, 1729.034, 833.1882, 918.1567, 3087.999, 1206.048
375.1, 552.1653, 134.676, 668.7579, 97.006, 68.1987, 142.4925, 10.38044, 932.4688, 0.3610616, 74.31329, 232.1367, 9.740926, 1143.592, 0.05900301, 2057.006, 113.4202, 630.0768, 444.7046, 603.1866, 5.989546, 298.5466, 516.7698, 0.4887596, 189.3806, 238.5053, 563.4446, 118.3251, 1451.66, 384.0861, 2463.755, 8.873837, 207.4414, 129.1693, 1965.419, 652.624, 41.50901, 1146.235, 29.15236, 1169.405, 1924.222, 793.5599, 878.1339, 3074.549, 1251.801
375.2, 527.7675, 128.0919, 639.9755, 92.3248, 65.34026, 136.5048, 9.910682, 888.2015, 0.3429403, 71.20408, 222.205, 9.303098, 1146.291, 0.05627672, 2031.037, 108.2171, 726.8478, 452.6288, 609.9835, 5.739528, 285.9868, 493.1022, 0.4676465, 179.266, 228.3606, 590.1103, 113.4126, 1496.531, 365.6101, 2529.152, 8.513947, 198.1039, 123.4281, 2079.785, 618.524, 39.68323, 1096.317, 27.93095, 1181.441, 1910.092, 861.0291, 868.9559, 3138.02, 1198.09
375.3, 504.4478, 121.8298, 687.1836, 87.8695, 62.60163, 157.6312, 9.462183, 851.0618, 0.3257285, 68.22495, 212.6982, 8.884949, 1089.77, 0.05367641, 2048.77, 103.2528, 694.1412, 434.1038, 599.1934, 5.499947, 400.9937, 470.5186, 0.4474455, 169.6916, 218.6474, 562.5123, 108.7041, 1433.868, 384.5552, 2562.474, 8.168653, 189.1866, 117.9421, 2090.007, 586.2057, 37.93775, 1048.572, 26.76071, 1144.253, 1879.06, 820.0767, 900.4902, 3063.517, 1146.685
375.4, 482.1584, 134.9992, 657.6081, 83.6292, 59.97778, 151.0074, 9.033981, 881.1249, 0.3093806, 65.37048, 203.5981, 8.485595, 1143, 0.05119624, 2013.248, 156.1851, 662.9064, 416.337, 573.8525, 5.270367, 384.1239, 600.0366, 0.4281172, 160.6286, 209.3473, 596.5853, 104.191, 1445.195, 366.0566, 2472.734, 7.837362, 180.6708, 112.7, 1997.432, 555.5762, 36.26905, 1102.144, 25.6395, 1348.294, 1921.615, 781.072, 937.4092, 2991.642, 1162.582
375.5, 545.8096, 128.3993, 629.3055, 79.59352, 57.46391, 144.6619, 8.625157, 881.2463, 0.2938531, 62.63543, 194.8874, 8.104191, 1086.641, 0.04883068, 1948.173, 149.0203, 633.077, 399.2974, 549.5834, 5.050369, 367.9638, 572.5555, 0.4096237, 152.0496, 200.4428, 568.6844, 99.86529, 1384.682, 348.4479, 2490.231, 7.519508, 172.5383, 107.6908, 1908.957, 526.547, 34.67375, 1054.146, 24.56526, 1507.707, 1837.222, 842.534, 896.5472, 2958.324, 1221.523
375.6, 521.6926, 122.1221, 602.2209, 75.75259, 55.0554, 138.583, 8.234834, 839.4107, 0.279105, 60.01481, 186.5494, 7.73993, 1235.773, 0.04657441, 1861.017, 142.1841, 604.59, 404.7868, 526.3406, 4.839555, 352.4835, 546.333, 0.3919291, 274.5943, 191.9171, 542.0884, 95.71917, 1340.869, 331.6862, 2384.352, 7.214544, 189.2, 102.9043, 2042.072, 499.0346, 33.14862, 1008.238, 23.53604, 1570.37, 1756.536, 802.4612, 857.4664, 3052.294, 1230.359
375.7, 527.3472, 116.1518, 576.3021, 72.09702, 52.74784, 132.7596, 7.862174, 799.5612, 0.265097, 57.50383, 178.5681, 7.392041, 1242.741, 0.0444224, 1795.282, 135.6616, 577.3848, 388.2199, 622.1838, 4.637541, 337.6545, 521.3115, 0.3749989, 259.9286, 183.754, 516.7362, 91.74519, 1284.724, 315.7308, 2407.277, 6.921949, 180.6835, 98.33054, 1951.62, 498.9888, 31.69057, 964.3292, 22.54993, 1543.637, 1893.351, 764.2943, 842.1005, 3033.671, 1249.938
375.8, 583.5768, 153.4373, 551.4988, 68.61784, 50.537, 127.1809, 7.506379, 761.6035, 0.2517921, 55.09792, 170.9282, 7.059789, 1181.464, 0.04236983, 2010.745, 129.4383, 551.4037, 372.331, 595.8707, 4.443959, 323.4493, 534.2311, 0.3588, 293.8681, 175.9381, 492.5697, 87.9362, 1387.496, 300.5429, 2364.768, 6.64122, 177.1134, 93.96006, 1934.035, 580.6738, 30.29665, 942.882, 21.60514, 1485.916, 1860.693, 727.9427, 874.5399, 2932.182, 1324.424
375.9, 683.2632, 359.1268, 719.1136, 65.30656, 48.41882, 121.8366, 7.166685, 818.186, 0.2391549, 52.79266, 163.6153, 6.742471, 1260.183, 0.04041209, 1920.79, 123.5004, 526.5917, 357.0924, 570.6703, 4.258458, 398.4221, 571.4702, 0.3433009, 278.1729, 168.4547, 469.5334, 84.28534, 1329.399, 286.0857, 2507.761, 6.371877, 182.4339, 89.78384, 1848.368, 550.3333, 28.96404, 963.4578, 20.69994, 1442.7, 1778.976, 758.2911, 836.4183, 2828.822, 1439.146
376, 653.0727, 341.5698, 688.1639, 62.15508, 46.38943, 116.7169, 6.842363, 779.3441, 0.227152, 50.58385, 156.6152, 6.439415, 1326.039, 0.03854482, 1834.859, 117.835, 599.3638, 342.4775, 568.3347, 4.0807, 403.8217, 545.2974, 0.3284712, 263.316, 161.2896, 447.5745, 80.78606, 1287.099, 272.3238, 2423.913, 6.113457, 174.222, 85.79323, 2076.716, 521.578, 27.69005, 931.7222, 19.83266, 1458.471, 1732.798, 741.6498, 817.8345, 2905.468, 1377.397
376.1, 624.2162, 324.8711, 658.5463, 59.15567, 44.44509, 111.8123, 6.532718, 742.3461, 0.2157515, 48.46746, 149.9146, 6.149981, 1260.655, 0.03676382, 1881.836, 112.4295, 778.7797, 328.4608, 567.9509, 3.910362, 414.4106, 571.6855, 0.3142822, 249.2526, 154.4292, 426.6425, 77.43205, 1233.205, 371.9037, 2320.853, 5.865518, 228.4514, 81.97999, 2082.43, 545.4727, 26.4721, 891.1458, 19.00172, 1474.045, 1844.8, 706.3753, 914.7936, 3009.647, 1448.023
376.2, 596.6348, 313.3284, 630.2032, 56.30101, 42.58224, 107.1138, 6.237086, 707.1046, 0.2049232, 46.43962, 143.5006, 5.873556, 1260.833, 0.03506511, 1948.016, 107.2719, 743.7363, 315.0177, 543.9313, 3.747135, 505.7195, 734.7469, 0.3007061, 235.9403, 147.8607, 470.2619, 74.2173, 1297.609, 354.0137, 2222.176, 5.627634, 285.6156, 78.33624, 2009.635, 579.9708, 25.30771, 963.511, 18.20559, 1403.385, 1860.642, 744.5226, 874.9174, 2990.909, 1446.805
376.3, 570.2721, 298.0104, 603.0801, 53.5841, 40.79748, 102.6128, 5.954833, 786.6273, 0.1946384, 44.49662, 178.4783, 5.609556, 1198.665, 0.0334449, 1860.868, 102.3509, 710.2698, 302.1248, 520.9276, 3.590721, 484.4439, 741.3328, 0.2877165, 223.339, 141.5715, 477.5345, 71.13602, 1270.256, 336.9843, 2220.346, 5.399398, 272.7592, 74.85444, 1924.994, 575.1661, 24.19455, 921.5502, 17.44282, 1388.233, 1778.927, 768.2639, 882.4049, 3000.713, 1384.728
376.4, 574.6497, 310.2488, 577.1243, 50.99831, 39.08752, 98.30088, 5.685353, 798.5819, 0.1848697, 42.63492, 220.2829, 5.357421, 1139.561, 0.03189955, 2022.363, 97.65566, 678.3092, 289.7596, 498.8967, 3.440836, 464.0633, 707.3804, 0.275288, 211.4107, 135.5498, 615.9064, 68.18266, 1217.067, 320.774, 2125.942, 5.180418, 260.4815, 71.5274, 2074.054, 552.9814, 23.13035, 994.209, 16.712, 1321.687, 1809.29, 731.7236, 953.489, 2973.549, 1629.963
