 , C000, C001, C003, C004, C005, C006, C009, C011, C012, C013, C015, C017, C018, C019, C021, C023, C024, C025, C026, C027, C028, C029, C031, C033, C034, C041, C043, C044, C045, C046, C048, C049, C052, C053, C054, C057, C062, C063, C065, C067, C068, C069, C070, C071, C072, C073, C081, C084, C086, C087, C090, C092, C096, C100, C106, C110, C118, C119, C123, C124
339, 294.4999, 557.0707, 216.9449, 583.1984, 94.42512, 229.3558, 2.177898, 638.0052, 435.0862, 592.3572, 374.449, 192.3694, 68.14992, 0.2628976, 273.6858, 219.2247, 0.14111, 211.8242, 1.529803, 1599.524, 586.5317, 318.331, 678.5486, 473.8755, 381.3498, 573.67, 2.300348, 908.8748, 509.6989, 305.6873, 310.9103, 18.78907, 535.5893, 1063.553, 443.1772, 1414.864, 962.9774, 205.1531, 628.4825, 706.4844, 780.6685, 1096.787, 345.898, 241.6697, 1.349728, 0.0283804, 0.04778747, 609.9893, 809.6049, 67.68143, 1289.056, 834.3232, 904.0533, 240.3691, 1010.889, 585.5805, 1699.568, 2326.621, 1748.175, 2963.92
339.1, 320.5179, 672.1954, 206.784, 558.4618, 90.06959, 219.7534, 2.089303, 629.0358, 416.5177, 682.6495, 357.6133, 184.2174, 64.66334, 0.2520429, 315.8435, 285.2137, 0.1351135, 202.9278, 1.463884, 1606.275, 560.1086, 303.1368, 699.5244, 453.7741, 365.715, 550.0594, 2.205162, 1256.891, 488.5791, 292.4044, 295.2195, 18.02159, 513.5013, 1014.537, 423.9674, 1353.335, 923.5731, 196.1903, 600.9643, 676.5671, 785.9395, 1145.021, 331.6949, 231.0437, 1.293813, 0.02721702, 0.04565987, 606.2457, 776.0446, 64.75996, 1231.216, 816.018, 976.2318, 230.5192, 1076.212, 560.9313, 1675.35, 2379.501, 1674.069, 3101.312
339.2, 306.4236, 668.2103, 197.0989, 534.7744, 85.91496, 210.5531, 2.004313, 686.5005, 398.7416, 713.5692, 532.9097, 176.4108, 61.35514, 0.2416365, 363.4417, 273.2247, 0.1293719, 194.405, 1.400806, 1703.914, 674.6331, 288.6679, 668.1947, 434.5254, 350.7213, 527.4205, 2.113915, 1601.089, 468.3345, 279.6987, 399.2065, 17.28546, 492.3242, 1027.305, 405.5903, 1294.481, 885.7812, 187.6191, 609.7512, 647.9166, 747.916, 1094.822, 318.075, 220.8849, 1.240214, 0.02610133, 0.04362701, 680.283, 743.8754, 61.9646, 1175.972, 844.7706, 928.7042, 270.7007, 1107.647, 537.3196, 1705.365, 2346.487, 1765.415, 3125.726
339.3, 302.0615, 639.5344, 187.8674, 512.0917, 81.95198, 201.7379, 1.92278, 812.2585, 381.7242, 679.9727, 508.9493, 168.9351, 58.21618, 0.2316597, 375.6188, 261.7396, 0.1238742, 186.2401, 1.340445, 1663.11, 644.2411, 342.5379, 684.7036, 416.0932, 336.3423, 505.7133, 2.026444, 1977.85, 448.9288, 267.545, 379.0597, 16.5794, 472.0204, 1028.013, 388.0098, 1238.187, 849.5358, 179.4223, 611.1076, 620.4794, 711.7319, 1046.824, 305.0144, 211.1729, 1.188836, 0.02503138, 0.04168465, 647.3947, 713.0397, 59.28989, 1123.206, 836.1317, 883.4905, 290.8166, 1058.591, 514.7019, 1690.624, 2403.102, 1690.577, 3047.32
339.4, 288.7788, 633.6674, 179.0683, 490.3711, 78.17179, 193.2918, 1.844563, 838.0856, 365.4331, 647.9579, 486.0663, 161.7761, 55.23782, 0.2220948, 359.7335, 250.7372, 0.1186102, 178.4182, 1.282686, 1700.573, 615.2182, 326.1883, 654.0378, 398.4429, 322.5527, 484.8996, 1.942592, 2336.998, 492.6786, 255.9195, 526.222, 15.90218, 452.554, 1038.363, 371.1913, 1184.341, 814.7735, 171.5837, 614.7983, 594.2041, 677.2985, 1000.93, 292.49, 201.8878, 1.139585, 0.02400528, 0.03982877, 698.9821, 683.4822, 56.73064, 1072.808, 798.289, 865.3909, 278.8995, 1011.706, 553.0104, 1618.366, 2368.313, 1618.912, 3048.33
339.5, 329.992, 606.4739, 170.6814, 469.5718, 74.56597, 185.1993, 1.769528, 919.1273, 349.8372, 617.4506, 464.212, 154.9206, 52.41183, 0.2129248, 394.5154, 240.1974, 0.1135698, 170.9248, 1.227415, 1627.922, 587.5028, 350.8852, 624.7454, 381.5413, 309.3286, 464.9425, 1.86221, 2745.323, 472.2641, 244.7992, 499.6651, 15.25262, 433.8904, 1015.053, 355.1019, 1132.836, 781.4337, 164.0875, 640.0004, 569.0415, 777.3638, 957.0479, 280.4799, 193.011, 1.092376, 0.02302125, 0.03805552, 696.5175, 655.15, 54.28186, 1089.307, 762.1591, 823.2596, 267.4708, 966.8986, 597.2204, 1549.196, 2310.525, 1691.607, 2944.749
339.6, 315.4811, 580.4474, 162.6872, 449.6547, 71.12648, 177.4456, 1.697546, 912.5194, 334.907, 677.231, 443.3404, 148.3555, 49.73042, 0.2041335, 377.8309, 230.1006, 0.1087437, 163.7461, 1.174526, 1649.704, 561.0359, 334.1371, 596.7648, 365.3566, 296.6466, 445.8068, 1.785154, 2777.052, 452.6956, 234.162, 474.4484, 14.6296, 415.9964, 986.1701, 339.7098, 1083.571, 749.458, 156.9188, 611.9778, 544.9445, 739.7551, 915.0898, 268.963, 184.5245, 1.047122, 0.02207756, 0.03636121, 733.4716, 627.9922, 51.93879, 1120.141, 727.6643, 855.7622, 256.5104, 924.0754, 572.0812, 1482.983, 2273.92, 1652.693, 3010.45
339.7, 301.6083, 555.5378, 155.0675, 430.5824, 67.84564, 170.0165, 1.628492, 872.2729, 320.6139, 645.3453, 423.4072, 142.0687, 47.18619, 0.1957051, 361.852, 220.4283, 0.1041226, 156.8689, 1.123916, 1628.575, 535.7614, 375.6434, 570.0375, 349.8585, 284.4845, 427.4586, 1.711287, 2908.268, 539.41, 223.9871, 450.5043, 14.03202, 398.8405, 994.4078, 324.9849, 1058.472, 718.7908, 150.0632, 585.1823, 521.8678, 703.9659, 874.9712, 322.0665, 176.4111, 1.003742, 0.02117255, 0.03474234, 709.8798, 601.9602, 49.69685, 1069.88, 719.0612, 842.5717, 245.9991, 883.1487, 548.0002, 1481.026, 2208.05, 1582.634, 2933.509
339.8, 288.3455, 573.806, 147.8046, 412.3191, 64.71613, 162.8985, 1.562247, 833.8016, 306.9308, 614.961, 404.3702, 136.0482, 44.77213, 0.1876248, 420.5177, 211.1625, 0.09969795, 150.2805, 1.075487, 1559, 511.6255, 398.8885, 544.5072, 335.0178, 272.8211, 409.8656, 1.640476, 2827.052, 544.5785, 222.2228, 427.7686, 13.45886, 382.3921, 948.5785, 310.8983, 1019.862, 787.8115, 143.5072, 559.56, 499.7684, 669.9082, 941.1852, 308.8419, 168.6545, 0.9621603, 0.02030464, 0.03319554, 675.5607, 577.0073, 47.55168, 1021.875, 686.517, 830.0833, 235.9185, 844.0347, 605.7423, 1433.623, 2266.346, 1624.503, 2901.043
339.9, 275.666, 549.1815, 140.882, 394.8304, 61.73098, 232.1908, 1.498696, 833.4431, 293.8317, 586.0072, 386.1892, 130.2829, 42.48157, 0.179878, 402.7336, 202.2862, 0.09546129, 143.9689, 1.029144, 1492.397, 488.5769, 457.0731, 520.1204, 320.8066, 261.6359, 392.9967, 1.572595, 2858.812, 522.0135, 288.8358, 406.1803, 12.9091, 366.622, 941.9652, 297.4222, 975.5101, 794.0211, 137.2376, 636.9276, 529.7234, 676.342, 899.9225, 296.1604, 161.2389, 0.9223008, 0.0194723, 0.03171761, 733.3271, 553.0887, 45.49911, 976.0235, 744.0613, 824.9484, 226.2511, 806.653, 597.6161, 1476.61, 2280.357, 1652.373, 2922.685
340, 263.5439, 596.9968, 134.2835, 378.0835, 58.88353, 222.4697, 1.437731, 885.7822, 281.2916, 591.3412, 368.8256, 124.762, 40.30819, 0.1724511, 385.7015, 193.783, 0.09140467, 137.9223, 0.9847986, 1518.859, 466.5667, 445.2804, 577.0579, 307.1983, 250.9092, 376.8221, 1.507523, 2862.531, 500.3836, 276.2851, 385.6815, 12.3818, 351.5023, 898.5528, 284.5303, 1122.489, 761.5303, 131.242, 609.0396, 507.2913, 752.6608, 912.1512, 283.9996, 154.1494, 0.8840925, 0.01867409, 0.03030548, 697.8745, 530.1617, 43.53514, 1021.856, 710.3857, 821.8033, 216.9797, 770.9269, 600.6711, 1413.5, 2208.615, 1611.539, 2836.822
340.1, 251.955, 571.377, 127.9941, 362.0469, 56.16742, 213.1556, 1.379246, 846.715, 269.2867, 626.1375, 352.2426, 119.4749, 38.24601, 0.1653309, 369.3898, 185.6373, 321.5125, 132.1297, 0.9423638, 1506.475, 445.548, 452.9562, 572.6624, 294.1672, 240.6223, 361.3131, 1.445143, 2811.522, 479.6498, 264.2798, 366.2173, 11.87604, 337.0061, 857.1411, 272.1972, 1117.669, 730.3691, 125.5082, 582.3727, 485.8092, 762.9303, 872.1614, 321.8903, 147.3716, 0.847467, 0.01790859, 0.02895623, 664.1358, 508.185, 41.65594, 976.0052, 690.2169, 781.794, 208.0883, 790.2859, 575.3867, 1416.524, 2273.303, 1649.148, 2836.187
340.2, 240.8756, 583.9138, 121.9993, 346.6905, 53.5766, 204.2315, 1.32314, 869.0525, 257.7942, 596.6575, 336.4053, 114.412, 36.28933, 0.1585046, 380.6162, 177.834, 307.8498, 126.5803, 0.9017575, 1617.542, 425.4762, 475.4112, 580.7832, 281.6889, 230.7572, 346.4425, 1.385345, 2771.002, 459.7752, 252.7962, 347.7353, 11.39094, 323.1077, 867.627, 260.3987, 1069.064, 700.483, 120.025, 556.8734, 465.2367, 726.0199, 833.9249, 308.6729, 140.8918, 0.8123589, 0.01717448, 0.02766704, 690.7347, 487.1194, 39.85786, 965.287, 722.726, 769.8992, 199.5613, 755.2847, 551.1666, 1421.411, 2227.904, 1646.305, 2896.33
340.3, 230.2835, 586.6748, 116.2853, 331.9855, 51.10528, 195.681, 1.269316, 871.431, 246.7921, 568.5655, 321.2801, 109.5635, 34.43275, 0.1519602, 435.7804, 170.3587, 294.7678, 121.2641, 0.862901, 1548.439, 506.5516, 468.6453, 554.7717, 269.7399, 221.2965, 332.1839, 1.328021, 2813.003, 528.1191, 241.8116, 330.1861, 10.92565, 309.7826, 866.8596, 249.1116, 1022.573, 671.8198, 114.7813, 641.377, 445.5355, 690.8952, 870.4758, 295.9984, 134.6969, 0.7787052, 0.01647045, 0.02643525, 757.1239, 466.9269, 38.1374, 993.7686, 690.016, 778.8917, 191.3837, 721.8336, 591.5273, 1360.66, 2285.363, 1576.517, 2839.449
340.4, 220.1571, 561.498, 110.8388, 317.9042, 48.74795, 187.4884, 1.217681, 910.6926, 236.2596, 541.7961, 306.8349, 104.9206, 32.67116, 0.145686, 417.3507, 163.1976, 282.2416, 116.1711, 0.8257188, 1482.287, 508.6886, 467.9028, 529.9251, 258.2977, 212.2236, 318.5121, 1.273069, 2745.77, 506.2361, 322.7833, 313.5225, 10.47937, 406.1791, 858.3608, 238.3137, 1084.276, 732.9014, 109.7667, 613.2942, 446.6849, 657.4698, 832.3131, 283.8442, 128.7744, 0.7464457, 0.01579529, 0.0252583, 754.9559, 447.5715, 36.4912, 949.1782, 658.7864, 833.8245, 245.8332, 689.8641, 609.4883, 1359.753, 2304.152, 1614.815, 2879.277
340.5, 265.2833, 556.2727, 167.4217, 304.4201, 46.49936, 179.6389, 1.168148, 870.5267, 226.1766, 516.2871, 293.0392, 100.4744, 30.99969, 0.1396708, 399.7005, 156.3375, 270.2478, 111.292, 0.7901387, 1418.962, 517.5639, 445.5694, 550.1938, 247.341, 203.5228, 305.403, 1.220391, 2775.037, 485.2599, 308.7576, 297.6999, 10.05132, 389.428, 852.32, 227.9839, 1037.123, 702.9116, 104.9712, 666.6113, 641.1808, 673.0911, 859.7814, 272.1891, 123.1123, 0.7155225, 0.01514781, 0.02413375, 746.5411, 429.0184, 34.91605, 987.2027, 669.8016, 793.23, 308.9552, 659.3105, 723.8578, 1439.841, 2208.486, 1546.362, 2845.17
340.6, 319.7448, 532.4006, 219.748, 291.508, 44.3545, 226.1608, 1.120629, 832.1323, 216.5238, 491.9791, 279.8637, 96.21659, 29.41374, 0.133904, 382.7967, 149.7658, 258.7636, 106.6178, 0.7560918, 1473.915, 608.8015, 507.4867, 559.6513, 236.849, 195.1787, 292.8335, 1.169893, 2873.851, 465.1528, 326.8379, 282.6758, 9.640755, 373.3678, 990.1657, 218.1018, 1202.421, 707.7363, 100.3852, 719.5438, 614.0289, 640.5271, 860.3732, 261.0126, 117.6992, 0.6858805, 0.01452686, 0.02305927, 749.1596, 529.1498, 33.4089, 942.907, 766.7792, 948.7377, 296.2948, 834.2535, 693.3881, 1378.302, 2203.054, 1480.81, 2791.163
340.7, 305.6844, 509.5529, 272.6614, 279.1436, 42.30856, 216.6922, 1.075043, 847.6165, 207.2831, 551.518, 267.2807, 92.13923, 27.90892, 0.1283753, 366.6078, 143.4704, 247.7675, 102.14, 0.7235119, 1490.409, 581.3751, 483.2639, 603.6395, 226.802, 187.1767, 280.7813, 1.121484, 2752.997, 445.8789, 312.6359, 268.41, 9.246958, 471.3121, 1054.36, 208.6481, 1150.13, 758.8057, 95.9995, 820.0402, 588.0268, 646.813, 883.0219, 372.3558, 112.5241, 0.6574664, 0.01393137, 0.02203263, 712.9415, 579.6016, 31.9668, 900.5988, 732.0753, 902.5486, 412.7842, 886.9104, 664.2009, 1399.41, 2366.933, 1481.084, 2813.857
340.8, 365.6588, 535.4049, 259.8909, 267.3036, 40.357, 207.62, 1.031311, 847.5645, 198.4367, 541.8887, 255.2634, 88.23466, 26.48109, 0.1230749, 372.0433, 137.4395, 237.2386, 97.85017, 0.692336, 1526.755, 555.1843, 460.1974, 663.9911, 217.1813, 179.5027, 269.2251, 1.075078, 2787.738, 427.4036, 299.0511, 254.8641, 8.869246, 451.8749, 1005.768, 199.6041, 1172.891, 727.756, 91.80545, 848.5242, 563.1257, 677.5208, 844.3091, 357.0663, 107.5765, 0.6302295, 0.01336029, 0.02105169, 805.2776, 555.5756, 30.58696, 997.8909, 805.5422, 858.6083, 395.8692, 879.6776, 636.2422, 1376.35, 2345.107, 1589.628, 2890.96
340.9, 349.5795, 687.6282, 247.7184, 255.9658, 38.49546, 198.9276, 0.9893586, 837.4446, 189.9679, 579.7448, 243.7864, 84.49554, 25.1263, 0.1179933, 356.3092, 131.6622, 227.1572, 93.74055, 0.6625034, 1487.499, 530.1734, 438.2318, 634.2529, 207.9686, 172.1434, 258.1446, 1.030593, 3075.306, 409.6939, 304.7054, 242.0018, 8.506964, 433.2393, 959.4147, 190.9522, 1166.59, 697.9768, 87.79462, 869.9805, 539.2792, 757.8682, 807.2936, 342.4046, 102.8465, 0.6041209, 0.01281262, 0.02011443, 766.3466, 532.5454, 29.26667, 953.1156, 788.2526, 816.8073, 379.6472, 840.7173, 609.4605, 1343.707, 2289.553, 1522.242, 2837.285
341, 334.2072, 658.119, 236.1161, 245.1089, 36.71979, 190.5992, 0.9491127, 826.007, 181.8605, 614.8817, 232.8254, 80.91489, 23.84083, 189.4045, 354.383, 126.1277, 217.5041, 89.80352, 0.6339562, 1595.957, 506.2892, 417.3146, 682.6843, 199.1468, 165.0858, 247.5201, 0.9879481, 3433.833, 392.718, 291.4652, 229.7887, 8.159479, 415.3722, 915.1981, 182.6753, 1115.858, 669.4161, 83.95903, 831.8883, 516.4424, 721.2027, 771.9009, 328.345, 98.32442, 0.5790939, 0.01228741, 0.0192189, 729.2976, 510.4699, 28.00337, 910.3494, 752.5769, 826.4875, 364.0901, 803.4825, 583.8061, 1286.276, 2227.059, 1596.474, 2719.574
341.1, 366.061, 629.8762, 270.173, 234.7125, 35.02602, 182.6194, 0.9105038, 834.5878, 174.0991, 624.6752, 222.3572, 77.48597, 22.62113, 255.2966, 363.24, 120.8259, 208.2613, 86.03185, 0.6066391, 1641.946, 483.481, 397.3959, 652.1088, 190.6992, 158.3175, 237.3329, 0.947068, 3878.593, 376.4454, 333.1522, 218.1919, 7.826189, 398.242, 873.0192, 174.7571, 1067.331, 642.0242, 80.291, 795.4639, 494.5728, 686.3111, 867.1656, 314.8626, 94.00119, 0.5551037, 0.01178372, 0.01836323, 811.038, 489.3095, 26.79461, 869.502, 743.853, 786.2502, 349.1704, 767.8968, 600.2909, 1337.237, 2134.594, 1528.798, 2795.411
341.2, 349.964, 602.8455, 257.519, 224.757, 33.41038, 174.9737, 0.8734655, 823.1821, 166.6689, 666.9009, 212.3597, 74.20235, 21.46382, 244.7558, 347.8782, 115.747, 199.4112, 82.41858, 0.5804992, 1571.8, 461.7003, 378.4279, 622.9028, 182.6099, 151.8267, 227.5649, 0.9078795, 4075.917, 360.8472, 318.6758, 207.1803, 7.506512, 381.8182, 832.7843, 167.1822, 1020.915, 615.7531, 76.78323, 760.6344, 473.6292, 653.1075, 829.1481, 301.9339, 89.86805, 0.5321073, 0.01130067, 0.01754567, 771.8284, 469.0263, 25.63802, 830.4875, 710.1868, 747.9719, 334.8621, 733.8872, 622.1846, 1280.083, 2154.212, 1583.612, 2694.149
341.3, 334.5749, 576.9747, 245.4577, 215.2239, 31.86927, 167.6481, 0.837934, 904.5458, 159.5559, 635.5016, 202.8118, 71.05789, 20.36572, 234.6502, 333.166, 110.8815, 190.9373, 78.95707, 0.5554855, 1578.723, 440.9009, 463.2327, 595.0048, 174.8637, 145.6021, 218.199, 0.8703125, 4097.615, 399.439, 304.8286, 196.7245, 7.199893, 366.0718, 794.4037, 159.9356, 1009.076, 590.5569, 73.4287, 727.3299, 453.5725, 621.5103, 792.7972, 289.536, 85.91664, 0.5100636, 0.01083743, 0.0167645, 734.5145, 449.5839, 24.53135, 865.6218, 678.0443, 753.3834, 321.1401, 701.3839, 618.7555, 1225.371, 2199.707, 1516.481, 2582.377
341.4, 319.8625, 552.2141, 303.8889, 206.0951, 30.39924, 160.6292, 0.8038478, 917.1219, 152.7464, 605.5807, 193.6931, 68.04668, 19.32381, 224.9619, 342.1595, 106.2206, 182.8234, 75.64094, 0.5315498, 1511.277, 421.0384, 441.1222, 568.3563, 167.4461, 139.6326, 209.2185, 0.8343, 4109.648, 382.8879, 291.583, 186.7964, 6.905798, 350.9748, 849.7046, 153.0031, 991.7659, 566.3918, 70.22072, 695.4836, 434.3652, 591.4418, 758.0401, 277.6472, 82.13897, 0.4889331, 0.01039318, 0.01601811, 744.3658, 430.9474, 23.47245, 847.6011, 647.3566, 733.686, 307.9804, 670.3201, 592.7098, 1212.854, 2217.824, 1565.888, 2504.588
341.5, 305.797, 528.5162, 289.6558, 197.3535, 28.99702, 153.9042, 0.7711482, 876.6724, 146.2275, 577.0686, 184.9843, 65.16307, 18.33519, 215.6735, 369.3857, 101.7555, 175.0543, 72.46408, 0.5086454, 1479.441, 402.0708, 420.0671, 542.9013, 160.3432, 133.9079, 200.6077, 0.7997777, 4029.79, 380.8797, 278.913, 177.3693, 6.623716, 336.5003, 810.5442, 146.3711, 948.636, 543.2156, 67.15289, 665.0318, 483.591, 562.8279, 798.3854, 266.2466, 78.5274, 0.468678, 0.009967142, 0.01530495, 773.4827, 413.0834, 22.45926, 809.5693, 636.2344, 697.9667, 295.36, 796.898, 618.184, 1309.657, 2125.741, 1499.508, 2588.118
341.6, 292.35, 505.8352, 276.0893, 188.9826, 27.65948, 182.0852, 0.7397788, 838.007, 139.9868, 549.8989, 176.6672, 62.40166, 17.39716, 206.7687, 363.0327, 97.47821, 167.6154, 69.42065, 0.486728, 1416.237, 383.9576, 463.107, 518.5864, 269.2627, 128.4179, 192.3512, 0.7666839, 4195.688, 403.8548, 288.3461, 168.418, 6.353157, 322.6229, 773.1886, 140.0266, 1013.263, 615.705, 64.2191, 702.9341, 463.1125, 535.5984, 849.7803, 255.3141, 75.07462, 0.4492621, 0.009558566, 0.01462355, 757.4908, 395.96, 21.48981, 892.355, 638.5724, 843.8207, 283.2567, 798.687, 638.1241, 1265.141, 2105.458, 1435.943, 2562.919
341.7, 279.4944, 484.1276, 263.1582, 180.9668, 26.38363, 189.3324, 0.7096854, 801.0469, 134.0125, 524.0084, 168.724, 59.75728, 16.50711, 198.2315, 413.6857, 93.38068, 160.4926, 66.50504, 0.465755, 1355.734, 464.1804, 441.0026, 495.3604, 308.5083, 123.1529, 435.8122, 0.7349594, 4069.478, 387.1208, 275.8167, 159.9184, 6.093649, 379.8388, 814.764, 133.957, 1009.319, 640.1451, 61.41348, 741.168, 474.1217, 587.6572, 812.5249, 244.8306, 71.77367, 0.4306504, 0.009166738, 0.01397248, 757.441, 495.1953, 20.5622, 883.9037, 609.6711, 802.7395, 271.6494, 921.6275, 635.5834, 1285.607, 2163.236, 1478.973, 2651.284
341.8, 267.204, 463.3515, 250.8327, 173.2911, 25.16664, 181.4057, 0.6808162, 765.717, 128.2932, 499.3369, 161.1379, 57.22495, 15.6626, 221.6907, 463.7318, 89.4554, 153.6725, 63.71188, 0.4456857, 1373.463, 443.2692, 419.9532, 473.1747, 441.0671, 118.1039, 417.8754, 0.7045477, 3996.356, 371.0802, 263.8318, 151.8477, 5.844742, 454.356, 795.4913, 128.1506, 1143.421, 613.9509, 58.73043, 708.7158, 454.0442, 559.2264, 839.9005, 234.7775, 68.61785, 0.4128098, 0.008790972, 0.0133504, 801.1046, 474.6681, 19.67463, 879.8565, 659.7061, 763.6584, 260.5178, 880.8093, 608.8293, 1385.601, 2073.42, 1416.278, 2749.827
341.9, 255.4541, 443.467, 259.3884, 165.9408, 24.00578, 173.8108, 0.6531214, 731.9452, 122.8179, 562.679, 153.8929, 54.79994, 14.8613, 212.5374, 444.1201, 85.69511, 147.1422, 61.03603, 0.4264812, 1433.505, 495.0811, 433.7172, 451.9826, 422.3574, 113.2618, 400.6768, 0.6753944, 3989.522, 355.7043, 252.3676, 144.1844, 5.606001, 481.3959, 851.7459, 122.5958, 1164.666, 665.5806, 56.16459, 677.6846, 434.8169, 616.6309, 803.0782, 225.1371, 65.60079, 0.3957083, 0.008430609, 0.01275601, 762.3752, 454.9918, 18.82538, 886.222, 629.8483, 726.4799, 249.8423, 916.5048, 583.2015, 1354.013, 2069.559, 1398.496, 2790.167
342, 244.2209, 424.4359, 291.1323, 317.5778, 22.89847, 205.7619, 0.6265531, 699.6629, 117.5763, 551.9813, 146.9737, 52.47769, 14.10099, 325.0386, 425.3378, 82.09289, 140.8894, 58.47257, 0.4081042, 1372.264, 520.6561, 449.7846, 431.7396, 404.4413, 108.6182, 384.1861, 0.6474473, 3977.308, 396.0104, 276.4839, 136.9078, 5.377013, 633.9886, 812.4914, 117.2819, 1152.257, 638.3456, 53.71086, 680.9048, 416.4038, 767.2662, 796.5338, 215.8927, 62.71639, 0.3793152, 0.008085019, 0.01218809, 742.072, 436.1312, 18.01278, 1041.863, 601.3419, 691.1115, 239.6042, 875.9134, 558.6524, 1309.847, 2105.395, 1339.213, 2750.454
342.1, 233.4817, 406.2214, 277.4966, 355.438, 21.84223, 214.0389, 0.6010656, 755.98, 112.5584, 564.0615, 140.3656, 50.25385, 13.37958, 311.6183, 407.3498, 78.64208, 134.9023, 56.01677, 0.3905191, 1510.77, 574.3547, 428.316, 496.9161, 421.3933, 104.165, 368.3741, 0.6206567, 3887.35, 379.6014, 264.4699, 129.9985, 5.157378, 607.8425, 775.046, 112.1982, 1217.292, 612.225, 51.36432, 651.0913, 420.6111, 751.6013, 761.6129, 207.0278, 59.95881, 0.3636013, 0.007753595, 0.01164545, 771.9627, 507.34, 17.23526, 995.1148, 624.3525, 657.4649, 229.7857, 850.061, 535.1367, 1344.147, 2142.04, 1469.194, 2758.896
342.2, 262.0535, 388.7887, 264.4996, 340.3619, 20.83472, 205.0778, 0.576615, 764.3605, 107.7547, 562.439, 134.0545, 48.12425, 12.69507, 298.752, 390.1225, 75.33633, 129.1696, 53.66412, 0.3736916, 1507.166, 756.1163, 407.8721, 474.6607, 535.4285, 99.89444, 353.2128, 0.5949747, 3975.775, 429.3811, 252.978, 123.4378, 4.946714, 582.7747, 739.3264, 107.3349, 1171.825, 587.1732, 49.1203, 790.2739, 448.3333, 715.239, 804.8663, 198.5269, 57.32248, 0.3485383, 0.007435757, 0.01112697, 786.661, 486.3093, 16.4913, 950.4641, 631.626, 625.4564, 220.3695, 812.4124, 602.5714, 1286.697, 2119.876, 1442.999, 2686.956
342.3, 250.5301, 372.104, 252.1113, 325.9253, 19.87368, 196.4919, 0.5531589, 749.4042, 103.1559, 659.0244, 128.0273, 46.08489, 12.04559, 286.417, 373.6238, 72.16955, 123.6806, 51.41027, 0.3575893, 1442.778, 722.0535, 388.4041, 453.4021, 512.7161, 95.79892, 338.6756, 0.5703554, 3882.224, 411.5894, 241.9855, 117.2083, 4.744655, 558.7407, 705.253, 102.6824, 1166.159, 563.1465, 46.97432, 946.7697, 429.3478, 803.8219, 795.1218, 190.3751, 54.80207, 0.3340994, 0.007130948, 0.01063158, 784.8777, 499.917, 15.77945, 947.5394, 603.0391, 595.0062, 211.3392, 776.4312, 577.2069, 1231.703, 2188.264, 1381.829, 2655.147
342.4, 239.5134, 356.1354, 273.0441, 312.101, 18.95697, 188.2654, 0.5306571, 716.3519, 98.75347, 627.996, 122.271, 44.13196, 11.42933, 274.5913, 386.4818, 69.13588, 118.4248, 49.25108, 0.3421809, 1428.84, 689.5252, 369.8652, 433.0955, 490.9671, 91.87132, 324.7367, 0.5467547, 3842.763, 394.5349, 231.4706, 111.2931, 4.55085, 535.6978, 672.7499, 98.23161, 1115.445, 614.4294, 44.9221, 1150.789, 411.1664, 797.3349, 772.2291, 182.558, 52.39247, 0.3202586, 0.006838634, 0.01015824, 827.8922, 495.508, 15.09833, 905.0233, 630.6403, 566.0385, 202.679, 841.8531, 552.9102, 1312.118, 2120.675, 1386.676, 2634.743
342.5, 228.9811, 340.852, 260.2556, 380.6388, 18.08254, 180.3833, 0.5090705, 769.8901, 94.53889, 598.4285, 116.7735, 42.26178, 10.8446, 263.2538, 403.5675, 66.22973, 113.3923, 47.18258, 0.3274364, 1443.363, 658.4623, 352.2112, 494.5867, 470.1407, 88.10474, 311.3714, 0.5241306, 3960.339, 378.1871, 221.4126, 105.6764, 4.364961, 513.6053, 641.7449, 93.97372, 1161.42, 589.2874, 42.95953, 1175.42, 393.7548, 758.76, 832.1078, 175.0619, 50.08883, 0.3069912, 0.006558303, 0.009705978, 787.8679, 534.9505, 14.44661, 962.6484, 602.098, 538.4811, 194.3736, 804.5681, 625.9072, 1316.484, 2191.959, 1327.893, 2578.779
342.6, 218.912, 326.2245, 248.0661, 364.4938, 17.24845, 172.8313, 0.4883621, 735.9343, 90.50419, 627.9971, 111.5232, 40.47086, 10.28979, 252.3845, 386.5002, 63.44574, 108.5737, 45.20095, 0.3133272, 1381.701, 628.7987, 401.4946, 472.4356, 450.1978, 84.49258, 298.5562, 0.5024428, 3864.319, 362.5167, 211.7917, 100.3433, 4.186666, 492.4239, 789.5368, 89.90038, 1125.872, 632.5153, 41.0827, 1164.702, 377.0805, 722.0514, 822.7899, 167.8736, 47.88647, 0.2942734, 0.006289463, 0.009273848, 749.7784, 512.7753, 13.82302, 919.4544, 596.5149, 512.2653, 186.4085, 768.9343, 615.4088, 1275.042, 2149.585, 1408.138, 2520.813
