 , C000, C001, C002, C003, C005, C007, C008, C009, C010, C011, C013, C014, C016, C017, C018, C019, C020, C022, C024, C025, C032, C036, C038, C040, C042, C043, C044, C045, C048, C051, C055, C062, C063
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
305.7, 136.3547, 325.6646, 267.7812, 186.7263, 426.1243, 180.1042, 791.7571, 779.6391, 309.0466, 218.6197, 387.3789, 272.8666, 1486.879, 3.47067, 161.9903, 573.7916, 40.91895, 120.4981, 179.6646, 14.46275, 1185.479, 98.26054, 278.5714, 559.4403, 1476.282, 465.9361, 190.8005, 624.1111, 596.162, 319.4312, 305.2171, 400.8542, 357.2252
305.8, 129.8376, 309.7193, 254.5303, 178.3981, 405.1678, 171.409, 756.4897, 736.0215, 292.7705, 207.9392, 367.3681, 259.7808, 1424.734, 3.306855, 155.0701, 547.5527, 38.93504, 115.303, 171.5791, 13.80689, 1136.046, 93.71513, 266.9361, 706.122, 1413.713, 544.3989, 182.1189, 598.4545, 571.6876, 304.8268, 292.0821, 511.9015, 340.6658
305.9, 123.6319, 294.5548, 241.9351, 170.4414, 385.242, 163.1336, 722.7932, 694.8441, 277.3516, 197.7806, 348.391, 247.3226, 1366.534, 3.150771, 148.4456, 522.5137, 37.04731, 110.3319, 186.8111, 13.18078, 1115.97, 89.37999, 255.7868, 667.8539, 1382.498, 519.2605, 173.8324, 573.8527, 630.0475, 290.89, 279.5123, 502.075, 324.8741
306, 117.7228, 280.1327, 245.5248, 162.8396, 366.2961, 155.2577, 844.407, 655.9705, 262.7448, 188.1182, 330.3942, 235.4618, 1560.729, 3.002055, 142.104, 498.6198, 36.28945, 105.5751, 197.8441, 12.58306, 1069.436, 85.24538, 245.1032, 631.6598, 1323.903, 495.2829, 165.9229, 550.2621, 702.4991, 277.5905, 267.4834, 480.6696, 309.8144
306.1, 112.0961, 266.4168, 233.3752, 155.5768, 348.282, 147.7621, 875.0724, 619.2716, 248.9072, 178.9278, 313.3271, 256.4429, 1495.497, 2.860358, 136.0334, 475.8184, 34.52999, 101.0235, 322.489, 12.01244, 1219.095, 81.30204, 234.8659, 597.4272, 1267.792, 472.4124, 158.3733, 527.6414, 747.8647, 264.899, 255.9722, 460.1767, 299.4342
306.2, 106.7384, 370.3209, 221.8269, 148.6379, 331.1537, 140.6283, 836.0939, 584.6259, 235.7984, 170.1865, 338.862, 244.1447, 1437.052, 2.72535, 130.2221, 454.0598, 32.85583, 96.66801, 405.9588, 11.4677, 1245.36, 77.54111, 225.0561, 565.0498, 1214.059, 450.5981, 151.1672, 505.9506, 717.1624, 252.7878, 244.9564, 440.5576, 344.9857
306.3, 101.6368, 352.1891, 210.85, 142.0085, 314.8678, 289.9113, 798.8516, 551.9185, 223.3799, 161.8722, 321.3575, 307.6129, 1376.989, 2.596714, 124.6591, 433.2961, 31.26285, 92.50034, 411.7222, 10.94767, 1287.566, 73.95415, 215.656, 534.4271, 1162.603, 429.791, 144.289, 485.1515, 687.7205, 241.2303, 234.4147, 421.7749, 328.9937
306.4, 96.77896, 334.9452, 200.4163, 135.6748, 299.3829, 275.9148, 763.2682, 521.041, 211.6155, 153.9641, 304.7571, 322.7612, 1319.436, 2.474149, 119.3337, 413.4819, 29.7471, 88.51235, 393.1935, 10.45121, 1233.876, 70.53313, 206.6486, 505.464, 1113.328, 409.9448, 137.7238, 600.2418, 659.4872, 230.2012, 224.3266, 415.4095, 313.7431
306.5, 92.15334, 318.5455, 190.4988, 129.6236, 284.6595, 262.594, 827.9174, 491.8909, 215.9441, 146.4423, 289.0143, 307.2827, 1299.26, 2.357369, 114.2358, 394.5739, 28.30484, 84.6963, 393.1009, 9.977272, 1182.425, 67.27036, 198.0174, 478.0706, 1067.913, 400.3358, 131.4573, 575.5664, 632.4131, 219.6764, 214.6727, 397.699, 299.1994
306.6, 87.74879, 302.9488, 181.0722, 123.8423, 270.6601, 249.9163, 791.0393, 464.3716, 230.782, 139.288, 274.0847, 366.902, 1307.134, 2.246102, 109.3557, 376.5304, 26.9325, 81.04477, 378.8847, 9.524823, 1141.757, 64.15852, 189.7467, 452.1617, 1163.272, 381.8497, 125.4759, 551.9055, 606.4504, 209.6327, 205.4342, 380.7435, 285.3299
306.7, 83.55477, 431.4853, 172.112, 118.3188, 288.3011, 237.8506, 755.8039, 438.3919, 268.4207, 132.4832, 259.9264, 349.3065, 1252.501, 2.140086, 104.6841, 359.3121, 25.62671, 77.55067, 361.8337, 9.092893, 1161.536, 61.19062, 200.4211, 427.6569, 1113.969, 376.3948, 119.7666, 529.2172, 581.5535, 200.0483, 196.5933, 497.065, 272.1033
306.8, 79.5612, 410.3588, 163.5952, 113.0417, 274.1227, 226.3675, 722.1379, 413.8657, 259.5577, 126.0109, 316.4801, 332.5549, 1247.714, 2.039074, 100.212, 342.8811, 24.38422, 74.20721, 345.5502, 8.680549, 1113.102, 58.36002, 192.05, 404.4802, 1066.756, 359.0143, 114.3172, 700.4721, 557.6788, 190.9021, 188.1329, 475.8732, 282.2648
306.9, 75.75851, 390.2667, 155.4998, 108, 260.6416, 336.7214, 813.5693, 534.3522, 245.888, 119.8547, 300.1317, 316.6067, 1195.565, 1.94283, 95.93099, 379.8596, 23.20197, 71.0079, 329.9994, 8.286903, 1087.297, 55.66036, 184.0285, 525.8547, 1021.543, 342.4362, 109.1157, 671.6764, 534.7842, 182.174, 180.0366, 455.5849, 269.1803
307, 82.67029, 424.5589, 203.0042, 103.1831, 247.8235, 320.4649, 855.0543, 504.4574, 232.9382, 113.9994, 284.6279, 301.4232, 1287.296, 1.851129, 91.83286, 375.9526, 22.07705, 67.94652, 315.1484, 7.911109, 1049.369, 53.08558, 176.3421, 497.3561, 1096.358, 326.6237, 104.1508, 644.0645, 512.8295, 173.845, 172.2887, 436.1615, 256.7023
307.1, 78.71899, 403.7715, 192.9587, 98.58102, 235.6357, 304.9933, 890.4289, 476.235, 220.6704, 108.43, 269.9249, 286.9679, 1233.492, 1.763756, 87.90979, 373.9229, 21.00666, 65.01712, 300.9658, 7.552357, 1102.46, 50.62991, 168.9767, 470.4021, 1117.806, 340.3166, 99.41191, 617.5876, 535.6116, 165.8967, 164.8742, 450.8282, 244.8027
307.2, 79.03596, 384.002, 183.4103, 94.18422, 280.3876, 290.2686, 850.7664, 449.5917, 209.0487, 103.1328, 255.9814, 273.2059, 1414.542, 1.680507, 84.15432, 463.4872, 19.98817, 62.21402, 287.4215, 7.209874, 1121.905, 48.28783, 161.9189, 444.9088, 1208.069, 324.602, 94.8886, 592.1992, 513.623, 158.3119, 157.7788, 466.7983, 233.4548
307.3, 75.25837, 365.2003, 176.2265, 89.98352, 266.5984, 276.2548, 812.8705, 424.4389, 198.039, 98.09432, 258.8239, 260.1038, 1389.818, 1.601187, 80.55928, 442.2925, 19.01907, 59.53178, 274.4867, 6.882921, 1189.17, 46.0541, 155.1559, 420.7971, 1156.868, 309.613, 90.57111, 567.8544, 492.537, 151.0739, 150.9888, 446.8969, 222.6329
307.4, 71.66134, 347.3193, 240.5933, 85.97018, 253.4873, 262.9175, 814.5615, 400.6933, 187.6092, 93.30202, 245.4538, 247.6301, 1396.988, 1.525611, 77.11782, 444.453, 18.09694, 56.96517, 262.134, 6.570795, 1139.583, 43.92369, 148.6755, 397.9921, 1107.836, 295.3161, 86.45007, 544.5105, 472.3167, 144.1667, 144.491, 427.844, 212.3127
307.5, 68.23623, 347.2199, 228.6878, 82.13583, 241.021, 373.1122, 862.2549, 378.2761, 177.7287, 88.74384, 232.7745, 284.6404, 1338.6, 1.453602, 73.82338, 424.1287, 17.21953, 54.50922, 250.3372, 6.272823, 1231.578, 41.89184, 142.4656, 376.4231, 1190.306, 281.6795, 82.51654, 522.1262, 573.3487, 137.5754, 138.2728, 418.197, 202.4708
307.6, 64.97482, 400.5481, 217.3714, 78.4725, 229.1678, 355.0988, 823.8474, 357.1131, 168.3685, 84.40834, 220.75, 270.9899, 1356.201, 1.384992, 70.66968, 542.402, 16.38465, 52.15915, 239.0713, 5.988363, 1180.223, 39.95398, 136.5152, 356.0229, 1212.961, 268.6725, 78.76199, 500.6621, 549.8108, 131.2854, 132.3222, 400.3676, 193.0852
307.7, 61.8693, 380.9364, 206.6149, 74.97256, 374.6219, 435.5607, 892.9448, 337.1341, 159.5013, 80.28465, 262.1673, 277.3925, 1299.517, 1.319621, 67.6507, 517.5985, 15.59026, 49.9104, 228.3123, 5.716804, 1187.502, 38.10575, 130.8133, 336.7284, 1161.552, 256.2662, 75.17827, 480.0804, 527.2392, 125.2831, 126.6277, 383.2984, 184.1347
307.8, 58.91221, 362.2849, 196.3908, 71.62872, 406.3794, 414.5324, 853.1702, 318.2729, 151.1011, 76.36242, 373.0856, 264.0897, 1245.202, 1.257335, 64.76068, 493.9293, 14.83438, 47.7586, 218.0376, 5.457558, 1178.837, 36.34303, 125.3495, 318.4795, 1112.321, 244.4327, 71.75761, 460.3448, 505.5943, 119.5551, 121.1783, 366.9569, 175.599
307.9, 56.09645, 344.5466, 275.9464, 68.43402, 394.8762, 394.5193, 815.1673, 300.4668, 143.1433, 72.63181, 353.8131, 251.4248, 1193.158, 1.197989, 61.99413, 471.3424, 14.11515, 45.69957, 208.2253, 5.210069, 1138.608, 34.66185, 120.114, 301.2196, 1263.995, 242.5267, 68.49259, 441.4204, 484.8379, 114.089, 115.9633, 351.3121, 167.459
308, 53.41528, 327.6768, 262.2915, 65.38181, 485.458, 375.4724, 778.8571, 283.6569, 135.6046, 69.08345, 335.5363, 239.3673, 1207.66, 1.141444, 59.34576, 449.7885, 13.43079, 43.72932, 198.8546, 4.973804, 1091.13, 33.05843, 115.0971, 284.8951, 1210.423, 231.3277, 65.37614, 423.2741, 464.9337, 108.8728, 110.9728, 336.3343, 159.6964
308.1, 50.86226, 311.6331, 249.3122, 62.46572, 461.5836, 408.9832, 799.4828, 267.7875, 128.4629, 65.70844, 318.2035, 227.888, 1157.185, 1.087568, 56.81054, 429.2201, 12.77961, 41.84401, 189.9055, 4.748252, 1048.111, 31.52919, 110.2898, 269.4553, 1159.121, 220.6458, 62.40148, 405.8737, 445.8466, 103.8952, 106.1971, 429.9584, 152.2936
308.2, 48.43126, 296.3748, 236.9752, 91.13155, 438.8833, 389.2379, 801.2928, 252.8059, 121.6973, 62.49832, 321.0625, 216.9592, 1108.819, 1.036235, 54.38361, 409.5923, 12.16, 40.03997, 181.3592, 4.532928, 1004.406, 30.07069, 172.3127, 254.8523, 1109.994, 229.7458, 59.56218, 852.4804, 427.5431, 99.14506, 127.9905, 411.6276, 145.234
308.3, 46.11645, 281.8636, 225.2487, 162.0623, 417.2993, 434.2474, 765.6006, 238.6624, 115.2881, 59.44502, 304.4774, 206.5546, 1062.475, 0.9873245, 52.06037, 390.8621, 11.57043, 38.31372, 173.1975, 4.32737, 986.5292, 28.67966, 249.9241, 241.0406, 1062.949, 219.1369, 56.85206, 908.3926, 409.991, 94.61213, 122.4824, 417.4153, 250.3541
308.4, 43.91228, 268.063, 214.1025, 167.3475, 396.7769, 413.2825, 731.4984, 225.3103, 109.2164, 56.54089, 288.7491, 196.6489, 1018.067, 0.9407229, 49.83637, 440.2267, 11.00945, 36.66189, 165.4031, 4.131133, 1055.377, 27.35297, 239.4854, 227.9775, 1026.983, 209.018, 54.26525, 925.1209, 425.8139, 90.28645, 164.332, 399.6192, 238.7488
308.5, 41.81346, 254.938, 203.5078, 159.8837, 377.2637, 508.1644, 698.9151, 212.7051, 103.4645, 53.77864, 346.5589, 187.2182, 975.5162, 0.8963209, 47.70738, 420.0956, 10.47567, 35.08128, 157.9595, 3.943794, 1143.4, 26.08766, 229.4826, 215.6223, 983.4562, 199.3662, 51.79615, 887.0901, 408.3328, 86.15853, 157.2599, 466.7881, 227.6815
308.6, 39.81495, 242.4557, 193.4374, 152.7527, 418.1128, 483.6309, 751.8521, 200.8051, 98.01545, 51.15134, 329.9354, 178.2399, 977.1029, 0.8540146, 45.66934, 400.885, 9.967767, 33.56881, 150.8508, 3.764951, 1095.722, 24.88087, 219.8977, 262.9177, 941.7741, 190.1602, 49.43939, 850.6227, 405.6164, 82.21935, 150.4922, 498.0215, 217.1272
308.7, 37.91197, 282.1969, 183.8654, 145.9398, 397.5504, 460.2818, 718.3621, 189.5709, 92.85342, 48.65239, 312.892, 169.692, 985.437, 0.8137052, 43.71836, 382.553, 9.484488, 32.12155, 144.0621, 3.594219, 1082.786, 23.72992, 210.7131, 285.242, 998.925, 181.3793, 47.18987, 829.3025, 388.9644, 78.46027, 150.9335, 476.7889, 207.0622
308.8, 36.09994, 268.3799, 174.767, 139.4308, 377.9991, 438.0599, 686.364, 178.9652, 87.96325, 46.27552, 296.7289, 161.5542, 960.3616, 0.7752984, 41.85073, 365.0593, 9.024642, 30.73669, 137.5789, 3.431228, 1091.246, 22.6322, 201.9121, 269.7834, 956.5873, 173.0038, 45.0427, 801.4131, 456.2812, 74.87305, 144.438, 456.4616, 197.4638
308.9, 34.37451, 255.2394, 166.1188, 133.2121, 359.4095, 452.2448, 710.6611, 168.9528, 83.33062, 44.01477, 449.9468, 153.8065, 920.2223, 0.7387044, 40.06289, 348.3655, 8.58709, 29.41153, 131.3875, 3.275629, 1100.925, 21.58526, 193.4787, 255.1626, 916.0441, 165.0151, 42.99323, 768.4678, 437.5494, 71.44984, 138.2221, 515.5098, 188.3102
309, 32.73156, 242.7423, 157.8986, 127.2707, 341.734, 485.4307, 679.0059, 296.376, 78.94197, 41.86448, 426.7039, 315.8264, 881.7606, 0.7038376, 38.35141, 332.4351, 8.170753, 28.1435, 125.4746, 3.127086, 1055.018, 20.58676, 185.3976, 317.9653, 1073.971, 157.3953, 41.03701, 736.8769, 419.5865, 68.18314, 132.2737, 493.5316, 179.581
309.1, 31.16713, 306.4474, 188.7856, 121.5943, 324.9278, 607.6016, 648.7608, 279.795, 74.78445, 39.81923, 404.6617, 318.9827, 844.9065, 0.6706166, 36.71306, 317.2332, 7.774602, 26.93015, 119.8279, 2.985279, 1033.292, 19.63444, 177.654, 300.7333, 1032.375, 172.3746, 39.1698, 706.5846, 402.3611, 65.0658, 126.5813, 472.4904, 171.2565
309.2, 29.67747, 291.443, 196.7396, 116.1711, 374.3214, 578.2674, 619.8629, 264.1416, 70.84589, 37.87389, 383.7582, 303.6853, 809.5927, 0.6389635, 35.14469, 302.7265, 7.397657, 25.7691, 114.4353, 2.849903, 1124.703, 18.72617, 170.2338, 284.4351, 1003.61, 164.415, 37.38755, 677.5376, 385.8428, 62.09098, 121.1338, 463.1404, 163.3178
309.3, 28.25901, 277.1733, 187.0041, 110.9898, 355.9126, 550.3494, 729.838, 312.429, 67.11476, 167.4566, 363.9344, 289.1216, 775.7549, 0.6088045, 33.64333, 288.8831, 7.038989, 24.65811, 109.2854, 2.720666, 1077.804, 17.85992, 163.1235, 347.9943, 994.6234, 156.8229, 35.68639, 649.6847, 370.0027, 59.25217, 115.9208, 515.8243, 155.7471
309.4, 26.90835, 263.6023, 177.9345, 106.0395, 338.4091, 523.7792, 697.3287, 294.9499, 63.58013, 159.2756, 345.1347, 341.1753, 915.8961, 0.580069, 32.2061, 275.6728, 6.69771, 23.59502, 104.3672, 2.597289, 1032.861, 17.03375, 156.3103, 329.1349, 963.786, 149.5814, 274.8394, 622.9768, 354.8128, 56.54315, 110.9322, 493.8327, 148.5274
309.5, 25.62224, 250.6957, 169.1295, 101.3101, 361.9383, 498.4918, 782.6695, 278.4486, 60.23166, 151.4944, 329.6947, 334.579, 877.6152, 0.5526898, 30.83027, 263.0666, 6.372977, 22.57776, 99.67038, 2.479508, 1075.022, 16.24579, 149.7816, 311.2975, 974.5154, 237.2786, 262.334, 597.3668, 340.2466, 53.95798, 106.1582, 472.7787, 141.6424
309.6, 24.39761, 238.4211, 160.7603, 136.6099, 344.1385, 607.5334, 747.8069, 262.8706, 57.05953, 144.0932, 312.6637, 318.5337, 840.9343, 0.5266029, 29.51321, 251.0368, 6.063989, 21.60436, 95.18492, 2.367067, 1030.195, 15.49428, 144.8163, 294.4268, 983.6552, 226.3219, 250.3976, 693.785, 331.7505, 51.49102, 144.1534, 452.6223, 135.0765
309.7, 23.23151, 226.7475, 152.8053, 130.517, 422.312, 578.2025, 714.4972, 374.7314, 54.05446, 137.0537, 296.5124, 409.4634, 833.0565, 0.5017473, 28.25242, 239.5572, 5.769982, 20.67293, 90.90132, 2.259726, 987.2368, 14.77753, 195.429, 278.4705, 941.9647, 262.153, 239.0044, 757.7399, 318.131, 49.13684, 137.9497, 433.3253, 128.815
309.8, 22.12114, 215.6454, 145.2438, 201.938, 636.0093, 550.2875, 682.6712, 524.6245, 51.20766, 130.3581, 281.1955, 389.8269, 798.238, 0.4780648, 27.04548, 228.6025, 5.49023, 19.78165, 86.81049, 2.157252, 1103.455, 14.09394, 187.2664, 263.3789, 902.0411, 250.0477, 228.1295, 726.8384, 305.0706, 46.89029, 132.013, 531.7703, 122.8437
309.9, 21.06384, 205.0869, 175.5849, 192.9314, 604.7308, 523.7203, 652.2628, 506.895, 48.51078, 123.9896, 292.6546, 371.132, 764.8748, 0.4555002, 25.89011, 343.2367, 5.224041, 18.9288, 82.90376, 2.059425, 1080.823, 13.44197, 179.4447, 249.1051, 863.8097, 251.012, 217.7495, 696.9587, 292.5465, 44.74646, 126.3318, 554.9014, 117.1492
310, 20.05708, 195.0454, 166.8963, 184.3265, 574.9907, 498.4358, 623.2089, 478.5363, 45.95594, 117.9322, 277.537, 353.3338, 732.9061, 0.4340006, 24.7841, 376.8244, 4.970758, 18.11272, 79.17285, 1.966034, 1035.754, 12.82016, 171.9497, 235.605, 827.1986, 239.4212, 207.8418, 668.3074, 280.5365, 127.4757, 120.8951, 531.2438, 111.7187
310.1, 80.75587, 237.4342, 174.8102, 200.8594, 575.3497, 474.3719, 711.8125, 462.7827, 43.53564, 112.1707, 263.2003, 336.389, 702.2734, 0.4135159, 23.72533, 359.5927, 4.729756, 17.33182, 75.60984, 1.876878, 992.5639, 12.22712, 164.7678, 296.912, 792.1392, 303.9386, 198.3848, 640.834, 269.0195, 121.6475, 183.5045, 562.9745, 106.5399
310.2, 80.27139, 275.9779, 166.1599, 191.9009, 547.0544, 451.4698, 680.1061, 586.4959, 41.24282, 200.168, 249.6041, 363.0472, 672.9211, 0.393998, 22.71179, 343.1489, 4.500438, 16.58459, 72.20718, 1.791766, 1082.938, 11.66151, 157.8858, 280.821, 1038.924, 289.9038, 189.3582, 614.4899, 311.1407, 116.0857, 175.6074, 646.7507, 101.6012
310.3, 76.43476, 262.4655, 244.2612, 183.342, 620.5623, 429.6735, 649.812, 553.6839, 39.07075, 190.389, 236.7104, 345.6367, 784.3338, 0.3754013, 21.74155, 327.457, 4.282238, 15.86958, 113.3542, 1.710513, 1163.92, 11.12206, 151.2913, 265.602, 994.8912, 276.5171, 180.7423, 589.2288, 408.4104, 110.7783, 168.0501, 619.1772, 96.89146
310.4, 72.7815, 249.6146, 298.9183, 175.1648, 608.8928, 408.9294, 663.3931, 669.9704, 37.01307, 202.7379, 224.4826, 329.061, 751.5517, 0.3576824, 73.39133, 363.121, 4.074618, 15.18539, 108.2529, 1.632945, 1243.943, 10.60757, 156.9881, 251.2078, 952.7245, 263.7485, 236.2578, 565.0062, 391.6438, 105.7135, 190.9604, 633.56, 92.40001
310.5, 69.30286, 321.0799, 284.1266, 281.1289, 578.9479, 389.1868, 633.8434, 661.6536, 35.06376, 192.8334, 289.3887, 402.6367, 720.1398, 0.3407998, 91.70383, 371.0945, 3.877064, 14.5307, 103.3812, 1.558894, 1192.072, 10.11688, 218.9433, 304.2534, 912.3449, 346.8465, 225.5079, 648.7373, 375.5655, 100.8802, 252.6534, 606.5489, 232.3165
310.6, 149.4974, 493.8427, 270.0669, 268.5903, 550.4758, 596.5536, 653.4142, 820.8264, 33.21711, 319.0617, 323.4685, 394.6288, 940.883, 0.3247141, 270.5236, 749.2317, 3.689088, 13.90423, 159.2121, 1.488201, 1338.472, 124.1296, 507.0192, 419.2304, 1190.698, 465.1521, 475.9696, 622.0684, 546.9756, 333.5793, 781.8162, 718.3154, 488.0472
310.7, 142.3521, 611.8323, 342.6946, 256.611, 621.0964, 662.7935, 1032.411, 774.9045, 144.5871, 727.9484, 439.7278, 395.4913, 901.5577, 0.3093876, 410.19, 714.9702, 3.510226, 13.30477, 152.047, 1.420715, 1282.659, 118.3875, 723.644, 396.5104, 1242.857, 443.673, 454.3127, 596.4957, 524.5204, 362.8627, 942.8564, 1060.107, 579.282
310.8, 135.5482, 602.739, 325.7367, 245.1659, 590.5514, 630.7946, 986.4236, 731.5518, 214.4401, 692.3852, 487.0249, 376.5248, 982.1188, 0.2947845, 392.6669, 682.2753, 3.340036, 12.73116, 145.2045, 1.356288, 1304.071, 112.911, 708.9173, 375.0216, 1212.404, 423.1857, 433.6411, 571.9744, 502.9871, 346.2725, 902.2805, 1014.91, 705.8834
310.9, 129.0696, 573.2275, 309.6179, 305.5509, 561.5085, 600.3406, 942.4852, 690.6245, 203.1465, 658.5594, 545.6133, 358.4679, 941.0701, 0.2808707, 375.8923, 651.0756, 3.178097, 12.18228, 138.6699, 1.294783, 1357.319, 107.6879, 683.1815, 354.6974, 1210.571, 403.6445, 413.9102, 548.4611, 482.3378, 330.4409, 863.4507, 971.6407, 673.1619
311, 122.9006, 545.1609, 294.2967, 301.7528, 533.894, 571.3569, 900.5038, 651.9869, 192.4477, 626.3861, 517.4286, 341.2769, 920.189, 0.2676136, 359.8343, 621.3026, 3.02401, 11.65706, 132.4293, 1.236068, 1300.721, 102.7064, 654.6466, 335.4747, 1243.228, 385.0056, 395.077, 525.9144, 462.5362, 315.3331, 826.2919, 930.2159, 650.5164
311.1, 117.0265, 518.4686, 279.7337, 303.5868, 507.6375, 543.7725, 860.3925, 615.511, 182.3124, 595.7846, 490.6998, 324.9104, 881.7287, 0.2549823, 344.4623, 592.8911, 2.877393, 11.15449, 126.4696, 1.180014, 1264.93, 97.95533, 627.3036, 317.2938, 1190.536, 367.2274, 377.1007, 504.2946, 443.5475, 300.916, 790.7324, 890.5572, 620.3614
311.2, 111.4331, 493.0833, 265.8914, 290.0465, 482.6723, 517.5198, 822.0679, 581.0757, 172.7108, 566.6781, 465.3518, 309.3287, 844.8759, 0.2429472, 329.747, 565.7789, 2.737886, 10.67358, 120.7781, 1.126503, 1374.895, 93.42404, 601.1026, 300.0981, 1140.077, 350.2701, 359.9424, 483.5635, 425.3384, 287.1581, 756.7031, 852.5893, 615.1256
311.3, 106.1071, 468.9408, 252.734, 277.1102, 488.8131, 492.5346, 785.4503, 548.5669, 163.6149, 538.9936, 441.3132, 294.4943, 809.5634, 0.2314801, 315.6604, 539.9064, 2.605142, 10.21341, 115.3427, 1.075419, 1317.564, 89.10236, 575.996, 283.8344, 1091.757, 334.0959, 343.5648, 463.6847, 407.8769, 274.0291, 724.1382, 816.2401, 586.6112
311.4, 101.0356, 445.9804, 240.2277, 264.7509, 495.2108, 468.7557, 750.4639, 517.8768, 154.998, 512.6616, 418.5163, 280.3713, 775.7268, 0.2205542, 302.1755, 515.2171, 2.478834, 9.773077, 110.152, 1.026651, 1354.142, 84.9806, 551.938, 268.4521, 1045.485, 318.6685, 327.9324, 444.6231, 391.1321, 261.5005, 692.9749, 781.4406, 610.8701
311.5, 96.20654, 424.1442, 228.3402, 252.9428, 470.8567, 446.1247, 717.0358, 488.9037, 146.835, 487.616, 396.897, 266.9256, 743.3044, 0.2101441, 289.2667, 491.6568, 2.35865, 9.351728, 105.1948, 0.9800941, 1297.676, 81.0495, 528.8849, 253.9034, 1031.279, 303.9535, 313.0113, 426.3451, 375.0749, 249.5446, 663.1526, 748.1248, 582.553
311.6, 91.60828, 403.3771, 217.041, 241.6613, 447.7004, 424.5864, 685.0967, 461.5516, 139.1019, 463.7939, 376.3946, 254.1247, 718.4976, 0.2002253, 276.9093, 469.1738, 2.244293, 8.948545, 100.4607, 0.9356489, 1243.565, 77.30025, 506.7946, 240.1432, 1039.314, 289.918, 298.769, 408.8184, 359.6768, 238.1354, 634.6137, 716.2293, 690.8452
311.7, 87.22979, 383.6269, 206.3009, 230.883, 459.057, 404.0879, 654.5803, 435.7297, 131.776, 441.1357, 356.9512, 241.9377, 688.4672, 0.1907747, 265.0798, 447.719, 2.13548, 8.562745, 95.9397, 0.8932191, 1195.441, 73.72444, 485.627, 227.1287, 999.5732, 276.5306, 285.1749, 392.0123, 344.9109, 227.2478, 607.303, 685.6937, 658.8207
311.8, 83.06058, 364.8437, 196.0923, 220.5854, 436.4809, 384.579, 625.4232, 411.3524, 124.836, 419.5845, 412.5897, 230.3352, 659.692, 0.1817702, 253.7557, 427.2453, 2.031944, 8.193578, 91.62213, 0.8527135, 1145.592, 70.31404, 465.3436, 214.8195, 1068.43, 263.7614, 272.1992, 375.8971, 330.7511, 216.858, 581.1677, 656.4599, 628.2808
311.9, 79.09063, 346.9801, 186.3889, 210.7471, 512.0391, 366.0121, 597.5649, 388.339, 118.2614, 399.0861, 489.5645, 219.2891, 717.2473, 0.1731906, 242.9154, 407.7079, 1.933427, 7.840326, 87.49886, 0.8140447, 1097.823, 67.0614, 445.9073, 203.1774, 1023.147, 251.5818, 259.814, 360.4443, 317.1727, 206.9433, 556.157, 628.4725, 599.1566
312, 75.31043, 329.9912, 177.1656, 201.3476, 486.8575, 468.671, 570.9474, 366.613, 112.0331, 379.5891, 464.2751, 229.4484, 687.2692, 0.165016, 232.5381, 389.0638, 1.839686, 7.502305, 83.56116, 0.7771294, 1170.378, 63.95922, 427.2828, 192.1663, 1040.226, 239.9646, 247.9923, 345.6268, 304.1517, 197.4818, 532.2227, 601.6782, 571.3824
312.1, 71.71091, 313.8341, 168.3987, 192.3674, 462.9142, 446.0441, 545.5156, 346.1025, 106.1328, 361.0446, 440.2921, 371.8521, 658.544, 0.1572273, 222.6042, 371.2723, 1.750491, 7.178856, 79.80066, 0.7418882, 1121.575, 61.00055, 434.0022, 181.7519, 996.1381, 228.8839, 236.7085, 331.4184, 291.6652, 188.4529, 509.3184, 576.0264, 544.8958
312.2, 68.28344, 298.468, 160.0657, 183.7876, 468.525, 424.5096, 521.2166, 422.062, 100.5433, 343.4061, 417.548, 611.9376, 631.0195, 0.1498062, 213.0946, 354.2945, 1.66562, 6.869352, 76.2094, 0.7082452, 1081.618, 58.17874, 439.2192, 171.9019, 1008.719, 218.3148, 225.9381, 317.7941, 279.6914, 179.8368, 487.3998, 551.4681, 519.6369
312.3, 65.01978, 283.8544, 152.145, 175.5905, 445.4833, 460.9174, 498, 421.007, 95.24814, 326.6293, 395.9787, 582.5911, 658.7974, 0.1427353, 203.9913, 338.093, 1.584864, 6.573193, 72.77975, 0.6761277, 1120.272, 55.48746, 420.8741, 162.5857, 965.9664, 208.2338, 215.6578, 304.7299, 268.2091, 171.6146, 466.4245, 527.9569, 495.5489
312.4, 61.91211, 269.9562, 144.6162, 167.759, 423.5748, 438.6649, 475.8174, 709.9551, 90.23185, 310.6722, 375.5237, 554.6519, 631.2623, 0.1359982, 195.2769, 322.6323, 1.508023, 6.289801, 69.50445, 0.6454667, 1196.939, 53.90534, 403.2952, 153.7745, 943.383, 198.6183, 205.8452, 292.2028, 257.1982, 163.7684, 446.3518, 510.7993, 472.5775
