 , C001, C002, C003, C004, C005, C009, C011, C012, C013, C014, C015, C018, C021, C022, C025, C028, C029, C030, C031, C032, C033, C034, C036, C037, C038, C041, C042, C043, C045, C047, C048, C049, C050, C051, C052, C053, C055, C056, C057, C058, C059, C060, C067, C071, C072, C074, C077, C078, C084, C085, C087, C088, C089, C090, C094, C102, C107, C129, C134, C136
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
315.2, 859.6931, 276.2982, 250.845, 19.91947, 526.4995, 878.9908, 1546.758, 976.7398, 547.7927, 1317.439, 234.7691, 445.7129, 142.7174, 384.1924, 608.5073, 499.43, 105.1991, 4.03358, 487.325, 2092.225, 1388.648, 830.9382, 408.782, 30.65136, 1811.762, 844.5081, 907.8932, 837.1973, 320.3298, 985.3792, 674.6672, 0.9906182, 454.6067, 75.81936, 4.855444, 1080.194, 663.4194, 1344.457, 1432.072, 324.3063, 1293.284, 728.4762, 1412.719, 183.8889, 652.3392, 403.5324, 0.002960055, 646.2662, 768.2557, 0.8106319, 1794.922, 1111.891, 341.3582, 739.0948, 13.71666, 1812.52, 1420.867, 1548.478, 985.3849, 962.1277
315.3, 820.8221, 261.7873, 239.4257, 19.00779, 502.643, 864.976, 1494.879, 932.4764, 522.0108, 1356.093, 222.408, 422.5661, 136.454, 367.2753, 581.4652, 476.1586, 100.5198, 3.859674, 466.838, 2000.167, 1323.008, 795.4514, 473.3012, 29.32444, 1799.751, 804.0175, 867.7231, 1004.218, 306.2732, 940.4959, 724.1546, 0.9475721, 524.4503, 72.70573, 4.658597, 1097.585, 634.5261, 1284.287, 1364.15, 306.2815, 1237.188, 872.9722, 1514.459, 175.8461, 621.1019, 385.9385, 0.002829103, 677.0635, 732.7892, 0.7709507, 1717.228, 1057.576, 324.9654, 704.0262, 13.1388, 1852.821, 1461.976, 1601.298, 937.9862, 984.9277
315.4, 871.1123, 248.0384, 228.5262, 18.13784, 479.8675, 832.729, 1423.273, 924.2092, 497.4423, 1488.418, 210.6977, 400.6213, 130.4655, 351.1031, 555.6249, 453.9716, 96.04872, 3.693266, 447.2122, 2100.784, 1373.194, 800.6031, 451.0719, 28.05495, 1839.301, 810.8684, 981.6349, 959.8629, 292.8334, 897.657, 741.1137, 0.9063965, 501.4725, 69.71996, 4.469731, 1116.387, 606.8912, 1226.81, 1370.277, 289.2585, 1183.526, 853.7758, 1522.066, 168.1551, 591.3605, 369.1118, 0.002703945, 643.2745, 698.96, 0.7332119, 1782.991, 1005.915, 309.3598, 670.6216, 12.58528, 1941.253, 1614.264, 1629.737, 892.8675, 934.7113
315.5, 831.725, 235.0116, 218.1228, 17.30771, 458.1239, 803.0331, 1376.724, 882.3264, 474.0301, 1456.572, 199.604, 379.8162, 124.7398, 426.8558, 530.9329, 432.8183, 91.77649, 3.534033, 661.149, 2074.343, 1308.284, 826.4395, 429.8866, 26.84043, 1760.925, 783.4469, 989.8049, 942.8766, 279.9834, 886.8725, 762.0879, 0.8670101, 479.5014, 66.8568, 4.288521, 1044.576, 580.4598, 1258.225, 1305.286, 273.1816, 1132.191, 816.0326, 1515.157, 160.8004, 575.7861, 438.164, 0.002584324, 611.1718, 666.6926, 0.6973205, 1753.1, 956.7776, 294.5036, 638.802, 12.05509, 2019.821, 1543.496, 1672.328, 849.9191, 887.0552
315.6, 853.6022, 340.7083, 208.1931, 16.51557, 437.3656, 766.5952, 1485.936, 976.5683, 451.7198, 1572.404, 189.0944, 360.0916, 119.2654, 418.493, 661.9724, 412.6508, 87.69428, 3.381665, 633.3544, 2025.075, 1246.443, 791.1447, 409.6963, 25.67848, 1685.889, 865.1068, 996.9852, 991.8661, 267.6972, 910.1788, 794.5173, 0.8293352, 575.433, 64.11123, 4.114658, 1108.92, 555.1796, 1253.865, 1243.378, 257.9983, 1196.449, 835.8893, 1450.849, 153.7674, 565.855, 419.0602, 0.002469995, 580.6711, 635.9147, 0.663186, 1776.215, 910.0403, 280.3608, 608.4921, 11.54722, 2018.099, 1475.831, 1608.295, 809.0366, 841.8289
315.7, 815.0065, 381.1492, 198.7154, 15.75968, 417.5479, 780.8162, 1414.758, 956.2577, 430.4595, 1507.39, 179.1382, 341.3913, 114.0313, 400.0656, 684.9, 393.4229, 83.79366, 3.235866, 626.395, 2067.474, 1187.524, 757.3573, 390.4543, 24.56684, 1712.241, 853.9105, 952.8731, 948.0563, 255.9502, 868.7208, 827.3604, 0.7932974, 550.2215, 61.47841, 3.947843, 1037.589, 531.0003, 1343.716, 1284.743, 277.4873, 1144.554, 914.7881, 1378.468, 147.042, 647.7458, 479.5956, 0.002360724, 647.955, 606.5578, 0.6307223, 1814.735, 865.586, 266.8972, 579.6204, 11.06076, 2009.9, 1602.128, 1653.439, 770.1205, 960.8719
315.8, 878.0759, 361.1315, 189.6692, 15.03839, 398.6281, 745.3864, 1466.71, 912.9225, 605.1624, 1540.894, 169.7062, 323.6621, 109.0268, 382.4495, 654.463, 375.091, 80.06653, 3.096354, 709.8306, 1989.664, 1325.793, 751.2292, 372.116, 23.50332, 1639.279, 860.7718, 910.7128, 906.1816, 244.7187, 829.1512, 906.3549, 0.7588256, 526.1146, 58.95371, 3.787792, 970.8462, 574.4772, 1283.58, 1351.861, 357.0145, 1247.115, 874.3477, 1421.927, 140.6108, 640.8228, 458.6854, 0.002256287, 644.8692, 578.5561, 0.5998479, 1736.183, 938.3577, 254.0801, 552.1186, 10.59478, 2176.859, 1733.481, 1561.646, 886.8665, 911.8821
315.9, 838.3737, 555.6649, 181.0348, 14.35012, 380.5657, 711.5643, 1549.884, 871.5511, 775.5683, 1499.207, 160.7708, 306.8537, 104.242, 510.3622, 706.9535, 678.748, 76.50518, 2.962856, 679.9894, 1939.711, 1286.459, 799.2977, 354.639, 22.48584, 1639.405, 819.5013, 1099.732, 1029.378, 233.98, 1136.998, 931.7421, 0.7258517, 563.5358, 56.53269, 3.634229, 908.3965, 605.1292, 1279.986, 1862.223, 337.1718, 1193.022, 961.1906, 1519.81, 134.4609, 787.4478, 438.6869, 0.00215647, 867.0586, 551.8471, 0.5704847, 1719.047, 892.5201, 241.8785, 525.9217, 10.14844, 2280.114, 1775.517, 1628.691, 1029.563, 1123.921
316, 843.0347, 526.4818, 172.7934, 13.69334, 363.3217, 786.521, 1676.11, 1032.111, 940.7881, 1547.197, 152.3058, 290.9181, 99.66718, 487.8895, 717.2944, 647.1212, 73.10224, 2.835114, 651.4028, 2128.513, 1313.209, 947.0142, 337.9828, 21.5124, 1635.313, 905.9951, 1051.074, 1185.372, 223.7126, 1085.208, 1035.84, 0.6943107, 538.8456, 54.21109, 3.486892, 849.964, 578.7745, 1222.702, 2156.194, 441.9793, 1141.276, 1001.241, 1443.99, 128.5799, 816.5015, 419.5604, 0.002061069, 950.6381, 526.3711, 0.5425589, 1685.526, 919.6947, 230.2629, 500.9678, 9.720905, 2275.091, 1776.361, 1538.272, 1176.867, 1066.618
316.1, 804.9169, 498.8313, 164.9273, 13.06662, 346.859, 777.7511, 1625.461, 1088.905, 1084.521, 1483.226, 144.2866, 275.8101, 359.7433, 466.4063, 715.603, 616.968, 69.85066, 2.712879, 624.018, 2034.859, 1355.43, 906.57, 322.1089, 20.58111, 1692.803, 862.5563, 1004.569, 1497.186, 213.8957, 1082.65, 1062.45, 0.6641402, 536.2648, 51.98483, 3.345528, 795.2901, 553.5676, 1167.981, 2053.928, 417.4143, 1203.219, 985.1996, 1371.951, 122.9562, 777.4034, 401.2677, 0.001969888, 938.2196, 502.0712, 0.5160002, 1658.887, 874.7688, 219.2052, 477.1979, 9.311378, 2351.139, 1698.487, 1452.873, 1120.257, 1012.237
316.2, 849.8151, 472.633, 157.4192, 12.46859, 331.1422, 786.6002, 1685.084, 1209.007, 1111.534, 1421.9, 136.6896, 261.4867, 343.9554, 445.869, 837.2107, 733.2787, 66.74371, 2.595915, 597.7844, 1945.325, 1291.359, 867.8531, 306.9806, 19.69014, 1620.67, 821.2003, 1241.247, 1528.072, 204.5096, 1078.341, 1019.404, 0.6352808, 537.2027, 49.85, 3.209895, 744.1331, 529.4586, 1115.71, 1956.512, 394.2146, 1151.031, 987.4355, 1404.93, 117.5784, 740.1775, 383.7726, 0.001882742, 933.6149, 478.8931, 0.4907414, 1744.324, 939.5998, 208.6784, 454.5558, 8.919105, 2246.556, 1806.959, 1440.006, 1066.371, 1063.648
316.3, 867.4735, 447.8107, 150.2529, 11.89793, 316.1377, 750.9079, 1604.367, 1239.294, 1059.22, 1363.109, 129.4926, 247.9072, 328.8604, 426.2361, 852.6673, 763.1116, 63.77496, 2.483993, 817.7025, 1859.731, 1299.456, 845.4361, 292.5627, 18.83773, 1551.61, 812.5618, 1276.553, 1635.382, 204.8459, 1029.223, 987.8199, 0.6076754, 513.6662, 47.80283, 3.079761, 793.6466, 506.3996, 1065.777, 1960.432, 372.3043, 1195.206, 943.7835, 1429.659, 112.4358, 704.7341, 425.4038, 0.00179945, 923.4421, 456.7851, 0.4667192, 1668.82, 893.7016, 198.6572, 432.988, 8.543357, 2185.608, 1727.744, 1360.063, 1015.077, 1098.351
316.4, 859.8423, 424.292, 143.4129, 11.35338, 301.813, 730.0023, 1630.045, 1195.124, 1066.904, 1362.98, 122.6745, 235.0328, 314.4278, 425.1783, 814.7747, 727.5537, 60.93826, 2.376897, 811.4288, 1777.903, 1238.032, 879.7923, 278.8221, 18.02223, 1675.201, 773.6028, 1220.071, 1582.54, 195.8569, 1012.754, 947.7977, 0.5812696, 577.6937, 45.83974, 2.954903, 797.5988, 484.3448, 1018.08, 1903.667, 351.6118, 1143.365, 902.0612, 1480.917, 107.5182, 695.5571, 406.8564, 0.001719843, 921.5952, 435.6976, 0.4438728, 1620.666, 850.0455, 189.1171, 412.4436, 8.183438, 2290.005, 1652.001, 1284.557, 966.2499, 1042.352
316.5, 894.7347, 402.0084, 136.8842, 10.83376, 288.1373, 696.8782, 1638.632, 1166.226, 1037.707, 1306.626, 116.2154, 222.8271, 380.5501, 406.4565, 887.8134, 693.6526, 58.22774, 2.274418, 777.3166, 1699.676, 1228.1, 842.219, 265.7268, 17.24203, 1603.817, 815.433, 1166.089, 1579.157, 242.7734, 966.6238, 942.7806, 0.5560113, 552.3832, 43.95726, 2.835107, 746.2932, 463.2506, 1028.862, 1813.378, 446.247, 1194.847, 862.1834, 1471.842, 102.8156, 662.2504, 434.9621, 0.001643758, 916.7555, 415.5836, 0.4221448, 1635.498, 808.5219, 180.0353, 392.874, 7.838683, 2188.141, 1708.205, 1213.244, 919.7717, 989.2081
316.6, 854.2792, 380.8952, 130.6528, 10.33792, 275.0814, 715.5419, 1560.14, 1113.375, 1039.05, 1355.796, 110.0964, 211.2552, 611.6204, 388.559, 871.498, 683.3667, 55.63778, 2.176358, 744.6384, 1849.886, 1198.432, 842.2892, 253.2465, 16.49561, 1601.363, 855.0786, 1169.161, 1599.028, 316.1992, 1083.34, 910.7126, 0.5318505, 528.1816, 42.1521, 2.720167, 698.2879, 520.0089, 1003.084, 1811.158, 421.4448, 1238.807, 824.0685, 1421.984, 98.31873, 782.0152, 477.9884, 0.00157104, 950.466, 396.3983, 0.4014804, 1640.631, 769.0266, 171.3895, 374.2329, 7.508451, 2159.338, 1706.522, 1221.12, 875.5292, 1046.831
316.7, 815.653, 360.8908, 124.705, 9.864775, 308.0605, 764.9386, 1538.803, 1109.854, 990.147, 1477.241, 104.2996, 200.2843, 658.9084, 426.9203, 922.7178, 690.501, 53.16302, 2.082525, 745.3705, 1859.027, 1208.717, 817.7752, 327.9862, 15.7815, 1533.126, 814.0811, 1214.7, 1582.113, 302.3238, 1098.961, 886.9305, 0.5087395, 505.0403, 40.42106, 2.609887, 776.0933, 497.3614, 958.1921, 1802.017, 398.0211, 1223.798, 787.6385, 1411.985, 94.01852, 764.4939, 457.1483, 0.001501538, 935.9659, 378.0986, 0.3818276, 1642.199, 731.4607, 163.159, 356.4763, 7.192132, 2097.708, 1810.133, 1153.328, 833.4148, 993.4585
316.8, 778.7733, 341.9371, 119.028, 9.413283, 294.1017, 730.2292, 1465.093, 1059.558, 943.5457, 1416.162, 98.80802, 189.8831, 743.4512, 428.7711, 881.7122, 740.4361, 50.79834, 1.992738, 839.4582, 1777.23, 1308.314, 782.8505, 337.6956, 277.7211, 1530.044, 795.1411, 1184.496, 1686.354, 385.5573, 1048.904, 854.0518, 0.4866329, 482.9129, 38.76111, 2.504079, 726.1711, 536.6838, 915.3093, 1760.672, 375.8992, 1170.716, 842.3007, 1391.556, 89.9064, 889.6648, 437.2169, 0.00143511, 977.2767, 360.6437, 0.3631367, 1571.115, 695.7298, 155.3237, 339.5623, 6.889138, 2142.053, 1730.778, 1127.646, 793.3262, 988.5011
316.9, 781.7964, 323.9788, 113.6094, 8.982456, 297.7988, 697.0948, 1420.783, 1011.542, 899.1376, 1404.813, 93.60556, 180.022, 819.2595, 409.8911, 842.5289, 781.6621, 48.53883, 1.906823, 804.1676, 1798.909, 1246.471, 749.4172, 321.8352, 265.6983, 1464.846, 885.8957, 1183.124, 1611.87, 368.6383, 1001.127, 819.4492, 0.4654868, 548.7014, 37.16933, 2.40256, 679.4601, 513.3101, 929.7811, 1677.166, 355.0069, 1190.453, 824.2402, 1393.903, 85.97414, 876.4638, 418.1544, 0.001371622, 928.5055, 343.9946, 0.3453608, 1611.963, 751.2609, 147.8647, 323.4507, 6.598909, 2116.327, 1830.767, 1065.044, 755.1659, 1113.515
317, 867.2938, 306.9637, 108.4375, 8.571347, 284.305, 665.4639, 1403.03, 1025.314, 887.9708, 1387.079, 88.67702, 170.6731, 887.364, 434.2367, 805.0869, 745.2398, 46.37983, 1.824611, 801.7025, 1719.757, 1239.972, 717.4119, 386.7095, 254.196, 1507.91, 865.4252, 1130.776, 1540.675, 404.6925, 955.5268, 795.3262, 0.4452596, 524.6611, 35.64291, 2.305156, 635.7539, 490.9543, 905.6371, 1597.62, 335.2757, 1242.841, 787.8027, 1343.966, 82.21385, 834.4944, 399.9231, 0.001310942, 934.1162, 328.1141, 0.3284551, 1570.678, 753.3662, 140.7638, 308.1036, 6.320908, 2207.57, 1750.508, 1088.931, 718.8412, 1056.743
317.1, 828.079, 290.8421, 103.5011, 8.179053, 271.4227, 635.2682, 1335.824, 978.849, 846.1783, 1372.91, 84.00799, 161.8097, 848.4206, 469.9106, 769.3088, 710.5146, 44.31686, 1.745944, 767.9991, 1771.197, 1276.598, 700.1176, 368.5471, 243.1916, 1508.934, 823.9317, 1080.744, 1472.625, 398.4176, 1056.544, 763.103, 0.4259114, 501.674, 34.17918, 2.211701, 785.0267, 554.0466, 886.5395, 1620.556, 316.6412, 1301.447, 921.707, 1362.5, 78.61803, 794.5347, 382.4866, 0.001252947, 887.499, 312.9667, 0.3123769, 1614.366, 738.2983, 134.004, 293.4847, 6.054617, 2109.373, 1803.808, 1104.583, 684.2637, 1058.716
317.2, 790.6375, 275.5673, 98.78934, 7.804714, 259.1241, 606.4427, 1390.934, 1043.328, 837.2983, 1386.736, 79.58479, 153.4066, 811.1863, 449.2191, 735.1207, 677.4075, 42.34566, 1.670668, 778.3962, 1843.817, 1292.898, 681.1725, 351.2377, 232.6636, 1565.878, 847.9751, 1113.667, 1542.693, 380.9344, 1008.419, 732.1853, 0.4074039, 512.6538, 32.77557, 2.122036, 734.5298, 529.9167, 942.4526, 1543.694, 299.0424, 1244.997, 880.9607, 1362.44, 75.17949, 756.4884, 365.8104, 0.001197517, 877.7084, 298.5186, 0.2970857, 1544.487, 751.462, 127.5688, 279.5595, 5.799546, 2154.726, 1779.865, 1148.299, 651.3495, 1004.738
317.3, 754.8888, 261.0947, 94.29211, 7.447508, 316.3582, 578.9252, 1401.019, 996.047, 850.934, 1352.743, 75.39447, 145.4399, 775.5861, 429.4386, 852.5737, 645.8431, 40.46213, 1.598638, 798.3, 1909.701, 1285.56, 652.0816, 377.3982, 222.5914, 1562.318, 807.3182, 1075.875, 1474.554, 364.2183, 962.4865, 732.9539, 0.3897007, 549.0622, 31.42959, 2.036005, 687.2812, 506.8377, 900.2742, 1602.097, 392.8497, 1190.996, 842.0157, 1320.605, 71.89133, 728.1018, 467.3323, 0.00114454, 916.9248, 284.7375, 0.2825431, 1697.403, 714.754, 121.4426, 266.295, 5.55522, 2084.668, 1810.441, 1286.253, 805.1794, 953.5114
317.4, 831.5406, 247.3822, 89.9996, 7.10665, 302.0235, 601.4103, 1405.071, 950.9087, 862.8541, 1427.138, 71.42479, 137.8869, 741.5482, 410.5292, 814.6852, 615.7494, 38.66238, 1.529714, 764.7397, 1825.675, 1224.793, 624.2332, 359.6731, 305.5443, 1510.477, 768.6106, 1101.933, 1517.65, 348.2358, 918.6459, 780.8682, 0.3727667, 596.8031, 30.13889, 1.953462, 937.0915, 484.7639, 859.9835, 1526.111, 371.0153, 1139.338, 890.1531, 1344.965, 68.747, 861.4037, 528.4546, 0.001093906, 871.1655, 271.5927, 0.2687123, 1684.502, 723.0014, 115.6107, 253.6598, 5.321187, 2208.653, 1821.882, 1214.846, 968.7234, 904.8968
317.5, 793.9425, 234.3898, 85.9025, 6.781393, 288.3384, 574.1211, 1337.766, 907.8159, 822.2438, 1408.072, 102.3776, 130.7261, 709.0042, 392.4524, 829.6332, 587.058, 36.94268, 1.463761, 732.5902, 1840.402, 1327.502, 654.6519, 342.7805, 292.317, 1547.07, 731.7589, 1106.726, 1544.98, 332.9546, 876.8023, 749.2307, 0.3565685, 570.6553, 28.90119, 1.874266, 876.8131, 463.6514, 894.2058, 1510.663, 350.3944, 1243.596, 850.8018, 1325.277, 65.74019, 820.1554, 543.7713, 0.001045512, 916.0048, 259.0546, 0.2555586, 1611.587, 773.1929, 110.0588, 241.6241, 5.097014, 2110.409, 1742.013, 1223.918, 922.1262, 906.5391
317.6, 758.0444, 222.0798, 81.99191, 6.471022, 275.2733, 600.7227, 1331.467, 918.6769, 783.5447, 1417.472, 96.98724, 123.9372, 677.8884, 375.1715, 875.5712, 559.7035, 35.29948, 1.400652, 701.7923, 1876.154, 1327.878, 626.6937, 326.6813, 333.3947, 1481.147, 696.6741, 1057.758, 1476.74, 318.344, 836.8646, 718.8751, 0.3410743, 545.6531, 27.71432, 1.79828, 820.4121, 443.4584, 854.1866, 1439.014, 330.9196, 1189.656, 813.19, 1356.878, 62.86489, 780.8823, 520.0631, 0.0009992592, 888.6528, 247.0954, 0.2430488, 1673.195, 778.088, 104.7735, 230.1596, 4.882285, 2134.864, 1954.257, 1191.33, 877.7704, 860.3194
317.7, 723.7694, 210.4164, 78.25935, 6.174856, 262.8003, 576.9083, 1335.049, 905.5725, 799.0434, 1424.009, 91.88065, 117.5009, 648.1382, 392.9897, 836.6608, 533.6236, 33.72937, 1.340264, 672.2891, 1891.427, 1265.111, 599.9294, 372.9932, 341.229, 1519.57, 663.2715, 1010.957, 1439.309, 304.3745, 798.746, 689.7493, 0.3262533, 555.2104, 26.57619, 1.725375, 767.6391, 546.9198, 864.8735, 1370.763, 312.5272, 1160.621, 777.241, 1289.185, 60.11535, 743.4898, 497.3886, 0.0009550525, 922.0021, 235.6882, 0.2311513, 1600.77, 740.0793, 99.74199, 219.239, 4.676601, 2039.902, 1868.585, 1393.148, 835.5482, 864.2084
317.8, 691.0442, 199.3654, 74.69671, 5.892245, 250.8924, 550.7309, 1334.063, 864.5342, 761.4363, 1411.818, 106.8982, 111.3989, 619.6936, 400.3607, 799.4796, 585.9447, 32.22909, 1.282479, 644.0262, 1830.29, 1205.31, 574.3082, 355.475, 326.4569, 1476.712, 679.9414, 966.2267, 1431.952, 291.018, 856.6431, 683.5773, 0.3120764, 583.4425, 25.4848, 1.655426, 718.2607, 523.1003, 950.5181, 1407.72, 428.0847, 1110.28, 742.8811, 1224.87, 57.48606, 707.8878, 671.8126, 0.0009128015, 1018.944, 224.8077, 0.2198362, 1726.617, 703.9274, 94.95213, 208.8365, 4.479583, 2080.327, 1786.668, 1315.806, 795.3569, 867.2645
317.9, 777.8372, 188.8949, 71.29625, 15.33543, 301.1709, 570.845, 1270.16, 894.9982, 761.523, 1467.93, 101.2698, 105.6137, 592.4974, 435.3142, 763.9507, 558.6421, 30.79554, 1.227185, 698.6507, 1881.958, 1264.171, 549.7812, 338.7795, 312.3243, 1579.496, 690.2606, 923.4756, 1368.704, 278.2477, 885.2419, 793.9672, 0.2985154, 557.8801, 24.43823, 1.588313, 672.0587, 500.3182, 907.9788, 1430.104, 404.2919, 1115.801, 710.0402, 1274.422, 54.97177, 676.4774, 681.0084, 0.0008724196, 1058.301, 214.4295, 0.209075, 1651.88, 772.0283, 90.3923, 198.9276, 4.290865, 1987.79, 1913.892, 1242.758, 864.2591, 1110.983
318, 769.1476, 178.9743, 68.05059, 14.63356, 346.0707, 544.9427, 1451.664, 854.4391, 725.6818, 1407.237, 95.93771, 100.1289, 566.4947, 536.1085, 859.4123, 668.6658, 29.42576, 1.174276, 669.2796, 1975.007, 1313.075, 526.3018, 322.8682, 339.3141, 1583.438, 657.1654, 882.616, 1501.672, 266.0377, 844.9197, 773.9518, 0.2855438, 567.9254, 23.43464, 1.52392, 628.8285, 478.5283, 867.3432, 1396.42, 381.8215, 1067.404, 747.7614, 1223.648, 52.56745, 665.1947, 651.3167, 0.0008338243, 1005.486, 204.5303, 0.1988406, 1785.426, 734.3157, 86.05144, 189.4889, 4.110098, 2051.415, 1973.436, 1532.948, 847.7239, 1054.34
318.1, 734.3705, 169.5747, 64.95269, 33.10877, 330.3897, 565.0505, 1420.929, 815.7181, 747.8167, 1465.594, 90.88638, 94.92903, 541.6332, 556.5355, 821.22, 637.5087, 28.11691, 1.123648, 641.1432, 2012.408, 1348.198, 503.825, 307.7042, 324.6248, 1621.729, 656.5436, 843.5642, 1435.345, 254.3635, 806.4343, 755.8973, 0.2731358, 612.6343, 22.47226, 1.462138, 588.3791, 457.6873, 828.5262, 1330.19, 360.6, 1021.106, 714.7048, 1191.095, 50.26829, 645.1719, 622.9196, 0.0007969363, 974.4744, 195.0882, 0.1891071, 1751.408, 852.3478, 81.91904, 180.498, 3.936946, 1960.165, 1983.54, 1447.844, 940.0894, 1000.585
318.2, 750.0911, 160.6687, 61.99582, 52.85618, 315.4192, 539.4112, 1409.216, 822.7125, 843.1431, 1404.997, 118.6541, 222.9997, 517.8627, 532.0296, 944.7988, 607.8033, 26.86627, 19.91716, 614.1898, 2046.245, 1422.838, 482.3081, 293.2524, 310.5715, 1681.827, 637.7577, 858.857, 1371.947, 243.2016, 912.8081, 725.2716, 0.261267, 585.7929, 21.5494, 1.402861, 550.5316, 479.0276, 791.4465, 1307.634, 340.558, 976.8158, 718.5959, 1162.291, 48.06969, 619.3463, 752.6659, 0.0007616803, 975.5592, 186.082, 0.1798502, 1799.181, 810.7117, 77.98508, 171.9338, 3.771089, 1959.462, 1969.538, 1367.466, 1071.937, 949.5701
318.3, 772.7429, 152.2305, 59.17355, 84.55598, 322.5832, 588.6818, 1364.906, 827.2456, 803.4604, 1535.426, 112.4067, 230.5569, 495.1355, 508.6028, 973.0751, 593.5027, 25.67127, 19.05844, 959.2597, 1998.201, 1355.582, 461.7102, 279.4794, 297.1266, 1698.329, 655.6317, 820.8564, 1311.349, 232.5294, 871.2303, 695.8867, 0.249914, 560.1275, 20.66445, 1.345986, 515.1187, 501.7358, 756.0262, 1316.344, 367.7482, 934.447, 686.8286, 1104.306, 45.96725, 589.689, 719.85, 0.000727984, 926.8737, 177.4915, 0.1710463, 1835.467, 844.9672, 74.24005, 163.7759, 3.612219, 1982.637, 2165.166, 1291.549, 1053.77, 901.1564
