 , C000, C001, C003, C005, C006, C007, C009, C015, C016, C017, C019, C023, C024, C026, C027, C028, C030, C032, C034, C036, C039, C042, C043, C045, C048, C051, C055, C058, C059, C060, C063, C066, C067, C068, C069, C075, C079, C088, C089, C101, C107
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
238, 642.2319, 0.002099241, 78.25674, 634.5247, 1055.453, 438.7988, 405.8989, 753.6118, 3001.857, 859.1753, 6153.452, 7209.561, 2664.617, 5230.499, 2684.612, 8254.008, 2795.916, 1207.594, 599.9532, 4709.142, 2314.223, 1020.457, 2874.702, 2423.018, 72.52589, 856.4111, 741.0036, 639.114, 1011.241, 903.0294, 2283.732, 232.3898, 0.008608879, 2.132536e-07, 0.000112779, 1132.651, 59.13867, 1516.881, 1750.103, 466.8209, 0.4059379
238.1, 613.2254, 0.002008268, 74.6556, 607.2056, 1060.392, 418.545, 387.2254, 812.7196, 2999.557, 821.604, 6190.214, 7000.961, 2733.912, 5329.047, 2676.026, 8241.685, 2820.75, 1225.407, 573.528, 4585.494, 2356.02, 976.2039, 2754.006, 2375.594, 69.19012, 814.3124, 707.6418, 611.6769, 968.6586, 925.6362, 2189.041, 222.1202, 0.008241582, 2.041539e-07, 0.0001078841, 1172.125, 56.2062, 1452.341, 1749.404, 446.8829, 0.3884581
238.2, 585.5289, 0.001921236, 71.22018, 581.0627, 1092.765, 399.226, 369.4109, 778.7313, 2992.798, 785.6757, 6223.605, 7093.917, 2697.685, 5316.419, 2566.248, 8149.288, 2887.895, 1173.479, 548.2666, 4655.564, 2259.65, 1111.04, 2717.767, 2385.251, 66.00779, 819.8256, 675.7821, 585.4177, 927.8695, 886.5521, 2172.367, 212.3045, 0.007889955, 1.954425e-07, 0.0001032016, 1122.107, 53.41915, 1390.547, 1681.338, 427.7965, 0.371731
238.3, 559.0834, 0.001837977, 67.94284, 580.4301, 1072.032, 380.7988, 352.416, 816.5055, 2953.607, 751.3185, 6023.002, 7193.338, 2587.573, 5100.729, 2559.301, 8105.688, 2808.629, 1291.886, 524.1179, 4610.787, 2167.221, 1062.858, 2774.353, 2331.23, 62.97182, 779.5253, 733.0736, 560.2858, 1006.981, 849.1182, 2209.052, 202.9225, 0.007553331, 1.871028e-07, 9.87223e-05, 1074.224, 50.77029, 1331.383, 1803.268, 526.924, 0.3557241
238.4, 533.8322, 0.001758325, 64.81632, 610.2573, 1026.908, 363.2221, 336.203, 846.8307, 2887.427, 774.4948, 6072.292, 7101.233, 2631.992, 4984.581, 2454.312, 8130.247, 2779.97, 1237.142, 501.0329, 4422.769, 2359.491, 1016.766, 2657.871, 2235.161, 60.0755, 778.6073, 710.6094, 536.2328, 964.5779, 860.4804, 2117.458, 193.9551, 0.007231069, 1.79119e-07, 9.443745e-05, 1028.384, 48.25278, 1394.319, 1728.651, 504.419, 0.3404065
238.5, 509.7216, 0.001682126, 61.83368, 583.983, 983.6829, 346.4567, 394.0545, 811.4158, 2861.399, 740.6265, 5974.3, 7136.237, 2524.561, 5050.725, 2494.598, 8189.525, 2664.729, 1207.195, 478.9646, 4472.797, 2262.979, 972.6729, 2665.792, 2353.71, 57.31238, 740.3332, 694.517, 513.2125, 923.9606, 935.7168, 2139.285, 185.384, 0.006922557, 1.714759e-07, 9.033857e-05, 984.5007, 45.86011, 1369.001, 1725.614, 572.4367, 0.3257485
238.6, 486.6999, 0.001609228, 58.98828, 616.6014, 1010.679, 330.4652, 375.9259, 811.5199, 2832.03, 708.2393, 5943.289, 7113.091, 2521.188, 4942.791, 2392.263, 7953.026, 2554.265, 1156.039, 457.8684, 4354.806, 2178.793, 999.6089, 2563.315, 2369.172, 54.67635, 735.4471, 817.5328, 491.1803, 885.0536, 896.207, 2100.9, 177.1917, 0.006627207, 1.641589e-07, 8.64176e-05, 1108.789, 43.58608, 1405.79, 1685.526, 547.9879, 0.3117217
238.7, 464.718, 0.00153949, 56.27382, 590.054, 1045.702, 315.2118, 358.6313, 870.7929, 2919.04, 698.1719, 5881.89, 7175.127, 2495.717, 4860.483, 2453.827, 8051.676, 2504.346, 1107.052, 437.7013, 4227.834, 2105.84, 1056.352, 2455.693, 2271.539, 52.16157, 729.9506, 780.7255, 470.0941, 920.9929, 858.3655, 2169.06, 169.3614, 0.006344458, 1.571541e-07, 8.266682e-05, 1061.474, 41.42481, 1345.977, 1711.536, 524.5833, 0.2982989
238.8, 443.7289, 0.001472774, 53.68427, 564.6495, 1050.632, 300.6624, 342.1323, 834.3759, 2797.64, 775.0061, 5812.059, 7028.031, 2539.271, 5076.423, 2425.933, 8033.697, 2585.639, 1060.14, 418.4225, 4252.108, 2164.634, 1010.542, 2529.936, 2177.929, 49.76245, 830.4033, 745.5754, 513.2512, 917.2949, 865.145, 2079.124, 161.8771, 0.006073772, 1.504482e-07, 7.907883e-05, 1016.179, 39.37071, 1288.709, 1716.823, 502.1783, 0.2854541
238.9, 423.6877, 0.001408949, 51.21389, 540.3389, 1006.408, 286.7846, 416.1623, 814.1054, 2718.37, 741.1155, 5743.12, 7141.002, 2435.625, 5026.86, 2326.415, 7919.9, 2654.477, 1053.477, 399.9929, 4351.185, 2152.773, 966.7183, 2564.864, 2267.787, 47.47367, 831.1627, 741.0806, 491.2174, 878.6686, 905.9619, 2116.033, 154.7235, 0.005814635, 215.4878, 7.564657e-05, 1031.573, 37.41847, 1279.432, 1645.782, 564.7531, 0.2731623
239, 404.5518, 0.00134789, 48.85718, 615.1807, 1010.641, 273.5474, 397.0166, 819.4628, 2727.754, 708.7069, 5794.161, 7079.454, 2553.619, 4853.213, 2306.894, 7898.354, 2664.297, 1154.938, 382.375, 4250.034, 2089.925, 1022.137, 2517.615, 2215.413, 45.29016, 837.4459, 707.7154, 481.3873, 1017.673, 890.6906, 2079.504, 147.8861, 0.005566555, 309.0212, 7.236328e-05, 1126.155, 35.56303, 1249.976, 1669.55, 673.6364, 0.2613999
239.1, 386.2801, 0.001289477, 46.60892, 588.6944, 968.1008, 260.9211, 378.7517, 785.1924, 2695.067, 677.7155, 5655.088, 7141.44, 2568.029, 4880.836, 2342.537, 7880.816, 2718.638, 1116.741, 365.5331, 4225.182, 2035.058, 977.811, 2501.438, 2190.899, 43.20709, 925.1303, 675.8524, 460.7215, 1032.558, 853.082, 2089.883, 141.3509, 0.005329058, 305.0121, 6.922249e-05, 1098.583, 33.79959, 1232.195, 1669.395, 644.8653, 0.2501439
239.2, 368.8337, 0.001233596, 44.46413, 563.3484, 927.3511, 248.8777, 361.3271, 830.4982, 2582.982, 648.0793, 5691.409, 6964.93, 2465.229, 4801.919, 2246.439, 7735.97, 2648.296, 1087.769, 349.433, 4456.738, 2008.886, 935.407, 2406.314, 2191.871, 41.21982, 879.6536, 676.5511, 518.5075, 989.0784, 951.6533, 2119.828, 135.1044, 0.005101694, 316.735, 6.621802e-05, 1051.704, 32.1236, 1262.698, 1751.055, 617.3231, 0.2393727
239.3, 352.1752, 0.001180136, 42.41802, 539.0938, 888.3167, 237.3901, 344.7041, 795.7664, 2568.158, 739.1446, 5513.345, 6945.99, 2364.605, 4784.886, 2266.438, 7712.727, 2538.513, 1147.31, 334.0421, 4275.002, 2113.427, 894.8419, 2327.627, 2139.121, 39.32395, 916.1396, 646.0912, 496.2481, 1019.437, 938.5521, 2089.757, 129.134, 0.004884031, 303.2197, 6.334396e-05, 1006.825, 30.53071, 1287.796, 1678.598, 590.9572, 0.2290652
239.4, 336.2692, 0.001128993, 40.46608, 515.8834, 922.947, 226.4328, 328.8459, 823.0314, 2534.742, 706.8222, 5415.129, 6881.164, 2453.293, 4842.618, 2260.355, 7757.245, 2596.628, 1098.692, 319.329, 4100.676, 2026.98, 938.5043, 2458.015, 2176.564, 37.51529, 871.1048, 692.2737, 490.4323, 976.5095, 952.6741, 2013.447, 123.4274, 0.004675655, 290.2811, 6.059464e-05, 963.8614, 29.01681, 1233.003, 1609.139, 565.7173, 0.2192016
239.5, 321.0815, 0.001080066, 38.60395, 493.6723, 884.0979, 215.9812, 313.7172, 788.6118, 2461.518, 675.9132, 5334.283, 7065.644, 2353.156, 4646.15, 2207.779, 7618.653, 2532.327, 1171.141, 305.264, 4279.849, 2165.021, 897.8049, 2381.478, 2282.964, 35.78981, 828.2838, 661.106, 469.3781, 935.3897, 952.2885, 2036.287, 117.973, 0.004476168, 277.8946, 5.796465e-05, 922.7311, 27.57797, 1180.542, 1684.596, 541.5555, 0.2097627
239.6, 306.5798, 0.00103326, 36.82751, 472.4175, 955.9351, 206.0121, 299.2845, 800.629, 2402.471, 646.3559, 5430.653, 6930.204, 2257.106, 4722.948, 2117.209, 7654.778, 2639.345, 1223.835, 291.8185, 4229.574, 2076.464, 962.6562, 2372.623, 2188.884, 34.14369, 844.355, 631.3414, 519.187, 896.0015, 969.4174, 2113.309, 112.7596, 0.004285193, 409.9192, 5.544881e-05, 949.6755, 26.21049, 1130.312, 1614.889, 518.4257, 0.2007303
239.7, 292.733, 0.0009884821, 35.13282, 500.9628, 915.6974, 196.5031, 442.5124, 767.1463, 2437.01, 638.8558, 5273.961, 6959.455, 2301.086, 4661.51, 2191.897, 7513.111, 2568.204, 1216.46, 278.9652, 4141.569, 2047.952, 920.9095, 2427.35, 2098.681, 32.57328, 802.8489, 602.9169, 496.8983, 954.0714, 928.4846, 2025.684, 107.7766, 0.004102366, 392.4277, 5.304217e-05, 909.1505, 24.91081, 1082.22, 1629.354, 496.2837, 0.1920868
239.8, 279.5117, 0.0009456448, 33.51612, 479.3941, 905.6159, 187.433, 422.1544, 735.0638, 2405.48, 610.9189, 5140.856, 7144.918, 2268.006, 4676.152, 2200.363, 7440.196, 2536.35, 1203.727, 266.6781, 4264.941, 2019.267, 893.2277, 2325.436, 2213.041, 31.0751, 932.8772, 606.0774, 475.5666, 971.0269, 986.0378, 1994.71, 103.0139, 0.003927338, 420.2895, 5.073998e-05, 873.4698, 23.67557, 1092.475, 1594.837, 475.0873, 0.1838154
239.9, 266.8875, 0.0009046639, 31.97381, 462.8034, 867.4964, 178.7816, 402.7331, 704.3231, 2436.674, 584.2038, 5280.147, 6950.024, 2218.554, 4599.847, 2110.098, 7350.211, 2431.208, 1152.719, 254.9321, 4117.363, 2028.651, 916.1119, 2256.232, 2121.842, 29.64583, 911.0859, 578.7903, 455.1506, 968.5322, 944.4033, 1961.759, 98.46156, 0.003759779, 464.3175, 4.853771e-05, 934.5695, 22.50159, 1045.993, 1668.871, 454.7963, 0.1759003
240, 254.8335, 0.0008654589, 30.50248, 442.8777, 830.9814, 170.5295, 384.2052, 710.7691, 2429.475, 558.6569, 5168.978, 6934.479, 2209.483, 4651.89, 2116.927, 7601.316, 2399.243, 1116.476, 243.7035, 3949.466, 1982.421, 948.7339, 2247.541, 2034.401, 28.2823, 926.4849, 631.6988, 435.6111, 977.7805, 955.9881, 1880.418, 94.11043, 0.003599369, 444.5047, 4.643103e-05, 948.8182, 21.38582, 1044.44, 1599.814, 435.3719, 0.168326
240.1, 243.3238, 0.0008279529, 29.09884, 461.426, 817.546, 162.6583, 366.5297, 681.0444, 2360.162, 534.2271, 5178.165, 6916.954, 2232.692, 4538.874, 2030.084, 7452.659, 2467.893, 1069.165, 232.9695, 4306.528, 1980.86, 954.0728, 2153.177, 2084.165, 26.98149, 963.3387, 627.7537, 416.9103, 1096.967, 1016.303, 1862.652, 89.95158, 0.003445802, 425.5374, 4.441578e-05, 908.3298, 20.32538, 1000.002, 1550.721, 416.7772, 0.1610778
240.2, 232.3341, 0.0007920723, 27.75981, 441.5595, 859.0617, 155.1504, 349.6674, 652.5627, 2322.486, 530.6611, 5186.379, 6816.197, 2203.793, 4461.232, 2052.524, 7511.252, 2365.589, 1155.034, 222.7082, 4190.086, 2040.936, 922.1954, 2206.364, 2014.138, 25.7405, 915.9838, 712.1791, 399.0125, 1150.989, 1017.03, 1785.421, 85.97651, 0.003298787, 407.3794, 4.2488e-05, 888.494, 19.31752, 1067.251, 1540.416, 398.9766, 0.1541418
240.3, 221.8406, 0.0007577467, 26.48238, 423.089, 822.9017, 147.9891, 333.5808, 625.2722, 2298.427, 562.3827, 5172.933, 6539.223, 2145.366, 4618.726, 1968.324, 7598.41, 2356.465, 1106.089, 212.8989, 4076.72, 1986.542, 953.4615, 2113.729, 2118.226, 24.55659, 932.017, 680.1152, 381.8829, 1220.757, 982.1801, 1765.786, 82.17711, 0.003158045, 417.3461, 4.064389e-05, 925.7012, 18.35964, 1021.842, 1542.95, 515.3517, 0.1475044
240.4, 211.8212, 0.0007249086, 25.26375, 404.8731, 788.2639, 141.1583, 318.2343, 697.9561, 2246.94, 537.79, 5040.991, 6768.72, 2121.134, 4452.67, 2035.512, 7392.252, 2479.356, 1213.357, 203.5217, 4130.417, 1999.485, 912.1135, 2173.046, 2103.761, 23.42713, 886.2017, 649.4948, 365.4887, 1219.047, 940.7085, 1859.778, 78.54561, 0.003023307, 423.0027, 3.887982e-05, 886.1992, 17.44925, 1053.107, 1543.021, 493.341, 0.1411528
240.5, 202.2542, 0.0006934936, 24.10119, 443.9324, 899.891, 134.6428, 303.5938, 668.7672, 2200.176, 514.2727, 5012.694, 6758.59, 2034.555, 4482.443, 1991.839, 7337.193, 2376.576, 1161.94, 194.5574, 4102.002, 1985.669, 872.5585, 2081.81, 2163.957, 22.34962, 842.6385, 661.5563, 412.8668, 1248.078, 900.988, 1810.729, 75.07458, 0.002894318, 462.2242, 3.719232e-05, 935.8181, 16.58401, 1008.3, 1536.492, 663.0682, 0.1350747
240.6, 193.1193, 0.00066344, 22.99212, 424.8192, 862.0125, 128.428, 289.6269, 640.799, 2175.427, 510.8232, 5042.975, 6507.177, 2037.14, 4466.551, 2036.286, 7438.429, 2421.169, 1112.702, 185.9881, 4026.938, 1937.79, 834.7189, 1994.404, 2126.962, 21.32167, 801.2168, 752.6254, 402.239, 1195.523, 893.5938, 1746.953, 71.75695, 0.002770832, 491.2072, 3.557806e-05, 895.8844, 15.76167, 965.3992, 1563.672, 688.8032, 0.1292583
240.7, 184.3971, 0.0006346888, 21.9341, 406.5288, 873.0966, 122.5001, 388.3233, 648.8225, 2084.954, 507.8211, 4849.155, 6678.272, 2136.787, 4515.717, 1952.752, 7305.768, 2413.303, 1128.377, 177.7961, 4270.438, 1973.582, 935.6166, 2143.887, 2214.87, 20.341, 840.9503, 718.7404, 432.1963, 1145.181, 986.5066, 1795.403, 68.58592, 0.002652615, 509.409, 3.403387e-05, 857.6548, 14.98011, 924.3237, 1498.969, 659.3844, 0.1236924
240.8, 176.0687, 0.0006071836, 20.92476, 389.0259, 836.3458, 116.8458, 370.4584, 621.6884, 2088.575, 485.6143, 4880.117, 6558.142, 2063.64, 4486.15, 1872.645, 7386.563, 2313.261, 1080.562, 169.965, 4174.634, 1952.609, 895.0425, 2053.875, 2255.071, 19.40544, 809.5616, 686.381, 413.6422, 1096.958, 944.8523, 1720.96, 65.55503, 0.002539441, 487.6721, 3.255669e-05, 961.3046, 14.2373, 884.9959, 1461.191, 631.222, 0.1183662
240.9, 168.1165, 0.0005808704, 19.96186, 372.2766, 820.8621, 111.4525, 378.8637, 610.3003, 2139.284, 464.3787, 4725.151, 6564.174, 2149.912, 4583.013, 1978.996, 7301.958, 2217.367, 1034.772, 162.4788, 4004.402, 1872.74, 888.9794, 1967.642, 2270.956, 18.5129, 806.1993, 655.4785, 395.8846, 1217.022, 904.9568, 1733.185, 62.65808, 0.002431097, 578.2448, 3.114363e-05, 920.2833, 13.53133, 1070.59, 1490.893, 655.0148, 0.1132693
241, 160.5235, 0.0005556975, 19.04328, 356.2484, 800.1178, 106.3082, 373.3844, 614.7613, 2050.314, 625.7339, 4837.562, 6687.925, 2118.419, 4450.356, 1897.812, 7238.984, 2314.833, 990.9233, 155.3223, 4195.099, 1883.98, 850.4277, 1912.053, 2330.111, 17.66142, 796.7668, 625.9673, 378.8893, 1165.774, 1046.703, 1729.172, 59.88914, 0.002327374, 567.1384, 2.979191e-05, 881.0126, 12.86036, 1025.039, 1429.201, 627.0391, 512.6838
241.1, 153.2735, 0.0005316155, 18.16697, 340.9104, 766.4389, 101.4012, 596.9697, 670.2856, 2118.596, 598.3709, 4694.19, 6516.206, 2031.951, 4392.885, 1959.832, 7222.834, 2218.874, 996.4788, 148.4811, 4249.182, 1912.442, 813.5478, 2023.312, 2362.707, 16.8491, 898.2802, 740.0162, 400.2491, 1116.685, 1015.257, 1679.498, 57.24257, 0.002228077, 542.9382, 2.849885e-05, 887.5869, 12.22266, 981.4257, 1442.039, 689.5841, 520.5823
241.2, 146.3508, 0.0005085772, 17.33098, 326.2327, 921.9619, 96.72082, 569.5059, 694.4377, 2030.486, 572.2045, 4731.541, 6390.737, 2026.081, 4283.967, 1924.161, 7355.527, 2291.228, 1131.509, 141.9412, 4075.91, 1919.194, 832.8873, 1978.095, 2406.781, 16.07414, 944.2153, 706.699, 557.0492, 1163.835, 988.9954, 1641.229, 76.02448, 0.002133016, 561.9053, 2.726191e-05, 849.7114, 11.61659, 939.6684, 1469.492, 660.1319, 758.4268
241.3, 139.7408, 0.0004865372, 16.53346, 312.1869, 883.1543, 92.25643, 543.3055, 691.7768, 2069.601, 547.1823, 4641.918, 6443.645, 2117.426, 4247.902, 1845.227, 7278.472, 2247.905, 1083.561, 135.6893, 4326.246, 1840.692, 941.7694, 2092.248, 2418.561, 15.33483, 897.8004, 674.8817, 533.1352, 1114.827, 947.236, 1743.961, 94.4986, 0.002042011, 537.9283, 2.607866e-05, 813.4521, 11.04056, 899.6877, 1432.73, 631.9376, 725.7687
241.4, 133.4294, 0.0004654524, 15.77264, 298.7458, 845.9802, 87.99812, 518.3105, 726.2199, 2067.696, 523.2543, 4618.018, 6329.398, 2063.366, 4335.057, 1769.531, 7191.198, 2375.078, 1037.644, 129.7128, 4273.711, 1919.315, 900.9284, 2004.404, 2471.221, 14.62952, 853.6671, 674.0397, 510.2478, 1067.883, 964.6747, 1679.592, 165.1286, 0.001954889, 514.9745, 2.494677e-05, 787.0925, 10.4931, 861.4081, 1373.445, 604.9475, 694.5169
241.5, 127.403, 0.0004452813, 15.04683, 302.7318, 884.1129, 83.93635, 494.4655, 695.849, 2106.179, 500.3726, 4517.877, 6391.386, 1979.145, 4436.448, 1696.94, 7145.829, 2276.621, 993.6735, 123.9995, 4099.438, 1993.554, 912.0898, 2112.276, 2369.383, 13.95665, 811.7032, 643.6929, 488.343, 1124.589, 949.2094, 1708.946, 157.8314, 0.001871484, 493.0002, 2.3864e-05, 797.2988, 9.972791, 905.011, 1316.613, 579.1102, 664.6108
241.6, 121.6488, 0.0004259844, 14.35442, 289.6978, 846.8985, 80.06207, 471.7174, 666.7482, 2051.691, 502.8416, 4499.169, 6278.434, 1924.69, 4295.325, 1755.98, 7227.456, 2182.246, 1074.491, 118.5379, 4152.562, 1912.01, 872.5359, 2023.591, 2271.741, 13.31472, 877.7376, 732.5206, 569.8943, 1077.234, 909.1299, 1751.261, 150.8566, 0.001791637, 505.3052, 2.282823e-05, 792.4339, 9.478277, 976.3282, 1262.132, 554.3763, 635.9924
241.7, 116.1545, 0.0004075237, 13.69388, 277.2251, 811.2505, 76.36661, 450.0159, 638.8644, 1966.363, 480.8525, 4442.823, 6259.207, 2019.363, 4315.644, 1830.416, 7086.604, 2141.575, 1049.089, 113.3168, 4213.543, 1899.874, 888.8512, 1938.63, 2429.055, 12.70232, 915.2272, 743.2689, 564.8439, 1094.049, 961.5982, 1678.648, 144.1901, 0.001715197, 483.7435, 2.183742e-05, 758.6188, 9.008286, 934.7877, 1288.765, 622.6929, 806.9644
241.8, 110.9084, 0.000389863, 13.06373, 265.2893, 777.1031, 72.84172, 429.3127, 705.6487, 1967.572, 477.6783, 4308.17, 6110.472, 1936.938, 4341.295, 1785.467, 7079.671, 2267.46, 1150.271, 108.3257, 4041.724, 2016.088, 862.9021, 1977.334, 2365.864, 12.11809, 870.2372, 746.6318, 540.5953, 1047.979, 939.5098, 1705.483, 223.4941, 0.001642019, 615.3664, 2.088961e-05, 812.2968, 8.561599, 895.0147, 1235.437, 715.1531, 832.2434
241.9, 105.8992, 0.0003729677, 12.46257, 283.3039, 810.3746, 69.47954, 409.562, 746.3218, 1920.031, 456.7896, 4295.519, 5943.146, 1964.37, 4459.693, 1712.222, 7135.402, 2301.849, 1101.528, 103.5545, 4039.486, 1939.118, 864.9608, 1982.33, 2421.743, 11.56073, 910.8577, 746.0521, 517.3876, 1003.85, 1002.207, 1634.768, 213.6177, 0.001571962, 589.1083, 1.998294e-05, 793.7138, 8.137061, 898.6128, 1212.602, 684.6088, 796.4067
242, 101.1162, 0.0003568046, 11.88909, 271.1064, 776.264, 66.27254, 390.72, 715.1102, 1921.326, 517.1671, 4382.106, 6127.59, 1959.496, 4368.24, 1750.521, 7051.095, 2231.845, 1054.85, 98.99336, 4112.653, 1904.85, 922.1951, 1947.238, 2345.748, 11.02901, 893.7727, 712.463, 535.5714, 1030.044, 959.8901, 1763.768, 244.2238, 0.001504895, 563.9706, 1.911562e-05, 759.8441, 7.733575, 860.3789, 1192.471, 655.3691, 828.9777
242.1, 96.54929, 0.0003413419, 11.34199, 282.0454, 743.5892, 63.21357, 372.7448, 734.9432, 2008.998, 494.5516, 4453.449, 5961.873, 1911.102, 4202.703, 1696.442, 7081.721, 2139.326, 1114.481, 94.63315, 4088.187, 1861.646, 882.203, 1865.483, 2356.928, 10.52174, 965.512, 822.3241, 591.0358, 986.6697, 919.3597, 1690.636, 233.4313, 0.001440688, 539.9055, 1.828594e-05, 789.7979, 7.350096, 910.4464, 1268.64, 627.3783, 846.1597
242.2, 92.18862, 0.0003265494, 10.82006, 269.9021, 712.2897, 60.2958, 355.5965, 727.8969, 1925.446, 476.7355, 4272.478, 5866.938, 1893.891, 4345.187, 1707.949, 7095.9, 2161.653, 1067.254, 90.46498, 3993.26, 1854.867, 843.9452, 1787.16, 2295.523, 10.0378, 918.0502, 848.8071, 650.4014, 994.7593, 947.6625, 1673.257, 223.1157, 0.001379222, 516.8674, 1.749228e-05, 756.0953, 6.985632, 1014.13, 1301.411, 600.5829, 853.6946
242.3, 88.0249, 0.0003123979, 10.32216, 258.2816, 682.3077, 57.5127, 339.2372, 697.4558, 1891.317, 455.8881, 4225.778, 5934.777, 1884.563, 4395.038, 1637.884, 6999.789, 2106.137, 1022.029, 86.48041, 4052.053, 1856.644, 890.5642, 1882.231, 2331.536, 9.576123, 872.9214, 810.5917, 622.4797, 952.8711, 936.5374, 1635.533, 213.256, 0.001320377, 578.4313, 1.673306e-05, 859.9383, 6.639241, 970.9808, 1247.559, 710.39, 816.9343
242.4, 84.04924, 0.0002988596, 9.847164, 247.1615, 653.5878, 54.85806, 323.6304, 668.2878, 1812.659, 441.0887, 4164.641, 5780.967, 1892.672, 4258.174, 1684.245, 7036.801, 2119.116, 978.72, 82.67133, 4099.732, 1875.559, 851.9438, 1816.309, 2235.454, 9.135678, 894.4739, 774.097, 620.3647, 1004.367, 961.6453, 1652.373, 203.8319, 0.001264044, 553.7493, 1.600679e-05, 831.3185, 6.310026, 929.6678, 1195.936, 680.0491, 781.7568
242.5, 80.25314, 0.0002859081, 9.394028, 236.5201, 626.0767, 52.32595, 308.7417, 702.8972, 1737.273, 421.8001, 4238.521, 5778.235, 1904.325, 4170.755, 1630.775, 7016.982, 2031.27, 1043.897, 79.03003, 4012.493, 1798.842, 814.9982, 1797.105, 2318.455, 8.715491, 850.5041, 739.2453, 593.7325, 1070.716, 921.0408, 1721.54, 258.6289, 0.001210113, 551.5082, 1.531205e-05, 795.8441, 5.997136, 1044.17, 1146.449, 760.212, 806.2487
242.6, 76.62849, 0.0002735179, 8.961743, 226.3368, 599.7236, 49.91072, 294.5379, 673.5017, 1781.943, 436.8168, 4168.933, 5790.457, 1826.595, 4275.728, 1601.944, 6868.892, 1947.066, 999.6613, 75.54911, 4175.987, 1858.519, 829.3501, 1839.957, 2245.521, 8.314631, 856.7607, 810.5491, 568.2437, 1025.63, 971.2866, 1700.338, 285.1329, 0.001158484, 527.9749, 1.464746e-05, 761.8834, 5.69976, 999.743, 1099.01, 727.7433, 771.5314
242.7, 73.16754, 0.0002616645, 8.549352, 216.592, 574.4799, 47.60698, 280.9876, 729.7865, 1794.981, 417.715, 4125.937, 5626.178, 1821.062, 4252.67, 1555.202, 6799.378, 1989.862, 1045.347, 72.22151, 4182.369, 1860.425, 823.3719, 1847.323, 2231.79, 7.932207, 850.4302, 953.7737, 604.4011, 982.4415, 930.275, 1704.238, 272.5325, 0.001109057, 559.1551, 1.401172e-05, 797.9345, 5.417131, 957.2063, 1110.67, 754.3583, 801.4731
242.8, 69.86292, 0.0002503249, 8.155937, 207.2668, 606.428, 45.40956, 268.0607, 742.5723, 1729.386, 399.4485, 4070.881, 5577.073, 1756.442, 4283.052, 1655.321, 6905.738, 1980.537, 1057.095, 69.04048, 4011.821, 1821.875, 816.817, 1772.738, 2271.565, 7.567373, 808.6255, 929.8768, 578.4542, 1043.279, 927.5029, 1712.78, 294.4156, 0.001061739, 592.5295, 1.340356e-05, 844.2169, 5.148516, 916.4794, 1134.639, 722.1396, 766.9614
242.9, 66.70754, 0.0002394767, 7.780626, 320.8083, 683.1909, 43.31357, 255.7284, 711.5175, 1670.052, 381.9809, 4016.451, 5566.134, 1910.68, 4219.793, 1587.415, 6965.608, 1999.53, 1096.462, 65.99956, 4088.233, 1776.341, 878.152, 1698.309, 2301.201, 7.219319, 873.8325, 888.0116, 553.6213, 999.3472, 902.6419, 1667.976, 281.405, 0.00101644, 567.2458, 1.282181e-05, 808.1921, 4.89322, 877.4854, 1107.048, 725.7849, 793.0539
243, 63.69468, 0.0002290986, 7.422585, 364.6039, 654.4337, 41.31433, 243.9636, 681.7615, 1662.926, 365.277, 3994.934, 5503.104, 1832.691, 4092.669, 1522.295, 6857.518, 1957.124, 1099.603, 63.09258, 4061.583, 1703.682, 840.0699, 1809.724, 2338.512, 6.887273, 949.2325, 1016.001, 529.8544, 1038.999, 883.4596, 1730.147, 268.9694, 0.0009730741, 543.041, 1.22653e-05, 773.7046, 4.650584, 932.0763, 1098.572, 748.9325, 782.1337
243.1, 60.81789, 0.0002191703, 7.081021, 348.9061, 692.0011, 39.40737, 232.7399, 675.6126, 1671.344, 349.3036, 3866.086, 5425.187, 1757.886, 4088.294, 1606.07, 6861.113, 1980.236, 1053.007, 60.31363, 4043.339, 1755.515, 803.6392, 1752.195, 2291.553, 6.5705, 942.5461, 970.2582, 507.1079, 995.2477, 846.1564, 1658.41, 257.0833, 0.000931558, 621.0375, 1.173295e-05, 862.9399, 4.419979, 892.4186, 1059.611, 792.1614, 878.6007
243.2, 58.07104, 0.0002096722, 6.755174, 333.8842, 694.748, 37.58842, 222.0326, 666.8412, 1601.835, 334.0288, 3915.188, 5414.885, 1686.133, 4078.356, 1540.185, 6829.438, 1938.408, 1008.385, 57.65709, 4014.443, 1683.707, 799.2711, 1748.047, 2270.992, 6.268296, 896.2132, 926.5749, 541.9247, 953.3389, 894.3279, 1603.233, 245.7225, 0.0008918132, 594.5374, 1.122371e-05, 826.1161, 4.200809, 854.4483, 1133.303, 758.3281, 840.7679
